stimulus_presentation_id,stimulus_block,start_time,stop_time,color,size,Speed,stimulus_name,x_position,y_position,frame,temporal_frequency,Dir,phase,contrast,spatial_frequency,orientation,coherence,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
131,0.0,101.00693,101.25714,null,"[20.0, 20.0]",null,gabors,-40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021008,99,,,0,,False,0,train,1
132,0.0,101.25714,101.50735,null,"[20.0, 20.0]",null,gabors,-40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,29,,,0,,False,1,train,0
133,0.0,101.50735,101.75755,null,"[20.0, 20.0]",null,gabors,10.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020242,100,,,0,,False,0,train,0
134,0.0,101.75755,102.00775,null,"[20.0, 20.0]",null,gabors,10.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020242,100,,,0,,False,1,train,0
135,0.0,102.00775,102.25795,null,"[20.0, 20.0]",null,gabors,-30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020242,67,,,0,,False,2,test,0
136,0.0,102.25795,102.50816,null,"[20.0, 20.0]",null,gabors,40.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020242,97,,,0,,False,1,train,0
137,0.0,102.50816,102.75837,null,"[20.0, 20.0]",null,gabors,-30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021758,101,,,0,,False,0,train,2
138,0.0,102.75837,103.00859,null,"[20.0, 20.0]",null,gabors,-30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021758,82,,,0,,False,1,train,2
139,0.0,103.00859,103.25881,null,"[20.0, 20.0]",null,gabors,20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021758,102,,,0,,False,0,train,0
140,0.0,103.25881,103.50903,null,"[20.0, 20.0]",null,gabors,40.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021758,27,,,0,,False,1,train,1
141,0.0,103.50903,103.75923,null,"[20.0, 20.0]",null,gabors,0.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020492,41,,,0,,False,1,train,1
142,0.0,103.75923,104.00944,null,"[20.0, 20.0]",null,gabors,-30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,66,,,0,,False,1,train,0
143,0.0,104.00944,104.25964,null,"[20.0, 20.0]",null,gabors,0.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,35,,,0,,False,2,test,0
144,0.0,104.25964,104.50985,null,"[20.0, 20.0]",null,gabors,30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,70,,,0,,False,1,train,0
145,0.0,104.50985,104.76006,null,"[20.0, 20.0]",null,gabors,20.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,47,,,0,,False,1,train,0
146,0.0,104.76006,105.01028,null,"[20.0, 20.0]",null,gabors,40.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021508,27,,,0,,False,2,test,1
147,0.0,105.01028,105.26049,null,"[20.0, 20.0]",null,gabors,0.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021508,16,,,0,,False,2,test,2
148,0.0,105.26049,105.51071,null,"[20.0, 20.0]",null,gabors,-30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021508,103,,,0,,False,0,train,1
149,0.0,105.51071,105.76092,null,"[20.0, 20.0]",null,gabors,20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021492,52,,,0,,False,1,train,1
150,0.0,105.76092,106.01114,null,"[20.0, 20.0]",null,gabors,0.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021492,16,,,0,,False,3,train,2
151,0.0,106.01114,106.26135,null,"[20.0, 20.0]",null,gabors,-40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021492,99,,,0,,False,1,train,1
152,0.0,106.26135,106.51157,null,"[20.0, 20.0]",null,gabors,40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021492,104,,,0,,False,0,train,1
153,0.0,106.51157,106.76177,null,"[20.0, 20.0]",null,gabors,-40.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020008,65,,,0,,False,1,train,2
154,0.0,106.76177,107.01197,null,"[20.0, 20.0]",null,gabors,20.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020008,105,,,0,,False,0,train,0
155,0.0,107.01197,107.26217,null,"[20.0, 20.0]",null,gabors,20.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020008,21,,,0,,False,1,train,2
156,0.0,107.26217,107.51237,null,"[20.0, 20.0]",null,gabors,0.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020008,106,,,0,,False,0,train,1
157,0.0,107.51237,107.76258,null,"[20.0, 20.0]",null,gabors,-20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021742,107,,,0,,False,0,train,1
158,0.0,107.76258,108.0128,null,"[20.0, 20.0]",null,gabors,-20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021742,108,,,0,,False,0,train,1
159,0.0,108.0128,108.26302,null,"[20.0, 20.0]",null,gabors,20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021742,109,,,0,,False,0,train,2
160,0.0,108.26302,108.51324,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021742,87,,,0,,False,1,train,0
161,0.0,108.51324,108.76343,null,"[20.0, 20.0]",null,gabors,20.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25019758,42,,,0,,False,1,train,1
162,0.0,108.76343,109.01363,null,"[20.0, 20.0]",null,gabors,40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25019758,110,,,0,,False,0,train,2
163,0.0,109.01363,109.26383,null,"[20.0, 20.0]",null,gabors,40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25019758,96,,,0,,False,1,train,2
164,0.0,109.26383,109.51403,null,"[20.0, 20.0]",null,gabors,-30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25019758,24,,,0,,False,1,train,1
165,0.0,109.51403,109.76424,null,"[20.0, 20.0]",null,gabors,0.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021742,91,,,0,,False,1,train,0
166,0.0,109.76424,110.01446,null,"[20.0, 20.0]",null,gabors,-20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021742,111,,,0,,False,0,train,2
167,0.0,110.01446,110.26468,null,"[20.0, 20.0]",null,gabors,20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021742,78,,,0,,False,1,train,2
168,0.0,110.26468,110.5149,null,"[20.0, 20.0]",null,gabors,40.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021742,61,,,0,,False,1,train,2
169,0.0,110.5149,110.7651,null,"[20.0, 20.0]",null,gabors,30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,112,,,0,,False,0,train,2
170,0.0,110.7651,111.01531,null,"[20.0, 20.0]",null,gabors,20.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020508,105,,,0,,False,1,train,0
171,0.0,111.01531,111.26551,null,"[20.0, 20.0]",null,gabors,-10.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,113,,,0,,False,0,train,1
172,0.0,111.26551,111.51572,null,"[20.0, 20.0]",null,gabors,-40.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020508,114,,,0,,False,0,train,0
173,0.0,111.51572,111.76592,null,"[20.0, 20.0]",null,gabors,-10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020242,31,,,0,,False,1,train,1
174,0.0,111.76592,112.01612,null,"[20.0, 20.0]",null,gabors,30.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020242,115,,,0,,False,0,train,1
175,0.0,112.01612,112.26632,null,"[20.0, 20.0]",null,gabors,-10.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020242,69,,,0,,False,1,train,2
176,0.0,112.26632,112.51653,null,"[20.0, 20.0]",null,gabors,40.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020242,63,,,0,,False,2,test,2
177,0.0,112.51653,112.76674,null,"[20.0, 20.0]",null,gabors,30.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,116,,,0,,False,0,train,0
178,0.0,112.76674,113.01696,null,"[20.0, 20.0]",null,gabors,0.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021508,117,,,0,,False,0,train,2
179,0.0,113.01696,113.26717,null,"[20.0, 20.0]",null,gabors,-20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,118,,,0,,False,0,train,0
180,0.0,113.26717,113.51739,null,"[20.0, 20.0]",null,gabors,-40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,29,,,0,,False,2,test,0
181,0.0,113.51739,113.76759,null,"[20.0, 20.0]",null,gabors,-10.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020242,119,,,0,,False,0,train,1
182,0.0,113.76759,114.01779,null,"[20.0, 20.0]",null,gabors,-20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020242,120,,,0,,False,0,train,1
183,0.0,114.01779,114.26799,null,"[20.0, 20.0]",null,gabors,30.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020242,121,,,0,,False,0,train,2
184,0.0,114.26799,114.5182,null,"[20.0, 20.0]",null,gabors,30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020242,122,,,0,,False,0,train,1
185,0.0,114.5182,114.76841,null,"[20.0, 20.0]",null,gabors,-20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,123,,,0,,False,0,train,2
186,0.0,114.76841,115.01862,null,"[20.0, 20.0]",null,gabors,40.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,4,,,0,,False,1,train,0
187,0.0,115.01862,115.26883,null,"[20.0, 20.0]",null,gabors,20.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,124,,,0,,False,0,train,1
188,0.0,115.26883,115.51905,null,"[20.0, 20.0]",null,gabors,-10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,76,,,0,,False,1,train,2
189,0.0,115.51905,115.76926,null,"[20.0, 20.0]",null,gabors,-20.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020992,22,,,0,,False,1,train,2
190,0.0,115.76926,116.01947,null,"[20.0, 20.0]",null,gabors,10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020992,125,,,0,,False,0,train,1
191,0.0,116.01947,116.26968,null,"[20.0, 20.0]",null,gabors,10.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020992,126,,,0,,False,0,train,1
192,0.0,116.26968,116.51989,null,"[20.0, 20.0]",null,gabors,10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,39,,,0,,False,1,train,0
193,0.0,116.51989,116.77009,null,"[20.0, 20.0]",null,gabors,0.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020758,127,,,0,,False,0,train,2
194,0.0,116.77009,117.0203,null,"[20.0, 20.0]",null,gabors,20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020758,128,,,0,,False,0,train,0
195,0.0,117.0203,117.27051,null,"[20.0, 20.0]",null,gabors,30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020758,86,,,0,,False,2,test,2
196,0.0,117.27051,117.52072,null,"[20.0, 20.0]",null,gabors,-30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020758,129,,,0,,False,0,train,2
197,0.0,117.52072,117.77093,null,"[20.0, 20.0]",null,gabors,20.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020992,21,,,0,,False,2,test,2
198,0.0,117.77093,118.02114,null,"[20.0, 20.0]",null,gabors,10.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,45,,,0,,False,1,train,0
199,0.0,118.02114,118.27135,null,"[20.0, 20.0]",null,gabors,10.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,40,,,0,,False,1,train,0
200,0.0,118.27135,118.52156,null,"[20.0, 20.0]",null,gabors,40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020992,96,,,0,,False,2,test,2
201,0.0,118.52156,118.77177,null,"[20.0, 20.0]",null,gabors,30.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021008,37,,,0,,False,2,test,1
202,0.0,118.77177,119.02198,null,"[20.0, 20.0]",null,gabors,-40.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,130,,,0,,False,0,train,0
203,0.0,119.02198,119.27219,null,"[20.0, 20.0]",null,gabors,-10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,131,,,0,,False,0,train,0
204,0.0,119.27219,119.5224,null,"[20.0, 20.0]",null,gabors,40.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021008,132,,,0,,False,0,train,1
205,0.0,119.5224,119.77261,null,"[20.0, 20.0]",null,gabors,-20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,123,,,0,,False,1,train,2
206,0.0,119.77261,120.02282,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,133,,,0,,False,0,train,1
207,0.0,120.02282,120.27303,null,"[20.0, 20.0]",null,gabors,-10.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,134,,,0,,False,0,train,2
208,0.0,120.27303,120.52325,null,"[20.0, 20.0]",null,gabors,-40.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,80,,,0,,False,1,train,2
209,0.0,120.52325,120.77345,null,"[20.0, 20.0]",null,gabors,-10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,8,,,0,,False,1,train,1
210,0.0,120.77345,121.02365,null,"[20.0, 20.0]",null,gabors,-40.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,135,,,0,,False,0,train,1
211,0.0,121.02365,121.27385,null,"[20.0, 20.0]",null,gabors,20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020258,10,,,0,,False,1,train,0
212,0.0,121.27385,121.52406,null,"[20.0, 20.0]",null,gabors,30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,136,,,0,,False,0,train,1
213,0.0,121.52406,121.77426,null,"[20.0, 20.0]",null,gabors,-20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,111,,,0,,False,1,train,2
214,0.0,121.77426,122.02447,null,"[20.0, 20.0]",null,gabors,40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,55,,,0,,False,2,test,0
215,0.0,122.02447,122.27468,null,"[20.0, 20.0]",null,gabors,-20.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,137,,,0,,False,0,train,2
216,0.0,122.27468,122.52489,null,"[20.0, 20.0]",null,gabors,-10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,138,,,0,,False,0,train,0
217,0.0,122.52489,122.7751,null,"[20.0, 20.0]",null,gabors,-20.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,32,,,0,,False,2,test,0
218,0.0,122.7751,123.02532,null,"[20.0, 20.0]",null,gabors,-30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021508,139,,,0,,False,0,train,0
219,0.0,123.02532,123.27553,null,"[20.0, 20.0]",null,gabors,40.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021508,140,,,0,,False,0,train,2
220,0.0,123.27553,123.52575,null,"[20.0, 20.0]",null,gabors,-30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021508,103,,,0,,False,1,train,1
221,0.0,123.52575,123.77595,null,"[20.0, 20.0]",null,gabors,0.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,141,,,0,,False,0,train,2
222,0.0,123.77595,124.02616,null,"[20.0, 20.0]",null,gabors,0.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,16,,,0,,False,4,train,2
223,0.0,124.02616,124.27636,null,"[20.0, 20.0]",null,gabors,-20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,142,,,0,,False,0,train,0
224,0.0,124.27636,124.52657,null,"[20.0, 20.0]",null,gabors,40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,110,,,0,,False,1,train,2
225,0.0,124.52657,124.77678,null,"[20.0, 20.0]",null,gabors,-10.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021508,113,,,0,,False,1,train,1
226,0.0,124.77678,125.027,null,"[20.0, 20.0]",null,gabors,40.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021508,61,,,0,,False,2,test,2
227,0.0,125.027,125.27721,null,"[20.0, 20.0]",null,gabors,-30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021508,129,,,0,,False,1,train,2
228,0.0,125.27721,125.52743,null,"[20.0, 20.0]",null,gabors,-30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021508,24,,,0,,False,2,test,1
229,0.0,125.52743,125.77764,null,"[20.0, 20.0]",null,gabors,20.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,143,,,0,,False,0,train,0
230,0.0,125.77764,126.02785,null,"[20.0, 20.0]",null,gabors,-40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,29,,,0,,False,3,train,0
231,0.0,126.02785,126.27806,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,87,,,0,,False,2,test,0
232,0.0,126.27806,126.52827,null,"[20.0, 20.0]",null,gabors,30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,144,,,0,,False,0,train,0
233,0.0,126.52827,126.77847,null,"[20.0, 20.0]",null,gabors,20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,145,,,0,,False,0,train,2
234,0.0,126.77847,127.02868,null,"[20.0, 20.0]",null,gabors,-20.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,146,,,0,,False,0,train,1
235,0.0,127.02868,127.27888,null,"[20.0, 20.0]",null,gabors,0.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,147,,,0,,False,0,train,1
236,0.0,127.27888,127.52909,null,"[20.0, 20.0]",null,gabors,10.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,59,,,0,,False,1,train,1
237,0.0,127.52909,127.77929,null,"[20.0, 20.0]",null,gabors,10.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020492,126,,,0,,False,1,train,1
238,0.0,127.77929,128.0295,null,"[20.0, 20.0]",null,gabors,-40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,29,,,0,,False,4,train,0
239,0.0,128.0295,128.2797,null,"[20.0, 20.0]",null,gabors,10.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,71,,,0,,False,1,train,2
240,0.0,128.2797,128.52991,null,"[20.0, 20.0]",null,gabors,40.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,140,,,0,,False,1,train,2
241,0.0,128.52991,128.78012,null,"[20.0, 20.0]",null,gabors,-20.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,148,,,0,,False,0,train,1
242,0.0,128.78012,129.03033,null,"[20.0, 20.0]",null,gabors,-30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,82,,,0,,False,2,test,2
243,0.0,129.03033,129.28054,null,"[20.0, 20.0]",null,gabors,30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,149,,,0,,False,0,train,0
244,0.0,129.28054,129.53076,null,"[20.0, 20.0]",null,gabors,0.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,150,,,0,,False,0,train,1
245,0.0,129.53076,129.78097,null,"[20.0, 20.0]",null,gabors,-30.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020992,151,,,0,,False,0,train,2
246,0.0,129.78097,130.03118,null,"[20.0, 20.0]",null,gabors,0.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020992,147,,,0,,False,1,train,1
247,0.0,130.03118,130.28139,null,"[20.0, 20.0]",null,gabors,0.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020992,152,,,0,,False,0,train,2
248,0.0,130.28139,130.5316,null,"[20.0, 20.0]",null,gabors,-20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020992,123,,,0,,False,2,test,2
249,0.0,130.5316,130.7818,null,"[20.0, 20.0]",null,gabors,40.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020758,153,,,0,,False,0,train,0
250,0.0,130.7818,131.03201,null,"[20.0, 20.0]",null,gabors,-10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020758,154,,,0,,False,0,train,0
251,0.0,131.03201,131.28222,null,"[20.0, 20.0]",null,gabors,20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020758,50,,,0,,False,2,test,1
252,0.0,131.28222,131.53243,null,"[20.0, 20.0]",null,gabors,-20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020758,111,,,0,,False,2,test,2
253,0.0,131.53243,131.78264,null,"[20.0, 20.0]",null,gabors,-10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021492,138,,,0,,False,1,train,0
254,0.0,131.78264,132.03286,null,"[20.0, 20.0]",null,gabors,40.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021492,155,,,0,,False,0,train,0
255,0.0,132.03286,132.28307,null,"[20.0, 20.0]",null,gabors,-30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021492,101,,,0,,False,1,train,2
256,0.0,132.28307,132.53329,null,"[20.0, 20.0]",null,gabors,0.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021492,23,,,0,,False,2,test,0
257,0.0,132.53329,132.78349,null,"[20.0, 20.0]",null,gabors,-40.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020258,156,,,0,,False,0,train,0
258,0.0,132.78349,133.03369,null,"[20.0, 20.0]",null,gabors,30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,157,,,0,,False,0,train,1
259,0.0,133.03369,133.28389,null,"[20.0, 20.0]",null,gabors,0.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,60,,,0,,False,1,train,1
260,0.0,133.28389,133.5341,null,"[20.0, 20.0]",null,gabors,20.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,57,,,0,,False,1,train,1
