stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,contrast,temporal_frequency,x_position,size,coherence,stimulus_name,color,Dir,orientation,frame,Speed,spatial_frequency,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1527,0.0,457.34768,457.5979,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25022209,45,,,0,,False,5,test,0
1528,0.0,457.5979,457.84812,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25022209,66,,,0,,False,5,test,0
1529,0.0,457.84812,458.09832,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25019541,164,,,0,,False,6,train,0
1530,0.0,458.09832,458.34852,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25019541,139,,,0,,False,6,train,1
1531,0.0,458.34852,458.59871,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25019541,47,,,0,,False,9,train,1
1532,0.0,458.59871,458.84891,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25019541,157,,,0,,False,8,test,0
1533,0.0,458.84891,459.09912,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25021209,174,,,0,,False,7,train,2
1534,0.0,459.09912,459.34933,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25021209,242,,,0,,False,4,train,2
1535,0.0,459.34933,459.59954,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25021209,10,,,0,,False,8,test,1
1536,0.0,459.59954,459.84975,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25021209,184,,,0,,False,8,test,1
1537,0.0,459.84975,460.09996,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25020541,203,,,0,,False,6,train,1
1538,0.0,460.09996,460.35017,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25020541,148,,,0,,False,4,train,1
1539,0.0,460.35017,460.60037,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25020541,123,,,0,,False,5,test,1
1540,0.0,460.60037,460.85058,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25020541,121,,,0,,False,4,train,2
1541,0.0,460.85058,461.10079,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25021709,81,,,0,,False,7,train,0
1542,0.0,461.10079,461.35101,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25021709,6,,,0,,False,6,train,2
1543,0.0,461.35101,461.60123,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,30.0,0.25021709,232,,,0,,False,6,train,2
1544,0.0,461.60123,461.85144,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25021709,123,,,0,,False,6,train,1
1545,0.0,461.85144,462.10165,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25020291,115,,,0,,False,5,test,2
1546,0.0,462.10165,462.35185,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25020291,206,,,0,,False,3,train,0
1547,0.0,462.35185,462.60205,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25020291,33,,,0,,False,7,train,1
1548,0.0,462.60205,462.85226,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020291,15,,,0,,False,8,test,2
1549,0.0,462.85226,463.10247,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021209,231,,,0,,False,5,test,1
1550,0.0,463.10247,463.35268,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25021209,239,,,0,,False,4,train,1
1551,0.0,463.35268,463.60289,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25021209,43,,,0,,False,3,train,1
1552,0.0,463.60289,463.8531,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25021209,83,,,0,,False,4,train,2
1553,0.0,463.8531,464.10331,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25020791,67,,,0,,False,4,train,0
1554,0.0,464.10331,464.35352,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25020791,50,,,0,,False,6,train,1
1555,0.0,464.35352,464.60373,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25020791,123,,,0,,False,7,train,1
1556,0.0,464.60373,464.85394,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25020791,226,,,0,,False,5,test,1
1557,0.0,464.85394,465.10415,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25021209,145,,,0,,False,1,train,2
1558,0.0,465.10415,465.35436,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25021209,82,,,0,,False,9,train,2
1559,0.0,465.35436,465.60457,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25021209,29,,,0,,False,4,train,0
1560,0.0,465.60457,465.85478,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25021209,127,,,0,,False,5,test,2
1561,0.0,465.85478,466.10499,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25020541,11,,,0,,False,6,train,2
1562,0.0,466.10499,466.3552,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25020541,236,,,0,,False,5,test,2
1563,0.0,466.3552,466.6054,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25020541,178,,,0,,False,5,test,1
1564,0.0,466.6054,466.85561,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25020541,154,,,0,,False,4,train,0
1565,0.0,466.85561,467.10583,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25022209,147,,,0,,False,7,train,2
1566,0.0,467.10583,467.35605,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25022209,21,,,0,,False,5,test,0
1567,0.0,467.35605,467.60627,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25022209,6,,,0,,False,7,train,2
1568,0.0,467.60627,467.85649,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25022209,117,,,0,,False,2,test,0
1569,0.0,467.85649,468.10669,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25019791,111,,,0,,False,6,train,2
1570,0.0,468.10669,468.35689,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25019791,83,,,0,,False,5,test,2
1571,0.0,468.35689,468.60709,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25019791,79,,,0,,False,4,train,0
1572,0.0,468.60709,468.85729,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,30.0,0.25019791,177,,,0,,False,7,train,2
1573,0.0,468.85729,469.1075,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25020959,39,,,0,,False,7,train,0
1574,0.0,469.1075,469.35771,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25020959,42,,,0,,False,7,train,0
1575,0.0,469.35771,469.60792,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25020959,69,,,0,,False,7,train,1
1576,0.0,469.60792,469.85812,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25020959,18,,,0,,False,8,test,1
1577,0.0,469.85812,470.10833,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25020541,238,,,0,,False,7,train,1
1578,0.0,470.10833,470.35854,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25020541,134,,,0,,False,2,test,2
1579,0.0,470.35854,470.60874,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25020541,66,,,0,,False,6,train,0
1580,0.0,470.60874,470.85895,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020541,213,,,0,,False,5,test,1
1581,0.0,470.85895,471.10916,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25020959,45,,,0,,False,6,train,0
1582,0.0,471.10916,471.35937,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25020959,100,,,0,,False,6,train,2
1583,0.0,471.35937,471.60958,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25020959,66,,,0,,False,7,train,0
1584,0.0,471.60958,471.85978,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25020959,190,,,0,,False,8,test,1
1585,0.0,471.85978,472.11,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25021041,150,,,0,,False,7,train,1
1586,0.0,472.11,472.36021,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25021041,120,,,0,,False,9,train,2
1587,0.0,472.36021,472.61042,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25021041,31,,,0,,False,7,train,1
1588,0.0,472.61042,472.86063,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25021041,221,,,0,,False,4,train,2
1589,0.0,472.86063,473.11084,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25021459,13,,,0,,False,8,test,1
1590,0.0,473.11084,473.36106,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25021459,132,,,0,,False,10,train,1
1591,0.0,473.36106,473.61127,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25021459,12,,,0,,False,7,train,0
1592,0.0,473.61127,473.86148,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25021459,79,,,0,,False,5,test,0
1593,0.0,473.86148,474.11169,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25020541,14,,,0,,False,4,train,1
1594,0.0,474.11169,474.3619,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25020541,16,,,0,,False,7,train,1
1595,0.0,474.3619,474.6121,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25020541,219,,,0,,False,5,test,1
1596,0.0,474.6121,474.86231,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25020541,189,,,0,,False,7,train,1
1597,0.0,474.86231,475.11251,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25020709,185,,,0,,False,5,test,0
1598,0.0,475.11251,475.36272,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25020709,165,,,0,,False,8,test,2
1599,0.0,475.36272,475.61293,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25020709,197,,,0,,False,8,test,0
1600,0.0,475.61293,475.86313,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25020709,14,,,0,,False,5,test,1
1601,0.0,475.86313,476.11334,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020791,58,,,0,,False,6,train,1
1602,0.0,476.11334,476.36355,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25020791,87,,,0,,False,5,test,2
1603,0.0,476.36355,476.61376,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25020791,73,,,0,,False,5,test,2
1604,0.0,476.61376,476.86397,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25020791,49,,,0,,False,6,train,0
1605,0.0,476.86397,477.11417,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020709,167,,,0,,False,7,train,2
1606,0.0,477.11417,477.36438,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25020709,146,,,0,,False,4,train,1
1607,0.0,477.36438,477.61459,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25020709,67,,,0,,False,5,test,0
1608,0.0,477.61459,477.86479,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020709,113,,,0,,False,6,train,0
1609,0.0,477.86479,478.11501,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021041,42,,,0,,False,8,test,0
1610,0.0,478.11501,478.36522,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25021041,139,,,0,,False,7,train,1
1611,0.0,478.36522,478.61543,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25021041,223,,,0,,False,5,test,0
1612,0.0,478.61543,478.86564,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021041,231,,,0,,False,6,train,1
1613,0.0,478.86564,479.11585,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021209,195,,,0,,False,4,train,0
1614,0.0,479.11585,479.36606,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25021209,226,,,0,,False,6,train,1
1615,0.0,479.36606,479.61627,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021209,181,,,0,,False,6,train,0
1616,0.0,479.61627,479.86648,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021209,115,,,0,,False,6,train,2
1617,0.0,479.86648,480.11669,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25020791,226,,,0,,False,7,train,1
1618,0.0,480.11669,480.3669,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25020791,169,,,0,,False,6,train,2
1619,0.0,480.3669,480.61711,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25020791,20,,,0,,False,7,train,1
1620,0.0,480.61711,480.86732,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25020791,49,,,0,,False,7,train,0
1621,0.0,480.86732,481.11752,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020709,161,,,0,,False,6,train,2
1622,0.0,481.11752,481.36773,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020709,138,,,0,,False,9,train,1
1623,0.0,481.36773,481.61794,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,30.0,0.25020709,180,,,0,,False,4,train,2
1624,0.0,481.61794,481.86814,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020709,167,,,0,,False,8,test,2
1625,0.0,481.86814,482.11835,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25020791,91,,,0,,False,8,test,1
1626,0.0,482.11835,482.36856,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25020791,35,,,0,,False,7,train,2
1627,0.0,482.36856,482.61877,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25020791,22,,,0,,False,7,train,0
1628,0.0,482.61877,482.86898,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25020791,3,,,0,,False,7,train,1
1629,0.0,482.86898,483.11919,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25021709,110,,,0,,False,5,test,0
1630,0.0,483.11919,483.36941,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25021709,141,,,0,,False,6,train,0
1631,0.0,483.36941,483.61963,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25021709,96,,,0,,False,4,train,0
1632,0.0,483.61963,483.86984,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25021709,53,,,0,,False,5,test,2
1633,0.0,483.86984,484.12005,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25020041,72,,,0,,False,4,train,0
1634,0.0,484.12005,484.37025,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25020041,235,,,0,,False,5,test,2
1635,0.0,484.37025,484.62045,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25020041,101,,,0,,False,6,train,0
1636,0.0,484.62045,484.87065,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020041,110,,,0,,False,6,train,0
1637,0.0,484.87065,485.12086,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25021709,49,,,0,,False,8,test,0
1638,0.0,485.12086,485.37108,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25021709,151,,,0,,False,4,train,0
1639,0.0,485.37108,485.6213,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25021709,228,,,0,,False,3,train,0
1640,0.0,485.6213,485.87151,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,30.0,0.25021709,198,,,0,,False,4,train,2
1641,0.0,485.87151,486.12172,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25020541,239,,,0,,False,5,test,1
1642,0.0,486.12172,486.37193,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25020541,67,,,0,,False,6,train,0
1643,0.0,486.37193,486.62213,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25020541,145,,,0,,False,2,test,2
1644,0.0,486.62213,486.87234,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25020541,8,,,0,,False,11,test,0
1645,0.0,486.87234,487.12255,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25021209,11,,,0,,False,7,train,2
1646,0.0,487.12255,487.37276,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25021209,209,,,0,,False,6,train,2
1647,0.0,487.37276,487.62297,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25021209,88,,,0,,False,3,train,2
1648,0.0,487.62297,487.87318,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25021209,70,,,0,,False,5,test,0
1649,0.0,487.87318,488.12339,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25020541,103,,,0,,False,6,train,0
1650,0.0,488.12339,488.3736,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25020541,48,,,0,,False,7,train,0
1651,0.0,488.3736,488.6238,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25020541,229,,,0,,False,6,train,1
1652,0.0,488.6238,488.87401,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25020541,126,,,0,,False,9,train,1
1653,0.0,488.87401,489.12422,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25021209,4,,,0,,False,5,test,2
1654,0.0,489.12422,489.37443,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25021209,147,,,0,,False,8,test,2
1655,0.0,489.37443,489.62464,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25021209,216,,,0,,False,4,train,0
