stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,phase,size,spatial_frequency,orientation,y_position,color,stimulus_name,x_position,frame,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2656,0.0,749.23122,749.48143,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,-30.0,null,4.0,0.25021076,236,-0.69216191,-4.8672059,7,0.18033806,True,10,train,0
2657,0.0,749.48143,749.73163,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,40.0,null,4.0,0.25020674,178,-0.59669891,-4.759129,8,0.23103136,True,13,train,1
2658,0.0,749.73163,749.98184,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,20.0,null,4.0,0.25020674,49,-0.054206731,-4.7892479,7,0.17390376,True,10,train,1
2659,0.0,749.98184,750.23205,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,20.0,null,4.0,0.25020674,28,-0.0082019635,-4.7669234,8,0.13414923,True,11,test,0
2660,0.0,750.23205,750.48225,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,40.0,null,4.0,0.25020674,48,-0.19508715,-4.8836173,7,0.238146,True,11,test,2
2661,0.0,750.48225,750.73246,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,-30.0,null,4.0,0.25021076,16,0.099755378,-4.8913578,8,0.097590498,True,10,train,0
2662,0.0,750.73246,750.98268,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,40.0,null,4.0,0.25021076,235,0.069273415,-5.0296031,7,0.11934079,True,4,train,1
2663,0.0,750.98268,751.23289,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,10.0,null,4.0,0.25021076,40,0.067412114,-5.0772904,8,0.13660488,True,10,train,2
2664,0.0,751.23289,751.4831,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,-40.0,null,4.0,0.25021076,27,0.19099728,-4.7913629,7,0.186424,True,8,test,2
2665,0.0,751.4831,751.73331,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,-10.0,null,4.0,0.25020924,213,0.19011283,-4.7933404,8,0.16503172,True,7,train,0
2666,0.0,751.73331,751.98352,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,-20.0,null,4.0,0.25020924,205,0.06042381,-4.8539318,7,0.16421177,True,11,test,1
2667,0.0,751.98352,752.23372,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,-30.0,null,4.0,0.25020924,231,0.13273116,-4.7133519,8,0.11648514,True,9,train,2
2668,0.0,752.23372,752.48393,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,30.0,null,4.0,0.25020924,232,-0.010795945,-4.6754767,7,0.19763433,True,10,train,1
2669,0.0,752.48393,752.73414,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,-20.0,null,4.0,0.25021076,98,0.18774655,-4.7228999,8,0.079814806,True,9,train,2
2670,0.0,752.73414,752.98436,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,40.0,null,4.0,0.25021076,141,0.38433443,-4.8752512,7,0.15963555,True,12,train,0
2671,0.0,752.98436,753.23457,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,40.0,null,4.0,0.25021076,54,0.44931283,-4.9719185,8,0.18122667,True,12,train,0
2672,0.0,753.23457,753.48478,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,-20.0,null,4.0,0.25021076,77,0.58252543,-4.9184475,7,0.16742296,True,8,test,1
2673,0.0,753.48478,753.73498,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,-20.0,null,4.0,0.25020424,158,0.2988058,-4.9367389,8,0.2581347,True,10,train,2
2674,0.0,753.73498,753.98519,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,20.0,null,4.0,0.25020424,189,0.11477496,-4.8105225,7,0.11643006,True,11,test,2
2675,0.0,753.98519,754.23539,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,-20.0,null,4.0,0.25020424,44,0.07247002,-4.7082446,8,0.1323937,True,8,test,2
2676,0.0,754.23539,754.48559,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,0.0,null,gabors,-10.0,null,4.0,0.25020424,160,-0.065087053,-4.7033132,7,0.096505678,True,11,test,0
2677,0.0,754.48559,754.73581,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-40.0,null,gabors,40.0,null,4.0,0.25022076,156,-0.23899243,-4.8399871,8,0.16540871,True,9,train,2
2678,0.0,754.73581,754.98604,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,0.0,null,4.0,0.25022076,188,-0.16835438,-4.5954687,7,0.10211503,True,10,train,2
2679,0.0,754.98604,755.23626,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-40.0,null,gabors,40.0,null,4.0,0.25022076,156,-0.12065139,-4.325431,8,0.19529382,True,10,train,2
2680,0.0,755.23626,755.48648,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,0.0,null,4.0,0.25022076,168,-0.068737848,-3.9575292,7,0.14351698,True,9,train,1
2681,0.0,755.48648,755.73668,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,40.0,null,4.0,0.25019924,54,-0.26688383,-3.9483976,8,0.32029859,True,13,train,0
2682,0.0,755.73668,755.98688,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,-40.0,null,4.0,0.25019924,27,-0.060957177,-4.0099637,7,0.15548163,True,9,train,2
2683,0.0,755.98688,756.23707,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,0.0,null,4.0,0.25019924,228,-0.018124653,-4.1761055,8,0.2019471,True,10,train,1
2684,0.0,756.23707,756.48727,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,40.0,null,4.0,0.25019924,159,-0.19762851,-3.88038,6,0.3214266,True,12,train,1
2685,0.0,756.48727,756.73748,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,-20.0,null,4.0,0.25021076,177,-0.43000189,-4.8507496,6,0.25872706,True,10,train,1
2686,0.0,756.73748,756.9877,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,-30.0,null,4.0,0.25021076,92,-0.22366871,-4.6987979,8,0.23467872,True,9,train,0
2687,0.0,756.9877,757.23791,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,-40.0,null,4.0,0.25021076,82,-0.26018786,-4.4878919,8,0.21189264,True,10,train,2
2688,0.0,757.23791,757.48812,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,20.0,null,4.0,0.25021076,237,-0.74044195,-4.4931179,7,0.24868448,True,10,train,0
2689,0.0,757.48812,757.73832,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,40.0,null,4.0,0.25020674,81,-0.66097831,-4.4239936,8,0.16596639,True,11,test,1
2690,0.0,757.73832,757.98853,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,40.0,null,4.0,0.25020674,133,-0.67743578,-4.5241912,7,0.18855345,True,8,test,0
2691,0.0,757.98853,758.23874,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,30.0,null,4.0,0.25020674,2,-0.32895797,-4.433419,5,0.29903577,True,10,train,0
2692,0.0,758.23874,758.48894,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-20.0,null,4.0,0.25020674,35,0.4670062,2.4782881,6,0.34039784,True,11,test,0
2693,0.0,758.48894,758.73916,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,-40.0,null,4.0,0.25022076,174,0.50034409,2.3893681,7,0.16744714,True,9,train,0
2694,0.0,758.73916,758.98939,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,-40.0,null,4.0,0.25022076,198,0.12770926,1.965781,7,0.089983027,True,11,test,2
2695,0.0,758.98939,759.23961,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,-30.0,null,4.0,0.25022076,162,0.20539921,1.8161532,7,0.14206969,True,13,train,2
2696,0.0,759.23961,759.48983,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,10.0,null,4.0,0.25022076,114,0.14193928,1.8022763,8,0.13169496,True,11,test,0
2697,0.0,759.48983,759.74002,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,20.0,null,4.0,0.25019674,173,0.058457621,1.7544766,7,0.094229896,True,13,train,2
2698,0.0,759.74002,759.99022,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,-20.0,null,4.0,0.25019674,177,0.35834842,1.4951982,8,0.12070394,True,11,test,1
2699,0.0,759.99022,760.24042,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,30.0,null,4.0,0.25019674,169,0.29540112,1.3213177,7,0.14914928,True,9,train,0
2700,0.0,760.24042,760.49061,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-10.0,null,4.0,0.25019674,182,0.20866902,1.6021713,8,0.15262893,True,10,train,0
2701,0.0,760.49061,760.74084,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,30.0,null,4.0,0.25022326,87,0.27072531,1.5024691,7,0.091961372,True,9,train,2
2702,0.0,760.74084,760.99106,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,20.0,null,4.0,0.25022326,76,0.27556253,1.5569082,8,0.13287096,True,12,train,1
2703,0.0,760.99106,761.24128,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,-20.0,null,4.0,0.25022326,166,0.19336591,1.336956,7,0.19696139,True,12,train,1
2704,0.0,761.24128,761.49151,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,-30.0,null,4.0,0.25022326,209,0.1504449,1.6039856,8,0.10654244,True,9,train,2
2705,0.0,761.49151,761.7417,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,30.0,null,4.0,0.25019424,219,0.30569142,1.3415066,7,0.25459832,True,7,train,0
2706,0.0,761.7417,761.9919,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,-20.0,null,4.0,0.25019424,95,0.17998773,1.4354258,8,0.10535188,True,11,test,0
2707,0.0,761.9919,762.24209,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,10.0,null,4.0,0.25019424,187,0.39033338,1.3796336,7,0.17253522,True,10,train,1
2708,0.0,762.24209,762.49228,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-10.0,null,4.0,0.25019424,171,0.3878594,1.2928196,8,0.12299339,True,10,train,1
2709,0.0,762.49228,762.7425,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,-30.0,null,4.0,0.25022076,221,0.13679468,1.158224,7,0.19734352,True,9,train,1
2710,0.0,762.7425,762.99273,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,-20.0,null,4.0,0.25022076,176,0.16221649,1.3377894,8,0.15023283,True,10,train,0
2711,0.0,762.99273,763.24295,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,10.0,null,4.0,0.25022076,52,0.3844768,1.1066403,7,0.14808675,True,11,test,2
2712,0.0,763.24295,763.49317,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,20.0,null,4.0,0.25022076,18,0.37817892,1.2765517,8,0.19179092,True,9,train,2
2713,0.0,763.49317,763.74337,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,40.0,null,4.0,0.25019924,72,0.74651924,1.2009831,7,0.21908701,True,12,train,0
2714,0.0,763.74337,763.99357,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,-20.0,null,4.0,0.25019924,83,0.41379868,1.2355564,8,0.34189841,True,11,test,1
2715,0.0,763.99357,764.24376,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,0.0,null,4.0,0.25019924,168,0.0043794283,-2.0941369,7,0.25678741,True,10,train,1
2716,0.0,764.24376,764.49396,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,30.0,null,4.0,0.25019924,122,-0.11022497,-2.2683393,8,0.31478558,True,10,train,2
2717,0.0,764.49396,764.74419,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,-40.0,null,4.0,0.25022326,91,-0.30194388,-1.7612413,7,0.34150683,True,11,test,1
2718,0.0,764.74419,764.99441,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,20.0,null,4.0,0.25022326,237,0.040758536,-2.0010525,8,0.13766972,True,11,test,0
2719,0.0,764.99441,765.24463,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,10.0,null,4.0,0.25022326,218,-0.035891724,-2.0833767,7,0.17659867,True,11,test,1
2720,0.0,765.24463,765.49486,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,-40.0,null,4.0,0.25022326,135,-0.11032365,-2.0896083,8,0.12682779,True,10,train,0
2721,0.0,765.49486,765.74505,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-30.0,null,4.0,0.25019424,116,0.18943093,-2.1362844,7,3.1980972,True,12,train,0
2722,0.0,765.74505,765.99525,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,-40.0,null,4.0,0.25019424,5,0.40925582,4.2480829,8,0.12359501,True,12,train,1
2723,0.0,765.99525,766.24544,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-30.0,null,gabors,20.0,null,4.0,0.25019424,185,0.49126618,4.1603216,7,0.22115478,True,11,test,0
2724,0.0,766.24544,766.49563,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,40.0,null,4.0,0.25019424,147,0.52160596,3.7392814,8,0.14823147,True,12,train,2
2725,0.0,766.49563,766.74585,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,40.0,null,4.0,0.25021826,60,0.32086643,3.7132099,7,0.14336397,True,10,train,0
2726,0.0,766.74585,766.99607,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,0.0,null,4.0,0.25021826,242,0.30433401,3.7138593,8,0.18106313,True,11,test,0
2727,0.0,766.99607,767.24629,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,40.0,null,4.0,0.25021826,133,0.28277434,3.5081003,7,0.13640492,True,9,train,0
2728,0.0,767.24629,767.49651,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,40.0,null,4.0,0.25021826,75,0.11752222,3.3762915,8,0.31339267,True,9,train,2
2729,0.0,767.49651,767.74671,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,0.0,null,gabors,40.0,null,4.0,0.25019924,224,0.28187225,3.4430283,7,0.10866343,True,11,test,0
2730,0.0,767.74671,767.99691,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,-10.0,null,4.0,0.25019924,67,0.33261144,3.1076179,8,0.30456181,True,10,train,0
2731,0.0,767.99691,768.2471,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,-20.0,null,4.0,0.25019924,212,0.4157847,2.5132223,7,0.16403755,True,11,test,2
2732,0.0,768.2471,768.4973,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,40.0,null,4.0,0.25019924,110,0.28598434,2.4137204,8,0.18144836,True,11,test,0
2733,0.0,768.4973,768.74751,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,10.0,null,4.0,0.25020826,20,0.40669644,2.0318212,7,0.15287369,True,11,test,2
2734,0.0,768.74751,768.99772,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,40.0,null,4.0,0.25020826,3,0.19494229,1.922964,8,0.15035862,True,11,test,1
2735,0.0,768.99772,769.24793,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,-10.0,null,4.0,0.25020826,211,0.28816079,2.0850845,7,0.16347747,True,8,test,2
2736,0.0,769.24793,769.49814,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,10.0,null,4.0,0.25020826,94,0.26140363,-1.5319767,8,1.2105526,True,8,test,0
2737,0.0,769.49814,769.74835,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,10.0,null,4.0,0.25021174,94,0.32204026,-1.5549235,7,0.21190654,True,9,train,0
2738,0.0,769.74835,769.99856,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,10.0,null,4.0,0.25021174,137,0.20544987,-1.8315432,8,0.12866978,True,13,train,0
2739,0.0,769.99856,770.24877,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,-30.0,null,4.0,0.25021174,236,0.23287044,-1.8925,7,0.28282521,True,11,test,0
2740,0.0,770.24877,770.49898,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,40.0,null,4.0,0.25021174,133,-0.15626274,-2.0487848,8,2.0605994,True,10,train,0
2741,0.0,770.49898,770.7492,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,30.0,null,4.0,0.25021826,64,0.45346573,2.8575832,6,0.17483894,True,13,train,1
2742,0.0,770.7492,770.99942,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,-40.0,null,4.0,0.25021826,157,0.22863074,2.4796619,8,0.24691172,True,13,train,1
2743,0.0,770.99942,771.24964,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,30.0,null,4.0,0.25021826,2,0.40352151,2.2455265,7,0.18759929,True,11,test,0
2744,0.0,771.24964,771.49986,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,-40.0,null,4.0,0.25021826,90,0.20188209,2.2102169,8,0.11901821,True,11,test,2
2745,0.0,771.49986,771.75006,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,10.0,null,4.0,0.25020174,218,0.23111269,1.9931996,7,0.15580686,True,12,train,1
2746,0.0,771.75006,772.00026,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,-10.0,null,4.0,0.25020174,32,0.26929907,1.9614978,8,0.065811424,True,11,test,2
2747,0.0,772.00026,772.25046,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,30.0,null,4.0,0.25020174,122,0.29056986,1.964763,7,0.17687667,True,11,test,2
2748,0.0,772.25046,772.50066,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,0.0,null,4.0,0.25020174,148,0.19034184,2.0122257,8,0.16091889,True,9,train,0
2749,0.0,772.50066,772.75087,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,0.0,null,4.0,0.25020326,188,0.33275924,2.0847209,7,0.25010274,True,11,test,2
2750,0.0,772.75087,773.00107,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,40.0,null,4.0,0.25020326,142,0.31420229,2.0572581,8,0.21584671,True,10,train,2
2751,0.0,773.00107,773.25127,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,-40.0,null,4.0,0.25020326,69,0.19202085,2.0819351,7,0.22250428,True,11,test,0
2752,0.0,773.25127,773.50148,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,-20.0,null,4.0,0.25020326,77,-0.039758843,-3.61843,8,1.3707003,True,9,train,1
2753,0.0,773.50148,773.75169,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,20.0,null,4.0,0.25021424,76,0.23126508,-3.1027346,4,0.14400635,True,13,train,1
2754,0.0,773.75169,774.00191,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,10.0,null,4.0,0.25021424,94,0.19089514,-2.8521973,8,0.22059071,True,10,train,0
2755,0.0,774.00191,774.25212,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,20.0,null,4.0,0.25021424,24,0.31641175,-3.1415592,7,0.10238443,True,9,train,1
2756,0.0,774.25212,774.50233,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,0.0,null,4.0,0.25021424,201,0.20845998,-3.0203739,8,0.29395064,True,9,train,0
2757,0.0,774.50233,774.75255,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,-10.0,null,4.0,0.25021326,103,0.3017086,-2.8764532,7,0.25464138,True,10,train,0
2758,0.0,774.75255,775.00276,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,40.0,null,4.0,0.25021326,142,0.12923231,-2.9257515,8,0.31154224,True,11,test,2
2759,0.0,775.00276,775.25297,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,20.0,null,4.0,0.25021326,49,0.040620294,-2.8607095,7,0.18656223,True,11,test,1
2760,0.0,775.25297,775.50319,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,-10.0,null,4.0,0.25021326,213,-0.041771305,-2.8336077,8,0.1645331,True,8,test,0
2761,0.0,775.50319,775.75339,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,-20.0,null,4.0,0.25020424,214,0.46723829,-2.8326537,7,0.34166985,True,6,train,2
2762,0.0,775.75339,776.0036,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,0.0,null,4.0,0.25020424,148,0.0068607232,-2.6500124,8,0.213153,True,10,train,0
2763,0.0,776.0036,776.2538,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,20.0,null,4.0,0.25020424,24,0.26582256,-2.5541611,7,0.23436078,True,10,train,1
2764,0.0,776.2538,776.504,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,-30.0,null,4.0,0.25020424,124,0.23945466,-2.841136,8,0.17281746,True,11,test,2
2765,0.0,776.504,776.75422,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,20.0,null,4.0,0.25021326,1,0.23955653,-2.6650032,7,0.10567223,True,10,train,2
2766,0.0,776.75422,777.00443,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,-30.0,null,4.0,0.25021326,164,0.40709698,-2.2783804,8,0.13835299,True,10,train,0
2767,0.0,777.00443,777.25464,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,40.0,null,4.0,0.25021326,159,0.16975739,-2.5712267,7,0.21342997,True,13,train,1
2768,0.0,777.25464,777.50486,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,-30.0,null,4.0,0.25021326,220,0.57036178,-2.4065802,8,0.15862201,True,12,train,0
2769,0.0,777.50486,777.75506,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,10.0,null,4.0,0.25020424,100,0.27116331,-2.4253293,7,0.30900761,True,9,train,2
2770,0.0,777.75506,778.00527,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,-20.0,null,4.0,0.25020424,95,0.59882138,-2.2348052,8,0.12827809,True,12,train,0
2771,0.0,778.00527,778.25547,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-40.0,null,4.0,0.25020424,233,0.23179966,-2.379,7,0.17805991,True,9,train,0
2772,0.0,778.25547,778.50567,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,30.0,null,4.0,0.25020424,87,0.070289823,-2.7374173,7,0.12294519,True,10,train,2
2773,0.0,778.50567,778.75589,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,10.0,null,4.0,0.25021826,15,0.060867597,-2.6441152,7,0.34776727,True,11,test,0
2774,0.0,778.75589,779.00611,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,40.0,null,4.0,0.25021826,33,0.3748396,-2.543274,8,0.23561623,True,13,train,0
