stimulus_presentation_id,stimulus_block,start_time,stop_time,color,Dir,Speed,phase,frame,coherence,x_position,stimulus_name,orientation,y_position,temporal_frequency,size,spatial_frequency,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3271,0.0,893.5233,893.77351,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,156,,,0,,False,13,train,0
3272,0.0,893.77351,894.02373,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,213,,,0,,False,12,train,2
3273,0.0,894.02373,894.27393,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,34,,,0,,False,13,train,2
3274,0.0,894.27393,894.52414,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,139,,,0,,False,12,train,0
3275,0.0,894.52414,894.77434,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,137,,,0,,False,12,train,2
3276,0.0,894.77434,895.02454,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,154,,,0,,False,13,train,1
3277,0.0,895.02454,895.27475,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,231,,,0,,False,12,train,0
3278,0.0,895.27475,895.52496,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,138,,,0,,False,14,test,0
3279,0.0,895.52496,895.77517,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,115,,,0,,False,13,train,2
3280,0.0,895.77517,896.02538,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,146,,,0,,False,14,test,0
3281,0.0,896.02538,896.27559,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,21,,,0,,False,13,train,0
3282,0.0,896.27559,896.5258,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,20,,,0,,False,13,train,1
3283,0.0,896.5258,896.77601,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,106,,,0,,False,13,train,2
3284,0.0,896.77601,897.02622,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,195,,,0,,False,11,test,1
3285,0.0,897.02622,897.27642,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020681,190,,,0,,False,12,train,1
3286,0.0,897.27642,897.52663,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020681,15,,,0,,False,13,train,0
3287,0.0,897.52663,897.77684,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020681,217,,,0,,False,12,train,2
3288,0.0,897.77684,898.02704,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020681,131,,,0,,False,12,train,2
3289,0.0,898.02704,898.27725,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,82,,,0,,False,14,test,0
3290,0.0,898.27725,898.52747,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,185,,,0,,False,13,train,0
3291,0.0,898.52747,898.77768,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,215,,,0,,False,13,train,1
3292,0.0,898.77768,899.02789,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,137,,,0,,False,13,train,2
3293,0.0,899.02789,899.27811,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,121,,,0,,False,14,test,2
3294,0.0,899.27811,899.52833,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,131,,,0,,False,13,train,2
3295,0.0,899.52833,899.77854,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,225,,,0,,False,13,train,1
3296,0.0,899.77854,900.02876,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,57,,,0,,False,11,test,1
3297,0.0,900.02876,900.27896,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,27,,,0,,False,11,test,2
3298,0.0,900.27896,900.52916,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,29,,,0,,False,12,train,2
3299,0.0,900.52916,900.77936,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,229,,,0,,False,12,train,2
3300,0.0,900.77936,901.02956,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,198,,,0,,False,12,train,2
3301,0.0,901.02956,901.27977,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,236,,,0,,False,12,train,1
3302,0.0,901.27977,901.52998,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,23,,,0,,False,13,train,2
3303,0.0,901.52998,901.78018,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,30,,,0,,False,12,train,2
3304,0.0,901.78018,902.03039,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,236,,,0,,False,13,train,1
3305,0.0,902.03039,902.2806,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,47,,,0,,False,14,test,0
3306,0.0,902.2806,902.53082,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,95,,,0,,False,13,train,0
3307,0.0,902.53082,902.78103,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,27,,,0,,False,12,train,2
3308,0.0,902.78103,903.03124,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,224,,,0,,False,12,train,2
3309,0.0,903.03124,903.28144,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019931,2,,,0,,False,14,test,1
3310,0.0,903.28144,903.53164,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019931,57,,,0,,False,12,train,1
3311,0.0,903.53164,903.78183,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019931,181,,,0,,False,14,test,0
3312,0.0,903.78183,904.03203,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019931,231,,,0,,False,13,train,0
3313,0.0,904.03203,904.28225,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021319,64,,,0,,False,13,train,0
3314,0.0,904.28225,904.53246,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021319,215,,,0,,False,14,test,1
3315,0.0,904.53246,904.78267,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021319,195,,,0,,False,12,train,1
3316,0.0,904.78267,905.03289,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021319,205,,,0,,False,12,train,2
3317,0.0,905.03289,905.2831,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,140,,,0,,False,13,train,2
3318,0.0,905.2831,905.53332,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,182,,,0,,False,14,test,0
3319,0.0,905.53332,905.78354,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,94,,,0,,False,13,train,1
3320,0.0,905.78354,906.03375,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,144,,,0,,False,13,train,1
3321,0.0,906.03375,906.28396,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,17,,,0,,False,13,train,2
3322,0.0,906.28396,906.53416,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,4,,,0,,False,13,train,0
3323,0.0,906.53416,906.78436,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,86,,,0,,False,13,train,1
3324,0.0,906.78436,907.03457,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,36,,,0,,False,12,train,2
3325,0.0,907.03457,907.28478,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,75,,,0,,False,13,train,0
3326,0.0,907.28478,907.535,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,62,,,0,,False,13,train,1
3327,0.0,907.535,907.78522,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,11,,,0,,False,14,test,2
3328,0.0,907.78522,908.03543,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,83,,,0,,False,12,train,1
3329,0.0,908.03543,908.28564,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,35,,,0,,False,14,test,0
3330,0.0,908.28564,908.53584,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,18,,,0,,False,14,test,1
3331,0.0,908.53584,908.78604,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,174,,,0,,False,14,test,1
3332,0.0,908.78604,909.03625,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,200,,,0,,False,13,train,1
3333,0.0,909.03625,909.28646,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,44,,,0,,False,13,train,0
3334,0.0,909.28646,909.53667,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,104,,,0,,False,14,test,0
3335,0.0,909.53667,909.78687,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,61,,,0,,False,13,train,0
3336,0.0,909.78687,910.03708,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,168,,,0,,False,11,test,0
3337,0.0,910.03708,910.28729,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,134,,,0,,False,14,test,0
3338,0.0,910.28729,910.5375,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,49,,,0,,False,14,test,2
3339,0.0,910.5375,910.78771,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,231,,,0,,False,14,test,0
3340,0.0,910.78771,911.03792,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,110,,,0,,False,13,train,2
3341,0.0,911.03792,911.28813,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,242,,,0,,False,14,test,1
3342,0.0,911.28813,911.53834,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,78,,,0,,False,12,train,0
3343,0.0,911.53834,911.78854,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,1,,,0,,False,14,test,0
3344,0.0,911.78854,912.03875,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,20,,,0,,False,14,test,1
3345,0.0,912.03875,912.28896,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,97,,,0,,False,13,train,0
3346,0.0,912.28896,912.53918,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,69,,,0,,False,13,train,0
3347,0.0,912.53918,912.78939,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,195,,,0,,False,13,train,1
3348,0.0,912.78939,913.0396,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,54,,,0,,False,14,test,0
3349,0.0,913.0396,913.28981,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,229,,,0,,False,13,train,2
3350,0.0,913.28981,913.54002,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,48,,,0,,False,11,test,2
3351,0.0,913.54002,913.79023,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,34,,,0,,False,14,test,2
3352,0.0,913.79023,914.04044,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,222,,,0,,False,14,test,2
3353,0.0,914.04044,914.29065,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,152,,,0,,False,13,train,1
3354,0.0,914.29065,914.54085,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,76,,,0,,False,12,train,1
3355,0.0,914.54085,914.79105,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,45,,,0,,False,14,test,2
3356,0.0,914.79105,915.04126,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,84,,,0,,False,13,train,2
3357,0.0,915.04126,915.29148,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,128,,,0,,False,14,test,1
3358,0.0,915.29148,915.5417,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,223,,,0,,False,13,train,1
3359,0.0,915.5417,915.79192,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,95,,,0,,False,14,test,0
3360,0.0,915.79192,916.04214,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,67,,,0,,False,12,train,1
3361,0.0,916.04214,916.29234,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,57,,,0,,False,13,train,1
3362,0.0,916.29234,916.54255,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,218,,,0,,False,14,test,2
3363,0.0,916.54255,916.79275,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,194,,,0,,False,14,test,2
3364,0.0,916.79275,917.04295,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,216,,,0,,False,13,train,0
3365,0.0,917.04295,917.29316,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,137,,,0,,False,14,test,2
3366,0.0,917.29316,917.54337,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,158,,,0,,False,12,train,2
3367,0.0,917.54337,917.79358,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,132,,,0,,False,11,test,0
3368,0.0,917.79358,918.04379,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,236,,,0,,False,14,test,1
3369,0.0,918.04379,918.294,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,157,,,0,,False,12,train,1
3370,0.0,918.294,918.5442,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,170,,,0,,False,14,test,2
3371,0.0,918.5442,918.7944,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,219,,,0,,False,13,train,2
3372,0.0,918.7944,919.04461,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,62,,,0,,False,14,test,1
3373,0.0,919.04461,919.29482,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,175,,,0,,False,13,train,2
3374,0.0,919.29482,919.54503,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,136,,,0,,False,14,test,2
3375,0.0,919.54503,919.79524,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,33,,,0,,False,14,test,0
3376,0.0,919.79524,920.04545,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,159,,,0,,False,13,train,0
3377,0.0,920.04545,920.29566,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,19,,,0,,False,13,train,0
3378,0.0,920.29566,920.54587,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,227,,,0,,False,13,train,0
3379,0.0,920.54587,920.79608,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,75,,,0,,False,14,test,0
3380,0.0,920.79608,921.04629,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,225,,,0,,False,14,test,1
3381,0.0,921.04629,921.2965,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,25,,,0,,False,14,test,2
3382,0.0,921.2965,921.54671,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,126,,,0,,False,13,train,0
3383,0.0,921.54671,921.79692,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,67,,,0,,False,13,train,1
3384,0.0,921.79692,922.04713,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,214,,,0,,False,13,train,1
3385,0.0,922.04713,922.29734,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,126,,,0,,False,14,test,0
3386,0.0,922.29734,922.54755,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,168,,,0,,False,12,train,0
3387,0.0,922.54755,922.79775,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,226,,,0,,False,12,train,0
3388,0.0,922.79775,923.04796,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,99,,,0,,False,12,train,1
3389,0.0,923.04796,923.29818,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,65,,,0,,False,13,train,1
3390,0.0,923.29818,923.5484,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,132,,,0,,False,12,train,0
3391,0.0,923.5484,923.79861,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,165,,,0,,False,14,test,1
3392,0.0,923.79861,924.04883,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,216,,,0,,False,14,test,0
3393,0.0,924.04883,924.29903,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,86,,,0,,False,14,test,1
3394,0.0,924.29903,924.54923,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,37,,,0,,False,14,test,0
3395,0.0,924.54923,924.79943,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,96,,,0,,False,12,train,1
3396,0.0,924.79943,925.04963,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,63,,,0,,False,14,test,1
3397,0.0,925.04963,925.29984,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,40,,,0,,False,14,test,0
3398,0.0,925.29984,925.55005,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,191,,,0,,False,12,train,2
3399,0.0,925.55005,925.80026,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,172,,,0,,False,14,test,2
