stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,spatial_frequency,temporal_frequency,Speed,x_position,contrast,phase,coherence,y_position,size,Dir,color,frame,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
952,0.0,309.27029,309.5205,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021699,195,,,0,,False,3,train,1
953,0.0,309.5205,309.7707,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,240,,,0,,False,0,train,2
954,0.0,309.7707,310.02091,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,147,,,0,,False,3,train,1
955,0.0,310.02091,310.27111,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,209,,,0,,False,4,train,0
956,0.0,310.27111,310.52131,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,71,,,0,,False,5,test,1
957,0.0,310.52131,310.77152,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,217,,,0,,False,2,test,1
958,0.0,310.77152,311.02173,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,63,,,0,,False,7,train,1
959,0.0,311.02173,311.27193,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,21,,,0,,False,3,train,2
960,0.0,311.27193,311.52214,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,113,,,0,,False,4,train,1
961,0.0,311.52214,311.77235,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,67,,,0,,False,5,test,1
962,0.0,311.77235,312.02256,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,59,,,0,,False,7,train,2
963,0.0,312.02256,312.27277,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,188,,,0,,False,4,train,0
964,0.0,312.27277,312.52298,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,88,,,0,,False,5,test,1
965,0.0,312.52298,312.77319,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,159,,,0,,False,4,train,2
966,0.0,312.77319,313.0234,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,14,,,0,,False,4,train,1
967,0.0,313.0234,313.27361,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,191,,,0,,False,1,train,2
968,0.0,313.27361,313.52382,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,84,,,0,,False,5,test,2
969,0.0,313.52382,313.77403,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,71,,,0,,False,6,train,1
970,0.0,313.77403,314.02425,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,15,,,0,,False,3,train,0
971,0.0,314.02425,314.27446,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,65,,,0,,False,3,train,1
972,0.0,314.27446,314.52467,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,239,,,0,,False,2,test,1
973,0.0,314.52467,314.77488,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,93,,,0,,False,3,train,1
974,0.0,314.77488,315.02509,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,103,,,0,,False,4,train,0
975,0.0,315.02509,315.2753,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,184,,,0,,False,4,train,0
976,0.0,315.2753,315.52551,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,75,,,0,,False,2,test,0
977,0.0,315.52551,315.77572,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,192,,,0,,False,4,train,2
978,0.0,315.77572,316.02593,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,193,,,0,,False,7,train,0
979,0.0,316.02593,316.27614,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,201,,,0,,False,2,test,1
980,0.0,316.27614,316.52635,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,131,,,0,,False,6,train,0
981,0.0,316.52635,316.77656,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,204,,,0,,False,1,train,0
982,0.0,316.77656,317.02677,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,232,,,0,,False,3,train,1
983,0.0,317.02677,317.27697,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,207,,,0,,False,3,train,1
984,0.0,317.27697,317.52718,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,214,,,0,,False,3,train,2
985,0.0,317.52718,317.77739,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,231,,,0,,False,1,train,2
986,0.0,317.77739,318.0276,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,84,,,0,,False,6,train,2
987,0.0,318.0276,318.2778,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,118,,,0,,False,5,test,2
988,0.0,318.2778,318.52801,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,17,,,0,,False,4,train,1
989,0.0,318.52801,318.77822,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,26,,,0,,False,2,test,0
990,0.0,318.77822,319.02844,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,44,,,0,,False,3,train,2
991,0.0,319.02844,319.27865,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,162,,,0,,False,2,test,2
992,0.0,319.27865,319.52886,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,106,,,0,,False,4,train,1
993,0.0,319.52886,319.77907,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,232,,,0,,False,4,train,1
994,0.0,319.77907,320.02927,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,147,,,0,,False,4,train,1
995,0.0,320.02927,320.27947,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,101,,,0,,False,5,test,0
996,0.0,320.27947,320.52968,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,35,,,0,,False,6,train,0
997,0.0,320.52968,320.77989,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,28,,,0,,False,4,train,1
998,0.0,320.77989,321.0301,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,176,,,0,,False,3,train,2
999,0.0,321.0301,321.28031,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,69,,,0,,False,4,train,0
1000,0.0,321.28031,321.53052,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,2,,,0,,False,7,train,2
1001,0.0,321.53052,321.78073,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,73,,,0,,False,6,train,0
1002,0.0,321.78073,322.03094,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,229,,,0,,False,2,test,1
1003,0.0,322.03094,322.28115,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,84,,,0,,False,7,train,2
1004,0.0,322.28115,322.53136,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,152,,,0,,False,3,train,2
1005,0.0,322.53136,322.78157,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,36,,,0,,False,4,train,2
1006,0.0,322.78157,323.03178,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,172,,,0,,False,4,train,2
1007,0.0,323.03178,323.28199,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,120,,,0,,False,4,train,0
1008,0.0,323.28199,323.5322,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,128,,,0,,False,2,test,0
1009,0.0,323.5322,323.78241,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,104,,,0,,False,2,test,0
1010,0.0,323.78241,324.03262,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,165,,,0,,False,3,train,1
1011,0.0,324.03262,324.28282,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,157,,,0,,False,4,train,2
1012,0.0,324.28282,324.53303,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,168,,,0,,False,5,test,1
1013,0.0,324.53303,324.78324,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,59,,,0,,False,8,test,2
1014,0.0,324.78324,325.03346,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,21,,,0,,False,4,train,2
1015,0.0,325.03346,325.28367,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,119,,,0,,False,2,test,1
1016,0.0,325.28367,325.53388,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,167,,,0,,False,3,train,2
1017,0.0,325.53388,325.78409,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,70,,,0,,False,4,train,1
1018,0.0,325.78409,326.0343,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,15,,,0,,False,4,train,0
1019,0.0,326.0343,326.28451,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,164,,,0,,False,3,train,2
1020,0.0,326.28451,326.53472,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,35,,,0,,False,7,train,0
1021,0.0,326.53472,326.78493,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,191,,,0,,False,2,test,2
1022,0.0,326.78493,327.03514,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,144,,,0,,False,2,test,0
1023,0.0,327.03514,327.28535,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,33,,,0,,False,3,train,2
1024,0.0,327.28535,327.53556,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,74,,,0,,False,5,test,2
1025,0.0,327.53556,327.78576,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,77,,,0,,False,4,train,2
1026,0.0,327.78576,328.03597,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,24,,,0,,False,1,train,1
1027,0.0,328.03597,328.28617,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,56,,,0,,False,3,train,0
1028,0.0,328.28617,328.53637,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,236,,,0,,False,2,test,0
1029,0.0,328.53637,328.78658,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,68,,,0,,False,4,train,1
1030,0.0,328.78658,329.03679,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,87,,,0,,False,4,train,0
1031,0.0,329.03679,329.287,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,156,,,0,,False,2,test,1
1032,0.0,329.287,329.53721,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,181,,,0,,False,3,train,0
1033,0.0,329.53721,329.78742,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,211,,,0,,False,4,train,2
1034,0.0,329.78742,330.03763,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,193,,,0,,False,8,test,0
1035,0.0,330.03763,330.28783,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,66,,,0,,False,7,train,2
1036,0.0,330.28783,330.53804,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,122,,,0,,False,3,train,1
1037,0.0,330.53804,330.78825,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,189,,,0,,False,4,train,2
1038,0.0,330.78825,331.03846,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,149,,,0,,False,4,train,1
1039,0.0,331.03846,331.28867,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,91,,,0,,False,4,train,0
1040,0.0,331.28867,331.53888,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,229,,,0,,False,3,train,1
1041,0.0,331.53888,331.78909,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,121,,,0,,False,4,train,2
1042,0.0,331.78909,332.0393,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,197,,,0,,False,1,train,0
1043,0.0,332.0393,332.28951,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,138,,,0,,False,3,train,1
1044,0.0,332.28951,332.53972,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,194,,,0,,False,4,train,0
1045,0.0,332.53972,332.78993,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,85,,,0,,False,6,train,0
1046,0.0,332.78993,333.04015,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,231,,,0,,False,2,test,2
1047,0.0,333.04015,333.29036,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,79,,,0,,False,4,train,0
1048,0.0,333.29036,333.54057,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,124,,,0,,False,7,train,0
1049,0.0,333.54057,333.79078,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,103,,,0,,False,5,test,0
1050,0.0,333.79078,334.04099,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,67,,,0,,False,6,train,1
1051,0.0,334.04099,334.29119,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,190,,,0,,False,5,test,1
1052,0.0,334.29119,334.5414,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,24,,,0,,False,2,test,1
1053,0.0,334.5414,334.79161,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,158,,,0,,False,6,train,2
1054,0.0,334.79161,335.04182,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,75,,,0,,False,3,train,0
1055,0.0,335.04182,335.29203,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,26,,,0,,False,3,train,0
1056,0.0,335.29203,335.54224,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,65,,,0,,False,4,train,1
1057,0.0,335.54224,335.79245,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,151,,,0,,False,4,train,0
1058,0.0,335.79245,336.04265,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,119,,,0,,False,3,train,1
1059,0.0,336.04265,336.29285,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,143,,,0,,False,6,train,0
1060,0.0,336.29285,336.54306,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,161,,,0,,False,2,test,2
1061,0.0,336.54306,336.79326,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,46,,,0,,False,6,train,1
1062,0.0,336.79326,337.04347,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,100,,,0,,False,4,train,1
1063,0.0,337.04347,337.29368,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,206,,,0,,False,4,train,0
1064,0.0,337.29368,337.54388,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,137,,,0,,False,3,train,1
1065,0.0,337.54388,337.79409,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,18,,,0,,False,7,train,1
1066,0.0,337.79409,338.04431,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,212,,,0,,False,5,test,0
1067,0.0,338.04431,338.29452,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,149,,,0,,False,5,test,1
1068,0.0,338.29452,338.54473,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,148,,,0,,False,4,train,1
1069,0.0,338.54473,338.79494,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021699,40,,,0,,False,5,test,0
1070,0.0,338.79494,339.04516,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021699,139,,,0,,False,2,test,1
1071,0.0,339.04516,339.29538,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021699,73,,,0,,False,7,train,0
1072,0.0,339.29538,339.54559,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021699,127,,,0,,False,6,train,2
1073,0.0,339.54559,339.7958,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,89,,,0,,False,4,train,1
1074,0.0,339.7958,340.046,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,59,,,0,,False,9,train,2
1075,0.0,340.046,340.2962,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,46,,,0,,False,7,train,1
1076,0.0,340.2962,340.54641,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,129,,,0,,False,6,train,1
1077,0.0,340.54641,340.79662,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,6,,,0,,False,9,train,2
1078,0.0,340.79662,341.04683,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,229,,,0,,False,4,train,1
1079,0.0,341.04683,341.29703,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,209,,,0,,False,5,test,0
1080,0.0,341.29703,341.54724,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,171,,,0,,False,5,test,0
