stimulus_presentation_id,color,contrast,frame,orientation,phase,size,spatial_frequency,start_time,stimulus_block,stimulus_name,stop_time,temporal_frequency,x_position,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
122,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,125.11187,0.0,gabors,125.36208,4.0,20.0,30.0,0.25020574,77,-0.46220614,2.259636,7,0.74805397,True,2,test,2
123,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,125.36208,0.0,gabors,125.61228,4.0,40.0,30.0,0.25020574,55,-0.76471463,0.60992356,8,0.18201593,True,1,train,2
124,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,125.61228,0.0,gabors,125.86249,4.0,20.0,20.0,0.25020574,103,-0.69516567,1.617153,7,0.4948095,True,0,train,1
125,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,125.86249,0.0,gabors,126.11271,4.0,-10.0,30.0,0.25021926,104,-0.6549701,2.0255244,8,0.31387654,True,0,train,1
126,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,126.11271,0.0,gabors,126.36293,4.0,-40.0,30.0,0.25021926,105,-1.061091,0.82209207,7,0.14731097,True,0,train,1
127,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,126.36293,0.0,gabors,126.61314,4.0,30.0,-20.0,0.25021926,106,-0.63984777,0.50261673,8,0.35467777,True,0,train,2
128,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,126.61314,0.0,gabors,126.86336,4.0,-40.0,20.0,0.25021926,107,-0.71551735,1.0415378,7,0.52553007,True,0,train,1
129,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,126.86336,0.0,gabors,127.11356,4.0,-20.0,-20.0,0.25019824,108,-0.38213499,0.44344847,8,0.3706285,True,0,train,0
130,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,127.11356,0.0,gabors,127.36376,4.0,-40.0,-30.0,0.25019824,8,-0.3971255,1.4760052,7,0.23118637,True,1,train,2
131,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,127.36376,0.0,gabors,127.61396,4.0,0.0,20.0,0.25019824,109,-0.56404384,1.9002583,8,0.12671458,True,0,train,1
132,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,127.61396,0.0,gabors,127.86416,4.0,40.0,10.0,0.25019824,110,-0.66176377,1.4487028,7,0.53325062,True,0,train,1
133,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,127.86416,0.0,gabors,128.11437,4.0,-20.0,-20.0,0.25021426,108,-0.78674654,0.62486776,8,0.18543723,True,1,train,0
134,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,128.11437,0.0,gabors,128.36459,4.0,10.0,-40.0,0.25021426,111,-0.60969905,1.5621784,7,0.35106367,True,0,train,2
135,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,128.36459,0.0,gabors,128.6148,4.0,10.0,40.0,0.25021426,112,-0.70338296,1.5720874,8,0.2538006,True,0,train,0
136,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,128.6148,0.0,gabors,128.86501,4.0,-40.0,20.0,0.25021426,113,-1.0272484,0.76674881,7,0.17550084,True,0,train,0
137,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,128.86501,0.0,gabors,129.11522,4.0,40.0,0.0,0.25020324,114,-0.73398954,0.45143826,8,0.2768187,True,0,train,2
138,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,129.11522,0.0,gabors,129.36542,4.0,-20.0,-20.0,0.25020324,108,-0.58030063,1.3405059,7,0.1382744,True,2,test,0
139,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,129.36542,0.0,gabors,129.61562,4.0,10.0,-40.0,0.25020324,111,-0.60099518,1.4780913,8,0.29143015,True,1,train,2
140,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,129.61562,0.0,gabors,129.86583,4.0,-20.0,-30.0,0.25020324,115,-0.86513867,0.56494802,7,0.22145873,True,0,train,2
141,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,129.86583,0.0,gabors,130.11605,4.0,0.0,-40.0,0.25021926,116,-0.54317187,0.093229158,8,0.12786769,True,0,train,1
142,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,130.11605,0.0,gabors,130.36627,4.0,-20.0,-10.0,0.25021926,67,-0.49782863,0.6703333,7,0.42982337,True,1,train,0
143,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,130.36627,0.0,gabors,130.61648,4.0,0.0,-30.0,0.25021926,117,-0.89647069,1.2944495,8,0.17249421,True,0,train,1
144,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,130.61648,0.0,gabors,130.8667,4.0,-10.0,20.0,0.25021926,118,-0.82425165,0.53839067,7,0.33986113,True,0,train,2
145,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,130.8667,0.0,gabors,131.1169,4.0,10.0,-40.0,0.25020074,119,-0.60833328,-0.022236915,8,0.18497295,True,0,train,1
146,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,131.1169,0.0,gabors,131.36711,4.0,40.0,30.0,0.25020074,55,-0.87480357,0.86389729,7,0.39763079,True,2,test,2
147,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,131.36711,0.0,gabors,131.61731,4.0,-30.0,-20.0,0.25020074,120,-1.1066345,0.72057903,8,0.50422785,True,0,train,0
148,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,131.61731,0.0,gabors,131.86751,4.0,40.0,-10.0,0.25020074,121,-1.2704793,0.14247831,7,0.25252232,True,0,train,2
149,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,131.86751,0.0,gabors,132.11772,4.0,10.0,10.0,0.25021676,9,-0.56375974,0.61578144,8,0.26300364,True,2,test,1
150,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,132.11772,0.0,gabors,132.36794,4.0,10.0,20.0,0.25021676,122,-0.91423414,0.36996827,7,0.38337851,True,0,train,2
151,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,132.36794,0.0,gabors,132.61816,4.0,-40.0,-20.0,0.25021676,123,-0.5510164,0.96120937,8,0.61543414,True,0,train,2
152,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,132.61816,0.0,gabors,132.86837,4.0,10.0,-20.0,0.25021676,3,-0.82954353,0.4467192,7,0.42948528,True,2,test,0
153,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,132.86837,0.0,gabors,133.11857,4.0,40.0,0.0,0.25019824,114,-0.81584335,0.20308984,8,0.24508349,True,1,train,2
154,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,133.11857,0.0,gabors,133.36877,4.0,-30.0,-40.0,0.25019824,124,-0.53153363,0.66973951,7,0.33711643,True,0,train,2
155,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,133.36877,0.0,gabors,133.61897,4.0,-40.0,0.0,0.25019824,100,-0.91146489,0,8,0.32374176,True,1,train,2
156,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,133.61897,0.0,gabors,133.86917,4.0,-30.0,40.0,0.25019824,125,-0.98795225,-0.066856157,7,0.24336498,True,0,train,0
157,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,133.86917,0.0,gabors,134.11939,4.0,40.0,-10.0,0.25022176,126,-1.1080167,0.048219855,8,0.24443284,True,0,train,1
158,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,134.11939,0.0,gabors,134.36961,4.0,40.0,-40.0,0.25022176,127,-0.99856508,0.52550682,7,0.28864041,True,0,train,1
159,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,134.36961,0.0,gabors,134.61983,4.0,40.0,30.0,0.25022176,128,-0.98791955,0.43917778,8,0.33301411,True,0,train,1
160,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,134.61983,0.0,gabors,134.87005,4.0,-40.0,30.0,0.25022176,17,-1.0337539,0.43883451,7,0.14054451,True,1,train,2
161,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,134.87005,0.0,gabors,135.12025,4.0,-30.0,-40.0,0.25020074,129,-1.1885306,0.070940732,8,0.29818035,True,0,train,1
162,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,135.12025,0.0,gabors,135.37046,4.0,10.0,-40.0,0.25020074,111,-1.1071454,0.11218615,7,0.28481786,True,2,test,2
163,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,135.37046,0.0,gabors,135.62066,4.0,-40.0,-30.0,0.25020074,130,-1.0649483,0.43233764,8,0.27720892,True,0,train,1
164,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,135.62066,0.0,gabors,135.87086,4.0,-30.0,-40.0,0.25020074,45,-1.1851035,-0.02047162,7,0.2998499,True,1,train,0
165,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,135.87086,0.0,gabors,136.12107,4.0,30.0,20.0,0.25020926,64,-1.0938361,0.26602111,8,0.33270694,True,1,train,1
166,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,136.12107,0.0,gabors,136.37128,4.0,-10.0,-30.0,0.25020926,131,-0.98756081,0.26500778,7,0.29835443,True,0,train,0
167,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,136.37128,0.0,gabors,136.62148,4.0,20.0,0.0,0.25020926,60,-1.0397539,0.12319666,8,0.25520075,True,1,train,1
168,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,136.62148,0.0,gabors,136.87169,4.0,10.0,20.0,0.25020926,79,-0.90285749,0.67092578,7,0.27075963,True,1,train,1
169,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,136.87169,0.0,gabors,137.1219,4.0,-40.0,0.0,0.25020324,132,-0.74808063,0.29360753,8,0.33302526,True,0,train,0
170,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,137.1219,0.0,gabors,137.3721,4.0,10.0,-10.0,0.25020324,133,-0.36808253,0.51804974,7,0.71064692,True,0,train,0
171,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,137.3721,0.0,gabors,137.6223,4.0,40.0,30.0,0.25020324,134,-0.13093123,0.16328838,8,0.18328071,True,0,train,0
172,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,137.6223,0.0,gabors,137.87251,4.0,-10.0,0.0,0.25020324,78,-0.83075027,0.11653981,7,0.29456308,True,1,train,1
173,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,137.87251,0.0,gabors,138.12273,4.0,40.0,-10.0,0.25021926,121,-0.64177414,0.40290679,8,0.24347384,True,1,train,2
174,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,138.12273,0.0,gabors,138.37295,4.0,-20.0,-10.0,0.25021926,21,-0.47887921,0.28232935,7,0.19191444,True,1,train,2
175,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,138.37295,0.0,gabors,138.62316,4.0,20.0,30.0,0.25021926,135,-0.4951804,0.44753308,8,0.23754766,True,0,train,0
176,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,138.62316,0.0,gabors,138.87338,4.0,40.0,20.0,0.25021926,1,-0.3440766,0.041586253,7,0.18678567,True,2,test,2
177,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,138.87338,0.0,gabors,139.12358,4.0,10.0,-30.0,0.25019824,136,-0.34473594,-0.0092189145,8,0.14855143,True,0,train,0
178,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,139.12358,0.0,gabors,139.37378,4.0,-10.0,-10.0,0.25019824,52,-0.31704269,0.10818644,7,0.20144066,True,2,test,1
179,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,139.37378,0.0,gabors,139.62398,4.0,20.0,10.0,0.25019824,137,-0.5455337,0.18135647,8,0.16557793,True,0,train,2
180,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,139.62398,0.0,gabors,139.87418,4.0,10.0,-10.0,0.25019824,138,-0.13357215,0.22358956,7,0.18185168,True,0,train,1
181,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,139.87418,0.0,gabors,140.12439,4.0,20.0,40.0,0.25021676,74,-0.16979351,0.15811079,4,0.13261185,True,2,test,2
182,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,140.12439,0.0,gabors,140.37461,4.0,20.0,-40.0,0.25021676,139,,,1,,False,0,train,0
183,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,140.37461,0.0,gabors,140.62483,4.0,0.0,40.0,0.25021676,87,1.1234628,-0.52069931,7,0.39452548,True,1,train,1
184,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,140.62483,0.0,gabors,140.87504,4.0,0.0,30.0,0.25021676,47,1.526555,0.0011734125,4,0.24014276,True,2,test,1
185,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,140.87504,0.0,gabors,141.12525,4.0,30.0,20.0,0.25020324,25,,,0,,False,2,test,0
186,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,141.12525,0.0,gabors,141.37545,4.0,30.0,40.0,0.25020324,140,0.06677809,0.21875043,4,0.25671833,True,0,train,2
187,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,141.37545,0.0,gabors,141.62565,4.0,-10.0,40.0,0.25020324,27,-0.080840653,1.7801339,7,0.26190214,True,1,train,1
188,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,141.62565,0.0,gabors,141.87586,4.0,40.0,-30.0,0.25020324,75,-0.39759253,2.237603,8,0.20036798,True,1,train,1
189,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,141.87586,0.0,gabors,142.12608,4.0,10.0,-40.0,0.25021926,141,0.6956315,-0.27196608,7,1.2970896,True,0,train,0
190,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,142.12608,0.0,gabors,142.3763,4.0,20.0,40.0,0.25021926,40,0.54034183,-0.75412303,8,0.27904947,True,1,train,1
191,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,142.3763,0.0,gabors,142.62651,4.0,-20.0,20.0,0.25021926,142,,,2,,False,0,train,1
192,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,142.62651,0.0,gabors,142.87673,4.0,-30.0,30.0,0.25021926,143,0.30602553,0.58288034,8,1.1008767,True,0,train,2
193,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,142.87673,0.0,gabors,143.12693,4.0,30.0,-20.0,0.25019574,106,0.59027611,-0.65575597,3,0.13413114,True,1,train,2
194,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,143.12693,0.0,gabors,143.37713,4.0,-30.0,-20.0,0.25019574,99,1.5825942,3.4924322,5,0.45915519,True,1,train,1
195,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,143.37713,0.0,gabors,143.62732,4.0,40.0,40.0,0.25019574,144,1.6347244,3.5737233,7,0.21063015,True,0,train,2
196,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,143.62732,0.0,gabors,143.87752,4.0,-30.0,0.0,0.25019574,145,1.5925529,3.745607,8,0.16314275,True,0,train,2
197,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,143.87752,0.0,gabors,144.12774,4.0,10.0,10.0,0.25021926,30,1.8481822,3.6901924,7,0.11467853,True,1,train,0
198,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,144.12774,0.0,gabors,144.37796,4.0,-20.0,-30.0,0.25021926,146,1.7015127,3.446634,8,0.80614031,True,0,train,0
199,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,144.37796,0.0,gabors,144.62817,4.0,20.0,-30.0,0.25021926,147,1.5486798,0.57393187,7,0.39128898,True,0,train,1
200,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,144.62817,0.0,gabors,144.87839,4.0,30.0,0.0,0.25021926,95,1.1574092,1.8475314,8,0.37697642,True,1,train,1
201,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,144.87839,0.0,gabors,145.12859,4.0,40.0,-40.0,0.25020074,148,1.4017862,2.5957149,7,0.18722785,True,0,train,0
202,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,145.12859,0.0,gabors,145.3788,4.0,-30.0,20.0,0.25020074,149,1.1855926,2.7135831,8,0.21074657,True,0,train,1
203,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,145.3788,0.0,gabors,145.629,4.0,-40.0,-30.0,0.25020074,150,1.4262914,0.75296534,7,0.81790587,True,0,train,0
204,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,145.629,0.0,gabors,145.8792,4.0,-20.0,30.0,0.25020074,151,1.4249073,0.72364987,8,0.75336038,True,0,train,1
205,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,145.8792,0.0,gabors,146.12942,4.0,40.0,-30.0,0.25022176,152,1.3550897,2.0011625,7,0.30744566,True,0,train,2
206,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,146.12942,0.0,gabors,146.37964,4.0,-20.0,40.0,0.25022176,153,1.0612704,2.3166544,8,0.15565841,True,0,train,1
207,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,146.37964,0.0,gabors,146.62986,4.0,10.0,20.0,0.25022176,154,1.2550492,1.466683,7,0.73022315,True,0,train,0
208,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,146.62986,0.0,gabors,146.88008,4.0,10.0,-10.0,0.25022176,155,0.6727996,0.11380557,8,0.87840819,True,0,train,2
209,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,146.88008,0.0,gabors,147.13028,4.0,0.0,40.0,0.25019574,156,2.2574075,1.3771101,7,0.30619724,True,0,train,0
210,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,147.13028,0.0,gabors,147.38048,4.0,10.0,-30.0,0.25019574,157,1.6436637,0.80253178,8,0.73539918,True,0,train,1
211,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,147.38048,0.0,gabors,147.63067,4.0,0.0,10.0,0.25019574,7,1.9484265,0.71568323,7,0.69639349,True,2,test,0
212,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,147.63067,0.0,gabors,147.88087,4.0,10.0,-20.0,0.25019574,65,1.3381371,1.659552,3,0.11668205,True,1,train,2
213,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,147.88087,0.0,gabors,148.13108,4.0,30.0,-30.0,0.25021676,6,1.6433768,1.8230218,7,0.69765081,True,2,test,0
214,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,148.13108,0.0,gabors,148.3813,4.0,-20.0,0.0,0.25021676,29,1.3939509,-0.57111469,8,0.39941234,True,1,train,0
215,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,148.3813,0.0,gabors,148.63152,4.0,-30.0,40.0,0.25021676,13,1.375139,-0.77826583,7,0.15008269,True,1,train,2
216,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,148.63152,0.0,gabors,148.88173,4.0,-10.0,10.0,0.25021676,98,1.518087,-0.88700071,8,0.10388497,True,1,train,1
217,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,148.88173,0.0,gabors,149.13193,4.0,-10.0,30.0,0.25020074,158,1.590949,-0.59527515,7,0.12362153,True,0,train,2
218,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,149.13193,0.0,gabors,149.38214,4.0,0.0,-30.0,0.25020074,159,1.5647705,-0.75699368,8,0.16577027,True,0,train,0
219,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,149.38214,0.0,gabors,149.63234,4.0,20.0,30.0,0.25020074,97,1.5660309,-0.71629683,7,0.15649317,True,1,train,1
220,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,149.63234,0.0,gabors,149.88254,4.0,-30.0,-40.0,0.25020074,124,0.96513672,-0.89964092,8,0.22724111,True,1,train,2
221,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,149.88254,0.0,gabors,150.13275,4.0,-40.0,-20.0,0.25021426,123,2.0956647,0.50396031,4,1.4709393,True,1,train,2
222,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,150.13275,0.0,gabors,150.38297,4.0,30.0,40.0,0.25021426,28,2.7925055,1.4867393,8,0.24767651,True,1,train,0
223,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,150.38297,0.0,gabors,150.63318,4.0,30.0,-40.0,0.25021426,33,,,2,,False,2,test,2
224,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,150.63318,0.0,gabors,150.88339,4.0,30.0,-20.0,0.25021426,160,3.1653661,2.161436,4,0.28485492,True,0,train,1
225,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,150.88339,0.0,gabors,151.1336,4.0,-10.0,40.0,0.25020574,27,3.1910103,2.4338084,7,0.31173534,True,2,test,1
226,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,151.1336,0.0,gabors,151.38381,4.0,10.0,10.0,0.25020574,72,2.9006768,0.63947214,3,0.12515141,True,1,train,2
227,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,151.38381,0.0,gabors,151.63401,4.0,10.0,10.0,0.25020574,30,2.1830053,1.8730902,6,0.48205688,True,2,test,0
228,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,151.63401,0.0,gabors,151.88422,4.0,-20.0,-40.0,0.25020574,161,2.287372,2.6868779,8,0.2182045,True,0,train,1
229,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,151.88422,0.0,gabors,152.13444,4.0,-10.0,-40.0,0.25021926,162,2.3037763,2.7672833,7,0.20738727,True,0,train,2
230,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,152.13444,0.0,gabors,152.38466,4.0,-20.0,0.0,0.25021926,29,2.3798767,1.7490577,5,0.8740929,True,2,test,0
231,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,152.38466,0.0,gabors,152.63487,4.0,-30.0,40.0,0.25021926,13,2.3427339,1.890035,3,0.26017842,True,2,test,2
232,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,152.63487,0.0,gabors,152.88509,4.0,20.0,10.0,0.25021926,91,2.0882291,2.6778572,8,0.18741431,True,1,train,0
233,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,152.88509,0.0,gabors,153.13529,4.0,-30.0,-10.0,0.25019574,163,2.2097608,2.7831838,7,0.19922265,True,0,train,2
234,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,153.13529,0.0,gabors,153.38549,4.0,-30.0,20.0,0.25019574,164,1.7497022,2.6687918,4,0.28453577,True,0,train,0
235,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,153.38549,0.0,gabors,153.63568,4.0,-40.0,-40.0,0.25019574,165,,,0,,False,0,train,1
236,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,153.63568,0.0,gabors,153.88588,4.0,-40.0,0.0,0.25019574,166,1.8844025,1.8050042,7,0.36564572,True,0,train,1
237,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,153.88588,0.0,gabors,154.1361,4.0,-30.0,0.0,0.25022176,145,1.7562008,2.7699377,7,0.24306663,True,1,train,2
238,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,154.1361,0.0,gabors,154.38632,4.0,-20.0,20.0,0.25022176,167,1.8459349,2.6130054,5,0.58992361,True,0,train,0
239,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,154.38632,0.0,gabors,154.63654,4.0,-30.0,-20.0,0.25022176,120,,,0,,False,1,train,0
240,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,154.63654,0.0,gabors,154.88676,4.0,-40.0,40.0,0.25022176,168,1.341372,2.0392209,6,0.53296866,True,0,train,0
241,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,154.88676,0.0,gabors,155.13696,4.0,0.0,30.0,0.25019824,169,1.6634075,2.6401789,7,0.2086441,True,0,train,2
242,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,155.13696,0.0,gabors,155.38716,4.0,30.0,40.0,0.25019824,140,,,2,,False,1,train,2
