ecephys_unit_id,group,ecephys_structure_acronym,unit_split,candidate,gain_x,gain_y,control,shuffle,success,optimizer_status,center_bound,sigma_upper_bound,censored,baseline_spikes,mean_amplitude_spikes,peak_spikes,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,major_sigma_deg,halfmax_area_deg2,train_poisson_deviance,test_poisson_deviance,train_anscombe_rmse,test_anscombe_rmse,nominal_test_poisson_deviance,nominal_test_anscombe_rmse,nominal_halfmax_area_deg2,nominal_mean_amplitude_spikes,test_deviance_improvement,test_anscombe_rmse_improvement,log2_area_ratio,log2_amplitude_ratio,fit_scope
951877171,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.032704333,0.28575923,0.88998202,-15.93967,7.8866861,5.5528912,3.6490509,5.5528912,88.247909,0.3620921,0.50675973,0.2906224,0.34011086,,,,,,,,,full_population_descriptive
951877171,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.032758346,1.1233783,3.3995292,-16.245483,13.22684,5.6319891,2,5.6319891,49.056565,0.3584393,0.50758751,0.28891226,0.34195496,,,,,,,,,full_population_descriptive
951877239,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.011500608,0.56655251,1.634612,-24.10798,-44.227098,2.8462413,2.8466994,2.8466994,35.287319,0.15591561,0.16678955,0.16254692,0.1648923,,,,,,,,,full_population_descriptive
951877239,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.011460118,0.42130657,1.2109894,-24.411036,-39.909103,2.3397177,2,2.3397177,20.379747,0.15573555,0.1668624,0.16247043,0.1649292,,,,,,,,,full_population_descriptive
951877761,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.72229671,0.58973719,1.3306305,2.8572068,-0.1097808,12.237854,2.0795646,12.237854,110.83655,1.4451868,1.6145417,0.91832894,0.97185041,,,,,,,,,full_population_descriptive
951877761,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.72789479,3.9454741,7.6770736,2.2359129,-3.929119,7.0505091,2,7.0505091,61.412363,1.4422637,1.6154463,0.91671588,0.97224196,,,,,,,,,full_population_descriptive
951877816,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.0093488223,0.09362036,0.14977938,-9.9830437,0.024184721,2.0555831,2.119921,2.119921,18.97842,0.12521002,0.20159015,0.13777386,0.17634285,,,,,,,,,full_population_descriptive
951877816,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.0094053082,0.40325734,0.82518115,-10.012153,-3.6979806,2.0270719,2,2.0270719,17.656494,0.12536094,0.20137383,0.1375312,0.17648078,,,,,,,,,full_population_descriptive
951877844,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.048748384,0.51179291,1.5050798,33.64027,-10.012477,2.664084,2.0632517,2.664084,23.93897,0.46644367,0.75027568,0.3348483,0.43869349,,,,,,,,,full_population_descriptive
951877844,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.048192973,1.8246497,5.1467543,33.290569,-6.6089357,3.1956209,2,3.1956209,27.834959,0.46493095,0.75375315,0.33348206,0.44109702,,,,,,,,,full_population_descriptive
951877859,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.013448521,0.23748146,0.41551952,-35.070451,10.937189,3.0050437,8.101299,8.101299,106.02561,0.18302372,0.16545407,0.1784353,0.16287513,,,,,,,,,full_population_descriptive
951877859,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.013452832,0.28280415,0.51663638,-34.971611,10.215622,2.7785325,8.614062,8.614062,104.23866,0.18333868,0.16570463,0.1784924,0.16295847,,,,,,,,,full_population_descriptive
951877873,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.015593881,0.072074532,0.14895445,-33.822794,-3.4439874,6.2158881,11.326709,11.326709,306.62831,0.20937067,0.26438039,0.19357146,0.21915147,,,,,,,,,full_population_descriptive
951877873,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.015625803,0.072405645,0.14708145,-33.69899,-3.8348857,6.1250312,11.360205,11.360205,303.0399,0.20951278,0.26436788,0.19360003,0.21913292,,,,,,,,,full_population_descriptive
951877931,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,1,False,False,False,3.2178898e-08,0.010257084,0.010530623,-56.225781,-56.231909,5.8907139,5.882847,5.8907139,150.92487,1.8603927e-07,1.895778e-07,9.1689058e-07,9.3211586e-07,,,,,,,,,full_population_descriptive
951877931,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,1,False,False,False,6.1739966e-08,0.0095796366,0.0099004873,-56.480829,-56.481866,5.6277297,5.6300079,5.6300079,137.98998,1.7364084e-07,1.7215983e-07,4.2056589e-07,4.0396765e-07,,,,,,,,,full_population_descriptive
951877947,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.00090570499,0.050756835,0.15317596,-29.573904,0.0022636257,2.0060991,2.1800256,2.1800256,19.046681,0.020468509,0.013501829,0.0502622,0.036106099,,,,,,,,,full_population_descriptive
951877947,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.00086375782,0.34825035,1.0456148,-29.55471,-4.474811,2.0023574,2.0000032,2.0023574,17.44125,0.020607185,0.013672238,0.049136438,0.036751611,,,,,,,,,full_population_descriptive
951880393,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.0051695884,0.07203493,0.14298297,-18.865762,-9.8731207,2.0006333,2.379745,2.379745,20.734962,0.080010922,0.10793853,0.10549117,0.11913059,,,,,,,,,full_population_descriptive
951880393,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.0049886172,0.54094091,1.1535242,-19.977414,-6.3334869,2.0003794,2,2.0003794,17.423994,0.079293034,0.11018673,0.10490886,0.12171195,,,,,,,,,full_population_descriptive
951880404,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,1,False,False,False,3.2178898e-08,0.010257084,0.010530623,-56.225781,-56.231909,5.8907139,5.882847,5.8907139,150.92487,1.8603927e-07,1.895778e-07,9.1689058e-07,9.3211586e-07,,,,,,,,,full_population_descriptive
951880404,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,1,False,False,False,6.1739966e-08,0.0095796366,0.0099004873,-56.480829,-56.481866,5.6277297,5.6300079,5.6300079,137.98998,1.7364084e-07,1.7215983e-07,4.2056589e-07,4.0396765e-07,,,,,,,,,full_population_descriptive
951880413,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,5.7787486,1.9674912,7.903129,1.2308144,23.645487,28.942914,11.546172,28.942914,1455.4108,1.5721932,1.4056487,1.2244681,1.1547153,,,,,,,,,full_population_descriptive
951880413,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,5.7769586,1.9538251,7.883494,1.3573478,23.638998,28.982375,11.709473,28.982375,1478.0076,1.5724134,1.4057272,1.2245596,1.1547657,,,,,,,,,full_population_descriptive
951880424,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,2.9423689,3.3600667,13.022569,14.271245,14.973758,2.6105193,5.3653635,5.3653635,61.000217,1.6785955,1.610001,1.2079978,1.189432,,,,,,,,,full_population_descriptive
951880424,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,2.9431555,8.6934625,29.023543,14.05435,14.923663,2.7701581,2.6609928,2.7701581,32.103588,1.6767163,1.609437,1.2073491,1.1890149,,,,,,,,,full_population_descriptive
951880466,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.045154649,0.42330775,0.82647396,0.074129872,-6.3225068,2.1501021,2.2571515,2.2571515,21.136113,0.39030945,0.39338161,0.29377863,0.2906573,,,,,,,,,full_population_descriptive
951880466,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.044911047,1.2758044,2.6726771,0.96920587,-5.6887013,2.0003906,2,2.0003906,17.424091,0.38924951,0.39368273,0.29332217,0.29102995,,,,,,,,,full_population_descriptive
951880475,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,True,True,3.387866,2.5288351,6.2266186,13.18417,-22.939092,50,40.521682,50,8823.9451,2.4559074,2.1423213,1.5015761,1.409007,,,,,,,,,full_population_descriptive
951880475,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,True,True,3.4231416,2.4857683,6.2186997,13.173028,-22.970014,50,39.968343,50,8703.4508,2.4570155,2.1428554,1.5019129,1.4091184,,,,,,,,,full_population_descriptive
951880495,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,7.2094532e-12,0.024388041,0.073150145,-19.603807,29.962372,2.0215137,2.0406405,2.0406405,17.965881,0.0020597646,0.030787016,0.022241841,0.033783097,,,,,,,,,full_population_descriptive
951880495,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,6.9172921e-28,0.3030511,0.90915217,-20.608964,25.347576,2.1902777,2,2.1902777,19.078073,0.0013561372,0.030975366,0.018437564,0.034209816,,,,,,,,,full_population_descriptive
951880526,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.74688655,1.48993,4.4785685,34.327547,-41.154667,2.9639744,2.1605981,2.9639744,27.890337,1.002353,1.0366584,0.76467896,0.78326712,,,,,,,,,full_population_descriptive
951880526,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.74592027,1.4755129,4.1670025,34.550082,-38.40079,3.433637,2.0000001,3.433637,29.908162,1.0017323,1.0362141,0.76439029,0.78327343,,,,,,,,,full_population_descriptive
951880545,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.080577599,2.0766865,6.1043065,-23.74713,23.963424,2.5061777,2.4764025,2.5061777,27.029526,0.62468819,0.62912898,0.41433893,0.41394053,,,,,,,,,full_population_descriptive
951880545,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.079075081,7.6404539,18.593403,-24.288406,24.551154,2.7191152,2,2.7191152,23.68443,0.62242,0.63058133,0.41353573,0.41456077,,,,,,,,,full_population_descriptive
951880575,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.10805574,0.20262916,0.58191577,-34.439889,32.218229,7.666604,2.0004445,7.666604,66.793603,0.65043481,0.8064977,0.43201381,0.49223824,,,,,,,,,full_population_descriptive
951880575,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.10665664,0.78497207,1.7619439,-53.4599,33.567286,21.392409,2,21.392409,186.33525,0.64860486,0.81022146,0.43134367,0.49331113,,,,,,,,,full_population_descriptive
951880613,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.40376711,0.40508282,1.0863442,12.765475,-17.843026,9.5205918,4.9110415,9.5205918,203.63052,1.4561481,1.4480887,0.83311073,0.83149365,,,,,,,,,full_population_descriptive
951880613,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.40239959,0.36429985,1.001343,12.345581,-18.40671,10.46865,5.4381522,10.46865,247.94045,1.4559941,1.4470798,0.83312913,0.8311558,,,,,,,,,full_population_descriptive
951880636,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.03468233,0.32227848,0.56454045,-29.870654,-34.581423,2.1069109,2.7892573,2.7892573,25.594113,0.32516767,0.24812601,0.25744833,0.21715917,,,,,,,,,full_population_descriptive
951880636,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.034682497,0.11419535,0.22164249,-28.876963,-33.521072,2.0066356,5.2684802,5.2684802,46.042531,0.32530841,0.24807267,0.25748349,0.21710343,,,,,,,,,full_population_descriptive
951880647,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.17399914,1.0415061,2.3391457,-30.458344,-5.8762079,5.9846834,2.651541,5.9846834,69.110631,1.1831047,1.1184372,0.65747292,0.63376402,,,,,,,,,full_population_descriptive
951880647,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.17327166,2.7768897,6.1369154,-31.034354,-14.3423,6.3058577,2,6.3058577,54.926192,1.1714415,1.1203323,0.65486475,0.63495389,,,,,,,,,full_population_descriptive
951880689,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.77026804,0.58683487,1.780209,-16.963813,-23.749142,15.306938,11.971954,15.306938,798.10257,1.8586458,1.8344628,1.0614867,1.0556066,,,,,,,,,full_population_descriptive
951880689,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.77039168,0.5805646,1.7662526,-16.920215,-24.228305,15.307172,12.094257,15.307172,806.2681,1.8588608,1.8351879,1.0615728,1.0557259,,,,,,,,,full_population_descriptive
951880700,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.39710686,0.17570142,0.67881341,-26.928836,-15.400739,13.286299,17.973071,17.973071,1039.9959,1.2857692,1.0081612,0.78121648,0.67291385,,,,,,,,,full_population_descriptive
951880700,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.40070071,0.23030476,0.7425223,-29.125625,-15.758724,12.066624,12.785032,12.785032,671.88189,1.2851219,1.0097029,0.78109683,0.6735239,,,,,,,,,full_population_descriptive
951880711,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.088534826,0.52496545,1.5519155,-12.114656,-28.599625,5.0318086,5.1423378,5.1423378,112.69121,0.84725056,0.8474361,0.50518806,0.50308348,,,,,,,,,full_population_descriptive
951880711,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.088243462,0.5261707,1.5475934,-12.116753,-28.943486,5.0906519,5.2412313,5.2412313,116.20159,0.8466322,0.84701257,0.50495713,0.50292142,,,,,,,,,full_population_descriptive
951880722,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.10909417,0.35437638,1.0385007,-27.121683,-15.621357,49.995034,2.6623218,49.995034,579.68591,0.73937109,0.63939483,0.4749198,0.43104871,,,,,,,,,full_population_descriptive
951880722,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.098670514,0.08297405,0.30536175,8.4755603,-26.775637,29.978365,14.963873,29.978365,1953.6973,0.73518885,0.63377123,0.47425638,0.42965305,,,,,,,,,full_population_descriptive
951880778,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,True,False,True,0.45106745,8.0600148,16.020895,59.999998,-27.358489,9.3216553,8.3771714,9.3216553,340.0915,1.229114,1.3094422,0.77541776,0.80472002,,,,,,,,,full_population_descriptive
951880778,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,True,False,True,0.45008971,5.3690249,10.84898,59.999991,-27.245807,10.248075,8.560365,10.248075,382.06732,1.2284392,1.3080389,0.77525044,0.80431976,,,,,,,,,full_population_descriptive
951880902,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.28433757,0.37596653,0.82153608,27.110024,-10.409287,12.79314,4.8927586,12.79314,272.60653,1.1587539,1.0859109,0.69667465,0.67027383,,,,,,,,,full_population_descriptive
951880902,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.2843458,0.39429643,0.85663426,26.717708,-11.194311,12.283539,4.8109563,12.283539,257.37138,1.158606,1.0857615,0.69657763,0.67024246,,,,,,,,,full_population_descriptive
951880940,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.25159224,0.23426706,0.49516095,-18.957465,34.589177,17.74392,7.9709841,17.74392,615.98034,1.0202077,1.133819,0.6383188,0.67783781,,,,,,,,,full_population_descriptive
951880940,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.25115685,0.23420248,0.50910625,-18.067878,34.157506,18.096783,7.8505402,18.096783,618.73721,1.0201312,1.133645,0.63828636,0.67775147,,,,,,,,,full_population_descriptive
951881011,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.025561008,0.48162998,1.1931003,23.637206,26.188485,2.893387,2.9861514,2.9861514,37.629086,0.25267691,0.22102456,0.21563986,0.19678236,,,,,,,,,full_population_descriptive
951881011,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.025905875,0.39381551,0.9955854,23.835309,31.386034,2.6499973,2,2.6499973,23.082389,0.25303479,0.22041457,0.21558174,0.19693218,,,,,,,,,full_population_descriptive
951881069,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.00055710335,0.014878953,0.045193963,-10.1292,9.7420037,2.2276792,13.98663,13.98663,135.69725,0.017918706,0.069840245,0.04629146,0.081016479,,,,,,,,,full_population_descriptive
951881069,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.00055681524,0.014930828,0.045349301,-9.9943833,9.8207671,2.1940792,13.987878,13.987878,133.66247,0.017907348,0.069840623,0.046287357,0.081017313,,,,,,,,,full_population_descriptive
951881103,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.19889096,1.0917835,2.3160319,-37.154996,-2.9387233,3.4046363,2.1793963,3.4046363,32.315602,1.0939349,0.95132902,0.63719218,0.58365099,,,,,,,,,full_population_descriptive
951881103,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.19875865,0.82986637,1.7145361,-36.612866,-1.3508778,2.8339195,2,2.8339195,24.684415,1.0932392,0.951595,0.63699999,0.58359402,,,,,,,,,full_population_descriptive
951881132,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,True,True,0.47356404,0.81594856,1.3152791,-8.340381,31.284591,50,19.403402,50,4225.2579,1.4985029,1.5840396,0.93696809,0.96156287,,,,,,,,,full_population_descriptive
951881132,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,True,True,0.47441525,0.81272608,1.312346,-8.319,30.923672,50,19.315287,50,4206.0699,1.4995548,1.5836003,0.93722687,0.96150019,,,,,,,,,full_population_descriptive
951881167,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.25309088,1.0631594,1.6264128,0.30940732,36.137745,2.0193025,3.1390361,3.1390361,27.605971,1.4708385,1.6256608,0.77825396,0.82288651,,,,,,,,,full_population_descriptive
951881167,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.25351669,3.9976676,5.4094814,2.6512915,59.996892,2.7652037,11.260794,11.260794,135.61305,1.4708106,1.6243379,0.77825948,0.82263309,,,,,,,,,full_population_descriptive
951881209,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,1,False,False,False,3.2178898e-08,0.010257084,0.010530623,-56.225781,-56.231909,5.8907139,5.882847,5.8907139,150.92487,1.8603927e-07,1.895778e-07,9.1689058e-07,9.3211586e-07,,,,,,,,,full_population_descriptive
951881209,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,1,False,False,False,6.1739966e-08,0.0095796366,0.0099004873,-56.480829,-56.481866,5.6277297,5.6300079,5.6300079,137.98998,1.7364084e-07,1.7215983e-07,4.2056589e-07,4.0396765e-07,,,,,,,,,full_population_descriptive
951881230,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,1,False,False,False,3.2178898e-08,0.010257084,0.010530623,-56.225781,-56.231909,5.8907139,5.882847,5.8907139,150.92487,1.8603927e-07,1.895778e-07,9.1689058e-07,9.3211586e-07,,,,,,,,,full_population_descriptive
951881230,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,1,False,False,False,6.1739966e-08,0.0095796366,0.0099004873,-56.480829,-56.481866,5.6277297,5.6300079,5.6300079,137.98998,1.7364084e-07,1.7215983e-07,4.2056589e-07,4.0396765e-07,,,,,,,,,full_population_descriptive
951881263,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.18019632,0.25675421,0.55678243,-24.388668,14.523182,12.732331,43.693786,43.693786,2422.8858,1.2919572,1.2859307,0.72142037,0.71842788,,,,,,,,,full_population_descriptive
951881263,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.18027276,0.25844275,0.55978216,-24.361037,13.750871,12.720216,42.513643,42.513643,2355.2018,1.2918535,1.2859184,0.72139583,0.71843774,,,,,,,,,full_population_descriptive
951881285,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.043575069,0.41095872,1.2764512,9.9996405,23.04295,2.0821775,2.5304945,2.5304945,22.947135,0.43774735,0.61364631,0.32200911,0.39003542,,,,,,,,,full_population_descriptive
951881285,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.043216836,2.2405201,6.7647771,10.077305,24.03949,2.067539,2,2.067539,18.008976,0.43606315,0.61992078,0.3203428,0.39453296,,,,,,,,,full_population_descriptive
951881334,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,1.8552248e-13,0.027357723,0.082062257,19.907956,0.43002038,2.032394,2.0044582,2.032394,17.742313,0.0019662601,0.030859421,0.022104119,0.033971397,,,,,,,,,full_population_descriptive
951881334,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,1.6416191e-73,0.19343887,0.58031083,20.018082,3.6600902,2.6584507,2,2.6584507,23.156021,0.0017611488,0.0308415,0.021448394,0.03398781,,,,,,,,,full_population_descriptive
951881469,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.00060368167,0.33568473,1.0076579,29.975399,48.084294,2.2098924,3.5112171,3.5112171,33.793575,0.014492115,0.057342205,0.039913217,0.074030298,,,,,,,,,full_population_descriptive
951881469,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.00059634555,0.047940421,0.14441761,27.721988,40.276454,2.0000653,2.0000007,2.0000653,17.421264,0.014469295,0.057437535,0.039877592,0.074037266,,,,,,,,,full_population_descriptive
951881488,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.19457843,0.69520687,1.8205499,26.688827,-32.37771,5.0783825,2.4949933,5.0783825,55.182342,1.2985296,1.3749214,0.70045479,0.72659867,,,,,,,,,full_population_descriptive
951881488,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.19439407,0.49079431,1.2910814,26.91019,-29.819419,5.1312859,2,5.1312859,44.695268,1.2980132,1.3742816,0.7003257,0.72666782,,,,,,,,,full_population_descriptive
951881579,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.0009053121,0.62621201,1.8795414,20.01962,-47.449859,2.1792146,3.2515759,3.2515759,30.860234,0.021607735,0.025503575,0.054676888,0.055147829,,,,,,,,,full_population_descriptive
951881579,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.00078736869,0.64741348,1.9430278,19.98634,-44.562008,2.0000654,2,2.0000654,17.421259,0.02046757,0.02476751,0.052686762,0.052769898,,,,,,,,,full_population_descriptive
951881590,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.045851417,0.14003919,0.31264098,4.2471014,-25.150533,13.629453,7.1863257,13.629453,426.57033,0.42920134,0.49957456,0.31769722,0.34743363,,,,,,,,,full_population_descriptive
951881590,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.050452696,2.6473071,5.4106658,-1.5268357,-25.110929,6.6143416,2,6.6143416,57.613193,0.43015116,0.4987616,0.31687691,0.34749761,,,,,,,,,full_population_descriptive
951881606,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.0026272678,0.1967211,0.59279056,-24.905976,-20.11008,2.8530922,2.1006795,2.8530922,26.10243,0.053607554,0.024336342,0.089678947,0.049721698,,,,,,,,,full_population_descriptive
951881606,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.0024789374,0.69453502,2.086084,-25.492295,-16.623705,3.1868547,2,3.1868547,27.758602,0.052951494,0.024350529,0.089015479,0.05049141,,,,,,,,,full_population_descriptive
951881650,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.0056503244,0.045246535,0.14138993,-29.963717,21.099586,2.5577506,2.0015734,2.5577506,22.296416,0.086158056,0.16352036,0.11013762,0.15894362,,,,,,,,,full_population_descriptive
951881650,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.0052371563,1.2139738,3.6188089,-26.882018,24.22663,2.7813948,2,2.7813948,24.226907,0.084980784,0.16708591,0.10911355,0.16067004,,,,,,,,,full_population_descriptive
951881687,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.017014649,0.1393762,0.26891769,21.94972,-9.4261479,8.6337135,2.0036679,8.6337135,75.340536,0.23099305,0.28699475,0.20998018,0.23459921,,,,,,,,,full_population_descriptive
951881687,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.01693628,0.74603993,1.7147407,20.648472,-6.386643,8.4353984,2,8.4353984,73.475225,0.23173265,0.28604267,0.20946477,0.23464975,,,,,,,,,full_population_descriptive
951881705,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.028075318,0.62919307,1.6929312,-19.990814,-44.853955,2.1239159,2.6889829,2.6889829,24.873144,0.33238001,0.27561437,0.26525037,0.23498398,,,,,,,,,full_population_descriptive
951881705,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.02791124,0.3304789,0.86080909,-19.246845,-42.596657,2.0032846,2,2.0032846,17.449299,0.33171105,0.2754449,0.26486924,0.23496269,,,,,,,,,full_population_descriptive
951881714,HVA,VISpm,descriptive,gain_x_0_gain_y_0,,,False,False,True,2,False,False,False,0.065659338,0.95456618,1.096634,37.414638,5.2457464,3.6842948,3.0456205,3.6842948,48.869229,0.68742174,0.77068044,0.43928645,0.46091506,,,,,,,,,full_population_descriptive
951881714,HVA,VISpm,descriptive,gain_x_0_gain_y_0.5,,,False,False,True,2,False,False,False,0.065641767,7.7582594,11.464561,35.631435,4.4957605,2.9285419,2,2.9285419,25.508608,0.68496462,0.76991573,0.43881258,0.46093654,,,,,,,,,full_population_descriptive
