stimulus_presentation_id,stimulus_block,start_time,stop_time,frame,temporal_frequency,phase,color,y_position,orientation,stimulus_name,x_position,size,spatial_frequency,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,119.33111,119.5813,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019198,91,,,0,,False,1,train,1
140,0.0,119.5813,119.83149,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25019198,67,,,0,,False,1,train,0
141,0.0,119.83149,120.08172,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,114,,,0,,False,0,train,1
142,0.0,120.08172,120.33194,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,115,,,0,,False,0,train,2
143,0.0,120.33194,120.58216,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,97,,,0,,False,2,test,1
144,0.0,120.58216,120.83239,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,116,,,0,,False,0,train,1
145,0.0,120.83239,121.08258,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019948,15,,,0,,False,1,train,0
146,0.0,121.08258,121.33278,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,117,,,0,,False,0,train,1
147,0.0,121.33278,121.58298,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,118,,,0,,False,0,train,1
148,0.0,121.58298,121.83318,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,114,,,0,,False,1,train,1
149,0.0,121.83318,122.0834,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,26,,,0,,False,1,train,0
150,0.0,122.0834,122.33361,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,119,,,0,,False,0,train,0
151,0.0,122.33361,122.58383,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,89,,,0,,False,1,train,2
152,0.0,122.58383,122.83405,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,120,,,0,,False,0,train,1
153,0.0,122.83405,123.08425,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,121,,,0,,False,0,train,0
154,0.0,123.08425,123.33445,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020198,122,,,0,,False,0,train,2
155,0.0,123.33445,123.58465,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,123,,,0,,False,0,train,2
156,0.0,123.58465,123.83485,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25020198,124,,,0,,False,0,train,1
157,0.0,123.83485,124.08508,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022302,125,,,0,,False,0,train,1
158,0.0,124.08508,124.3353,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,126,,,0,,False,0,train,0
159,0.0,124.3353,124.58552,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,127,,,0,,False,0,train,1
160,0.0,124.58552,124.83575,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,47,,,0,,False,1,train,0
161,0.0,124.83575,125.08594,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019448,128,,,0,,False,0,train,1
162,0.0,125.08594,125.33613,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,84,,,0,,False,1,train,2
163,0.0,125.33613,125.58633,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,129,,,0,,False,0,train,2
164,0.0,125.58633,125.83652,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,130,,,0,,False,0,train,2
165,0.0,125.83652,126.08674,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,92,,,0,,False,1,train,0
166,0.0,126.08674,126.33696,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,131,,,0,,False,0,train,0
167,0.0,126.33696,126.58718,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,132,,,0,,False,0,train,2
168,0.0,126.58718,126.83741,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,133,,,0,,False,0,train,1
169,0.0,126.83741,127.0876,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019448,107,,,0,,False,1,train,2
170,0.0,127.0876,127.33779,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,44,,,0,,False,1,train,1
171,0.0,127.33779,127.58799,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019448,134,,,0,,False,0,train,2
172,0.0,127.58799,127.83818,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019448,135,,,0,,False,0,train,2
173,0.0,127.83818,128.0884,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021802,136,,,0,,False,0,train,0
174,0.0,128.0884,128.33862,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021802,96,,,0,,False,1,train,1
175,0.0,128.33862,128.58884,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,137,,,0,,False,0,train,0
176,0.0,128.58884,128.83906,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,138,,,0,,False,0,train,2
177,0.0,128.83906,129.08926,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,132,,,0,,False,1,train,2
178,0.0,129.08926,129.33946,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25020198,34,,,0,,False,1,train,1
179,0.0,129.33946,129.58966,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,139,,,0,,False,0,train,2
180,0.0,129.58966,129.83986,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,140,,,0,,False,0,train,2
181,0.0,129.83986,130.09008,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021302,107,,,0,,False,2,test,2
182,0.0,130.09008,130.34029,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021302,113,,,0,,False,1,train,1
183,0.0,130.34029,130.5905,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021302,95,,,0,,False,1,train,0
184,0.0,130.5905,130.84072,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021302,89,,,0,,False,2,test,2
185,0.0,130.84072,131.09092,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020448,56,,,0,,False,1,train,0
186,0.0,131.09092,131.34112,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020448,141,,,0,,False,0,train,1
187,0.0,131.34112,131.59133,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25020448,48,,,0,,False,1,train,1
188,0.0,131.59133,131.84153,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020448,128,,,0,,False,1,train,1
189,0.0,131.84153,132.09176,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,99,,,0,,False,1,train,0
190,0.0,132.09176,132.34198,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,142,,,0,,False,0,train,0
191,0.0,132.34198,132.5922,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022302,37,,,0,,False,1,train,1
192,0.0,132.5922,132.84243,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022302,143,,,0,,False,0,train,2
193,0.0,132.84243,133.09262,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019198,144,,,0,,False,0,train,1
194,0.0,133.09262,133.34281,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019198,145,,,0,,False,0,train,0
195,0.0,133.34281,133.593,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019198,146,,,0,,False,0,train,1
196,0.0,133.593,133.84319,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019198,147,,,0,,False,0,train,0
197,0.0,133.84319,134.09342,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022302,135,,,0,,False,1,train,2
198,0.0,134.09342,134.34364,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,148,,,0,,False,0,train,1
199,0.0,134.34364,134.59386,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,126,,,0,,False,1,train,0
200,0.0,134.59386,134.84409,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,149,,,0,,False,0,train,1
201,0.0,134.84409,135.09428,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,113,,,0,,False,2,test,1
202,0.0,135.09428,135.34448,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019698,150,,,0,,False,0,train,2
203,0.0,135.34448,135.59468,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,151,,,0,,False,0,train,0
204,0.0,135.59468,135.84487,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019698,3,,,0,,False,1,train,0
205,0.0,135.84487,136.09509,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,152,,,0,,False,0,train,2
206,0.0,136.09509,136.34531,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,98,,,0,,False,1,train,2
207,0.0,136.34531,136.59553,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,128,,,0,,False,2,test,1
208,0.0,136.59553,136.84576,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,31,,,0,,False,1,train,1
209,0.0,136.84576,137.09595,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,153,,,0,,False,0,train,1
210,0.0,137.09595,137.34615,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019698,154,,,0,,False,0,train,0
211,0.0,137.34615,137.59635,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019698,43,,,0,,False,1,train,0
212,0.0,137.59635,137.84654,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,155,,,0,,False,0,train,0
213,0.0,137.84654,138.09677,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25023052,156,,,0,,False,0,train,1
214,0.0,138.09677,138.347,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25023052,157,,,0,,False,0,train,2
215,0.0,138.347,138.59723,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25023052,21,,,0,,False,1,train,1
216,0.0,138.59723,138.84747,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25023052,65,,,0,,False,1,train,2
217,0.0,138.84747,139.09765,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25018698,142,,,0,,False,1,train,0
218,0.0,139.09765,139.34784,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25018698,67,,,0,,False,2,test,0
219,0.0,139.34784,139.59803,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25018698,84,,,0,,False,2,test,2
220,0.0,139.59803,139.84821,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25018698,65,,,0,,False,2,test,2
221,0.0,139.84821,140.09843,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022052,101,,,0,,False,1,train,1
222,0.0,140.09843,140.34865,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25022052,23,,,0,,False,1,train,0
223,0.0,140.34865,140.59887,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022052,62,,,0,,False,1,train,2
224,0.0,140.59887,140.8491,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022052,106,,,0,,False,2,test,2
225,0.0,140.8491,141.09929,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019948,158,,,0,,False,0,train,2
226,0.0,141.09929,141.34949,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25019948,67,,,0,,False,3,train,0
227,0.0,141.34949,141.59969,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,72,,,0,,False,1,train,2
228,0.0,141.59969,141.84989,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019948,159,,,0,,False,0,train,0
229,0.0,141.84989,142.10012,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022802,160,,,0,,False,0,train,0
230,0.0,142.10012,142.35035,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022802,21,,,0,,False,2,test,1
231,0.0,142.35035,142.60058,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022802,89,,,0,,False,3,train,2
232,0.0,142.60058,142.85081,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022802,161,,,0,,False,0,train,0
233,0.0,142.85081,143.10099,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25018948,162,,,0,,False,0,train,0
234,0.0,143.10099,143.35118,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25018948,163,,,0,,False,0,train,2
235,0.0,143.35118,143.60137,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25018948,123,,,0,,False,1,train,2
236,0.0,143.60137,143.85156,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25018948,144,,,0,,False,1,train,1
237,0.0,143.85156,144.10178,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022052,54,,,0,,False,2,test,2
238,0.0,144.10178,144.352,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022052,164,,,0,,False,0,train,1
239,0.0,144.352,144.60222,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022052,158,,,0,,False,1,train,2
240,0.0,144.60222,144.85245,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022052,1,,,0,,False,1,train,1
241,0.0,144.85245,145.10264,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019698,97,,,0,,False,3,train,1
242,0.0,145.10264,145.35284,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019698,40,,,0,,False,2,test,1
243,0.0,145.35284,145.60304,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019698,165,,,0,,False,0,train,2
244,0.0,145.60304,145.85323,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,166,,,0,,False,0,train,1
245,0.0,145.85323,146.10345,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,167,,,0,,False,0,train,1
246,0.0,146.10345,146.35367,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,168,,,0,,False,0,train,1
247,0.0,146.35367,146.60389,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022052,169,,,0,,False,0,train,2
248,0.0,146.60389,146.85412,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,80,,,0,,False,1,train,2
249,0.0,146.85412,147.10431,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,170,,,0,,False,0,train,2
250,0.0,147.10431,147.35451,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,142,,,0,,False,2,test,0
251,0.0,147.35451,147.60471,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019698,157,,,0,,False,1,train,2
252,0.0,147.60471,147.8549,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019698,171,,,0,,False,0,train,2
253,0.0,147.8549,148.10512,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,78,,,0,,False,1,train,2
254,0.0,148.10512,148.35534,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,48,,,0,,False,2,test,1
255,0.0,148.35534,148.60556,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,58,,,0,,False,1,train,2
256,0.0,148.60556,148.85578,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021802,19,,,0,,False,2,test,1
257,0.0,148.85578,149.10598,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,133,,,0,,False,1,train,1
258,0.0,149.10598,149.35618,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,71,,,0,,False,1,train,0
259,0.0,149.35618,149.60638,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020198,25,,,0,,False,1,train,0
260,0.0,149.60638,149.85658,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020198,172,,,0,,False,0,train,0
261,0.0,149.85658,150.1068,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,139,,,0,,False,1,train,2
262,0.0,150.1068,150.35702,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021802,170,,,0,,False,1,train,2
263,0.0,150.35702,150.60724,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,173,,,0,,False,0,train,0
264,0.0,150.60724,150.85746,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021802,39,,,0,,False,1,train,1
265,0.0,150.85746,151.10765,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,127,,,0,,False,1,train,1
266,0.0,151.10765,151.35785,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019948,20,,,0,,False,2,test,2
267,0.0,151.35785,151.60805,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,174,,,0,,False,0,train,2
268,0.0,151.60805,151.85825,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019948,52,,,0,,False,2,test,1
269,0.0,151.85825,152.10847,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,128,,,0,,False,3,train,1
270,0.0,152.10847,152.35869,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,172,,,0,,False,1,train,0
271,0.0,152.35869,152.60891,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,78,,,0,,False,2,test,2
272,0.0,152.60891,152.85914,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,168,,,0,,False,1,train,1
273,0.0,152.85914,153.10933,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,109,,,0,,False,1,train,0
274,0.0,153.10933,153.35952,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019448,112,,,0,,False,1,train,2
275,0.0,153.35952,153.60972,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019448,175,,,0,,False,0,train,2
276,0.0,153.60972,153.85991,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,156,,,0,,False,1,train,1
