stimulus_presentation_id,stimulus_block,start_time,stop_time,coherence,frame,temporal_frequency,spatial_frequency,contrast,y_position,x_position,stimulus_name,color,size,phase,Dir,Speed,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
131,0.0,107.88629,108.13649,null,null,4.0,0.08,0.8,20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,98,,,0,,False,0,train,2
132,0.0,108.13649,108.3867,null,null,4.0,0.08,0.8,-20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,99,,,0,,False,0,train,2
133,0.0,108.3867,108.63692,null,null,4.0,0.08,0.8,-40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,100,,,0,,False,0,train,1
134,0.0,108.63692,108.88713,null,null,4.0,0.08,0.8,-20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,101,,,0,,False,0,train,0
135,0.0,108.88713,109.13734,null,null,4.0,0.08,0.8,-30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,102,,,0,,False,0,train,1
136,0.0,109.13734,109.38756,null,null,4.0,0.08,0.8,-10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,103,,,0,,False,0,train,2
137,0.0,109.38756,109.63777,null,null,4.0,0.08,0.8,0.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,63,,,0,,False,2,test,2
138,0.0,109.63777,109.88798,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,10,,,0,,False,2,test,2
139,0.0,109.88798,110.13818,null,null,4.0,0.08,0.8,10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,16,,,0,,False,2,test,0
140,0.0,110.13818,110.38839,null,null,4.0,0.08,0.8,40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,8,,,0,,False,2,test,2
141,0.0,110.38839,110.6386,null,null,4.0,0.08,0.8,40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,4,,,0,,False,3,train,1
142,0.0,110.6386,110.88881,null,null,4.0,0.08,0.8,-30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,104,,,0,,False,0,train,2
143,0.0,110.88881,111.13902,null,null,4.0,0.08,0.8,40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,105,,,0,,False,0,train,0
144,0.0,111.13902,111.38923,null,null,4.0,0.08,0.8,40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,106,,,0,,False,0,train,1
145,0.0,111.38923,111.63944,null,null,4.0,0.08,0.8,-20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,107,,,0,,False,0,train,0
146,0.0,111.63944,111.88965,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,108,,,0,,False,0,train,1
147,0.0,111.88965,112.13985,null,null,4.0,0.08,0.8,10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,109,,,0,,False,0,train,0
148,0.0,112.13985,112.39006,null,null,4.0,0.08,0.8,-30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,38,,,0,,False,1,train,0
149,0.0,112.39006,112.64027,null,null,4.0,0.08,0.8,0.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,64,,,0,,False,1,train,0
150,0.0,112.64027,112.89048,null,null,4.0,0.08,0.8,30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,24,,,0,,False,1,train,0
151,0.0,112.89048,113.14069,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,87,,,0,,False,1,train,2
152,0.0,113.14069,113.3909,null,null,4.0,0.08,0.8,40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,110,,,0,,False,0,train,1
153,0.0,113.3909,113.64111,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,111,,,0,,False,0,train,1
154,0.0,113.64111,113.89132,null,null,4.0,0.08,0.8,-40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,112,,,0,,False,0,train,2
155,0.0,113.89132,114.14152,null,null,4.0,0.08,0.8,-10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,113,,,0,,False,0,train,1
156,0.0,114.14152,114.39173,null,null,4.0,0.08,0.8,20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,114,,,0,,False,0,train,0
157,0.0,114.39173,114.64194,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,115,,,0,,False,0,train,0
158,0.0,114.64194,114.89215,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,116,,,0,,False,0,train,0
159,0.0,114.89215,115.14235,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,117,,,0,,False,0,train,2
160,0.0,115.14235,115.39256,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,22,,,0,,False,1,train,1
161,0.0,115.39256,115.64277,null,null,4.0,0.08,0.8,-40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,118,,,0,,False,0,train,1
162,0.0,115.64277,115.89298,null,null,4.0,0.08,0.8,-20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,119,,,0,,False,0,train,0
163,0.0,115.89298,116.14318,null,null,4.0,0.08,0.8,40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,120,,,0,,False,0,train,0
164,0.0,116.14318,116.39339,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,121,,,0,,False,0,train,2
165,0.0,116.39339,116.64361,null,null,4.0,0.08,0.8,40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,105,,,0,,False,1,train,0
166,0.0,116.64361,116.89383,null,null,4.0,0.08,0.8,10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,58,,,0,,False,1,train,0
167,0.0,116.89383,117.14405,null,null,4.0,0.08,0.8,20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021938,122,,,0,,False,0,train,1
168,0.0,117.14405,117.39427,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,50,,,0,,False,1,train,0
169,0.0,117.39427,117.64447,null,null,4.0,0.08,0.8,-10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020062,123,,,0,,False,0,train,0
170,0.0,117.64447,117.89467,null,null,4.0,0.08,0.8,30.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,61,,,0,,False,2,test,1
171,0.0,117.89467,118.14487,null,null,4.0,0.08,0.8,20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020062,124,,,0,,False,0,train,2
172,0.0,118.14487,118.39507,null,null,4.0,0.08,0.8,40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,72,,,0,,False,1,train,1
173,0.0,118.39507,118.64529,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021938,81,,,0,,False,1,train,1
174,0.0,118.64529,118.89551,null,null,4.0,0.08,0.8,20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,125,,,0,,False,0,train,0
175,0.0,118.89551,119.14573,null,null,4.0,0.08,0.8,10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,57,,,0,,False,1,train,2
176,0.0,119.14573,119.39595,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,76,,,0,,False,1,train,0
177,0.0,119.39595,119.64614,null,null,4.0,0.08,0.8,-10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25019562,126,,,0,,False,0,train,0
178,0.0,119.64614,119.89634,null,null,4.0,0.08,0.8,10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25019562,127,,,0,,False,0,train,2
179,0.0,119.89634,120.14654,null,null,4.0,0.08,0.8,30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019562,128,,,0,,False,0,train,1
180,0.0,120.14654,120.39673,null,null,4.0,0.08,0.8,-20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25019562,129,,,0,,False,0,train,2
181,0.0,120.39673,120.64695,null,null,4.0,0.08,0.8,0.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,48,,,0,,False,1,train,0
182,0.0,120.64695,120.89717,null,null,4.0,0.08,0.8,10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,67,,,0,,False,1,train,2
183,0.0,120.89717,121.14738,null,null,4.0,0.08,0.8,10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,75,,,0,,False,1,train,2
184,0.0,121.14738,121.3976,null,null,4.0,0.08,0.8,40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,130,,,0,,False,0,train,0
185,0.0,121.3976,121.6478,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,47,,,0,,False,1,train,2
186,0.0,121.6478,121.89801,null,null,4.0,0.08,0.8,40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,131,,,0,,False,0,train,1
187,0.0,121.89801,122.14821,null,null,4.0,0.08,0.8,20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,132,,,0,,False,0,train,0
188,0.0,122.14821,122.39841,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,133,,,0,,False,0,train,0
189,0.0,122.39841,122.64863,null,null,4.0,0.08,0.8,20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,65,,,0,,False,1,train,0
190,0.0,122.64863,122.89884,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,117,,,0,,False,1,train,2
191,0.0,122.89884,123.14905,null,null,4.0,0.08,0.8,-10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,89,,,0,,False,1,train,0
192,0.0,123.14905,123.39927,null,null,4.0,0.08,0.8,10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,109,,,0,,False,1,train,0
193,0.0,123.39927,123.64947,null,null,4.0,0.08,0.8,40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,4,,,0,,False,4,train,1
194,0.0,123.64947,123.89968,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,134,,,0,,False,0,train,0
195,0.0,123.89968,124.14988,null,null,4.0,0.08,0.8,40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,135,,,0,,False,0,train,1
196,0.0,124.14988,124.40008,null,null,4.0,0.08,0.8,10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,136,,,0,,False,0,train,1
197,0.0,124.40008,124.65029,null,null,4.0,0.08,0.8,-10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,137,,,0,,False,0,train,2
198,0.0,124.65029,124.90051,null,null,4.0,0.08,0.8,-40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,100,,,0,,False,1,train,1
199,0.0,124.90051,125.15072,null,null,4.0,0.08,0.8,-20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,78,,,0,,False,1,train,2
200,0.0,125.15072,125.40093,null,null,4.0,0.08,0.8,-40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,138,,,0,,False,0,train,0
201,0.0,125.40093,125.65113,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,139,,,0,,False,0,train,0
202,0.0,125.65113,125.90134,null,null,4.0,0.08,0.8,-20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,12,,,0,,False,4,train,1
203,0.0,125.90134,126.15154,null,null,4.0,0.08,0.8,-20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,140,,,0,,False,0,train,0
204,0.0,126.15154,126.40174,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,108,,,0,,False,1,train,1
205,0.0,126.40174,126.65196,null,null,4.0,0.08,0.8,10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,141,,,0,,False,0,train,0
206,0.0,126.65196,126.90218,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,117,,,0,,False,2,test,2
207,0.0,126.90218,127.15239,null,null,4.0,0.08,0.8,-40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,142,,,0,,False,0,train,1
208,0.0,127.15239,127.40261,null,null,4.0,0.08,0.8,30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,143,,,0,,False,0,train,0
209,0.0,127.40261,127.65281,null,null,4.0,0.08,0.8,-40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,138,,,0,,False,1,train,0
210,0.0,127.65281,127.90302,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,2,,,0,,False,2,test,0
211,0.0,127.90302,128.15322,null,null,4.0,0.08,0.8,0.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,144,,,0,,False,0,train,1
212,0.0,128.15322,128.40342,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,111,,,0,,False,1,train,1
213,0.0,128.40342,128.65363,null,null,4.0,0.08,0.8,40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,105,,,0,,False,2,test,0
214,0.0,128.65363,128.90384,null,null,4.0,0.08,0.8,40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,145,,,0,,False,0,train,0
215,0.0,128.90384,129.15404,null,null,4.0,0.08,0.8,-10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,103,,,0,,False,1,train,2
216,0.0,129.15404,129.40425,null,null,4.0,0.08,0.8,20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,146,,,0,,False,0,train,1
217,0.0,129.40425,129.65446,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021312,23,,,0,,False,1,train,0
218,0.0,129.65446,129.90468,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021312,134,,,0,,False,1,train,0
219,0.0,129.90468,130.15489,null,null,4.0,0.08,0.8,40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021312,147,,,0,,False,0,train,0
220,0.0,130.15489,130.4051,null,null,4.0,0.08,0.8,-30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021312,148,,,0,,False,0,train,1
221,0.0,130.4051,130.65532,null,null,4.0,0.08,0.8,-10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,149,,,0,,False,0,train,2
222,0.0,130.65532,130.90554,null,null,4.0,0.08,0.8,30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,32,,,0,,False,1,train,0
223,0.0,130.90554,131.15576,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,23,,,0,,False,2,test,0
224,0.0,131.15576,131.40598,null,null,4.0,0.08,0.8,40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,150,,,0,,False,0,train,2
225,0.0,131.40598,131.65617,null,null,4.0,0.08,0.8,-20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019562,12,,,0,,False,5,test,1
226,0.0,131.65617,131.90637,null,null,4.0,0.08,0.8,20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019562,122,,,0,,False,1,train,1
227,0.0,131.90637,132.15657,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019562,151,,,0,,False,0,train,1
228,0.0,132.15657,132.40676,null,null,4.0,0.08,0.8,20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25019562,60,,,0,,False,1,train,0
229,0.0,132.40676,132.65698,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,152,,,0,,False,0,train,1
230,0.0,132.65698,132.90719,null,null,4.0,0.08,0.8,40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,28,,,0,,False,1,train,2
231,0.0,132.90719,133.1574,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,40,,,0,,False,1,train,2
232,0.0,133.1574,133.40762,null,null,4.0,0.08,0.8,30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,128,,,0,,False,1,train,1
233,0.0,133.40762,133.65782,null,null,4.0,0.08,0.8,20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,153,,,0,,False,0,train,0
234,0.0,133.65782,133.90803,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,69,,,0,,False,2,test,2
235,0.0,133.90803,134.15824,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,154,,,0,,False,0,train,1
236,0.0,134.15824,134.40844,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,155,,,0,,False,0,train,0
237,0.0,134.40844,134.65865,null,null,4.0,0.08,0.8,40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,156,,,0,,False,0,train,1
238,0.0,134.65865,134.90887,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,1,,,0,,False,1,train,0
239,0.0,134.90887,135.15908,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,157,,,0,,False,0,train,2
240,0.0,135.15908,135.40929,null,null,4.0,0.08,0.8,40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,120,,,0,,False,1,train,0
241,0.0,135.40929,135.6595,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,157,,,0,,False,1,train,2
242,0.0,135.6595,135.90971,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,158,,,0,,False,0,train,1
243,0.0,135.90971,136.15991,null,null,4.0,0.08,0.8,-40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,159,,,0,,False,0,train,1
244,0.0,136.15991,136.41012,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,160,,,0,,False,0,train,2
245,0.0,136.41012,136.66033,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,161,,,0,,False,0,train,1
246,0.0,136.66033,136.91055,null,null,4.0,0.08,0.8,20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,132,,,0,,False,1,train,0
247,0.0,136.91055,137.16076,null,null,4.0,0.08,0.8,-40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,74,,,0,,False,1,train,0
248,0.0,137.16076,137.41097,null,null,4.0,0.08,0.8,30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,82,,,0,,False,1,train,2
249,0.0,137.41097,137.66117,null,null,4.0,0.08,0.8,10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,57,,,0,,False,2,test,2
250,0.0,137.66117,137.91138,null,null,4.0,0.08,0.8,20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,162,,,0,,False,0,train,2
251,0.0,137.91138,138.16159,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,163,,,0,,False,0,train,1
252,0.0,138.16159,138.41179,null,null,4.0,0.08,0.8,-30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,104,,,0,,False,1,train,2
253,0.0,138.41179,138.662,null,null,4.0,0.08,0.8,10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,164,,,0,,False,0,train,1
254,0.0,138.662,138.91221,null,null,4.0,0.08,0.8,10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,25,,,0,,False,2,test,2
255,0.0,138.91221,139.16241,null,null,4.0,0.08,0.8,40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,165,,,0,,False,0,train,2
256,0.0,139.16241,139.41262,null,null,4.0,0.08,0.8,0.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,166,,,0,,False,0,train,0
257,0.0,139.41262,139.66283,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021062,115,,,0,,False,1,train,0
258,0.0,139.66283,139.91304,null,null,4.0,0.08,0.8,40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021062,150,,,0,,False,1,train,2
259,0.0,139.91304,140.16325,null,null,4.0,0.08,0.8,30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021062,167,,,0,,False,0,train,2
260,0.0,140.16325,140.41346,null,null,4.0,0.08,0.8,-10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021062,168,,,0,,False,0,train,0
261,0.0,140.41346,140.66368,null,null,4.0,0.08,0.8,0.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,169,,,0,,False,0,train,2
