stimulus_presentation_id,stimulus_block,start_time,stop_time,stimulus_name,contrast,coherence,x_position,size,temporal_frequency,orientation,phase,Dir,spatial_frequency,y_position,frame,color,Speed,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
131,0.0,101.09809,101.34828,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25019952,101,,,0,,False,0,train,2
132,0.0,101.34828,101.59848,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25019952,102,,,0,,False,0,train,0
133,0.0,101.59848,101.84869,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021048,61,,,0,,False,1,train,0
134,0.0,101.84869,102.09891,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021048,103,,,0,,False,0,train,2
135,0.0,102.09891,102.34912,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021048,29,,,0,,False,1,train,2
136,0.0,102.34912,102.59933,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021048,104,,,0,,False,0,train,2
137,0.0,102.59933,102.84953,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020702,105,,,0,,False,0,train,1
138,0.0,102.84953,103.09974,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020702,43,,,0,,False,1,train,1
139,0.0,103.09974,103.34995,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020702,50,,,0,,False,1,train,2
140,0.0,103.34995,103.60015,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020702,30,,,0,,False,2,test,0
141,0.0,103.60015,103.85037,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25022048,106,,,0,,False,0,train,0
142,0.0,103.85037,104.1006,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25022048,107,,,0,,False,0,train,2
143,0.0,104.1006,104.35082,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25022048,32,,,0,,False,2,test,1
144,0.0,104.35082,104.60104,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25022048,66,,,0,,False,1,train,2
145,0.0,104.60104,104.85123,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25019702,108,,,0,,False,0,train,0
146,0.0,104.85123,105.10143,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25019702,109,,,0,,False,0,train,0
147,0.0,105.10143,105.35163,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25019702,19,,,0,,False,1,train,0
148,0.0,105.35163,105.60182,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25019702,110,,,0,,False,0,train,2
149,0.0,105.60182,105.85204,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021798,111,,,0,,False,0,train,1
150,0.0,105.85204,106.10226,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021798,112,,,0,,False,0,train,2
151,0.0,106.10226,106.35248,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021798,113,,,0,,False,0,train,1
152,0.0,106.35248,106.6027,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021798,63,,,0,,False,1,train,0
153,0.0,106.6027,106.8529,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020202,59,,,0,,False,1,train,1
154,0.0,106.8529,107.1031,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020202,114,,,0,,False,0,train,2
155,0.0,107.1031,107.3533,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020202,115,,,0,,False,0,train,2
156,0.0,107.3533,107.6035,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020202,14,,,0,,False,2,test,0
157,0.0,107.6035,107.85371,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,116,,,0,,False,0,train,2
158,0.0,107.85371,108.10393,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021048,117,,,0,,False,0,train,0
159,0.0,108.10393,108.35414,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021048,90,,,0,,False,1,train,2
160,0.0,108.35414,108.60435,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,118,,,0,,False,0,train,2
161,0.0,108.60435,108.85456,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020952,21,,,0,,False,1,train,0
162,0.0,108.85456,109.10477,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020952,119,,,0,,False,0,train,0
163,0.0,109.10477,109.35497,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,112,,,0,,False,1,train,2
164,0.0,109.35497,109.60518,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020952,34,,,0,,False,2,test,2
165,0.0,109.60518,109.85539,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021048,120,,,0,,False,0,train,2
166,0.0,109.85539,110.10561,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021048,121,,,0,,False,0,train,0
167,0.0,110.10561,110.35582,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021048,93,,,0,,False,1,train,0
168,0.0,110.35582,110.60603,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021048,49,,,0,,False,1,train,0
169,0.0,110.60603,110.85623,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020702,122,,,0,,False,0,train,1
170,0.0,110.85623,111.10644,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020702,123,,,0,,False,0,train,1
171,0.0,111.10644,111.35665,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020702,124,,,0,,False,0,train,2
172,0.0,111.35665,111.60685,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020702,125,,,0,,False,0,train,0
173,0.0,111.60685,111.85706,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021048,26,,,0,,False,2,test,0
174,0.0,111.85706,112.10728,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021048,126,,,0,,False,0,train,0
175,0.0,112.10728,112.35749,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021048,127,,,0,,False,0,train,1
176,0.0,112.35749,112.6077,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021048,128,,,0,,False,0,train,0
177,0.0,112.6077,112.8579,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020452,79,,,0,,False,1,train,2
178,0.0,112.8579,113.10811,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020452,16,,,0,,False,1,train,1
179,0.0,113.10811,113.35831,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020452,129,,,0,,False,0,train,0
180,0.0,113.35831,113.60851,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020452,95,,,0,,False,1,train,0
181,0.0,113.60851,113.85872,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020548,33,,,0,,False,1,train,0
182,0.0,113.85872,114.10893,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,8,,,0,,False,4,train,1
183,0.0,114.10893,114.35913,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020548,106,,,0,,False,1,train,0
184,0.0,114.35913,114.60934,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020548,130,,,0,,False,0,train,2
185,0.0,114.60934,114.85955,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021452,131,,,0,,False,0,train,0
186,0.0,114.85955,115.10977,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021452,132,,,0,,False,0,train,1
187,0.0,115.10977,115.35998,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021452,124,,,0,,False,1,train,2
188,0.0,115.35998,115.61019,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021452,12,,,0,,False,1,train,2
189,0.0,115.61019,115.8604,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021048,40,,,0,,False,2,test,2
190,0.0,115.8604,116.11062,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021048,88,,,0,,False,1,train,0
191,0.0,116.11062,116.36083,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021048,55,,,0,,False,1,train,2
192,0.0,116.36083,116.61104,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021048,2,,,0,,False,1,train,2
193,0.0,116.61104,116.86124,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020702,133,,,0,,False,0,train,0
194,0.0,116.86124,117.11145,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020702,134,,,0,,False,0,train,1
195,0.0,117.11145,117.36166,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020702,135,,,0,,False,0,train,2
196,0.0,117.36166,117.61186,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020702,121,,,0,,False,1,train,0
197,0.0,117.61186,117.86208,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021548,18,,,0,,False,1,train,1
198,0.0,117.86208,118.1123,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021548,10,,,0,,False,3,train,2
199,0.0,118.1123,118.36251,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021548,74,,,0,,False,2,test,0
200,0.0,118.36251,118.61273,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021548,136,,,0,,False,0,train,1
201,0.0,118.61273,118.86293,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020452,137,,,0,,False,0,train,2
202,0.0,118.86293,119.11314,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020452,138,,,0,,False,0,train,0
203,0.0,119.11314,119.36334,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020452,126,,,0,,False,1,train,0
204,0.0,119.36334,119.61354,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020452,10,,,0,,False,4,train,2
205,0.0,119.61354,119.86376,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021298,139,,,0,,False,0,train,1
206,0.0,119.86376,120.11397,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021298,104,,,0,,False,1,train,2
207,0.0,120.11397,120.36418,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021298,105,,,0,,False,1,train,1
208,0.0,120.36418,120.6144,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021298,97,,,0,,False,1,train,1
209,0.0,120.6144,120.8646,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020452,19,,,0,,False,2,test,0
210,0.0,120.8646,121.11481,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020452,122,,,0,,False,1,train,1
211,0.0,121.11481,121.36501,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020452,48,,,0,,False,1,train,2
212,0.0,121.36501,121.61521,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020452,140,,,0,,False,0,train,0
213,0.0,121.61521,121.86543,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021548,47,,,0,,False,1,train,2
214,0.0,121.86543,122.11565,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021548,39,,,0,,False,1,train,0
215,0.0,122.11565,122.36586,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021548,141,,,0,,False,0,train,2
216,0.0,122.36586,122.61608,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021548,142,,,0,,False,0,train,0
217,0.0,122.61608,122.86628,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25019952,143,,,0,,False,0,train,1
218,0.0,122.86628,123.11648,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25019952,126,,,0,,False,2,test,0
219,0.0,123.11648,123.36667,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25019952,47,,,0,,False,2,test,2
220,0.0,123.36667,123.61687,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25019952,62,,,0,,False,2,test,1
221,0.0,123.61687,123.86709,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021548,44,,,0,,False,2,test,0
222,0.0,123.86709,124.11731,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021548,7,,,0,,False,1,train,0
223,0.0,124.11731,124.36752,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021548,144,,,0,,False,0,train,0
224,0.0,124.36752,124.61774,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021548,130,,,0,,False,1,train,2
225,0.0,124.61774,124.86794,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020452,95,,,0,,False,2,test,0
226,0.0,124.86794,125.11815,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020452,145,,,0,,False,0,train,0
227,0.0,125.11815,125.36835,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020452,146,,,0,,False,0,train,2
228,0.0,125.36835,125.61855,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020452,105,,,0,,False,2,test,1
229,0.0,125.61855,125.86876,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020548,145,,,0,,False,1,train,0
230,0.0,125.86876,126.11897,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020548,147,,,0,,False,0,train,0
231,0.0,126.11897,126.36917,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,8,,,0,,False,5,test,1
232,0.0,126.36917,126.61938,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020548,148,,,0,,False,0,train,0
233,0.0,126.61938,126.86959,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021202,87,,,0,,False,1,train,0
234,0.0,126.86959,127.1198,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021202,26,,,0,,False,3,train,0
235,0.0,127.1198,127.37001,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021202,137,,,0,,False,1,train,2
236,0.0,127.37001,127.62022,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021202,149,,,0,,False,0,train,1
237,0.0,127.62022,127.87044,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021798,150,,,0,,False,0,train,2
238,0.0,127.87044,128.12066,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021798,151,,,0,,False,0,train,1
239,0.0,128.12066,128.37088,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021798,98,,,0,,False,1,train,1
240,0.0,128.37088,128.6211,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021798,152,,,0,,False,0,train,0
241,0.0,128.6211,128.8713,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25019952,77,,,0,,False,1,train,2
242,0.0,128.8713,129.1215,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25019952,29,,,0,,False,2,test,2
243,0.0,129.1215,129.37169,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25019952,153,,,0,,False,0,train,2
244,0.0,129.37169,129.62189,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25019952,154,,,0,,False,0,train,1
245,0.0,129.62189,129.8721,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021048,80,,,0,,False,1,train,0
246,0.0,129.8721,130.12232,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021048,155,,,0,,False,0,train,2
247,0.0,130.12232,130.37253,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,66,,,0,,False,2,test,2
248,0.0,130.37253,130.62274,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,119,,,0,,False,1,train,0
249,0.0,130.62274,130.87295,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020952,156,,,0,,False,0,train,2
250,0.0,130.87295,131.12316,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,90,,,0,,False,2,test,2
251,0.0,131.12316,131.37336,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,68,,,0,,False,1,train,1
252,0.0,131.37336,131.62357,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020952,94,,,0,,False,1,train,1
253,0.0,131.62357,131.87378,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020298,118,,,0,,False,1,train,2
254,0.0,131.87378,132.12398,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020298,92,,,0,,False,1,train,0
255,0.0,132.12398,132.37418,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020298,157,,,0,,False,0,train,2
256,0.0,132.37418,132.62439,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020298,48,,,0,,False,2,test,2
257,0.0,132.62439,132.8746,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021202,116,,,0,,False,1,train,2
258,0.0,132.8746,133.12481,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021202,158,,,0,,False,0,train,2
259,0.0,133.12481,133.37502,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021202,159,,,0,,False,0,train,0
260,0.0,133.37502,133.62523,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021202,160,,,0,,False,0,train,0
