stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,contrast,color,size,y_position,x_position,phase,spatial_frequency,stimulus_name,orientation,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
138,0.0,123.4932,123.7434,4.0,0.8,null,"[20.0, 20.0]",-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,108,,,0,,False,0,train,0
139,0.0,123.7434,123.99361,4.0,0.8,null,"[20.0, 20.0]",-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,56,,,0,,False,2,test,1
140,0.0,123.99361,124.24381,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,109,,,0,,False,0,train,2
141,0.0,124.24381,124.49402,4.0,0.8,null,"[20.0, 20.0]",0.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,110,,,0,,False,0,train,2
142,0.0,124.49402,124.74424,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,111,,,0,,False,0,train,1
143,0.0,124.74424,124.99446,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,50,,,0,,False,1,train,0
144,0.0,124.99446,125.24467,4.0,0.8,null,"[20.0, 20.0]",-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,77,,,0,,False,2,test,2
145,0.0,125.24467,125.49487,4.0,0.8,null,"[20.0, 20.0]",-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,100,,,0,,False,1,train,0
146,0.0,125.49487,125.74507,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,112,,,0,,False,0,train,2
147,0.0,125.74507,125.99528,4.0,0.8,null,"[20.0, 20.0]",40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,113,,,0,,False,0,train,1
148,0.0,125.99528,126.24548,4.0,0.8,null,"[20.0, 20.0]",30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,114,,,0,,False,0,train,0
149,0.0,126.24548,126.4957,4.0,0.8,null,"[20.0, 20.0]",-30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,115,,,0,,False,0,train,1
150,0.0,126.4957,126.74591,4.0,0.8,null,"[20.0, 20.0]",-40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,116,,,0,,False,0,train,1
151,0.0,126.74591,126.99613,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,53,,,0,,False,1,train,0
152,0.0,126.99613,127.24635,4.0,0.8,null,"[20.0, 20.0]",40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,117,,,0,,False,0,train,0
153,0.0,127.24635,127.49655,4.0,0.8,null,"[20.0, 20.0]",20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,66,,,0,,False,1,train,2
154,0.0,127.49655,127.74675,4.0,0.8,null,"[20.0, 20.0]",40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,118,,,0,,False,0,train,0
155,0.0,127.74675,127.99696,4.0,0.8,null,"[20.0, 20.0]",20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,19,,,0,,False,2,test,2
156,0.0,127.99696,128.24716,4.0,0.8,null,"[20.0, 20.0]",-40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,119,,,0,,False,0,train,0
157,0.0,128.24716,128.49737,4.0,0.8,null,"[20.0, 20.0]",-40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,120,,,0,,False,0,train,1
158,0.0,128.49737,128.74759,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,121,,,0,,False,0,train,2
159,0.0,128.74759,128.99781,4.0,0.8,null,"[20.0, 20.0]",10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,122,,,0,,False,0,train,1
160,0.0,128.99781,129.24802,4.0,0.8,null,"[20.0, 20.0]",10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,123,,,0,,False,0,train,1
161,0.0,129.24802,129.49822,4.0,0.8,null,"[20.0, 20.0]",10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019622,124,,,0,,False,0,train,0
162,0.0,129.49822,129.74841,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019622,88,,,0,,False,1,train,1
163,0.0,129.74841,129.99861,4.0,0.8,null,"[20.0, 20.0]",-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019622,15,,,0,,False,1,train,2
164,0.0,129.99861,130.24881,4.0,0.8,null,"[20.0, 20.0]",0.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019622,125,,,0,,False,0,train,1
165,0.0,130.24881,130.49903,4.0,0.8,null,"[20.0, 20.0]",-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,126,,,0,,False,0,train,1
166,0.0,130.49903,130.74924,4.0,0.8,null,"[20.0, 20.0]",0.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,127,,,0,,False,0,train,1
167,0.0,130.74924,130.99946,4.0,0.8,null,"[20.0, 20.0]",20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,54,,,0,,False,1,train,2
168,0.0,130.99946,131.24968,4.0,0.8,null,"[20.0, 20.0]",0.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,8,,,0,,False,1,train,2
169,0.0,131.24968,131.49989,4.0,0.8,null,"[20.0, 20.0]",-40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,116,,,0,,False,1,train,1
170,0.0,131.49989,131.75009,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,128,,,0,,False,0,train,1
171,0.0,131.75009,132.00029,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,95,,,0,,False,1,train,1
172,0.0,132.00029,132.2505,4.0,0.8,null,"[20.0, 20.0]",30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,26,,,0,,False,1,train,0
173,0.0,132.2505,132.50072,4.0,0.8,null,"[20.0, 20.0]",30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,85,,,0,,False,1,train,1
174,0.0,132.50072,132.75093,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,121,,,0,,False,1,train,2
175,0.0,132.75093,133.00115,4.0,0.8,null,"[20.0, 20.0]",-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,126,,,0,,False,1,train,1
176,0.0,133.00115,133.25137,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,34,,,0,,False,1,train,0
177,0.0,133.25137,133.50157,4.0,0.8,null,"[20.0, 20.0]",30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,129,,,0,,False,0,train,2
178,0.0,133.50157,133.75177,4.0,0.8,null,"[20.0, 20.0]",-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,130,,,0,,False,0,train,2
179,0.0,133.75177,134.00197,4.0,0.8,null,"[20.0, 20.0]",0.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,13,,,0,,False,1,train,1
180,0.0,134.00197,134.25217,4.0,0.8,null,"[20.0, 20.0]",-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,74,,,0,,False,2,test,0
181,0.0,134.25217,134.50239,4.0,0.8,null,"[20.0, 20.0]",40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022378,131,,,0,,False,0,train,2
182,0.0,134.50239,134.75261,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022378,9,,,0,,False,1,train,0
183,0.0,134.75261,135.00284,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022378,76,,,0,,False,2,test,0
184,0.0,135.00284,135.25306,4.0,0.8,null,"[20.0, 20.0]",-30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022378,35,,,0,,False,2,test,1
185,0.0,135.25306,135.50326,4.0,0.8,null,"[20.0, 20.0]",20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019372,132,,,0,,False,0,train,0
186,0.0,135.50326,135.75345,4.0,0.8,null,"[20.0, 20.0]",20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019372,133,,,0,,False,0,train,2
187,0.0,135.75345,136.00364,4.0,0.8,null,"[20.0, 20.0]",0.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019372,24,,,0,,False,1,train,2
188,0.0,136.00364,136.25384,4.0,0.8,null,"[20.0, 20.0]",-20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019372,63,,,0,,False,1,train,1
189,0.0,136.25384,136.50406,4.0,0.8,null,"[20.0, 20.0]",10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022128,134,,,0,,False,0,train,1
190,0.0,136.50406,136.75428,4.0,0.8,null,"[20.0, 20.0]",-30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,135,,,0,,False,0,train,2
191,0.0,136.75428,137.0045,4.0,0.8,null,"[20.0, 20.0]",-10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022128,136,,,0,,False,0,train,1
192,0.0,137.0045,137.25472,4.0,0.8,null,"[20.0, 20.0]",30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,38,,,0,,False,1,train,2
193,0.0,137.25472,137.50492,4.0,0.8,null,"[20.0, 20.0]",0.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,8,,,0,,False,2,test,2
194,0.0,137.50492,137.75512,4.0,0.8,null,"[20.0, 20.0]",40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,89,,,0,,False,1,train,2
195,0.0,137.75512,138.00532,4.0,0.8,null,"[20.0, 20.0]",30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,71,,,0,,False,1,train,0
196,0.0,138.00532,138.25552,4.0,0.8,null,"[20.0, 20.0]",30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,129,,,0,,False,1,train,2
197,0.0,138.25552,138.50574,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,137,,,0,,False,0,train,1
198,0.0,138.50574,138.75595,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,53,,,0,,False,2,test,0
199,0.0,138.75595,139.00617,4.0,0.8,null,"[20.0, 20.0]",0.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,2,,,0,,False,1,train,1
200,0.0,139.00617,139.25639,4.0,0.8,null,"[20.0, 20.0]",40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,138,,,0,,False,0,train,1
201,0.0,139.25639,139.50659,4.0,0.8,null,"[20.0, 20.0]",0.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,139,,,0,,False,0,train,0
202,0.0,139.50659,139.75679,4.0,0.8,null,"[20.0, 20.0]",-30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,140,,,0,,False,0,train,2
203,0.0,139.75679,140.00699,4.0,0.8,null,"[20.0, 20.0]",10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,25,,,0,,False,1,train,2
204,0.0,140.00699,140.25719,4.0,0.8,null,"[20.0, 20.0]",-20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,63,,,0,,False,2,test,1
205,0.0,140.25719,140.5074,4.0,0.8,null,"[20.0, 20.0]",30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,87,,,0,,False,1,train,2
206,0.0,140.5074,140.75761,4.0,0.8,null,"[20.0, 20.0]",10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,141,,,0,,False,0,train,0
207,0.0,140.75761,141.00783,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,111,,,0,,False,1,train,1
208,0.0,141.00783,141.25804,4.0,0.8,null,"[20.0, 20.0]",-30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,142,,,0,,False,0,train,2
209,0.0,141.25804,141.50825,4.0,0.8,null,"[20.0, 20.0]",40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,46,,,0,,False,1,train,2
210,0.0,141.50825,141.75845,4.0,0.8,null,"[20.0, 20.0]",20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,97,,,0,,False,2,test,1
211,0.0,141.75845,142.00865,4.0,0.8,null,"[20.0, 20.0]",10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,143,,,0,,False,0,train,2
212,0.0,142.00865,142.25886,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,144,,,0,,False,0,train,2
213,0.0,142.25886,142.50908,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,104,,,0,,False,1,train,0
214,0.0,142.50908,142.75929,4.0,0.8,null,"[20.0, 20.0]",40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,138,,,0,,False,1,train,1
215,0.0,142.75929,143.00951,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,91,,,0,,False,1,train,0
216,0.0,143.00951,143.25973,4.0,0.8,null,"[20.0, 20.0]",0.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,145,,,0,,False,0,train,2
217,0.0,143.25973,143.50993,4.0,0.8,null,"[20.0, 20.0]",20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,146,,,0,,False,0,train,1
218,0.0,143.50993,143.76013,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,23,,,0,,False,1,train,1
219,0.0,143.76013,144.01033,4.0,0.8,null,"[20.0, 20.0]",-20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,147,,,0,,False,0,train,2
220,0.0,144.01033,144.26053,4.0,0.8,null,"[20.0, 20.0]",30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,93,,,0,,False,1,train,2
221,0.0,144.26053,144.51074,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,76,,,0,,False,3,train,0
222,0.0,144.51074,144.76096,4.0,0.8,null,"[20.0, 20.0]",-40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,148,,,0,,False,0,train,1
223,0.0,144.76096,145.01118,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,149,,,0,,False,0,train,0
224,0.0,145.01118,145.26139,4.0,0.8,null,"[20.0, 20.0]",30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,114,,,0,,False,1,train,0
225,0.0,145.26139,145.5116,4.0,0.8,null,"[20.0, 20.0]",20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,27,,,0,,False,1,train,0
226,0.0,145.5116,145.7618,4.0,0.8,null,"[20.0, 20.0]",20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,28,,,0,,False,2,test,0
227,0.0,145.7618,146.012,4.0,0.8,null,"[20.0, 20.0]",-30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,135,,,0,,False,1,train,2
228,0.0,146.012,146.26221,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,34,,,0,,False,2,test,0
229,0.0,146.26221,146.51241,4.0,0.8,null,"[20.0, 20.0]",0.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020628,40,,,0,,False,2,test,0
230,0.0,146.51241,146.76262,4.0,0.8,null,"[20.0, 20.0]",20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020628,133,,,0,,False,1,train,2
231,0.0,146.76262,147.01283,4.0,0.8,null,"[20.0, 20.0]",10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020628,123,,,0,,False,1,train,1
232,0.0,147.01283,147.26303,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020628,47,,,0,,False,2,test,0
233,0.0,147.26303,147.51324,4.0,0.8,null,"[20.0, 20.0]",-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020622,150,,,0,,False,0,train,2
234,0.0,147.51324,147.76344,4.0,0.8,null,"[20.0, 20.0]",-40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,78,,,0,,False,1,train,0
235,0.0,147.76344,148.01365,4.0,0.8,null,"[20.0, 20.0]",-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,100,,,0,,False,2,test,0
236,0.0,148.01365,148.26386,4.0,0.8,null,"[20.0, 20.0]",-40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,16,,,0,,False,2,test,0
237,0.0,148.26386,148.51407,4.0,0.8,null,"[20.0, 20.0]",-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,151,,,0,,False,0,train,0
238,0.0,148.51407,148.76429,4.0,0.8,null,"[20.0, 20.0]",-30.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,106,,,0,,False,1,train,0
239,0.0,148.76429,149.01451,4.0,0.8,null,"[20.0, 20.0]",40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,72,,,0,,False,1,train,1
240,0.0,149.01451,149.26472,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,152,,,0,,False,0,train,2
241,0.0,149.26472,149.51493,4.0,0.8,null,"[20.0, 20.0]",-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,92,,,0,,False,1,train,0
242,0.0,149.51493,149.76513,4.0,0.8,null,"[20.0, 20.0]",-30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,64,,,0,,False,1,train,0
243,0.0,149.76513,150.01533,4.0,0.8,null,"[20.0, 20.0]",0.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,153,,,0,,False,0,train,0
244,0.0,150.01533,150.26554,4.0,0.8,null,"[20.0, 20.0]",-20.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,154,,,0,,False,0,train,2
245,0.0,150.26554,150.51575,4.0,0.8,null,"[20.0, 20.0]",-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,130,,,0,,False,1,train,2
246,0.0,150.51575,150.76596,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,152,,,0,,False,1,train,2
247,0.0,150.76596,151.01618,4.0,0.8,null,"[20.0, 20.0]",-10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,155,,,0,,False,0,train,0
248,0.0,151.01618,151.26639,4.0,0.8,null,"[20.0, 20.0]",40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,117,,,0,,False,1,train,0
249,0.0,151.26639,151.5166,4.0,0.8,null,"[20.0, 20.0]",30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,26,,,0,,False,2,test,0
250,0.0,151.5166,151.76681,4.0,0.8,null,"[20.0, 20.0]",-40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,44,,,0,,False,1,train,0
251,0.0,151.76681,152.01702,4.0,0.8,null,"[20.0, 20.0]",-10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,156,,,0,,False,0,train,2
252,0.0,152.01702,152.26723,4.0,0.8,null,"[20.0, 20.0]",0.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,110,,,0,,False,1,train,2
253,0.0,152.26723,152.51744,4.0,0.8,null,"[20.0, 20.0]",10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,17,,,0,,False,2,test,0
254,0.0,152.51744,152.76766,4.0,0.8,null,"[20.0, 20.0]",0.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,24,,,0,,False,2,test,2
255,0.0,152.76766,153.01788,4.0,0.8,null,"[20.0, 20.0]",0.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,157,,,0,,False,0,train,1
256,0.0,153.01788,153.26809,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,158,,,0,,False,0,train,2
257,0.0,153.26809,153.51829,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,109,,,0,,False,1,train,2
258,0.0,153.51829,153.76849,4.0,0.8,null,"[20.0, 20.0]",-30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,159,,,0,,False,0,train,2
259,0.0,153.76849,154.01869,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,128,,,0,,False,1,train,1
260,0.0,154.01869,154.26889,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,9,,,0,,False,2,test,0
261,0.0,154.26889,154.5191,4.0,0.8,null,"[20.0, 20.0]",-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,58,,,0,,False,1,train,0
262,0.0,154.5191,154.76931,4.0,0.8,null,"[20.0, 20.0]",-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,160,,,0,,False,0,train,2
263,0.0,154.76931,155.01952,4.0,0.8,null,"[20.0, 20.0]",0.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,153,,,0,,False,1,train,0
264,0.0,155.01952,155.26973,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,111,,,0,,False,2,test,1
265,0.0,155.26973,155.51994,4.0,0.8,null,"[20.0, 20.0]",-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,74,,,0,,False,3,train,0
266,0.0,155.51994,155.77014,4.0,0.8,null,"[20.0, 20.0]",-30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,161,,,0,,False,0,train,0
267,0.0,155.77014,156.02035,4.0,0.8,null,"[20.0, 20.0]",-40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020622,102,,,0,,False,1,train,2
268,0.0,156.02035,156.27056,4.0,0.8,null,"[20.0, 20.0]",0.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020622,162,,,0,,False,0,train,2
269,0.0,156.27056,156.52078,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,5,,,0,,False,3,train,2
270,0.0,156.52078,156.77099,4.0,0.8,null,"[20.0, 20.0]",-30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,35,,,0,,False,3,train,1
271,0.0,156.77099,157.02121,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,149,,,0,,False,1,train,0
272,0.0,157.02121,157.27143,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,128,,,0,,False,2,test,1
273,0.0,157.27143,157.52163,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,88,,,0,,False,2,test,1
274,0.0,157.52163,157.77183,4.0,0.8,null,"[20.0, 20.0]",10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,25,,,0,,False,2,test,2
275,0.0,157.77183,158.02203,4.0,0.8,null,"[20.0, 20.0]",-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,100,,,0,,False,3,train,0
