stimulus_presentation_id,stimulus_block,start_time,stop_time,size,x_position,color,contrast,spatial_frequency,y_position,stimulus_name,temporal_frequency,orientation,phase,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
129,0.0,116.66404,116.91424,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,101,-0.11989932,4.3528638,6,0.18682105,True,0,train,1
130,0.0,116.91424,117.16445,"[20.0, 20.0]",0.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,4,,,0,,False,1,train,1
131,0.0,117.16445,117.41465,"[20.0, 20.0]",40.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,93,,,0,,False,1,train,0
132,0.0,117.41465,117.66485,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,102,,,0,,False,0,train,0
133,0.0,117.66485,117.91507,"[20.0, 20.0]",30.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,103,,,2,,False,0,train,2
134,0.0,117.91507,118.16529,"[20.0, 20.0]",-20.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,88,0.074723755,3.4961098,8,0.36749058,True,1,train,2
135,0.0,118.16529,118.41551,"[20.0, 20.0]",30.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,77,0.25476201,3.6465562,4,0.18203211,True,1,train,0
136,0.0,118.41551,118.66573,"[20.0, 20.0]",10.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,5,,,0,,False,1,train,0
137,0.0,118.66573,118.91593,"[20.0, 20.0]",10.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,68,-0.005661721,3.2662018,3,0.14286472,True,1,train,2
138,0.0,118.91593,119.16613,"[20.0, 20.0]",10.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019899,104,0.036645461,3.368021,8,0.20348769,True,0,train,0
139,0.0,119.16613,119.41632,"[20.0, 20.0]",-40.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019899,105,-0.10893061,3.5367638,7,0.30879723,True,0,train,0
140,0.0,119.41632,119.66652,"[20.0, 20.0]",-30.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,10,0.20365207,3.4175765,8,0.27538635,True,2,test,1
141,0.0,119.66652,119.91674,"[20.0, 20.0]",30.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,106,0.014926149,3.1499675,7,0.23534083,True,0,train,1
142,0.0,119.91674,120.16696,"[20.0, 20.0]",-30.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,107,0.049099239,3.3430113,5,0.22123179,True,0,train,0
143,0.0,120.16696,120.41717,"[20.0, 20.0]",40.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,92,-0.1201559,3.2776569,7,0.088379242,True,1,train,0
144,0.0,120.41717,120.66739,"[20.0, 20.0]",10.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,56,-0.028461282,3.2825436,5,0.180198,True,2,test,0
145,0.0,120.66739,120.91759,"[20.0, 20.0]",-40.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,108,,,1,,False,0,train,2
146,0.0,120.91759,121.16779,"[20.0, 20.0]",-10.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,109,,,1,,False,0,train,1
147,0.0,121.16779,121.41799,"[20.0, 20.0]",0.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,90,-0.60013389,-6.9440842,7,0.18307921,True,1,train,0
148,0.0,121.41799,121.66819,"[20.0, 20.0]",-20.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,110,-1.1671887,-6.1719962,8,0.33090775,True,0,train,0
149,0.0,121.66819,121.91842,"[20.0, 20.0]",40.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022351,111,-0.9473056,-6.7490395,6,0.35653572,True,0,train,1
150,0.0,121.91842,122.16864,"[20.0, 20.0]",30.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022351,112,,,1,,False,0,train,1
151,0.0,122.16864,122.41886,"[20.0, 20.0]",-30.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022351,113,-0.3410787,-1.4175893,4,0.24496741,True,0,train,1
152,0.0,122.41886,122.66909,"[20.0, 20.0]",-30.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022351,107,-0.93305247,-1.6632303,8,0.29063544,True,1,train,0
153,0.0,122.66909,122.91928,"[20.0, 20.0]",-30.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019149,114,-1.2993494,-1.4327546,4,0.27507591,True,0,train,1
154,0.0,122.91928,123.16947,"[20.0, 20.0]",-30.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019149,107,,,2,,False,2,test,0
155,0.0,123.16947,123.41966,"[20.0, 20.0]",20.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019149,115,-1.6742647,-1.0992904,6,0.1504731,True,0,train,2
156,0.0,123.41966,123.66985,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019149,116,-1.2277452,-1.2464178,8,0.20967254,True,0,train,2
157,0.0,123.66985,123.92007,"[20.0, 20.0]",0.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,117,-1.3962311,-1.0862663,6,0.24573055,True,0,train,1
158,0.0,123.92007,124.1703,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,118,,,0,,False,0,train,2
159,0.0,124.1703,124.42052,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,119,-1.1974116,-0.56966695,4,0.25077707,True,0,train,2
160,0.0,124.42052,124.67074,"[20.0, 20.0]",10.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,120,,,2,,False,0,train,1
161,0.0,124.67074,124.92094,"[20.0, 20.0]",0.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,121,-1.0848694,-1.0290146,3,0.069348831,True,0,train,2
162,0.0,124.92094,125.17114,"[20.0, 20.0]",20.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,122,-0.77728377,-1.1013257,7,0.17990947,True,0,train,1
163,0.0,125.17114,125.42133,"[20.0, 20.0]",40.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019899,123,-1.7665419,-0.44121158,5,0.68534979,True,0,train,0
164,0.0,125.42133,125.67153,"[20.0, 20.0]",-10.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,84,,,0,,False,1,train,1
165,0.0,125.67153,125.92174,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021101,96,-0.45831277,-7.3081506,3,0.34670013,True,1,train,2
166,0.0,125.92174,126.17196,"[20.0, 20.0]",10.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,124,-0.093020801,-6.3729721,7,0.24338713,True,0,train,0
167,0.0,126.17196,126.42217,"[20.0, 20.0]",20.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,55,-0.26086988,-6.7636781,8,0.28062933,True,2,test,1
168,0.0,126.42217,126.67238,"[20.0, 20.0]",20.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,62,-0.053765947,-6.5962302,6,0.13064873,True,1,train,1
169,0.0,126.67238,126.92258,"[20.0, 20.0]",-20.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,80,-0.34064708,-0.20573154,3,0.24362784,True,1,train,0
170,0.0,126.92258,127.17279,"[20.0, 20.0]",40.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,123,-0.5229869,-0.27586681,3,0.13981776,True,1,train,0
171,0.0,127.17279,127.423,"[20.0, 20.0]",40.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020649,125,-0.40769342,-0.17826363,4,0.15329859,True,0,train,1
172,0.0,127.423,127.6732,"[20.0, 20.0]",10.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,5,,,1,,False,2,test,0
173,0.0,127.6732,127.92343,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022601,126,1.8583329,7.512853,4,0.31351691,True,0,train,0
174,0.0,127.92343,128.17366,"[20.0, 20.0]",20.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022601,127,0.8406309,6.7362566,7,0.32213781,True,0,train,0
175,0.0,128.17366,128.42388,"[20.0, 20.0]",0.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022601,128,1.159483,6.2650429,8,0.35943462,True,0,train,2
176,0.0,128.42388,128.67411,"[20.0, 20.0]",40.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022601,129,0.82138755,6.1637672,7,0.27207374,True,0,train,1
177,0.0,128.67411,128.9243,"[20.0, 20.0]",-10.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019149,12,0.65138058,5.6837057,8,0.26903638,True,1,train,2
178,0.0,128.9243,129.17449,"[20.0, 20.0]",20.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019149,94,0.48997286,5.633207,4,0.13994658,True,1,train,0
179,0.0,129.17449,129.42468,"[20.0, 20.0]",20.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019149,130,0.64929853,5.9682868,6,0.16112923,True,0,train,0
180,0.0,129.42468,129.67487,"[20.0, 20.0]",-20.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019149,6,0.089733649,5.7421733,3,0.13153307,True,1,train,2
181,0.0,129.67487,129.92509,"[20.0, 20.0]",20.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,130,,,1,,False,1,train,0
182,0.0,129.92509,130.17531,"[20.0, 20.0]",40.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,131,0.46593564,5.3386467,6,0.38324376,True,0,train,2
183,0.0,130.17531,130.42553,"[20.0, 20.0]",-30.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,132,0.56052141,5.4274461,5,0.3828513,True,0,train,1
184,0.0,130.42553,130.67575,"[20.0, 20.0]",-20.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,23,0.86515468,5.4777724,7,0.15645555,True,1,train,2
185,0.0,130.67575,130.92595,"[20.0, 20.0]",10.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,43,0.72482603,5.5417828,8,0.35229987,True,1,train,1
186,0.0,130.92595,131.17615,"[20.0, 20.0]",-10.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,133,1.1187969,5.6954004,7,0.20622298,True,0,train,1
187,0.0,131.17615,131.42635,"[20.0, 20.0]",-40.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,134,0.82352525,5.4577916,8,0.3156026,True,0,train,2
188,0.0,131.42635,131.67655,"[20.0, 20.0]",30.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,135,0.75757845,5.3404946,4,0.38838203,True,0,train,2
189,0.0,131.67655,131.92677,"[20.0, 20.0]",20.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,45,,,2,,False,2,test,2
190,0.0,131.92677,132.17699,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,126,,,2,,False,1,train,0
191,0.0,132.17699,132.4272,"[20.0, 20.0]",-20.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,136,0.21587601,4.9048407,8,0.2735872,True,0,train,1
192,0.0,132.4272,132.67742,"[20.0, 20.0]",-40.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,70,0.34229225,4.866895,3,0.25073373,True,1,train,1
193,0.0,132.67742,132.92762,"[20.0, 20.0]",-20.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,137,0.14987217,4.642563,3,0.20485978,True,0,train,2
194,0.0,132.92762,133.17782,"[20.0, 20.0]",0.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,121,0.67398601,4.8761321,3,0.22034818,True,1,train,2
195,0.0,133.17782,133.42802,"[20.0, 20.0]",-20.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,138,0.30639466,4.9239966,5,0.29894163,True,0,train,1
196,0.0,133.42802,133.67822,"[20.0, 20.0]",30.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,112,-0.0038676209,4.7243388,7,0.30451359,True,1,train,1
197,0.0,133.67822,133.92844,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,79,0.01747445,4.8409469,8,0.32969305,True,1,train,0
198,0.0,133.92844,134.17866,"[20.0, 20.0]",-40.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,139,0.27922131,4.652082,5,0.25893718,True,0,train,2
199,0.0,134.17866,134.42888,"[20.0, 20.0]",-20.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,140,0.57523622,4.2787955,4,0.27488648,True,0,train,1
200,0.0,134.42888,134.6791,"[20.0, 20.0]",-20.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,141,0.54533666,4.7640382,4,0.28382484,True,0,train,2
201,0.0,134.6791,134.9293,"[20.0, 20.0]",-40.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,142,0.44938297,4.6348356,8,0.37297575,True,0,train,2
202,0.0,134.9293,135.1795,"[20.0, 20.0]",-10.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,143,0.38354155,4.1406085,7,0.13656373,True,0,train,1
203,0.0,135.1795,135.42969,"[20.0, 20.0]",-30.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,10,0.52734224,4.4485451,8,0.14269365,True,3,train,1
204,0.0,135.42969,135.67989,"[20.0, 20.0]",20.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,144,0.33814903,4.5630653,7,0.26010951,True,0,train,1
205,0.0,135.67989,135.93011,"[20.0, 20.0]",20.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,85,0.19147205,4.6129281,8,0.19622058,True,1,train,1
206,0.0,135.93011,136.18033,"[20.0, 20.0]",-10.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,145,-0.059809133,4.814518,7,0.20747028,True,0,train,2
207,0.0,136.18033,136.43054,"[20.0, 20.0]",40.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,146,-0.38373629,4.7729434,8,0.29247229,True,0,train,0
208,0.0,136.43054,136.68076,"[20.0, 20.0]",40.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,34,-0.72011213,4.4006748,7,0.16543762,True,2,test,2
209,0.0,136.68076,136.93096,"[20.0, 20.0]",30.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,9,-0.48846761,-2.8426075,5,0.34571054,True,1,train,1
210,0.0,136.93096,137.18116,"[20.0, 20.0]",10.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,38,-0.19697415,-7.6140188,7,2.2592616,True,1,train,0
211,0.0,137.18116,137.43136,"[20.0, 20.0]",20.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,147,0.093242234,-7.4669997,8,0.32079169,True,0,train,2
212,0.0,137.43136,137.68156,"[20.0, 20.0]",-30.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,148,-0.10408395,-7.1135745,7,0.26692013,True,0,train,1
213,0.0,137.68156,137.93178,"[20.0, 20.0]",40.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,125,0.20265111,-0.58529991,5,0.2240733,True,1,train,1
214,0.0,137.93178,138.182,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,119,0.26478949,-1.1911019,7,0.35416563,True,1,train,2
215,0.0,138.182,138.43221,"[20.0, 20.0]",20.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,73,0.19700957,-1.0974844,8,0.21823281,True,1,train,0
216,0.0,138.43221,138.68243,"[20.0, 20.0]",20.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,122,0.16842405,-1.0391999,6,0.15584992,True,1,train,1
217,0.0,138.68243,138.93263,"[20.0, 20.0]",-40.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,149,0.24240966,-1.4008992,6,0.19461162,True,0,train,1
218,0.0,138.93263,139.18284,"[20.0, 20.0]",30.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,106,0.21371824,-1.1583684,7,0.14502369,True,1,train,1
219,0.0,139.18284,139.43304,"[20.0, 20.0]",10.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,7,-0.022398226,-1.1655442,8,0.26072998,True,3,train,2
220,0.0,139.43304,139.68324,"[20.0, 20.0]",20.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,150,-0.10324212,-1.1396882,7,0.33351852,True,0,train,0
221,0.0,139.68324,139.93345,"[20.0, 20.0]",0.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,11,-0.39839194,-1.2275356,8,0.2049059,True,2,test,1
222,0.0,139.93345,140.18367,"[20.0, 20.0]",30.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021101,14,-0.13439666,-1.1830985,7,0.12284796,True,1,train,2
223,0.0,140.18367,140.43388,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,2,-0.15465006,-1.0721919,3,0.15364442,True,2,test,1
224,0.0,140.43388,140.68409,"[20.0, 20.0]",0.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,11,,,1,,False,3,train,1
225,0.0,140.68409,140.93429,"[20.0, 20.0]",40.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,34,0.066404327,1.8041574,5,0.13670737,True,3,train,2
226,0.0,140.93429,141.1845,"[20.0, 20.0]",-30.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,151,-0.022791943,2.0703818,7,0.31905777,True,0,train,2
227,0.0,141.1845,141.43471,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,118,-0.16141265,2.1060511,8,0.21820219,True,1,train,2
228,0.0,141.43471,141.68491,"[20.0, 20.0]",10.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,152,-0.47112199,2.1001557,3,0.23274322,True,0,train,2
229,0.0,141.68491,141.93513,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,126,,,2,,False,2,test,0
230,0.0,141.93513,142.18535,"[20.0, 20.0]",40.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,153,,,1,,False,0,train,2
231,0.0,142.18535,142.43556,"[20.0, 20.0]",-20.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,20,-0.5691963,1.5640688,3,0.073212872,True,1,train,1
232,0.0,142.43556,142.68578,"[20.0, 20.0]",30.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,154,-0.22520495,1.8982516,5,0.2149139,True,0,train,0
233,0.0,142.68578,142.93598,"[20.0, 20.0]",30.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,29,-0.47571435,1.8827882,8,0.26249399,True,2,test,2
234,0.0,142.93598,143.18618,"[20.0, 20.0]",40.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,44,-0.16450924,1.7561724,7,0.21176632,True,1,train,1
235,0.0,143.18618,143.43637,"[20.0, 20.0]",30.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019899,155,-0.11734688,1.5369982,8,0.20756658,True,0,train,0
236,0.0,143.43637,143.68657,"[20.0, 20.0]",40.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,111,-0.068182348,1.7404519,7,0.23296466,True,1,train,1
237,0.0,143.68657,143.93679,"[20.0, 20.0]",10.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,124,0.083850526,1.4134059,8,0.18145941,True,1,train,0
238,0.0,143.93679,144.18701,"[20.0, 20.0]",0.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,156,-0.11075422,1.2396258,7,2.9914656,True,0,train,0
239,0.0,144.18701,144.43723,"[20.0, 20.0]",30.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,157,-1.1255086,-4.7741456,8,0.39598791,True,0,train,2
240,0.0,144.43723,144.68745,"[20.0, 20.0]",-20.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,158,-1.2964841,-4.6891491,6,0.30542918,True,0,train,1
241,0.0,144.68745,144.93765,"[20.0, 20.0]",20.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,76,-0.17107502,1.8940372,4,0.17363857,True,1,train,2
242,0.0,144.93765,145.18785,"[20.0, 20.0]",-20.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,50,-0.65597386,1.6853523,7,0.18134874,True,1,train,1
243,0.0,145.18785,145.43805,"[20.0, 20.0]",0.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,159,,,0,,False,0,train,2
244,0.0,145.43805,145.68825,"[20.0, 20.0]",30.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,135,,,0,,False,1,train,2
245,0.0,145.68825,145.93847,"[20.0, 20.0]",10.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,57,-0.74864207,1.5365265,7,0.34656812,True,3,train,0
246,0.0,145.93847,146.18868,"[20.0, 20.0]",30.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021351,160,-0.63373939,1.8655584,7,0.13948618,True,0,train,1
247,0.0,146.18868,146.43889,"[20.0, 20.0]",10.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,56,-0.97981143,1.8222601,8,0.18298785,True,3,train,0
248,0.0,146.43889,146.68911,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021351,72,-0.49786274,1.5895307,8,0.23311664,True,1,train,2
249,0.0,146.68911,146.93932,"[20.0, 20.0]",-30.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,151,-0.46491212,1.4691108,4,0.33691118,True,1,train,2
250,0.0,146.93932,147.18953,"[20.0, 20.0]",-30.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,161,,,0,,False,0,train,0
