stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,stimulus_name,contrast,phase,size,temporal_frequency,Dir,frame,coherence,spatial_frequency,color,x_position,Speed,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
132,0.0,108.13434,108.38453,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25019525,105,,,0,,False,0,train,2
133,0.0,108.38453,108.63475,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25021975,106,,,0,,False,0,train,0
134,0.0,108.63475,108.88497,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25021975,107,,,0,,False,0,train,1
135,0.0,108.88497,109.13519,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25021975,108,,,0,,False,0,train,0
136,0.0,109.13519,109.38541,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021975,109,,,0,,False,0,train,0
137,0.0,109.38541,109.63561,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020025,26,,,0,,False,1,train,2
138,0.0,109.63561,109.88581,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020025,110,,,0,,False,0,train,1
139,0.0,109.88581,110.13601,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25020025,77,,,0,,False,1,train,2
140,0.0,110.13601,110.38621,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25020025,22,,,0,,False,3,train,1
141,0.0,110.38621,110.63642,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25021225,111,,,0,,False,0,train,0
142,0.0,110.63642,110.88663,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25021225,112,,,0,,False,0,train,2
143,0.0,110.88663,111.13685,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,45.0,0.25021225,113,,,0,,False,0,train,1
144,0.0,111.13685,111.38706,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25021225,97,,,0,,False,1,train,0
145,0.0,111.38706,111.63727,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25021025,7,,,0,,False,1,train,0
146,0.0,111.63727,111.88748,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25021025,80,,,0,,False,1,train,1
147,0.0,111.88748,112.13769,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25021025,114,,,0,,False,0,train,1
148,0.0,112.13769,112.3879,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25021025,115,,,0,,False,0,train,1
149,0.0,112.3879,112.63811,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25021225,116,,,0,,False,0,train,0
150,0.0,112.63811,112.88832,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25021225,50,,,0,,False,1,train,2
151,0.0,112.88832,113.13854,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25021225,117,,,0,,False,0,train,0
152,0.0,113.13854,113.38875,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25021225,118,,,0,,False,0,train,1
153,0.0,113.38875,113.63895,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020275,119,,,0,,False,0,train,2
154,0.0,113.63895,113.88915,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25020275,120,,,0,,False,0,train,0
155,0.0,113.88915,114.13936,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020275,104,,,0,,False,1,train,1
156,0.0,114.13936,114.38956,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25020275,121,,,0,,False,0,train,2
157,0.0,114.38956,114.63978,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25021475,122,,,0,,False,0,train,0
158,0.0,114.63978,114.88999,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25021475,59,,,0,,False,2,test,2
159,0.0,114.88999,115.1402,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25021475,68,,,0,,False,1,train,0
160,0.0,115.1402,115.39042,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25021475,123,,,0,,False,0,train,0
161,0.0,115.39042,115.64062,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25020525,124,,,0,,False,0,train,2
162,0.0,115.64062,115.89083,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25020525,125,,,0,,False,0,train,0
163,0.0,115.89083,116.14104,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020525,126,,,0,,False,0,train,0
164,0.0,116.14104,116.39124,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25020525,127,,,0,,False,0,train,1
165,0.0,116.39124,116.64145,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25020975,128,,,0,,False,0,train,2
166,0.0,116.64145,116.89166,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25020975,62,,,0,,False,1,train,1
167,0.0,116.89166,117.14187,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020975,20,,,0,,False,1,train,2
168,0.0,117.14187,117.39208,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25020975,24,,,0,,False,1,train,0
169,0.0,117.39208,117.64228,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25020525,28,,,0,,False,1,train,2
170,0.0,117.64228,117.89249,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020525,8,,,0,,False,1,train,1
171,0.0,117.89249,118.1427,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020525,129,,,0,,False,0,train,0
172,0.0,118.1427,118.3929,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020525,130,,,0,,False,0,train,2
173,0.0,118.3929,118.64312,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25021475,131,,,0,,False,0,train,0
174,0.0,118.64312,118.89333,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25021475,132,,,0,,False,0,train,1
175,0.0,118.89333,119.14354,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25021475,133,,,0,,False,0,train,1
176,0.0,119.14354,119.39376,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25021475,134,,,0,,False,0,train,2
177,0.0,119.39376,119.64396,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25020275,135,,,0,,False,0,train,1
178,0.0,119.64396,119.89416,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020275,85,,,0,,False,2,test,0
179,0.0,119.89416,120.14437,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020275,136,,,0,,False,0,train,1
180,0.0,120.14437,120.39457,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25020275,96,,,0,,False,1,train,1
181,0.0,120.39457,120.64478,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25020975,33,,,0,,False,1,train,1
182,0.0,120.64478,120.89499,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25020975,39,,,0,,False,1,train,2
183,0.0,120.89499,121.1452,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25020975,100,,,0,,False,1,train,2
184,0.0,121.1452,121.39541,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25020975,137,,,0,,False,0,train,2
185,0.0,121.39541,121.64562,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25021025,43,,,0,,False,1,train,0
186,0.0,121.64562,121.89583,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25021025,138,,,0,,False,0,train,1
187,0.0,121.89583,122.14604,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25021025,139,,,0,,False,0,train,2
188,0.0,122.14604,122.39625,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25021025,140,,,0,,False,0,train,2
189,0.0,122.39625,122.64647,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25021475,11,,,0,,False,1,train,1
190,0.0,122.64647,122.89668,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25021475,119,,,0,,False,1,train,2
191,0.0,122.89668,123.14689,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25021475,62,,,0,,False,2,test,1
192,0.0,123.14689,123.39711,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021475,29,,,0,,False,1,train,0
193,0.0,123.39711,123.64731,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020275,141,,,0,,False,0,train,0
194,0.0,123.64731,123.89751,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25020275,132,,,0,,False,1,train,1
195,0.0,123.89751,124.14772,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25020275,142,,,0,,False,0,train,0
196,0.0,124.14772,124.39792,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020275,123,,,0,,False,1,train,0
197,0.0,124.39792,124.64813,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,45.0,0.25020725,143,,,0,,False,0,train,1
198,0.0,124.64813,124.89833,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25020725,17,,,0,,False,1,train,2
199,0.0,124.89833,125.14854,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020725,144,,,0,,False,0,train,0
200,0.0,125.14854,125.39875,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25020725,145,,,0,,False,0,train,0
201,0.0,125.39875,125.64896,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25021275,90,,,0,,False,1,train,0
202,0.0,125.64896,125.89917,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25021275,102,,,0,,False,1,train,2
203,0.0,125.89917,126.14939,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25021275,146,,,0,,False,0,train,2
204,0.0,126.14939,126.3996,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25021275,24,,,0,,False,2,test,0
205,0.0,126.3996,126.64981,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021225,71,,,0,,False,1,train,0
206,0.0,126.64981,126.90002,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25021225,135,,,0,,False,1,train,1
207,0.0,126.90002,127.15024,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25021225,147,,,0,,False,0,train,2
208,0.0,127.15024,127.40045,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25021225,148,,,0,,False,0,train,1
209,0.0,127.40045,127.65065,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25020275,46,,,0,,False,1,train,0
210,0.0,127.65065,127.90085,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25020275,127,,,0,,False,1,train,1
211,0.0,127.90085,128.15106,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25020275,1,,,0,,False,1,train,1
212,0.0,128.15106,128.40126,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25020275,75,,,0,,False,1,train,1
213,0.0,128.40126,128.65148,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25021725,149,,,0,,False,0,train,0
214,0.0,128.65148,128.90169,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25021725,150,,,0,,False,0,train,2
215,0.0,128.90169,129.15191,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25021725,124,,,0,,False,1,train,2
216,0.0,129.15191,129.40213,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25021725,151,,,0,,False,0,train,2
217,0.0,129.40213,129.65233,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25020025,72,,,0,,False,2,test,2
218,0.0,129.65233,129.90253,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020025,6,,,0,,False,1,train,0
219,0.0,129.90253,130.15273,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25020025,19,,,0,,False,1,train,1
220,0.0,130.15273,130.40293,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,45.0,0.25020025,15,,,0,,False,1,train,1
221,0.0,130.40293,130.65314,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020725,152,,,0,,False,0,train,1
222,0.0,130.65314,130.90334,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020725,151,,,0,,False,1,train,2
223,0.0,130.90334,131.15355,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020725,20,,,0,,False,2,test,2
224,0.0,131.15355,131.40376,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020725,153,,,0,,False,0,train,1
225,0.0,131.40376,131.65397,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25021025,154,,,0,,False,0,train,0
226,0.0,131.65397,131.90418,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021025,31,,,0,,False,1,train,0
227,0.0,131.90418,132.15439,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25021025,133,,,0,,False,1,train,1
228,0.0,132.15439,132.4046,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25021025,53,,,0,,False,1,train,2
229,0.0,132.4046,132.65481,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020725,155,,,0,,False,0,train,1
230,0.0,132.65481,132.90501,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020725,153,,,0,,False,1,train,1
231,0.0,132.90501,133.15522,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25020725,156,,,0,,False,0,train,2
232,0.0,133.15522,133.40543,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020725,157,,,0,,False,0,train,0
233,0.0,133.40543,133.65564,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25021025,158,,,0,,False,0,train,0
234,0.0,133.65564,133.90585,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25021025,45,,,0,,False,2,test,0
235,0.0,133.90585,134.15606,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25021025,102,,,0,,False,2,test,2
236,0.0,134.15606,134.40627,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25021025,121,,,0,,False,1,train,2
237,0.0,134.40627,134.65649,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25021475,68,,,0,,False,2,test,0
238,0.0,134.65649,134.9067,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25021475,159,,,0,,False,0,train,0
239,0.0,134.9067,135.15691,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25021475,12,,,0,,False,1,train,0
240,0.0,135.15691,135.40713,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25021475,119,,,0,,False,2,test,2
241,0.0,135.40713,135.65733,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020275,106,,,0,,False,1,train,0
242,0.0,135.65733,135.90753,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020275,160,,,0,,False,0,train,0
243,0.0,135.90753,136.15774,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020275,161,,,0,,False,0,train,1
244,0.0,136.15774,136.40794,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020275,160,,,0,,False,1,train,0
245,0.0,136.40794,136.65815,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020975,126,,,0,,False,1,train,0
246,0.0,136.65815,136.90836,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25020975,162,,,0,,False,0,train,2
247,0.0,136.90836,137.15857,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020975,52,,,0,,False,2,test,2
248,0.0,137.15857,137.40878,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020975,130,,,0,,False,1,train,2
249,0.0,137.40878,137.65899,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25021025,99,,,0,,False,1,train,2
250,0.0,137.65899,137.9092,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,45.0,0.25021025,32,,,0,,False,1,train,1
251,0.0,137.9092,138.15941,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25021025,100,,,0,,False,2,test,2
252,0.0,138.15941,138.40962,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,45.0,0.25021025,163,,,0,,False,0,train,1
253,0.0,138.40962,138.65983,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25020975,57,,,0,,False,1,train,2
254,0.0,138.65983,138.91004,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,45.0,0.25020975,164,,,0,,False,0,train,1
255,0.0,138.91004,139.16025,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020975,88,,,0,,False,1,train,1
256,0.0,139.16025,139.41046,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25020975,44,,,0,,False,1,train,0
257,0.0,139.41046,139.66066,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25020525,142,,,0,,False,1,train,0
258,0.0,139.66066,139.91087,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,45.0,0.25020525,113,,,0,,False,1,train,1
259,0.0,139.91087,140.16108,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25020525,156,,,0,,False,1,train,2
260,0.0,140.16108,140.41128,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,45.0,0.25020525,95,,,0,,False,1,train,1
261,0.0,140.41128,140.66149,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25021225,53,,,0,,False,2,test,2
262,0.0,140.66149,140.9117,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25021225,165,,,0,,False,0,train,0
