stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,color,orientation,frame,temporal_frequency,size,coherence,y_position,spatial_frequency,x_position,stimulus_name,Dir,Speed,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3123,0.0,856.5989,856.8491,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-20.0,gabors,null,null,0.8,0.25020169,25,,,0,,False,12,train,0
3124,0.0,856.8491,857.0993,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-20.0,gabors,null,null,0.8,0.25020169,196,,,0,,False,14,test,0
3125,0.0,857.0993,857.34952,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,30.0,gabors,null,null,0.8,0.25021831,95,,,0,,False,10,train,1
3126,0.0,857.34952,857.59974,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-40.0,gabors,null,null,0.8,0.25021831,156,,,0,,False,12,train,2
3127,0.0,857.59974,857.84996,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,10.0,gabors,null,null,0.8,0.25021831,130,,,0,,False,14,test,0
3128,0.0,857.84996,858.10018,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-40.0,gabors,null,null,0.8,0.25021831,27,,,0,,False,12,train,2
3129,0.0,858.10018,858.35038,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-20.0,gabors,null,null,0.8,0.25020419,39,,,0,,False,12,train,1
3130,0.0,858.35038,858.60058,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,40.0,gabors,null,null,0.8,0.25020419,164,,,0,,False,13,train,0
3131,0.0,858.60058,858.85079,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-30.0,gabors,null,null,0.8,0.25020419,236,,,0,,False,13,train,2
3132,0.0,858.85079,859.10099,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,20.0,gabors,null,null,0.8,0.25020419,176,,,0,,False,12,train,2
3133,0.0,859.10099,859.3512,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,10.0,gabors,null,null,0.8,0.25021081,9,,,0,,False,11,test,1
3134,0.0,859.3512,859.60141,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,0.0,gabors,null,null,0.8,0.25021081,45,,,0,,False,14,test,1
3135,0.0,859.60141,859.85163,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-10.0,gabors,null,null,0.8,0.25021081,185,,,0,,False,13,train,0
3136,0.0,859.85163,860.10184,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,30.0,gabors,null,null,0.8,0.25021081,42,,,0,,False,12,train,1
3137,0.0,860.10184,860.35204,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,10.0,gabors,null,null,0.8,0.25020669,20,,,0,,False,13,train,1
3138,0.0,860.35204,860.60225,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,30.0,gabors,null,null,0.8,0.25020669,217,,,0,,False,12,train,2
3139,0.0,860.60225,860.85246,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,10.0,gabors,null,null,0.8,0.25020669,84,,,0,,False,11,test,2
3140,0.0,860.85246,861.10266,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,10.0,gabors,null,null,0.8,0.25020669,232,,,0,,False,9,train,0
3141,0.0,861.10266,861.35288,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,10.0,gabors,null,null,0.8,0.25021581,139,,,0,,False,13,train,2
3142,0.0,861.35288,861.60309,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-30.0,gabors,null,null,0.8,0.25021581,234,,,0,,False,11,test,2
3143,0.0,861.60309,861.85331,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-10.0,gabors,null,null,0.8,0.25021581,182,,,0,,False,12,train,0
3144,0.0,861.85331,862.10353,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,10.0,gabors,null,null,0.8,0.25021581,139,,,0,,False,14,test,2
3145,0.0,862.10353,862.35373,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-20.0,gabors,null,null,0.8,0.25020169,89,,,0,,False,12,train,0
3146,0.0,862.35373,862.60393,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,-40.0,gabors,null,null,0.8,0.25020169,242,,,0,,False,12,train,0
3147,0.0,862.60393,862.85413,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-10.0,gabors,null,null,0.8,0.25020169,126,,,0,,False,14,test,0
3148,0.0,862.85413,863.10433,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,0.0,gabors,null,null,0.8,0.25020169,151,,,0,,False,11,test,1
3149,0.0,863.10433,863.35454,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-40.0,gabors,null,null,0.8,0.25020581,183,,,0,,False,13,train,1
3150,0.0,863.35454,863.60474,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,30.0,gabors,null,null,0.8,0.25020581,204,,,0,,False,12,train,0
3151,0.0,863.60474,863.85495,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-30.0,gabors,null,null,0.8,0.25020581,215,,,0,,False,13,train,0
3152,0.0,863.85495,864.10516,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,30.0,gabors,null,null,0.8,0.25020581,105,,,0,,False,12,train,1
3153,0.0,864.10516,864.35537,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-30.0,gabors,null,null,0.8,0.25020919,236,,,0,,False,14,test,2
3154,0.0,864.35537,864.60557,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-20.0,gabors,null,null,0.8,0.25020919,38,,,0,,False,14,test,2
3155,0.0,864.60557,864.85578,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-10.0,gabors,null,null,0.8,0.25020919,43,,,0,,False,11,test,1
3156,0.0,864.85578,865.10599,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,30.0,gabors,null,null,0.8,0.25020919,95,,,0,,False,11,test,1
3157,0.0,865.10599,865.35621,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-30.0,gabors,null,null,0.8,0.25021331,220,,,0,,False,10,train,0
3158,0.0,865.35621,865.60642,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-40.0,gabors,null,null,0.8,0.25021331,56,,,0,,False,12,train,1
3159,0.0,865.60642,865.85663,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-20.0,gabors,null,null,0.8,0.25021331,169,,,0,,False,13,train,2
3160,0.0,865.85663,866.10685,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,20.0,gabors,null,null,0.8,0.25021331,1,,,0,,False,14,test,0
3161,0.0,866.10685,866.35705,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-40.0,gabors,null,null,0.8,0.25020669,26,,,0,,False,13,train,0
3162,0.0,866.35705,866.60726,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-10.0,gabors,null,null,0.8,0.25020669,41,,,0,,False,12,train,2
3163,0.0,866.60726,866.85747,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,20.0,gabors,null,null,0.8,0.25020669,78,,,0,,False,12,train,0
3164,0.0,866.85747,867.10767,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,40.0,gabors,null,null,0.8,0.25020669,83,,,0,,False,12,train,2
3165,0.0,867.10767,867.35789,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,0.0,gabors,null,null,0.8,0.25021331,82,,,0,,False,13,train,0
3166,0.0,867.35789,867.6081,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,30.0,gabors,null,null,0.8,0.25021331,76,,,0,,False,13,train,2
3167,0.0,867.6081,867.85831,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,20.0,gabors,null,null,0.8,0.25021331,22,,,0,,False,13,train,1
3168,0.0,867.85831,868.10853,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,0.0,gabors,null,null,0.8,0.25021331,243,,,0,,False,14,test,0
3169,0.0,868.10853,868.35873,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,30.0,gabors,null,null,0.8,0.25020419,166,,,0,,False,10,train,2
3170,0.0,868.35873,868.60893,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-10.0,gabors,null,null,0.8,0.25020419,67,,,0,,False,10,train,2
3171,0.0,868.60893,868.85914,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,0.0,gabors,null,null,0.8,0.25020419,170,,,0,,False,12,train,1
3172,0.0,868.85914,869.10934,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-30.0,gabors,null,null,0.8,0.25020419,209,,,0,,False,13,train,1
3173,0.0,869.10934,869.35956,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,-10.0,gabors,null,null,0.8,0.25021831,205,,,0,,False,11,test,0
3174,0.0,869.35956,869.60978,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,10.0,gabors,null,null,0.8,0.25021831,12,,,0,,False,13,train,0
3175,0.0,869.60978,869.86,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-10.0,gabors,null,null,0.8,0.25021831,18,,,0,,False,13,train,2
3176,0.0,869.86,870.11022,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,20.0,gabors,null,null,0.8,0.25021831,150,,,0,,False,13,train,2
3177,0.0,870.11022,870.36042,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-40.0,gabors,null,null,0.8,0.25020169,188,,,0,,False,10,train,0
3178,0.0,870.36042,870.61062,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,0.0,gabors,null,null,0.8,0.25020169,36,,,0,,False,12,train,2
3179,0.0,870.61062,870.86082,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,20.0,gabors,null,null,0.8,0.25020169,143,,,0,,False,12,train,2
3180,0.0,870.86082,871.11102,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,20.0,gabors,null,null,0.8,0.25020169,124,,,0,,False,12,train,2
3181,0.0,871.11102,871.36123,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-30.0,gabors,null,null,0.8,0.25020331,55,,,0,,False,12,train,1
3182,0.0,871.36123,871.61143,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,10.0,gabors,null,null,0.8,0.25020331,84,,,0,,False,12,train,2
3183,0.0,871.61143,871.86163,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,40.0,gabors,null,null,0.8,0.25020331,83,,,0,,False,13,train,2
3184,0.0,871.86163,872.11184,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-40.0,gabors,null,null,0.8,0.25020331,221,,,0,,False,8,test,0
3185,0.0,872.11184,872.36205,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,10.0,gabors,null,null,0.8,0.25021169,163,,,0,,False,12,train,2
3186,0.0,872.36205,872.61226,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-20.0,gabors,null,null,0.8,0.25021169,203,,,0,,False,11,test,2
3187,0.0,872.61226,872.86247,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-30.0,gabors,null,null,0.8,0.25021169,214,,,0,,False,8,test,0
3188,0.0,872.86247,873.11268,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-10.0,gabors,null,null,0.8,0.25021169,43,,,0,,False,12,train,1
3189,0.0,873.11268,873.3629,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,0.0,gabors,null,null,0.8,0.25021331,81,,,0,,False,14,test,0
3190,0.0,873.3629,873.61311,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,20.0,gabors,null,null,0.8,0.25021331,19,,,0,,False,12,train,1
3191,0.0,873.61311,873.86332,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-40.0,gabors,null,null,0.8,0.25021331,197,,,0,,False,13,train,0
3192,0.0,873.86332,874.11354,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-30.0,gabors,null,null,0.8,0.25021331,123,,,0,,False,13,train,0
3193,0.0,874.11354,874.36374,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,40.0,gabors,null,null,0.8,0.25020669,171,,,0,,False,11,test,0
3194,0.0,874.36374,874.61395,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,10.0,gabors,null,null,0.8,0.25020669,66,,,0,,False,13,train,0
3195,0.0,874.61395,874.86416,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,10.0,gabors,null,null,0.8,0.25020669,195,,,0,,False,13,train,0
3196,0.0,874.86416,875.11436,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,0.0,gabors,null,null,0.8,0.25020669,127,,,0,,False,11,test,1
3197,0.0,875.11436,875.36457,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,40.0,gabors,null,null,0.8,0.25020831,157,,,0,,False,12,train,0
3198,0.0,875.36457,875.61478,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,30.0,gabors,null,null,0.8,0.25020831,184,,,0,,False,13,train,2
3199,0.0,875.61478,875.86499,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,-40.0,gabors,null,null,0.8,0.25020831,44,,,0,,False,13,train,2
3200,0.0,875.86499,876.1152,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-10.0,gabors,null,null,0.8,0.25020831,86,,,0,,False,12,train,1
3201,0.0,876.1152,876.36541,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,10.0,gabors,null,null,0.8,0.25020919,146,,,0,,False,13,train,0
3202,0.0,876.36541,876.61561,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,0.0,gabors,null,null,0.8,0.25020919,119,,,0,,False,12,train,2
3203,0.0,876.61561,876.86582,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,40.0,gabors,null,null,0.8,0.25020919,68,,,0,,False,11,test,2
3204,0.0,876.86582,877.11603,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-40.0,gabors,null,null,0.8,0.25020919,59,,,0,,False,13,train,1
3205,0.0,877.11603,877.36625,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-30.0,gabors,null,null,0.8,0.25021331,214,,,0,,False,9,train,0
3206,0.0,877.36625,877.61646,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-40.0,gabors,null,null,0.8,0.25021331,237,,,0,,False,12,train,2
3207,0.0,877.61646,877.86667,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-20.0,gabors,null,null,0.8,0.25021331,125,,,0,,False,12,train,0
3208,0.0,877.86667,878.11689,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,10.0,gabors,null,null,0.8,0.25021331,87,,,0,,False,10,train,2
3209,0.0,878.11689,878.36709,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-10.0,gabors,null,null,0.8,0.25020669,194,,,0,,False,12,train,0
3210,0.0,878.36709,878.6173,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-30.0,gabors,null,null,0.8,0.25020669,234,,,0,,False,12,train,2
3211,0.0,878.6173,878.86751,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,10.0,gabors,null,null,0.8,0.25020669,14,,,0,,False,12,train,2
3212,0.0,878.86751,879.11771,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-30.0,gabors,null,null,0.8,0.25020669,71,,,0,,False,13,train,1
3213,0.0,879.11771,879.36793,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,40.0,gabors,null,null,0.8,0.25021831,224,,,0,,False,11,test,0
3214,0.0,879.36793,879.61815,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,10.0,gabors,null,null,0.8,0.25021831,206,,,0,,False,11,test,1
3215,0.0,879.61815,879.86837,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,0.0,gabors,null,null,0.8,0.25021831,40,,,0,,False,12,train,1
3216,0.0,879.86837,880.11859,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,30.0,gabors,null,null,0.8,0.25021831,95,,,0,,False,12,train,1
3217,0.0,880.11859,880.36879,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,10.0,gabors,null,null,0.8,0.25019919,223,,,0,,False,12,train,1
3218,0.0,880.36879,880.61898,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-10.0,gabors,null,null,0.8,0.25019919,67,,,0,,False,11,test,2
3219,0.0,880.61898,880.86918,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-10.0,gabors,null,null,0.8,0.25019919,155,,,0,,False,14,test,1
3220,0.0,880.86918,881.11938,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,30.0,gabors,null,null,0.8,0.25019919,34,,,0,,False,12,train,1
3221,0.0,881.11938,881.36959,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,40.0,gabors,null,null,0.8,0.25020831,172,,,0,,False,12,train,1
3222,0.0,881.36959,881.6198,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,40.0,gabors,null,null,0.8,0.25020831,69,,,0,,False,14,test,1
3223,0.0,881.6198,881.87001,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-20.0,gabors,null,null,0.8,0.25020831,173,,,0,,False,13,train,0
3224,0.0,881.87001,882.12022,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,10.0,gabors,null,null,0.8,0.25020831,14,,,0,,False,13,train,2
3225,0.0,882.12022,882.37043,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,40.0,gabors,null,null,0.8,0.25021169,238,,,0,,False,13,train,1
3226,0.0,882.37043,882.62064,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,30.0,gabors,null,null,0.8,0.25021169,105,,,0,,False,13,train,1
3227,0.0,882.62064,882.87085,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,10.0,gabors,null,null,0.8,0.25021169,232,,,0,,False,10,train,0
3228,0.0,882.87085,883.12106,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,20.0,gabors,null,null,0.8,0.25021169,111,,,0,,False,11,test,2
3229,0.0,883.12106,883.37128,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-10.0,gabors,null,null,0.8,0.25021581,210,,,0,,False,13,train,1
3230,0.0,883.37128,883.62149,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,30.0,gabors,null,null,0.8,0.25021581,34,,,0,,False,13,train,1
3231,0.0,883.62149,883.87171,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-10.0,gabors,null,null,0.8,0.25021581,159,,,0,,False,13,train,2
3232,0.0,883.87171,884.12193,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,30.0,gabors,null,null,0.8,0.25021581,95,,,0,,False,13,train,1
3233,0.0,884.12193,884.37213,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-30.0,gabors,null,null,0.8,0.25019919,214,,,0,,False,10,train,0
3234,0.0,884.37213,884.62232,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-40.0,gabors,null,null,0.8,0.25019919,183,,,0,,False,14,test,1
3235,0.0,884.62232,884.87252,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,10.0,gabors,null,null,0.8,0.25019919,206,,,0,,False,12,train,1
3236,0.0,884.87252,885.12272,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,30.0,gabors,null,null,0.8,0.25019919,96,,,0,,False,13,train,2
3237,0.0,885.12272,885.37294,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-40.0,gabors,null,null,0.8,0.25021831,221,,,0,,False,9,train,0
3238,0.0,885.37294,885.62316,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,30.0,gabors,null,null,0.8,0.25021831,115,,,0,,False,14,test,1
3239,0.0,885.62316,885.87338,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-10.0,gabors,null,null,0.8,0.25021831,99,,,0,,False,11,test,2
3240,0.0,885.87338,886.1236,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,0.0,gabors,null,null,0.8,0.25021831,240,,,0,,False,11,test,2
3241,0.0,886.1236,886.3738,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-20.0,gabors,null,null,0.8,0.25020169,169,,,0,,False,14,test,2
3242,0.0,886.3738,886.624,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,10.0,gabors,null,null,0.8,0.25020169,198,,,0,,False,13,train,2
3243,0.0,886.624,886.8742,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,40.0,gabors,null,null,0.8,0.25020169,102,,,0,,False,13,train,0
3244,0.0,886.8742,887.1244,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-10.0,gabors,null,null,0.8,0.25020169,210,,,0,,False,14,test,1
3245,0.0,887.1244,887.37462,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,30.0,gabors,null,null,0.8,0.25021581,217,,,0,,False,13,train,2
3246,0.0,887.37462,887.62483,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-10.0,gabors,null,null,0.8,0.25021581,167,,,0,,False,11,test,1
3247,0.0,887.62483,887.87505,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-20.0,gabors,null,null,0.8,0.25021581,104,,,0,,False,12,train,2
3248,0.0,887.87505,888.12527,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-20.0,gabors,null,null,0.8,0.25021581,89,,,0,,False,13,train,0
3249,0.0,888.12527,888.37547,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,10.0,gabors,null,null,0.8,0.25020169,12,,,0,,False,14,test,0
3250,0.0,888.37547,888.62567,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-20.0,gabors,null,null,0.8,0.25020169,149,,,0,,False,12,train,0
3251,0.0,888.62567,888.87587,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,0.0,gabors,null,null,0.8,0.25020169,36,,,0,,False,13,train,2
