stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,frame,y_position,stimulus_name,Speed,spatial_frequency,size,contrast,orientation,coherence,color,Dir,phase,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
131,0.0,101.47197,101.72217,0.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,105,,,0,,False,0,train,2
132,0.0,101.72217,101.97238,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,103,,,0,,False,1,train,0
133,0.0,101.97238,102.22259,40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,106,,,0,,False,0,train,1
134,0.0,102.22259,102.4728,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,107,,,0,,False,0,train,2
135,0.0,102.4728,102.72301,10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,108,,,0,,False,0,train,0
136,0.0,102.72301,102.97322,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,109,,,0,,False,0,train,1
137,0.0,102.97322,103.22342,0.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,44,,,0,,False,2,test,1
138,0.0,103.22342,103.47363,-30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,83,,,0,,False,1,train,2
139,0.0,103.47363,103.72383,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,110,,,0,,False,0,train,1
140,0.0,103.72383,103.97403,-40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,19,,,0,,False,1,train,2
141,0.0,103.97403,104.22423,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,109,,,0,,False,1,train,1
142,0.0,104.22423,104.47442,40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,50,,,0,,False,1,train,2
143,0.0,104.47442,104.72461,10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,78,,,0,,False,1,train,1
144,0.0,104.72461,104.97481,30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,111,,,0,,False,0,train,1
145,0.0,104.97481,105.22503,0.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,112,,,0,,False,0,train,2
146,0.0,105.22503,105.47525,-40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,113,,,0,,False,0,train,0
147,0.0,105.47525,105.72547,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,114,,,0,,False,0,train,0
148,0.0,105.72547,105.97569,20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,115,,,0,,False,0,train,0
149,0.0,105.97569,106.22589,-10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,116,,,0,,False,0,train,1
150,0.0,106.22589,106.47608,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,107,,,0,,False,1,train,2
151,0.0,106.47608,106.72627,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,24,,,0,,False,1,train,2
152,0.0,106.72627,106.97647,30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,117,,,0,,False,0,train,1
153,0.0,106.97647,107.22669,40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,50,,,0,,False,2,test,2
154,0.0,107.22669,107.47691,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,1,,,0,,False,2,test,1
155,0.0,107.47691,107.72712,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,8,,,0,,False,1,train,2
156,0.0,107.72712,107.97734,30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,86,,,0,,False,1,train,0
157,0.0,107.97734,108.22756,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,118,,,0,,False,0,train,0
158,0.0,108.22756,108.47778,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,119,,,0,,False,0,train,2
159,0.0,108.47778,108.728,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,14,,,0,,False,1,train,2
160,0.0,108.728,108.97822,20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,120,,,0,,False,0,train,0
161,0.0,108.97822,109.22841,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,77,,,0,,False,1,train,0
162,0.0,109.22841,109.47861,20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,120,,,0,,False,1,train,0
163,0.0,109.47861,109.72881,30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,121,,,0,,False,0,train,2
164,0.0,109.72881,109.979,-30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,122,,,0,,False,0,train,0
165,0.0,109.979,110.22921,-20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,39,,,0,,False,1,train,0
166,0.0,110.22921,110.47943,-10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,67,,,0,,False,1,train,0
167,0.0,110.47943,110.72964,-10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,123,,,0,,False,0,train,1
168,0.0,110.72964,110.97985,-10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,124,,,0,,False,0,train,0
169,0.0,110.97985,111.23005,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,23,,,0,,False,1,train,2
170,0.0,111.23005,111.48025,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,125,,,0,,False,0,train,2
171,0.0,111.48025,111.73045,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,37,,,0,,False,2,test,0
172,0.0,111.73045,111.98065,30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,80,,,0,,False,1,train,0
173,0.0,111.98065,112.23085,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,126,,,0,,False,0,train,0
174,0.0,112.23085,112.48106,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,118,,,0,,False,1,train,0
175,0.0,112.48106,112.73126,0.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,127,,,0,,False,0,train,0
176,0.0,112.73126,112.98146,40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,128,,,0,,False,0,train,0
177,0.0,112.98146,113.23167,0.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,127,,,0,,False,1,train,0
178,0.0,113.23167,113.48189,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,129,,,0,,False,0,train,1
179,0.0,113.48189,113.73211,-20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,12,,,0,,False,1,train,0
180,0.0,113.73211,113.98232,10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,101,,,0,,False,1,train,2
181,0.0,113.98232,114.23253,-20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,130,,,0,,False,0,train,2
182,0.0,114.23253,114.48275,10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,74,,,0,,False,2,test,2
183,0.0,114.48275,114.73296,40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,131,,,0,,False,0,train,0
184,0.0,114.73296,114.98317,-10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,67,,,0,,False,2,test,0
185,0.0,114.98317,115.23337,0.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,38,,,0,,False,1,train,0
186,0.0,115.23337,115.48357,30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,132,,,0,,False,0,train,1
187,0.0,115.48357,115.73377,10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,30,,,0,,False,2,test,0
188,0.0,115.73377,115.98397,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,85,,,0,,False,1,train,0
189,0.0,115.98397,116.23417,-10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,25,,,0,,False,2,test,0
190,0.0,116.23417,116.48438,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,110,,,0,,False,1,train,1
191,0.0,116.48438,116.73458,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,14,,,0,,False,2,test,2
192,0.0,116.73458,116.98478,0.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,44,,,0,,False,3,train,1
193,0.0,116.98478,117.23498,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,133,,,0,,False,0,train,1
194,0.0,117.23498,117.48519,-40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,134,,,0,,False,0,train,1
195,0.0,117.48519,117.7354,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,125,,,0,,False,1,train,2
196,0.0,117.7354,117.9856,20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,48,,,0,,False,1,train,1
197,0.0,117.9856,118.23581,40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,131,,,0,,False,1,train,0
198,0.0,118.23581,118.48603,20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,135,,,0,,False,0,train,2
199,0.0,118.48603,118.73624,20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,136,,,0,,False,0,train,2
200,0.0,118.73624,118.98645,10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,137,,,0,,False,0,train,1
201,0.0,118.98645,119.23665,10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,137,,,0,,False,1,train,1
202,0.0,119.23665,119.48686,-40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,21,,,0,,False,2,test,2
203,0.0,119.48686,119.73706,20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,138,,,0,,False,0,train,1
204,0.0,119.73706,119.98726,-10.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,139,,,0,,False,0,train,1
205,0.0,119.98726,120.23747,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,8,,,0,,False,2,test,2
206,0.0,120.23747,120.48769,-40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,140,,,0,,False,0,train,2
207,0.0,120.48769,120.7379,20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,65,,,0,,False,1,train,0
208,0.0,120.7379,120.98811,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,24,,,0,,False,2,test,2
209,0.0,120.98811,121.23831,0.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,141,,,0,,False,0,train,2
210,0.0,121.23831,121.48851,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,37,,,0,,False,3,train,0
211,0.0,121.48851,121.73871,-40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,113,,,0,,False,1,train,0
212,0.0,121.73871,121.98891,20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,142,,,0,,False,0,train,0
213,0.0,121.98891,122.23912,-30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,143,,,0,,False,0,train,2
214,0.0,122.23912,122.48932,-20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,144,,,0,,False,0,train,1
215,0.0,122.48932,122.73952,-40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,145,,,0,,False,0,train,2
216,0.0,122.73952,122.98973,10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,146,,,0,,False,0,train,0
217,0.0,122.98973,123.23994,20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,63,,,0,,False,2,test,1
218,0.0,123.23994,123.49015,-30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,11,,,0,,False,1,train,0
219,0.0,123.49015,123.74036,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,147,,,0,,False,0,train,1
220,0.0,123.74036,123.99057,-30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,148,,,0,,False,0,train,0
221,0.0,123.99057,124.24077,10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,90,,,0,,False,1,train,2
222,0.0,124.24077,124.49098,0.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,5,,,0,,False,1,train,1
223,0.0,124.49098,124.74118,-10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,149,,,0,,False,0,train,1
224,0.0,124.74118,124.99138,-30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,31,,,0,,False,1,train,1
225,0.0,124.99138,125.24159,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,18,,,0,,False,1,train,1
226,0.0,125.24159,125.49181,-40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,150,,,0,,False,0,train,2
227,0.0,125.49181,125.74203,-30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,148,,,0,,False,1,train,0
228,0.0,125.74203,125.99224,10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,146,,,0,,False,1,train,0
229,0.0,125.99224,126.24244,20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,120,,,0,,False,2,test,0
230,0.0,126.24244,126.49263,0.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,5,,,0,,False,2,test,1
231,0.0,126.49263,126.74282,0.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,91,,,0,,False,1,train,0
232,0.0,126.74282,126.99302,-10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,79,,,0,,False,1,train,0
233,0.0,126.99302,127.24324,30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,26,,,0,,False,2,test,2
234,0.0,127.24324,127.49346,0.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,127,,,0,,False,2,test,0
235,0.0,127.49346,127.74367,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,119,,,0,,False,1,train,2
236,0.0,127.74367,127.99389,30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,121,,,0,,False,1,train,2
237,0.0,127.99389,128.2441,-10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,7,,,0,,False,1,train,0
238,0.0,128.2441,128.49431,-40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,49,,,0,,False,1,train,0
239,0.0,128.49431,128.74451,20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,136,,,0,,False,1,train,2
240,0.0,128.74451,128.99472,-30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,13,,,0,,False,1,train,2
241,0.0,128.99472,129.24493,0.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,112,,,0,,False,1,train,2
242,0.0,129.24493,129.49514,20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,151,,,0,,False,0,train,0
243,0.0,129.49514,129.74535,-30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,152,,,0,,False,0,train,1
244,0.0,129.74535,129.99556,-10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,153,,,0,,False,0,train,2
245,0.0,129.99556,130.24576,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,1,,,0,,False,3,train,1
246,0.0,130.24576,130.49596,20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,154,,,0,,False,0,train,2
247,0.0,130.49596,130.74615,20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,155,,,0,,False,0,train,1
248,0.0,130.74615,130.99635,40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,156,,,0,,False,0,train,2
249,0.0,130.99635,131.24656,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,103,,,0,,False,2,test,0
250,0.0,131.24656,131.49678,-40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,157,,,0,,False,0,train,1
251,0.0,131.49678,131.747,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,158,,,0,,False,0,train,0
252,0.0,131.747,131.99721,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,159,,,0,,False,0,train,2
253,0.0,131.99721,132.24741,40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,160,,,0,,False,0,train,2
254,0.0,132.24741,132.49762,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,77,,,0,,False,2,test,0
255,0.0,132.49762,132.74782,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,10,,,0,,False,1,train,0
256,0.0,132.74782,132.99802,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,109,,,0,,False,2,test,1
257,0.0,132.99802,133.24823,-30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,11,,,0,,False,2,test,0
258,0.0,133.24823,133.49844,0.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,112,,,0,,False,2,test,2
259,0.0,133.49844,133.74864,-30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,83,,,0,,False,2,test,2
260,0.0,133.74864,133.99885,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,18,,,0,,False,2,test,1
