stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,color,phase,x_position,spatial_frequency,orientation,size,frame,stimulus_name,temporal_frequency,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
137,0.0,123.0773,123.32749,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25019509,106,,,0,,False,0,train,1
138,0.0,123.32749,123.57769,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25019509,97,,,0,,False,1,train,1
139,0.0,123.57769,123.82789,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25019509,107,,,0,,False,0,train,0
140,0.0,123.82789,124.07808,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25019509,108,,,0,,False,0,train,2
141,0.0,124.07808,124.3283,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021991,11,,,0,,False,2,test,0
142,0.0,124.3283,124.57852,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021991,40,,,0,,False,1,train,1
143,0.0,124.57852,124.82874,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021991,109,,,0,,False,0,train,2
144,0.0,124.82874,125.07896,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021991,110,,,0,,False,0,train,0
145,0.0,125.07896,125.32916,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020009,111,,,0,,False,0,train,0
146,0.0,125.32916,125.57936,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,25,,,0,,False,1,train,2
147,0.0,125.57936,125.82956,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020009,112,,,0,,False,0,train,0
148,0.0,125.82956,126.07976,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020009,73,,,0,,False,1,train,2
149,0.0,126.07976,126.32998,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021991,93,,,0,,False,1,train,1
150,0.0,126.32998,126.5802,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021991,113,,,0,,False,0,train,2
151,0.0,126.5802,126.83042,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021991,114,,,0,,False,0,train,0
152,0.0,126.83042,127.08064,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021991,115,,,0,,False,0,train,2
153,0.0,127.08064,127.33083,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25019509,113,,,0,,False,1,train,2
154,0.0,127.33083,127.58103,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25019509,116,,,0,,False,0,train,1
155,0.0,127.58103,127.83123,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25019509,117,,,0,,False,0,train,0
156,0.0,127.83123,128.08142,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25019509,118,,,0,,False,0,train,2
157,0.0,128.08142,128.33164,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25022241,119,,,0,,False,0,train,1
158,0.0,128.33164,128.58186,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25022241,120,,,0,,False,0,train,2
159,0.0,128.58186,128.83209,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25022241,121,,,0,,False,0,train,0
160,0.0,128.83209,129.08231,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25022241,122,,,0,,False,0,train,2
161,0.0,129.08231,129.3325,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019509,52,,,0,,False,1,train,0
162,0.0,129.3325,129.5827,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25019509,67,,,0,,False,1,train,1
163,0.0,129.5827,129.8329,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25019509,37,,,0,,False,1,train,2
164,0.0,129.8329,130.08309,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25019509,14,,,0,,False,2,test,0
165,0.0,130.08309,130.33332,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25022741,43,,,0,,False,1,train,0
166,0.0,130.33332,130.58354,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25022741,123,,,0,,False,0,train,2
167,0.0,130.58354,130.83377,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25022741,72,,,0,,False,1,train,1
168,0.0,130.83377,131.084,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25022741,124,,,0,,False,0,train,1
169,0.0,131.084,131.33419,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25019259,10,,,0,,False,2,test,2
170,0.0,131.33419,131.58438,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25019259,3,,,0,,False,1,train,0
171,0.0,131.58438,131.83458,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25019259,125,,,0,,False,0,train,1
172,0.0,131.83458,132.08477,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25019259,126,,,0,,False,0,train,0
173,0.0,132.08477,132.33499,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021741,80,,,0,,False,1,train,1
174,0.0,132.33499,132.5852,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021741,127,,,0,,False,0,train,0
175,0.0,132.5852,132.83542,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021741,79,,,0,,False,1,train,1
176,0.0,132.83542,133.08564,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021741,128,,,0,,False,0,train,2
177,0.0,133.08564,133.33584,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020009,129,,,0,,False,0,train,2
178,0.0,133.33584,133.58604,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020009,81,,,0,,False,1,train,0
179,0.0,133.58604,133.83624,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,130,,,0,,False,0,train,2
180,0.0,133.83624,134.08644,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020009,131,,,0,,False,0,train,2
181,0.0,134.08644,134.33666,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021991,95,,,0,,False,1,train,2
182,0.0,134.33666,134.58688,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021991,132,,,0,,False,0,train,1
183,0.0,134.58688,134.8371,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021991,133,,,0,,False,0,train,2
184,0.0,134.8371,135.08732,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021991,134,,,0,,False,0,train,2
185,0.0,135.08732,135.33752,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25019759,135,,,0,,False,0,train,0
186,0.0,135.33752,135.58771,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019759,71,,,0,,False,1,train,0
187,0.0,135.58771,135.83791,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25019759,136,,,0,,False,0,train,1
188,0.0,135.83791,136.08811,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019759,79,,,0,,False,2,test,1
189,0.0,136.08811,136.33833,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021491,137,,,0,,False,0,train,0
190,0.0,136.33833,136.58854,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021491,130,,,0,,False,1,train,2
191,0.0,136.58854,136.83875,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021491,138,,,0,,False,0,train,1
192,0.0,136.83875,137.08897,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021491,127,,,0,,False,1,train,0
193,0.0,137.08897,137.33917,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020259,37,,,0,,False,2,test,2
194,0.0,137.33917,137.58937,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020259,60,,,0,,False,1,train,0
195,0.0,137.58937,137.83958,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020259,139,,,0,,False,0,train,0
196,0.0,137.83958,138.08978,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020259,58,,,0,,False,3,train,1
197,0.0,138.08978,138.34,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25022241,140,,,0,,False,0,train,2
198,0.0,138.34,138.59022,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25022241,141,,,0,,False,0,train,1
199,0.0,138.59022,138.84045,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25022241,91,,,0,,False,1,train,1
200,0.0,138.84045,139.09067,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25022241,37,,,0,,False,3,train,2
201,0.0,139.09067,139.34087,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25019759,142,,,0,,False,0,train,1
202,0.0,139.34087,139.59106,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25019759,63,,,0,,False,1,train,2
203,0.0,139.59106,139.84126,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25019759,143,,,0,,False,0,train,1
204,0.0,139.84126,140.09146,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25019759,144,,,0,,False,0,train,1
205,0.0,140.09146,140.34167,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021241,145,,,0,,False,0,train,1
206,0.0,140.34167,140.59188,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021241,7,,,0,,False,1,train,2
207,0.0,140.59188,140.8421,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021241,19,,,0,,False,2,test,1
208,0.0,140.8421,141.09231,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021241,146,,,0,,False,0,train,2
209,0.0,141.09231,141.34251,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020259,129,,,0,,False,1,train,2
210,0.0,141.34251,141.59271,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020259,147,,,0,,False,0,train,0
211,0.0,141.59271,141.84292,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020259,34,,,0,,False,2,test,2
212,0.0,141.84292,142.09312,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020259,9,,,0,,False,1,train,1
213,0.0,142.09312,142.34334,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021741,148,,,0,,False,0,train,2
214,0.0,142.34334,142.59355,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021741,149,,,0,,False,0,train,2
215,0.0,142.59355,142.84377,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021741,150,,,0,,False,0,train,0
216,0.0,142.84377,143.09399,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021741,116,,,0,,False,1,train,1
217,0.0,143.09399,143.34419,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020009,151,,,0,,False,0,train,1
218,0.0,143.34419,143.59439,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020009,115,,,0,,False,1,train,2
219,0.0,143.59439,143.84459,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020009,58,,,0,,False,4,train,1
220,0.0,143.84459,144.09479,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020009,126,,,0,,False,1,train,0
221,0.0,144.09479,144.34501,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021991,152,,,0,,False,0,train,0
222,0.0,144.34501,144.59523,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021991,153,,,0,,False,0,train,0
223,0.0,144.59523,144.84545,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021991,154,,,0,,False,0,train,0
224,0.0,144.84545,145.09567,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021991,155,,,0,,False,0,train,1
225,0.0,145.09567,145.34587,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,10,,,0,,False,3,train,2
226,0.0,145.34587,145.59607,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020009,156,,,0,,False,0,train,2
227,0.0,145.59607,145.84627,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,157,,,0,,False,0,train,0
228,0.0,145.84627,146.09647,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020009,87,,,0,,False,1,train,2
229,0.0,146.09647,146.34669,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021741,96,,,0,,False,1,train,1
230,0.0,146.34669,146.5969,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021741,1,,,0,,False,2,test,2
231,0.0,146.5969,146.84712,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021741,106,,,0,,False,1,train,1
232,0.0,146.84712,147.09734,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021741,56,,,0,,False,1,train,0
233,0.0,147.09734,147.34754,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,15,,,0,,False,1,train,1
234,0.0,147.34754,147.59774,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020009,158,,,0,,False,0,train,1
235,0.0,147.59774,147.84794,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020009,148,,,0,,False,1,train,2
236,0.0,147.84794,148.09814,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,159,,,0,,False,0,train,2
237,0.0,148.09814,148.34836,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021491,160,,,0,,False,0,train,1
238,0.0,148.34836,148.59857,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021491,121,,,0,,False,1,train,0
239,0.0,148.59857,148.84878,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021491,88,,,0,,False,1,train,1
240,0.0,148.84878,149.099,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021491,65,,,0,,False,1,train,1
241,0.0,149.099,149.3492,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020009,112,,,0,,False,1,train,0
242,0.0,149.3492,149.5994,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020009,3,,,0,,False,2,test,0
243,0.0,149.5994,149.8496,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020009,161,,,0,,False,0,train,0
244,0.0,149.8496,150.0998,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020009,109,,,0,,False,1,train,2
245,0.0,150.0998,150.35002,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25022241,162,,,0,,False,0,train,1
246,0.0,150.35002,150.60024,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25022241,141,,,0,,False,1,train,1
247,0.0,150.60024,150.85047,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25022241,31,,,0,,False,1,train,1
248,0.0,150.85047,151.10069,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25022241,33,,,0,,False,2,test,2
249,0.0,151.10069,151.35089,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25019759,163,,,0,,False,0,train,0
250,0.0,151.35089,151.60108,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25019759,70,,,0,,False,1,train,1
251,0.0,151.60108,151.85128,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019759,145,,,0,,False,1,train,1
252,0.0,151.85128,152.10148,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25019759,60,,,0,,False,2,test,0
253,0.0,152.10148,152.35169,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020491,62,,,0,,False,1,train,1
254,0.0,152.35169,152.60189,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020491,124,,,0,,False,1,train,1
255,0.0,152.60189,152.85209,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020491,29,,,0,,False,1,train,1
256,0.0,152.85209,153.1023,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020491,164,,,0,,False,0,train,1
257,0.0,153.1023,153.35251,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021509,165,,,0,,False,0,train,1
258,0.0,153.35251,153.60273,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021509,166,,,0,,False,0,train,0
259,0.0,153.60273,153.85295,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021509,32,,,0,,False,1,train,0
260,0.0,153.85295,154.10316,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021509,58,,,0,,False,5,test,1
261,0.0,154.10316,154.35337,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020741,167,,,0,,False,0,train,0
262,0.0,154.35337,154.60357,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020741,168,,,0,,False,0,train,2
263,0.0,154.60357,154.85378,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020741,25,,,0,,False,2,test,2
264,0.0,154.85378,155.10399,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020741,161,,,0,,False,1,train,0
265,0.0,155.10399,155.3542,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021009,38,,,0,,False,1,train,1
266,0.0,155.3542,155.60441,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021009,56,,,0,,False,2,test,0
267,0.0,155.60441,155.85462,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021009,148,,,0,,False,2,test,2
268,0.0,155.85462,156.10483,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021009,126,,,0,,False,2,test,0
269,0.0,156.10483,156.35505,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021741,169,,,0,,False,0,train,2
270,0.0,156.35505,156.60526,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021741,68,,,0,,False,2,test,2
271,0.0,156.60526,156.85548,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021741,45,,,0,,False,1,train,1
272,0.0,156.85548,157.1057,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021741,170,,,0,,False,0,train,2
273,0.0,157.1057,157.3559,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020009,171,,,0,,False,0,train,1
274,0.0,157.3559,157.6061,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020009,64,,,0,,False,1,train,0
