stimulus_presentation_id,stimulus_block,start_time,stop_time,Dir,y_position,spatial_frequency,size,x_position,color,frame,Speed,stimulus_name,coherence,orientation,temporal_frequency,contrast,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
423,0.0,174.73081,174.98101,null,10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019714,95,,,0,,False,2,test,0
424,0.0,174.98101,175.23121,null,0.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019714,196,,,0,,False,2,test,2
425,0.0,175.23121,175.48143,null,-10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022036,10,,,0,,False,3,train,2
426,0.0,175.48143,175.73165,null,20.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022036,41,,,0,,False,2,test,1
427,0.0,175.73165,175.98187,null,-20.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022036,198,,,0,,False,1,train,2
428,0.0,175.98187,176.23209,null,-20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022036,161,,,0,,False,1,train,2
429,0.0,176.23209,176.48229,null,20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019714,50,,,0,,False,2,test,2
430,0.0,176.48229,176.73248,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019714,77,,,0,,False,2,test,1
431,0.0,176.73248,176.98268,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019714,104,,,0,,False,3,train,2
432,0.0,176.98268,177.23288,null,20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019714,125,,,0,,False,2,test,1
433,0.0,177.23288,177.4831,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,110,,,0,,False,3,train,0
434,0.0,177.4831,177.73331,null,0.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,191,,,0,,False,1,train,1
435,0.0,177.73331,177.98353,null,-10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,202,,,0,,False,0,train,2
436,0.0,177.98353,178.23375,null,30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,6,,,0,,False,2,test,2
437,0.0,178.23375,178.48396,null,10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,129,,,0,,False,1,train,0
438,0.0,178.48396,178.73417,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,159,,,0,,False,1,train,0
439,0.0,178.73417,178.98438,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,160,,,0,,False,2,test,1
440,0.0,178.98438,179.23459,null,10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,95,,,0,,False,3,train,0
441,0.0,179.23459,179.4848,null,20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,203,,,0,,False,0,train,1
442,0.0,179.4848,179.735,null,20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,204,,,0,,False,0,train,0
443,0.0,179.735,179.98521,null,0.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,124,,,0,,False,2,test,0
444,0.0,179.98521,180.23542,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,139,,,0,,False,2,test,0
445,0.0,180.23542,180.48563,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,193,,,0,,False,1,train,1
446,0.0,180.48563,180.73584,null,-20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,109,,,0,,False,3,train,0
447,0.0,180.73584,180.98605,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,118,,,0,,False,2,test,2
448,0.0,180.98605,181.23626,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,113,,,0,,False,2,test,2
449,0.0,181.23626,181.48647,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,128,,,0,,False,4,train,2
450,0.0,181.48647,181.73668,null,-20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,106,,,0,,False,2,test,1
451,0.0,181.73668,181.9869,null,-20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,140,,,0,,False,1,train,2
452,0.0,181.9869,182.23711,null,-40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,74,,,0,,False,3,train,1
453,0.0,182.23711,182.48731,null,0.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020214,90,,,0,,False,2,test,0
454,0.0,182.48731,182.73751,null,0.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020214,143,,,0,,False,3,train,0
455,0.0,182.73751,182.98772,null,30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020214,76,,,0,,False,4,train,2
456,0.0,182.98772,183.23792,null,40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020214,18,,,0,,False,4,train,0
457,0.0,183.23792,183.48813,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,8,,,0,,False,2,test,2
458,0.0,183.48813,183.73834,null,-30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,66,,,0,,False,2,test,0
459,0.0,183.73834,183.98855,null,0.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,201,,,0,,False,1,train,1
460,0.0,183.98855,184.23876,null,0.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,97,,,0,,False,2,test,2
461,0.0,184.23876,184.48897,null,30.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,9,,,0,,False,1,train,0
462,0.0,184.48897,184.73918,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,30,,,0,,False,3,train,0
463,0.0,184.73918,184.98939,null,-20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,205,,,0,,False,0,train,0
464,0.0,184.98939,185.2396,null,30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,37,,,0,,False,2,test,0
465,0.0,185.2396,185.48981,null,40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,183,,,0,,False,2,test,0
466,0.0,185.48981,185.74002,null,-40.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,206,,,0,,False,0,train,1
467,0.0,185.74002,185.99024,null,10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,81,,,0,,False,2,test,2
468,0.0,185.99024,186.24045,null,20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,194,,,0,,False,1,train,0
469,0.0,186.24045,186.49065,null,-10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,82,,,0,,False,2,test,2
470,0.0,186.49065,186.74085,null,0.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,207,,,0,,False,0,train,2
471,0.0,186.74085,186.99105,null,20.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,121,,,0,,False,1,train,0
472,0.0,186.99105,187.24125,null,20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,186,,,0,,False,1,train,0
473,0.0,187.24125,187.49147,null,20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,203,,,0,,False,1,train,1
474,0.0,187.49147,187.74168,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,193,,,0,,False,2,test,1
475,0.0,187.74168,187.9919,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,99,,,0,,False,1,train,1
476,0.0,187.9919,188.24212,null,-30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,85,,,0,,False,4,train,2
477,0.0,188.24212,188.49233,null,10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,58,,,0,,False,1,train,1
478,0.0,188.49233,188.74254,null,-20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,135,,,0,,False,3,train,2
479,0.0,188.74254,188.99275,null,30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,208,,,0,,False,0,train,1
480,0.0,188.99275,189.24296,null,-10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,127,,,0,,False,3,train,0
481,0.0,189.24296,189.49317,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,162,,,0,,False,2,test,1
482,0.0,189.49317,189.74337,null,0.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,201,,,0,,False,2,test,1
483,0.0,189.74337,189.99358,null,-10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,96,,,0,,False,1,train,0
484,0.0,189.99358,190.24379,null,10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,95,,,0,,False,4,train,0
485,0.0,190.24379,190.494,null,30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,154,,,0,,False,1,train,0
486,0.0,190.494,190.7442,null,10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,94,,,0,,False,1,train,0
487,0.0,190.7442,190.9944,null,-30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,209,,,0,,False,0,train,2
488,0.0,190.9944,191.24461,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,19,,,0,,False,2,test,0
489,0.0,191.24461,191.49482,null,-20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,179,,,0,,False,2,test,1
490,0.0,191.49482,191.74503,null,-30.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,13,,,0,,False,2,test,2
491,0.0,191.74503,191.99524,null,0.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,210,,,0,,False,0,train,2
492,0.0,191.99524,192.24545,null,30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,208,,,0,,False,1,train,1
493,0.0,192.24545,192.49566,null,40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,211,,,0,,False,0,train,2
494,0.0,192.49566,192.74586,null,20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,184,,,0,,False,1,train,1
495,0.0,192.74586,192.99606,null,-40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,31,,,0,,False,3,train,2
496,0.0,192.99606,193.24627,null,30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,171,,,0,,False,1,train,2
497,0.0,193.24627,193.49649,null,40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022036,71,,,0,,False,3,train,1
498,0.0,193.49649,193.74671,null,30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022036,102,,,0,,False,1,train,0
499,0.0,193.74671,193.99693,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022036,113,,,0,,False,3,train,2
500,0.0,193.99693,194.24715,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022036,55,,,0,,False,2,test,2
501,0.0,194.24715,194.49736,null,-30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,209,,,0,,False,1,train,2
502,0.0,194.49736,194.74756,null,30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,88,,,0,,False,1,train,0
503,0.0,194.74756,194.99776,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,163,,,0,,False,1,train,1
504,0.0,194.99776,195.24797,null,-20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,135,,,0,,False,4,train,2
505,0.0,195.24797,195.49818,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,19,,,0,,False,3,train,0
506,0.0,195.49818,195.74838,null,-30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,87,,,0,,False,2,test,0
507,0.0,195.74838,195.99859,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,132,,,0,,False,1,train,0
508,0.0,195.99859,196.2488,null,-20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,212,,,0,,False,0,train,0
509,0.0,196.2488,196.49901,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,160,,,0,,False,3,train,1
510,0.0,196.49901,196.74922,null,-30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,213,,,0,,False,0,train,0
511,0.0,196.74922,196.99943,null,0.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,196,,,0,,False,3,train,2
512,0.0,196.99943,197.24964,null,-10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,91,,,0,,False,1,train,2
513,0.0,197.24964,197.49985,null,-30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,209,,,0,,False,2,test,2
514,0.0,197.49985,197.75006,null,10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,12,,,0,,False,3,train,1
515,0.0,197.75006,198.00027,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,180,,,0,,False,1,train,2
516,0.0,198.00027,198.25048,null,30.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,49,,,0,,False,4,train,1
517,0.0,198.25048,198.50069,null,-10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,82,,,0,,False,3,train,2
518,0.0,198.50069,198.7509,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,141,,,0,,False,1,train,2
519,0.0,198.7509,199.00112,null,10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,214,,,0,,False,0,train,2
520,0.0,199.00112,199.25133,null,10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,51,,,0,,False,3,train,2
521,0.0,199.25133,199.50153,null,40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,67,,,0,,False,3,train,1
522,0.0,199.50153,199.75174,null,0.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,215,,,0,,False,0,train,0
523,0.0,199.75174,200.00195,null,20.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,5,,,0,,False,4,train,1
524,0.0,200.00195,200.25215,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,110,,,0,,False,4,train,0
525,0.0,200.25215,200.50236,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,8,,,0,,False,3,train,2
526,0.0,200.50236,200.75256,null,40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,183,,,0,,False,3,train,0
527,0.0,200.75256,201.00277,null,30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,37,,,0,,False,3,train,0
528,0.0,201.00277,201.25298,null,0.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,44,,,0,,False,2,test,2
529,0.0,201.25298,201.50319,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,40,,,0,,False,3,train,0
530,0.0,201.50319,201.7534,null,30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,6,,,0,,False,3,train,2
531,0.0,201.7534,202.00361,null,-40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,86,,,0,,False,1,train,2
532,0.0,202.00361,202.25382,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,132,,,0,,False,2,test,0
533,0.0,202.25382,202.50403,null,0.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,216,,,0,,False,0,train,0
534,0.0,202.50403,202.75424,null,-40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,53,,,0,,False,1,train,0
535,0.0,202.75424,203.00446,null,0.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,156,,,0,,False,1,train,1
536,0.0,203.00446,203.25467,null,-30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,217,,,0,,False,0,train,1
537,0.0,203.25467,203.50488,null,-30.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,43,,,0,,False,1,train,0
538,0.0,203.50488,203.75508,null,0.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,218,,,0,,False,0,train,2
539,0.0,203.75508,204.00529,null,0.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,11,,,0,,False,2,test,0
540,0.0,204.00529,204.2555,null,-10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,155,,,0,,False,1,train,2
541,0.0,204.2555,204.50571,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,128,,,0,,False,5,test,2
542,0.0,204.50571,204.75591,null,0.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,59,,,0,,False,3,train,2
543,0.0,204.75591,205.00612,null,10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,152,,,0,,False,2,test,1
544,0.0,205.00612,205.25633,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,77,,,0,,False,3,train,1
545,0.0,205.25633,205.50654,null,-20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,79,,,0,,False,3,train,2
546,0.0,205.50654,205.75675,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,174,,,0,,False,1,train,0
547,0.0,205.75675,206.00696,null,40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,149,,,0,,False,1,train,2
548,0.0,206.00696,206.25717,null,-10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,96,,,0,,False,2,test,0
549,0.0,206.25717,206.50738,null,-20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,219,,,0,,False,0,train,0
550,0.0,206.50738,206.75759,null,-20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,161,,,0,,False,2,test,2
551,0.0,206.75759,207.0078,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,8,,,0,,False,4,train,2
552,0.0,207.0078,207.25801,null,-40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,42,,,0,,False,5,test,2
