stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,color,size,spatial_frequency,x_position,frame,contrast,stimulus_name,orientation,phase,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,119.13552,119.38572,30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,24,,,0,,False,1,train,0
140,0.0,119.38572,119.63592,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,103,,,0,,False,0,train,1
141,0.0,119.63592,119.88613,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,16,,,0,,False,1,train,0
142,0.0,119.88613,120.13634,-20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,82,,,0,,False,1,train,2
143,0.0,120.13634,120.38656,40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,104,,,0,,False,0,train,2
144,0.0,120.38656,120.63677,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,105,,,0,,False,0,train,2
145,0.0,120.63677,120.88697,-30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,36,,,0,,False,1,train,0
146,0.0,120.88697,121.13717,0.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,22,,,0,,False,2,test,0
147,0.0,121.13717,121.38738,0.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,106,,,0,,False,0,train,1
148,0.0,121.38738,121.63758,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,107,,,0,,False,0,train,0
149,0.0,121.63758,121.8878,30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,108,,,0,,False,0,train,2
150,0.0,121.8878,122.13802,20.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,109,,,0,,False,0,train,2
151,0.0,122.13802,122.38824,-10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,110,,,0,,False,0,train,2
152,0.0,122.38824,122.63846,40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,81,,,0,,False,1,train,0
153,0.0,122.63846,122.88866,-30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,36,,,0,,False,2,test,0
154,0.0,122.88866,123.13886,10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,111,,,0,,False,0,train,0
155,0.0,123.13886,123.38907,-30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,112,,,0,,False,0,train,2
156,0.0,123.38907,123.63927,0.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,22,,,0,,False,3,train,0
157,0.0,123.63927,123.88947,-30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,113,,,0,,False,0,train,2
158,0.0,123.88947,124.13968,-10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,114,,,0,,False,0,train,0
159,0.0,124.13968,124.38989,-20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,33,,,0,,False,1,train,0
160,0.0,124.38989,124.64009,0.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,115,,,0,,False,0,train,2
161,0.0,124.64009,124.8903,20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,47,,,0,,False,1,train,2
162,0.0,124.8903,125.14051,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,116,,,0,,False,0,train,2
163,0.0,125.14051,125.39072,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,85,,,0,,False,1,train,0
164,0.0,125.39072,125.64093,0.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,87,,,0,,False,2,test,0
165,0.0,125.64093,125.89114,-10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,7,,,0,,False,2,test,0
166,0.0,125.89114,126.14135,-20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,25,,,0,,False,1,train,1
167,0.0,126.14135,126.39156,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,117,,,0,,False,0,train,2
168,0.0,126.39156,126.64177,40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,3,,,0,,False,1,train,1
169,0.0,126.64177,126.89198,-30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,118,,,0,,False,0,train,1
170,0.0,126.89198,127.14219,0.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,119,,,0,,False,0,train,1
171,0.0,127.14219,127.3924,-40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,120,,,0,,False,0,train,0
172,0.0,127.3924,127.64261,-10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,69,,,0,,False,1,train,1
173,0.0,127.64261,127.89282,40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,121,,,0,,False,0,train,1
174,0.0,127.89282,128.14302,20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,122,,,0,,False,0,train,1
175,0.0,128.14302,128.39323,0.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,74,,,0,,False,3,train,0
176,0.0,128.39323,128.64344,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,123,,,0,,False,0,train,0
177,0.0,128.64344,128.89365,40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,124,,,0,,False,0,train,1
178,0.0,128.89365,129.14385,30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,49,,,0,,False,1,train,1
179,0.0,129.14385,129.39406,20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,125,,,0,,False,0,train,1
180,0.0,129.39406,129.64427,-20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,126,,,0,,False,0,train,1
181,0.0,129.64427,129.89449,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,38,,,0,,False,1,train,2
182,0.0,129.89449,130.1447,-30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,127,,,0,,False,0,train,2
183,0.0,130.1447,130.39492,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,107,,,0,,False,1,train,0
184,0.0,130.39492,130.64514,30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,56,,,0,,False,1,train,2
185,0.0,130.64514,130.89534,30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,128,,,0,,False,0,train,1
186,0.0,130.89534,131.14553,10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,111,,,0,,False,1,train,0
187,0.0,131.14553,131.39573,40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,129,,,0,,False,0,train,2
188,0.0,131.39573,131.64593,-20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,40,,,0,,False,2,test,2
189,0.0,131.64593,131.89615,40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,129,,,0,,False,1,train,2
190,0.0,131.89615,132.14636,10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,130,,,0,,False,0,train,0
191,0.0,132.14636,132.39658,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,17,,,0,,False,3,train,0
192,0.0,132.39658,132.6468,10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,131,,,0,,False,0,train,1
193,0.0,132.6468,132.89701,40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,129,,,0,,False,2,test,2
194,0.0,132.89701,133.14721,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,100,,,0,,False,1,train,0
195,0.0,133.14721,133.39741,10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,89,,,0,,False,1,train,1
196,0.0,133.39741,133.64762,30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,128,,,0,,False,1,train,1
197,0.0,133.64762,133.89783,-40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,132,,,0,,False,0,train,2
198,0.0,133.89783,134.14805,20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,48,,,0,,False,2,test,0
199,0.0,134.14805,134.39827,10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,133,,,0,,False,0,train,0
200,0.0,134.39827,134.64848,40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,55,,,0,,False,1,train,2
201,0.0,134.64848,134.89868,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,134,,,0,,False,0,train,2
202,0.0,134.89868,135.14888,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,135,,,0,,False,0,train,0
203,0.0,135.14888,135.39908,10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,130,,,0,,False,1,train,0
204,0.0,135.39908,135.64928,-30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,21,,,0,,False,1,train,0
205,0.0,135.64928,135.89949,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,116,,,0,,False,1,train,2
206,0.0,135.89949,136.14971,30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,24,,,0,,False,2,test,0
207,0.0,136.14971,136.39993,20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,136,,,0,,False,0,train,2
208,0.0,136.39993,136.65014,20.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,137,,,0,,False,0,train,1
209,0.0,136.65014,136.90035,-40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,138,,,0,,False,0,train,1
210,0.0,136.90035,137.15055,40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,139,,,0,,False,0,train,2
211,0.0,137.15055,137.40075,-30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,21,,,0,,False,2,test,0
212,0.0,137.40075,137.65096,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,140,,,0,,False,0,train,2
213,0.0,137.65096,137.90118,40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,141,,,0,,False,0,train,0
214,0.0,137.90118,138.1514,20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,142,,,0,,False,0,train,0
215,0.0,138.1514,138.40163,0.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,143,,,0,,False,0,train,0
216,0.0,138.40163,138.65185,-10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,144,,,0,,False,0,train,1
217,0.0,138.65185,138.90204,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019184,145,,,0,,False,0,train,2
218,0.0,138.90204,139.15223,20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019184,146,,,0,,False,0,train,0
219,0.0,139.15223,139.40243,-10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019184,147,,,0,,False,0,train,1
220,0.0,139.40243,139.65262,40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019184,148,,,0,,False,0,train,1
221,0.0,139.65262,139.90283,40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,149,,,0,,False,0,train,1
222,0.0,139.90283,140.15305,-10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,28,,,0,,False,3,train,2
223,0.0,140.15305,140.40327,10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,131,,,0,,False,1,train,1
224,0.0,140.40327,140.65348,20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,150,,,0,,False,0,train,1
225,0.0,140.65348,140.90369,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,91,,,0,,False,1,train,1
226,0.0,140.90369,141.15389,0.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,72,,,0,,False,1,train,1
227,0.0,141.15389,141.40409,20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,122,,,0,,False,1,train,1
228,0.0,141.40409,141.6543,0.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,37,,,0,,False,1,train,2
229,0.0,141.6543,141.90452,20.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,151,,,0,,False,0,train,0
230,0.0,141.90452,142.15474,-20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,152,,,0,,False,0,train,1
231,0.0,142.15474,142.40496,10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,153,,,0,,False,0,train,0
232,0.0,142.40496,142.65518,30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,24,,,0,,False,3,train,0
233,0.0,142.65518,142.90538,-10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,69,,,0,,False,2,test,1
234,0.0,142.90538,143.15557,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,154,,,0,,False,0,train,2
235,0.0,143.15557,143.40577,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,135,,,0,,False,1,train,0
236,0.0,143.40577,143.65597,20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,27,,,0,,False,2,test,2
237,0.0,143.65597,143.90618,-10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,155,,,0,,False,0,train,0
238,0.0,143.90618,144.15639,-10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,156,,,0,,False,0,train,2
239,0.0,144.15639,144.40661,-40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,84,,,0,,False,1,train,1
240,0.0,144.40661,144.65682,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,17,,,0,,False,4,train,0
241,0.0,144.65682,144.90702,10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,111,,,0,,False,2,test,0
242,0.0,144.90702,145.15722,40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,55,,,0,,False,2,test,2
243,0.0,145.15722,145.40743,0.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,57,,,0,,False,1,train,0
244,0.0,145.40743,145.65763,40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,157,,,0,,False,0,train,0
245,0.0,145.65763,145.90785,-10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,158,,,0,,False,0,train,1
246,0.0,145.90785,146.15807,0.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,159,,,0,,False,0,train,1
247,0.0,146.15807,146.4083,-10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,160,,,0,,False,0,train,2
248,0.0,146.4083,146.65852,30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,161,,,0,,False,0,train,0
249,0.0,146.65852,146.90872,-40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,162,,,0,,False,0,train,0
250,0.0,146.90872,147.15892,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,163,,,0,,False,0,train,0
251,0.0,147.15892,147.40913,-40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,54,,,0,,False,2,test,1
252,0.0,147.40913,147.65933,10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,90,,,0,,False,1,train,2
253,0.0,147.65933,147.90954,-10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,28,,,0,,False,4,train,2
254,0.0,147.90954,148.15976,30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,108,,,0,,False,1,train,2
255,0.0,148.15976,148.40998,-10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,45,,,0,,False,1,train,1
256,0.0,148.40998,148.66019,-10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,15,,,0,,False,1,train,2
257,0.0,148.66019,148.91039,-40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,164,,,0,,False,0,train,0
258,0.0,148.91039,149.16059,30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,165,,,0,,False,0,train,2
259,0.0,149.16059,149.41079,40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,166,,,0,,False,0,train,0
260,0.0,149.41079,149.66099,40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,55,,,0,,False,3,train,2
261,0.0,149.66099,149.91121,-40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,54,,,0,,False,3,train,1
262,0.0,149.91121,150.16143,-20.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,167,,,0,,False,0,train,1
263,0.0,150.16143,150.41165,-30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,127,,,0,,False,1,train,2
264,0.0,150.41165,150.66187,30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,71,,,0,,False,1,train,1
265,0.0,150.66187,150.91207,30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019434,65,,,0,,False,3,train,0
266,0.0,150.91207,151.16226,-30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019434,113,,,0,,False,1,train,2
267,0.0,151.16226,151.41245,30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019434,101,,,0,,False,1,train,1
268,0.0,151.41245,151.66265,-10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019434,15,,,0,,False,2,test,2
269,0.0,151.66265,151.91287,10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,168,,,0,,False,0,train,2
270,0.0,151.91287,152.16309,20.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,169,,,0,,False,0,train,2
271,0.0,152.16309,152.41331,30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,170,,,0,,False,0,train,1
272,0.0,152.41331,152.66353,-20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,40,,,0,,False,3,train,2
273,0.0,152.66353,152.91373,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,85,,,0,,False,2,test,0
274,0.0,152.91373,153.16393,10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,95,,,0,,False,1,train,1
275,0.0,153.16393,153.41413,20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,27,,,0,,False,3,train,2
276,0.0,153.41413,153.66433,0.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,57,,,0,,False,2,test,0
