stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,size,contrast,coherence,frame,spatial_frequency,orientation,color,phase,y_position,stimulus_name,x_position,Speed,Dir,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1831,0.0,526.86189,527.1121,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,null,null,0.25021211,50,,,0,,False,9,train,0
1832,0.0,527.1121,527.36231,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-20.0,null,null,0.25021211,242,,,0,,False,5,test,1
1833,0.0,527.36231,527.61252,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,10.0,null,null,0.25020789,241,,,0,,False,3,train,2
1834,0.0,527.61252,527.86273,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,null,null,0.25020789,155,,,0,,False,10,train,2
1835,0.0,527.86273,528.11294,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-40.0,null,null,0.25020789,142,,,0,,False,5,test,1
1836,0.0,528.11294,528.36315,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,30.0,null,null,0.25020789,228,,,0,,False,3,train,1
1837,0.0,528.36315,528.61336,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,20.0,null,null,0.25021461,110,,,0,,False,10,train,0
1838,0.0,528.61336,528.86357,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,20.0,null,null,0.25021461,146,,,0,,False,8,test,2
1839,0.0,528.86357,529.11379,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-10.0,null,null,0.25021461,197,,,0,,False,6,train,0
1840,0.0,529.11379,529.364,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,20.0,null,null,0.25021461,137,,,0,,False,6,train,1
1841,0.0,529.364,529.61421,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-20.0,null,null,0.25020289,160,,,0,,False,3,train,1
1842,0.0,529.61421,529.86441,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,40.0,null,null,0.25020289,211,,,0,,False,9,train,1
1843,0.0,529.86441,530.11461,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,null,null,0.25020289,74,,,0,,False,5,test,1
1844,0.0,530.11461,530.36482,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,null,null,0.25020289,76,,,0,,False,7,train,2
1845,0.0,530.36482,530.61502,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,20.0,null,null,0.25019961,119,,,0,,False,8,test,0
1846,0.0,530.61502,530.86521,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,10.0,null,null,0.25019961,217,,,0,,False,7,train,0
1847,0.0,530.86521,531.11541,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,0.0,null,null,0.25019961,238,,,0,,False,7,train,2
1848,0.0,531.11541,531.36561,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,40.0,null,null,0.25019961,36,,,0,,False,7,train,1
1849,0.0,531.36561,531.61583,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,null,null,0.25021539,74,,,0,,False,6,train,1
1850,0.0,531.61583,531.86604,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,null,null,0.25021539,143,,,0,,False,6,train,1
1851,0.0,531.86604,532.11626,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,40.0,null,null,0.25021539,25,,,0,,False,4,train,1
1852,0.0,532.11626,532.36648,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-20.0,null,null,0.25021539,242,,,0,,False,6,train,1
1853,0.0,532.36648,532.61668,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,30.0,null,null,0.25020461,144,,,0,,False,7,train,1
1854,0.0,532.61668,532.86688,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-10.0,null,null,0.25020461,118,,,0,,False,6,train,0
1855,0.0,532.86688,533.11709,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,40.0,null,null,0.25020461,68,,,0,,False,6,train,2
1856,0.0,533.11709,533.36729,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,10.0,null,null,0.25020461,116,,,0,,False,11,test,1
1857,0.0,533.36729,533.6175,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,0.0,null,null,0.25020789,85,,,0,,False,7,train,0
1858,0.0,533.6175,533.86771,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,30.0,null,null,0.25020789,83,,,0,,False,11,test,2
1859,0.0,533.86771,534.11792,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-20.0,null,null,0.25020789,190,,,0,,False,6,train,0
1860,0.0,534.11792,534.36813,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-20.0,null,null,0.25020789,158,,,0,,False,10,train,0
1861,0.0,534.36813,534.61834,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-10.0,null,null,0.25021211,26,,,0,,False,11,test,2
1862,0.0,534.61834,534.86855,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,0.0,null,null,0.25021211,46,,,0,,False,11,test,1
1863,0.0,534.86855,535.11876,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,10.0,null,null,0.25021211,126,,,0,,False,5,test,2
1864,0.0,535.11876,535.36897,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,40.0,null,null,0.25021211,229,,,0,,False,6,train,0
1865,0.0,535.36897,535.61917,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25020039,41,,,0,,False,7,train,0
1866,0.0,535.61917,535.86937,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,null,null,0.25020039,88,,,0,,False,4,train,0
1867,0.0,535.86937,536.11958,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,10.0,null,null,0.25020039,164,,,0,,False,7,train,1
1868,0.0,536.11958,536.36978,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,10.0,null,null,0.25020039,176,,,0,,False,5,test,2
1869,0.0,536.36978,536.61999,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-40.0,null,null,0.25021211,108,,,0,,False,9,train,1
1870,0.0,536.61999,536.8702,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,10.0,null,null,0.25021211,176,,,0,,False,6,train,2
1871,0.0,536.8702,537.12041,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-30.0,null,null,0.25021211,77,,,0,,False,12,train,2
1872,0.0,537.12041,537.37062,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,10.0,null,null,0.25021211,193,,,0,,False,8,test,0
1873,0.0,537.37062,537.62083,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,30.0,null,null,0.25020789,83,,,0,,False,12,train,2
1874,0.0,537.62083,537.87104,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-20.0,null,null,0.25020789,139,,,0,,False,6,train,2
1875,0.0,537.87104,538.12125,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-20.0,null,null,0.25020789,112,,,0,,False,8,test,1
1876,0.0,538.12125,538.37146,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,null,null,0.25020789,167,,,0,,False,5,test,1
1877,0.0,538.37146,538.62167,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-10.0,null,null,0.25021461,71,,,0,,False,6,train,1
1878,0.0,538.62167,538.87188,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-30.0,null,null,0.25021461,149,,,0,,False,5,test,1
1879,0.0,538.87188,539.1221,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-40.0,null,null,0.25021461,100,,,0,,False,6,train,0
1880,0.0,539.1221,539.37231,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-20.0,null,null,0.25021461,124,,,0,,False,6,train,0
1881,0.0,539.37231,539.62251,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-10.0,null,null,0.25019789,114,,,0,,False,6,train,0
1882,0.0,539.62251,539.87271,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-20.0,null,null,0.25019789,219,,,0,,False,7,train,0
1883,0.0,539.87271,540.12291,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,null,null,0.25019789,44,,,0,,False,6,train,0
1884,0.0,540.12291,540.37311,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,null,null,0.25019789,74,,,0,,False,7,train,1
1885,0.0,540.37311,540.62331,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,10.0,null,null,0.25020461,140,,,0,,False,8,test,1
1886,0.0,540.62331,540.87351,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,null,null,0.25020461,212,,,0,,False,7,train,0
1887,0.0,540.87351,541.12372,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,40.0,null,null,0.25020461,211,,,0,,False,10,train,1
1888,0.0,541.12372,541.37392,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,20.0,null,null,0.25020461,20,,,0,,False,6,train,1
1889,0.0,541.37392,541.62413,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,null,null,0.25021039,167,,,0,,False,6,train,1
1890,0.0,541.62413,541.87434,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-40.0,null,null,0.25021039,92,,,0,,False,10,train,0
1891,0.0,541.87434,542.12456,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25021039,41,,,0,,False,8,test,0
1892,0.0,542.12456,542.37477,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,-10.0,null,null,0.25021039,196,,,0,,False,7,train,0
1893,0.0,542.37477,542.62498,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-40.0,null,null,0.25020961,227,,,0,,False,6,train,1
1894,0.0,542.62498,542.87518,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,30.0,null,null,0.25020961,144,,,0,,False,8,test,1
1895,0.0,542.87518,543.12539,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,null,null,0.25020961,22,,,0,,False,9,train,0
1896,0.0,543.12539,543.3756,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,null,null,0.25020961,102,,,0,,False,5,test,0
1897,0.0,543.3756,543.62581,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,30.0,null,null,0.25021039,144,,,0,,False,9,train,1
1898,0.0,543.62581,543.87602,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-20.0,null,null,0.25021039,122,,,0,,False,11,test,0
1899,0.0,543.87602,544.12624,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,20.0,null,null,0.25021039,64,,,0,,False,6,train,2
1900,0.0,544.12624,544.37645,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,30.0,null,null,0.25021039,55,,,0,,False,9,train,0
1901,0.0,544.37645,544.62665,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-40.0,null,null,0.25020461,172,,,0,,False,9,train,2
1902,0.0,544.62665,544.87685,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-10.0,null,null,0.25020461,222,,,0,,False,5,test,2
1903,0.0,544.87685,545.12706,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,0.0,null,null,0.25020461,182,,,0,,False,5,test,0
1904,0.0,545.12706,545.37726,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-20.0,null,null,0.25020461,38,,,0,,False,10,train,1
1905,0.0,545.37726,545.62747,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25021039,152,,,0,,False,8,test,1
1906,0.0,545.62747,545.87768,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-40.0,null,null,0.25021039,53,,,0,,False,6,train,0
1907,0.0,545.87768,546.1279,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-10.0,null,null,0.25021039,90,,,0,,False,11,test,0
1908,0.0,546.1279,546.37811,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,10.0,null,null,0.25021039,159,,,0,,False,8,test,2
1909,0.0,546.37811,546.62832,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,30.0,null,null,0.25020961,4,,,0,,False,9,train,0
1910,0.0,546.62832,546.87852,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25020961,152,,,0,,False,9,train,1
1911,0.0,546.87852,547.12873,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-40.0,null,null,0.25020961,129,,,0,,False,5,test,0
1912,0.0,547.12873,547.37894,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-20.0,null,null,0.25020961,95,,,0,,False,7,train,2
1913,0.0,547.37894,547.62915,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,0.0,null,null,0.25020289,2,,,0,,False,8,test,1
1914,0.0,547.62915,547.87935,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,-30.0,null,null,0.25020289,51,,,0,,False,7,train,0
1915,0.0,547.87935,548.12955,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,10.0,null,null,0.25020289,79,,,0,,False,10,train,2
1916,0.0,548.12955,548.37976,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,0.0,null,null,0.25020289,52,,,0,,False,4,train,2
1917,0.0,548.37976,548.62996,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,10.0,null,null,0.25020461,159,,,0,,False,9,train,2
1918,0.0,548.62996,548.88016,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,0.0,null,null,0.25020461,182,,,0,,False,6,train,0
1919,0.0,548.88016,549.13037,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,10.0,null,null,0.25020461,18,,,0,,False,8,test,0
1920,0.0,549.13037,549.38057,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-10.0,null,null,0.25020461,197,,,0,,False,7,train,0
1921,0.0,549.38057,549.63079,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,20.0,null,null,0.25021289,199,,,0,,False,7,train,0
1922,0.0,549.63079,549.881,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,0.0,null,null,0.25021289,8,,,0,,False,6,train,1
1923,0.0,549.881,550.13121,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,null,null,0.25021289,102,,,0,,False,6,train,0
1924,0.0,550.13121,550.38143,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,10.0,null,null,0.25021289,218,,,0,,False,9,train,1
1925,0.0,550.38143,550.63163,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,30.0,null,null,0.25020211,192,,,0,,False,9,train,0
1926,0.0,550.63163,550.88183,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-30.0,null,null,0.25020211,93,,,0,,False,4,train,2
1927,0.0,550.88183,551.13203,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25020211,152,,,0,,False,10,train,1
1928,0.0,551.13203,551.38223,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-40.0,null,null,0.25020211,113,,,0,,False,6,train,2
1929,0.0,551.38223,551.63244,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,30.0,null,null,0.25021039,144,,,0,,False,10,train,1
1930,0.0,551.63244,551.88265,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-40.0,null,null,0.25021039,214,,,0,,False,4,train,2
1931,0.0,551.88265,552.13287,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,0.0,null,null,0.25021039,48,,,0,,False,9,train,0
1932,0.0,552.13287,552.38308,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,40.0,null,null,0.25021039,202,,,0,,False,7,train,0
1933,0.0,552.38308,552.63329,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,40.0,null,null,0.25020961,173,,,0,,False,6,train,2
1934,0.0,552.63329,552.88349,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,10.0,null,null,0.25020961,140,,,0,,False,9,train,1
1935,0.0,552.88349,553.1337,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,40.0,null,null,0.25020961,97,,,0,,False,5,test,0
1936,0.0,553.1337,553.38391,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-40.0,null,null,0.25020961,62,,,0,,False,9,train,1
1937,0.0,553.38391,553.63412,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,40.0,null,null,0.25021039,173,,,0,,False,7,train,2
1938,0.0,553.63412,553.88433,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-40.0,null,null,0.25021039,100,,,0,,False,7,train,0
1939,0.0,553.88433,554.13455,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,10.0,null,null,0.25021039,94,,,0,,False,7,train,0
1940,0.0,554.13455,554.38476,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,null,null,0.25021039,165,,,0,,False,7,train,2
1941,0.0,554.38476,554.63497,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,0.0,null,null,0.25020961,85,,,0,,False,8,test,0
1942,0.0,554.63497,554.88517,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,null,null,0.25020961,3,,,0,,False,10,train,1
1943,0.0,554.88517,555.13538,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-20.0,null,null,0.25020961,160,,,0,,False,4,train,1
1944,0.0,555.13538,555.38559,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,30.0,null,null,0.25020961,55,,,0,,False,10,train,0
1945,0.0,555.38559,555.6358,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-20.0,null,null,0.25020789,67,,,0,,False,9,train,1
1946,0.0,555.6358,555.88601,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-10.0,null,null,0.25020789,34,,,0,,False,8,test,2
1947,0.0,555.88601,556.13622,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,40.0,null,null,0.25020789,78,,,0,,False,6,train,1
1948,0.0,556.13622,556.38643,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,40.0,null,null,0.25020789,171,,,0,,False,8,test,2
1949,0.0,556.38643,556.63663,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,10.0,null,null,0.25020461,96,,,0,,False,8,test,1
1950,0.0,556.63663,556.88683,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,40.0,null,null,0.25020461,206,,,0,,False,6,train,0
1951,0.0,556.88683,557.13704,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,10.0,null,null,0.25020461,164,,,0,,False,8,test,1
1952,0.0,557.13704,557.38724,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,0.0,null,null,0.25020461,123,,,0,,False,8,test,2
1953,0.0,557.38724,557.63745,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-20.0,null,null,0.25020539,158,,,0,,False,11,test,0
1954,0.0,557.63745,557.88765,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,0.0,null,null,0.25020539,163,,,0,,False,9,train,1
1955,0.0,557.88765,558.13786,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-30.0,null,null,0.25020539,239,,,0,,False,3,train,0
1956,0.0,558.13786,558.38807,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,30.0,null,null,0.25020539,117,,,0,,False,10,train,1
1957,0.0,558.38807,558.63828,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,0.0,null,null,0.25021461,8,,,0,,False,7,train,1
1958,0.0,558.63828,558.88849,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,null,null,0.25021461,74,,,0,,False,8,test,1
1959,0.0,558.88849,559.13871,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,null,null,0.25021461,22,,,0,,False,10,train,0
