stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,size,color,frame,temporal_frequency,x_position,y_position,orientation,stimulus_name,spatial_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,124.04781,124.298,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,102,,,0,,False,0,train,2
140,0.0,124.298,124.5482,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,103,,,0,,False,0,train,2
141,0.0,124.5482,124.79842,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,104,,,0,,False,0,train,0
142,0.0,124.79842,125.04863,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,13,,,0,,False,1,train,1
143,0.0,125.04863,125.29885,0.8,"[20.0, 20.0]",null,null,4.0,0.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,68,,,0,,False,1,train,1
144,0.0,125.29885,125.54906,0.8,"[20.0, 20.0]",null,null,4.0,20.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,105,,,0,,False,0,train,1
145,0.0,125.54906,125.79927,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,106,,,0,,False,0,train,0
146,0.0,125.79927,126.04947,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,107,,,0,,False,0,train,1
147,0.0,126.04947,126.29968,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,108,,,0,,False,0,train,2
148,0.0,126.29968,126.54988,0.8,"[20.0, 20.0]",null,null,4.0,20.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,12,,,0,,False,1,train,0
149,0.0,126.54988,126.8001,0.8,"[20.0, 20.0]",null,null,4.0,40.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,79,,,0,,False,1,train,0
150,0.0,126.8001,127.05032,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,109,,,0,,False,0,train,1
151,0.0,127.05032,127.30054,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,110,,,0,,False,0,train,1
152,0.0,127.30054,127.55076,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,111,,,0,,False,0,train,2
153,0.0,127.55076,127.80096,0.8,"[20.0, 20.0]",null,null,4.0,40.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,85,,,0,,False,1,train,1
154,0.0,127.80096,128.05116,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,112,,,0,,False,0,train,1
155,0.0,128.05116,128.30135,0.8,"[20.0, 20.0]",null,null,4.0,10.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,113,,,0,,False,0,train,2
156,0.0,128.30135,128.55155,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,44,,,0,,False,1,train,1
157,0.0,128.55155,128.80177,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,114,,,0,,False,0,train,1
158,0.0,128.80177,129.05198,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,100,,,0,,False,1,train,2
159,0.0,129.05198,129.3022,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,115,,,0,,False,0,train,0
160,0.0,129.3022,129.55241,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,116,,,0,,False,0,train,0
161,0.0,129.55241,129.80261,0.8,"[20.0, 20.0]",null,null,4.0,40.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,117,,,0,,False,0,train,0
162,0.0,129.80261,130.05282,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,118,,,0,,False,0,train,0
163,0.0,130.05282,130.30302,0.8,"[20.0, 20.0]",null,null,4.0,30.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,119,,,0,,False,0,train,1
164,0.0,130.30302,130.55322,0.8,"[20.0, 20.0]",null,null,4.0,30.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,19,,,0,,False,1,train,2
165,0.0,130.55322,130.80344,0.8,"[20.0, 20.0]",null,null,4.0,0.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,120,,,0,,False,0,train,0
166,0.0,130.80344,131.05365,0.8,"[20.0, 20.0]",null,null,4.0,20.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,4,,,0,,False,2,test,2
167,0.0,131.05365,131.30387,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,121,,,0,,False,0,train,2
168,0.0,131.30387,131.55408,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,122,,,0,,False,0,train,2
169,0.0,131.55408,131.80428,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,123,,,0,,False,0,train,0
170,0.0,131.80428,132.05449,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,109,,,0,,False,1,train,1
171,0.0,132.05449,132.30469,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,121,,,0,,False,1,train,2
172,0.0,132.30469,132.55489,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,84,,,0,,False,1,train,1
173,0.0,132.55489,132.80511,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,70,,,0,,False,1,train,0
174,0.0,132.80511,133.05533,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,77,,,0,,False,1,train,0
175,0.0,133.05533,133.30555,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,124,,,0,,False,0,train,2
176,0.0,133.30555,133.55577,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,56,,,0,,False,1,train,0
177,0.0,133.55577,133.80597,0.8,"[20.0, 20.0]",null,null,4.0,10.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,125,,,0,,False,0,train,0
178,0.0,133.80597,134.05617,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,126,,,0,,False,0,train,2
179,0.0,134.05617,134.30637,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,127,,,0,,False,0,train,2
180,0.0,134.30637,134.55657,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,32,,,0,,False,3,train,0
181,0.0,134.55657,134.80679,0.8,"[20.0, 20.0]",null,null,4.0,30.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,128,,,0,,False,0,train,0
182,0.0,134.80679,135.05701,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,129,,,0,,False,0,train,2
183,0.0,135.05701,135.30723,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,130,,,0,,False,0,train,1
184,0.0,135.30723,135.55745,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,26,,,0,,False,1,train,1
185,0.0,135.55745,135.80765,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,127,,,0,,False,1,train,2
186,0.0,135.80765,136.05784,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,131,,,0,,False,0,train,1
187,0.0,136.05784,136.30804,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,29,,,0,,False,1,train,1
188,0.0,136.30804,136.55823,0.8,"[20.0, 20.0]",null,null,4.0,20.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,20,,,0,,False,3,train,2
189,0.0,136.55823,136.80845,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,116,,,0,,False,1,train,0
190,0.0,136.80845,137.05867,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,132,,,0,,False,0,train,0
191,0.0,137.05867,137.30888,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,104,,,0,,False,1,train,0
192,0.0,137.30888,137.5591,0.8,"[20.0, 20.0]",null,null,4.0,10.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,34,,,0,,False,2,test,0
193,0.0,137.5591,137.8093,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,10,,,0,,False,1,train,1
194,0.0,137.8093,138.05951,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,75,,,0,,False,1,train,0
195,0.0,138.05951,138.30971,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,133,,,0,,False,0,train,0
196,0.0,138.30971,138.55991,0.8,"[20.0, 20.0]",null,null,4.0,0.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,134,,,0,,False,0,train,0
197,0.0,138.55991,138.81012,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,29,,,0,,False,2,test,1
198,0.0,138.81012,139.06033,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,135,,,0,,False,0,train,0
199,0.0,139.06033,139.31054,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,136,,,0,,False,0,train,1
200,0.0,139.31054,139.56075,0.8,"[20.0, 20.0]",null,null,4.0,10.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,137,,,0,,False,0,train,1
201,0.0,139.56075,139.81096,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,122,,,0,,False,1,train,2
202,0.0,139.81096,140.06117,0.8,"[20.0, 20.0]",null,null,4.0,0.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,120,,,0,,False,1,train,0
203,0.0,140.06117,140.31138,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,21,,,0,,False,2,test,1
204,0.0,140.31138,140.56159,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,138,,,0,,False,0,train,1
205,0.0,140.56159,140.8118,0.8,"[20.0, 20.0]",null,null,4.0,20.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,4,,,0,,False,3,train,2
206,0.0,140.8118,141.06201,0.8,"[20.0, 20.0]",null,null,4.0,0.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,68,,,0,,False,2,test,1
207,0.0,141.06201,141.31222,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,139,,,0,,False,0,train,0
208,0.0,141.31222,141.56243,0.8,"[20.0, 20.0]",null,null,4.0,10.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,140,,,0,,False,0,train,0
209,0.0,141.56243,141.81263,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,126,,,0,,False,1,train,2
210,0.0,141.81263,142.06284,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,81,,,0,,False,1,train,2
211,0.0,142.06284,142.31304,0.8,"[20.0, 20.0]",null,null,4.0,10.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,113,,,0,,False,1,train,2
212,0.0,142.31304,142.56324,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,8,,,0,,False,3,train,2
213,0.0,142.56324,142.81346,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,141,,,0,,False,0,train,1
214,0.0,142.81346,143.06368,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,142,,,0,,False,0,train,0
215,0.0,143.06368,143.31389,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,10,,,0,,False,2,test,1
216,0.0,143.31389,143.56411,0.8,"[20.0, 20.0]",null,null,4.0,40.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,143,,,0,,False,0,train,2
217,0.0,143.56411,143.81431,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,144,,,0,,False,0,train,2
218,0.0,143.81431,144.06452,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,106,,,0,,False,1,train,0
219,0.0,144.06452,144.31472,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,145,,,0,,False,0,train,2
220,0.0,144.31472,144.56492,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,146,,,0,,False,0,train,1
221,0.0,144.56492,144.81514,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,30,,,0,,False,1,train,2
222,0.0,144.81514,145.06536,0.8,"[20.0, 20.0]",null,null,4.0,20.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,80,,,0,,False,1,train,0
223,0.0,145.06536,145.31557,0.8,"[20.0, 20.0]",null,null,4.0,0.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,46,,,0,,False,2,test,2
224,0.0,145.31557,145.56579,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,130,,,0,,False,1,train,1
225,0.0,145.56579,145.81599,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,36,,,0,,False,2,test,1
226,0.0,145.81599,146.06619,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,26,,,0,,False,2,test,1
227,0.0,146.06619,146.31639,0.8,"[20.0, 20.0]",null,null,4.0,10.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,147,,,0,,False,0,train,2
228,0.0,146.31639,146.56659,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,104,,,0,,False,2,test,0
229,0.0,146.56659,146.81682,0.8,"[20.0, 20.0]",null,null,4.0,40.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022507,148,,,0,,False,0,train,2
230,0.0,146.81682,147.06704,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022507,149,,,0,,False,0,train,0
231,0.0,147.06704,147.31727,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022507,150,,,0,,False,0,train,0
232,0.0,147.31727,147.56749,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022507,151,,,0,,False,0,train,1
233,0.0,147.56749,147.81769,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,152,,,0,,False,0,train,1
234,0.0,147.81769,148.06788,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,78,,,0,,False,1,train,1
235,0.0,148.06788,148.31808,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,40,,,0,,False,1,train,1
236,0.0,148.31808,148.56827,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,56,,,0,,False,2,test,0
237,0.0,148.56827,148.81849,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,153,,,0,,False,0,train,0
238,0.0,148.81849,149.0687,0.8,"[20.0, 20.0]",null,null,4.0,10.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,22,,,0,,False,1,train,1
239,0.0,149.0687,149.31892,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,154,,,0,,False,0,train,0
240,0.0,149.31892,149.56913,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,118,,,0,,False,1,train,0
241,0.0,149.56913,149.81933,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,84,,,0,,False,2,test,1
242,0.0,149.81933,150.06953,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,38,,,0,,False,2,test,2
243,0.0,150.06953,150.31973,0.8,"[20.0, 20.0]",null,null,4.0,40.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,79,,,0,,False,2,test,0
244,0.0,150.31973,150.56993,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,154,,,0,,False,1,train,0
245,0.0,150.56993,150.82015,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,155,,,0,,False,0,train,2
246,0.0,150.82015,151.07037,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,9,,,0,,False,2,test,1
247,0.0,151.07037,151.32058,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,100,,,0,,False,2,test,2
248,0.0,151.32058,151.5708,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,156,,,0,,False,0,train,1
249,0.0,151.5708,151.82101,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,157,,,0,,False,0,train,1
250,0.0,151.82101,152.07121,0.8,"[20.0, 20.0]",null,null,4.0,40.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,158,,,0,,False,0,train,0
251,0.0,152.07121,152.32142,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,106,,,0,,False,2,test,0
252,0.0,152.32142,152.57162,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,88,,,0,,False,1,train,0
253,0.0,152.57162,152.82183,0.8,"[20.0, 20.0]",null,null,4.0,30.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,119,,,0,,False,1,train,1
254,0.0,152.82183,153.07205,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,144,,,0,,False,1,train,2
255,0.0,153.07205,153.32226,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,159,,,0,,False,0,train,0
256,0.0,153.32226,153.57247,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,160,,,0,,False,0,train,2
257,0.0,153.57247,153.82267,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,33,,,0,,False,1,train,1
258,0.0,153.82267,154.07288,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,161,,,0,,False,0,train,0
259,0.0,154.07288,154.32308,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,13,,,0,,False,2,test,1
260,0.0,154.32308,154.57328,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,162,,,0,,False,0,train,2
261,0.0,154.57328,154.82349,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,163,,,0,,False,0,train,2
262,0.0,154.82349,155.07371,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,164,,,0,,False,0,train,0
263,0.0,155.07371,155.32392,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,165,,,0,,False,0,train,0
264,0.0,155.32392,155.57413,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,37,,,0,,False,6,train,2
265,0.0,155.57413,155.82433,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,47,,,0,,False,2,test,0
266,0.0,155.82433,156.07454,0.8,"[20.0, 20.0]",null,null,4.0,0.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,82,,,0,,False,1,train,1
267,0.0,156.07454,156.32474,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,39,,,0,,False,4,train,2
268,0.0,156.32474,156.57494,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,166,,,0,,False,0,train,2
269,0.0,156.57494,156.82517,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022757,45,,,0,,False,1,train,1
270,0.0,156.82517,157.0754,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022757,107,,,0,,False,1,train,1
271,0.0,157.0754,157.32562,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022757,39,,,0,,False,5,test,2
272,0.0,157.32562,157.57585,0.8,"[20.0, 20.0]",null,null,4.0,0.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022757,167,,,0,,False,0,train,2
273,0.0,157.57585,157.82604,0.8,"[20.0, 20.0]",null,null,4.0,30.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,51,,,0,,False,2,test,1
274,0.0,157.82604,158.07624,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,94,,,0,,False,1,train,0
275,0.0,158.07624,158.32643,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,168,,,0,,False,0,train,2
276,0.0,158.32643,158.57662,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,169,,,0,,False,0,train,0
