stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,orientation,phase,contrast,stimulus_name,color,x_position,size,y_position,spatial_frequency,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
138,0.0,118.95495,119.20516,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,87,,,0,,False,1,train,0
139,0.0,119.20516,119.45536,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020495,109,,,0,,False,0,train,2
140,0.0,119.45536,119.70557,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,110,,,0,,False,0,train,1
141,0.0,119.70557,119.95578,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021005,77,,,0,,False,1,train,1
142,0.0,119.95578,120.20599,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021005,111,,,0,,False,0,train,0
143,0.0,120.20599,120.4562,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",20.0,0.08,null,0.25021005,112,,,0,,False,0,train,0
144,0.0,120.4562,120.70641,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021005,67,,,0,,False,1,train,2
145,0.0,120.70641,120.95661,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",20.0,0.08,null,0.25020745,23,,,0,,False,1,train,2
146,0.0,120.95661,121.20682,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",10.0,0.08,null,0.25020745,113,,,0,,False,0,train,0
147,0.0,121.20682,121.45703,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020745,114,,,0,,False,0,train,2
148,0.0,121.45703,121.70724,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020745,76,,,0,,False,1,train,1
149,0.0,121.70724,121.95746,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25022005,115,,,0,,False,0,train,0
150,0.0,121.95746,122.20768,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25022005,116,,,0,,False,0,train,1
151,0.0,122.20768,122.4579,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25022005,117,,,0,,False,0,train,1
152,0.0,122.4579,122.70812,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25022005,118,,,0,,False,0,train,1
153,0.0,122.70812,122.95832,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",40.0,0.08,null,0.25019995,119,,,0,,False,0,train,2
154,0.0,122.95832,123.20852,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019995,120,,,0,,False,0,train,1
155,0.0,123.20852,123.45872,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019995,99,,,0,,False,1,train,2
156,0.0,123.45872,123.70892,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",40.0,0.08,null,0.25019995,62,,,0,,False,1,train,1
157,0.0,123.70892,123.95913,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25021255,26,,,0,,False,1,train,2
158,0.0,123.95913,124.20934,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,121,,,0,,False,0,train,2
159,0.0,124.20934,124.45955,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,122,,,0,,False,0,train,0
160,0.0,124.45955,124.70977,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021255,123,,,0,,False,0,train,0
161,0.0,124.70977,124.95997,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",30.0,0.08,null,0.25020495,95,,,0,,False,1,train,1
162,0.0,124.95997,125.21018,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",40.0,0.08,null,0.25020495,98,,,0,,False,1,train,1
163,0.0,125.21018,125.46038,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",40.0,0.08,null,0.25020495,28,,,0,,False,1,train,0
164,0.0,125.46038,125.71059,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020495,34,,,0,,False,1,train,1
165,0.0,125.71059,125.9608,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25021255,124,,,0,,False,0,train,0
166,0.0,125.9608,126.21101,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",10.0,0.08,null,0.25021255,125,,,0,,False,0,train,2
167,0.0,126.21101,126.46122,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,126,,,0,,False,0,train,2
168,0.0,126.46122,126.71144,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021255,117,,,0,,False,1,train,1
169,0.0,126.71144,126.96164,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",0.0,0.08,null,0.25020245,127,,,0,,False,0,train,0
170,0.0,126.96164,127.21184,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25020245,118,,,0,,False,1,train,1
171,0.0,127.21184,127.46204,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,108,,,0,,False,1,train,0
172,0.0,127.46204,127.71225,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,59,,,0,,False,2,test,1
173,0.0,127.71225,127.96246,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021755,70,,,0,,False,1,train,2
174,0.0,127.96246,128.21268,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021755,128,,,0,,False,0,train,0
175,0.0,128.21268,128.4629,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",0.0,0.08,null,0.25021755,55,,,0,,False,2,test,2
176,0.0,128.4629,128.71312,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",0.0,0.08,null,0.25021755,129,,,0,,False,0,train,0
177,0.0,128.71312,128.96332,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,108,,,0,,False,2,test,0
178,0.0,128.96332,129.21352,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",10.0,0.08,null,0.25020245,130,,,0,,False,0,train,2
179,0.0,129.21352,129.46372,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,27,,,0,,False,1,train,2
180,0.0,129.46372,129.71393,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,131,,,0,,False,0,train,0
181,0.0,129.71393,129.96414,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021505,132,,,0,,False,0,train,0
182,0.0,129.96414,130.21436,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021505,107,,,0,,False,1,train,2
183,0.0,130.21436,130.46457,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,51,,,0,,False,1,train,1
184,0.0,130.46457,130.71479,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021505,133,,,0,,False,0,train,0
185,0.0,130.71479,130.96499,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020495,134,,,0,,False,0,train,1
186,0.0,130.96499,131.2152,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020495,80,,,0,,False,2,test,2
187,0.0,131.2152,131.4654,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25020495,135,,,0,,False,0,train,1
188,0.0,131.4654,131.71561,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25020495,135,,,0,,False,1,train,1
189,0.0,131.71561,131.96583,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",0.0,0.08,null,0.25022005,136,,,0,,False,0,train,1
190,0.0,131.96583,132.21605,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25022005,115,,,0,,False,1,train,0
191,0.0,132.21605,132.46627,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-10.0,0.08,null,0.25022005,137,,,0,,False,0,train,0
192,0.0,132.46627,132.71649,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25022005,138,,,0,,False,0,train,0
193,0.0,132.71649,132.96668,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25019495,139,,,0,,False,0,train,0
194,0.0,132.96668,133.21688,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019495,2,,,0,,False,2,test,1
195,0.0,133.21688,133.46707,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019495,140,,,0,,False,0,train,2
196,0.0,133.46707,133.71727,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25019495,67,,,0,,False,2,test,2
197,0.0,133.71727,133.96748,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021755,77,,,0,,False,2,test,1
198,0.0,133.96748,134.2177,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,141,,,0,,False,0,train,1
199,0.0,134.2177,134.46792,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021755,2,,,0,,False,3,train,1
200,0.0,134.46792,134.71814,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021755,106,,,0,,False,1,train,0
201,0.0,134.71814,134.96834,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25019995,142,,,0,,False,0,train,1
202,0.0,134.96834,135.21854,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25019995,141,,,0,,False,1,train,1
203,0.0,135.21854,135.46874,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-10.0,0.08,null,0.25019995,143,,,0,,False,0,train,0
204,0.0,135.46874,135.71894,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25019995,144,,,0,,False,0,train,0
205,0.0,135.71894,135.96915,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",30.0,0.08,null,0.25021255,145,,,0,,False,0,train,1
206,0.0,135.96915,136.21936,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021255,35,,,0,,False,1,train,0
207,0.0,136.21936,136.46957,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,52,,,0,,False,2,test,0
208,0.0,136.46957,136.71979,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,146,,,0,,False,0,train,0
209,0.0,136.71979,136.96999,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25020495,53,,,0,,False,1,train,2
210,0.0,136.96999,137.2202,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020495,138,,,0,,False,1,train,0
211,0.0,137.2202,137.4704,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,64,,,0,,False,2,test,0
212,0.0,137.4704,137.72061,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25020495,26,,,0,,False,2,test,2
213,0.0,137.72061,137.97083,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",0.0,0.08,null,0.25022255,93,,,0,,False,1,train,2
214,0.0,137.97083,138.22105,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",10.0,0.08,null,0.25022255,91,,,0,,False,1,train,1
215,0.0,138.22105,138.47127,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",10.0,0.08,null,0.25022255,19,,,0,,False,1,train,2
216,0.0,138.47127,138.7215,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",20.0,0.08,null,0.25022255,112,,,0,,False,1,train,0
217,0.0,138.7215,138.97169,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",20.0,0.08,null,0.25019745,57,,,0,,False,1,train,1
218,0.0,138.97169,139.22189,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-20.0,0.08,null,0.25019745,147,,,0,,False,0,train,2
219,0.0,139.22189,139.47209,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25019745,123,,,0,,False,1,train,0
220,0.0,139.47209,139.72229,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",0.0,0.08,null,0.25019745,72,,,0,,False,1,train,2
221,0.0,139.72229,139.9725,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021505,131,,,0,,False,1,train,0
222,0.0,139.9725,140.22272,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021505,148,,,0,,False,0,train,2
223,0.0,140.22272,140.47293,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,149,,,0,,False,0,train,2
224,0.0,140.47293,140.72315,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021505,123,,,0,,False,2,test,0
225,0.0,140.72315,140.97335,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",40.0,0.08,null,0.25020245,150,,,0,,False,0,train,1
226,0.0,140.97335,141.22355,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,110,,,0,,False,1,train,1
227,0.0,141.22355,141.47375,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",20.0,0.08,null,0.25020245,151,,,0,,False,0,train,2
228,0.0,141.47375,141.72396,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",20.0,0.08,null,0.25020245,151,,,0,,False,1,train,2
229,0.0,141.72396,141.97417,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25021005,12,,,0,,False,1,train,2
230,0.0,141.97417,142.22438,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021005,42,,,0,,False,1,train,1
231,0.0,142.22438,142.47459,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021005,152,,,0,,False,0,train,0
232,0.0,142.47459,142.7248,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021005,6,,,0,,False,1,train,1
233,0.0,142.7248,142.975,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",30.0,0.08,null,0.25020745,101,,,0,,False,1,train,0
234,0.0,142.975,143.22521,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",10.0,0.08,null,0.25020745,79,,,0,,False,1,train,1
235,0.0,143.22521,143.47542,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020745,144,,,0,,False,1,train,0
236,0.0,143.47542,143.72563,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",20.0,0.08,null,0.25020745,151,,,0,,False,2,test,2
237,0.0,143.72563,143.97584,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021505,18,,,0,,False,1,train,2
238,0.0,143.97584,144.22606,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",10.0,0.08,null,0.25021505,19,,,0,,False,2,test,2
239,0.0,144.22606,144.47627,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,153,,,0,,False,0,train,0
240,0.0,144.47627,144.72649,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,103,,,0,,False,1,train,2
241,0.0,144.72649,144.97669,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,85,,,0,,False,1,train,1
242,0.0,144.97669,145.22689,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",30.0,0.08,null,0.25020245,56,,,0,,False,1,train,2
243,0.0,145.22689,145.47709,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,106,,,0,,False,2,test,0
244,0.0,145.47709,145.7273,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",0.0,0.08,null,0.25020245,154,,,0,,False,0,train,1
245,0.0,145.7273,145.97751,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,121,,,0,,False,1,train,2
246,0.0,145.97751,146.22773,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021505,155,,,0,,False,0,train,1
247,0.0,146.22773,146.47794,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",20.0,0.08,null,0.25021505,112,,,0,,False,2,test,0
248,0.0,146.47794,146.72816,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021505,120,,,0,,False,1,train,1
249,0.0,146.72816,146.97836,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,14,,,0,,False,1,train,1
250,0.0,146.97836,147.22856,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,110,,,0,,False,2,test,1
251,0.0,147.22856,147.47876,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,64,,,0,,False,3,train,0
252,0.0,147.47876,147.72897,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020245,77,,,0,,False,3,train,1
253,0.0,147.72897,147.97918,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021005,156,,,0,,False,0,train,1
254,0.0,147.97918,148.22939,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25021005,12,,,0,,False,2,test,2
255,0.0,148.22939,148.4796,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",10.0,0.08,null,0.25021005,157,,,0,,False,0,train,1
256,0.0,148.4796,148.72981,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",40.0,0.08,null,0.25021005,62,,,0,,False,2,test,1
257,0.0,148.72981,148.98001,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",40.0,0.08,null,0.25020745,158,,,0,,False,0,train,0
258,0.0,148.98001,149.23022,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",0.0,0.08,null,0.25020745,159,,,0,,False,0,train,1
259,0.0,149.23022,149.48043,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",10.0,0.08,null,0.25020745,160,,,0,,False,0,train,1
260,0.0,149.48043,149.73064,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020745,122,,,0,,False,1,train,0
261,0.0,149.73064,149.98085,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021005,161,,,0,,False,0,train,2
262,0.0,149.98085,150.23106,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021005,85,,,0,,False,2,test,1
263,0.0,150.23106,150.48127,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25021005,53,,,0,,False,2,test,2
264,0.0,150.48127,150.73148,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021005,162,,,0,,False,0,train,0
265,0.0,150.73148,150.98168,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020745,163,,,0,,False,0,train,2
266,0.0,150.98168,151.23189,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",30.0,0.08,null,0.25020745,164,,,0,,False,0,train,1
267,0.0,151.23189,151.4821,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020745,70,,,0,,False,2,test,2
268,0.0,151.4821,151.73231,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",30.0,0.08,null,0.25020745,78,,,0,,False,1,train,0
269,0.0,151.73231,151.98251,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020755,75,,,0,,False,1,train,1
270,0.0,151.98251,152.23272,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",30.0,0.08,null,0.25020755,164,,,0,,False,1,train,1
271,0.0,152.23272,152.48293,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",10.0,0.08,null,0.25020755,130,,,0,,False,1,train,2
272,0.0,152.48293,152.73314,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",20.0,0.08,null,0.25020755,112,,,0,,False,3,train,0
273,0.0,152.73314,152.98335,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020995,47,,,0,,False,1,train,1
274,0.0,152.98335,153.23356,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",30.0,0.08,null,0.25020995,90,,,0,,False,1,train,2
275,0.0,153.23356,153.48377,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020995,123,,,0,,False,3,train,0
