stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,stimulus_name,y_position,color,frame,size,x_position,spatial_frequency,orientation,temporal_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,124.90626,125.15647,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,73,,,0,,False,2,test,0
140,0.0,125.15647,125.40667,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,106,,,0,,False,0,train,0
141,0.0,125.40667,125.65689,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,107,,,0,,False,0,train,0
142,0.0,125.65689,125.9071,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,108,,,0,,False,0,train,2
143,0.0,125.9071,126.15731,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,4,,,0,,False,1,train,0
144,0.0,126.15731,126.40753,0.8,gabors,20.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,38,,,0,,False,1,train,0
145,0.0,126.40753,126.65773,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,17,,,0,,False,1,train,2
146,0.0,126.65773,126.90793,0.8,gabors,10.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,109,,,0,,False,0,train,1
147,0.0,126.90793,127.15814,0.8,gabors,20.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,55,,,0,,False,2,test,1
148,0.0,127.15814,127.40834,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,110,,,0,,False,0,train,2
149,0.0,127.40834,127.65855,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,52,,,0,,False,1,train,0
150,0.0,127.65855,127.90875,0.8,gabors,10.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,111,,,0,,False,0,train,1
151,0.0,127.90875,128.15896,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,16,,,0,,False,2,test,0
152,0.0,128.15896,128.40917,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,50,,,0,,False,3,train,2
153,0.0,128.40917,128.65938,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,62,,,0,,False,3,train,1
154,0.0,128.65938,128.90958,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,47,,,0,,False,1,train,2
155,0.0,128.90958,129.15979,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,112,,,0,,False,0,train,0
156,0.0,129.15979,129.41,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,92,,,0,,False,1,train,1
157,0.0,129.41,129.66022,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,10,,,0,,False,2,test,2
158,0.0,129.66022,129.91043,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,113,,,0,,False,0,train,1
159,0.0,129.91043,130.16064,0.8,gabors,40.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,97,,,0,,False,1,train,2
160,0.0,130.16064,130.41086,0.8,gabors,0.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,114,,,0,,False,0,train,0
161,0.0,130.41086,130.66106,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,115,,,0,,False,0,train,2
162,0.0,130.66106,130.91126,0.8,gabors,10.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,116,,,0,,False,0,train,0
163,0.0,130.91126,131.16147,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,117,,,0,,False,0,train,1
164,0.0,131.16147,131.41167,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,118,,,0,,False,0,train,2
165,0.0,131.41167,131.66189,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,95,,,0,,False,1,train,2
166,0.0,131.66189,131.9121,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,28,,,0,,False,1,train,0
167,0.0,131.9121,132.16231,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,119,,,0,,False,0,train,0
168,0.0,132.16231,132.41253,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,120,,,0,,False,0,train,2
169,0.0,132.41253,132.66273,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,95,,,0,,False,2,test,2
170,0.0,132.66273,132.91293,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,12,,,0,,False,2,test,2
171,0.0,132.91293,133.16314,0.8,gabors,30.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,26,,,0,,False,1,train,1
172,0.0,133.16314,133.41334,0.8,gabors,20.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,23,,,0,,False,1,train,0
173,0.0,133.41334,133.66356,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,121,,,0,,False,0,train,0
174,0.0,133.66356,133.91377,0.8,gabors,10.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,122,,,0,,False,0,train,2
175,0.0,133.91377,134.16398,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,123,,,0,,False,0,train,1
176,0.0,134.16398,134.4142,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,124,,,0,,False,0,train,2
177,0.0,134.4142,134.6644,0.8,gabors,10.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,125,,,0,,False,0,train,0
178,0.0,134.6644,134.9146,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,126,,,0,,False,0,train,0
179,0.0,134.9146,135.16481,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,25,,,0,,False,1,train,1
180,0.0,135.16481,135.41501,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,108,,,0,,False,1,train,2
181,0.0,135.41501,135.66523,0.8,gabors,20.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,127,,,0,,False,0,train,1
182,0.0,135.66523,135.91544,0.8,gabors,20.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,128,,,0,,False,0,train,0
183,0.0,135.91544,136.16566,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,129,,,0,,False,0,train,0
184,0.0,136.16566,136.41588,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,130,,,0,,False,0,train,1
185,0.0,136.41588,136.66608,0.8,gabors,0.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,131,,,0,,False,0,train,1
186,0.0,136.66608,136.91628,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,132,,,0,,False,0,train,0
187,0.0,136.91628,137.16648,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,133,,,0,,False,0,train,2
188,0.0,137.16648,137.41668,0.8,gabors,20.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,134,,,0,,False,0,train,0
189,0.0,137.41668,137.66689,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,84,,,0,,False,1,train,1
190,0.0,137.66689,137.91709,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,135,,,0,,False,0,train,0
191,0.0,137.91709,138.16729,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,136,,,0,,False,0,train,2
192,0.0,138.16729,138.4175,0.8,gabors,10.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,116,,,0,,False,1,train,0
193,0.0,138.4175,138.66772,0.8,gabors,30.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,90,,,0,,False,1,train,0
194,0.0,138.66772,138.91793,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,137,,,0,,False,0,train,2
195,0.0,138.91793,139.16815,0.8,gabors,30.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,70,,,0,,False,1,train,2
196,0.0,139.16815,139.41837,0.8,gabors,20.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,5,,,0,,False,2,test,2
197,0.0,139.41837,139.66858,0.8,gabors,10.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,138,,,0,,False,0,train,2
198,0.0,139.66858,139.91878,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,85,,,0,,False,1,train,1
199,0.0,139.91878,140.16898,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,139,,,0,,False,0,train,2
200,0.0,140.16898,140.41919,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,140,,,0,,False,0,train,1
201,0.0,140.41919,140.6694,0.8,gabors,40.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,141,,,0,,False,0,train,1
202,0.0,140.6694,140.91961,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,10,,,0,,False,3,train,2
203,0.0,140.91961,141.16983,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,120,,,0,,False,1,train,2
204,0.0,141.16983,141.42004,0.8,gabors,20.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,55,,,0,,False,3,train,1
205,0.0,141.42004,141.67025,0.8,gabors,20.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,127,,,0,,False,1,train,1
206,0.0,141.67025,141.92045,0.8,gabors,30.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,26,,,0,,False,2,test,1
207,0.0,141.92045,142.17065,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,96,,,0,,False,1,train,0
208,0.0,142.17065,142.42086,0.8,gabors,10.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,142,,,0,,False,0,train,0
209,0.0,142.42086,142.67107,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,45,,,0,,False,2,test,2
210,0.0,142.67107,142.92128,0.8,gabors,40.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,143,,,0,,False,0,train,1
211,0.0,142.92128,143.1715,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,89,,,0,,False,1,train,1
212,0.0,143.1715,143.42171,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021291,49,,,0,,False,3,train,1
213,0.0,143.42171,143.67192,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,1,,,0,,False,2,test,0
214,0.0,143.67192,143.92213,0.8,gabors,30.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,144,,,0,,False,0,train,2
215,0.0,143.92213,144.17235,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,145,,,0,,False,0,train,2
216,0.0,144.17235,144.42256,0.8,gabors,20.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,6,,,0,,False,2,test,2
217,0.0,144.42256,144.67276,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,37,,,0,,False,1,train,1
218,0.0,144.67276,144.92297,0.8,gabors,40.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,102,,,0,,False,1,train,1
219,0.0,144.92297,145.17318,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,61,,,0,,False,1,train,2
220,0.0,145.17318,145.42338,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,44,,,0,,False,2,test,2
221,0.0,145.42338,145.67359,0.8,gabors,10.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,125,,,0,,False,1,train,0
222,0.0,145.67359,145.92379,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,146,,,0,,False,0,train,2
223,0.0,145.92379,146.174,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,147,,,0,,False,0,train,1
224,0.0,146.174,146.42421,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,124,,,0,,False,1,train,2
225,0.0,146.42421,146.67442,0.8,gabors,10.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,7,,,0,,False,2,test,1
226,0.0,146.67442,146.92462,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,148,,,0,,False,0,train,1
227,0.0,146.92462,147.17483,0.8,gabors,0.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,65,,,0,,False,1,train,0
228,0.0,147.17483,147.42504,0.8,gabors,40.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,149,,,0,,False,0,train,2
229,0.0,147.42504,147.67525,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,24,,,0,,False,1,train,0
230,0.0,147.67525,147.92545,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,81,,,0,,False,1,train,1
231,0.0,147.92545,148.17566,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,115,,,0,,False,1,train,2
232,0.0,148.17566,148.42587,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,150,,,0,,False,0,train,1
233,0.0,148.42587,148.67608,0.8,gabors,20.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,151,,,0,,False,0,train,2
234,0.0,148.67608,148.92629,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,71,,,0,,False,1,train,0
235,0.0,148.92629,149.1765,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,152,,,0,,False,0,train,1
236,0.0,149.1765,149.42671,0.8,gabors,0.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,153,,,0,,False,0,train,0
237,0.0,149.42671,149.67693,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,154,,,0,,False,0,train,1
238,0.0,149.67693,149.92714,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,120,,,0,,False,2,test,2
239,0.0,149.92714,150.17735,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,155,,,0,,False,0,train,0
240,0.0,150.17735,150.42757,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,156,,,0,,False,0,train,0
241,0.0,150.42757,150.67778,0.8,gabors,30.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,157,,,0,,False,0,train,1
242,0.0,150.67778,150.92799,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,83,,,0,,False,1,train,0
243,0.0,150.92799,151.1782,0.8,gabors,20.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,38,,,0,,False,2,test,0
244,0.0,151.1782,151.42841,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,148,,,0,,False,1,train,1
245,0.0,151.42841,151.67862,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,78,,,0,,False,1,train,1
246,0.0,151.67862,151.92882,0.8,gabors,40.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,141,,,0,,False,1,train,1
247,0.0,151.92882,152.17903,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,136,,,0,,False,1,train,2
248,0.0,152.17903,152.42924,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,45,,,0,,False,3,train,2
249,0.0,152.42924,152.67945,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,118,,,0,,False,1,train,2
250,0.0,152.67945,152.92965,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,158,,,0,,False,0,train,0
251,0.0,152.92965,153.17986,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,159,,,0,,False,0,train,1
252,0.0,153.17986,153.43007,0.8,gabors,30.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,93,,,0,,False,1,train,0
253,0.0,153.43007,153.68027,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,160,,,0,,False,0,train,0
254,0.0,153.68027,153.93047,0.8,gabors,0.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,161,,,0,,False,0,train,2
255,0.0,153.93047,154.18068,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,117,,,0,,False,1,train,1
256,0.0,154.18068,154.43088,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,139,,,0,,False,1,train,2
257,0.0,154.43088,154.68109,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,8,,,0,,False,1,train,2
258,0.0,154.68109,154.93131,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,162,,,0,,False,0,train,0
259,0.0,154.93131,155.18153,0.8,gabors,0.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,3,,,0,,False,3,train,1
260,0.0,155.18153,155.43174,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,67,,,0,,False,1,train,2
261,0.0,155.43174,155.68195,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,163,,,0,,False,0,train,0
262,0.0,155.68195,155.93216,0.8,gabors,20.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,134,,,0,,False,1,train,0
263,0.0,155.93216,156.18237,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,37,,,0,,False,2,test,1
264,0.0,156.18237,156.43258,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,164,,,0,,False,0,train,1
265,0.0,156.43258,156.68278,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,165,,,0,,False,0,train,1
266,0.0,156.68278,156.93299,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,166,,,0,,False,0,train,2
267,0.0,156.93299,157.1832,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,167,,,0,,False,0,train,0
268,0.0,157.1832,157.4334,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,150,,,0,,False,1,train,1
269,0.0,157.4334,157.68361,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,168,,,0,,False,0,train,1
270,0.0,157.68361,157.93382,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,35,,,0,,False,1,train,1
271,0.0,157.93382,158.18404,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,117,,,0,,False,2,test,1
272,0.0,158.18404,158.43425,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,79,,,0,,False,1,train,1
273,0.0,158.43425,158.68446,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,89,,,0,,False,2,test,1
274,0.0,158.68446,158.93466,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,163,,,0,,False,1,train,0
275,0.0,158.93466,159.18487,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,108,,,0,,False,2,test,2
276,0.0,159.18487,159.43508,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,52,,,0,,False,2,test,0
