session_id,area,system,bandwidth_iqr_units,cells,spearman_rho,shape_mae_log2_octaves,constant_shape_mae_log2_octaves,shape_mae_improvement_log2_octaves,absolute_mae_log2_octaves,area_only_absolute_mae_log2_octaves,absolute_mae_improvement_log2_octaves
774875821,VISam,observed_rf,0.55,23,0.20948616600790515,0.7318263313180331,0.8518370589399265,0.12001072762189335,0.7884072523167038,0.6313336507363196,-0.1570736015803842
774875821,VISl,observed_rf,0.55,36,0.1603603603603604,0.7569138188035722,0.7545132944101969,-0.0024005243933753473,0.7569138188035716,0.747192706463017,-0.009721112340554505
774875821,VISp,observed_rf,0.55,50,0.2975750300120048,0.847019307319486,0.7973819913015099,-0.04963731601797616,0.8519251333586939,0.8108362310324129,-0.04108890232628104
774875821,VISrl,observed_rf,0.55,15,0.3142857142857143,0.44397324062356114,0.44750547745025493,0.003532236826693791,0.9393900434414402,0.9272484753809049,-0.012141568060535235
778240327,VISal,ccf_anatomy,0.55,44,0.04420630069032073,0.746185782899859,0.626979995638834,-0.11920578726102504,0.6426159651878649,0.6587834156055603,0.016167450417695406
778240327,VISam,ccf_anatomy,0.55,26,0.11097810410780432,0.9661808127731382,0.9901057315989323,0.023924918825794173,1.1521506215551476,1.1550273361583994,0.0028767146032517843
778240327,VISl,ccf_anatomy,0.55,27,0.452726571617234,0.731414022418089,0.7078051502296194,-0.02360887218846952,0.6693694645126254,0.7011994789379994,0.03183001442537403
778240327,VISp,ccf_anatomy,0.55,55,0.08453654311947043,1.0245250353443387,1.1360633390608363,0.11153830371649764,1.0604456337787873,1.0537397864639928,-0.006705847314794511
778240327,VISal,registered_map,1.15,44,0.05661508684900725,0.6387294950441267,0.626979995638834,-0.011749499405292685,0.6537016913526283,0.6587834156055603,0.005081724252931963
778240327,VISam,registered_map,1.15,26,-0.08768640324567253,0.9769885334743189,0.9901057315989323,0.013117198124613427,1.155680082851835,1.1550273361583994,-0.0006527466934356241
778240327,VISl,registered_map,1.15,27,0.4557814067833422,0.7124062221346039,0.7078051502296194,-0.004601071904984488,0.6557533350565485,0.7011994789379994,0.04544614388145085
778240327,VISp,registered_map,1.15,55,0.08832501517702314,1.0880686861908815,1.1360633390608363,0.04799465286995486,0.9955502061472856,1.0537397864639928,0.05818958031670718
778240327,VISal,observed_rf,0.35,44,0.1361522198731501,0.7523647605733303,0.626979995638834,-0.12538476493449635,0.6175010336133262,0.6587834156055603,0.04128238199223411
778240327,VISam,observed_rf,0.35,26,0.09333333333333332,0.9609710384125478,0.9901057315989323,0.029134693186384508,1.1039541408853015,1.1550273361583994,0.05107319527309784
778240327,VISl,observed_rf,0.35,27,0.07509157509157507,0.7673514044842538,0.7078051502296194,-0.059546254254634334,0.7588648161759686,0.7011994789379994,-0.05766533723796918
778240327,VISp,observed_rf,0.35,55,0.26334776334776344,0.934095543692802,1.1360633390608363,0.20196779536803433,0.961020403416704,1.0537397864639928,0.09271938304728877
781842082,VISal,ccf_anatomy,0.2,38,-0.19173287090175264,0.7378601414905983,0.5598199193979134,-0.17804022209268489,0.9875033736494059,0.6709845381886321,-0.31651883546077375
781842082,VISam,ccf_anatomy,0.2,26,-0.04482465284193718,1.0019347708938746,0.9881581766168868,-0.013776594276987852,1.3077810314128504,1.2763904346602217,-0.031390596752628674
