stimulus_presentation_id,stimulus_block,start_time,stop_time,size,x_position,frame,stimulus_name,orientation,y_position,spatial_frequency,temporal_frequency,color,contrast,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1125,0.0,367.5039,367.75411,"[20.0, 20.0]",20.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,4,,,0,,False,6,train,0
1126,0.0,367.75411,368.00433,"[20.0, 20.0]",0.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,47,,,0,,False,4,train,1
1127,0.0,368.00433,368.25454,"[20.0, 20.0]",40.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,97,,,0,,False,3,train,1
1128,0.0,368.25454,368.50475,"[20.0, 20.0]",40.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,104,,,0,,False,4,train,1
1129,0.0,368.50475,368.75496,"[20.0, 20.0]",30.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,198,,,0,,False,4,train,1
1130,0.0,368.75496,369.00517,"[20.0, 20.0]",10.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,136,,,0,,False,7,train,0
1131,0.0,369.00517,369.25537,"[20.0, 20.0]",0.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,190,,,0,,False,5,test,1
1132,0.0,369.25537,369.50558,"[20.0, 20.0]",10.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,78,,,0,,False,8,test,2
1133,0.0,369.50558,369.75578,"[20.0, 20.0]",0.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,182,,,0,,False,3,train,0
1134,0.0,369.75578,370.00599,"[20.0, 20.0]",0.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,173,,,0,,False,2,test,0
1135,0.0,370.00599,370.25619,"[20.0, 20.0]",-20.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,171,,,0,,False,3,train,1
1136,0.0,370.25619,370.50639,"[20.0, 20.0]",40.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,9,,,0,,False,5,test,2
1137,0.0,370.50639,370.7566,"[20.0, 20.0]",-20.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,108,,,0,,False,3,train,2
1138,0.0,370.7566,371.00682,"[20.0, 20.0]",30.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,184,,,0,,False,4,train,2
1139,0.0,371.00682,371.25703,"[20.0, 20.0]",-30.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,124,,,0,,False,7,train,2
1140,0.0,371.25703,371.50724,"[20.0, 20.0]",40.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,127,,,0,,False,4,train,2
1141,0.0,371.50724,371.75744,"[20.0, 20.0]",20.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,22,,,0,,False,7,train,1
1142,0.0,371.75744,372.00765,"[20.0, 20.0]",-20.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,113,,,0,,False,7,train,1
1143,0.0,372.00765,372.25785,"[20.0, 20.0]",40.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,46,,,0,,False,4,train,0
1144,0.0,372.25785,372.50805,"[20.0, 20.0]",30.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,55,,,0,,False,7,train,2
1145,0.0,372.50805,372.75827,"[20.0, 20.0]",30.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250219,70,,,0,,False,5,test,0
1146,0.0,372.75827,373.00849,"[20.0, 20.0]",-30.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250219,87,,,0,,False,7,train,0
1147,0.0,373.00849,373.25871,"[20.0, 20.0]",-40.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250219,25,,,0,,False,6,train,1
1148,0.0,373.25871,373.50893,"[20.0, 20.0]",0.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250219,126,,,0,,False,5,test,0
1149,0.0,373.50893,373.75913,"[20.0, 20.0]",0.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,204,,,0,,False,3,train,2
1150,0.0,373.75913,374.00933,"[20.0, 20.0]",0.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,204,,,0,,False,4,train,2
1151,0.0,374.00933,374.25952,"[20.0, 20.0]",20.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,188,,,0,,False,3,train,2
1152,0.0,374.25952,374.50972,"[20.0, 20.0]",-20.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,35,,,0,,False,7,train,1
1153,0.0,374.50972,374.75994,"[20.0, 20.0]",20.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,213,,,0,,False,1,train,1
1154,0.0,374.75994,375.01015,"[20.0, 20.0]",40.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,127,,,0,,False,5,test,2
1155,0.0,375.01015,375.26036,"[20.0, 20.0]",-30.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,59,,,0,,False,8,test,1
1156,0.0,375.26036,375.51058,"[20.0, 20.0]",-20.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,147,,,0,,False,6,train,1
1157,0.0,375.51058,375.76079,"[20.0, 20.0]",-30.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,172,,,0,,False,2,test,0
1158,0.0,375.76079,376.01101,"[20.0, 20.0]",0.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,65,,,0,,False,5,test,1
1159,0.0,376.01101,376.26122,"[20.0, 20.0]",-40.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,142,,,0,,False,3,train,0
1160,0.0,376.26122,376.51143,"[20.0, 20.0]",-10.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,88,,,0,,False,4,train,0
1161,0.0,376.51143,376.76164,"[20.0, 20.0]",-30.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,179,,,0,,False,3,train,1
1162,0.0,376.76164,377.01185,"[20.0, 20.0]",-10.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,1,,,0,,False,5,test,1
1163,0.0,377.01185,377.26205,"[20.0, 20.0]",-40.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,146,,,0,,False,4,train,0
1164,0.0,377.26205,377.51226,"[20.0, 20.0]",10.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,111,,,0,,False,3,train,0
1165,0.0,377.51226,377.76247,"[20.0, 20.0]",-30.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,161,,,0,,False,4,train,0
1166,0.0,377.76247,378.01269,"[20.0, 20.0]",-30.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,161,,,0,,False,5,test,0
1167,0.0,378.01269,378.26291,"[20.0, 20.0]",-30.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,26,,,0,,False,3,train,2
1168,0.0,378.26291,378.51312,"[20.0, 20.0]",0.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,182,,,0,,False,4,train,0
1169,0.0,378.51312,378.76333,"[20.0, 20.0]",40.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,9,,,0,,False,6,train,2
1170,0.0,378.76333,379.01353,"[20.0, 20.0]",40.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,127,,,0,,False,6,train,2
1171,0.0,379.01353,379.26373,"[20.0, 20.0]",20.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,191,,,0,,False,5,test,0
1172,0.0,379.26373,379.51394,"[20.0, 20.0]",-10.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,18,,,0,,False,7,train,2
1173,0.0,379.51394,379.76415,"[20.0, 20.0]",10.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,78,,,0,,False,9,train,2
1174,0.0,379.76415,380.01437,"[20.0, 20.0]",10.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,177,,,0,,False,2,test,2
1175,0.0,380.01437,380.26459,"[20.0, 20.0]",-20.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,122,,,0,,False,5,test,2
1176,0.0,380.26459,380.5148,"[20.0, 20.0]",10.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,111,,,0,,False,4,train,0
1177,0.0,380.5148,380.765,"[20.0, 20.0]",30.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,34,,,0,,False,5,test,0
1178,0.0,380.765,381.0152,"[20.0, 20.0]",-30.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,56,,,0,,False,4,train,2
1179,0.0,381.0152,381.2654,"[20.0, 20.0]",10.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,66,,,0,,False,4,train,1
1180,0.0,381.2654,381.5156,"[20.0, 20.0]",-40.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,101,,,0,,False,6,train,0
1181,0.0,381.5156,381.76581,"[20.0, 20.0]",10.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,239,,,0,,False,3,train,0
1182,0.0,381.76581,382.01602,"[20.0, 20.0]",30.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,212,,,0,,False,5,test,2
1183,0.0,382.01602,382.26622,"[20.0, 20.0]",-40.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,227,,,0,,False,3,train,1
1184,0.0,382.26622,382.51643,"[20.0, 20.0]",30.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,38,,,0,,False,3,train,1
1185,0.0,382.51643,382.76664,"[20.0, 20.0]",-20.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,148,,,0,,False,7,train,1
1186,0.0,382.76664,383.01685,"[20.0, 20.0]",10.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,81,,,0,,False,3,train,1
1187,0.0,383.01685,383.26706,"[20.0, 20.0]",10.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,86,,,0,,False,6,train,0
1188,0.0,383.26706,383.51727,"[20.0, 20.0]",-10.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,238,,,0,,False,3,train,2
1189,0.0,383.51727,383.76748,"[20.0, 20.0]",10.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,175,,,0,,False,6,train,1
1190,0.0,383.76748,384.0177,"[20.0, 20.0]",0.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,234,,,0,,False,1,train,0
1191,0.0,384.0177,384.26792,"[20.0, 20.0]",0.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,109,,,0,,False,7,train,2
1192,0.0,384.26792,384.51813,"[20.0, 20.0]",30.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,169,,,0,,False,7,train,1
1193,0.0,384.51813,384.76834,"[20.0, 20.0]",0.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,223,,,0,,False,6,train,0
1194,0.0,384.76834,385.01854,"[20.0, 20.0]",30.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,218,,,0,,False,2,test,2
1195,0.0,385.01854,385.26874,"[20.0, 20.0]",20.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,117,,,0,,False,3,train,2
1196,0.0,385.26874,385.51895,"[20.0, 20.0]",-40.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,36,,,0,,False,2,test,2
1197,0.0,385.51895,385.76916,"[20.0, 20.0]",-10.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,143,,,0,,False,7,train,2
1198,0.0,385.76916,386.01938,"[20.0, 20.0]",0.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,77,,,0,,False,4,train,0
1199,0.0,386.01938,386.26959,"[20.0, 20.0]",10.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,28,,,0,,False,6,train,1
1200,0.0,386.26959,386.5198,"[20.0, 20.0]",-10.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,107,,,0,,False,4,train,1
1201,0.0,386.5198,386.77001,"[20.0, 20.0]",20.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,128,,,0,,False,7,train,1
1202,0.0,386.77001,387.02021,"[20.0, 20.0]",-30.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,236,,,0,,False,1,train,1
1203,0.0,387.02021,387.27041,"[20.0, 20.0]",-10.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,133,,,0,,False,8,test,0
1204,0.0,387.27041,387.52062,"[20.0, 20.0]",-40.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,214,,,0,,False,2,test,1
1205,0.0,387.52062,387.77083,"[20.0, 20.0]",20.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,96,,,0,,False,4,train,0
1206,0.0,387.77083,388.02105,"[20.0, 20.0]",-20.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,152,,,0,,False,6,train,0
1207,0.0,388.02105,388.27127,"[20.0, 20.0]",30.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,198,,,0,,False,5,test,1
1208,0.0,388.27127,388.52148,"[20.0, 20.0]",20.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,196,,,0,,False,7,train,2
1209,0.0,388.52148,388.77168,"[20.0, 20.0]",-20.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,144,,,0,,False,3,train,0
1210,0.0,388.77168,389.02189,"[20.0, 20.0]",-10.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,43,,,0,,False,5,test,1
1211,0.0,389.02189,389.27209,"[20.0, 20.0]",40.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,27,,,0,,False,2,test,0
1212,0.0,389.27209,389.52229,"[20.0, 20.0]",10.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,92,,,0,,False,6,train,1
1213,0.0,389.52229,389.77249,"[20.0, 20.0]",-30.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,141,,,0,,False,5,test,2
1214,0.0,389.77249,390.0227,"[20.0, 20.0]",20.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,116,,,0,,False,4,train,1
1215,0.0,390.0227,390.2729,"[20.0, 20.0]",-30.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,124,,,0,,False,8,test,2
1216,0.0,390.2729,390.5231,"[20.0, 20.0]",20.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,162,,,0,,False,4,train,2
1217,0.0,390.5231,390.77332,"[20.0, 20.0]",20.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,145,,,0,,False,4,train,1
1218,0.0,390.77332,391.02353,"[20.0, 20.0]",40.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,220,,,0,,False,5,test,2
1219,0.0,391.02353,391.27374,"[20.0, 20.0]",-40.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,98,,,0,,False,6,train,1
1220,0.0,391.27374,391.52396,"[20.0, 20.0]",-10.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,133,,,0,,False,9,train,0
1221,0.0,391.52396,391.77418,"[20.0, 20.0]",40.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,53,,,0,,False,3,train,1
1222,0.0,391.77418,392.0244,"[20.0, 20.0]",20.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,149,,,0,,False,3,train,2
1223,0.0,392.0244,392.27461,"[20.0, 20.0]",-30.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,91,,,0,,False,7,train,1
1224,0.0,392.27461,392.52483,"[20.0, 20.0]",40.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,178,,,0,,False,6,train,0
1225,0.0,392.52483,392.77503,"[20.0, 20.0]",40.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,94,,,0,,False,5,test,0
1226,0.0,392.77503,393.02524,"[20.0, 20.0]",0.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,187,,,0,,False,4,train,0
1227,0.0,393.02524,393.27544,"[20.0, 20.0]",0.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,187,,,0,,False,5,test,0
1228,0.0,393.27544,393.52564,"[20.0, 20.0]",-40.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,151,,,0,,False,4,train,2
1229,0.0,393.52564,393.77585,"[20.0, 20.0]",10.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,28,,,0,,False,7,train,1
1230,0.0,393.77585,394.02606,"[20.0, 20.0]",20.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,188,,,0,,False,4,train,2
1231,0.0,394.02606,394.27626,"[20.0, 20.0]",20.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,226,,,0,,False,1,train,2
1232,0.0,394.27626,394.52647,"[20.0, 20.0]",40.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,210,,,0,,False,5,test,2
1233,0.0,394.52647,394.77668,"[20.0, 20.0]",30.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,51,,,0,,False,3,train,0
1234,0.0,394.77668,395.02689,"[20.0, 20.0]",20.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,12,,,0,,False,3,train,0
1235,0.0,395.02689,395.2771,"[20.0, 20.0]",-10.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,8,,,0,,False,8,test,1
1236,0.0,395.2771,395.52731,"[20.0, 20.0]",20.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,224,,,0,,False,2,test,2
1237,0.0,395.52731,395.77752,"[20.0, 20.0]",10.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,86,,,0,,False,7,train,0
1238,0.0,395.77752,396.02774,"[20.0, 20.0]",40.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,127,,,0,,False,7,train,2
1239,0.0,396.02774,396.27796,"[20.0, 20.0]",-30.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,228,,,0,,False,3,train,2
1240,0.0,396.27796,396.52817,"[20.0, 20.0]",-10.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,183,,,0,,False,2,test,0
1241,0.0,396.52817,396.77838,"[20.0, 20.0]",-40.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,146,,,0,,False,5,test,0
1242,0.0,396.77838,397.02858,"[20.0, 20.0]",-30.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,180,,,0,,False,2,test,0
1243,0.0,397.02858,397.27878,"[20.0, 20.0]",20.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,226,,,0,,False,2,test,2
1244,0.0,397.27878,397.52899,"[20.0, 20.0]",40.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,30,,,0,,False,5,test,2
1245,0.0,397.52899,397.7792,"[20.0, 20.0]",0.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,204,,,0,,False,5,test,2
1246,0.0,397.7792,398.02941,"[20.0, 20.0]",20.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,162,,,0,,False,5,test,2
1247,0.0,398.02941,398.27961,"[20.0, 20.0]",-20.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,235,,,0,,False,1,train,1
1248,0.0,398.27961,398.52982,"[20.0, 20.0]",-10.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,118,,,0,,False,4,train,0
1249,0.0,398.52982,398.78003,"[20.0, 20.0]",-20.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,152,,,0,,False,7,train,0
1250,0.0,398.78003,399.03023,"[20.0, 20.0]",30.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,51,,,0,,False,4,train,0
1251,0.0,399.03023,399.28043,"[20.0, 20.0]",-40.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,211,,,0,,False,4,train,2
1252,0.0,399.28043,399.53064,"[20.0, 20.0]",40.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250204,220,,,0,,False,6,train,2
1253,0.0,399.53064,399.78085,"[20.0, 20.0]",10.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,64,,,0,,False,3,train,2
1254,0.0,399.78085,400.03106,"[20.0, 20.0]",20.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,96,,,0,,False,5,test,0
1255,0.0,400.03106,400.28127,"[20.0, 20.0]",-40.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,101,,,0,,False,7,train,0
1256,0.0,400.28127,400.53148,"[20.0, 20.0]",-40.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,25,,,0,,False,7,train,1
1257,0.0,400.53148,400.78169,"[20.0, 20.0]",-20.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,106,,,0,,False,3,train,2
1258,0.0,400.78169,401.0319,"[20.0, 20.0]",0.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,189,,,0,,False,2,test,2
1259,0.0,401.0319,401.2821,"[20.0, 20.0]",20.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,117,,,0,,False,4,train,2
1260,0.0,401.2821,401.53231,"[20.0, 20.0]",0.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,85,,,0,,False,6,train,1
1261,0.0,401.53231,401.78252,"[20.0, 20.0]",30.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,181,,,0,,False,5,test,1
