preference,area,bandwidth_deg,azimuth_deg,elevation_deg,estimate_log2,estimate_preference,effective_sessions,local_units,supported,source_units,source_sessions
sf,Multi-probe V1,8,48,-14,-3.48446,0.0893456,6.6211,43,True,843,8
sf,Multi-probe V1,8,50,-14,-3.44573,0.0917768,6.71575,35,True,843,8
sf,Multi-probe V1,8,52,-14,-3.4206,0.0933894,6.8048,36,True,843,8
sf,Multi-probe V1,8,54,-14,-3.41324,0.0938672,6.87471,31,True,843,8
sf,Multi-probe V1,8,56,-14,-3.42454,0.0931344,6.93537,29,True,843,8
sf,Multi-probe V1,8,58,-14,-3.45289,0.091322,6.99836,25,True,843,8
sf,Multi-probe V1,8,60,-14,-3.49519,0.0886836,7.04552,27,True,843,8
sf,Multi-probe V1,8,62,-14,-3.54754,0.0855231,7.01375,22,True,843,8
sf,Multi-probe V1,8,64,-14,-3.60548,0.0821568,6.82536,20,True,843,8
sf,Multi-probe V1,8,66,-14,,,6.46908,16,False,843,8
sf,Multi-probe V1,8,68,-14,,,6.04953,15,False,843,8
sf,Multi-probe V1,8,70,-14,,,5.72173,11,False,843,8
sf,Multi-probe V1,8,72,-14,,,5.58437,11,False,843,8
sf,Multi-probe V1,8,74,-14,,,5.63163,13,False,843,8
sf,Multi-probe V1,8,76,-14,,,5.75836,16,False,843,8
sf,Multi-probe V1,8,78,-14,,,5.81117,17,False,843,8
sf,Multi-probe V1,8,80,-14,,,5.688,15,False,843,8
sf,Multi-probe V1,8,82,-14,,,5.4009,11,False,843,8
sf,Multi-probe V1,8,84,-14,,,5.03204,11,False,843,8
sf,Multi-probe V1,8,86,-14,,,4.65802,8,False,843,8
sf,Multi-probe V1,8,88,-14,,,4.32009,7,False,843,8
sf,Multi-probe V1,8,90,-14,,,4.03112,6,False,843,8
sf,Multi-probe V1,8,10,-12,-3.70997,0.0764166,5.84968,60,True,843,8
sf,Multi-probe V1,8,12,-12,-3.73179,0.0752696,6.04319,68,True,843,8
sf,Multi-probe V1,8,14,-12,-3.75143,0.0742517,6.27185,82,True,843,8
sf,Multi-probe V1,8,16,-12,-3.76737,0.0734361,6.52829,93,True,843,8
sf,Multi-probe V1,8,18,-12,-3.77792,0.0729008,6.79227,103,True,843,8
sf,Multi-probe V1,8,20,-12,-3.78158,0.0727163,7.02854,115,True,843,8
sf,Multi-probe V1,8,22,-12,-3.77739,0.0729279,7.1945,115,True,843,8
sf,Multi-probe V1,8,24,-12,-3.76543,0.0735349,7.25978,115,True,843,8
sf,Multi-probe V1,8,26,-12,-3.74704,0.0744782,7.2256,106,True,843,8
sf,Multi-probe V1,8,28,-12,-3.72461,0.075645,7.12413,108,True,843,8
sf,Multi-probe V1,8,30,-12,-3.70093,0.0768968,6.99654,99,True,843,8
sf,Multi-probe V1,8,32,-12,-3.67827,0.0781142,6.87051,94,True,843,8
sf,Multi-probe V1,8,34,-12,-3.65764,0.0792392,6.75303,92,True,843,8
sf,Multi-probe V1,8,36,-12,-3.63845,0.0803005,6.63819,86,True,843,8
sf,Multi-probe V1,8,38,-12,-3.61862,0.0814119,6.52124,77,True,843,8
sf,Multi-probe V1,8,40,-12,-3.59528,0.0827393,6.41056,67,True,843,8
sf,Multi-probe V1,8,42,-12,-3.56593,0.0844401,6.33054,56,True,843,8
sf,Multi-probe V1,8,44,-12,-3.52982,0.0865799,6.31226,48,True,843,8
sf,Multi-probe V1,8,46,-12,-3.48917,0.0890544,6.37563,44,True,843,8
sf,Multi-probe V1,8,48,-12,-3.44914,0.0915598,6.51306,35,True,843,8
sf,Multi-probe V1,8,50,-12,-3.41642,0.09366,6.68747,35,True,843,8
sf,Multi-probe V1,8,52,-12,-3.39692,0.0949346,6.85253,32,True,843,8
sf,Multi-probe V1,8,54,-12,-3.39398,0.0951282,6.98124,32,True,843,8
sf,Multi-probe V1,8,56,-12,-3.40795,0.0942118,7.07222,32,True,843,8
sf,Multi-probe V1,8,58,-12,-3.43681,0.0923459,7.12344,28,True,843,8
sf,Multi-probe V1,8,60,-12,-3.47717,0.0897985,7.09929,26,True,843,8
sf,Multi-probe V1,8,62,-12,-3.52495,0.0868727,6.93153,25,True,843,8
sf,Multi-probe V1,8,64,-12,-3.57584,0.083862,6.58167,23,True,843,8
sf,Multi-probe V1,8,66,-12,,,6.11799,19,False,843,8
sf,Multi-probe V1,8,68,-12,,,5.69635,19,False,843,8
sf,Multi-probe V1,8,70,-12,,,5.45467,14,False,843,8
sf,Multi-probe V1,8,72,-12,,,5.4434,14,False,843,8
sf,Multi-probe V1,8,74,-12,,,5.61606,18,False,843,8
sf,Multi-probe V1,8,76,-12,-3.75318,0.074162,5.84107,20,True,843,8
sf,Multi-probe V1,8,78,-12,-3.75241,0.0742015,5.95326,20,True,843,8
sf,Multi-probe V1,8,80,-12,,,5.85557,17,False,843,8
sf,Multi-probe V1,8,82,-12,,,5.57407,17,False,843,8
sf,Multi-probe V1,8,84,-12,,,5.20243,15,False,843,8
sf,Multi-probe V1,8,86,-12,,,4.82306,15,False,843,8
sf,Multi-probe V1,8,88,-12,,,4.47955,12,False,843,8
sf,Multi-probe V1,8,90,-12,,,4.18565,11,False,843,8
sf,Multi-probe V1,8,10,-10,-3.66842,0.0786497,5.93911,58,True,843,8
sf,Multi-probe V1,8,12,-10,-3.69329,0.0773053,6.14838,64,True,843,8
sf,Multi-probe V1,8,14,-10,-3.71682,0.0760549,6.39248,83,True,843,8
sf,Multi-probe V1,8,16,-10,-3.73744,0.0749751,6.66225,95,True,843,8
sf,Multi-probe V1,8,18,-10,-3.75334,0.0741534,6.93428,102,True,843,8
sf,Multi-probe V1,8,20,-10,-3.76262,0.0736779,7.16896,112,True,843,8
sf,Multi-probe V1,8,22,-10,-3.76375,0.0736203,7.31936,116,True,843,8
sf,Multi-probe V1,8,24,-10,-3.75606,0.0740139,7.35331,113,True,843,8
sf,Multi-probe V1,8,26,-10,-3.74014,0.074835,7.27398,110,True,843,8
sf,Multi-probe V1,8,28,-10,-3.71788,0.0759989,7.11757,102,True,843,8
sf,Multi-probe V1,8,30,-10,-3.69191,0.0773792,6.92852,94,True,843,8
sf,Multi-probe V1,8,32,-10,-3.66483,0.0788454,6.73618,94,True,843,8
sf,Multi-probe V1,8,34,-10,-3.63832,0.0803075,6.54974,89,True,843,8
sf,Multi-probe V1,8,36,-10,-3.61267,0.0817481,6.36835,81,True,843,8
sf,Multi-probe V1,8,38,-10,-3.58677,0.083229,6.19566,69,True,843,8
sf,Multi-probe V1,8,40,-10,-3.55866,0.0848668,6.04913,62,True,843,8
sf,Multi-probe V1,8,42,-10,-3.52655,0.0867767,5.95902,57,True,843,8
sf,Multi-probe V1,8,44,-10,-3.49015,0.0889937,5.95741,45,True,843,8
sf,Multi-probe V1,8,46,-10,-3.45165,0.0914006,6.06171,43,True,843,8
sf,Multi-probe V1,8,48,-10,-3.41571,0.0937065,6.26002,37,True,843,8
sf,Multi-probe V1,8,50,-10,-3.38811,0.0955163,6.50849,33,True,843,8
sf,Multi-probe V1,8,52,-10,-3.37375,0.0964715,6.74911,30,True,843,8
sf,Multi-probe V1,8,54,-10,-3.37512,0.0963805,6.93765,33,True,843,8
sf,Multi-probe V1,8,56,-10,-3.39189,0.0952662,7.05149,32,True,843,8
sf,Multi-probe V1,8,58,-10,-3.42161,0.0933236,7.06681,29,True,843,8
sf,Multi-probe V1,8,60,-10,-3.46058,0.0908368,6.93801,27,True,843,8
sf,Multi-probe V1,8,62,-10,-3.50468,0.0881023,6.62478,27,True,843,8
sf,Multi-probe V1,8,64,-10,-3.55,0.0853773,6.16195,23,True,843,8
sf,Multi-probe V1,8,66,-10,-3.59331,0.0828526,5.6808,24,True,843,8
sf,Multi-probe V1,8,68,-10,-3.63221,0.0806486,5.33263,20,True,843,8
sf,Multi-probe V1,8,70,-10,-3.66514,0.0788285,5.20711,20,True,843,8
sf,Multi-probe V1,8,72,-10,-3.69119,0.0774178,5.31273,21,True,843,8
sf,Multi-probe V1,8,74,-10,-3.70997,0.0764166,5.58225,24,True,843,8
sf,Multi-probe V1,8,76,-10,-3.72165,0.0758005,5.87998,25,True,843,8
sf,Multi-probe V1,8,78,-10,-3.72703,0.0755184,6.04706,29,True,843,8
sf,Multi-probe V1,8,80,-10,-3.72742,0.075498,5.99338,26,True,843,8
sf,Multi-probe V1,8,82,-10,-3.72435,0.0756585,5.74536,24,True,843,8
sf,Multi-probe V1,8,84,-10,,,5.39471,19,False,843,8
sf,Multi-probe V1,8,86,-10,,,5.02499,17,False,843,8
sf,Multi-probe V1,8,88,-10,,,4.68332,15,False,843,8
sf,Multi-probe V1,8,90,-10,,,4.38702,13,False,843,8
sf,Multi-probe V1,8,10,-8,-3.62229,0.0812049,6.02153,57,True,843,8
sf,Multi-probe V1,8,12,-8,-3.64985,0.0796681,6.24857,68,True,843,8
sf,Multi-probe V1,8,14,-8,-3.67707,0.0781792,6.50908,86,True,843,8
sf,Multi-probe V1,8,16,-8,-3.70248,0.0768144,6.79154,92,True,843,8
sf,Multi-probe V1,8,18,-8,-3.72419,0.075667,7.0687,100,True,843,8
sf,Multi-probe V1,8,20,-8,-3.74006,0.0748394,7.29585,110,True,843,8
sf,Multi-probe V1,8,22,-8,-3.74802,0.0744275,7.42132,119,True,843,8
sf,Multi-probe V1,8,24,-8,-3.74663,0.0744992,7.41102,112,True,843,8
sf,Multi-probe V1,8,26,-8,-3.73559,0.0750715,7.27069,112,True,843,8
sf,Multi-probe V1,8,28,-8,-3.71599,0.0760982,7.04207,102,True,843,8
sf,Multi-probe V1,8,30,-8,-3.69006,0.0774785,6.77545,96,True,843,8
sf,Multi-probe V1,8,32,-8,-3.66043,0.0790862,6.50548,92,True,843,8
sf,Multi-probe V1,8,34,-8,-3.6293,0.0808111,6.24707,88,True,843,8
sf,Multi-probe V1,8,36,-8,-3.59781,0.0825947,6.00622,73,True,843,8
sf,Multi-probe V1,8,38,-8,-3.56584,0.0844451,5.79312,65,True,843,8
sf,Multi-probe V1,8,40,-8,-3.53247,0.0864212,5.62886,59,True,843,8
sf,Multi-probe V1,8,42,-8,-3.4968,0.0885845,5.54293,52,True,843,8
sf,Multi-probe V1,8,44,-8,-3.45913,0.0909279,5.56369,46,True,843,8
sf,Multi-probe V1,8,46,-8,-3.42179,0.0933125,5.70496,40,True,843,8
sf,Multi-probe V1,8,48,-8,-3.38902,0.0954561,5.9533,37,True,843,8
sf,Multi-probe V1,8,50,-8,-3.3658,0.0970049,6.26342,33,True,843,8
sf,Multi-probe V1,8,52,-8,-3.35603,0.0976639,6.57032,33,True,843,8
sf,Multi-probe V1,8,54,-8,-3.36129,0.0973085,6.81212,32,True,843,8
sf,Multi-probe V1,8,56,-8,-3.3806,0.0960147,6.93981,29,True,843,8
sf,Multi-probe V1,8,58,-8,-3.41104,0.0940101,6.90734,28,True,843,8
sf,Multi-probe V1,8,60,-8,-3.4487,0.0915879,6.67546,28,True,843,8
sf,Multi-probe V1,8,62,-8,-3.48963,0.089026,6.25664,27,True,843,8
sf,Multi-probe V1,8,64,-8,-3.53065,0.0865304,5.75337,27,True,843,8
sf,Multi-probe V1,8,66,-8,-3.56977,0.0842157,5.31638,25,True,843,8
sf,Multi-probe V1,8,68,-8,-3.60603,0.0821255,5.06198,24,True,843,8
sf,Multi-probe V1,8,70,-8,-3.63888,0.0802765,5.03628,24,True,843,8
sf,Multi-probe V1,8,72,-8,-3.66756,0.0786961,5.22265,25,True,843,8
sf,Multi-probe V1,8,74,-8,-3.69105,0.0774252,5.54792,29,True,843,8
sf,Multi-probe V1,8,76,-8,-3.70847,0.0764959,5.88593,34,True,843,8
sf,Multi-probe V1,8,78,-8,-3.71961,0.0759075,6.09512,35,True,843,8
sf,Multi-probe V1,8,80,-8,-3.72508,0.0756206,6.09334,31,True,843,8
sf,Multi-probe V1,8,82,-8,-3.72607,0.0755686,5.89823,30,True,843,8
sf,Multi-probe V1,8,84,-8,-3.72402,0.0756759,5.58914,25,True,843,8
sf,Multi-probe V1,8,86,-8,-3.72026,0.0758733,5.24512,20,True,843,8
sf,Multi-probe V1,8,88,-8,,,4.91587,17,False,843,8
sf,Multi-probe V1,8,90,-8,,,4.62336,16,False,843,8
sf,Multi-probe V1,8,10,-6,-3.57344,0.0840017,6.11791,58,True,843,8
sf,Multi-probe V1,8,12,-6,-3.60304,0.0822957,6.35952,71,True,843,8
sf,Multi-probe V1,8,14,-6,-3.63337,0.0805839,6.63128,82,True,843,8
sf,Multi-probe V1,8,16,-6,-3.66311,0.0789393,6.91833,91,True,843,8
sf,Multi-probe V1,8,18,-6,-3.69045,0.0774573,7.18878,102,True,843,8
sf,Multi-probe V1,8,20,-6,-3.71311,0.0762505,7.39271,109,True,843,8
sf,Multi-probe V1,8,22,-6,-3.72861,0.0754357,7.47489,109,True,843,8
sf,Multi-probe V1,8,24,-6,-3.7348,0.0751128,7.402,103,True,843,8
sf,Multi-probe V1,8,26,-6,-3.73046,0.0753389,7.18549,105,True,843,8
sf,Multi-probe V1,8,28,-6,-3.71576,0.0761105,6.87553,95,True,843,8
sf,Multi-probe V1,8,30,-6,-3.69225,0.0773609,6.53052,93,True,843,8
sf,Multi-probe V1,8,32,-6,-3.66236,0.0789803,6.19192,89,True,843,8
sf,Multi-probe V1,8,34,-6,-3.62859,0.080851,5.88041,78,True,843,8
sf,Multi-probe V1,8,36,-6,-3.59277,0.0828833,5.60635,73,True,843,8
sf,Multi-probe V1,8,38,-6,-3.55578,0.085036,5.38147,61,True,843,8
sf,Multi-probe V1,8,40,-6,-3.51774,0.0873084,5.22456,51,True,843,8
sf,Multi-probe V1,8,42,-6,-3.47872,0.0897017,5.15989,46,True,843,8
sf,Multi-probe V1,8,44,-6,-3.43973,0.0921588,5.21023,47,True,843,8
sf,Multi-probe V1,8,46,-6,-3.40333,0.0945141,5.38624,38,True,843,8
sf,Multi-probe V1,8,48,-6,-3.37343,0.0964934,5.67499,40,True,843,8
sf,Multi-probe V1,8,50,-6,-3.3542,0.0977883,6.03319,35,True,843,8
sf,Multi-probe V1,8,52,-6,-3.34854,0.0981724,6.39264,33,True,843,8
sf,Multi-probe V1,8,54,-6,-3.35712,0.0975899,6.67557,31,True,843,8
sf,Multi-probe V1,8,56,-6,-3.37831,0.0961675,6.80667,32,True,843,8
sf,Multi-probe V1,8,58,-6,-3.40879,0.0941568,6.72327,31,True,843,8
sf,Multi-probe V1,8,60,-6,-3.44463,0.0918467,6.40743,30,True,843,8
sf,Multi-probe V1,8,62,-6,-3.4823,0.0894796,5.92892,32,True,843,8
sf,Multi-probe V1,8,64,-6,-3.51957,0.0871974,5.43196,29,True,843,8
sf,Multi-probe V1,8,66,-6,-3.55574,0.0850386,5.05712,29,True,843,8
sf,Multi-probe V1,8,68,-6,-3.59098,0.0829864,4.88334,30,True,843,8
sf,Multi-probe V1,8,70,-6,-3.62525,0.0810384,4.92684,30,True,843,8
sf,Multi-probe V1,8,72,-6,-3.65754,0.0792446,5.15781,32,True,843,8
sf,Multi-probe V1,8,74,-6,-3.68607,0.0776928,5.50495,35,True,843,8
sf,Multi-probe V1,8,76,-6,-3.70907,0.0764641,5.85809,39,True,843,8
sf,Multi-probe V1,8,78,-6,-3.72556,0.0755955,6.09745,42,True,843,8
sf,Multi-probe V1,8,80,-6,-3.73561,0.0750703,6.14947,41,True,843,8
sf,Multi-probe V1,8,82,-6,-3.74023,0.0748307,6.01969,39,True,843,8
sf,Multi-probe V1,8,84,-6,-3.74082,0.0748,5.76915,36,True,843,8
sf,Multi-probe V1,8,86,-6,-3.73886,0.0749013,5.46722,29,True,843,8
sf,Multi-probe V1,8,88,-6,-3.73561,0.0750703,5.16346,22,True,843,8
sf,Multi-probe V1,8,90,-6,,,4.88409,18,False,843,8
sf,Multi-probe V1,8,10,-4,-3.52404,0.0869276,6.24721,58,True,843,8
sf,Multi-probe V1,8,12,-4,-3.55485,0.0850909,6.4945,70,True,843,8
sf,Multi-probe V1,8,14,-4,-3.58742,0.0831916,6.76567,76,True,843,8
sf,Multi-probe V1,8,16,-4,-3.62065,0.0812971,7.04157,89,True,843,8
sf,Multi-probe V1,8,18,-4,-3.65287,0.0795015,7.28526,100,True,843,8
sf,Multi-probe V1,8,20,-4,-3.68179,0.0779239,7.44283,106,True,843,8
sf,Multi-probe V1,8,22,-4,-3.70468,0.0766973,7.45902,106,True,843,8
sf,Multi-probe V1,8,24,-4,-3.71884,0.0759482,7.3064,94,True,843,8
sf,Multi-probe V1,8,26,-4,-3.72223,0.0757701,7.00673,97,True,843,8
sf,Multi-probe V1,8,28,-4,-3.71407,0.0761999,6.62051,90,True,843,8
sf,Multi-probe V1,8,30,-4,-3.69511,0.0772077,6.21365,86,True,843,8
sf,Multi-probe V1,8,32,-4,-3.66735,0.0787077,5.8321,82,True,843,8
sf,Multi-probe V1,8,34,-4,-3.63332,0.0805862,5.49871,74,True,843,8
sf,Multi-probe V1,8,36,-4,-3.59537,0.0827344,5.22362,65,True,843,8
sf,Multi-probe V1,8,38,-4,-3.55519,0.0850708,5.01553,48,True,843,8
sf,Multi-probe V1,8,40,-4,-3.51393,0.0875392,4.88767,49,True,843,8
sf,Multi-probe V1,8,42,-4,-3.47266,0.0900793,4.85785,41,True,843,8
sf,Multi-probe V1,8,44,-4,-3.43314,0.0925807,4.94349,44,True,843,8
sf,Multi-probe V1,8,46,-4,-3.39821,0.0948498,5.15292,43,True,843,8
sf,Multi-probe V1,8,48,-4,-3.37147,0.0966244,5.47453,38,True,843,8
sf,Multi-probe V1,8,50,-4,-3.35625,0.0976491,5.86831,32,True,843,8
sf,Multi-probe V1,8,52,-4,-3.35442,0.0977728,6.26492,35,True,843,8
sf,Multi-probe V1,8,54,-4,-3.36573,0.0970095,6.57323,33,True,843,8
sf,Multi-probe V1,8,56,-4,-3.38791,0.0955297,6.69536,29,True,843,8
sf,Multi-probe V1,8,58,-4,-3.4174,0.0935967,6.56038,32,True,843,8
sf,Multi-probe V1,8,60,-4,-3.45044,0.0914776,6.18007,33,True,843,8
sf,Multi-probe V1,8,62,-4,-3.48419,0.0893624,5.6723,35,True,843,8
sf,Multi-probe V1,8,64,-4,-3.51756,0.0873193,5.19904,31,True,843,8
sf,Multi-probe V1,8,66,-4,-3.55108,0.0853136,4.87986,34,True,843,8
sf,Multi-probe V1,8,68,-4,-3.58581,0.0832846,4.7639,34,True,843,8
sf,Multi-probe V1,8,70,-4,-3.62187,0.0812284,4.84844,35,True,843,8
sf,Multi-probe V1,8,72,-4,-3.65784,0.0792282,5.09731,40,True,843,8
sf,Multi-probe V1,8,74,-4,-3.69118,0.0774183,5.44479,44,True,843,8
sf,Multi-probe V1,8,76,-4,-3.71935,0.0759213,5.79815,50,True,843,8
sf,Multi-probe V1,8,78,-4,-3.74075,0.0748037,6.05915,50,True,843,8
sf,Multi-probe V1,8,80,-4,-3.75505,0.0740657,6.16301,47,True,843,8
sf,Multi-probe V1,8,82,-4,-3.76305,0.0736561,6.10397,44,True,843,8
sf,Multi-probe V1,8,84,-4,-3.76616,0.0734973,5.92353,40,True,843,8
sf,Multi-probe V1,8,86,-4,-3.76597,0.0735071,5.67781,37,True,843,8
sf,Multi-probe V1,8,88,-4,-3.7639,0.073613,5.41295,27,True,843,8
sf,Multi-probe V1,8,90,-4,-3.76105,0.0737583,5.15773,24,True,843,8
sf,Multi-probe V1,8,10,-2,-3.47646,0.0898422,6.42227,52,True,843,8
sf,Multi-probe V1,8,12,-2,-3.50759,0.0879246,6.66094,65,True,843,8
sf,Multi-probe V1,8,14,-2,-3.54138,0.0858894,6.91385,73,True,843,8
sf,Multi-probe V1,8,16,-2,-3.57697,0.0837964,7.15723,81,True,843,8
sf,Multi-probe V1,8,18,-2,-3.61288,0.0817361,7.34998,86,True,843,8
sf,Multi-probe V1,8,20,-2,-3.64693,0.0798299,7.43728,95,True,843,8
sf,Multi-probe V1,8,22,-2,-3.6763,0.0782212,7.36917,97,True,843,8
sf,Multi-probe V1,8,24,-2,-3.69793,0.0770568,7.12975,93,True,843,8
sf,Multi-probe V1,8,26,-2,-3.70917,0.076459,6.75376,86,True,843,8
sf,Multi-probe V1,8,28,-2,-3.70841,0.0764992,6.31057,79,True,843,8
sf,Multi-probe V1,8,30,-2,-3.69558,0.0771825,5.86944,72,True,843,8
sf,Multi-probe V1,8,32,-2,-3.67207,0.0784506,5.47602,67,True,843,8
sf,Multi-probe V1,8,34,-2,-3.6402,0.080203,5.15108,63,True,843,8
sf,Multi-probe V1,8,36,-2,-3.60254,0.0823242,4.90128,55,True,843,8
sf,Multi-probe V1,8,38,-2,-3.56142,0.0847042,4.73035,47,True,843,8
sf,Multi-probe V1,8,40,-2,-3.51888,0.087239,4.64556,47,True,843,8
sf,Multi-probe V1,8,42,-2,-3.47698,0.0898099,4.65879,39,True,843,8
sf,Multi-probe V1,8,44,-2,-3.43825,0.0922536,4.78286,41,True,843,8
sf,Multi-probe V1,8,46,-2,-3.40583,0.0943504,5.024,43,True,843,8
sf,Multi-probe V1,8,48,-2,-3.38297,0.095857,5.37168,36,True,843,8
sf,Multi-probe V1,8,50,-2,-3.37214,0.0965792,5.78895,35,True,843,8
sf,Multi-probe V1,8,52,-2,-3.37413,0.0964466,6.20622,36,True,843,8
sf,Multi-probe V1,8,54,-2,-3.38773,0.0955414,6.52186,33,True,843,8
sf,Multi-probe V1,8,56,-2,-3.41011,0.0940707,6.62137,31,True,843,8
sf,Multi-probe V1,8,58,-2,-3.43758,0.0922962,6.43388,33,True,843,8
sf,Multi-probe V1,8,60,-2,-3.46675,0.0904489,6.00269,37,True,843,8
sf,Multi-probe V1,8,62,-2,-3.49568,0.0886532,5.48019,38,True,843,8
sf,Multi-probe V1,8,64,-2,-3.52453,0.0868979,5.03087,38,True,843,8
sf,Multi-probe V1,8,66,-2,-3.55504,0.0850796,4.75264,38,True,843,8
sf,Multi-probe V1,8,68,-2,-3.58895,0.0831032,4.67321,42,True,843,8
sf,Multi-probe V1,8,70,-2,-3.62642,0.0809727,4.77813,44,True,843,8
sf,Multi-probe V1,8,72,-2,-3.66553,0.0788071,5.02881,51,True,843,8
sf,Multi-probe V1,8,74,-2,-3.70305,0.0767841,5.36622,54,True,843,8
sf,Multi-probe V1,8,76,-2,-3.73577,0.0750623,5.71353,55,True,843,8
sf,Multi-probe V1,8,78,-2,-3.76155,0.0737326,5.99096,57,True,843,8
sf,Multi-probe V1,8,80,-2,-3.77974,0.0728089,6.14202,58,True,843,8
sf,Multi-probe V1,8,82,-2,-3.79095,0.0722457,6.15254,54,True,843,8
sf,Multi-probe V1,8,84,-2,-3.79655,0.0719655,6.04662,52,True,843,8
sf,Multi-probe V1,8,86,-2,-3.79821,0.0718826,5.86603,44,True,843,8
sf,Multi-probe V1,8,88,-2,-3.79749,0.0719188,5.65074,36,True,843,8
sf,Multi-probe V1,8,90,-2,-3.79563,0.0720112,5.42978,28,True,843,8
sf,Multi-probe V1,8,10,0,-3.43324,0.0925748,6.63991,54,True,843,8
sf,Multi-probe V1,8,12,0,-3.46383,0.0906322,6.85171,61,True,843,8
sf,Multi-probe V1,8,14,0,-3.49778,0.0885242,7.06563,69,True,843,8
sf,Multi-probe V1,8,16,0,-3.53446,0.0863022,7.25431,78,True,843,8
sf,Multi-probe V1,8,18,0,-3.57259,0.0840509,7.37514,81,True,843,8
sf,Multi-probe V1,8,20,0,-3.61017,0.0818897,7.37693,82,True,843,8
sf,Multi-probe V1,8,22,0,-3.64446,0.0799663,7.22015,83,True,843,8
sf,Multi-probe V1,8,24,0,-3.67229,0.0784386,6.90312,81,True,843,8
sf,Multi-probe V1,8,26,0,-3.69062,0.0774485,6.4718,72,True,843,8
sf,Multi-probe V1,8,28,0,-3.69724,0.0770936,5.99934,65,True,843,8
sf,Multi-probe V1,8,30,0,-3.69135,0.0774091,5.55281,63,True,843,8
sf,Multi-probe V1,8,32,0,-3.67363,0.0783657,5.17359,60,True,843,8
sf,Multi-probe V1,8,34,0,-3.64596,0.0798833,4.87826,57,True,843,8
sf,Multi-probe V1,8,36,0,-3.61084,0.0818517,4.66938,51,True,843,8
sf,Multi-probe V1,8,38,0,-3.57098,0.0841451,4.5462,46,True,843,8
sf,Multi-probe V1,8,40,0,-3.52913,0.0866217,4.51094,39,True,843,8
sf,Multi-probe V1,8,42,0,-3.48828,0.0891094,4.57034,40,True,843,8
sf,Multi-probe V1,8,44,0,-3.45176,0.0913939,4.73285,43,True,843,8
sf,Multi-probe V1,8,46,0,-3.42302,0.0932326,5.00206,42,True,843,8
sf,Multi-probe V1,8,48,0,-3.40498,0.0944059,5.36767,35,True,843,8
sf,Multi-probe V1,8,50,0,-3.39917,0.0947865,5.79511,33,True,843,8
sf,Multi-probe V1,8,52,0,-3.40529,0.0943858,6.21512,32,True,843,8
sf,Multi-probe V1,8,54,0,-3.42118,0.093352,6.51912,28,True,843,8
sf,Multi-probe V1,8,56,0,-3.44343,0.0919229,6.58293,29,True,843,8
sf,Multi-probe V1,8,58,0,-3.4683,0.0903521,6.34238,34,True,843,8
sf,Multi-probe V1,8,60,0,-3.49286,0.0888266,5.86906,36,True,843,8
sf,Multi-probe V1,8,62,0,-3.51621,0.0874007,5.33679,37,True,843,8
sf,Multi-probe V1,8,64,0,-3.53981,0.0859828,4.90475,43,True,843,8
sf,Multi-probe V1,8,66,0,-3.56656,0.0844033,4.65253,44,True,843,8
sf,Multi-probe V1,8,68,0,-3.59883,0.0825363,4.59327,46,True,843,8
sf,Multi-probe V1,8,70,0,-3.63678,0.0803931,4.70557,52,True,843,8
sf,Multi-probe V1,8,72,0,-3.67806,0.0781256,4.95054,57,True,843,8
sf,Multi-probe V1,8,74,0,-3.71881,0.0759496,5.27553,62,True,843,8
sf,Multi-probe V1,8,76,0,-3.75524,0.0740559,5.61641,65,True,843,8
sf,Multi-probe V1,8,78,0,-3.78475,0.0725564,5.90767,62,True,843,8
sf,Multi-probe V1,8,80,0,-3.80638,0.0714767,6.09983,67,True,843,8
sf,Multi-probe V1,8,82,0,-3.82058,0.0707768,6.17335,60,True,843,8
sf,Multi-probe V1,8,84,0,-3.82868,0.0703806,6.13879,59,True,843,8
sf,Multi-probe V1,8,86,0,-3.83237,0.0702008,6.02479,56,True,843,8
sf,Multi-probe V1,8,88,0,-3.83329,0.0701562,5.8638,42,True,843,8
sf,Multi-probe V1,8,90,0,-3.8328,0.0701798,5.68302,38,True,843,8
sf,Multi-probe V1,8,10,2,-3.39715,0.0949195,6.85974,51,True,843,8
sf,Multi-probe V1,8,12,2,-3.42651,0.0930075,7.02746,57,True,843,8
sf,Multi-probe V1,8,14,2,-3.45964,0.0908958,7.18561,65,True,843,8
sf,Multi-probe V1,8,16,2,-3.49609,0.0886281,7.30566,71,True,843,8
sf,Multi-probe V1,8,18,2,-3.53481,0.0862812,7.34729,75,True,843,8
sf,Multi-probe V1,8,20,2,-3.57401,0.0839684,7.26706,78,True,843,8
sf,Multi-probe V1,8,22,2,-3.61116,0.0818338,7.03786,73,True,843,8
sf,Multi-probe V1,8,24,2,-3.64321,0.0800361,6.67003,66,True,843,8
sf,Multi-probe V1,8,26,2,-3.66704,0.0787247,6.21479,61,True,843,8
sf,Multi-probe V1,8,28,2,-3.68014,0.078013,5.74276,58,True,843,8
sf,Multi-probe V1,8,30,2,-3.68112,0.0779602,5.31484,53,True,843,8
sf,Multi-probe V1,8,32,2,-3.66996,0.0785657,4.96696,51,True,843,8
sf,Multi-probe V1,8,34,2,-3.64788,0.079777,4.71203,46,True,843,8
sf,Multi-probe V1,8,36,2,-3.61704,0.081501,4.54995,45,True,843,8
sf,Multi-probe V1,8,38,2,-3.5802,0.0836091,4.47698,43,True,843,8
sf,Multi-probe V1,8,40,2,-3.54066,0.085932,4.49142,39,True,843,8
