azimuth_deg,elevation_deg,mousev2_estimate_log2,mousev2_supported,allen_estimate_log2,allen_supported,preference,shared_supported,mousev2_minus_allen_log2,mousev2_over_allen_ratio
38,28,-3.52716,True,-3.9813,True,sf,True,0.45414,1.369966
40,28,-3.5346,True,-3.98783,True,sf,True,0.45323,1.369102
42,28,-3.54177,True,-3.99496,True,sf,True,0.45319,1.369064
44,28,-3.54847,True,-4.00259,True,sf,True,0.45412,1.369947
46,28,-3.55468,True,-4.01071,True,sf,True,0.45603,1.371762
48,28,-3.56052,True,-4.0193,True,sf,True,0.45878,1.374379
50,28,-3.56625,True,-4.02837,True,sf,True,0.46212,1.377565
52,28,-3.57221,True,-4.03789,True,sf,True,0.46568,1.380968
54,28,-3.57874,True,-4.04777,True,sf,True,0.46903,1.384178
56,28,-3.58616,True,-4.05791,True,sf,True,0.47175,1.386791
58,28,-3.59472,True,-4.06813,True,sf,True,0.47341,1.388387
60,28,-3.60459,True,-4.0782,True,sf,True,0.47361,1.38858
62,28,-3.61586,True,-4.08784,True,sf,True,0.47198,1.387012
64,28,-3.62861,True,-4.09673,True,sf,True,0.46812,1.383306
66,28,-3.64293,True,-4.10448,True,sf,True,0.46155,1.37702
68,28,-3.65892,True,-4.1107,True,sf,True,0.45178,1.367727
70,28,-3.67668,True,-4.11496,True,sf,True,0.43828,1.354988
72,28,-3.69629,True,-4.11683,True,sf,True,0.42054,1.338428
74,28,-3.71771,True,-4.11594,True,sf,True,0.39823,1.31789
76,28,-3.7408,True,-4.112,True,sf,True,0.3712,1.293428
78,28,-3.7653,True,-4.10484,True,sf,True,0.33954,1.265353
80,28,-3.79083,True,-4.09448,True,sf,True,0.30365,1.234263
82,28,-3.81692,True,-4.08114,True,sf,True,0.26422,1.200987
84,28,-3.84312,True,-4.06524,True,sf,True,0.22212,1.166446
86,28,-3.869,True,-4.04737,True,sf,True,0.17837,1.131605
88,28,-3.89417,True,-4.0282,True,sf,True,0.13403,1.097355
90,28,-3.91835,True,-4.00845,True,sf,True,0.0901,1.064444
10,30,-3.54111,True,-4.14905,True,sf,True,0.60794,1.524081
12,30,-3.5347,True,-4.11523,True,sf,True,0.58053,1.495399
14,30,-3.52824,True,-4.08346,True,sf,True,0.55522,1.469393
16,30,-3.522,True,-4.05448,True,sf,True,0.53248,1.446413
18,30,-3.51631,True,-4.02896,True,sf,True,0.51265,1.426668
20,30,-3.51149,True,-4.00741,True,sf,True,0.49592,1.41022
22,30,-3.50783,True,-3.99016,True,sf,True,0.48233,1.396998
24,30,-3.50563,True,-3.97729,True,sf,True,0.47166,1.386704
26,30,-3.50507,True,-3.96867,True,sf,True,0.4636,1.378979
28,30,-3.50625,True,-3.96391,True,sf,True,0.45766,1.373313
30,30,-3.50912,True,-3.96249,True,sf,True,0.45337,1.369235
32,30,-3.51351,True,-3.96379,True,sf,True,0.45028,1.366305
34,30,-3.51908,True,-3.96715,True,sf,True,0.44807,1.364214
36,30,-3.52544,True,-3.972,True,sf,True,0.44656,1.362787
38,30,-3.53213,True,-3.97786,True,sf,True,0.44573,1.362003
40,30,-3.53873,True,-3.9844,True,sf,True,0.44567,1.361946
42,30,-3.54489,True,-3.99142,True,sf,True,0.44653,1.362759
44,30,-3.55043,True,-3.99883,True,sf,True,0.4484,1.364526
46,30,-3.55532,True,-4.00662,True,sf,True,0.4513,1.367272
48,30,-3.55973,True,-4.01481,True,sf,True,0.45508,1.370859
50,30,-3.56394,True,-4.02343,True,sf,True,0.45949,1.375056
52,30,-3.56834,True,-4.03247,True,sf,True,0.46413,1.379485
54,30,-3.57334,True,-4.04188,True,sf,True,0.46854,1.383708
56,30,-3.5793,True,-4.05155,True,sf,True,0.47225,1.387271
58,30,-3.58653,True,-4.06132,True,sf,True,0.47479,1.389716
60,30,-3.59521,True,-4.07093,True,sf,True,0.47572,1.390612
62,30,-3.60546,True,-4.08008,True,sf,True,0.47462,1.389552
64,30,-3.61736,True,-4.0884,True,sf,True,0.47104,1.386108
66,30,-3.63095,True,-4.09549,True,sf,True,0.46454,1.379877
68,30,-3.64631,True,-4.10089,True,sf,True,0.45458,1.370384
70,30,-3.6635,True,-4.10412,True,sf,True,0.44062,1.357187
72,30,-3.68258,True,-4.10474,True,sf,True,0.42216,1.339932
74,30,-3.70353,True,-4.10235,True,sf,True,0.39882,1.318429
76,30,-3.72623,True,-4.09668,True,sf,True,0.37045,1.292756
78,30,-3.75043,True,-4.08762,True,sf,True,0.33719,1.263294
80,30,-3.77576,True,-4.07525,True,sf,True,0.29949,1.230709
82,30,-3.80179,True,-4.05991,True,sf,True,0.25812,1.195919
84,30,-3.82802,True,-4.04213,True,sf,True,0.21411,1.159988
86,30,-3.85402,True,-4.02261,True,sf,True,0.16859,1.123959
88,30,-3.87936,True,-4.00212,True,sf,True,0.12276,1.088816
90,30,-3.90374,True,-3.98144,True,sf,True,0.0777,1.055334
10,32,-3.55915,True,-4.15331,True,sf,True,0.59416,1.509593
12,32,-3.55139,True,-4.11852,True,sf,True,0.56713,1.481573
14,32,-3.54367,True,-4.08571,True,sf,True,0.54204,1.45603
16,32,-3.53628,True,-4.05568,True,sf,True,0.5194,1.433359
18,32,-3.52955,True,-4.02912,True,sf,True,0.49957,1.413792
20,32,-3.52382,True,-4.00661,True,sf,True,0.48279,1.397444
22,32,-3.51938,True,-3.98852,True,sf,True,0.46914,1.384284
24,32,-3.5165,True,-3.97498,True,sf,True,0.45848,1.374093
26,32,-3.51535,True,-3.96587,True,sf,True,0.45052,1.366533
28,32,-3.516,True,-3.96082,True,sf,True,0.44482,1.361144
30,32,-3.51837,True,-3.95927,True,sf,True,0.4409,1.357451
32,32,-3.52223,True,-3.96056,True,sf,True,0.43833,1.355035
34,32,-3.52721,True,-3.96399,True,sf,True,0.43678,1.35358
36,32,-3.53288,True,-3.96891,True,sf,True,0.43603,1.352876
38,32,-3.53874,True,-3.97478,True,sf,True,0.43604,1.352886
40,32,-3.54436,True,-3.98122,True,sf,True,0.43686,1.353655
42,32,-3.54939,True,-3.988,True,sf,True,0.43861,1.355298
44,32,-3.55364,True,-3.99502,True,sf,True,0.44138,1.357903
46,32,-3.55712,True,-4.00229,True,sf,True,0.44517,1.361475
48,32,-3.56001,True,-4.00985,True,sf,True,0.44984,1.365889
50,32,-3.56263,True,-4.01776,True,sf,True,0.45513,1.370906
52,32,-3.56542,True,-4.02607,True,sf,True,0.46065,1.376162
54,32,-3.56882,True,-4.03474,True,sf,True,0.46592,1.381198
56,32,-3.57328,True,-4.04368,True,sf,True,0.4704,1.385494
58,32,-3.57911,True,-4.05273,True,sf,True,0.47362,1.388589
60,32,-3.58655,True,-4.06165,True,sf,True,0.4751,1.390015
62,32,-3.59573,True,-4.0701,True,sf,True,0.47437,1.389311
64,32,-3.60669,True,-4.07768,True,sf,True,0.47099,1.38606
66,32,-3.61947,True,-4.08395,True,sf,True,0.46448,1.37982
68,32,-3.6341,True,-4.08839,True,sf,True,0.45429,1.370108
70,32,-3.65061,True,-4.09049,True,sf,True,0.43988,1.356491
72,32,-3.66903,True,-4.08977,True,sf,True,0.42074,1.338614
74,32,-3.68935,True,-4.08583,True,sf,True,0.39648,1.316292
76,32,-3.71145,True,-4.0784,True,sf,True,0.36695,1.289624
78,32,-3.73511,True,-4.06743,True,sf,True,0.33232,1.259036
80,32,-3.75998,True,-4.0531,True,sf,True,0.29312,1.225287
82,32,-3.78563,True,-4.03584,True,sf,True,0.25021,1.18938
84,32,-3.81159,True,-4.0163,True,sf,True,0.20471,1.152455
86,32,-3.83739,True,-3.99529,True,sf,True,0.1579,1.115662
88,32,-3.86259,True,-3.97364,True,sf,True,0.11105,1.080014
90,32,-3.88686,True,-3.95219,True,sf,True,0.06533,1.046324
10,34,-3.57815,True,-4.16059,True,sf,True,0.58244,1.49738
12,34,-3.56918,True,-4.12479,True,sf,True,0.55561,1.46979
14,34,-3.56033,True,-4.09087,True,sf,True,0.53054,1.44447
16,34,-3.55193,True,-4.05966,True,sf,True,0.50773,1.421811
18,34,-3.54429,True,-4.03191,True,sf,True,0.48762,1.40213
20,34,-3.53776,True,-4.00825,True,sf,True,0.47049,1.38558
22,34,-3.53263,True,-3.9891,True,sf,True,0.45647,1.37218
24,34,-3.52915,True,-3.97466,True,sf,True,0.44551,1.361795
26,34,-3.52747,True,-3.96484,True,sf,True,0.43737,1.354134
28,34,-3.52761,True,-3.95928,True,sf,True,0.43167,1.348794
30,34,-3.52946,True,-3.95742,True,sf,True,0.42796,1.34533
32,34,-3.53276,True,-3.95855,True,sf,True,0.42579,1.343308
34,34,-3.5371,True,-3.9619,True,sf,True,0.4248,1.342386
36,34,-3.542,True,-3.96674,True,sf,True,0.42474,1.342331
38,34,-3.54696,True,-3.97248,True,sf,True,0.42552,1.343057
40,34,-3.55151,True,-3.97865,True,sf,True,0.42714,1.344565
42,34,-3.55533,True,-3.985,True,sf,True,0.42967,1.346925
44,34,-3.55823,True,-3.9914,True,sf,True,0.43317,1.350197
46,34,-3.56022,True,-3.99788,True,sf,True,0.43766,1.354406
48,34,-3.56152,True,-4.0045,True,sf,True,0.44298,1.359409
50,34,-3.5625,True,-4.01138,True,sf,True,0.44888,1.36498
52,34,-3.56362,True,-4.01859,True,sf,True,0.45497,1.370754
54,34,-3.5654,True,-4.02615,True,sf,True,0.46075,1.376257
56,34,-3.56829,True,-4.034,True,sf,True,0.46571,1.380997
58,34,-3.57269,True,-4.04201,True,sf,True,0.46932,1.384457
60,34,-3.57883,True,-4.04992,True,sf,True,0.47109,1.386156
62,34,-3.58687,True,-4.05741,True,sf,True,0.47054,1.385628
64,34,-3.59683,True,-4.06403,True,sf,True,0.4672,1.382424
66,34,-3.60872,True,-4.0693,True,sf,True,0.46058,1.376095
68,34,-3.62253,True,-4.07265,True,sf,True,0.45012,1.366154
70,34,-3.63826,True,-4.07355,True,sf,True,0.43529,1.352183
72,34,-3.65591,True,-4.07145,True,sf,True,0.41554,1.333798
74,34,-3.67544,True,-4.06596,True,sf,True,0.39052,1.310866
76,34,-3.69676,True,-4.05683,True,sf,True,0.36007,1.283488
78,34,-3.71966,True,-4.04405,True,sf,True,0.32439,1.252135
80,34,-3.74381,True,-4.0279,True,sf,True,0.28409,1.217642
82,34,-3.76881,True,-4.0089,True,sf,True,0.24009,1.181066
84,34,-3.79419,True,-3.98782,True,sf,True,0.19363,1.143638
86,34,-3.81948,True,-3.96552,True,sf,True,0.14604,1.106528
88,34,-3.84424,True,-3.94293,True,sf,True,0.09869,1.070801
90,34,-3.86811,True,-3.92087,True,sf,True,0.05276,1.037247
10,36,-3.59771,True,-4.17152,True,sf,True,0.57381,1.488449
12,36,-3.5877,True,-4.1347,True,sf,True,0.547,1.461044
14,36,-3.5779,True,-4.09962,True,sf,True,0.52172,1.435666
16,36,-3.56864,True,-4.06712,True,sf,True,0.49848,1.412724
18,36,-3.56025,True,-4.03803,True,sf,True,0.47778,1.392599
20,36,-3.55305,True,-4.01303,True,sf,True,0.45998,1.375523
22,36,-3.54735,True,-3.99262,True,sf,True,0.44527,1.361569
24,36,-3.54336,True,-3.97705,True,sf,True,0.43369,1.350684
26,36,-3.54121,True,-3.96628,True,sf,True,0.42507,1.342638
28,36,-3.54089,True,-3.96,True,sf,True,0.41911,1.337102
30,36,-3.54226,True,-3.95761,True,sf,True,0.41535,1.333622
32,36,-3.54499,True,-3.95838,True,sf,True,0.41339,1.331812
34,36,-3.54866,True,-3.96148,True,sf,True,0.41282,1.331286
36,36,-3.55276,True,-3.96607,True,sf,True,0.41331,1.331738
38,36,-3.55677,True,-3.97149,True,sf,True,0.41472,1.33304
40,36,-3.56022,True,-3.97718,True,sf,True,0.41696,1.335111
42,36,-3.56277,True,-3.98284,True,sf,True,0.42007,1.337992
44,36,-3.56426,True,-3.98832,True,sf,True,0.42406,1.341698
46,36,-3.56472,True,-3.99365,True,sf,True,0.42893,1.346235
48,36,-3.56439,True,-3.99893,True,sf,True,0.43454,1.35148
50,36,-3.56368,True,-4.00431,True,sf,True,0.44063,1.357197
52,36,-3.5631,True,-4.00995,True,sf,True,0.44685,1.363061
54,36,-3.5632,True,-4.01591,True,sf,True,0.45271,1.368609
56,36,-3.5645,True,-4.02221,True,sf,True,0.45771,1.37336
58,36,-3.5674,True,-4.02873,True,sf,True,0.46133,1.37681
60,36,-3.57219,True,-4.03526,True,sf,True,0.46307,1.378472
62,36,-3.57902,True,-4.04145,True,sf,True,0.46243,1.377861
64,36,-3.58791,True,-4.04686,True,sf,True,0.45895,1.374541
66,36,-3.59884,True,-4.05095,True,sf,True,0.45211,1.36804
68,36,-3.61175,True,-4.05313,True,sf,True,0.44138,1.357903
70,36,-3.6266,True,-4.05279,True,sf,True,0.42619,1.34368
72,36,-3.64337,True,-4.04937,True,sf,True,0.406,1.325007
74,36,-3.66199,True,-4.04244,True,sf,True,0.38045,1.301748
76,36,-3.68237,True,-4.03178,True,sf,True,0.34941,1.274039
78,36,-3.70432,True,-4.01744,True,sf,True,0.31312,1.242392
80,36,-3.72754,True,-3.99974,True,sf,True,0.2722,1.207648
82,36,-3.75164,True,-3.97931,True,sf,True,0.22767,1.170942
84,36,-3.77618,True,-3.95698,True,sf,True,0.1808,1.133512
86,36,-3.80068,True,-3.9337,True,sf,True,0.13302,1.096587
88,36,-3.82471,True,-3.9104,True,sf,True,0.08569,1.061195
90,36,-3.84789,True,-3.88789,True,sf,True,0.04,1.028114
10,38,-3.61742,True,-4.1865,True,sf,True,0.56908,1.483577
12,38,-3.60658,True,-4.14871,True,sf,True,0.54213,1.456121
14,38,-3.59603,True,-4.11245,True,sf,True,0.51642,1.430401
16,38,-3.5861,True,-4.07861,True,sf,True,0.49251,1.40689
18,38,-3.57712,True,-4.04807,True,sf,True,0.47095,1.386022
20,38,-3.56942,True,-4.02157,True,sf,True,0.45215,1.368078
22,38,-3.56328,True,-3.99971,True,sf,True,0.43643,1.353252
24,38,-3.5589,True,-3.98281,True,sf,True,0.42391,1.341559
26,38,-3.55638,True,-3.97089,True,sf,True,0.41451,1.332846
28,38,-3.55568,True,-3.96367,True,sf,True,0.40799,1.326836
30,38,-3.5566,True,-3.96056,True,sf,True,0.40396,1.323135
32,38,-3.55881,True,-3.96077,True,sf,True,0.40196,1.321302
34,38,-3.56183,True,-3.96341,True,sf,True,0.40158,1.320954
36,38,-3.56514,True,-3.96756,True,sf,True,0.40242,1.321723
38,38,-3.56819,True,-3.97242,True,sf,True,0.40423,1.323382
40,38,-3.57052,True,-3.97737,True,sf,True,0.40685,1.325788
42,38,-3.57178,True,-3.98203,True,sf,True,0.41025,1.328916
44,38,-3.57183,True,-3.9862,True,sf,True,0.41437,1.332717
46,38,-3.57072,True,-3.98992,True,sf,True,0.4192,1.337186
48,38,-3.56872,True,-3.99334,True,sf,True,0.42462,1.342219
50,38,-3.56628,True,-3.99666,True,sf,True,0.43038,1.347588
52,38,-3.56396,True,-4.00011,True,sf,True,0.43615,1.352989
54,38,-3.56234,True,-4.00386,True,sf,True,0.44152,1.358034
56,38,-3.56198,True,-4.008,True,sf,True,0.44602,1.362277
58,38,-3.56334,True,-4.01249,True,sf,True,0.44915,1.365236
60,38,-3.56672,True,-4.01716,True,sf,True,0.45044,1.366457
62,38,-3.57227,True,-4.02168,True,sf,True,0.44941,1.365482
64,38,-3.58001,True,-4.0256,True,sf,True,0.44559,1.361871
66,38,-3.58989,True,-4.02837,True,sf,True,0.43848,1.355176
68,38,-3.60182,True,-4.02933,True,sf,True,0.42751,1.34491
70,38,-3.61571,True,-4.02783,True,sf,True,0.41212,1.33064
72,38,-3.6315,True,-4.02327,True,sf,True,0.39177,1.312002
74,38,-3.64912,True,-4.01519,True,sf,True,0.36607,1.288837
76,38,-3.66844,True,-4.00335,True,sf,True,0.33491,1.261299
78,38,-3.68929,True,-3.98784,True,sf,True,0.29855,1.229908
80,38,-3.71139,True,-3.96904,True,sf,True,0.25765,1.19553
82,38,-3.73439,True,-3.94763,True,sf,True,0.21324,1.159289
84,38,-3.75785,True,-3.92449,True,sf,True,0.16664,1.122441
86,38,-3.78133,True,-3.90057,True,sf,True,0.11924,1.086163
88,38,-3.80438,True,-3.87682,True,sf,True,0.07244,1.051494
90,38,-3.82664,True,-3.85402,True,sf,True,0.02738,1.01916
10,40,-3.6369,True,-4.20554,True,sf,True,0.56864,1.483125
12,40,-3.62545,True,-4.16689,True,sf,True,0.54144,1.455424
14,40,-3.61437,True,-4.12953,True,sf,True,0.51516,1.429153
16,40,-3.60398,True,-4.09437,True,sf,True,0.49039,1.404825
18,40,-3.59461,True,-4.06235,True,sf,True,0.46774,1.382941
20,40,-3.58659,True,-4.03429,True,sf,True,0.4477,1.363864
22,40,-3.58017,True,-4.01087,True,sf,True,0.4307,1.347887
24,40,-3.57554,True,-3.99249,True,sf,True,0.41695,1.335102
26,40,-3.57277,True,-3.97925,True,sf,True,0.40648,1.325448
28,40,-3.57179,True,-3.97091,True,sf,True,0.39912,1.318703
30,40,-3.57236,True,-3.96689,True,sf,True,0.39453,1.314514
32,40,-3.57411,True,-3.96637,True,sf,True,0.39226,1.312448
34,40,-3.57654,True,-3.96835,True,sf,True,0.39181,1.312038
36,40,-3.5791,True,-3.97184,True,sf,True,0.39274,1.312884
38,40,-3.58122,True,-3.9759,True,sf,True,0.39468,1.314651
40,40,-3.58243,True,-3.97981,True,sf,True,0.39738,1.317114
42,40,-3.5824,True,-3.98308,True,sf,True,0.40068,1.32013
44,40,-3.58099,True,-3.9855,True,sf,True,0.40451,1.323639
46,40,-3.57829,True,-3.98708,True,sf,True,0.40879,1.327572
48,40,-3.57459,True,-3.988,True,sf,True,0.41341,1.33183
50,40,-3.57039,True,-3.98857,True,sf,True,0.41818,1.336241
52,40,-3.56627,True,-3.9891,True,sf,True,0.42283,1.340555
54,40,-3.56288,True,-3.9899,True,sf,True,0.42702,1.344454
56,40,-3.56082,True,-3.99117,True,sf,True,0.43035,1.34756
58,40,-3.56057,True,-3.99296,True,sf,True,0.43239,1.349467
60,40,-3.56246,True,-3.99521,True,sf,True,0.43275,1.349804
62,40,-3.56666,True,-3.99763,True,sf,True,0.43097,1.34814
64,40,-3.57318,True,-3.99981,True,sf,True,0.42663,1.34409
66,40,-3.58193,True,-4.00114,True,sf,True,0.41921,1.337195
68,40,-3.59279,True,-4.00096,True,sf,True,0.40817,1.327001
70,40,-3.60565,True,-3.99854,True,sf,True,0.39289,1.313021
72,40,-3.62038,True,-3.9932,True,sf,True,0.37282,1.294881
74,40,-3.63689,True,-3.98444,True,sf,True,0.34755,1.272398
76,40,-3.65505,True,-3.972,True,sf,True,0.31695,1.245694
78,40,-3.67469,True,-3.95595,True,sf,True,0.28126,1.215256
80,40,-3.69555,True,-3.93667,True,sf,True,0.24112,1.18191
82,40,-3.71728,True,-3.91487,True,sf,True,0.19759,1.146781
84,40,-3.73949,True,-3.89142,True,sf,True,0.15193,1.111055
86,40,-3.76175,True,-3.86727,True,sf,True,0.10552,1.075882
88,40,-3.78364,True,-3.84334,True,sf,True,0.0597,1.042249
90,40,-3.80477,True,-3.82039,True,sf,True,0.01562,1.010886
10,42,-3.65579,True,-4.22819,True,sf,True,0.5724,1.486995
12,42,-3.64398,True,-4.18889,True,sf,True,0.54491,1.458929
14,42,-3.63259,True,-4.15059,True,sf,True,0.518,1.431969
16,42,-3.62196,True,-4.11425,True,sf,True,0.49229,1.406676
18,42,-3.61242,True,-4.08082,True,sf,True,0.4684,1.383574
20,42,-3.60427,True,-4.05123,True,sf,True,0.44696,1.363165
22,42,-3.59777,True,-4.02623,True,sf,True,0.42846,1.345796
24,42,-3.59306,True,-4.00632,True,sf,True,0.41326,1.331692
26,42,-3.5902,True,-3.99167,True,sf,True,0.40147,1.320853
28,42,-3.58908,True,-3.9821,True,sf,True,0.39302,1.313139
30,42,-3.58942,True,-3.97705,True,sf,True,0.38763,1.308243
32,42,-3.59081,True,-3.97563,True,sf,True,0.38482,1.305697
34,42,-3.59273,True,-3.9768,True,sf,True,0.38407,1.305018
36,42,-3.5946,True,-3.97941,True,sf,True,0.38481,1.305688
38,42,-3.59584,True,-3.98242,True,sf,True,0.38658,1.307291
40,42,-3.59597,True,-3.98497,True,sf,True,0.389,1.309485
42,42,-3.59467,True,-3.98647,True,sf,True,0.3918,1.312029
44,42,-3.59181,True,-3.98664,True,sf,True,0.39483,1.314788
46,42,-3.5875,True,-3.98548,True,sf,True,0.39798,1.317662
48,42,-3.58208,True,-3.98323,True,sf,True,0.40115,1.32056
50,42,-3.57607,True,-3.98026,True,sf,True,0.40419,1.323346
52,42,-3.57011,True,-3.97705,True,sf,True,0.40694,1.325871
54,42,-3.56489,True,-3.97405,True,sf,True,0.40916,1.327912
56,42,-3.56105,True,-3.97162,True,sf,True,0.41057,1.329211
58,42,-3.55913,True,-3.96999,True,sf,True,0.41086,1.329478
60,42,-3.55946,True,-3.96921,True,sf,True,0.40975,1.328456
62,42,-3.56223,True,-3.96911,True,sf,True,0.40688,1.325815
64,42,-3.56743,True,-3.9693,True,sf,True,0.40187,1.321219
66,42,-3.57497,True,-3.96921,True,sf,True,0.39424,1.31425
68,42,-3.58469,True,-3.9681,True,sf,True,0.38341,1.304421
70,42,-3.59643,True,-3.96517,True,sf,True,0.36874,1.291225
72,42,-3.61004,True,-3.95966,True,sf,True,0.34962,1.274225
74,42,-3.62537,True,-3.95094,True,sf,True,0.32557,1.253159
76,42,-3.6423,True,-3.93869,True,sf,True,0.29639,1.228068
78,42,-3.66064,True,-3.9229,True,sf,True,0.26226,1.199356
80,42,-3.68015,True,-3.90392,True,sf,True,0.22377,1.167781
82,42,-3.70051,True,-3.88241,True,sf,True,0.1819,1.134377
84,42,-3.72134,True,-3.85922,True,sf,True,0.13788,1.100287
86,42,-3.74224,True,-3.83526,True,sf,True,0.09302,1.066601
88,42,-3.76281,True,-3.81141,True,sf,True,0.0486,1.034261
90,42,-3.78268,True,-3.78841,True,sf,True,0.00573,1.00398
10,44,-3.6738,True,-4.25354,True,sf,True,0.57974,1.49458
12,44,-3.66187,True,-4.21389,True,sf,True,0.55202,1.466137
14,44,-3.65043,True,-4.17493,True,sf,True,0.5245,1.438435
16,44,-3.6398,True,-4.13763,True,sf,True,0.49783,1.412088
18,44,-3.63031,True,-4.10301,True,sf,True,0.4727,1.387704
20,44,-3.62225,True,-4.07204,True,sf,True,0.44979,1.365841
22,44,-3.61586,True,-4.04556,True,sf,True,0.4297,1.346953
24,44,-3.61127,True,-4.02417,True,sf,True,0.4129,1.331359
26,44,-3.60849,True,-4.00813,True,sf,True,0.39964,1.319179
28,44,-3.60738,True,-3.99731,True,sf,True,0.38993,1.31033
30,44,-3.60764,True,-3.99115,True,sf,True,0.38351,1.304512
32,44,-3.60881,True,-3.98876,True,sf,True,0.37995,1.301297
34,44,-3.61034,True,-3.98897,True,sf,True,0.37863,1.300107
36,44,-3.61162,True,-3.99054,True,sf,True,0.37892,1.300368
38,44,-3.61205,True,-3.99226,True,sf,True,0.38021,1.301531
40,44,-3.61116,True,-3.99314,True,sf,True,0.38198,1.303129
42,44,-3.60862,True,-3.99248,True,sf,True,0.38386,1.304828
44,44,-3.60432,True,-3.98991,True,sf,True,0.38559,1.306394
46,44,-3.5984,True,-3.98542,True,sf,True,0.38702,1.307689
48,44,-3.59123,True,-3.97929,True,sf,True,0.38806,1.308632
50,44,-3.58337,True,-3.972,True,sf,True,0.38863,1.30915
52,44,-3.57551,True,-3.96419,True,sf,True,0.38868,1.309195
54,44,-3.5684,True,-3.95649,True,sf,True,0.38809,1.30866
56,44,-3.56272,True,-3.94951,True,sf,True,0.38679,1.307481
58,44,-3.55904,True,-3.9437,True,sf,True,0.38466,1.305552
60,44,-3.55773,True,-3.9393,True,sf,True,0.38157,1.302759
62,44,-3.55898,True,-3.93628,True,sf,True,0.3773,1.298909
64,44,-3.56279,True,-3.93437,True,sf,True,0.37158,1.293769
66,44,-3.56904,True,-3.93299,True,sf,True,0.36395,1.286945
68,44,-3.57754,True,-3.93135,True,sf,True,0.35381,1.277931
70,44,-3.58809,True,-3.92855,True,sf,True,0.34046,1.26616
72,44,-3.6005,True,-3.92366,True,sf,True,0.32316,1.251068
74,44,-3.61461,True,-3.91592,True,sf,True,0.30131,1.232263
76,44,-3.63025,True,-3.90481,True,sf,True,0.27456,1.209625
78,44,-3.64723,True,-3.89022,True,sf,True,0.24299,1.183443
80,44,-3.66532,True,-3.87239,True,sf,True,0.20707,1.154341
82,44,-3.68423,True,-3.85189,True,sf,True,0.16766,1.123235
84,44,-3.7036,True,-3.8295,True,sf,True,0.1259,1.091188
86,44,-3.72305,True,-3.80611,True,sf,True,0.08306,1.059262
88,44,-3.74221,True,,False,sf,False,,
90,44,-3.76073,True,,False,sf,False,,
10,46,-3.69073,True,-4.28037,True,sf,True,0.58964,1.504871
12,46,-3.67893,True,-4.2407,True,sf,True,0.56177,1.476079
14,46,-3.66767,True,-4.20143,True,sf,True,0.53376,1.447697
16,46,-3.65727,True,-4.16352,True,sf,True,0.50625,1.420353
18,46,-3.64805,True,-4.12801,True,sf,True,0.47996,1.394705
20,46,-3.6403,True,-4.09593,True,sf,True,0.45563,1.371382
22,46,-3.63424,True,-4.06819,True,sf,True,0.43395,1.350927
24,46,-3.62996,True,-4.04549,True,sf,True,0.41553,1.333789
26,46,-3.62747,True,-4.02818,True,sf,True,0.40071,1.320157
28,46,-3.62656,True,-4.01617,True,sf,True,0.38961,1.310039
30,46,-3.62691,True,-4.00893,True,sf,True,0.38202,1.303165
32,46,-3.62802,True,-4.00552,True,sf,True,0.3775,1.299089
34,46,-3.62929,True,-4.0047,True,sf,True,0.37541,1.297208
36,46,-3.6301,True,-4.00508,True,sf,True,0.37498,1.296822
38,46,-3.62983,True,-4.00532,True,sf,True,0.37549,1.29728
40,46,-3.628,True,-4.00427,True,sf,True,0.37627,1.297982
42,46,-3.62427,True,-4.0011,True,sf,True,0.37683,1.298486
44,46,-3.61856,True,-3.99536,True,sf,True,0.3768,1.298459
