ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box
950959949,768515987,773549856,754477358,Functional Connectivity,RL,40.0,-30.0,300.0,0.0,60.0,0.0,-20.0,-30.0,True,False
950959957,768515987,773549856,754477358,Functional Connectivity,RL,21.111,-18.889,900.0,0.0,60.0,0.0,-38.888999999999996,-18.889,True,False
950959968,768515987,773549856,754477358,Functional Connectivity,RL,30.0,-30.0,300.0,0.001,60.0,0.0,-30.0,-30.0,True,False
950959979,768515987,773549856,754477358,Functional Connectivity,RL,50.0,-30.0,300.0,0.0,60.0,0.0,-10.0,-30.0,True,False
950959987,768515987,773549856,754477358,Functional Connectivity,RL,13.333,-13.333000000000006,300.0,0.0,60.0,0.0,-46.667,-13.333000000000006,True,False
950959996,768515987,773549856,754477358,Functional Connectivity,RL,20.0,-30.0,300.0,0.0,60.0,0.0,-40.0,-30.0,True,False
950960007,768515987,773549856,754477358,Functional Connectivity,RL,30.0,-30.0,300.0,0.0,60.0,0.0,-30.0,-30.0,True,False
950960026,768515987,773549856,754477358,Functional Connectivity,RL,68.571,-18.571,1400.0,0.0,60.0,0.0,8.570999999999998,-18.571,True,False
950960047,768515987,773549856,754477358,Functional Connectivity,RL,22.857,-25.714,700.0,0.0,60.0,0.0,-37.143,-25.714,True,False
950960058,768515987,773549856,754477358,Functional Connectivity,RL,22.857,-25.714,700.0,0.0,60.0,0.0,-37.143,-25.714,True,False
950960068,768515987,773549856,754477358,Functional Connectivity,RL,25.833,-21.666999999999994,1200.0,0.0,60.0,0.0,-34.167,-21.666999999999994,True,False
950960076,768515987,773549856,754477358,Functional Connectivity,RL,40.0,-30.0,300.0,0.0,60.0,0.0,-20.0,-30.0,True,False
950960154,768515987,773549856,754477358,Functional Connectivity,RL,38.333,-28.33300000000001,600.0,0.0,60.0,0.0,-21.667,-28.33300000000001,True,False
950961140,768515987,773549856,754477358,Functional Connectivity,RL,10.0,-5.0,200.0,0.0,60.0,0.0,-50.0,-5.0,True,False
950960166,768515987,773549856,754477358,Functional Connectivity,RL,42.857,-25.714,700.0,0.0,60.0,0.0,-17.143,-25.714,True,False
950960176,768515987,773549856,754477358,Functional Connectivity,RL,35.0,-30.0,200.0,0.0,60.0,0.0,-25.0,-30.0,True,False
950960223,768515987,773549856,754477358,Functional Connectivity,RL,42.0,46.0,500.0,0.003,60.0,0.0,-18.0,46.0,True,False
950960234,768515987,773549856,754477358,Functional Connectivity,RL,22.857,25.71400000000001,700.0,0.0069999999999999,60.0,0.0,-37.143,25.71400000000001,True,False
950960244,768515987,773549856,754477358,Functional Connectivity,RL,45.0,-30.0,200.0,0.0,60.0,0.0,-15.0,-30.0,True,False
950960312,768515987,773549856,754477358,Functional Connectivity,RL,35.0,-30.0,200.0,0.0,60.0,0.0,-25.0,-30.0,True,False
950960379,768515987,773549856,754477358,Functional Connectivity,RL,10.0,-5.0,200.0,0.0,60.0,0.0,-50.0,-5.0,True,False
950960426,768515987,773549856,754477358,Functional Connectivity,RL,15.0,-25.0,400.0,0.0,60.0,0.0,-45.0,-25.0,True,False
950960458,768515987,773549856,754477358,Functional Connectivity,RL,30.0,-30.0,300.0,0.0,60.0,0.0,-30.0,-30.0,True,False
950960356,768515987,773549856,754477358,Functional Connectivity,RL,25.0,-26.666999999999994,600.0,0.0,60.0,0.0,-35.0,-26.666999999999994,True,False
950960401,768515987,773549856,754477358,Functional Connectivity,RL,28.0,-26.0,500.0,0.0,60.0,0.0,-32.0,-26.0,True,False
950960413,768515987,773549856,754477358,Functional Connectivity,RL,40.0,-30.0,300.0,0.0,60.0,0.0,-20.0,-30.0,True,False
950960470,768515987,773549856,754477358,Functional Connectivity,RL,40.0,-30.0,300.0,0.0,60.0,0.0,-20.0,-30.0,True,False
950960481,768515987,773549856,754477358,Functional Connectivity,RL,37.143,-25.714,700.0,0.0,60.0,0.0,-22.857,-25.714,True,False
950960495,768515987,773549856,754477358,Functional Connectivity,RL,40.0,-30.0,300.0,0.0,60.0,0.0,-20.0,-30.0,True,False
950960540,768515987,773549856,754477358,Functional Connectivity,RL,40.0,-27.5,400.0,0.0,60.0,0.0,-20.0,-27.5,True,False
950960506,768515987,773549856,754477358,Functional Connectivity,RL,21.667,-26.666999999999994,600.0,0.0,60.0,0.0,-38.333,-26.666999999999994,True,False
950960552,768515987,773549856,754477358,Functional Connectivity,RL,30.0,-30.0,300.0,0.0,60.0,0.0,-30.0,-30.0,True,False
950960516,768515987,773549856,754477358,Functional Connectivity,RL,40.0,-30.0,500.0,0.001,60.0,0.0,-20.0,-30.0,True,False
950960563,768515987,773549856,754477358,Functional Connectivity,RL,25.0,-30.0,400.0,0.0,60.0,0.0,-35.0,-30.0,True,False
950960674,768515987,773549856,754477358,Functional Connectivity,RL,35.0,-30.0,200.0,0.0,60.0,0.0,-25.0,-30.0,True,False
950960573,768515987,773549856,754477358,Functional Connectivity,RL,32.0,-26.0,500.0,0.0,60.0,0.0,-28.0,-26.0,True,False
950960586,768515987,773549856,754477358,Functional Connectivity,RL,18.0,-26.0,500.0,0.0,60.0,0.0,-42.0,-26.0,True,False
950960653,768515987,773549856,754477358,Functional Connectivity,RL,30.0,-27.5,400.0,0.0,60.0,0.0,-30.0,-27.5,True,False
950960663,768515987,773549856,754477358,Functional Connectivity,RL,18.0,-14.000000000000004,500.0,0.0,60.0,0.0,-42.0,-14.000000000000004,True,False
950960685,768515987,773549856,754477358,Functional Connectivity,RL,38.0,-26.0,500.0,0.0,60.0,0.0,-22.0,-26.0,True,False
950960715,768515987,773549856,754477358,Functional Connectivity,RL,30.0,-27.5,400.0,0.0,60.0,0.0,-30.0,-27.5,True,False
950960726,768515987,773549856,754477358,Functional Connectivity,RL,40.0,-27.5,400.0,0.0,60.0,0.0,-20.0,-27.5,True,False
950960696,768515987,773549856,754477358,Functional Connectivity,RL,30.0,-27.5,400.0,0.0,60.0,0.0,-30.0,-27.5,True,False
950960706,768515987,773549856,754477358,Functional Connectivity,RL,30.0,-30.0,300.0,0.0,60.0,0.0,-30.0,-30.0,True,False
950960738,768515987,773549856,754477358,Functional Connectivity,RL,10.0,-20.0,100.0,0.009,60.0,0.0,-50.0,-20.0,True,False
950960764,768515987,773549856,754477358,Functional Connectivity,RL,40.0,-30.0,300.0,0.0,60.0,0.0,-20.0,-30.0,True,False
950960780,768515987,773549856,754477358,Functional Connectivity,RL,30.0,-30.0,100.0,0.0,60.0,0.0,-30.0,-30.0,True,False
950960789,768515987,773549856,754477358,Functional Connectivity,RL,28.0,-26.0,500.0,0.0,60.0,0.0,-32.0,-26.0,True,False
950961049,768515987,773549856,754477358,Functional Connectivity,RL,38.0,-26.0,500.0,0.0,60.0,0.0,-22.0,-26.0,True,False
950961016,768515987,773549856,754477358,Functional Connectivity,RL,35.0,-30.0,200.0,0.0,60.0,0.0,-25.0,-30.0,True,False
950998981,774875821,792602660,759711152,Functional Connectivity,RL,46.667,13.332999999999998,300.0,0.0,40.0,5.0,6.667000000000002,8.332999999999998,True,True
950999096,774875821,792602660,759711152,Functional Connectivity,RL,10.0,10.0,300.0,0.002,40.0,5.0,-30.0,5.0,True,False
950999117,774875821,792602660,759711152,Functional Connectivity,RL,25.0,-25.0,400.0,0.0,40.0,5.0,-15.0,-30.0,True,False
950999197,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-30.0,200.0,0.0,40.0,5.0,-5.0,-35.0,True,False
950999240,774875821,792602660,759711152,Functional Connectivity,RL,15.0,-15.0,400.0,0.0,40.0,5.0,-25.0,-20.0,True,False
950999253,774875821,792602660,759711152,Functional Connectivity,RL,21.667,-21.666999999999994,600.0,0.0,40.0,5.0,-18.333,-26.666999999999994,True,False
950999282,774875821,792602660,759711152,Functional Connectivity,RL,40.0,-10.0,100.0,0.0,40.0,5.0,0.0,-15.0,True,True
950999334,774875821,792602660,759711152,Functional Connectivity,RL,22.0,-5.9999999999999964,500.0,0.0,40.0,5.0,-18.0,-10.999999999999996,True,True
950999346,774875821,792602660,759711152,Functional Connectivity,RL,10.0,-25.0,200.0,0.0,40.0,5.0,-30.0,-30.0,True,False
950999435,774875821,792602660,759711152,Functional Connectivity,RL,25.0,-25.0,800.0,0.0,40.0,5.0,-15.0,-30.0,True,False
950999463,774875821,792602660,759711152,Functional Connectivity,RL,25.0,-25.0,800.0,0.0,40.0,5.0,-15.0,-30.0,True,False
950999397,774875821,792602660,759711152,Functional Connectivity,RL,21.111,-22.222,900.0,0.0,40.0,5.0,-18.889,-27.222,True,False
950999410,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-25.0,400.0,0.0,40.0,5.0,-5.0,-30.0,True,False
950999751,774875821,792602660,759711152,Functional Connectivity,RL,26.0,-14.000000000000004,1500.0,0.0,40.0,5.0,-14.0,-19.000000000000004,True,False
950999867,774875821,792602660,759711152,Functional Connectivity,RL,31.667,-21.666999999999994,600.0,0.0,40.0,5.0,-8.332999999999998,-26.666999999999994,True,False
950999890,774875821,792602660,759711152,Functional Connectivity,RL,40.0,-25.0,600.0,0.0,40.0,5.0,0.0,-30.0,True,False
951000839,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-30.0,200.0,0.0,40.0,5.0,-5.0,-35.0,True,False
950999582,774875821,792602660,759711152,Functional Connectivity,RL,14.286,-17.142999999999994,700.0,0.0,40.0,5.0,-25.714,-22.142999999999994,True,False
950999721,774875821,792602660,759711152,Functional Connectivity,RL,25.0,-30.0,200.0,0.0,40.0,5.0,-15.0,-35.0,True,False
950999730,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-30.0,200.0,0.0,40.0,5.0,-5.0,-35.0,True,False
950999529,774875821,792602660,759711152,Functional Connectivity,RL,32.143,-20.714,1400.0,0.0,40.0,5.0,-7.856999999999999,-25.714,True,False
951000863,774875821,792602660,759711152,Functional Connectivity,RL,30.667,-21.333,1500.0,0.0,40.0,5.0,-9.332999999999998,-26.333,True,False
950999571,774875821,792602660,759711152,Functional Connectivity,RL,18.0,-15.999999999999996,500.0,0.0,40.0,5.0,-22.0,-20.999999999999996,True,False
950999640,774875821,792602660,759711152,Functional Connectivity,RL,50.0,-26.666999999999994,900.0,0.0,40.0,5.0,10.0,-31.666999999999994,True,False
951000875,774875821,792602660,759711152,Functional Connectivity,RL,34.0,-22.0,500.0,0.0,40.0,5.0,-6.0,-27.0,True,False
950999684,774875821,792602660,759711152,Functional Connectivity,RL,14.286,-17.142999999999994,700.0,0.0,40.0,5.0,-25.714,-22.142999999999994,True,False
950999772,774875821,792602660,759711152,Functional Connectivity,RL,12.5,20.0,400.0,0.0,40.0,5.0,-27.5,15.0,True,True
950999791,774875821,792602660,759711152,Functional Connectivity,RL,25.0,-20.0,1000.0,0.0,40.0,5.0,-15.0,-25.0,True,False
950999805,774875821,792602660,759711152,Functional Connectivity,RL,30.0,-22.857000000000006,700.0,0.0,40.0,5.0,-10.0,-27.857000000000006,True,False
950999817,774875821,792602660,759711152,Functional Connectivity,RL,15.0,-20.0,600.0,0.0,40.0,5.0,-25.0,-25.0,True,False
950999902,774875821,792602660,759711152,Functional Connectivity,RL,43.333,-26.666999999999994,300.0,0.0,40.0,5.0,3.3329999999999984,-31.666999999999994,True,False
950999930,774875821,792602660,759711152,Functional Connectivity,RL,82.85700000000001,-21.429,700.0,0.0,40.0,5.0,42.85700000000001,-26.429,True,False
950999945,774875821,792602660,759711152,Functional Connectivity,RL,45.0,-30.0,200.0,0.0,40.0,5.0,5.0,-35.0,True,False
950999958,774875821,792602660,759711152,Functional Connectivity,RL,13.333,3.333000000000005,300.0,0.0,40.0,5.0,-26.667,-1.666999999999995,True,True
950999971,774875821,792602660,759711152,Functional Connectivity,RL,40.0,-25.0,600.0,0.0,40.0,5.0,0.0,-30.0,True,False
950999981,774875821,792602660,759711152,Functional Connectivity,RL,16.667,-1.6669999999999945,600.0,0.0,40.0,5.0,-23.333,-6.6669999999999945,True,True
950999990,774875821,792602660,759711152,Functional Connectivity,RL,30.0,-22.857000000000006,700.0,0.0,40.0,5.0,-10.0,-27.857000000000006,True,False
951000001,774875821,792602660,759711152,Functional Connectivity,RL,25.0,-30.0,400.0,0.0,40.0,5.0,-15.0,-35.0,True,False
951000096,774875821,792602660,759711152,Functional Connectivity,RL,36.667,-26.666999999999994,300.0,0.0,40.0,5.0,-3.3329999999999984,-31.666999999999994,True,False
951000013,774875821,792602660,759711152,Functional Connectivity,RL,40.0,-27.5,400.0,0.0,40.0,5.0,0.0,-32.5,True,False
951000024,774875821,792602660,759711152,Functional Connectivity,RL,58.0,-26.0,500.0,0.001,40.0,5.0,18.0,-31.0,True,False
951000077,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-30.0,200.0,0.0,40.0,5.0,-5.0,-35.0,True,False
951000104,774875821,792602660,759711152,Functional Connectivity,RL,31.111,-22.222,900.0,0.0,40.0,5.0,-8.889,-27.222,True,False
951000114,774875821,792602660,759711152,Functional Connectivity,RL,31.667,-18.33300000000001,600.0,0.0,40.0,5.0,-8.332999999999998,-23.33300000000001,True,False
951000886,774875821,792602660,759711152,Functional Connectivity,RL,30.0,-20.0,700.0,0.0,40.0,5.0,-10.0,-25.0,True,False
951000135,774875821,792602660,759711152,Functional Connectivity,RL,36.0,-22.0,500.0,0.0,40.0,5.0,-4.0,-27.0,True,False
951000146,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-25.0,400.0,0.0,40.0,5.0,-5.0,-30.0,True,False
951000156,774875821,792602660,759711152,Functional Connectivity,RL,40.0,-25.0,400.0,0.0,40.0,5.0,0.0,-30.0,True,False
951000167,774875821,792602660,759711152,Functional Connectivity,RL,38.75,-18.75,800.0,0.0,40.0,5.0,-1.25,-23.75,True,False
951000178,774875821,792602660,759711152,Functional Connectivity,RL,33.333,-26.666999999999994,300.0,0.0,40.0,5.0,-6.667000000000002,-31.666999999999994,True,False
951000214,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-20.0,600.0,0.0,40.0,5.0,-5.0,-25.0,True,False
951000228,774875821,792602660,759711152,Functional Connectivity,RL,32.857,-20.0,700.0,0.0,40.0,5.0,-7.143000000000001,-25.0,True,False
951000293,774875821,792602660,759711152,Functional Connectivity,RL,28.333,-18.33300000000001,600.0,0.0,40.0,5.0,-11.667000000000002,-23.33300000000001,True,False
951000303,774875821,792602660,759711152,Functional Connectivity,RL,28.0,-26.0,500.0,0.0,40.0,5.0,-12.0,-31.0,True,False
951000313,774875821,792602660,759711152,Functional Connectivity,RL,22.0,-14.000000000000004,500.0,0.0,40.0,5.0,-18.0,-19.000000000000004,True,False
951000902,774875821,792602660,759711152,Functional Connectivity,RL,32.5,-20.0,400.0,0.0,40.0,5.0,-7.5,-25.0,True,False
951000335,774875821,792602660,759711152,Functional Connectivity,RL,37.143,-20.0,700.0,0.0,40.0,5.0,-2.8569999999999993,-25.0,True,False
951000344,774875821,792602660,759711152,Functional Connectivity,RL,38.333,-18.33300000000001,600.0,0.0,40.0,5.0,-1.6670000000000016,-23.33300000000001,True,False
951000354,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-10.0,600.0,0.0,40.0,5.0,-5.0,-15.0,True,True
951000376,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-20.0,600.0,0.0,40.0,5.0,-5.0,-25.0,True,False
951000386,774875821,792602660,759711152,Functional Connectivity,RL,28.0,-10.0,1000.0,0.0,40.0,5.0,-12.0,-15.0,True,True
951000398,774875821,792602660,759711152,Functional Connectivity,RL,30.0,-17.142999999999994,700.0,0.0,40.0,5.0,-10.0,-22.142999999999994,True,False
951000411,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-20.0,600.0,0.0,40.0,5.0,-5.0,-25.0,True,False
951000449,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-20.0,600.0,0.0,40.0,5.0,-5.0,-25.0,True,False
951000470,774875821,792602660,759711152,Functional Connectivity,RL,32.857,-20.0,700.0,0.0,40.0,5.0,-7.143000000000001,-25.0,True,False
951000459,774875821,792602660,759711152,Functional Connectivity,RL,30.0,-25.0,600.0,0.0,40.0,5.0,-10.0,-30.0,True,False
951000491,774875821,792602660,759711152,Functional Connectivity,RL,30.0,-22.857000000000006,700.0,0.0,40.0,5.0,-10.0,-27.857000000000006,True,False
951000481,774875821,792602660,759711152,Functional Connectivity,RL,35.0,-20.0,600.0,0.0,40.0,5.0,-5.0,-25.0,True,False
951000535,774875821,792602660,759711152,Functional Connectivity,RL,50.0,-25.0,600.0,0.0,40.0,5.0,10.0,-30.0,True,False
951000549,774875821,792602660,759711152,Functional Connectivity,RL,10.0,-5.0,200.0,0.0,40.0,5.0,-30.0,-10.0,True,False
951008988,771990200,773654734,756578435,Functional Connectivity,RL,15.0,-30.0,200.0,0.0,40.0,15.0,-25.0,-45.0,True,False
951009003,771990200,773654734,756578435,Functional Connectivity,RL,58.75,-21.25,800.0,0.0,40.0,15.0,18.75,-36.25,True,False
951009082,771990200,773654734,756578435,Functional Connectivity,RL,15.0,5.0,400.0,0.0,40.0,15.0,-25.0,-10.0,True,True
951009094,771990200,773654734,756578435,Functional Connectivity,RL,13.333,-13.333000000000006,300.0,0.0,40.0,15.0,-26.667,-28.333000000000006,True,False
951009113,771990200,773654734,756578435,Functional Connectivity,RL,14.0,-12.0,500.0,0.0,40.0,15.0,-26.0,-27.0,True,False
951009154,771990200,773654734,756578435,Functional Connectivity,RL,10.0,0.0,100.0,0.0,40.0,15.0,-30.0,-15.0,True,False
951009185,771990200,773654734,756578435,Functional Connectivity,RL,14.0,-12.0,500.0,0.0,40.0,15.0,-26.0,-27.0,True,False
951009310,771990200,773654734,756578435,Functional Connectivity,RL,15.0,-20.0,600.0,0.0,40.0,15.0,-25.0,-35.0,True,False
951009383,771990200,773654734,756578435,Functional Connectivity,RL,15.0,-25.0,400.0,0.0,40.0,15.0,-25.0,-40.0,True,False
951009402,771990200,773654734,756578435,Functional Connectivity,RL,14.0,-12.0,500.0,0.0,40.0,15.0,-26.0,-27.0,True,False
951009452,771990200,773654734,756578435,Functional Connectivity,RL,10.0,-20.0,300.0,0.0,40.0,15.0,-30.0,-35.0,True,False
951009468,771990200,773654734,756578435,Functional Connectivity,RL,10.0,-20.0,300.0,0.0,40.0,15.0,-30.0,-35.0,True,False
951009483,771990200,773654734,756578435,Functional Connectivity,RL,10.0,-15.0,400.0,0.0,40.0,15.0,-30.0,-30.0,True,False
951009529,771990200,773654734,756578435,Functional Connectivity,RL,21.429,-15.713999999999997,1400.0,0.0,40.0,15.0,-18.571,-30.714,True,False
951009581,771990200,773654734,756578435,Functional Connectivity,RL,15.0,-5.0,400.0,0.0,40.0,15.0,-25.0,-20.0,True,False
951009599,771990200,773654734,756578435,Functional Connectivity,RL,27.5,-16.25,1600.0,0.0,40.0,15.0,-12.5,-31.25,True,False
951009616,771990200,773654734,756578435,Functional Connectivity,RL,15.0,-20.0,600.0,0.0,40.0,15.0,-25.0,-35.0,True,False
951009770,771990200,773654734,756578435,Functional Connectivity,RL,12.5,-10.0,400.0,0.0,40.0,15.0,-27.5,-25.0,True,False
951009656,771990200,773654734,756578435,Functional Connectivity,RL,20.0,-10.0,700.0,0.0,40.0,15.0,-20.0,-25.0,True,False
951009674,771990200,773654734,756578435,Functional Connectivity,RL,21.25,-18.75,800.0,0.0,40.0,15.0,-18.75,-33.75,True,False
951009721,771990200,773654734,756578435,Functional Connectivity,RL,82.0,46.0,500.0,0.0,40.0,15.0,42.0,31.0,True,False
951009787,771990200,773654734,756578435,Functional Connectivity,RL,40.0,-30.0,300.0,0.0,40.0,15.0,0.0,-45.0,False,False
951009808,771990200,773654734,756578435,Functional Connectivity,RL,16.25,-7.5,800.0,0.0,40.0,15.0,-23.75,-22.5,True,False
951009922,771990200,773654734,756578435,Functional Connectivity,RL,14.0,-22.0,500.0,0.0,40.0,15.0,-26.0,-37.0,True,False
951009939,771990200,773654734,756578435,Functional Connectivity,RL,14.0,-22.0,500.0,0.0,40.0,15.0,-26.0,-37.0,True,False
951010028,771990200,773654734,756578435,Functional Connectivity,RL,10.0,-25.0,200.0,0.002,40.0,15.0,-30.0,-40.0,True,False
951010075,771990200,773654734,756578435,Functional Connectivity,RL,14.0,-18.0,500.0,0.0,40.0,15.0,-26.0,-33.0,True,False
951010129,771990200,773654734,756578435,Functional Connectivity,RL,15.0,-15.0,400.0,0.0,40.0,15.0,-25.0,-30.0,True,False
951010149,771990200,773654734,756578435,Functional Connectivity,RL,10.0,-15.0,200.0,0.0,40.0,15.0,-30.0,-30.0,True,False
951010172,771990200,773654734,756578435,Functional Connectivity,RL,12.5,-10.0,400.0,0.0,40.0,15.0,-27.5,-25.0,True,False
951010207,771990200,773654734,756578435,Functional Connectivity,RL,17.778,-18.889,900.0,0.0,40.0,15.0,-22.222,-33.888999999999996,True,False
951010226,771990200,773654734,756578435,Functional Connectivity,RL,15.0,-20.0,600.0,0.0,40.0,15.0,-25.0,-35.0,True,False
951010243,771990200,773654734,756578435,Functional Connectivity,RL,15.0,-20.0,600.0,0.0,40.0,15.0,-25.0,-35.0,True,False
951010280,771990200,773654734,756578435,Functional Connectivity,RL,25.0,-30.0,200.0,0.0,40.0,15.0,-15.0,-45.0,False,False
951010301,771990200,773654734,756578435,Functional Connectivity,RL,18.75,-21.25,800.0,0.0,40.0,15.0,-21.25,-36.25,True,False
951019947,781842082,792586891,760946813,Functional Connectivity,RL,10.0,-5.0,200.0,0.008,52.0,5.0,-42.0,-10.0,True,False
951019669,781842082,792586891,760946813,Functional Connectivity,RL,20.0,-30.0,300.0,0.0,52.0,5.0,-32.0,-35.0,True,False
951019699,781842082,792586891,760946813,Functional Connectivity,RL,15.0,45.0,400.0,0.0,52.0,5.0,-37.0,40.0,True,False
951019737,781842082,792586891,760946813,Functional Connectivity,RL,28.0,-26.0,500.0,0.0,52.0,5.0,-24.0,-31.0,True,False
951019747,781842082,792586891,760946813,Functional Connectivity,RL,14.0,-18.0,500.0,0.0,52.0,5.0,-38.0,-23.0,True,False
951019756,781842082,792586891,760946813,Functional Connectivity,RL,35.455,-16.364,1100.0,0.001,52.0,5.0,-16.545,-21.364,True,False
951019839,781842082,792586891,760946813,Functional Connectivity,RL,14.0,-12.0,500.0,0.0,52.0,5.0,-38.0,-17.0,True,False
951019962,781842082,792586891,760946813,Functional Connectivity,RL,10.0,-10.0,100.0,0.0,52.0,5.0,-42.0,-15.0,True,False
951019954,781842082,792586891,760946813,Functional Connectivity,RL,18.0,-26.0,500.0,0.0,52.0,5.0,-34.0,-31.0,True,False
951019973,781842082,792586891,760946813,Functional Connectivity,RL,28.75,-21.25,800.0,0.0,52.0,5.0,-23.25,-26.25,True,False
951020007,781842082,792586891,760946813,Functional Connectivity,RL,32.941,-15.881999999999994,1700.0,0.0,52.0,5.0,-19.058999999999997,-20.881999999999994,True,False
951020022,781842082,792586891,760946813,Functional Connectivity,RL,25.0,-30.0,200.0,0.0,52.0,5.0,-27.0,-35.0,True,False
951020029,781842082,792586891,760946813,Functional Connectivity,RL,13.333,-16.666999999999994,300.0,0.0,52.0,5.0,-38.667,-21.666999999999994,True,False
951020039,781842082,792586891,760946813,Functional Connectivity,RL,30.0,-22.857000000000006,700.0,0.0,52.0,5.0,-22.0,-27.857000000000006,True,False
951020047,781842082,792586891,760946813,Functional Connectivity,RL,15.0,-20.0,600.0,0.0,52.0,5.0,-37.0,-25.0,True,False
951020133,781842082,792586891,760946813,Functional Connectivity,RL,41.818000000000005,-6.364000000000001,1100.0,0.0,52.0,5.0,-10.181999999999995,-11.364,True,True
951020072,781842082,792586891,760946813,Functional Connectivity,RL,40.0,-27.5,400.0,0.002,52.0,5.0,-12.0,-32.5,True,False
951020082,781842082,792586891,760946813,Functional Connectivity,RL,21.111,-22.222,900.0,0.0,52.0,5.0,-30.889,-27.222,True,False
951020090,781842082,792586891,760946813,Functional Connectivity,RL,68.75,-21.25,800.0,0.0,52.0,5.0,16.75,-26.25,True,False
951020107,781842082,792586891,760946813,Functional Connectivity,RL,26.364,-19.090999999999998,1100.0,0.0,52.0,5.0,-25.636,-24.090999999999998,True,False
951020115,781842082,792586891,760946813,Functional Connectivity,RL,18.75,-21.25,800.0,0.0,52.0,5.0,-33.25,-26.25,True,False
951020123,781842082,792586891,760946813,Functional Connectivity,RL,25.0,-20.0,1000.0,0.0,52.0,5.0,-27.0,-25.0,True,False
951020151,781842082,792586891,760946813,Functional Connectivity,RL,10.0,-15.0,200.0,0.0,52.0,5.0,-42.0,-20.0,True,False
951020160,781842082,792586891,760946813,Functional Connectivity,RL,11.667,1.6669999999999945,600.0,0.0,52.0,5.0,-40.333,-3.3330000000000055,True,False
951020184,781842082,792586891,760946813,Functional Connectivity,RL,29.167,-22.5,1200.0,0.0,52.0,5.0,-22.833,-27.5,True,False
951020218,781842082,792586891,760946813,Functional Connectivity,RL,23.636,-18.182,1100.0,0.0,52.0,5.0,-28.364,-23.182,True,False
951020227,781842082,792586891,760946813,Functional Connectivity,RL,14.0,-12.0,500.0,0.0,52.0,5.0,-38.0,-17.0,True,False
951020234,781842082,792586891,760946813,Functional Connectivity,RL,32.857,-25.714,700.0,0.0,52.0,5.0,-19.143,-30.714,True,False
951020245,781842082,792586891,760946813,Functional Connectivity,RL,10.0,-10.0,300.0,0.0,52.0,5.0,-42.0,-15.0,True,False
951020253,781842082,792586891,760946813,Functional Connectivity,RL,30.0,-30.0,300.0,0.0,52.0,5.0,-22.0,-35.0,True,False
951020303,781842082,792586891,760946813,Functional Connectivity,RL,13.333,-13.333000000000006,300.0,0.0,52.0,5.0,-38.667,-18.333000000000006,True,False
951020314,781842082,792586891,760946813,Functional Connectivity,RL,31.667,-21.666999999999994,600.0,0.0,52.0,5.0,-20.333,-26.666999999999994,True,False
951020912,781842082,792586891,760946813,Functional Connectivity,RL,40.0,-25.0,600.0,0.0,52.0,5.0,-12.0,-30.0,True,False
951020345,781842082,792586891,760946813,Functional Connectivity,RL,45.0,-30.0,200.0,0.0,52.0,5.0,-7.0,-35.0,True,False
951020353,781842082,792586891,760946813,Functional Connectivity,RL,40.0,-25.0,600.0,0.0,52.0,5.0,-12.0,-30.0,True,False
951020363,781842082,792586891,760946813,Functional Connectivity,RL,33.333,-26.666999999999994,300.0,0.001,52.0,5.0,-18.667,-31.666999999999994,True,False
951020371,781842082,792586891,760946813,Functional Connectivity,RL,28.333,-21.666999999999994,600.0,0.0,52.0,5.0,-23.667,-26.666999999999994,True,False
951020858,781842082,792586891,760946813,Functional Connectivity,RL,35.0,-30.0,200.0,0.0,52.0,5.0,-17.0,-35.0,True,False
951020393,781842082,792586891,760946813,Functional Connectivity,RL,31.25,-21.25,800.0,0.0,52.0,5.0,-20.75,-26.25,True,False
951020399,781842082,792586891,760946813,Functional Connectivity,RL,30.0,-25.0,600.0,0.0,52.0,5.0,-22.0,-30.0,True,False
951020425,781842082,792586891,760946813,Functional Connectivity,RL,25.0,-25.0,600.0,0.0,52.0,5.0,-27.0,-30.0,True,False
951020433,781842082,792586891,760946813,Functional Connectivity,RL,28.0,-26.0,500.0,0.0,52.0,5.0,-24.0,-31.0,True,False
951020443,781842082,792586891,760946813,Functional Connectivity,RL,35.0,-25.0,400.0,0.0,52.0,5.0,-17.0,-30.0,True,False
951020788,781842082,792586891,760946813,Functional Connectivity,RL,28.0,-26.0,500.0,0.0,52.0,5.0,-24.0,-31.0,True,False
951020451,781842082,792586891,760946813,Functional Connectivity,RL,26.667,-21.111000000000004,900.0,0.0,52.0,5.0,-25.333,-26.111000000000004,True,False
