ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,height_rf,on_screen_rf,width_rf,azimuth_edge_distance_deg,elevation_edge_distance_deg,nearest_edge_distance_deg,width_sigma_magnitude_deg,height_sigma_magnitude_deg,maximum_sigma_magnitude_deg,geometric_mean_sigma_deg,log2_maximum_sigma,log2_geometric_mean_sigma,larger_than_mapped_span,edge_band_deg
915960865,732592105,733744649,717038288,Brain Observatory 1.1,V1,58,14,500,0,55,15,3,-1,True,True,23.39968,True,21.175,32,36,32,21.175,23.39968,23.39968,22.25957,4.548417,4.476354,False,>20–40
915960868,732592105,733744649,717038288,Brain Observatory 1.1,V1,55,15,400,0,55,15,0,0,True,True,22.17261,True,19.49886,35,35,35,19.49886,22.17261,22.17261,20.79281,4.470707,4.378013,False,>20–40
915960897,732592105,733744649,717038288,Brain Observatory 1.1,V1,56,8,500,0,55,15,1,-7,True,True,15.91954,True,16.37254,34,38,34,16.37254,15.91954,16.37254,16.14445,4.033206,4.012967,False,>20–40
915960876,732592105,733744649,717038288,Brain Observatory 1.1,V1,42,14,500,0,55,15,-13,-1,True,True,18.40082,True,13.11763,32,36,32,13.11763,18.40082,18.40082,15.53625,4.201698,3.957567,False,>20–40
915960882,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,7.5,400,0,55,15,5,-7.5,True,True,18.76431,True,12.5654,30,37.5,30,12.5654,18.76431,18.76431,15.35516,4.229919,3.940652,False,>20–40
915960886,732592105,733744649,717038288,Brain Observatory 1.1,V1,46.667,13.333,300,0,55,15,-8.333,-1.667,True,True,26.308,True,27.70327,36.667,36.667,36.667,27.70327,26.308,27.70327,26.99662,4.791984,4.754707,False,>20–40
915960889,732592105,733744649,717038288,Brain Observatory 1.1,V1,55,5,400,0,55,15,0,-10,True,True,12.67785,True,6.892838,35,35,35,6.892838,12.67785,12.67785,9.348069,3.664239,3.224668,False,>20–40
915960901,732592105,733744649,717038288,Brain Observatory 1.1,V1,55,10,200,0,55,15,0,-5,True,True,21.46616,True,19.60765,35,40,35,19.60765,21.46616,21.46616,20.51587,4.423992,4.358668,False,>20–40
915960906,732592105,733744649,717038288,Brain Observatory 1.1,V1,55,15,400,0,55,15,0,0,True,True,20.38341,True,16.78666,35,35,35,16.78666,20.38341,20.38341,18.49782,4.349323,4.209283,False,>20–40
915960908,732592105,733744649,717038288,Brain Observatory 1.1,V1,58,16,500,0,55,15,3,1,True,True,29.2989,True,23.86431,32,34,32,23.86431,29.2989,29.2989,26.44235,4.872775,4.724779,False,>20–40
915960914,732592105,733744649,717038288,Brain Observatory 1.1,V1,52,6,500,0,55,15,-3,-9,True,True,15.37188,True,8.115709,38,36,36,8.115709,15.37188,15.37188,11.16932,3.942222,3.48147,False,>20–40
915960916,732592105,733744649,717038288,Brain Observatory 1.1,V1,58.333,21.667,600,0,55,15,3.333,6.667,True,True,20.81925,True,17.34132,31.667,28.333,28.333,17.34132,20.81925,20.81925,19.00087,4.379846,4.247994,False,>20–40
915960911,732592105,733744649,717038288,Brain Observatory 1.1,V1,58.75,18.75,800,0.004,55,15,3.75,3.75,True,True,24.81113,True,26.00855,31.25,31.25,31.25,26.00855,24.81113,26.00855,25.40279,4.700914,4.666915,False,>20–40
915960921,732592105,733744649,717038288,Brain Observatory 1.1,V1,65,10,200,0,55,15,10,-5,True,True,9.203558,True,6.280564,25,40,25,6.280564,9.203558,9.203558,7.602864,3.202192,2.926543,False,>20–40
915960923,732592105,733744649,717038288,Brain Observatory 1.1,V1,50,21.538,1300,0,55,15,-5,6.538,True,True,26.3081,True,15.12388,40,28.462,28.462,15.12388,26.3081,26.3081,19.94694,4.717435,4.318096,False,>20–40
915960926,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,20,900,0.005,55,15,5,5,True,True,52.21403,True,47.88634,30,30,30,47.88634,52.21403,52.21403,50.00338,5.706366,5.643954,False,>20–40
915960928,732592105,733744649,717038288,Brain Observatory 1.1,V1,50,27.143,700,0,55,15,-5,12.143,True,True,27.55662,True,32.89696,40,22.857,22.857,32.89696,27.55662,32.89696,30.10862,5.039882,4.912105,False,>20–40
915960931,732592105,733744649,717038288,Brain Observatory 1.1,V1,66.923,3.077,1300,0,55,15,11.923,-11.923,True,True,70.70588,True,50.30825,23.077,33.077,23.077,50.30825,70.70588,70.70588,59.64133,6.143758,5.898241,False,>20–40
915961121,732592105,733744649,717038288,Brain Observatory 1.1,V1,61.667,16.667,600,0,55,15,6.667,1.667,True,True,23.90085,True,11.85872,28.333,33.333,28.333,11.85872,23.90085,23.90085,16.83548,4.57899,4.073433,False,>20–40
915961123,732592105,733744649,717038288,Brain Observatory 1.1,V1,48.889,27.778,900,0,55,15,-6.111,12.778,True,True,24.71984,True,31.60876,38.889,22.222,22.222,31.60876,24.71984,31.60876,27.95288,4.982252,4.804925,False,>20–40
915960941,732592105,733744649,717038288,Brain Observatory 1.1,V1,76.667,11.111,900,0,55,15,21.667,-3.889,True,True,101.2763,False,40.7897,13.333,38.889,13.333,40.7897,101.2763,101.2763,64.27309,6.662153,6.006143,True,>10–20
915961119,732592105,733744649,717038288,Brain Observatory 1.1,V1,30,15,200,0,55,15,-25,0,True,True,35.61862,True,32.24638,20,35,20,32.24638,35.61862,35.61862,33.89058,5.15456,5.082813,False,>10–20
915960947,732592105,733744649,717038288,Brain Observatory 1.1,V1,55,15,400,0,55,15,0,0,True,True,11.36116,True,8.93689,35,35,35,8.93689,11.36116,11.36116,10.07638,3.506039,3.332906,False,>20–40
915960949,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,7.5,400,0,55,15,5,-7.5,True,True,14.36633,True,10.64216,30,37.5,30,10.64216,14.36633,14.36633,12.36482,3.844619,3.628169,False,>20–40
915960951,732592105,733744649,717038288,Brain Observatory 1.1,V1,52.5,10,400,0,55,15,-2.5,-5,True,True,16.49176,True,14.18635,37.5,40,37.5,14.18635,16.49176,16.49176,15.29568,4.043673,3.935053,False,>20–40
915960954,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,15,600,0,55,15,5,0,True,True,15.01158,True,12.34343,30,35,30,12.34343,15.01158,15.01158,13.61229,3.908004,3.766838,False,>20–40
915960964,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,15,600,0,55,15,5,0,True,True,24.49396,True,19.93456,30,35,30,19.93456,24.49396,24.49396,22.09697,4.614354,4.465777,False,>20–40
915960957,732592105,733744649,717038288,Brain Observatory 1.1,V1,53.333,6.667,300,0,55,15,-1.667,-8.333,True,True,9.463604,True,8.436708,36.667,36.667,36.667,8.436708,9.463604,9.463604,8.935416,3.24239,3.159535,False,>20–40
915960959,732592105,733744649,717038288,Brain Observatory 1.1,V1,60,7.5,400,0,55,15,5,-7.5,True,True,17.65433,True,9.505085,30,37.5,30,9.505085,17.65433,17.65433,12.95399,4.14195,3.695325,False,>20–40
915960968,732592105,733744649,717038288,Brain Observatory 1.1,V1,56,8,500,0,55,15,1,-7,True,True,7.01271,True,6.014231,34,38,34,6.014231,7.01271,7.01271,6.49431,2.809972,2.699176,False,>20–40
915960970,732592105,733744649,717038288,Brain Observatory 1.1,V1,62,16,500,0,55,15,7,1,True,True,21.15012,True,15.25601,28,34,28,15.25601,21.15012,21.15012,17.96292,4.402594,4.16695,False,>20–40
915960980,732592105,733744649,717038288,Brain Observatory 1.1,V1,53.077,10.769,1300,0,55,15,-1.923,-4.231,True,True,34.47626,True,22.36252,36.923,39.231,36.923,22.36252,34.47626,34.47626,27.76645,5.107531,4.795271,False,>20–40
915961131,732592105,733744649,717038288,Brain Observatory 1.1,V1,53.333,16.667,300,0,55,15,-1.667,1.667,True,True,9.689641,True,5.899161,36.667,33.333,33.333,5.899161,9.689641,9.689641,7.560473,3.276443,2.918476,False,>20–40
915960998,732592105,733744649,717038288,Brain Observatory 1.1,V1,52.857,4.286,700,0,55,15,-2.143,-10.714,True,True,19.61914,True,8.437117,37.143,34.286,34.286,8.437117,19.61914,19.61914,12.86581,4.29419,3.68547,False,>20–40
915961000,732592105,733744649,717038288,Brain Observatory 1.1,V1,53.333,11.111,900,0,55,15,-1.667,-3.889,True,True,25.51156,True,27.8435,36.667,38.889,36.667,27.8435,25.51156,27.8435,26.65203,4.799268,4.736174,False,>20–40
915961003,732592105,733744649,717038288,Brain Observatory 1.1,V1,55,13.333,600,0,55,15,0,-1.667,True,True,22.19171,True,17.12274,35,36.667,35,17.12274,22.19171,22.19171,19.49315,4.471949,4.284895,False,>20–40
915961134,732592105,733744649,717038288,Brain Observatory 1.1,V1,63.333,11.111,900,0,55,15,8.333,-3.889,True,True,25.18758,True,17.1718,26.667,38.889,26.667,17.1718,25.18758,25.18758,20.79702,4.654641,4.378305,False,>20–40
950908404,721123822,760213145,707296982,Brain Observatory 1.1,V1,53.75,7.5,800,0,55,5,-1.25,2.5,True,True,39.36153,True,37.46503,36.25,37.5,36.25,37.46503,39.36153,39.36153,38.40157,5.298714,5.263093,False,>20–40
950908406,721123822,760213145,707296982,Brain Observatory 1.1,V1,15,10,800,0,55,5,-40,5,True,False,2483.827,False,3150.689,5,40,5,3150.689,2483.827,3150.689,2797.457,11.62145,11.4499,True,0–5
950908410,721123822,760213145,707296982,Brain Observatory 1.1,V1,15,5,400,0,55,5,-40,0,True,False,999.1501,False,63.73474,5,35,5,63.73474,999.1501,999.1501,252.3501,9.964558,7.979283,True,0–5
950908416,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0.001,55,5,0,0,True,True,67.28331,True,34.73697,35,35,35,34.73697,67.28331,67.28331,48.34478,6.072177,5.595288,False,>20–40
950908418,721123822,760213145,707296982,Brain Observatory 1.1,V1,70,0,100,0,55,5,15,-5,True,True,519.0994,False,1777.859,20,30,20,1777.859,519.0994,1777.859,960.6692,10.79592,9.907896,True,>10–20
950908420,721123822,760213145,707296982,Brain Observatory 1.1,V1,60,45.833,1200,0,55,5,5,40.833,True,False,107.2765,False,1385.518,30,4.167,4.167,1385.518,107.2765,1385.518,385.5301,10.43621,8.5907,True,0–5
950908424,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,32.42915,True,23.70341,35,35,35,23.70341,32.42915,32.42915,27.7251,5.019219,4.793121,False,>20–40
950908428,721123822,760213145,707296982,Brain Observatory 1.1,V1,34.167,-19.167,1200,0,55,5,-20.833,-24.167,True,False,124.0263,False,1513.649,24.167,10.833,10.833,1513.649,124.0263,1513.649,433.2809,10.56381,8.759159,True,>10–20
950908430,721123822,760213145,707296982,Brain Observatory 1.1,V1,32.727,5.455,1100,0,55,5,-22.273,0.455,True,True,68.40332,True,30.60852,22.727,35.455,22.727,30.60852,68.40332,68.40332,45.75723,6.095994,5.515928,False,>20–40
950908432,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,5,200,0,55,5,-5,0,True,True,69.43505,True,103.8523,40,35,35,103.8523,69.43505,103.8523,84.91753,6.698389,6.407991,True,>20–40
950908434,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,34.12789,True,34.1358,35,35,35,34.1358,34.12789,34.1358,34.13184,5.093214,5.093046,False,>20–40
950908448,721123822,760213145,707296982,Brain Observatory 1.1,V1,61.429,43.571,1400,0,55,5,6.429,38.571,True,False,321.4729,False,1815.11,28.571,6.429,6.429,1815.11,321.4729,1815.11,763.8775,10.82584,9.577197,True,>5–10
950908450,721123822,760213145,707296982,Brain Observatory 1.1,V1,41.667,8.333,600,0.002,55,5,-13.333,3.333,True,True,46.64654,True,42.42579,31.667,38.333,31.667,42.42579,46.64654,46.64654,44.48614,5.543698,5.475284,False,>20–40
950908436,721123822,760213145,707296982,Brain Observatory 1.1,V1,56.667,3.333,300,0,55,5,1.667,-1.667,True,True,46.74733,True,31.92472,33.333,33.333,33.333,31.92472,46.74733,46.74733,38.63153,5.546812,5.271707,False,>20–40
950908452,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,24.9192,True,20.13791,35,35,35,20.13791,24.9192,24.9192,22.40135,4.639186,4.485514,False,>20–40
950908454,721123822,760213145,707296982,Brain Observatory 1.1,V1,63.333,10,900,0.001,55,5,8.333,5,True,True,4887.308,False,65.58052,26.667,40,26.667,65.58052,4887.308,4887.308,566.138,12.25482,9.14501,True,>20–40
950908457,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,5,600,0,55,5,-5,0,True,True,39.11221,True,35.57652,40,35,35,35.57652,39.11221,39.11221,37.30249,5.289547,5.2212,False,>20–40
950908463,721123822,760213145,707296982,Brain Observatory 1.1,V1,90,0,300,0,55,5,35,-5,True,False,2598.508,False,143.0977,0,30,0,143.0977,2598.508,2598.508,609.7871,11.34347,9.252162,True,0–5
950908469,721123822,760213145,707296982,Brain Observatory 1.1,V1,49,6,1000,0,55,5,-6,1,True,True,42.25511,True,32.04452,39,36,36,32.04452,42.25511,42.25511,36.79735,5.401054,5.20153,False,>20–40
950908472,721123822,760213145,707296982,Brain Observatory 1.1,V1,58,4,500,0,55,5,3,-1,True,True,30.8262,True,25.73009,32,34,32,25.73009,30.8262,30.8262,28.16311,4.946085,4.815735,False,>20–40
950908475,721123822,760213145,707296982,Brain Observatory 1.1,V1,45,15,400,0,55,5,-10,10,True,True,22.31427,True,25.92508,35,35,35,25.92508,22.31427,25.92508,24.05201,4.696277,4.588086,False,>20–40
950908479,721123822,760213145,707296982,Brain Observatory 1.1,V1,88.333,6.667,600,0,55,5,33.333,1.667,True,False,1811.956,False,97.06365,1.667,36.667,1.667,97.06365,1811.956,1811.956,419.3746,10.82333,8.712096,True,0–5
950908489,721123822,760213145,707296982,Brain Observatory 1.1,V1,65,2,1000,0,55,5,10,-3,True,True,58.42385,True,46.33782,25,32,25,46.33782,58.42385,58.42385,52.03109,5.868486,5.701302,False,>20–40
950908496,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,35.18601,True,30.04396,35,35,35,30.04396,35.18601,35.18601,32.51349,5.13693,5.022967,False,>20–40
950908501,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,5,600,0,55,5,-5,0,True,True,38.5183,True,42.42189,40,35,35,42.42189,38.5183,42.42189,40.423,5.406737,5.337105,False,>20–40
950908802,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,36.48813,True,30.20871,35,35,35,30.20871,36.48813,36.48813,33.20029,5.189355,5.053124,False,>20–40
950908518,721123822,760213145,707296982,Brain Observatory 1.1,V1,40,-2,500,0,55,5,-15,-7,True,True,90.90078,False,26265.51,30,28,28,26265.51,90.90078,26265.51,1545.172,14.68088,10.59355,True,>20–40
950908522,721123822,760213145,707296982,Brain Observatory 1.1,V1,45.556,6.667,900,0,55,5,-9.444,1.667,True,True,42.73494,True,34.78504,35.556,36.667,35.556,34.78504,42.73494,42.73494,38.55563,5.417344,5.26887,False,>20–40
950908525,721123822,760213145,707296982,Brain Observatory 1.1,V1,73.333,14.667,1500,0,55,5,18.333,9.667,True,True,101.0444,True,123.5146,16.667,35.333,16.667,123.5146,101.0444,123.5146,111.7159,6.948537,6.803691,True,>10–20
950908504,721123822,760213145,707296982,Brain Observatory 1.1,V1,47,8,1000,0,55,5,-8,3,True,True,35.81804,True,26.04026,37,38,37,26.04026,35.81804,35.81804,30.54032,5.162614,4.932643,False,>20–40
950908507,721123822,760213145,707296982,Brain Observatory 1.1,V1,61.111,6.667,900,0,55,5,6.111,1.667,True,True,48.11783,True,39.25574,28.889,36.667,28.889,39.25574,48.11783,48.11783,43.46149,5.5885,5.441666,False,>20–40
950908511,721123822,760213145,707296982,Brain Observatory 1.1,V1,13,-6,1000,0,55,5,-42,-11,True,False,1973.205,False,6859.866,3,24,3,6859.866,1973.205,6859.866,3679.12,12.74396,11.84514,True,0–5
950908537,721123822,760213145,707296982,Brain Observatory 1.1,V1,65,10,600,0,55,5,10,5,True,True,47.65624,True,45.62948,25,40,25,45.62948,47.65624,47.65624,46.63185,5.574593,5.543244,False,>20–40
950908529,721123822,760213145,707296982,Brain Observatory 1.1,V1,60,10,100,0,55,5,5,5,True,True,10.05417,True,8.708312,30,40,30,8.708312,10.05417,10.05417,9.357075,3.329722,3.226058,False,>20–40
950908533,721123822,760213145,707296982,Brain Observatory 1.1,V1,74.444,21.111,900,0,55,5,19.444,16.111,True,True,28.83047,True,23.29199,15.556,28.889,15.556,23.29199,28.83047,28.83047,25.91368,4.849523,4.695642,False,>10–20
950908544,721123822,760213145,707296982,Brain Observatory 1.1,V1,58,6,500,0,55,5,3,1,True,True,31.50307,True,27.09608,32,36,32,27.09608,31.50307,31.50307,29.2166,4.977421,4.868716,False,>20–40
950908547,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,10.37924,True,6.817039,35,35,35,6.817039,10.37924,10.37924,8.411639,3.375628,3.072387,False,>20–40
950908551,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,5,600,0,55,5,-5,0,True,True,34.3022,True,29.06243,40,35,35,29.06243,34.3022,34.3022,31.57381,5.100229,4.980656,False,>20–40
950908555,721123822,760213145,707296982,Brain Observatory 1.1,V1,60,10,700,0,55,5,5,5,True,True,47.05506,True,33.26445,30,40,30,33.26445,47.05506,47.05506,39.56337,5.556278,5.306094,False,>20–40
950908583,721123822,760213145,707296982,Brain Observatory 1.1,V1,60,10,100,0.001,55,5,5,5,True,True,11.51791,True,12.40197,30,40,30,12.40197,11.51791,12.40197,11.95177,3.632498,3.579153,False,>20–40
950908596,721123822,760213145,707296982,Brain Observatory 1.1,V1,58.333,8.333,600,0,55,5,3.333,3.333,True,True,20.51305,True,16.80834,31.667,38.333,31.667,16.80834,20.51305,20.51305,18.56853,4.35847,4.214788,False,>20–40
950908576,721123822,760213145,707296982,Brain Observatory 1.1,V1,63.333,6.667,300,0,55,5,8.333,1.667,True,True,8.814854,True,11.28535,26.667,36.667,26.667,11.28535,8.814854,11.28535,9.973903,3.49638,3.318158,False,>20–40
950908579,721123822,760213145,707296982,Brain Observatory 1.1,V1,58.75,11.25,800,0,55,5,3.75,6.25,True,True,13.87213,True,16.03732,31.25,38.75,31.25,16.03732,13.87213,16.03732,14.91549,4.003361,3.898739,False,>20–40
950908591,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,16.95922,True,12.22525,35,35,35,12.22525,16.95922,16.95922,14.39898,4.083998,3.847895,False,>20–40
950908810,721123822,760213145,707296982,Brain Observatory 1.1,V1,56.667,6.667,300,0.001,55,5,1.667,1.667,True,True,31.07632,True,32.63023,33.333,36.667,33.333,32.63023,31.07632,32.63023,31.8438,5.028137,4.992941,False,>20–40
950908611,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,11.58636,True,7.014999,35,35,35,7.014999,11.58636,11.58636,9.015447,3.534355,3.172399,False,>20–40
950908614,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,8.945473,True,6.074849,35,35,35,6.074849,8.945473,8.945473,7.37173,3.161158,2.882003,False,>20–40
950908618,721123822,760213145,707296982,Brain Observatory 1.1,V1,50,2.5,400,0,55,5,-5,-2.5,True,True,11.32261,True,6.981689,40,32.5,32.5,6.981689,11.32261,11.32261,8.89106,3.501135,3.152355,False,>20–40
950908621,721123822,760213145,707296982,Brain Observatory 1.1,V1,62.222,4.444,900,0,55,5,7.222,-0.556,True,True,73.06761,True,63.14614,27.778,34.444,27.778,63.14614,73.06761,73.06761,67.92597,6.19116,6.085891,False,>20–40
950908639,721123822,760213145,707296982,Brain Observatory 1.1,V1,62,4,500,0,55,5,7,-1,True,True,14.52574,True,11.55406,28,34,28,11.55406,14.52574,14.52574,12.95497,3.86054,3.695434,False,>20–40
950908629,721123822,760213145,707296982,Brain Observatory 1.1,V1,55,5,400,0,55,5,0,0,True,True,11.83982,True,10.36583,35,35,35,10.36583,11.83982,11.83982,11.07834,3.565576,3.46967,False,>20–40
950908632,721123822,760213145,707296982,Brain Observatory 1.1,V1,45,5,400,0,55,5,-10,0,True,True,7.690632,True,6.219563,35,35,35,6.219563,7.690632,7.690632,6.916095,2.943102,2.789958,False,>20–40
950908653,721123822,760213145,707296982,Brain Observatory 1.1,V1,60,5,600,0,55,5,5,0,True,True,43.88632,True,29.16499,30,35,30,29.16499,43.88632,43.88632,35.7763,5.455699,5.160932,False,>20–40
950908657,721123822,760213145,707296982,Brain Observatory 1.1,V1,53.333,3.333,300,0,55,5,-1.667,-1.667,True,True,24.3129,True,20.12596,36.667,33.333,33.333,20.12596,24.3129,24.3129,22.12059,4.60365,4.467318,False,>20–40
950908831,721123822,760213145,707296982,Brain Observatory 1.1,V1,63.333,6.667,300,0,55,5,8.333,1.667,True,True,22.59396,True,18.85485,26.667,36.667,26.667,18.85485,22.59396,22.59396,20.6399,4.497865,4.367364,False,>20–40
950908664,721123822,760213145,707296982,Brain Observatory 1.1,V1,77.143,4.286,700,0.009,55,5,22.143,-0.714,True,True,19.79842,True,8.40565,12.857,34.286,12.857,8.40565,19.79842,19.79842,12.90033,4.307314,3.689337,False,>10–20
950908834,721123822,760213145,707296982,Brain Observatory 1.1,V1,70,2.857,700,0.004,55,5,15,-2.143,True,True,9.559643,True,6.415422,20,32.857,20,6.415422,9.559643,9.559643,7.831292,3.256957,2.96925,False,>10–20
950908683,721123822,760213145,707296982,Brain Observatory 1.1,V1,67.692,14.615,1300,0,55,5,12.692,9.615,True,True,27.09631,True,25.99263,22.308,35.385,22.308,25.99263,27.09631,27.09631,26.53873,4.760024,4.730028,False,>20–40
950930105,715093703,810755801,699733581,Brain Observatory 1.1,V1,81.25,-21.25,800,0,50,-7.5,31.25,-13.75,True,False,1679.682,False,1797.983,8.75,8.75,8.75,1797.983,1679.682,1797.983,1737.826,10.81216,10.76307,True,>5–10
950930173,715093703,810755801,699733581,Brain Observatory 1.1,V1,20,-5,600,0,50,-7.5,-30,2.5,True,True,40.63384,True,23.04549,10,25,10,23.04549,40.63384,40.63384,30.60109,5.34461,4.935511,False,>5–10
950930215,715093703,810755801,699733581,Brain Observatory 1.1,V1,50,-12.5,400,0,50,-7.5,0,-5,True,True,15.74,True,10.38159,40,17.5,17.5,10.38159,15.74,15.74,12.78305,3.976364,3.67616,False,>10–20
