stimulus_presentation_id,stimulus_block,start_time,stop_time,size,contrast,phase,orientation,stimulus_name,x_position,y_position,temporal_frequency,color,frame,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
918,0.0,314.36777,314.61799,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,10.0,4.0,null,null,0.08,0.25021826,144,,,0,,False,4,train,1
919,0.0,314.61799,314.86821,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,10.0,4.0,null,null,0.08,0.25021826,35,,,0,,False,3,train,0
920,0.0,314.86821,315.11843,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,20.0,4.0,null,null,0.08,0.25021826,72,,,0,,False,3,train,0
921,0.0,315.11843,315.36863,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,10.0,4.0,null,null,0.08,0.25019924,119,,,0,,False,5,test,0
922,0.0,315.36863,315.61883,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-40.0,4.0,null,null,0.08,0.25019924,141,,,0,,False,3,train,0
923,0.0,315.61883,315.86902,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,10.0,4.0,null,null,0.08,0.25019924,204,,,0,,False,5,test,1
924,0.0,315.86902,316.11922,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25019924,171,,,0,,False,5,test,1
925,0.0,316.11922,316.36944,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,10.0,4.0,null,null,0.08,0.25021576,182,,,0,,False,5,test,0
926,0.0,316.36944,316.61966,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,0.0,4.0,null,null,0.08,0.25021576,239,,,0,,False,2,test,0
927,0.0,316.61966,316.86987,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-30.0,4.0,null,null,0.08,0.25021576,173,,,0,,False,5,test,2
928,0.0,316.86987,317.12009,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,40.0,4.0,null,null,0.08,0.25021576,108,,,0,,False,2,test,1
929,0.0,317.12009,317.37029,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-40.0,4.0,null,null,0.08,0.25020424,120,,,0,,False,3,train,2
930,0.0,317.37029,317.6205,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,-40.0,4.0,null,null,0.08,0.25020424,96,,,0,,False,3,train,1
931,0.0,317.6205,317.8707,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,20.0,4.0,null,null,0.08,0.25020424,129,,,0,,False,4,train,2
932,0.0,317.8707,318.1209,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25020424,50,,,0,,False,4,train,1
933,0.0,318.1209,318.37112,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-30.0,4.0,null,null,0.08,0.25022076,194,,,0,,False,2,test,2
934,0.0,318.37112,318.62135,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,-40.0,4.0,null,null,0.08,0.25022076,151,,,0,,False,4,train,0
935,0.0,318.62135,318.87157,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25022076,89,,,0,,False,2,test,2
936,0.0,318.87157,319.12179,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,-30.0,4.0,null,null,0.08,0.25022076,188,,,0,,False,4,train,2
937,0.0,319.12179,319.37198,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,0.0,4.0,null,null,0.08,0.25019424,38,,,0,,False,4,train,1
938,0.0,319.37198,319.62218,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,0.0,4.0,null,null,0.08,0.25019424,192,,,0,,False,3,train,0
939,0.0,319.62218,319.87237,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,40.0,4.0,null,null,0.08,0.25019424,180,,,0,,False,3,train,1
940,0.0,319.87237,320.12256,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,20.0,4.0,null,null,0.08,0.25019424,109,,,0,,False,3,train,1
941,0.0,320.12256,320.37278,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-10.0,4.0,null,null,0.08,0.25021826,184,,,0,,False,3,train,1
942,0.0,320.37278,320.623,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25021826,160,,,0,,False,1,train,0
943,0.0,320.623,320.87322,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25021826,145,,,0,,False,5,test,0
944,0.0,320.87322,321.12344,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,40.0,4.0,null,null,0.08,0.25021826,230,,,0,,False,1,train,0
945,0.0,321.12344,321.37364,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-30.0,4.0,null,null,0.08,0.25020424,179,,,0,,False,4,train,1
946,0.0,321.37364,321.62385,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,-20.0,4.0,null,null,0.08,0.25020424,113,,,0,,False,5,test,1
947,0.0,321.62385,321.87405,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-30.0,4.0,null,null,0.08,0.25020424,173,,,0,,False,6,train,2
948,0.0,321.87405,322.12425,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,10.0,4.0,null,null,0.08,0.25020424,222,,,0,,False,3,train,1
949,0.0,322.12425,322.37447,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25021576,51,,,0,,False,1,train,2
950,0.0,322.37447,322.62469,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,40.0,4.0,null,null,0.08,0.25021576,183,,,0,,False,3,train,2
951,0.0,322.62469,322.8749,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,40.0,4.0,null,null,0.08,0.25021576,110,,,0,,False,1,train,0
952,0.0,322.8749,323.12512,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,30.0,4.0,null,null,0.08,0.25021576,143,,,0,,False,3,train,1
953,0.0,323.12512,323.37532,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25019924,165,,,0,,False,2,test,1
954,0.0,323.37532,323.62552,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-10.0,4.0,null,null,0.08,0.25019924,1,,,0,,False,6,train,2
955,0.0,323.62552,323.87571,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,0.0,4.0,null,null,0.08,0.25019924,64,,,0,,False,2,test,1
956,0.0,323.87571,324.12591,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25019924,89,,,0,,False,3,train,2
957,0.0,324.12591,324.37613,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,10.0,4.0,null,null,0.08,0.25022076,229,,,0,,False,2,test,2
958,0.0,324.37613,324.62636,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25022076,68,,,0,,False,3,train,2
959,0.0,324.62636,324.87658,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,-10.0,4.0,null,null,0.08,0.25022076,112,,,0,,False,2,test,0
960,0.0,324.87658,325.1268,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,20.0,4.0,null,null,0.08,0.25022076,154,,,0,,False,5,test,2
961,0.0,325.1268,325.37699,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25019424,8,,,0,,False,4,train,1
962,0.0,325.37699,325.62719,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25019424,165,,,0,,False,3,train,1
963,0.0,325.62719,325.87738,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,40.0,4.0,null,null,0.08,0.25019424,242,,,0,,False,0,train,0
964,0.0,325.87738,326.12757,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-10.0,4.0,null,null,0.08,0.25019424,201,,,0,,False,2,test,0
965,0.0,326.12757,326.3778,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,20.0,4.0,null,null,0.08,0.25022576,109,,,0,,False,4,train,1
966,0.0,326.3778,326.62803,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-30.0,4.0,null,null,0.08,0.25022576,194,,,0,,False,3,train,2
967,0.0,326.62803,326.87825,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,20.0,4.0,null,null,0.08,0.25022576,213,,,0,,False,3,train,0
968,0.0,326.87825,327.12848,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-10.0,4.0,null,null,0.08,0.25022576,1,,,0,,False,7,train,2
969,0.0,327.12848,327.37867,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,-10.0,4.0,null,null,0.08,0.25019424,29,,,0,,False,2,test,2
970,0.0,327.37867,327.62887,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,0.0,4.0,null,null,0.08,0.25019424,105,,,0,,False,3,train,1
971,0.0,327.62887,327.87906,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25019424,121,,,0,,False,3,train,2
972,0.0,327.87906,328.12925,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,20.0,4.0,null,null,0.08,0.25019424,42,,,0,,False,4,train,0
973,0.0,328.12925,328.37947,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,0.0,4.0,null,null,0.08,0.25021826,192,,,0,,False,4,train,0
974,0.0,328.37947,328.62969,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-10.0,4.0,null,null,0.08,0.25021826,136,,,0,,False,6,train,0
975,0.0,328.62969,328.87991,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,-20.0,4.0,null,null,0.08,0.25021826,123,,,0,,False,4,train,0
976,0.0,328.87991,329.13013,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,30.0,4.0,null,null,0.08,0.25021826,37,,,0,,False,6,train,2
977,0.0,329.13013,329.38033,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,30.0,4.0,null,null,0.08,0.25020174,107,,,0,,False,3,train,1
978,0.0,329.38033,329.63053,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25020174,8,,,0,,False,5,test,1
979,0.0,329.63053,329.88073,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25020174,114,,,0,,False,4,train,0
980,0.0,329.88073,330.13093,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,-20.0,4.0,null,null,0.08,0.25020174,223,,,0,,False,3,train,0
981,0.0,330.13093,330.38115,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,-10.0,4.0,null,null,0.08,0.25021826,227,,,0,,False,2,test,2
982,0.0,330.38115,330.63137,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,0.0,4.0,null,null,0.08,0.25021826,239,,,0,,False,3,train,0
983,0.0,330.63137,330.88159,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,20.0,4.0,null,null,0.08,0.25021826,79,,,0,,False,4,train,2
984,0.0,330.88159,331.13181,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,0.0,4.0,null,null,0.08,0.25021826,186,,,0,,False,2,test,0
985,0.0,331.13181,331.38201,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,30.0,4.0,null,null,0.08,0.25020174,211,,,0,,False,3,train,2
986,0.0,331.38201,331.63221,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,30.0,4.0,null,null,0.08,0.25020174,36,,,0,,False,1,train,1
987,0.0,331.63221,331.88241,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,0.0,4.0,null,null,0.08,0.25020174,191,,,0,,False,3,train,1
988,0.0,331.88241,332.13261,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,20.0,4.0,null,null,0.08,0.25020174,207,,,0,,False,5,test,0
989,0.0,332.13261,332.38282,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25021076,51,,,0,,False,2,test,2
990,0.0,332.38282,332.63304,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-20.0,4.0,null,null,0.08,0.25021076,83,,,0,,False,4,train,1
991,0.0,332.63304,332.88325,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25021076,68,,,0,,False,4,train,2
992,0.0,332.88325,333.13346,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25021076,51,,,0,,False,3,train,2
993,0.0,333.13346,333.38366,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-20.0,4.0,null,null,0.08,0.25020674,152,,,0,,False,2,test,1
994,0.0,333.38366,333.63387,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,10.0,4.0,null,null,0.08,0.25020674,222,,,0,,False,4,train,1
995,0.0,333.63387,333.88408,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,10.0,4.0,null,null,0.08,0.25020674,204,,,0,,False,6,train,1
996,0.0,333.88408,334.13428,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,20.0,4.0,null,null,0.08,0.25020674,10,,,0,,False,5,test,2
997,0.0,334.13428,334.3845,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-30.0,4.0,null,null,0.08,0.25021576,41,,,0,,False,3,train,1
998,0.0,334.3845,334.63472,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25021576,11,,,0,,False,2,test,0
999,0.0,334.63472,334.88493,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-30.0,4.0,null,null,0.08,0.25021576,41,,,0,,False,4,train,1
1000,0.0,334.88493,335.13515,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,0.0,4.0,null,null,0.08,0.25021576,192,,,0,,False,5,test,0
1001,0.0,335.13515,335.38535,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,40.0,4.0,null,null,0.08,0.25020174,150,,,0,,False,4,train,1
1002,0.0,335.38535,335.63555,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,0.0,4.0,null,null,0.08,0.25020174,58,,,0,,False,4,train,0
1003,0.0,335.63555,335.88575,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,10.0,4.0,null,null,0.08,0.25020174,225,,,0,,False,3,train,2
1004,0.0,335.88575,336.13595,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25020174,226,,,0,,False,2,test,0
1005,0.0,336.13595,336.38617,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-20.0,4.0,null,null,0.08,0.25021826,34,,,0,,False,6,train,2
1006,0.0,336.38617,336.63639,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25021826,165,,,0,,False,4,train,1
1007,0.0,336.63639,336.88661,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-40.0,4.0,null,null,0.08,0.25021826,168,,,0,,False,2,test,1
1008,0.0,336.88661,337.13683,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,-40.0,4.0,null,null,0.08,0.25021826,151,,,0,,False,5,test,0
1009,0.0,337.13683,337.38703,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,0.0,4.0,null,null,0.08,0.25020174,140,,,0,,False,3,train,0
1010,0.0,337.38703,337.63723,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-10.0,4.0,null,null,0.08,0.25020174,184,,,0,,False,4,train,1
1011,0.0,337.63723,337.88743,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-10.0,4.0,null,null,0.08,0.25020174,198,,,0,,False,3,train,2
1012,0.0,337.88743,338.13763,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,20.0,4.0,null,null,0.08,0.25020174,208,,,0,,False,3,train,1
1013,0.0,338.13763,338.38785,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,40.0,4.0,null,null,0.08,0.25021826,178,,,0,,False,4,train,1
1014,0.0,338.38785,338.63807,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,20.0,4.0,null,null,0.08,0.25021826,196,,,0,,False,6,train,0
1015,0.0,338.63807,338.88829,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,30.0,4.0,null,null,0.08,0.25021826,212,,,0,,False,3,train,2
1016,0.0,338.88829,339.13851,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,-10.0,4.0,null,null,0.08,0.25021826,39,,,0,,False,4,train,1
1017,0.0,339.13851,339.38871,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25019924,165,,,0,,False,5,test,1
1018,0.0,339.38871,339.63891,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,0.0,4.0,null,null,0.08,0.25019924,105,,,0,,False,4,train,1
1019,0.0,339.63891,339.8891,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-40.0,4.0,null,null,0.08,0.25019924,220,,,0,,False,4,train,0
1020,0.0,339.8891,340.1393,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25019924,165,,,0,,False,6,train,1
1021,0.0,340.1393,340.38951,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,-10.0,4.0,null,null,0.08,0.25020326,238,,,0,,False,1,train,1
1022,0.0,340.38951,340.63971,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-30.0,4.0,null,null,0.08,0.25020326,205,,,0,,False,4,train,1
1023,0.0,340.63971,340.88991,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,0.0,4.0,null,null,0.08,0.25020326,74,,,0,,False,4,train,2
1024,0.0,340.88991,341.14012,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,-40.0,4.0,null,null,0.08,0.25020326,203,,,0,,False,2,test,0
1025,0.0,341.14012,341.39033,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25021424,68,,,0,,False,5,test,2
1026,0.0,341.39033,341.64055,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,-30.0,4.0,null,null,0.08,0.25021424,44,,,0,,False,5,test,2
1027,0.0,341.64055,341.89076,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,40.0,4.0,null,null,0.08,0.25021424,48,,,0,,False,3,train,2
1028,0.0,341.89076,342.14097,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,10.0,4.0,null,null,0.08,0.25021424,209,,,0,,False,1,train,2
1029,0.0,342.14097,342.39119,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,0.0,4.0,null,null,0.08,0.25022076,64,,,0,,False,3,train,1
1030,0.0,342.39119,342.64142,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,20.0,4.0,null,null,0.08,0.25022076,172,,,0,,False,5,test,1
1031,0.0,342.64142,342.89164,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,30.0,4.0,null,null,0.08,0.25022076,115,,,0,,False,4,train,2
1032,0.0,342.89164,343.14186,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,30.0,4.0,null,null,0.08,0.25022076,240,,,0,,False,3,train,1
1033,0.0,343.14186,343.39205,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,-10.0,4.0,null,null,0.08,0.25019674,125,,,0,,False,2,test,0
1034,0.0,343.39205,343.64225,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25019674,89,,,0,,False,4,train,2
1035,0.0,343.64225,343.89245,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,30.0,4.0,null,null,0.08,0.25019674,97,,,0,,False,4,train,0
1036,0.0,343.89245,344.14264,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,0.0,4.0,null,null,0.08,0.25019674,192,,,0,,False,6,train,0
1037,0.0,344.14264,344.39286,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25021326,80,,,0,,False,5,test,2
1038,0.0,344.39286,344.64307,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,0.0,4.0,null,null,0.08,0.25021326,161,,,0,,False,4,train,2
1039,0.0,344.64307,344.89328,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25021326,118,,,0,,False,4,train,1
1040,0.0,344.89328,345.1435,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,0.0,4.0,null,null,0.08,0.25021326,64,,,0,,False,4,train,1
1041,0.0,345.1435,345.3937,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-20.0,4.0,null,null,0.08,0.25020174,33,,,0,,False,6,train,0
1042,0.0,345.3937,345.6439,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25020174,50,,,0,,False,5,test,1
1043,0.0,345.6439,345.8941,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-20.0,4.0,null,null,0.08,0.25020174,85,,,0,,False,2,test,1
1044,0.0,345.8941,346.1443,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,10.0,4.0,null,null,0.08,0.25020174,206,,,0,,False,3,train,0
1045,0.0,346.1443,346.39453,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,10.0,4.0,null,null,0.08,0.25022576,229,,,0,,False,3,train,2
1046,0.0,346.39453,346.64476,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,20.0,4.0,null,null,0.08,0.25022576,79,,,0,,False,5,test,2
1047,0.0,346.64476,346.89498,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,-40.0,4.0,null,null,0.08,0.25022576,128,,,0,,False,5,test,2
1048,0.0,346.89498,347.14521,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,-40.0,4.0,null,null,0.08,0.25022576,156,,,0,,False,3,train,2
1049,0.0,347.14521,347.3954,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,0.0,4.0,null,null,0.08,0.25019424,159,,,0,,False,4,train,1
1050,0.0,347.3954,347.6456,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,10.0,4.0,null,null,0.08,0.25019424,225,,,0,,False,4,train,2
1051,0.0,347.6456,347.89579,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,40.0,4.0,null,null,0.08,0.25019424,195,,,0,,False,4,train,1
1052,0.0,347.89579,348.14598,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,30.0,4.0,null,null,0.08,0.25019424,176,,,0,,False,5,test,0
1053,0.0,348.14598,348.3962,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,30.0,4.0,null,null,0.08,0.25021576,200,,,0,,False,5,test,0
1054,0.0,348.3962,348.64642,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25021576,160,,,0,,False,2,test,0
1055,0.0,348.64642,348.89663,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-30.0,4.0,null,null,0.08,0.25021576,193,,,0,,False,2,test,0
