stimulus_presentation_id,stimulus_block,start_time,stop_time,frame,Dir,contrast,Speed,orientation,temporal_frequency,color,phase,coherence,spatial_frequency,x_position,size,stimulus_name,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3259,0.0,890.47462,890.72484,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-40.0,0.25021077,121,,,0,,False,11,test,2
3260,0.0,890.72484,890.97505,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,20.0,0.25021077,99,,,0,,False,13,train,0
3261,0.0,890.97505,891.22525,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,30.0,0.25020673,48,,,0,,False,12,train,1
3262,0.0,891.22525,891.47546,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,20.0,0.25020673,203,,,0,,False,10,train,0
3263,0.0,891.47546,891.72567,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,40.0,0.25020673,76,,,0,,False,12,train,0
3264,0.0,891.72567,891.97587,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-10.0,0.25020673,109,,,0,,False,13,train,0
3265,0.0,891.97587,892.22608,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,0.0,0.25021077,179,,,0,,False,12,train,1
3266,0.0,892.22608,892.47629,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,40.0,0.25021077,104,,,0,,False,13,train,1
3267,0.0,892.47629,892.72651,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,10.0,0.25021077,27,,,0,,False,14,test,1
3268,0.0,892.72651,892.97672,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,20.0,0.25021077,188,,,0,,False,13,train,1
3269,0.0,892.97672,893.22693,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,0.0,0.25020923,209,,,0,,False,12,train,1
3270,0.0,893.22693,893.47713,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,30.0,0.25020923,151,,,0,,False,14,test,0
3271,0.0,893.47713,893.72734,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,10.0,0.25020923,218,,,0,,False,12,train,0
3272,0.0,893.72734,893.97755,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,30.0,0.25020923,48,,,0,,False,13,train,1
3273,0.0,893.97755,894.22776,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,40.0,0.25020827,13,,,0,,False,12,train,1
3274,0.0,894.22776,894.47797,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,10.0,0.25020827,1,,,0,,False,13,train,2
3275,0.0,894.47797,894.72818,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,10.0,0.25020827,1,,,0,,False,14,test,2
3276,0.0,894.72818,894.97839,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-30.0,0.25020827,127,,,0,,False,12,train,2
3277,0.0,894.97839,895.22859,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,20.0,0.25020673,222,,,0,,False,12,train,2
3278,0.0,895.22859,895.4788,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-20.0,0.25020673,170,,,0,,False,13,train,1
3279,0.0,895.4788,895.72901,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-40.0,0.25020673,121,,,0,,False,12,train,2
3280,0.0,895.72901,895.97921,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-20.0,0.25020673,123,,,0,,False,14,test,0
3281,0.0,895.97921,896.22942,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,0.0,0.25021077,158,,,0,,False,12,train,2
3282,0.0,896.22942,896.47963,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-10.0,0.25021077,211,,,0,,False,14,test,1
3283,0.0,896.47963,896.72985,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-20.0,0.25021077,208,,,0,,False,12,train,1
3284,0.0,896.72985,896.98006,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,0.0,0.25021077,91,,,0,,False,12,train,1
3285,0.0,896.98006,897.23026,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,0.0,0.25020423,209,,,0,,False,13,train,1
3286,0.0,897.23026,897.48046,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-20.0,0.25020423,22,,,0,,False,12,train,0
3287,0.0,897.48046,897.73067,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,0.0,0.25020423,28,,,0,,False,13,train,1
3288,0.0,897.73067,897.98087,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,40.0,0.25020423,74,,,0,,False,14,test,2
3289,0.0,897.98087,898.23109,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-10.0,0.25021327,19,,,0,,False,13,train,0
3290,0.0,898.23109,898.4813,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,10.0,0.25021327,54,,,0,,False,13,train,1
3291,0.0,898.4813,898.73151,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,40.0,0.25021327,240,,,0,,False,12,train,1
3292,0.0,898.73151,898.98173,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,40.0,0.25021327,7,,,0,,False,13,train,2
3293,0.0,898.98173,899.23194,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,20.0,0.25020923,222,,,0,,False,13,train,2
3294,0.0,899.23194,899.48214,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-30.0,0.25020923,75,,,0,,False,12,train,2
3295,0.0,899.48214,899.73235,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-20.0,0.25020923,125,,,0,,False,13,train,2
3296,0.0,899.73235,899.98256,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,10.0,0.25020923,144,,,0,,False,10,train,1
3297,0.0,899.98256,900.23277,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,-40.0,0.25020827,239,,,0,,False,13,train,1
3298,0.0,900.23277,900.48298,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-30.0,0.25020827,120,,,0,,False,12,train,0
3299,0.0,900.48298,900.73319,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,30.0,0.25020827,237,,,0,,False,11,test,0
3300,0.0,900.73319,900.9834,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,30.0,0.25020827,206,,,0,,False,12,train,2
3301,0.0,900.9834,901.23361,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,0.0,0.25021673,35,,,0,,False,12,train,1
3302,0.0,901.23361,901.48383,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,20.0,0.25021673,88,,,0,,False,13,train,0
3303,0.0,901.48383,901.73405,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-30.0,0.25021673,8,,,0,,False,14,test,0
3304,0.0,901.73405,901.98426,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,-40.0,0.25021673,93,,,0,,False,13,train,2
3305,0.0,901.98426,902.23446,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-10.0,0.25020077,180,,,0,,False,13,train,2
3306,0.0,902.23446,902.48466,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,40.0,0.25020077,79,,,0,,False,13,train,1
3307,0.0,902.48466,902.73487,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-10.0,0.25020077,45,,,0,,False,12,train,2
3308,0.0,902.73487,902.98507,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,40.0,0.25020077,166,,,0,,False,13,train,2
3309,0.0,902.98507,903.23528,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,40.0,0.25021423,183,,,0,,False,12,train,2
3310,0.0,903.23528,903.48549,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,40.0,0.25021423,242,,,0,,False,12,train,1
3311,0.0,903.48549,903.73571,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,10.0,0.25021423,31,,,0,,False,13,train,2
3312,0.0,903.73571,903.98592,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,10.0,0.25021423,150,,,0,,False,13,train,2
3313,0.0,903.98592,904.23613,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-40.0,0.25020577,47,,,0,,False,9,train,0
3314,0.0,904.23613,904.48633,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,0.0,0.25020577,199,,,0,,False,14,test,2
3315,0.0,904.48633,904.73654,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,10.0,0.25020577,145,,,0,,False,14,test,2
3316,0.0,904.73654,904.98675,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,30.0,0.25020577,3,,,0,,False,13,train,1
3317,0.0,904.98675,905.23696,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,40.0,0.25021173,240,,,0,,False,13,train,1
3318,0.0,905.23696,905.48717,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,40.0,0.25021173,181,,,0,,False,14,test,0
3319,0.0,905.48717,905.73738,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-30.0,0.25021173,207,,,0,,False,13,train,0
3320,0.0,905.73738,905.98759,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,10.0,0.25021173,60,,,0,,False,13,train,2
3321,0.0,905.98759,906.2378,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-40.0,0.25020577,167,,,0,,False,13,train,2
3322,0.0,906.2378,906.488,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,20.0,0.25020577,155,,,0,,False,14,test,0
3323,0.0,906.488,906.73821,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,20.0,0.25020577,135,,,0,,False,14,test,2
3324,0.0,906.73821,906.98842,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-40.0,0.25020577,47,,,0,,False,10,train,0
3325,0.0,906.98842,907.23862,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,40.0,0.25020423,243,,,0,,False,12,train,1
3326,0.0,907.23862,907.48882,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,40.0,0.25020423,10,,,0,,False,13,train,2
3327,0.0,907.48882,907.73903,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,20.0,0.25020423,124,,,0,,False,14,test,1
3328,0.0,907.73903,907.98923,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,-20.0,0.25020423,106,,,0,,False,13,train,0
3329,0.0,907.98923,908.23945,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-20.0,0.25021327,20,,,0,,False,13,train,2
3330,0.0,908.23945,908.48966,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,-10.0,0.25021327,90,,,0,,False,13,train,2
3331,0.0,908.48966,908.73987,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,30.0,0.25021327,43,,,0,,False,13,train,0
3332,0.0,908.73987,908.99009,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-20.0,0.25021327,125,,,0,,False,14,test,2
3333,0.0,908.99009,909.2403,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,-30.0,0.25020923,118,,,0,,False,12,train,1
3334,0.0,909.2403,909.4905,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-40.0,0.25020923,2,,,0,,False,14,test,1
3335,0.0,909.4905,909.74071,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-10.0,0.25020923,83,,,0,,False,13,train,1
3336,0.0,909.74071,909.99092,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-30.0,0.25020923,137,,,0,,False,12,train,2
3337,0.0,909.99092,910.24113,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,0.0,0.25021077,233,,,0,,False,12,train,0
3338,0.0,910.24113,910.49134,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-40.0,0.25021077,210,,,0,,False,11,test,2
3339,0.0,910.49134,910.74156,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,40.0,0.25021077,79,,,0,,False,14,test,1
3340,0.0,910.74156,910.99177,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-20.0,0.25021077,22,,,0,,False,13,train,0
3341,0.0,910.99177,911.24198,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-20.0,0.25021423,202,,,0,,False,13,train,1
3342,0.0,911.24198,911.49219,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,40.0,0.25021423,187,,,0,,False,13,train,0
3343,0.0,911.49219,911.74241,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,10.0,0.25021423,144,,,0,,False,11,test,1
3344,0.0,911.74241,911.99262,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,30.0,0.25021423,3,,,0,,False,14,test,1
3345,0.0,911.99262,912.24283,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,10.0,0.25020327,126,,,0,,False,13,train,0
3346,0.0,912.24283,912.49303,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,30.0,0.25020327,227,,,0,,False,13,train,1
3347,0.0,912.49303,912.74323,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,0.0,0.25020327,78,,,0,,False,13,train,0
3348,0.0,912.74323,912.99344,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-40.0,0.25020327,47,,,0,,False,11,test,0
3349,0.0,912.99344,913.24364,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-30.0,0.25020673,205,,,0,,False,11,test,1
3350,0.0,913.24364,913.49385,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-20.0,0.25020673,202,,,0,,False,14,test,1
3351,0.0,913.49385,913.74406,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,0.0,0.25020673,61,,,0,,False,12,train,0
3352,0.0,913.74406,913.99426,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,0.0,0.25020673,35,,,0,,False,13,train,1
3353,0.0,913.99426,914.24447,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,20.0,0.25021077,190,,,0,,False,12,train,2
3354,0.0,914.24447,914.49468,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,10.0,0.25021077,56,,,0,,False,13,train,0
3355,0.0,914.49468,914.7449,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,0.0,0.25021077,209,,,0,,False,14,test,1
3356,0.0,914.7449,914.99511,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-10.0,0.25021077,109,,,0,,False,14,test,0
3357,0.0,914.99511,915.24531,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-30.0,0.25020423,67,,,0,,False,12,train,1
3358,0.0,915.24531,915.49551,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,10.0,0.25020423,60,,,0,,False,14,test,2
3359,0.0,915.49551,915.74572,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-30.0,0.25020423,127,,,0,,False,13,train,2
3360,0.0,915.74572,915.99592,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-30.0,0.25020423,137,,,0,,False,13,train,2
3361,0.0,915.99592,916.24614,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-30.0,0.25021577,89,,,0,,False,12,train,1
3362,0.0,916.24614,916.49635,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,20.0,0.25021577,164,,,0,,False,13,train,2
3363,0.0,916.49635,916.74657,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,20.0,0.25021577,163,,,0,,False,13,train,1
3364,0.0,916.74657,916.99679,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,30.0,0.25021577,234,,,0,,False,14,test,0
3365,0.0,916.99679,917.24699,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,30.0,0.25020673,128,,,0,,False,14,test,2
3366,0.0,917.24699,917.4972,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,-30.0,0.25020673,12,,,0,,False,13,train,0
3367,0.0,917.4972,917.74741,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-30.0,0.25020673,205,,,0,,False,12,train,1
3368,0.0,917.74741,917.99761,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,0.0,0.25020673,182,,,0,,False,14,test,0
3369,0.0,917.99761,918.24782,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,30.0,0.25020827,98,,,0,,False,14,test,1
3370,0.0,918.24782,918.49803,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,0.0,0.25020827,69,,,0,,False,14,test,2
3371,0.0,918.49803,918.74824,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-30.0,0.25020827,214,,,0,,False,13,train,0
3372,0.0,918.74824,918.99845,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-40.0,0.25020827,72,,,0,,False,13,train,0
3373,0.0,918.99845,919.24866,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-10.0,0.25021423,115,,,0,,False,12,train,0
3374,0.0,919.24866,919.49887,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-10.0,0.25021423,238,,,0,,False,13,train,2
3375,0.0,919.49887,919.74909,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-40.0,0.25021423,168,,,0,,False,14,test,1
3376,0.0,919.74909,919.9993,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-20.0,0.25021423,46,,,0,,False,14,test,0
3377,0.0,919.9993,920.24951,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-10.0,0.25020327,173,,,0,,False,12,train,1
3378,0.0,920.24951,920.49971,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,0.0,0.25020327,28,,,0,,False,14,test,1
3379,0.0,920.49971,920.74991,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-20.0,0.25020327,178,,,0,,False,14,test,2
3380,0.0,920.74991,921.00012,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,40.0,0.25020327,108,,,0,,False,13,train,0
3381,0.0,921.00012,921.25033,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,30.0,0.25021173,133,,,0,,False,11,test,0
3382,0.0,921.25033,921.50054,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,10.0,0.25021173,218,,,0,,False,13,train,0
3383,0.0,921.50054,921.75075,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,30.0,0.25021173,113,,,0,,False,11,test,0
3384,0.0,921.75075,922.00096,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,40.0,0.25021173,76,,,0,,False,13,train,0
3385,0.0,922.00096,922.25117,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,20.0,0.25021077,86,,,0,,False,12,train,2
3386,0.0,922.25117,922.50138,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,10.0,0.25021077,77,,,0,,False,14,test,2
3387,0.0,922.50138,922.7516,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-30.0,0.25021077,191,,,0,,False,12,train,1
