stimulus_presentation_id,stimulus_block,start_time,stop_time,color,orientation,contrast,spatial_frequency,frame,stimulus_name,size,temporal_frequency,x_position,y_position,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2117,0.0,608.26188,608.51209,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,30.0,"[3644.93333333, 3644.93333333]",0.25021456,103,1.0862598,1.4086055,8,0.29018459,True,9,train,0
2118,0.0,608.51209,608.76231,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,0.0,"[3644.93333333, 3644.93333333]",0.25021456,97,0.88734538,1.1329201,7,0.25098521,True,7,train,1
2119,0.0,608.76231,609.01252,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,40.0,"[3644.93333333, 3644.93333333]",0.25021456,231,0.93758052,1.151798,8,0.19373299,True,9,train,2
2120,0.0,609.01252,609.26273,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,40.0,"[3644.93333333, 3644.93333333]",0.25021456,16,0.67993661,0.84816966,7,0.26447804,True,7,train,0
2121,0.0,609.26273,609.51293,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020044,99,0.97746044,1.099109,8,0.34449392,True,7,train,1
2122,0.0,609.51293,609.76314,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,20.0,"[3644.93333333, 3644.93333333]",0.25020044,88,0.79202799,1.1558018,7,0.3877172,True,10,train,0
2123,0.0,609.76314,610.01334,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,20.0,"[3644.93333333, 3644.93333333]",0.25020044,96,0.16418448,-1.070318,8,0.36404998,True,7,train,0
2124,0.0,610.01334,610.26354,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,30.0,"[3644.93333333, 3644.93333333]",0.25020044,93,-0.17685867,-1.2417466,7,0.26028932,True,7,train,0
2125,0.0,610.26354,610.51375,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,30.0,"[3644.93333333, 3644.93333333]",0.25021206,87,0.85849646,1.2064193,8,0.54183477,True,10,train,2
2126,0.0,610.51375,610.76396,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,10.0,"[3644.93333333, 3644.93333333]",0.25021206,243,0.88050783,0.41153564,7,0.2267337,True,5,test,2
2127,0.0,610.76396,611.01417,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,10.0,"[3644.93333333, 3644.93333333]",0.25021206,100,0.60023723,0.37197568,8,0.16555587,True,10,train,0
2128,0.0,611.01417,611.26438,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25021206,110,0.5047673,0.47141517,7,0.28535673,True,9,train,1
2129,0.0,611.26438,611.51459,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021044,224,0.076028081,0.20367233,8,0.20973651,True,9,train,2
2130,0.0,611.51459,611.76481,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021044,54,0.18959136,0.37333646,7,0.17770955,True,9,train,1
2131,0.0,611.76481,612.01502,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,40.0,"[3644.93333333, 3644.93333333]",0.25021044,216,0.40158229,0.35857222,8,0.13346184,True,8,test,1
2132,0.0,612.01502,612.26523,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021044,123,0.44824502,0.094890332,7,0.14499028,True,7,train,0
2133,0.0,612.26523,612.51544,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021706,234,0.41155961,0.045320667,8,0.21285493,True,6,train,1
2134,0.0,612.51544,612.76566,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,30.0,"[3644.93333333, 3644.93333333]",0.25021706,192,0.28307315,0.2765944,7,0.17384872,True,8,test,2
2135,0.0,612.76566,613.01588,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021706,89,0.26020224,0.34074176,8,0.17187864,True,10,train,1
2136,0.0,613.01588,613.26609,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,30.0,"[3644.93333333, 3644.93333333]",0.25021706,126,0.22710145,0.28143769,7,0.18786362,True,9,train,0
2137,0.0,613.26609,613.51629,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-30.0,"[3644.93333333, 3644.93333333]",0.25019794,95,0.044317317,0.21989656,8,0.1363118,True,10,train,0
2138,0.0,613.51629,613.76649,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25019794,90,0.25954373,0.11978677,7,0.17483887,True,6,train,0
2139,0.0,613.76649,614.01669,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25019794,69,0.32270131,0.063574871,8,0.13706366,True,11,test,2
2140,0.0,614.01669,614.26689,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25019794,212,1.4411165,2.8310818,7,1.0029026,True,8,test,2
2141,0.0,614.26689,614.51709,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020706,42,1.719547,2.9847581,8,0.18067573,True,10,train,2
2142,0.0,614.51709,614.7673,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020706,149,1.5232219,2.8786038,7,0.17724739,True,6,train,0
2143,0.0,614.7673,615.01751,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020706,158,1.6594404,2.7578152,8,0.26135975,True,9,train,2
2144,0.0,615.01751,615.26771,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020706,167,1.6884209,3.0227138,7,0.2853777,True,8,test,1
2145,0.0,615.26771,615.51792,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,10.0,"[3644.93333333, 3644.93333333]",0.25021044,200,1.2557241,2.6923359,8,0.21874694,True,9,train,2
2146,0.0,615.51792,615.76814,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021044,141,1.2630718,2.6670866,7,0.43003327,True,6,train,1
2147,0.0,615.76814,616.01835,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021044,22,1.3135621,2.8807996,8,0.17181165,True,9,train,2
2148,0.0,616.01835,616.26856,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,10.0,"[3644.93333333, 3644.93333333]",0.25021044,210,1.3478722,2.6652185,7,0.25577406,True,8,test,0
2149,0.0,616.26856,616.51877,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,40.0,"[3644.93333333, 3644.93333333]",0.25020956,239,1.068623,2.4848784,8,0.35319431,True,4,train,1
2150,0.0,616.51877,616.76898,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,10.0,"[3644.93333333, 3644.93333333]",0.25020956,24,1.1981221,2.0114914,7,0.27283148,True,5,test,1
2151,0.0,616.76898,617.01918,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,20.0,"[3644.93333333, 3644.93333333]",0.25020956,34,1.1242396,2.5032854,8,0.21051197,True,9,train,2
2152,0.0,617.01918,617.26939,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,30.0,"[3644.93333333, 3644.93333333]",0.25020956,104,1.2860269,2.6187537,7,0.26921838,True,6,train,2
2153,0.0,617.26939,617.5196,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,0.0,"[3644.93333333, 3644.93333333]",0.25020794,191,1.1535147,1.9642741,8,1.8585769,True,9,train,1
2154,0.0,617.5196,617.76981,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,0.0,"[3644.93333333, 3644.93333333]",0.25020794,25,-0.49120595,-1.484721,7,0.16723231,True,7,train,2
2155,0.0,617.76981,618.02002,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020794,226,-0.69798635,-1.5171785,8,0.20565691,True,7,train,2
2156,0.0,618.02002,618.27023,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,10.0,"[3644.93333333, 3644.93333333]",0.25020794,74,-0.82180479,-1.545209,7,1.8157221,True,9,train,2
2157,0.0,618.27023,618.52043,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020206,39,0.69250282,1.5496223,8,0.58199771,True,8,test,0
2158,0.0,618.52043,618.77063,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020206,5,0.66223652,1.3595137,7,0.32836361,True,8,test,1
2159,0.0,618.77063,619.02083,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,10.0,"[3644.93333333, 3644.93333333]",0.25020206,72,0.45983189,0.83399371,8,0.22466322,True,7,train,0
2160,0.0,619.02083,619.27103,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,40.0,"[3644.93333333, 3644.93333333]",0.25020206,155,0.31408366,0.80965376,7,0.12572068,True,9,train,1
2161,0.0,619.27103,619.52125,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,30.0,"[3644.93333333, 3644.93333333]",0.25021544,50,0.062470585,0.88442139,8,0.24104756,True,9,train,2
2162,0.0,619.52125,619.77147,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,30.0,"[3644.93333333, 3644.93333333]",0.25021544,93,0.11168143,0.86793704,7,0.17387092,True,8,test,0
2163,0.0,619.77147,620.02168,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021544,26,0.15404049,0.97437139,8,0.11775417,True,10,train,0
2164,0.0,620.02168,620.2719,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,10.0,"[3644.93333333, 3644.93333333]",0.25021544,200,0.083275666,1.0121943,7,0.11820459,True,10,train,2
2165,0.0,620.2719,620.52211,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,0.0,"[3644.93333333, 3644.93333333]",0.25021206,132,0.10835698,1.1133206,8,0.22614942,True,13,train,2
2166,0.0,620.52211,620.77232,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021206,185,0.081425553,1.0415157,7,0.16278567,True,6,train,1
2167,0.0,620.77232,621.02253,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,10.0,"[3644.93333333, 3644.93333333]",0.25021206,145,-0.19917812,0.94926814,8,0.11633055,True,8,test,2
2168,0.0,621.02253,621.27274,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021206,19,0.0015248594,0.9742049,7,0.20271889,True,8,test,1
2169,0.0,621.27274,621.52295,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020544,159,0.0088067723,0.98550201,8,0.14719328,True,10,train,1
2170,0.0,621.52295,621.77316,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,10.0,"[3644.93333333, 3644.93333333]",0.25020544,242,0.087634154,1.0182011,7,0.19735694,True,9,train,1
2171,0.0,621.77316,622.02336,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,20.0,"[3644.93333333, 3644.93333333]",0.25020544,88,0.11502855,0.67687372,8,0.20970716,True,11,test,0
2172,0.0,622.02336,622.27357,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,30.0,"[3644.93333333, 3644.93333333]",0.25020544,93,0.098838948,0.84288989,7,0.1143221,True,9,train,0
2173,0.0,622.27357,622.52379,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25022206,212,0.056111874,0.74143744,8,0.18556929,True,9,train,2
2174,0.0,622.52379,622.77401,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,20.0,"[3644.93333333, 3644.93333333]",0.25022206,211,0.27367955,0.94735747,7,0.15739654,True,4,train,1
2175,0.0,622.77401,623.02423,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,40.0,"[3644.93333333, 3644.93333333]",0.25022206,6,0.047528464,0.74435952,8,0.10595595,True,9,train,0
2176,0.0,623.02423,623.27445,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,40.0,"[3644.93333333, 3644.93333333]",0.25022206,60,0.09808097,0.78237523,7,0.17645339,True,8,test,1
2177,0.0,623.27445,623.52465,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,0.0,"[3644.93333333, 3644.93333333]",0.25020044,23,0.26025062,0.95010532,8,0.45730591,True,8,test,1
2178,0.0,623.52465,623.77486,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020044,109,1.0607495,2.6679845,7,0.48946544,True,10,train,1
2179,0.0,623.77486,624.02506,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,40.0,"[3644.93333333, 3644.93333333]",0.25020044,160,1.1262118,2.6387726,8,0.24177094,True,9,train,0
2180,0.0,624.02506,624.27526,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020044,4,0.98376493,2.4495113,7,0.31740223,True,9,train,1
2181,0.0,624.27526,624.52547,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,20.0,"[3644.93333333, 3644.93333333]",0.25020956,80,0.99251162,1.8504031,8,0.21254651,True,8,test,2
2182,0.0,624.52547,624.77568,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,0.0,"[3644.93333333, 3644.93333333]",0.25020956,180,0.18344452,-1.0530579,7,1.1048894,True,7,train,0
2183,0.0,624.77568,625.02588,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020956,48,-0.3168244,-1.2146178,7,0.1997308,True,7,train,2
2184,0.0,625.02588,625.27609,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020956,4,-0.32622259,-1.3646536,7,0.098663402,True,10,train,1
2185,0.0,625.27609,625.5263,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020794,175,-0.62606896,-1.3741226,7,0.1388767,True,7,train,2
2186,0.0,625.5263,625.77651,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020794,8,-0.78256629,-1.5634565,7,0.1734965,True,12,train,0
2187,0.0,625.77651,626.02672,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020794,109,-0.72718922,-1.531178,7,0.13333215,True,11,test,1
2188,0.0,626.02672,626.27693,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,0.0,"[3644.93333333, 3644.93333333]",0.25020794,177,-1.0216824,-1.3973509,8,0.14050424,True,9,train,0
2189,0.0,626.27693,626.52714,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020956,124,-1.0603109,-1.1312641,7,0.13315785,True,4,train,2
2190,0.0,626.52714,626.77735,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020956,174,-0.93542056,-1.266357,8,0.12870119,True,10,train,2
2191,0.0,626.77735,627.02755,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020956,41,-0.82764652,-1.1995586,4,0.17518449,True,11,test,1
2192,0.0,627.02755,627.27776,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,0.0,"[3644.93333333, 3644.93333333]",0.25020956,25,0.1831359,0.11255998,8,2.0193601,True,8,test,2
2193,0.0,627.27776,627.52797,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,10.0,"[3644.93333333, 3644.93333333]",0.25020794,108,0.86622108,2.4522356,7,0.18961854,True,8,test,2
2194,0.0,627.52797,627.77818,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,20.0,"[3644.93333333, 3644.93333333]",0.25020794,215,0.45355607,2.062406,8,0.2411306,True,8,test,0
2195,0.0,627.77818,628.02839,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,10.0,"[3644.93333333, 3644.93333333]",0.25020794,77,0.26851937,2.2249224,7,0.1892212,True,10,train,1
2196,0.0,628.02839,628.2786,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,10.0,"[3644.93333333, 3644.93333333]",0.25020794,220,-0.16576193,-1.2691831,8,1.4814006,True,9,train,1
2197,0.0,628.2786,628.52881,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,30.0,"[3644.93333333, 3644.93333333]",0.25020956,93,-0.83197917,-1.8547428,7,0.23354381,True,10,train,0
2198,0.0,628.52881,628.77902,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020956,158,-0.67785422,-2.0629588,7,0.17132444,True,10,train,2
2199,0.0,628.77902,629.02922,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,30.0,"[3644.93333333, 3644.93333333]",0.25020956,227,1.2184523,2.4221594,5,0.22553886,True,6,train,1
2200,0.0,629.02922,629.27943,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020956,91,1.3668084,2.9138159,8,0.21104095,True,8,test,1
2201,0.0,629.27943,629.52964,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020794,236,1.3470324,2.208973,7,0.25625009,True,6,train,2
2202,0.0,629.52964,629.77985,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020794,9,1.1724594,1.9731994,8,0.19153153,True,9,train,0
2203,0.0,629.77985,630.03006,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,20.0,"[3644.93333333, 3644.93333333]",0.25020794,94,1.1558417,2.1150997,7,0.1994486,True,10,train,0
2204,0.0,630.03006,630.28027,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,10.0,"[3644.93333333, 3644.93333333]",0.25020794,230,0.9690521,2.1871062,8,0.27782486,True,7,train,2
2205,0.0,630.28027,630.53047,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020456,123,-0.085180349,-1.4389093,7,1.7568046,True,8,test,0
2206,0.0,630.53047,630.78068,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020456,184,-0.71885854,-2.1679686,8,0.15941182,True,4,train,2
2207,0.0,630.78068,631.03088,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,20.0,"[3644.93333333, 3644.93333333]",0.25020456,80,-0.64060145,-2.3551653,7,0.16891187,True,9,train,2
2208,0.0,631.03088,631.28108,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020456,162,-0.7634033,-2.3022735,5,1.3654699,True,7,train,0
2209,0.0,631.28108,631.53129,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020794,171,0.46010929,0.46397493,7,0.12627736,True,6,train,2
2210,0.0,631.53129,631.7815,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,20.0,"[3644.93333333, 3644.93333333]",0.25020794,156,0.20927812,0.2810995,8,0.13702134,True,9,train,2
2211,0.0,631.7815,632.03171,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,0.0,"[3644.93333333, 3644.93333333]",0.25020794,181,0.30538608,0.099063984,7,0.22225645,True,12,train,1
2212,0.0,632.03171,632.28192,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,40.0,"[3644.93333333, 3644.93333333]",0.25020794,10,0.29308821,0.0033453358,8,0.21092566,True,7,train,1
2213,0.0,632.28192,632.53214,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25022206,151,0.045441626,0.14244658,7,0.21765193,True,11,test,2
2214,0.0,632.53214,632.78236,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25022206,232,-0.050509271,0.013364255,8,0.1735572,True,8,test,1
2215,0.0,632.78236,633.03258,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,0.0,"[3644.93333333, 3644.93333333]",0.25022206,35,-0.041681801,0.12064235,7,0.18405105,True,11,test,0
2216,0.0,633.03258,633.2828,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,20.0,"[3644.93333333, 3644.93333333]",0.25022206,27,-0.0087205759,-0.22174046,8,0.30123709,True,10,train,1
2217,0.0,633.2828,633.533,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25020044,90,0.34974923,-0.40457591,7,0.17982457,True,7,train,0
2218,0.0,633.533,633.78321,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,40.0,"[3644.93333333, 3644.93333333]",0.25020044,218,0.074606013,-0.20257855,8,0.28454359,True,8,test,2
2219,0.0,633.78321,634.03341,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,0.0,"[3644.93333333, 3644.93333333]",0.25020044,97,0.055486265,-0.30340788,7,0.21235499,True,8,test,1
2220,0.0,634.03341,634.28361,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,30.0,"[3644.93333333, 3644.93333333]",0.25020044,104,0.13035357,-0.40426076,8,0.24466494,True,7,train,2
2221,0.0,634.28361,634.53382,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,10.0,"[3644.93333333, 3644.93333333]",0.25020956,144,0.19304265,-0.3002252,7,0.17099224,True,6,train,1
2222,0.0,634.53382,634.78403,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,0.0,"[3644.93333333, 3644.93333333]",0.25020956,179,0.16841601,-0.29633089,8,0.15940232,True,7,train,0
2223,0.0,634.78403,635.03423,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,20.0,"[3644.93333333, 3644.93333333]",0.25020956,118,0.18287376,-0.23312107,7,0.10000792,True,8,test,2
2224,0.0,635.03423,635.28444,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020956,196,0.056690127,-0.34953753,8,0.79113906,True,10,train,0
2225,0.0,635.28444,635.53465,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020794,130,1.1473433,1.9423123,7,0.55112745,True,10,train,2
2226,0.0,635.53465,635.78486,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020794,92,1.2957478,1.4154943,8,0.33871237,True,8,test,1
2227,0.0,635.78486,636.03507,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,20.0,"[3644.93333333, 3644.93333333]",0.25020794,80,0.56431624,1.0602821,7,0.35226443,True,10,train,2
2228,0.0,636.03507,636.28528,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020794,141,0.52311428,0.6734991,8,0.21589156,True,7,train,1
2229,0.0,636.28528,636.5355,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25022456,184,0.61912661,0.98403284,7,0.3257957,True,5,test,2
2230,0.0,636.5355,636.78573,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-10.0,"[3644.93333333, 3644.93333333]",0.25022456,4,-0.55283324,-1.5004609,8,0.73403331,True,11,test,1
2231,0.0,636.78573,637.03595,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,0.0,"[3644.93333333, 3644.93333333]",0.25022456,146,-0.35823432,-1.9562977,7,0.24117967,True,9,train,1
2232,0.0,637.03595,637.28617,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,20.0,"[3644.93333333, 3644.93333333]",0.25022456,116,-0.58531316,-2.1152847,8,0.12815781,True,9,train,1
2233,0.0,637.28617,637.53637,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,30.0,"[3644.93333333, 3644.93333333]",0.25019294,98,-0.54328328,-2.0568,7,0.074467971,True,7,train,1
2234,0.0,637.53637,637.78656,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25019294,53,-0.54098132,-1.9295988,6,0.10127789,True,11,test,1
