stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,orientation,frame,stimulus_name,y_position,color,spatial_frequency,temporal_frequency,size,x_position,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
43,0.0,95.146055,95.396259,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020399,38,,,0,,False,0,train,0
44,0.0,95.396259,95.646463,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020399,39,,,0,,False,0,train,1
45,0.0,95.646463,95.896677,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021351,17,,,0,,False,1,train,2
46,0.0,95.896677,96.14689,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021351,40,,,0,,False,0,train,0
47,0.0,96.14689,96.397104,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021351,37,,,0,,False,1,train,1
48,0.0,96.397104,96.647317,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021351,41,,,0,,False,0,train,0
49,0.0,96.647317,96.897524,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020649,18,,,0,,False,1,train,1
50,0.0,96.897524,97.14773,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020649,42,,,0,,False,0,train,0
51,0.0,97.14773,97.397937,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,43,,,0,,False,0,train,1
52,0.0,97.397937,97.648143,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020649,44,,,0,,False,0,train,1
53,0.0,97.648143,97.898357,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021351,45,,,0,,False,0,train,2
54,0.0,97.898357,98.14857,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021351,32,,,0,,False,1,train,1
55,0.0,98.14857,98.398784,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021351,46,,,0,,False,0,train,2
56,0.0,98.398784,98.648997,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021351,29,,,0,,False,1,train,2
57,0.0,98.648997,98.899199,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020149,47,,,0,,False,0,train,2
58,0.0,98.899199,99.1494,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020149,48,,,0,,False,0,train,0
59,0.0,99.1494,99.399602,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020149,49,,,0,,False,0,train,0
60,0.0,99.399602,99.649803,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020149,50,,,0,,False,0,train,1
61,0.0,99.649803,99.900022,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021851,51,,,0,,False,0,train,1
62,0.0,99.900022,100.15024,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021851,52,,,0,,False,0,train,0
63,0.0,100.15024,100.40046,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021851,17,,,0,,False,2,test,2
64,0.0,100.40046,100.65068,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021851,53,,,0,,False,0,train,2
65,0.0,100.65068,100.90088,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020149,31,,,0,,False,1,train,2
66,0.0,100.90088,101.15108,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020149,34,,,0,,False,1,train,2
67,0.0,101.15108,101.40128,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020149,54,,,0,,False,0,train,0
68,0.0,101.40128,101.65148,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020149,55,,,0,,False,0,train,1
69,0.0,101.65148,101.9017,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021601,37,,,0,,False,2,test,1
70,0.0,101.9017,102.15192,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021601,56,,,0,,False,0,train,0
71,0.0,102.15192,102.40213,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021601,57,,,0,,False,0,train,0
72,0.0,102.40213,102.65235,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021601,58,,,0,,False,0,train,0
73,0.0,102.65235,102.90255,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020149,59,,,0,,False,0,train,2
74,0.0,102.90255,103.15275,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020149,2,,,0,,False,1,train,1
75,0.0,103.15275,103.40295,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020149,60,,,0,,False,0,train,1
76,0.0,103.40295,103.65315,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020149,61,,,0,,False,0,train,2
77,0.0,103.65315,103.90337,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25022101,56,,,0,,False,1,train,0
78,0.0,103.90337,104.1536,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25022101,62,,,0,,False,0,train,1
79,0.0,104.1536,104.40382,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25022101,63,,,0,,False,0,train,1
80,0.0,104.40382,104.65404,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25022101,64,,,0,,False,0,train,2
81,0.0,104.65404,104.90423,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25019649,65,,,0,,False,0,train,2
82,0.0,104.90423,105.15443,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019649,66,,,0,,False,0,train,0
83,0.0,105.15443,105.40463,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25019649,67,,,0,,False,0,train,2
84,0.0,105.40463,105.65482,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019649,68,,,0,,False,0,train,2
85,0.0,105.65482,105.90504,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,45,,,0,,False,1,train,2
86,0.0,105.90504,106.15526,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021601,69,,,0,,False,0,train,1
87,0.0,106.15526,106.40547,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021601,70,,,0,,False,0,train,1
88,0.0,106.40547,106.65569,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,3,,,0,,False,2,test,2
89,0.0,106.65569,106.90589,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019899,7,,,0,,False,2,test,2
90,0.0,106.90589,107.15609,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019899,71,,,0,,False,0,train,0
91,0.0,107.15609,107.40628,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019899,57,,,0,,False,1,train,0
92,0.0,107.40628,107.65648,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019899,72,,,0,,False,0,train,2
93,0.0,107.65648,107.9067,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,73,,,0,,False,0,train,0
94,0.0,107.9067,108.15692,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021601,74,,,0,,False,0,train,1
95,0.0,108.15692,108.40713,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021601,75,,,0,,False,0,train,2
96,0.0,108.40713,108.65735,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,76,,,0,,False,0,train,2
97,0.0,108.65735,108.90755,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020399,77,,,0,,False,0,train,0
98,0.0,108.90755,109.15776,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020399,27,,,0,,False,1,train,0
99,0.0,109.15776,109.40796,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020399,78,,,0,,False,0,train,0
100,0.0,109.40796,109.65816,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020399,79,,,0,,False,0,train,0
101,0.0,109.65816,109.90838,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021601,80,,,0,,False,0,train,0
102,0.0,109.90838,110.1586,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021601,57,,,0,,False,2,test,0
103,0.0,110.1586,110.40881,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021601,81,,,0,,False,0,train,0
104,0.0,110.40881,110.65903,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021601,82,,,0,,False,0,train,2
105,0.0,110.65903,110.90923,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020149,83,,,0,,False,0,train,0
106,0.0,110.90923,111.15943,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020149,84,,,0,,False,0,train,1
107,0.0,111.15943,111.40963,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020149,85,,,0,,False,0,train,1
108,0.0,111.40963,111.65983,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020149,86,,,0,,False,0,train,1
109,0.0,111.65983,111.91004,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021101,87,,,0,,False,0,train,2
110,0.0,111.91004,112.16026,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021101,88,,,0,,False,0,train,2
111,0.0,112.16026,112.41047,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021101,31,,,0,,False,2,test,2
112,0.0,112.41047,112.66068,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021101,89,,,0,,False,0,train,1
113,0.0,112.66068,112.91088,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020649,90,,,0,,False,0,train,0
114,0.0,112.91088,113.16109,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020649,91,,,0,,False,0,train,2
115,0.0,113.16109,113.4113,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020649,92,,,0,,False,0,train,0
116,0.0,113.4113,113.6615,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020649,49,,,0,,False,1,train,0
117,0.0,113.6615,113.91172,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021601,93,,,0,,False,0,train,0
118,0.0,113.91172,114.16194,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,55,,,0,,False,1,train,1
119,0.0,114.16194,114.41215,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,94,,,0,,False,0,train,0
120,0.0,114.41215,114.66237,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021601,95,,,0,,False,0,train,0
121,0.0,114.66237,114.91257,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020149,36,,,0,,False,1,train,0
122,0.0,114.91257,115.16277,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020149,96,,,0,,False,0,train,2
123,0.0,115.16277,115.41297,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020149,97,,,0,,False,0,train,2
124,0.0,115.41297,115.66317,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020149,98,,,0,,False,0,train,1
125,0.0,115.66317,115.91339,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021601,99,,,0,,False,0,train,2
126,0.0,115.91339,116.16361,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021601,8,,,0,,False,1,train,2
127,0.0,116.16361,116.41382,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021601,100,,,0,,False,0,train,1
128,0.0,116.41382,116.66404,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021601,53,,,0,,False,1,train,2
129,0.0,116.66404,116.91424,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020399,101,,,0,,False,0,train,1
130,0.0,116.91424,117.16445,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020399,4,,,0,,False,1,train,1
131,0.0,117.16445,117.41465,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020399,93,,,0,,False,1,train,0
132,0.0,117.41465,117.66485,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020399,102,,,0,,False,0,train,0
133,0.0,117.66485,117.91507,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021851,103,,,0,,False,0,train,2
134,0.0,117.91507,118.16529,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021851,88,,,0,,False,1,train,2
135,0.0,118.16529,118.41551,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021851,77,,,0,,False,1,train,0
136,0.0,118.41551,118.66573,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021851,5,,,0,,False,1,train,0
137,0.0,118.66573,118.91593,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019899,68,,,0,,False,1,train,2
138,0.0,118.91593,119.16613,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019899,104,,,0,,False,0,train,0
139,0.0,119.16613,119.41632,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019899,105,,,0,,False,0,train,0
140,0.0,119.41632,119.66652,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019899,10,,,0,,False,2,test,1
141,0.0,119.66652,119.91674,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021601,106,,,0,,False,0,train,1
142,0.0,119.91674,120.16696,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021601,107,,,0,,False,0,train,0
143,0.0,120.16696,120.41717,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021601,92,,,0,,False,1,train,0
144,0.0,120.41717,120.66739,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021601,56,,,0,,False,2,test,0
145,0.0,120.66739,120.91759,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020149,108,,,0,,False,0,train,2
146,0.0,120.91759,121.16779,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020149,109,,,0,,False,0,train,1
147,0.0,121.16779,121.41799,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020149,90,,,0,,False,1,train,0
148,0.0,121.41799,121.66819,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020149,110,,,0,,False,0,train,0
149,0.0,121.66819,121.91842,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25022351,111,,,0,,False,0,train,1
150,0.0,121.91842,122.16864,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25022351,112,,,0,,False,0,train,1
151,0.0,122.16864,122.41886,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25022351,113,,,0,,False,0,train,1
152,0.0,122.41886,122.66909,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25022351,107,,,0,,False,1,train,0
153,0.0,122.66909,122.91928,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019149,114,,,0,,False,0,train,1
154,0.0,122.91928,123.16947,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019149,107,,,0,,False,2,test,0
155,0.0,123.16947,123.41966,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25019149,115,,,0,,False,0,train,2
156,0.0,123.41966,123.66985,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25019149,116,,,0,,False,0,train,2
157,0.0,123.66985,123.92007,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25022101,117,,,0,,False,0,train,1
158,0.0,123.92007,124.1703,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25022101,118,,,0,,False,0,train,2
159,0.0,124.1703,124.42052,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25022101,119,,,0,,False,0,train,2
160,0.0,124.42052,124.67074,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25022101,120,,,0,,False,0,train,1
161,0.0,124.67074,124.92094,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25019899,121,,,0,,False,0,train,2
162,0.0,124.92094,125.17114,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25019899,122,,,0,,False,0,train,1
163,0.0,125.17114,125.42133,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25019899,123,,,0,,False,0,train,0
164,0.0,125.42133,125.67153,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25019899,84,,,0,,False,1,train,1
165,0.0,125.67153,125.92174,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021101,96,,,0,,False,1,train,2
166,0.0,125.92174,126.17196,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021101,124,,,0,,False,0,train,0
167,0.0,126.17196,126.42217,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021101,55,,,0,,False,2,test,1
168,0.0,126.42217,126.67238,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021101,62,,,0,,False,1,train,1
169,0.0,126.67238,126.92258,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020649,80,,,0,,False,1,train,0
170,0.0,126.92258,127.17279,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020649,123,,,0,,False,1,train,0
171,0.0,127.17279,127.423,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020649,125,,,0,,False,0,train,1
172,0.0,127.423,127.6732,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,5,,,0,,False,2,test,0
173,0.0,127.6732,127.92343,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25022601,126,,,0,,False,0,train,0
174,0.0,127.92343,128.17366,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25022601,127,,,0,,False,0,train,0
175,0.0,128.17366,128.42388,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25022601,128,,,0,,False,0,train,2
176,0.0,128.42388,128.67411,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25022601,129,,,0,,False,0,train,1
177,0.0,128.67411,128.9243,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25019149,12,,,0,,False,1,train,2
178,0.0,128.9243,129.17449,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25019149,94,,,0,,False,1,train,0
179,0.0,129.17449,129.42468,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25019149,130,,,0,,False,0,train,0
180,0.0,129.42468,129.67487,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25019149,6,,,0,,False,1,train,2
