ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,distance_to_nearest_grid_edge_deg,equivalent_circle_diameter_deg,width_sigma_magnitude_deg,height_sigma_magnitude_deg,major_sigma_magnitude_deg,minor_sigma_magnitude_deg,major_fwhm_deg,minor_fwhm_deg,gaussian_fwhm_area_deg2,pooled_group
951878236,0.02004118,92,0.06723607,8697,600,50,,149.5,2.283285,2018-10-26T19:58:51Z,988,850164336,769322806,750749662,VISp,385,15,0.4313972,2.569434,,0.6304065,1.446154,1.273563,1.589039,6.594023,2.366331,,5.089132,11.1013,1.701764,7.430371,0.1132516,0.2370449,0.1744581,wt/wt,True,29.83623,0.2725254,0.4077515,47.87749,8179,1250,0.3349211,,0.6794208,0.06148139,0.3281391,0.06110743,269,36.38,0.7008004,probeC,0.5916179,0.01290812,,True,0,3a,,,4948,False,0,False,False,120,False,0.25,False,0.04,,,1,False,0.99,11,2700,2019-10-03T00:00:00Z,good,0.4355556,,0.3042952,0.2698413,0.3846154,0.2513889,0.004963859,,0.009261412,0.04085131,0.3463909,0.1535459,29999.99,brain_observatory_1.1,M,0.05659866,2.380836,726162197,0.1301205,,0.1205,0.1435,0.0705,0.1045,0.5224505,135.3224,0.6455611,0.2060302,-0.06738385,0.3465079,110,1.201843,0.7554439,26.57493,0.124,0.3933522,4,V1,7.507497e+08,458.7673,353.0198,215,1,0,222,35,27.63953,26.57493,29.83623,29.83623,26.57493,70.25894,62.57917,3453.197,V1
951878249,0.00827164,92,4.256081e-06,8697,600,60,,103.1,4.250396,2018-10-26T19:58:51Z,988,850164336,769322806,750749662,VISp,385,15,0.4013537,3.483196,,1.167312,0.7354054,1.992982,0.8117816,6.145561,3.237886,,1.545391,11.15101,1.497815,7.041367,0.1513343,0.2172109,0.01300447,wt/wt,True,16.17761,0.2622203,0.01404286,54.70625,8179,1250,0.3484283,,0.009467456,0.1010463,0.6039162,0.07293605,269,42.2,0.04520901,probeC,0.9467085,0.001583858,,True,0,3a,,,4982,False,225,False,False,60,False,0,False,0.04,,,1,False,0.99,11,2700,2019-10-03T00:00:00Z,good,0.5708599,,0.3510972,0.1808279,0.7283951,0.3807692,0.0006218706,,0.2907908,0.05013689,0.02591943,0.0002755407,29999.99,brain_observatory_1.1,M,0.08884099,2.923501,726162197,0.05823293,,0.1435,0.0975,0.1025,0.0825,0.525816,168.8881,0.6318258,0.2335008,-0.06813599,0.4626968,80,0.5297918,0.6867672,11.29025,0.135,0.3933522,4,V1,7.507497e+08,29.18618,12.1613,60,1,0,339,30,27.63953,11.29025,16.17761,16.17761,11.29025,38.09537,26.5865,795.469,V1
951878262,0.006080046,92,0.3325055,8697,400,45,,283.02,2.651892,2018-10-26T19:58:51Z,988,850164336,769322806,750749662,VISp,385,25,0.6170376,10.86209,,2.643333,0.9209756,2.966667,1.272069,1.94647,1.620267,,0.3197361,2.800347,0.1951765,3.798115,0.09149564,0.1973871,0.2028982,wt/wt,True,10.48291,0.2999322,0.1699825,46.18336,8179,1250,0.1957264,,0.2,0.1402591,0.7443592,0.06873587,269,35.52,0.5156297,probeC,0.7623762,0.001447958,,True,0,3a,,,4963,False,315,False,False,90,False,0.5,False,0.16,,,4,False,0.99,11,2700,2019-10-03T00:00:00Z,good,0.7017544,,0.7460317,0.4013304,0.8333333,0.593985,0.05824965,,0.2863262,0.1369192,0.3626702,0.0001397096,29999.99,brain_observatory_1.1,M,0.07596942,1.288502,726162197,0.03212851,,0.0465,0.1565,0.1115,0.1645,0.5514011,69.31704,0.7691792,0.2060302,-0.02997854,0.189702,70,0.8241206,0,8.379087,0.117,0.3933522,4,V1,7.507497e+08,1000,51425.09,13,263.7574,263.8777,58,25,22.56758,8.379087,10.48291,10.48291,8.379087,24.68537,19.73124,382.5463,V1
951878279,0.02604767,92,0.5,8697,400,55,,430.45,2.876505,2018-10-26T19:58:51Z,988,850164336,769322806,750749662,VISp,385,15,1.270709,2.616667,,0.8,0.8461947,1.2,1.339592,1.73361,1.034111,,0.4529594,3.857614,0.2083345,2.245431,0.111454,0.01377016,0.03007561,wt/wt,True,14.69115,0.2766949,2.382374,37.86235,8179,1250,0.1988242,,0.7379913,0.1470568,0.7571561,0.08141037,269,36.79,0.9051083,probeC,0.6479401,0.0003699593,,True,0,3a,,,4982,False,270,False,False,0,False,0.75,False,0.04,,,1,False,0.99,11,2700,2019-10-03T00:00:00Z,good,-0.3540373,,0.6034483,0.314578,0.4909091,-0.2569659,0.2883025,,0.07507604,0.01578592,0.4202072,0.3896208,29999.99,brain_observatory_1.1,M,0.09200054,1.281764,726162197,0.03012048,,0.0475,0.0745,0.0525,0.0515,0.5583944,88.73826,0.3845896,0.2609715,-0.03474212,0.3590777,150,0.1144612,0.981096,11.26876,0.119,0.3933522,4,V1,7.507497e+08,12.37516,10.12489,19,,,15,35,22.56758,11.26876,14.69115,14.69115,11.26876,34.59501,26.53589,721.0029,V1
951878356,0.0006365431,92,1.964641e-05,8703,100,50,,130.21,4.305622,2018-10-26T19:58:51Z,970,850164340,769322806,750749662,VISp,385,20,0.8431231,3.337931,,1.370196,1.717273,0.7761905,1.836243,1.331338,1.469889,,1.012498,1.388419,0.3497826,1.107062,0.029097,0.2319076,0.5738674,wt/wt,True,7.849936,0.6400339,0,59.16433,8179,1250,0.1637,,0.7679181,0.3696092,0.7682938,0.4134722,271,40.66,0.06777037,probeC,0.957672,0.000100634,,True,0,3a,,,4963,False,135,False,False,120,False,0.5,False,0.04,,,15,False,0.99,27,2720,2019-10-03T00:00:00Z,good,0.1046512,,0.6600985,0.504065,-0.22,0.5605442,0.7956849,,0.0153523,0.01474342,0.5570062,0.01302951,29999.99,brain_observatory_1.1,M,0.1097246,2.761609,726162197,0.04551539,,0.0975,0.1925,0.1255,0.2175,0.4048171,117.0661,0.6592965,0.1922948,-0.02522822,0.3345178,70,0.2060302,0.7554439,6.615822,0.118,0.3819611,4,V1,7.507497e+08,1000,19488.16,43,1,0,98,30,11.28379,6.615822,7.849936,7.849936,6.615822,18.48519,15.57907,226.1806,V1
951878366,0.002635103,92,0.3968632,8705,600,40,,301.57,3.207165,2018-10-26T19:58:51Z,962,850164342,769322806,750749662,VISp,385,5,0.6239924,0.9426357,,0.7663158,0.7184615,1.406061,1.118333,2.381085,2.129115,,2.957559,2.413444,2.640365,1.980322,0.04239801,0.06343814,0.08491022,wt/wt,True,29.30574,0.4611356,0.1002287,54.34326,8179,1250,0.2058073,,0.001459854,0.1886795,0.4113123,0.08479116,272,37.8,3.6719,probeC,0.9380531,0.001314858,,True,0,3a,,,4936,False,90,False,False,120,False,0,False,0.32,,,4,False,0.99,43,2740,2019-10-03T00:00:00Z,good,0.2086957,,0.531348,0.25,0.4112554,0.6666667,0.2590076,,0.00298227,0.1166768,0.06814759,0.0006829916,29999.99,brain_observatory_1.1,M,0.02918306,1.231765,726162197,0.07630522,,0.1505,0.1895,0.1175,0.2005,0.444316,49.84941,0.7691792,0.2472362,-0.008003721,0.1100618,80,1.579564,0.1373534,21.75752,0.146,0.3724587,4,V1,7.507497e+08,999.9986,6929.335,104,1,0,480,30,27.63953,21.75752,29.30574,29.30574,21.75752,69.00974,51.23505,2776.946,V1
951878379,0.01369992,92,0.01700017,8719,300,53.333,,155.8,3.411118,2018-10-26T19:58:51Z,918,850164350,769322806,750749662,VISp,385,16.667,0.5329938,4.968627,,1.179394,2.350692,0.6974359,2.534466,9.499073,4.944461,,5.70196,13.32801,5.321301,10.06747,0.02789123,0.1099032,0.03164936,wt/wt,True,38.59219,0.1571356,0.04534319,59.96122,8179,1250,0.3453854,,0.1035282,0.1006655,0.2214529,0.08418528,276,32.51,3.034691,probeC,0.7566667,0.02137917,,True,0,3a,,,5007,False,135,False,False,30,False,0.75,False,0.08,,,1,False,0.99,43,2780,2019-10-03T00:00:00Z,good,0.5697279,,0.3587674,0.2452431,0.1538462,0.6444378,0.0005245092,,0.03051293,0.1042198,0.5173902,1.809259e-05,29999.99,brain_observatory_1.1,M,0.1158685,1.740559,726162197,0.1315261,,0.0185,0.1305,0.0795,0.1285,0.473257,77.70262,0.2472362,0.1648241,-0.09108851,0.3594119,80,0.7554439,0,33.17445,0.154,0.3235058,2,V1,7.507497e+08,100.3612,27.55013,223,44.7451,7.005683,1226,33.333,19.5441,33.17445,38.59219,38.59219,33.17445,90.87767,78.11986,5575.818,V1
951878472,0.04806301,92,0.02937637,8719,300,53.333,,203.8,3.167155,2018-10-26T19:58:51Z,918,850164350,769322806,750749662,VISp,385,16.667,0.6816432,3.406667,,1.397987,1.821421,0.7589744,1.503498,5.630997,2.600369,,4.875975,8.106834,2.861858,5.911658,0.06325058,0.1179248,0.109153,wt/wt,True,36.05122,0.1939322,0.08841213,40.45827,8179,1250,0.3043742,,0.04899505,0.1105412,0.2642601,0.08565193,276,29.15,1.382582,probeC,0.4810606,0.01816597,,True,0,3a,,,5016,False,135,False,False,30,False,0.75,False,0.08,,,1,False,0.99,43,2780,2019-10-03T00:00:00Z,good,0.3873239,,0.6081136,0.5393357,0.4848485,0.6593045,0.09487632,,0.0001275638,0.0001193487,0.006536863,2.988181e-06,29999.99,brain_observatory_1.1,M,0.02040265,2.124124,726162197,0.1044177,,0.2055,0.1035,0.0575,0.0815,0.4270691,97.71001,0.2884422,0.1922948,-0.08140178,0.4235391,110,0.6279014,0.0981096,30.57111,0.154,0.3235058,2,V1,7.507497e+08,1000,1159.259,186,26.53741,9.945529,751,33.333,19.5441,30.57111,36.05122,36.05122,30.57111,84.89414,71.98947,4799.948,V1
951878485,0.005888527,92,0.05059927,8719,400,55,,393.69,3.239098,2018-10-26T19:58:51Z,918,850164350,769322806,750749662,VISp,385,15,0.4096665,5.546482,,2.432593,4.38242,2.14359,2.046927,7.859158,6.693396,,7.273996,8.221024,2.950674,6.908813,0.0267202,0.06324089,0.1511257,wt/wt,True,1784.773,0.5374237,0.03066681,61.15347,8179,1250,0.07691604,,0.06744457,0.1409621,0.2452887,0.09604691,276,34.66,0.1458512,probeC,0.9235209,0.00370448,,False,0,3a,,,4960,False,225,False,False,30,False,0.5,False,0.04,,,8,False,0.99,43,2780,2019-10-03T00:00:00Z,good,0.5913706,,0.546798,0.5699282,0.4848485,0.5800525,0.000903293,,0.001595369,0.0002545227,0.2452153,0.000150935,29999.99,brain_observatory_1.1,M,0.04911793,1.263484,726162197,0.1606426,,0.0315,0.1445,0.1085,0.0275,0.3752227,62.72702,0.1922948,0.1236181,-0.0943395,0.2490511,110,0.9418521,0.3335726,54.78454,0.061,0.3235058,2,V1,7.507497e+08,48.2855,7.923967,279,109.4392,29.29349,1328,35,22.56758,54.78454,1784.773,1784.773,54.78454,4202.819,129.0077,425839.9,V1
951878434,0.01499087,92,0.5,8711,400,35,,165.01,2.382852,2018-10-26T19:58:51Z,944,850164346,769322806,750749662,VISp,385,5,0.4220268,5.853944,,4.359728,1.133333,1.168362,1.130464,4.741551,4.52298,,6.980904,6.717743,2.574575,5.177613,0.03663811,0.06627988,0.170515,wt/wt,True,14.92835,0.1685254,0.1297479,46.296,8179,1250,0.1406991,,0.02939657,0.06989126,0.5218224,0.08044254,274,38.72,0.8307256,probeC,0.866941,0.006559393,,True,0,3a,,,5001,False,135,False,False,120,False,0.5,False,0.02,,,2,False,0.99,59,2760,2019-10-03T00:00:00Z,good,0.3756757,,-0.3947826,0.1984127,0.4736842,-0.06024096,0.1193107,,0.1683662,0.1909374,0.01625145,0.7785995,29999.99,brain_observatory_1.1,M,-0.02447577,1.509046,726162197,0.1954485,,0.0445,0.0725,0.0995,0.1495,0.5057582,124.2957,0.5631491,0.2335008,-0.02505414,0.1725781,70,0.3433836,0.5494137,11.5398,0.059,0.3516968,2,V1,7.507497e+08,1000,1852.13,268,1,0,906,25,22.56758,11.5398,14.92835,14.92835,11.5398,35.15358,27.17416,750.2666,V1
951878498,0.0005527842,92,0.0001231608,8714,300,53.333,,104.67,5.877864,2018-10-26T19:58:51Z,936,850164348,769322806,750749662,VISp,385,16.667,0.8180553,4.232184,,0.9666667,1.937383,1.20303,3.225538,9.993018,3.232591,,1.438812,20.7665,1.18312,11.5662,0.12979,0.1747605,0.2029493,wt/wt,True,11.46917,0.1679661,0.003414286,87.42083,8179,1250,0.3669867,,0.376392,0.1310976,0.7152058,0.07787025,275,37.41,1.959109,probeC,0.998,0.0001441753,,True,0,3a,,,4948,False,45,False,False,30,False,0.25,False,0.08,,,1,False,0.99,27,2760,2019-10-03T00:00:00Z,good,0.2554745,,0.6034483,0.362503,0.3913043,0.6185897,0.2232583,,0.005491304,7.432959e-05,0.1993696,3.306651e-07,29999.99,brain_observatory_1.1,M,0.1390886,3.252398,726162197,0.05220884,,0.1765,0.1245,0.0895,0.2185,0.5254729,163.0438,0.2472362,0.1373534,-0.1464391,0.7345622,60,0,-0.480737,9.313272,0.176,0.3422775,2,V1,7.507497e+08,1000,3425.433,72,30.9832,16.41842,113,33.333,19.5441,9.313272,11.46917,11.46917,9.313272,27.00782,21.93108,465.1997,V1
951878511,0.001940303,92,0.07187564,8714,300,63.333,,244.91,4.201808,2018-10-26T19:58:51Z,936,850164348,769322806,750749662,VISp,385,23.333,0.8770711,4.036364,,1.466667,2.015165,1.219048,1.32,1.697627,1.252794,,0.5062488,2.338213,0.4912307,1.399481,0.1675344,0.3562951,0.2997194,wt/wt,True,10.57208,0.4498305,0.2366129,57.33191,8179,1250,0.3613259,,0.005524862,0.2695767,0.6942087,0.2890429,275,40.18,1.405137,probeC,0.8820059,0.001584572,,True,0,3a,,,4924,False,225,False,False,30,False,0.5,False,0.04,,,4,False,0.99,27,2760,2019-10-03T00:00:00Z,good,0.5214844,,0.8024691,0.7058824,-0.5294118,0,0.1068067,,0.08237015,0.000133748,0.1599415,1,29999.99,brain_observatory_1.1,M,0.1155039,2.214645,726162197,0.02008032,,0.1525,0.1915,0.0955,0.1855,0.3422007,97.46646,0.7417085,0.1922948,-0.03867411,0.2721677,60,1.373534,0,9.368745,0.154,0.3422775,2,V1,7.507497e+08,41.87268,27.0914,17,1.000001,0.007037538,126,26.667,19.5441,9.368745,10.57208,10.57208,9.368745,24.89535,22.06171,431.3674,V1
951878537,0.01456251,92,0.07238697,8722,100,50,,293.2,3.785495,2018-10-26T19:58:51Z,909,850164352,769322806,750749662,VISp,385,10,1.08801,2.637037,,1.084444,2.688926,1.104762,3.114071,4.319368,1.514367,,1.412168,7.848898,0.1557026,4.487531,0.09650295,0.05707417,0.1886476,wt/wt,True,7.008039,0.3968983,0.2863053,51.44612,8179,1250,0.2819946,,0.0007117438,0.1300635,0.7318371,0.133339,277,39.31,3.596772,probeC,0.9107867,0.001807627,,True,0,3a,,,4960,False,45,False,False,30,False,0,False,0.32,,,1,False,0.99,11,2780,2019-10-03T00:00:00Z,good,0.2075472,,0.7777778,0.5787694,,0.7116105,0.538055,,0.003325335,1.172069e-05,,0.0003020895,29999.99,brain_observatory_1.1,M,0.1031427,2.349593,726162197,0.03614458,,0.0485,0.1445,0.0575,0.1145,0.5327664,124.7702,0.2335008,0.1373534,-0.146169,0.5516003,110,0.1716918,0.06867672,5.171686,0.053,0.3123755,2,V1,7.507497e+08,75.38168,50.7409,50,36.77999,9.638408,183,40,11.28379,5.171686,7.008039,7.008039,5.171686,16.50267,12.17839,157.8461,V1
951878585,0.005536133,92,0.5,8722,400,45,,243.23,4.363124,2018-10-26T19:58:51Z,909,850164352,769322806,750749662,VISp,385,15,0.5976488,1.652564,,1.52227,6.731292,1.558333,1.303534,1.958093,1.369284,,1.945061,3.87575,0.2916683,2.348677,0.2892792,0.1435681,0.3356937,wt/wt,True,24.95075,0.6949831,1.28448,52.80317,8179,1250,0.5293417,,0.1528596,0.3960106,0.6904196,0.2948321,277,39.59,8.70202,probeC,0.8387097,0.002275661,,True,0,3a,,,4991,False,135,False,False,30,False,0.75,False,0.32,,,1,False,0.99,11,2780,2019-10-03T00:00:00Z,good,0.3333333,,0.5712954,0.8098141,0.5,0.5238095,0.04651348,,0.02315978,1.088846e-05,0.3414724,0.004232836,29999.99,brain_observatory_1.1,M,0.009186631,2.265122,726162197,0.09437751,,0.1615,0.1105,0.1145,0.0985,0.4707236,114.003,0.6592965,0.2060302,-0.06866222,0.3209012,70,1.030151,0.06867672,24.01662,0.163,0.3123755,2,V1,7.507497e+08,1000,5169.976,86,56.26251,13.0876,48,35,22.56758,24.01662,24.95075,24.95075,24.01662,58.75453,56.55482,2609.762,V1
951879465,0.00319532,92,0.1988144,8722,200,70,,325.61,3.545049,2018-10-26T19:58:51Z,909,850164352,769322806,750749662,VISp,385,15,0.9346186,1.784127,,0.9793939,1.52,2.721839,1.745581,1.92292,0.9573341,,1.119076,2.641153,1.004391,1.963003,0.1059584,0.1358167,0.2524146,wt/wt,True,92.4056,0.4195085,0.8913486,56.34889,8179,1250,0.3005952,,0.004524887,0.2361889,0.4405475,0.2335492,277,20.12,1.875282,probeC,0.8998179,0.0007470035,,True,0.006,3a,,,4983,False,225,False,False,90,False,0,False,0.32,,,2,False,0.99,11,2780,2019-10-03T00:00:00Z,good,0.6221591,,0.1703704,0.04456328,0.2916667,0.5931624,0.008343388,,0.6808241,0.8570147,0.6421945,0.001152588,29999.99,brain_observatory_1.1,M,0.05454267,1.30485,726162197,0.04016064,,0.2045,0.1895,0.1405,0.1305,0.4327968,77.05678,0.6318258,0.2335008,-0.04024135,0.17475,90,0.6867672,0.1962192,98.05541,0.148,0.3123755,2,V1,7.507497e+08,426.8434,646.288,49,224.2849,117.9184,228,20,15.95769,98.05541,92.4056,98.05541,92.4056,230.9028,217.5986,39461.64,V1
951878549,0.02012606,92,0.3514628,8728,300,46.667,,385.4,3.009225,2018-10-26T19:58:51Z,892,850164356,769322806,750749662,VISp,385,23.333,1.434949,2.045614,,1.173333,2.995,2.025871,1.342404,1.235419,0.4770785,,0.4263148,2.45509,1.052637,1.633283,0.104049,0.1779143,0.3718038,wt/wt,True,8.687591,0.6379492,0.8935617,40.00682,8179,1250,0.2724253,,0.4,0.3882898,0.8567992,0.2291403,279,38.49,1.902487,probeC,0.6493056,0.0008750673,,True,0,3a,,,5013,False,45,False,False,30,False,0,False,0.16,,,1,False,0.99,27,2800,2019-10-03T00:00:00Z,good,0.7642857,,1,0.637931,0.5475113,0.3465086,0.04315249,,0.001851445,0.000857538,0.2948552,0.2639285,29999.99,brain_observatory_1.1,M,0.03515917,1.496348,726162197,0.04819277,,0.0505,0.1395,0.0925,0.0715,0.2268331,71.24949,0.6180905,0.2472362,-0.03072386,0.2144479,110,1.373534,0.2943288,9.006116,0.174,0.303063,2,V1,7.507497e+08,29.4984,9.177912,25,1.000002,0,37,26.667,19.5441,9.006116,8.687591,9.006116,8.687591,21.20778,20.45771,340.755,V1
951878613,0.002310068,92,0.5,8725,400,45,,234.93,5.30008,2018-10-26T19:58:51Z,901,850164354,769322806,750749662,VISp,385,15,0.6468383,3.543984,,1.143333,0.9469565,1.160784,2.365037,2.205319,0.9822205,,0.3996701,4.097414,0.3410106,2.830268,0.3825166,0.2667962,0.145843,wt/wt,True,9.478539,0.6354746,0.5141051,60.23248,8179,1250,0.606234,,0.008849558,0.2363703,0.753867,0.1184658,278,20.61,4.255335,probeC,0.9585253,0.001567345,,True,0,3a,,,5011,False,135,False,False,30,False,0.25,False,0.04,,,2,False,0.99,59,2800,2019-10-03T00:00:00Z,good,0.7021277,,1,0.1239496,0.1875,0.5716552,0.0001448183,,0.009815919,0.3320971,0.8105869,0.006880923,29999.99,brain_observatory_1.1,M,0.1078912,2.182175,726162197,0.01606426,,0.2265,0.2135,0.1055,0.1205,0.2756544,91.79118,0.6180905,0.2335008,-0.02801947,0.2572012,70,0.6867672,0.5494137,9.819754,0.17,0.3123755,2,V1,7.507497e+08,1000,8068.792,18,284.4629,291.7394,54,35,22.56758,9.819754,9.478539,9.819754,9.478539,23.12375,22.32025,405.366,V1
951878648,0.000284923,92,0.008220504,8730,400,55,,274.16,5.630593,2018-10-26T19:58:51Z,883,850164358,769322806,750749662,VISp,385,15,0.8636967,22.73741,,1.253333,0.9820323,1.233333,2.762276,6.826997,4.372073,,0.2398021,9.379719,0.05592136,13.74569,0.1981406,0.1541659,0.02660702,wt/wt,True,7.25859,0.5916949,0.008940955,86.08848,8179,1250,0.250646,,0.2,0.1893293,0.8569003,0.09765659,280,21.55,0.6012458,probeC,0.9813333,0.0007303535,,True,0.002,3a,,,4953,False,225,False,False,30,False,0.75,False,0.08,,,1,False,0.99,43,2820,2019-10-03T00:00:00Z,good,0.5933584,,0.6827586,0.2920635,0.8787879,0.546471,0.1112783,,0.2620778,0.0001407591,0.2633521,4.831304e-06,29999.99,brain_observatory_1.1,M,0.1637203,2.429446,726162197,0.02409639,,0.0045,0.1015,0.0295,0.1645,0.6873754,101.119,0.3708543,0.2060302,-0.08825995,0.3786804,70,0,-1.030151,6.431902,0.138,0.2920074,2,V1,7.507497e+08,935.2967,0,7,,,16,35,22.56758,6.431902,7.25859,7.25859,6.431902,17.09267,15.14597,203.3279,V1
951878659,0.04047675,92,0.4100663,8730,400,55,,444.97,2.103541,2018-10-26T19:58:51Z,883,850164358,769322806,750749662,VISp,385,15,0.8081293,12.32965,,0.9866667,6.68246,0.5583333,6.166667,1.376113,1.951204,,1.918416,2.16021,0.7171092,1.615298,0.08835558,0.07512198,0.1052003,wt/wt,True,47.10944,0.7555085,0.7001811,35.7879,8179,1250,0.1359043,,0.295858,0.4075838,0.4254088,0.5344461,280,51.72,2.681261,probeC,0.622549,0.00324412,,True,0,3a,,,4928,False,225,False,False,120,False,0.25,False,0.32,,,8,False,0.99,43,2820,2019-10-03T00:00:00Z,good,0.7154472,,-0.1689723,0.5595364,,0.8092105,0.05219621,,0.5468735,0.0867522,,0.001012885,29999.99,brain_observatory_1.1,M,0.05366207,1.706289,726162197,0.06827309,,0.1455,0.1415,0.0665,0.0985,0.4921531,74.08772,0.521943,0.2060302,-0.03176233,0.2405026,110,0.6180905,0.0981096,33.2635,0.137,0.2920074,2,V1,7.507497e+08,27.79243,15.51799,80,57.84826,60.2112,85,35,22.56758,33.2635,47.10944,47.10944,33.2635,110.9342,78.32955,6824.662,V1
951878701,0.009783931,92,0.09959872,8733,400,45,,251.29,3.41003,2018-10-26T19:58:51Z,874,850164360,769322806,750749662,VISp,385,15,0.7706681,5.189624,,1.626667,2.268936,2.519298,4.464286,1.89371,1.149542,,0.1332234,3.122767,0.375002,2.225448,0.4611108,0.5817988,0.3276239,wt/wt,True,7.726778,0.2432542,0.5493223,49.11147,8179,1250,0.6903028,,0.07692308,0.2028366,0.9193983,0.2126516,281,39.51,10.36089,probeC,0.8569182,0.001941152,,True,0,3a,,,4936,False,135,False,False,120,False,0.25,False,0.04,,,4,False,0.99,11,2820,2019-10-03T00:00:00Z,good,0.6203704,,1,0.5833333,0.5952381,0.861244,0.002338567,,0.1824628,0.01386863,0.09226859,0.001093596,29999.99,brain_observatory_1.1,M,0.08579381,1.914972,726162197,0.01204819,,0.0075,0.1455,0.0635,0.0785,0.4227985,87.82098,0.521943,0.1785595,-0.01901848,0.2926774,90,0.3433836,0.2943288,4.916801,0.042,0.2827576,2,V1,7.507497e+08,1.000001,2439326,3,14.25756,2.26388,63,35,22.56758,4.916801,7.726778,7.726778,4.916801,18.19517,11.57818,165.4575,V1
951878723,0.009395299,92,0.07552171,8736,100,50,,346.93,3.142489,2018-10-26T19:58:51Z,866,850164362,769322806,750749662,VISp,385,20,1.182257,2.262745,,0.9466667,1.123478,0.8190476,1.247299,0.7137798,0.4675476,,0.1865127,1.434095,0.07346531,1.01514,0.127552,0.09389015,0.1708754,wt/wt,True,7.610398,0.3327797,0.7435706,42.08318,8179,1250,0.1083757,,0.04,0.1797682,0.8956551,0.1243832,282,28.66,0.5666916,probeC,0.4185185,0.003868147,,True,0,3a,,,4948,False,270,False,False,30,False,0,False,0.08,,,1,False,0.99,59,2840,2019-10-03T00:00:00Z,good,0.5873016,,-0.3695652,0.4005487,0.5,0.8104396,0.1892697,,0.6551275,0.119108,0.3988191,0.0002610671,29999.99,brain_observatory_1.1,M,0.0570727,1.805891,726162197,0.01606426,,0.1155,0.0065,0.0665,0.1105,0.2894058,81.19137,0.5356784,0.2197655,-0.02929932,0.2796252,90,0.6867672,0.3924384,8.689571,0.153,0.2735307,2,V1,7.507497e+08,950.0747,0,8,,,3,30,11.28379,8.689571,7.610398,8.689571,7.610398,20.46238,17.92112,288.0123,V1
951878734,0.02090588,92,0.02848226,8736,400,45,,244.06,3.901397,2018-10-26T19:58:51Z,866,850164362,769322806,750749662,VISp,385,15,0.2412941,1.796705,,0.9733333,4.598407,1.808333,1.362439,1.407749,2.139705,,0.05328934,2.641153,0.1754395,1.859091,0.4191744,0.7732183,0.2210622,wt/wt,True,8.313709,0.5641525,1.586639,43.07777,8179,1250,0.7705803,,1,0.2447186,0.8943966,0.3258307,282,38.54,7.92476,probeC,0.7702448,0.004139944,,True,0,3a,,,4997,False,0,False,False,0,False,0.75,False,0.04,,,8,False,0.98,59,2840,2019-10-03T00:00:00Z,good,0.2036866,,1,-0.4130435,0.3333333,0.2307692,0.01795745,,0.1594735,0.202615,0.504038,0.3322767,29999.99,brain_observatory_1.1,M,0.03475676,2.196172,726162197,0.008032129,,0.0405,0.0595,0.0545,0.0495,0.3790556,106.5511,0.5631491,0.2060302,-0.05434781,0.3199266,90,0.8241206,0.1373534,8.087742,0.051,0.2735307,2,V1,7.507497e+08,248.752,3496.313,2,,,7,35,22.56758,8.087742,8.313709,8.313709,8.087742,19.57729,19.04518,292.838,V1
