ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,width_rf,height_rf,on_screen_rf,distance_to_nearest_grid_edge_deg,equivalent_circle_diameter_deg,width_sigma_magnitude_deg,height_sigma_magnitude_deg,major_sigma_magnitude_deg,minor_sigma_magnitude_deg,major_fwhm_deg,minor_fwhm_deg,gaussian_fwhm_area_deg2,pooled_group
951846081,760345702,810753203,739783171,Brain Observatory 1.1,AL,45,-5,400,0,45,0,0,-5,True,True,9.890636,10.25824,True,25,22.56758,9.890636,10.25824,10.25824,9.890636,24.15631,23.29067,441.8781,HVA pooled
951846098,760345702,810753203,739783171,Brain Observatory 1.1,AL,55,-10,600,0,45,0,10,-10,True,True,17.09814,18.67119,True,20,27.63953,17.09814,18.67119,18.67119,17.09814,43.9673,40.26304,1390.357,HVA pooled
951846105,760345702,810753203,739783171,Brain Observatory 1.1,AL,50,-5,600,0,45,0,5,-5,True,True,11.73958,18.01457,True,25,27.63953,11.73958,18.01457,18.01457,11.73958,42.42108,27.64461,921.0475,HVA pooled
951846157,760345702,810753203,739783171,Brain Observatory 1.1,AL,53.333,-6.667,300,0,45,0,8.333,-6.667,True,True,11.02209,10.85678,True,23.333,19.5441,11.02209,10.85678,11.02209,10.85678,25.95505,25.56577,521.1594,HVA pooled
951846126,760345702,810753203,739783171,Brain Observatory 1.1,AL,56.667,-6.667,300,0,45,0,11.667,-6.667,True,True,11.97657,10.35634,True,23.333,19.5441,11.97657,10.35634,11.97657,10.35634,28.20267,24.38732,540.1872,HVA pooled
951846136,760345702,810753203,739783171,Brain Observatory 1.1,AL,56.667,-8.889,900,0,45,0,11.667,-8.889,True,True,24.67696,30.57277,True,21.111,33.85138,24.67696,30.57277,30.57277,24.67696,71.99337,58.1098,3285.729,HVA pooled
951846174,760345702,810753203,739783171,Brain Observatory 1.1,AL,50,-5,600,0,45,0,5,-5,True,True,13.70639,18.25507,True,25,27.63953,13.70639,18.25507,18.25507,13.70639,42.98741,32.27608,1089.713,HVA pooled
951846181,760345702,810753203,739783171,Brain Observatory 1.1,AL,47.5,-3.75,800,0,45,0,2.5,-3.75,True,True,12.4035,20.18857,True,26.25,31.91538,12.4035,20.18857,20.18857,12.4035,47.54046,29.20801,1090.574,HVA pooled
951846209,760345702,810753203,739783171,Brain Observatory 1.1,AL,55,-10,1000,0,45,0,10,-10,True,True,15.57921,23.88112,True,20,35.68248,15.57921,23.88112,23.88112,15.57921,56.23574,36.68625,1620.338,HVA pooled
951846230,760345702,810753203,739783171,Brain Observatory 1.1,AL,46,2,500,0.002,45,0,1,2,True,True,9.730765,11.98522,True,32,25.23133,9.730765,11.98522,11.98522,9.730765,28.22303,22.9142,507.9234,HVA pooled
951846245,760345702,810753203,739783171,Brain Observatory 1.1,AL,48.75,-8.75,800,0,45,0,3.75,-8.75,True,True,14.47391,21.4473,True,21.25,31.91538,14.47391,21.4473,21.4473,14.47391,50.50452,34.08344,1351.959,HVA pooled
951846252,760345702,810753203,739783171,Brain Observatory 1.1,AL,55,0,200,0,45,0,10,0,True,True,17.5691,20.23045,True,30,15.95769,17.5691,20.23045,20.23045,17.5691,47.63907,41.37208,1547.963,HVA pooled
951858471,755434585,760642634,730760270,Brain Observatory 1.1,AL,55,25,400,0,56.667,5,-1.667,20,True,True,33.79127,31.14654,True,25,22.56758,33.79127,31.14654,33.79127,31.14654,79.57236,73.34449,4583.736,HVA pooled
951858595,755434585,760642634,730760270,Brain Observatory 1.1,AL,65.833,29.167,1200,0,56.667,5,9.166,24.167,True,True,20.72101,34.46893,True,20.833,39.0882,20.72101,34.46893,34.46893,20.72101,81.16813,48.79426,3110.6,HVA pooled
951859197,755434585,760642634,730760270,Brain Observatory 1.1,AL,41,25,2000,0,56.667,5,-15.667,20,True,True,46.15919,61.98174,True,25,50.46265,46.15919,61.98174,61.98174,46.15919,145.9558,108.6966,12460.26,HVA pooled
951867096,750749662,769322810,726162197,Brain Observatory 1.1,AL,68,14,500,0,53.333,15,14.667,-1,True,True,42.86563,37.31929,True,22,25.23133,42.86563,37.31929,42.86563,37.31929,100.9408,87.88022,6967.034,HVA pooled
951867132,750749662,769322810,726162197,Brain Observatory 1.1,AL,40,3.333,900,0,53.333,15,-13.333,-11.667,True,True,50.01577,1407.271,False,30,33.85138,50.01577,1407.271,1407.271,50.01577,3313.869,117.7781,306541.9,HVA pooled
951867144,750749662,769322810,726162197,Brain Observatory 1.1,AL,64.286,22.857,2100,0,53.333,15,10.953,7.857,True,True,31.00243,63.39963,True,25.714,51.70883,31.00243,63.39963,63.39963,31.00243,149.2947,73.00515,8560.276,HVA pooled
951867260,750749662,769322810,726162197,Brain Observatory 1.1,AL,70,27.143,700,0,53.333,15,16.667,12.143,True,True,18.37554,23.33233,True,20,29.85411,18.37554,23.33233,23.33233,18.37554,54.94343,43.27109,1867.254,HVA pooled
951867178,750749662,769322810,726162197,Brain Observatory 1.1,AL,60,20,700,0,53.333,15,6.667,5,True,True,42.4821,46.85972,True,30,29.85411,42.4821,46.85972,46.85972,42.4821,110.3462,100.0377,8669.839,HVA pooled
951867201,750749662,769322810,726162197,Brain Observatory 1.1,AL,67.692,18.462,1300,0,53.333,15,14.359,3.462,True,True,66.30958,64.0235,True,22.308,40.68429,66.30958,64.0235,66.30958,64.0235,156.1471,150.7638,18489.32,HVA pooled
951867212,750749662,769322810,726162197,Brain Observatory 1.1,AL,45,25,800,0,53.333,15,-8.333,10,True,True,35.36192,50.0708,True,25,31.91538,35.36192,50.0708,50.0708,35.36192,117.9077,83.27095,7711.266,HVA pooled
951867225,750749662,769322810,726162197,Brain Observatory 1.1,AL,64.375,10,1600,0,53.333,15,11.042,-5,True,True,40.776,125.125,True,25.625,45.13517,40.776,125.125,125.125,40.776,294.6468,96.02015,22220.51,HVA pooled
951867338,750749662,769322810,726162197,Brain Observatory 1.1,AL,54.444,11.111,900,0,53.333,15,1.111,-3.889,True,True,16.15498,28.31018,True,35.556,33.85138,16.15498,28.31018,28.31018,16.15498,66.66538,38.04208,1991.84,HVA pooled
951867351,750749662,769322810,726162197,Brain Observatory 1.1,AL,56.429,25.714,1400,0,53.333,15,3.096,10.714,True,True,40.547,41.17757,True,24.286,42.22008,40.547,41.17757,41.17757,40.547,96.96578,95.4809,7271.514,HVA pooled
951867449,750749662,769322810,726162197,Brain Observatory 1.1,AL,48.333,21.667,600,0,53.333,15,-5,6.667,True,True,27.40746,26.94802,True,28.333,27.63953,27.40746,26.94802,27.40746,26.94802,64.53964,63.45774,3216.629,HVA pooled
951867396,750749662,769322810,726162197,Brain Observatory 1.1,AL,67.778,25,1800,0,53.333,15,14.445,10,True,True,24.55538,26.47176,True,22.222,47.87307,24.55538,26.47176,26.47176,24.55538,62.33623,57.82349,2830.966,HVA pooled
951867404,750749662,769322810,726162197,Brain Observatory 1.1,AL,60.833,12.5,1200,0,53.333,15,7.5,-2.5,True,True,30.60337,45.18742,True,29.167,39.0882,30.60337,45.18742,45.18742,30.60337,106.4082,72.06544,6022.713,HVA pooled
951867472,750749662,769322810,726162197,Brain Observatory 1.1,AL,43.636,19.091,1100,0,53.333,15,-9.697,4.091,True,True,26.33199,29.43811,True,30.909,37.4241,26.33199,29.43811,29.43811,26.33199,69.32144,62.0071,3375.973,HVA pooled
951867510,750749662,769322810,726162197,Brain Observatory 1.1,AL,70,27.143,700,0,53.333,15,16.667,12.143,True,True,14.61276,17.79758,True,20,29.85411,14.61276,17.79758,17.79758,14.61276,41.91011,34.41041,1132.657,HVA pooled
951867604,750749662,769322810,726162197,Brain Observatory 1.1,AL,70,26.25,800,0,53.333,15,16.667,11.25,True,True,11.29764,25.11087,True,20,31.91538,11.29764,25.11087,25.11087,11.29764,59.13157,26.60392,1235.535,HVA pooled
951867658,750749662,769322810,726162197,Brain Observatory 1.1,AL,66.667,16.667,300,0,53.333,15,13.334,1.667,True,True,7.76346,9.073416,True,23.333,19.5441,7.76346,9.073416,9.073416,7.76346,21.36626,18.28155,306.7831,HVA pooled
951868285,750749662,769322810,726162197,Brain Observatory 1.1,AL,65,20,200,0,53.333,15,11.667,5,True,True,6.903144,9.679513,True,25,15.95769,6.903144,9.679513,9.679513,6.903144,22.79351,16.25566,291.0086,HVA pooled
951867691,750749662,769322810,726162197,Brain Observatory 1.1,AL,70,27.143,700,0,53.333,15,16.667,12.143,True,True,12.23868,14.59085,True,20,29.85411,12.23868,14.59085,14.59085,12.23868,34.35882,28.81989,777.715,HVA pooled
951868299,750749662,769322810,726162197,Brain Observatory 1.1,AL,65,30,200,0,53.333,15,11.667,15,True,True,-15.42597,-2.885177,False,20,15.95769,15.42597,2.885177,15.42597,2.885177,36.32538,6.794074,193.8342,HVA pooled
951869676,746083955,760647913,726170935,Brain Observatory 1.1,AL,30,25.238,2100,0,30,11.667,0,13.571,True,True,39.71368,59.13131,True,20,51.70883,39.71368,59.13131,59.13131,39.71368,139.2436,93.51857,10227.35,HVA pooled
951876307,761418226,768908587,742714475,Brain Observatory 1.1,AL,68.667,15.333,1500,0,30,3.452,38.667,11.881,True,False,30.37075,40.27508,True,21.333,43.70194,30.37075,40.27508,40.27508,30.37075,94.84057,71.51765,5327.178,HVA pooled
951874771,761418226,768908587,742714475,Brain Observatory 1.1,AL,68.235,27.647,1700,0,30,3.452,38.235,24.195,True,False,68.40751,49.07676,True,21.765,46.52426,68.40751,49.07676,68.40751,49.07676,161.0874,115.5669,14621.27,HVA pooled
951874860,761418226,768908587,742714475,Brain Observatory 1.1,AL,62.857,10,700,0,30,3.452,32.857,6.548,True,False,28.75182,34.60023,True,27.143,29.85411,28.75182,34.60023,34.60023,28.75182,81.47731,67.70535,4332.61,HVA pooled
951875252,761418226,768908587,742714475,Brain Observatory 1.1,AL,67.273,20,1100,0.009,30,3.452,37.273,16.548,True,False,49.19679,107.7476,False,22.727,37.4241,49.19679,107.7476,107.7476,49.19679,253.7262,115.8496,23086.05,HVA pooled
951876352,761418226,768908587,742714475,Brain Observatory 1.1,AL,55,12,1000,0,30,3.452,25,8.548,True,True,23.46342,29.62762,True,35,35.68248,23.46342,29.62762,29.62762,23.46342,69.76772,55.25212,3027.564,HVA pooled
951877694,761418226,768908587,742714475,Brain Observatory 1.1,AL,59,30,1000,0,30,3.452,29,26.548,True,False,66.32254,42.37613,True,20,35.68248,66.32254,42.37613,66.32254,42.37613,156.1776,99.78816,12240.18,HVA pooled
951876970,761418226,768908587,742714475,Brain Observatory 1.1,AL,58,0,1000,0,30,3.452,28,-3.452,True,False,48.4831,56.74904,True,30,35.68248,48.4831,56.74904,56.74904,48.4831,133.6338,114.169,11982.69,HVA pooled
951877837,761418226,768908587,742714475,Brain Observatory 1.1,AL,41.667,-1.667,600,0.007,30,3.452,11.667,-5.119,True,True,36.42972,35.2077,True,28.333,27.63953,36.42972,35.2077,36.42972,35.2077,85.78544,82.90779,5585.972,HVA pooled
951877186,761418226,768908587,742714475,Brain Observatory 1.1,AL,65,-5,400,0,30,3.452,35,-8.452,True,False,14.39967,14.59588,True,25,22.56758,14.39967,14.59588,14.59588,14.39967,34.37067,33.90863,915.3521,HVA pooled
951877560,761418226,768908587,742714475,Brain Observatory 1.1,AL,65,23.333,600,0.001,30,3.452,35,19.881,True,False,41.58973,46.09947,True,25,27.63953,41.58973,46.09947,46.09947,41.58973,108.556,97.93634,8350.018,HVA pooled
951888421,762120172,768908160,745276236,Brain Observatory 1.1,AL,45,25,800,0.003,46.667,5,-1.667,20,True,True,76.10357,43.37882,True,25,31.91538,76.10357,43.37882,76.10357,43.37882,179.2102,102.1493,14377.65,HVA pooled
951888553,762120172,768908160,745276236,Brain Observatory 1.1,AL,45.5,0.5,2000,0,46.667,5,-1.167,-4.5,True,True,85.24963,49.82138,True,30.5,50.46265,85.24963,49.82138,85.24963,49.82138,200.7475,117.3204,18497.53,HVA pooled
951888725,762120172,768908160,745276236,Brain Observatory 1.1,AL,45,-5,400,0,46.667,5,-1.667,-10,True,True,105.6061,39.97159,False,25,22.56758,105.6061,39.97159,105.6061,39.97159,248.6834,94.1259,18384.25,HVA pooled
951893165,761418226,768908589,742714475,Brain Observatory 1.1,AL,45,15,600,0,30,3.452,15,11.548,True,True,39.15986,72.67102,True,35,27.63953,39.15986,72.67102,72.67102,39.15986,171.1272,92.21441,12393.89,HVA pooled
951893714,761418226,768908589,742714475,Brain Observatory 1.1,AL,63.636,0.909,1100,0,30,3.452,33.636,-2.543,True,False,33.56118,40.4388,True,26.364,37.4241,33.56118,40.4388,40.4388,33.56118,95.2261,79.03055,5910.727,HVA pooled
951893769,761418226,768908589,742714475,Brain Observatory 1.1,AL,61.818,15.455,1100,0,30,3.452,31.818,12.003,True,False,37.14082,57.08128,True,28.182,37.4241,37.14082,57.08128,57.08128,37.14082,134.4162,87.45994,9233.163,HVA pooled
951894445,761418226,768908589,742714475,Brain Observatory 1.1,AL,56.364,-5.455,1100,0,30,3.452,26.364,-8.907,True,False,46.96885,47.39394,True,24.545,37.4241,46.96885,47.39394,47.39394,46.96885,111.6042,110.6032,9694.781,HVA pooled
951893800,761418226,768908589,742714475,Brain Observatory 1.1,AL,63.846,10.769,1300,0,30,3.452,33.846,7.317,True,False,28.20493,51.13858,True,26.154,40.68429,28.20493,51.13858,51.13858,28.20493,120.4222,66.41754,6281.728,HVA pooled
951893931,761418226,768908589,742714475,Brain Observatory 1.1,AL,52.857,0,700,0,30,3.452,22.857,-3.452,True,True,30.03045,33.5693,True,30,29.85411,30.03045,33.5693,33.5693,30.03045,79.04966,70.71629,4390.454,HVA pooled
951893980,761418226,768908589,742714475,Brain Observatory 1.1,AL,60,10,500,0,30,3.452,30,6.548,True,False,23.75933,26.50049,True,30,25.23133,23.75933,26.50049,26.50049,23.75933,62.40388,55.94895,2742.164,HVA pooled
951908893,758798717,770930077,735109609,Brain Observatory 1.1,AL,51.25,-8.75,800,0,46.667,13.333,4.583,-22.083,True,False,1025.251,62.29027,False,21.25,31.91538,1025.251,62.29027,1025.251,62.29027,2414.282,146.6824,278135.1,HVA pooled
951908891,758798717,770930077,735109609,Brain Observatory 1.1,AL,42,-6,500,0,46.667,13.333,-4.667,-19.333,True,False,10.69352,19.92451,True,24,25.23133,10.69352,19.92451,19.92451,10.69352,46.91864,25.18132,927.9269,HVA pooled
951908902,758798717,770930077,735109609,Brain Observatory 1.1,AL,44.286,-8.571,700,0,46.667,13.333,-2.381,-21.904,True,False,14.86957,20.83312,True,21.429,29.85411,14.86957,20.83312,20.83312,14.86957,49.05825,35.01517,1349.144,HVA pooled
951908914,758798717,770930077,735109609,Brain Observatory 1.1,AL,33.636,3.636,1100,0,46.667,13.333,-13.031,-9.697,True,True,39.28462,34.52436,True,23.636,37.4241,39.28462,34.52436,39.28462,34.52436,92.50821,81.29866,5906.817,HVA pooled
951908949,758798717,770930077,735109609,Brain Observatory 1.1,AL,42.857,0,700,0,46.667,13.333,-3.81,-13.333,True,True,19.83831,23.49689,True,30,29.85411,19.83831,23.49689,23.49689,19.83831,55.33095,46.71565,2030.114,HVA pooled
951908961,758798717,770930077,735109609,Brain Observatory 1.1,AL,45,-10,600,0,46.667,13.333,-1.667,-23.333,True,False,15.1274,10.4275,True,20,27.63953,15.1274,10.4275,15.1274,10.4275,35.6223,24.55488,686.9887,HVA pooled
951908967,758798717,770930077,735109609,Brain Observatory 1.1,AL,50,-10,100,0,46.667,13.333,3.333,-23.333,True,False,4.756595,7.947011,True,20,11.28379,4.756595,7.947011,7.947011,4.756595,18.71378,11.20093,164.6286,HVA pooled
951908969,758798717,770930077,735109609,Brain Observatory 1.1,AL,40,-5,600,0,46.667,13.333,-6.667,-18.333,True,True,13.99403,17.25581,True,25,27.63953,13.99403,17.25581,17.25581,13.99403,40.63432,32.95341,1051.679,HVA pooled
951908974,758798717,770930077,735109609,Brain Observatory 1.1,AL,41.429,1.429,2100,0,46.667,13.333,-5.238,-11.904,True,True,29.81605,67.54633,True,31.429,51.70883,29.81605,67.54633,67.54633,29.81605,159.0594,70.21144,8771.164,HVA pooled
951908976,758798717,770930077,735109609,Brain Observatory 1.1,AL,45,7.857,1400,0,46.667,13.333,-1.667,-5.476,True,True,44.80547,50.54729,True,35,42.22008,44.80547,50.54729,50.54729,44.80547,119.0298,105.5088,9863.572,HVA pooled
951908988,758798717,770930077,735109609,Brain Observatory 1.1,AL,31.25,5,800,0,46.667,13.333,-15.417,-8.333,True,True,40.47368,95.52153,True,21.25,31.91538,40.47368,95.52153,95.52153,40.47368,224.936,95.30823,16837.57,HVA pooled
951908994,758798717,770930077,735109609,Brain Observatory 1.1,AL,55,-2,1000,0,46.667,13.333,8.333,-15.333,True,True,46.10313,39.01194,True,28,35.68248,46.10313,39.01194,46.10313,39.01194,108.5646,91.86611,7833.095,HVA pooled
951909000,758798717,770930077,735109609,Brain Observatory 1.1,AL,60,15,600,0,46.667,13.333,13.333,1.667,True,True,8.268214,16.92833,True,30,27.63953,8.268214,16.92833,16.92833,8.268214,39.86318,19.47016,609.5807,HVA pooled
951909004,758798717,770930077,735109609,Brain Observatory 1.1,AL,70,-5,1200,0,46.667,13.333,23.333,-18.333,True,True,38.04805,51.3989,True,20,39.0882,38.04805,51.3989,51.3989,38.04805,121.0352,89.5963,8517.096,HVA pooled
951909044,758798717,770930077,735109609,Brain Observatory 1.1,AL,55,-5,400,0,46.667,13.333,8.333,-18.333,True,True,46.02804,26.20528,True,25,22.56758,46.02804,26.20528,46.02804,26.20528,108.3877,61.70872,5253.112,HVA pooled
951909046,758798717,770930077,735109609,Brain Observatory 1.1,AL,49.091,-6.364,1100,0,46.667,13.333,2.424,-19.697,True,False,30.67925,30.0355,True,23.636,37.4241,30.67925,30.0355,30.67925,30.0355,72.24412,70.7282,4013.146,HVA pooled
951909024,758798717,770930077,735109609,Brain Observatory 1.1,AL,52.5,-7.5,800,0,46.667,13.333,5.833,-20.833,True,False,33.95311,32.92152,True,22.5,31.91538,33.95311,32.92152,33.95311,32.92152,79.95347,77.52424,4868.159,HVA pooled
951909038,758798717,770930077,735109609,Brain Observatory 1.1,AL,63.333,13.333,300,0,46.667,13.333,16.666,0,True,True,9.951011,13.9012,True,26.667,19.5441,9.951011,13.9012,13.9012,9.951011,32.73482,23.43284,602.4552,HVA pooled
951909054,758798717,770930077,735109609,Brain Observatory 1.1,AL,46,8,500,0,46.667,13.333,-0.667,-5.333,True,True,25.97943,17.09306,True,36,25.23133,25.97943,17.09306,25.97943,17.09306,61.17689,40.25109,1933.993,HVA pooled
951909056,758798717,770930077,735109609,Brain Observatory 1.1,AL,55,10,800,0,46.667,13.333,8.333,-3.333,True,True,32.61544,43.67813,True,35,31.91538,32.61544,43.67813,43.67813,32.61544,102.8541,76.80349,6204.298,HVA pooled
951909103,758798717,770930077,735109609,Brain Observatory 1.1,AL,53.333,3.333,300,0,46.667,13.333,6.666,-10,True,True,8.203744,9.214618,True,33.333,19.5441,8.203744,9.214618,9.214618,8.203744,21.69877,19.31834,329.2265,HVA pooled
951909068,758798717,770930077,735109609,Brain Observatory 1.1,AL,35,-10,600,0,46.667,13.333,-11.667,-23.333,True,False,17.66824,15.81826,True,20,27.63953,17.66824,15.81826,17.66824,15.81826,41.60551,37.24916,1217.187,HVA pooled
951909076,758798717,770930077,735109609,Brain Observatory 1.1,AL,45,5,400,0,46.667,13.333,-1.667,-8.333,True,True,44.4531,869.8793,False,35,22.56758,44.4531,869.8793,869.8793,44.4531,2048.409,104.6791,168409.4,HVA pooled
951909078,758798717,770930077,735109609,Brain Observatory 1.1,AL,42.857,0,700,0,46.667,13.333,-3.81,-13.333,True,True,79.05024,52.67449,True,30,29.85411,79.05024,52.67449,79.05024,52.67449,186.1491,124.0389,18134.64,HVA pooled
951909082,758798717,770930077,735109609,Brain Observatory 1.1,AL,65,-5,400,0,46.667,13.333,18.333,-18.333,True,True,120.0865,65.06992,False,25,22.56758,120.0865,65.06992,120.0865,65.06992,282.7822,153.228,34031.41,HVA pooled
951909084,758798717,770930077,735109609,Brain Observatory 1.1,AL,52,4,500,0,46.667,13.333,5.333,-9.333,True,True,30.50507,32.52936,True,34,25.23133,30.50507,32.52936,32.52936,30.50507,76.60078,71.83395,4321.682,HVA pooled
951909086,758798717,770930077,735109609,Brain Observatory 1.1,AL,52.5,10,400,0,46.667,13.333,5.833,-3.333,True,True,18.75839,13.91925,True,37.5,22.56758,18.75839,13.91925,18.75839,13.91925,44.17263,32.77732,1137.147,HVA pooled
951909088,758798717,770930077,735109609,Brain Observatory 1.1,AL,45,-5,400,0,46.667,13.333,-1.667,-18.333,True,True,9.319927,12.3359,True,25,22.56758,9.319927,12.3359,12.3359,9.319927,29.04882,21.94675,500.7128,HVA pooled
951909091,758798717,770930077,735109609,Brain Observatory 1.1,AL,52,-6,500,0,46.667,13.333,5.333,-19.333,True,False,9.149978,14.74065,True,24,25.23133,9.149978,14.74065,14.74065,9.149978,34.71157,21.54655,587.4107,HVA pooled
951909093,758798717,770930077,735109609,Brain Observatory 1.1,AL,55,5,400,0,46.667,13.333,8.333,-8.333,True,True,7.624424,13.98487,True,35,22.56758,7.624424,13.98487,13.98487,7.624424,32.93186,17.95415,464.3772,HVA pooled
951909097,758798717,770930077,735109609,Brain Observatory 1.1,AL,65,-5,400,0,46.667,13.333,18.333,-18.333,True,True,12.79635,11.8127,True,25,22.56758,12.79635,11.8127,12.79635,11.8127,30.13309,27.81678,658.3252,HVA pooled
951909112,758798717,770930077,735109609,Brain Observatory 1.1,AL,70,-7.5,400,0,46.667,13.333,23.333,-20.833,True,False,9.090549,12.2886,True,20,22.56758,9.090549,12.2886,12.2886,9.090549,28.93744,21.40661,486.5168,HVA pooled
951909116,758798717,770930077,735109609,Brain Observatory 1.1,AL,58,-4,500,0,46.667,13.333,11.333,-17.333,True,True,13.39358,18.57779,True,26,25.23133,13.39358,18.57779,18.57779,13.39358,43.74735,31.53946,1083.667,HVA pooled
951909118,758798717,770930077,735109609,Brain Observatory 1.1,AL,65,-5,400,0,46.667,13.333,18.333,-18.333,True,True,11.69952,11.18518,True,25,22.56758,11.69952,11.18518,11.69952,11.18518,27.55026,26.33909,569.923,HVA pooled
951909122,758798717,770930077,735109609,Brain Observatory 1.1,AL,53.333,-1.111,900,0,46.667,13.333,6.666,-14.444,True,True,19.42884,24.79614,True,28.889,33.85138,19.42884,24.79614,24.79614,19.42884,58.39045,45.75142,2098.149,HVA pooled
951909124,758798717,770930077,735109609,Brain Observatory 1.1,AL,56.667,3.333,300,0,46.667,13.333,10,-10,True,True,9.416345,9.751043,True,33.333,19.5441,9.416345,9.751043,9.751043,9.416345,22.96195,22.1738,399.8884,HVA pooled
951909126,758798717,770930077,735109609,Brain Observatory 1.1,AL,50,-10,700,0,46.667,13.333,3.333,-23.333,True,False,28.62836,23.64233,True,20,29.85411,28.62836,23.64233,28.62836,23.64233,67.41464,55.67343,2947.76,HVA pooled
951909132,758798717,770930077,735109609,Brain Observatory 1.1,AL,65,5,800,0,46.667,13.333,18.333,-8.333,True,True,18.88785,25.72774,True,25,31.91538,18.88785,25.72774,25.72774,18.88785,60.58419,44.47748,2116.359,HVA pooled
951909140,758798717,770930077,735109609,Brain Observatory 1.1,AL,47.5,-2.5,800,0,46.667,13.333,0.833,-15.833,True,True,15.32511,21.88125,True,27.5,31.91538,15.32511,21.88125,21.88125,15.32511,51.5264,36.08788,1460.431,HVA pooled
951909144,758798717,770930077,735109609,Brain Observatory 1.1,AL,45,5,400,0,46.667,13.333,-1.667,-8.333,True,True,23.35361,23.52047,True,35,22.56758,23.35361,23.52047,23.52047,23.35361,55.38648,54.99354,2392.243,HVA pooled
951909148,758798717,770930077,735109609,Brain Observatory 1.1,AL,51.25,-1.25,800,0,46.667,13.333,4.583,-14.583,True,True,20.09159,25.46886,True,28.75,31.91538,20.09159,25.46886,25.46886,20.09159,59.97459,47.31207,2228.585,HVA pooled
951909150,758798717,770930077,735109609,Brain Observatory 1.1,AL,67.143,10,700,0,46.667,13.333,20.476,-3.333,True,True,17.32147,20.11697,True,22.857,29.85411,17.32147,20.11697,20.11697,17.32147,47.37183,40.78895,1517.584,HVA pooled
951909152,758798717,770930077,735109609,Brain Observatory 1.1,AL,60,2.857,700,0,46.667,13.333,13.333,-10.476,True,True,17.98719,22.55752,True,30,29.85411,17.98719,22.55752,22.55752,17.98719,53.1189,42.3566,1767.096,HVA pooled
951909154,758798717,770930077,735109609,Brain Observatory 1.1,AL,42,-6,500,0,46.667,13.333,-4.667,-19.333,True,False,8.166877,16.1874,True,24,25.23133,8.166877,16.1874,16.1874,8.166877,38.11841,19.23153,575.7559,HVA pooled
951909165,758798717,770930077,735109609,Brain Observatory 1.1,AL,66.667,3.333,300,0,46.667,13.333,20,-10,True,True,8.582645,11.6525,True,23.333,19.5441,8.582645,11.6525,11.6525,8.582645,27.43954,20.21059,435.5575,HVA pooled
951909163,758798717,770930077,735109609,Brain Observatory 1.1,AL,45,0,800,0,46.667,13.333,-1.667,-13.333,True,True,17.73991,20.64477,True,30,31.91538,17.73991,20.64477,20.64477,17.73991,48.61472,41.7743,1595.023,HVA pooled
951909177,758798717,770930077,735109609,Brain Observatory 1.1,AL,65,5,800,0,46.667,13.333,18.333,-8.333,True,True,23.1747,25.04021,True,25,31.91538,23.1747,25.04021,25.04021,23.1747,58.96518,54.57225,2527.303,HVA pooled
951909173,758798717,770930077,735109609,Brain Observatory 1.1,AL,42.941,-6.471,1700,0,46.667,13.333,-3.726,-19.804,True,False,27.66343,61.65774,True,23.529,46.52426,27.66343,61.65774,61.65774,27.66343,145.1929,65.14241,7428.463,HVA pooled
951909187,758798717,770930077,735109609,Brain Observatory 1.1,AL,62.5,0,400,0,46.667,13.333,15.833,-13.333,True,True,13.05743,13.15798,True,27.5,22.56758,13.05743,13.15798,13.15798,13.05743,30.98468,30.74791,748.26,HVA pooled
951909189,758798717,770930077,735109609,Brain Observatory 1.1,AL,50,0,100,0.001,46.667,13.333,3.333,-13.333,True,True,6.351228,10.68009,True,30,11.28379,6.351228,10.68009,10.68009,6.351228,25.1497,14.956,295.4188,HVA pooled
951909191,758798717,770930077,735109609,Brain Observatory 1.1,AL,50,-2.5,400,0,46.667,13.333,3.333,-15.833,True,True,10.09048,13.37406,True,27.5,22.56758,10.09048,13.37406,13.37406,10.09048,31.49349,23.76126,587.7331,HVA pooled
951909195,758798717,770930077,735109609,Brain Observatory 1.1,AL,30,10,700,0,46.667,13.333,-16.667,-3.333,True,True,20.22985,28.73658,True,20,29.85411,20.22985,28.73658,28.73658,20.22985,67.66949,47.63765,2531.822,HVA pooled
951909201,758798717,770930077,735109609,Brain Observatory 1.1,AL,34.286,1.429,700,0,46.667,13.333,-12.381,-11.904,True,True,15.31929,25.04529,True,24.286,29.85411,15.31929,25.04529,25.04529,15.31929,58.97714,36.07416,1670.975,HVA pooled
951909203,758798717,770930077,735109609,Brain Observatory 1.1,AL,51.667,1.667,600,0,46.667,13.333,5,-11.666,True,True,15.17723,21.81351,True,31.667,27.63953,15.17723,21.81351,21.81351,15.17723,51.36688,35.73964,1441.861,HVA pooled
951909219,758798717,770930077,735109609,Brain Observatory 1.1,AL,58.75,1.25,800,0,46.667,13.333,12.083,-12.083,True,True,21.04841,24.25246,True,31.25,31.91538,21.04841,24.25246,24.25246,21.04841,57.11018,49.56523,2223.21,HVA pooled
915957986,732592105,733744647,717038288,Brain Observatory 1.1,PM,56.667,-1.111,900,0,55,15,1.667,-16.111,True,True,23.71729,30.07529,True,28.889,33.85138,23.71729,30.07529,30.07529,23.71729,70.82189,55.84996,3106.564,HVA pooled
