stimulus_presentation_id,stimulus_block,start_time,stop_time,color,stimulus_name,orientation,x_position,size,y_position,spatial_frequency,phase,temporal_frequency,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1668,0.0,505.76625,506.01645,null,gabors,90.0,0.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,107,,,0,,False,5,test,2
1669,0.0,506.01645,506.26667,null,gabors,45.0,-20.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,167,,,0,,False,3,train,1
1670,0.0,506.26667,506.51689,null,gabors,90.0,0.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,162,,,0,,False,7,train,2
1671,0.0,506.51689,506.76711,null,gabors,0.0,-30.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,224,,,0,,False,8,test,0
1672,0.0,506.76711,507.01733,null,gabors,0.0,-30.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,90,,,0,,False,5,test,0
1673,0.0,507.01733,507.26753,null,gabors,0.0,30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,177,,,0,,False,4,train,0
1674,0.0,507.26753,507.51773,null,gabors,90.0,-40.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,209,,,0,,False,6,train,2
1675,0.0,507.51773,507.76793,null,gabors,0.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,211,,,0,,False,8,test,0
1676,0.0,507.76793,508.01813,null,gabors,90.0,30.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,9,,,0,,False,6,train,2
1677,0.0,508.01813,508.26834,null,gabors,90.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,96,,,0,,False,5,test,2
1678,0.0,508.26834,508.51856,null,gabors,45.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,97,,,0,,False,3,train,1
1679,0.0,508.51856,508.76877,null,gabors,90.0,40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,220,,,0,,False,3,train,2
1680,0.0,508.76877,509.01899,null,gabors,0.0,30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,46,,,0,,False,5,test,0
1681,0.0,509.01899,509.26919,null,gabors,0.0,20.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,124,,,0,,False,5,test,0
1682,0.0,509.26919,509.5194,null,gabors,90.0,0.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,217,,,0,,False,8,test,2
1683,0.0,509.5194,509.7696,null,gabors,0.0,30.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,14,,,0,,False,5,test,0
1684,0.0,509.7696,510.01981,null,gabors,90.0,-40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,121,,,0,,False,6,train,2
1685,0.0,510.01981,510.27002,null,gabors,45.0,0.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021003,189,,,0,,False,2,test,1
1686,0.0,510.27002,510.52023,null,gabors,45.0,30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021003,221,,,0,,False,5,test,1
1687,0.0,510.52023,510.77044,null,gabors,90.0,40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021003,199,,,0,,False,7,train,2
1688,0.0,510.77044,511.02065,null,gabors,45.0,-30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021003,49,,,0,,False,10,train,1
1689,0.0,511.02065,511.27085,null,gabors,0.0,10.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,182,,,0,,False,7,train,0
1690,0.0,511.27085,511.52106,null,gabors,45.0,10.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,226,,,0,,False,8,test,1
1691,0.0,511.52106,511.77126,null,gabors,90.0,-30.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,70,,,0,,False,7,train,2
1692,0.0,511.77126,512.02147,null,gabors,45.0,30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,26,,,0,,False,5,test,1
1693,0.0,512.02147,512.27169,null,gabors,45.0,20.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,170,,,0,,False,6,train,1
1694,0.0,512.27169,512.52191,null,gabors,45.0,-10.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,174,,,0,,False,6,train,1
1695,0.0,512.52191,512.77214,null,gabors,90.0,0.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,217,,,0,,False,9,train,2
1696,0.0,512.77214,513.02236,null,gabors,90.0,30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,154,,,0,,False,7,train,2
1697,0.0,513.02236,513.27256,null,gabors,45.0,-40.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,134,,,0,,False,7,train,1
1698,0.0,513.27256,513.52275,null,gabors,45.0,-20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,212,,,0,,False,6,train,1
1699,0.0,513.52275,513.77295,null,gabors,90.0,0.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,203,,,0,,False,4,train,2
1700,0.0,513.77295,514.02315,null,gabors,90.0,-20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,87,,,0,,False,8,test,2
1701,0.0,514.02315,514.27336,null,gabors,90.0,30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,154,,,0,,False,8,test,2
1702,0.0,514.27336,514.52358,null,gabors,90.0,0.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,186,,,0,,False,9,train,2
1703,0.0,514.52358,514.77379,null,gabors,0.0,40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,204,,,0,,False,5,test,0
1704,0.0,514.77379,515.02401,null,gabors,45.0,20.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,149,,,0,,False,8,test,1
1705,0.0,515.02401,515.27421,null,gabors,90.0,-10.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,81,,,0,,False,10,train,2
1706,0.0,515.27421,515.52441,null,gabors,0.0,0.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,139,,,0,,False,6,train,0
1707,0.0,515.52441,515.77461,null,gabors,0.0,0.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,138,,,0,,False,8,test,0
1708,0.0,515.77461,516.02481,null,gabors,0.0,-40.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,152,,,0,,False,7,train,0
1709,0.0,516.02481,516.27503,null,gabors,90.0,0.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,73,,,0,,False,6,train,2
1710,0.0,516.27503,516.52524,null,gabors,45.0,30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,221,,,0,,False,6,train,1
1711,0.0,516.52524,516.77546,null,gabors,0.0,40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,200,,,0,,False,5,test,0
1712,0.0,516.77546,517.02568,null,gabors,90.0,10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,99,,,0,,False,6,train,2
1713,0.0,517.02568,517.27588,null,gabors,0.0,-40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,109,,,0,,False,4,train,0
1714,0.0,517.27588,517.52608,null,gabors,0.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,210,,,0,,False,6,train,0
1715,0.0,517.52608,517.77629,null,gabors,0.0,30.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,1,,,0,,False,7,train,0
1716,0.0,517.77629,518.02649,null,gabors,90.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,130,,,0,,False,6,train,2
1717,0.0,518.02649,518.27671,null,gabors,45.0,30.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,197,,,0,,False,9,train,1
1718,0.0,518.27671,518.52692,null,gabors,0.0,-20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,235,,,0,,False,4,train,0
1719,0.0,518.52692,518.77714,null,gabors,0.0,-10.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,53,,,0,,False,8,test,0
1720,0.0,518.77714,519.02736,null,gabors,90.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,156,,,0,,False,7,train,2
1721,0.0,519.02736,519.27756,null,gabors,45.0,-10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,64,,,0,,False,7,train,1
1722,0.0,519.27756,519.52775,null,gabors,90.0,10.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,48,,,0,,False,6,train,2
1723,0.0,519.52775,519.77795,null,gabors,90.0,-10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,84,,,0,,False,6,train,2
1724,0.0,519.77795,520.02815,null,gabors,90.0,-20.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,132,,,0,,False,9,train,2
1725,0.0,520.02815,520.27836,null,gabors,45.0,40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,150,,,0,,False,3,train,1
1726,0.0,520.27836,520.52858,null,gabors,0.0,30.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,190,,,0,,False,5,test,0
1727,0.0,520.52858,520.77879,null,gabors,90.0,30.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,123,,,0,,False,7,train,2
1728,0.0,520.77879,521.02901,null,gabors,90.0,0.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,203,,,0,,False,5,test,2
1729,0.0,521.02901,521.27921,null,gabors,0.0,30.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,14,,,0,,False,6,train,0
1730,0.0,521.27921,521.52942,null,gabors,90.0,-30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,85,,,0,,False,3,train,2
1731,0.0,521.52942,521.77962,null,gabors,0.0,40.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,125,,,0,,False,8,test,0
1732,0.0,521.77962,522.02983,null,gabors,45.0,-10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,57,,,0,,False,6,train,1
1733,0.0,522.02983,522.28005,null,gabors,0.0,-20.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,183,,,0,,False,9,train,0
1734,0.0,522.28005,522.53027,null,gabors,0.0,30.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,59,,,0,,False,8,test,0
1735,0.0,522.53027,522.78049,null,gabors,45.0,20.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,170,,,0,,False,7,train,1
1736,0.0,522.78049,523.03071,null,gabors,45.0,0.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,163,,,0,,False,9,train,1
1737,0.0,523.03071,523.28091,null,gabors,90.0,-30.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,45,,,0,,False,6,train,2
1738,0.0,523.28091,523.5311,null,gabors,45.0,-10.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,54,,,0,,False,6,train,1
1739,0.0,523.5311,523.7813,null,gabors,90.0,20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,129,,,0,,False,5,test,2
1740,0.0,523.7813,524.0315,null,gabors,90.0,10.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,173,,,0,,False,4,train,2
1741,0.0,524.0315,524.28172,null,gabors,90.0,30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,62,,,0,,False,8,test,2
1742,0.0,524.28172,524.53193,null,gabors,45.0,40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,215,,,0,,False,6,train,1
1743,0.0,524.53193,524.78215,null,gabors,90.0,-20.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,176,,,0,,False,7,train,2
1744,0.0,524.78215,525.03237,null,gabors,90.0,-20.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,2,,,0,,False,6,train,2
1745,0.0,525.03237,525.28257,null,gabors,45.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,202,,,0,,False,7,train,1
1746,0.0,525.28257,525.53277,null,gabors,90.0,-30.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,114,,,0,,False,6,train,2
1747,0.0,525.53277,525.78298,null,gabors,45.0,0.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,104,,,0,,False,6,train,1
1748,0.0,525.78298,526.03318,null,gabors,0.0,-40.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,12,,,0,,False,4,train,0
1749,0.0,526.03318,526.2834,null,gabors,0.0,0.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,78,,,0,,False,8,test,0
1750,0.0,526.2834,526.53361,null,gabors,45.0,20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,60,,,0,,False,5,test,1
1751,0.0,526.53361,526.78383,null,gabors,90.0,10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,75,,,0,,False,10,train,2
1752,0.0,526.78383,527.03405,null,gabors,45.0,40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,18,,,0,,False,1,train,1
1753,0.0,527.03405,527.28425,null,gabors,45.0,-30.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,88,,,0,,False,7,train,1
1754,0.0,527.28425,527.53445,null,gabors,45.0,-30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,49,,,0,,False,11,test,1
1755,0.0,527.53445,527.78465,null,gabors,45.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,126,,,0,,False,7,train,1
1756,0.0,527.78465,528.03485,null,gabors,90.0,20.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,137,,,0,,False,7,train,2
1757,0.0,528.03485,528.28507,null,gabors,90.0,-20.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,178,,,0,,False,8,test,2
1758,0.0,528.28507,528.53528,null,gabors,0.0,10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,71,,,0,,False,9,train,0
1759,0.0,528.53528,528.7855,null,gabors,90.0,0.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,157,,,0,,False,9,train,2
1760,0.0,528.7855,529.03572,null,gabors,45.0,-40.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,232,,,0,,False,4,train,1
1761,0.0,529.03572,529.28592,null,gabors,90.0,0.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,217,,,0,,False,10,train,2
1762,0.0,529.28592,529.53611,null,gabors,45.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,126,,,0,,False,8,test,1
1763,0.0,529.53611,529.78631,null,gabors,90.0,30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,29,,,0,,False,6,train,2
1764,0.0,529.78631,530.03651,null,gabors,45.0,40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,146,,,0,,False,9,train,1
1765,0.0,530.03651,530.28673,null,gabors,45.0,40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,18,,,0,,False,2,test,1
1766,0.0,530.28673,530.53694,null,gabors,90.0,-20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,194,,,0,,False,5,test,2
1767,0.0,530.53694,530.78716,null,gabors,0.0,40.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,83,,,0,,False,7,train,0
1768,0.0,530.78716,531.03738,null,gabors,90.0,-20.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,176,,,0,,False,8,test,2
1769,0.0,531.03738,531.28758,null,gabors,45.0,30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,11,,,0,,False,7,train,1
1770,0.0,531.28758,531.53778,null,gabors,0.0,20.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,206,,,0,,False,4,train,0
1771,0.0,531.53778,531.78799,null,gabors,45.0,40.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,44,,,0,,False,6,train,1
1772,0.0,531.78799,532.03819,null,gabors,90.0,-30.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,45,,,0,,False,7,train,2
1773,0.0,532.03819,532.28841,null,gabors,90.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,96,,,0,,False,6,train,2
1774,0.0,532.28841,532.53862,null,gabors,90.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,130,,,0,,False,7,train,2
1775,0.0,532.53862,532.78884,null,gabors,90.0,-20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,180,,,0,,False,6,train,2
1776,0.0,532.78884,533.03906,null,gabors,0.0,0.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,151,,,0,,False,6,train,0
1777,0.0,533.03906,533.28926,null,gabors,45.0,-40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,166,,,0,,False,9,train,1
1778,0.0,533.28926,533.53946,null,gabors,45.0,-10.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,54,,,0,,False,7,train,1
1779,0.0,533.53946,533.78966,null,gabors,0.0,20.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,229,,,0,,False,6,train,0
1780,0.0,533.78966,534.03986,null,gabors,45.0,-20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,15,,,0,,False,10,train,1
1781,0.0,534.03986,534.29007,null,gabors,0.0,10.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,182,,,0,,False,8,test,0
1782,0.0,534.29007,534.54029,null,gabors,45.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,143,,,0,,False,7,train,1
1783,0.0,534.54029,534.7905,null,gabors,90.0,-40.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,209,,,0,,False,7,train,2
1784,0.0,534.7905,535.04072,null,gabors,45.0,10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,34,,,0,,False,6,train,1
1785,0.0,535.04072,535.29092,null,gabors,45.0,-40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,166,,,0,,False,10,train,1
1786,0.0,535.29092,535.54112,null,gabors,0.0,10.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,236,,,0,,False,7,train,0
1787,0.0,535.54112,535.79133,null,gabors,45.0,10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,34,,,0,,False,7,train,1
1788,0.0,535.79133,536.04153,null,gabors,90.0,-20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,180,,,0,,False,7,train,2
1789,0.0,536.04153,536.29175,null,gabors,90.0,-20.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,22,,,0,,False,8,test,2
1790,0.0,536.29175,536.54197,null,gabors,0.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,179,,,0,,False,9,train,0
1791,0.0,536.54197,536.79219,null,gabors,45.0,-10.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,95,,,0,,False,8,test,1
1792,0.0,536.79219,537.04241,null,gabors,90.0,10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,99,,,0,,False,7,train,2
1793,0.0,537.04241,537.29261,null,gabors,45.0,30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,26,,,0,,False,6,train,1
1794,0.0,537.29261,537.54281,null,gabors,90.0,0.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,203,,,0,,False,6,train,2
1795,0.0,537.54281,537.79301,null,gabors,45.0,40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,150,,,0,,False,4,train,1
1796,0.0,537.79301,538.04321,null,gabors,0.0,10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,71,,,0,,False,10,train,0
1797,0.0,538.04321,538.29343,null,gabors,45.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,143,,,0,,False,8,test,1
1798,0.0,538.29343,538.54364,null,gabors,45.0,10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,34,,,0,,False,8,test,1
1799,0.0,538.54364,538.79386,null,gabors,90.0,20.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,63,,,0,,False,7,train,2
1800,0.0,538.79386,539.04408,null,gabors,45.0,10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,231,,,0,,False,7,train,1
1801,0.0,539.04408,539.29428,null,gabors,0.0,20.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,124,,,0,,False,6,train,0
1802,0.0,539.29428,539.54448,null,gabors,45.0,10.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,33,,,0,,False,7,train,1
1803,0.0,539.54448,539.79468,null,gabors,45.0,-40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,238,,,0,,False,3,train,1
1804,0.0,539.79468,540.04488,null,gabors,90.0,20.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,219,,,0,,False,6,train,2
