stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,spatial_frequency,x_position,y_position,frame,phase,temporal_frequency,stimulus_name,size,color,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
138,0.0,118.7581,119.0083,90.0,0.08,20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,33,,,0,,False,1,train,2
139,0.0,119.0083,119.25851,0.0,0.08,30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,66,,,0,,False,1,train,0
140,0.0,119.25851,119.50872,45.0,0.08,40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,104,,,0,,False,0,train,1
141,0.0,119.50872,119.75893,45.0,0.08,40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,105,,,0,,False,0,train,1
142,0.0,119.75893,120.00914,0.0,0.08,-40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,106,,,0,,False,0,train,0
143,0.0,120.00914,120.25935,45.0,0.08,-20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,107,,,0,,False,0,train,1
144,0.0,120.25935,120.50956,45.0,0.08,20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,108,,,0,,False,0,train,1
145,0.0,120.50956,120.75976,90.0,0.08,10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,3,,,0,,False,1,train,2
146,0.0,120.75976,121.00997,0.0,0.08,10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,9,,,0,,False,2,test,0
147,0.0,121.00997,121.26018,0.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,109,,,0,,False,0,train,0
148,0.0,121.26018,121.51038,45.0,0.08,-40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,67,,,0,,False,1,train,1
149,0.0,121.51038,121.76059,90.0,0.08,40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,110,,,0,,False,0,train,2
150,0.0,121.76059,122.01079,90.0,0.08,-30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,111,,,0,,False,0,train,2
151,0.0,122.01079,122.261,0.0,0.08,20.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,112,,,0,,False,0,train,0
152,0.0,122.261,122.51121,90.0,0.08,30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,113,,,0,,False,0,train,2
153,0.0,122.51121,122.76142,90.0,0.08,40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,75,,,0,,False,1,train,2
154,0.0,122.76142,123.01163,0.0,0.08,30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,114,,,0,,False,0,train,0
155,0.0,123.01163,123.26185,90.0,0.08,-40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,115,,,0,,False,0,train,2
156,0.0,123.26185,123.51206,90.0,0.08,-30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,61,,,0,,False,1,train,2
157,0.0,123.51206,123.76227,90.0,0.08,-20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,116,,,0,,False,0,train,2
158,0.0,123.76227,124.01248,90.0,0.08,0.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,85,,,0,,False,1,train,2
159,0.0,124.01248,124.26269,0.0,0.08,-30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,89,,,0,,False,1,train,0
160,0.0,124.26269,124.5129,90.0,0.08,30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,4,,,0,,False,3,train,2
161,0.0,124.5129,124.7631,45.0,0.08,40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,117,,,0,,False,0,train,1
162,0.0,124.7631,125.01331,45.0,0.08,-20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,118,,,0,,False,0,train,1
163,0.0,125.01331,125.26352,45.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,11,,,0,,False,2,test,1
164,0.0,125.26352,125.51372,45.0,0.08,-30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,82,,,0,,False,1,train,1
165,0.0,125.51372,125.76394,45.0,0.08,40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,119,,,0,,False,0,train,1
166,0.0,125.76394,126.01416,0.0,0.08,30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,5,,,0,,False,1,train,0
167,0.0,126.01416,126.26438,0.0,0.08,-10.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,29,,,0,,False,1,train,0
168,0.0,126.26438,126.5146,45.0,0.08,-20.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,120,,,0,,False,0,train,1
169,0.0,126.5146,126.7648,90.0,0.08,0.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,30,,,0,,False,3,train,2
170,0.0,126.7648,127.015,45.0,0.08,40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,121,,,0,,False,0,train,1
171,0.0,127.015,127.26521,0.0,0.08,-20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,122,,,0,,False,0,train,0
172,0.0,127.26521,127.51541,0.0,0.08,0.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,123,,,0,,False,0,train,0
173,0.0,127.51541,127.76562,90.0,0.08,40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,60,,,0,,False,1,train,2
174,0.0,127.76562,128.01582,45.0,0.08,-10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,48,,,0,,False,1,train,1
175,0.0,128.01582,128.26602,0.0,0.08,40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,26,,,0,,False,2,test,0
176,0.0,128.26602,128.51623,90.0,0.08,40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,60,,,0,,False,2,test,2
177,0.0,128.51623,128.76644,90.0,0.08,-20.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,124,,,0,,False,0,train,2
178,0.0,128.76644,129.01665,0.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,79,,,0,,False,1,train,0
179,0.0,129.01665,129.26686,45.0,0.08,0.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,18,,,0,,False,1,train,1
180,0.0,129.26686,129.51707,45.0,0.08,10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,94,,,0,,False,1,train,1
181,0.0,129.51707,129.76728,0.0,0.08,30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,5,,,0,,False,2,test,0
182,0.0,129.76728,130.01749,45.0,0.08,30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,125,,,0,,False,0,train,1
183,0.0,130.01749,130.26771,0.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,98,,,0,,False,1,train,0
184,0.0,130.26771,130.51792,90.0,0.08,30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,4,,,0,,False,4,train,2
185,0.0,130.51792,130.76812,45.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,126,,,0,,False,0,train,1
186,0.0,130.76812,131.01833,0.0,0.08,30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,5,,,0,,False,3,train,0
187,0.0,131.01833,131.26854,0.0,0.08,30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,114,,,0,,False,1,train,0
188,0.0,131.26854,131.51874,45.0,0.08,0.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,7,,,0,,False,1,train,1
189,0.0,131.51874,131.76895,90.0,0.08,40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,127,,,0,,False,0,train,2
190,0.0,131.76895,132.01916,0.0,0.08,30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,23,,,0,,False,2,test,0
191,0.0,132.01916,132.26937,0.0,0.08,-10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,128,,,0,,False,0,train,0
192,0.0,132.26937,132.51958,0.0,0.08,-40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,129,,,0,,False,0,train,0
193,0.0,132.51958,132.76979,45.0,0.08,30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,102,,,0,,False,1,train,1
194,0.0,132.76979,133.02,45.0,0.08,-10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,83,,,0,,False,1,train,1
195,0.0,133.02,133.27021,90.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,77,,,0,,False,1,train,2
196,0.0,133.27021,133.52042,0.0,0.08,20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,44,,,0,,False,1,train,0
197,0.0,133.52042,133.77063,0.0,0.08,-10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,128,,,0,,False,1,train,0
198,0.0,133.77063,134.02084,0.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,28,,,0,,False,1,train,0
199,0.0,134.02084,134.27105,0.0,0.08,30.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,64,,,0,,False,2,test,0
200,0.0,134.27105,134.52126,45.0,0.08,-20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,34,,,0,,False,2,test,1
201,0.0,134.52126,134.77147,0.0,0.08,-40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,52,,,0,,False,1,train,0
202,0.0,134.77147,135.02167,90.0,0.08,20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,130,,,0,,False,0,train,2
203,0.0,135.02167,135.27188,0.0,0.08,40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,26,,,0,,False,3,train,0
204,0.0,135.27188,135.52209,0.0,0.08,-10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,131,,,0,,False,0,train,0
205,0.0,135.52209,135.7723,0.0,0.08,-10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,37,,,0,,False,1,train,0
206,0.0,135.7723,136.02251,0.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,132,,,0,,False,0,train,0
207,0.0,136.02251,136.27272,45.0,0.08,-40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,16,,,0,,False,1,train,1
208,0.0,136.27272,136.52293,0.0,0.08,-10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,131,,,0,,False,1,train,0
209,0.0,136.52293,136.77314,0.0,0.08,-20.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,42,,,0,,False,3,train,0
210,0.0,136.77314,137.02335,90.0,0.08,-10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,133,,,0,,False,0,train,2
211,0.0,137.02335,137.27357,0.0,0.08,40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,134,,,0,,False,0,train,0
212,0.0,137.27357,137.52378,90.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,19,,,0,,False,1,train,2
213,0.0,137.52378,137.77399,0.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,79,,,0,,False,2,test,0
214,0.0,137.77399,138.02419,90.0,0.08,10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,135,,,0,,False,0,train,2
215,0.0,138.02419,138.27439,0.0,0.08,-10.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,29,,,0,,False,2,test,0
216,0.0,138.27439,138.5246,0.0,0.08,10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,136,,,0,,False,0,train,0
217,0.0,138.5246,138.77481,0.0,0.08,-40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,106,,,0,,False,1,train,0
218,0.0,138.77481,139.02502,90.0,0.08,-10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,137,,,0,,False,0,train,2
219,0.0,139.02502,139.27524,90.0,0.08,20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,138,,,0,,False,0,train,2
220,0.0,139.27524,139.52545,0.0,0.08,-10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,139,,,0,,False,0,train,0
221,0.0,139.52545,139.77566,90.0,0.08,20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,33,,,0,,False,2,test,2
222,0.0,139.77566,140.02586,45.0,0.08,40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,119,,,0,,False,1,train,1
223,0.0,140.02586,140.27606,90.0,0.08,40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,140,,,0,,False,0,train,2
224,0.0,140.27606,140.52627,90.0,0.08,30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,4,,,0,,False,5,test,2
225,0.0,140.52627,140.77648,90.0,0.08,40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,141,,,0,,False,0,train,2
226,0.0,140.77648,141.02669,45.0,0.08,-10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,40,,,0,,False,1,train,1
227,0.0,141.02669,141.2769,90.0,0.08,-10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,142,,,0,,False,0,train,2
228,0.0,141.2769,141.52711,45.0,0.08,20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,143,,,0,,False,0,train,1
229,0.0,141.52711,141.77732,90.0,0.08,-30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,96,,,0,,False,1,train,2
230,0.0,141.77732,142.02753,90.0,0.08,10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,135,,,0,,False,1,train,2
231,0.0,142.02753,142.27775,90.0,0.08,40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,144,,,0,,False,0,train,2
232,0.0,142.27775,142.52796,90.0,0.08,-30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,61,,,0,,False,2,test,2
233,0.0,142.52796,142.77816,45.0,0.08,-40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,145,,,0,,False,0,train,1
234,0.0,142.77816,143.02836,45.0,0.08,20.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,146,,,0,,False,0,train,1
235,0.0,143.02836,143.27857,45.0,0.08,-30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,147,,,0,,False,0,train,1
236,0.0,143.27857,143.52877,0.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,148,,,0,,False,0,train,0
237,0.0,143.52877,143.77898,45.0,0.08,-20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,118,,,0,,False,1,train,1
238,0.0,143.77898,144.02919,0.0,0.08,30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,149,,,0,,False,0,train,0
239,0.0,144.02919,144.27941,45.0,0.08,10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,41,,,0,,False,2,test,1
240,0.0,144.27941,144.52962,0.0,0.08,-40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,14,,,0,,False,2,test,0
241,0.0,144.52962,144.77983,90.0,0.08,0.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,30,,,0,,False,4,train,2
242,0.0,144.77983,145.03003,0.0,0.08,40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,26,,,0,,False,4,train,0
243,0.0,145.03003,145.28024,0.0,0.08,-30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,150,,,0,,False,0,train,0
244,0.0,145.28024,145.53045,45.0,0.08,-40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,16,,,0,,False,2,test,1
245,0.0,145.53045,145.78066,45.0,0.08,40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,121,,,0,,False,1,train,1
246,0.0,145.78066,146.03087,0.0,0.08,20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,151,,,0,,False,0,train,0
247,0.0,146.03087,146.28108,90.0,0.08,-20.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,152,,,0,,False,0,train,2
248,0.0,146.28108,146.53129,90.0,0.08,0.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,10,,,0,,False,1,train,2
249,0.0,146.53129,146.7815,0.0,0.08,20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,50,,,0,,False,2,test,0
250,0.0,146.7815,147.03171,0.0,0.08,20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,22,,,0,,False,1,train,0
251,0.0,147.03171,147.28192,45.0,0.08,30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,153,,,0,,False,0,train,1
252,0.0,147.28192,147.53213,0.0,0.08,40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,134,,,0,,False,1,train,0
253,0.0,147.53213,147.78235,90.0,0.08,20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,33,,,0,,False,3,train,2
254,0.0,147.78235,148.03256,45.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,154,,,0,,False,0,train,1
255,0.0,148.03256,148.28277,90.0,0.08,0.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,30,,,0,,False,5,test,2
256,0.0,148.28277,148.53299,0.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,148,,,0,,False,1,train,0
257,0.0,148.53299,148.78319,90.0,0.08,0.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,155,,,0,,False,0,train,2
258,0.0,148.78319,149.03339,90.0,0.08,30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,91,,,0,,False,1,train,2
259,0.0,149.03339,149.28359,90.0,0.08,-10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,156,,,0,,False,0,train,2
260,0.0,149.28359,149.53379,90.0,0.08,20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,157,,,0,,False,0,train,2
261,0.0,149.53379,149.784,90.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,97,,,0,,False,2,test,2
262,0.0,149.784,150.0342,45.0,0.08,-40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,57,,,0,,False,1,train,1
263,0.0,150.0342,150.28441,0.0,0.08,-10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,158,,,0,,False,0,train,0
264,0.0,150.28441,150.53462,45.0,0.08,20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,159,,,0,,False,0,train,1
265,0.0,150.53462,150.78483,45.0,0.08,40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,117,,,0,,False,1,train,1
266,0.0,150.78483,151.03504,0.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,148,,,0,,False,2,test,0
267,0.0,151.03504,151.28526,90.0,0.08,30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,91,,,0,,False,2,test,2
268,0.0,151.28526,151.53547,90.0,0.08,20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,160,,,0,,False,0,train,2
269,0.0,151.53547,151.78568,90.0,0.08,-20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,161,,,0,,False,0,train,2
270,0.0,151.78568,152.03588,90.0,0.08,40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,75,,,0,,False,2,test,2
271,0.0,152.03588,152.28609,90.0,0.08,-20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,162,,,0,,False,0,train,2
272,0.0,152.28609,152.5363,90.0,0.08,20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,33,,,0,,False,4,train,2
273,0.0,152.5363,152.78651,45.0,0.08,-30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,70,,,0,,False,1,train,1
274,0.0,152.78651,153.03671,90.0,0.08,-40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,163,,,0,,False,0,train,2
275,0.0,153.03671,153.28692,45.0,0.08,-10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,48,,,0,,False,2,test,1
