stimulus_presentation_id,stimulus_block,start_time,stop_time,Dir,phase,stimulus_name,color,size,contrast,y_position,x_position,frame,Speed,coherence,spatial_frequency,orientation,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1803,0.0,519.40381,519.65401,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,90.0,4.0,0.25020306,79,,,0,,False,6,train,2
1804,0.0,519.65401,519.90422,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,0.0,null,null,null,0.08,90.0,4.0,0.25020306,89,,,0,,False,4,train,2
1805,0.0,519.90422,520.15443,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-10.0,null,null,null,0.08,0.0,4.0,0.25021444,226,,,0,,False,6,train,0
1806,0.0,520.15443,520.40464,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,20.0,null,null,null,0.08,45.0,4.0,0.25021444,74,,,0,,False,5,test,1
1807,0.0,520.40464,520.65486,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021444,235,,,0,,False,6,train,0
1808,0.0,520.65486,520.90507,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,30.0,null,null,null,0.08,0.0,4.0,0.25021444,137,,,0,,False,7,train,0
1809,0.0,520.90507,521.15528,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,0.0,null,null,null,0.08,45.0,4.0,0.25020556,180,,,0,,False,11,test,1
1810,0.0,521.15528,521.40548,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,40.0,null,null,null,0.08,90.0,4.0,0.25020556,211,,,0,,False,8,test,2
1811,0.0,521.40548,521.65569,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-20.0,null,null,null,0.08,45.0,4.0,0.25020556,169,,,0,,False,9,train,1
1812,0.0,521.65569,521.9059,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-20.0,null,null,null,0.08,0.0,4.0,0.25020556,235,,,0,,False,7,train,0
1813,0.0,521.9059,522.15611,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021694,129,,,0,,False,5,test,0
1814,0.0,522.15611,522.40633,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021694,53,,,0,,False,7,train,0
1815,0.0,522.40633,522.65655,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,30.0,null,null,null,0.08,0.0,4.0,0.25021694,222,,,0,,False,6,train,0
1816,0.0,522.65655,522.90676,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,40.0,null,null,null,0.08,90.0,4.0,0.25021694,186,,,0,,False,7,train,2
1817,0.0,522.90676,523.15697,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020306,218,,,0,,False,6,train,2
1818,0.0,523.15697,523.40717,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,20.0,null,null,null,0.08,45.0,4.0,0.25020306,177,,,0,,False,4,train,1
1819,0.0,523.40717,523.65737,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,40.0,null,null,null,0.08,0.0,4.0,0.25020306,159,,,0,,False,5,test,0
1820,0.0,523.65737,523.90758,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-30.0,null,null,null,0.08,0.0,4.0,0.25020306,123,,,0,,False,9,train,0
1821,0.0,523.90758,524.15779,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021694,236,,,0,,False,5,test,0
1822,0.0,524.15779,524.40801,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021694,129,,,0,,False,6,train,0
1823,0.0,524.40801,524.65823,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021694,129,,,0,,False,7,train,0
1824,0.0,524.65823,524.90844,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,20.0,null,null,null,0.08,45.0,4.0,0.25021694,177,,,0,,False,5,test,1
1825,0.0,524.90844,525.15864,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,0.0,null,null,null,0.08,90.0,4.0,0.25020056,160,,,0,,False,5,test,2
1826,0.0,525.15864,525.40884,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,30.0,null,null,null,0.08,0.0,4.0,0.25020056,222,,,0,,False,7,train,0
1827,0.0,525.40884,525.65905,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,0.0,null,null,null,0.08,45.0,4.0,0.25020056,134,,,0,,False,5,test,1
1828,0.0,525.65905,525.90925,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,10.0,null,null,null,0.08,0.0,4.0,0.25020056,1,,,0,,False,8,test,0
1829,0.0,525.90925,526.15946,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,10.0,null,null,null,0.08,45.0,4.0,0.25020944,130,,,0,,False,7,train,1
1830,0.0,526.15946,526.40966,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,10.0,null,null,null,0.08,0.0,4.0,0.25020944,215,,,0,,False,9,train,0
1831,0.0,526.40966,526.65987,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-10.0,null,null,null,0.08,45.0,4.0,0.25020944,238,,,0,,False,6,train,1
1832,0.0,526.65987,526.91008,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-30.0,null,null,null,0.08,0.0,4.0,0.25020944,193,,,0,,False,7,train,0
1833,0.0,526.91008,527.1603,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,0.0,null,null,null,0.08,45.0,4.0,0.25021306,99,,,0,,False,8,test,1
1834,0.0,527.1603,527.41051,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,30.0,null,null,null,0.08,0.0,4.0,0.25021306,230,,,0,,False,7,train,0
1835,0.0,527.41051,527.66072,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,30.0,null,null,null,0.08,90.0,4.0,0.25021306,225,,,0,,False,7,train,2
1836,0.0,527.66072,527.91094,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021306,127,,,0,,False,9,train,0
1837,0.0,527.91094,528.16113,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-10.0,null,null,null,0.08,45.0,4.0,0.25019694,142,,,0,,False,6,train,1
1838,0.0,528.16113,528.41133,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-30.0,null,null,null,0.08,45.0,4.0,0.25019694,71,,,0,,False,7,train,1
1839,0.0,528.41133,528.66153,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,0.0,null,null,null,0.08,0.0,4.0,0.25019694,175,,,0,,False,6,train,0
1840,0.0,528.66153,528.91172,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,0.0,null,null,null,0.08,45.0,4.0,0.25019694,134,,,0,,False,6,train,1
1841,0.0,528.91172,529.16194,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-10.0,null,null,null,0.08,45.0,4.0,0.25021556,36,,,0,,False,8,test,1
1842,0.0,529.16194,529.41215,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,20.0,null,null,null,0.08,45.0,4.0,0.25021556,179,,,0,,False,4,train,1
1843,0.0,529.41215,529.66237,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-10.0,null,null,null,0.08,45.0,4.0,0.25021556,147,,,0,,False,6,train,1
1844,0.0,529.66237,529.91259,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,20.0,null,null,null,0.08,0.0,4.0,0.25021556,223,,,0,,False,6,train,0
1845,0.0,529.91259,530.1628,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-40.0,null,null,null,0.08,45.0,4.0,0.25021444,2,,,0,,False,8,test,1
1846,0.0,530.1628,530.41301,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,20.0,null,null,null,0.08,45.0,4.0,0.25021444,177,,,0,,False,6,train,1
1847,0.0,530.41301,530.66323,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,10.0,null,null,null,0.08,90.0,4.0,0.25021444,204,,,0,,False,8,test,2
1848,0.0,530.66323,530.91344,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021444,145,,,0,,False,5,test,2
1849,0.0,530.91344,531.16365,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,40.0,null,null,null,0.08,0.0,4.0,0.25020556,29,,,0,,False,10,train,0
1850,0.0,531.16365,531.41385,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,30.0,null,null,null,0.08,0.0,4.0,0.25020556,230,,,0,,False,8,test,0
1851,0.0,531.41385,531.66406,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,20.0,null,null,null,0.08,45.0,4.0,0.25020556,74,,,0,,False,6,train,1
1852,0.0,531.66406,531.91427,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-20.0,null,null,null,0.08,45.0,4.0,0.25020556,50,,,0,,False,8,test,1
1853,0.0,531.91427,532.16447,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,30.0,null,null,null,0.08,45.0,4.0,0.25020444,75,,,0,,False,8,test,1
1854,0.0,532.16447,532.41467,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020444,136,,,0,,False,9,train,1
1855,0.0,532.41467,532.66488,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,10.0,null,null,null,0.08,0.0,4.0,0.25020444,215,,,0,,False,10,train,0
1856,0.0,532.66488,532.91508,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,30.0,null,null,null,0.08,90.0,4.0,0.25020444,88,,,0,,False,5,test,2
1857,0.0,532.91508,533.1653,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,40.0,null,null,null,0.08,90.0,4.0,0.25021556,86,,,0,,False,8,test,2
1858,0.0,533.1653,533.41551,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021556,240,,,0,,False,7,train,0
1859,0.0,533.41551,533.66573,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-20.0,null,null,null,0.08,90.0,4.0,0.25021556,201,,,0,,False,9,train,2
1860,0.0,533.66573,533.91595,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,10.0,null,null,null,0.08,90.0,4.0,0.25021556,204,,,0,,False,9,train,2
1861,0.0,533.91595,534.16616,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-30.0,null,null,null,0.08,0.0,4.0,0.25021444,121,,,0,,False,8,test,0
1862,0.0,534.16616,534.41637,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,40.0,null,null,null,0.08,45.0,4.0,0.25021444,207,,,0,,False,7,train,1
1863,0.0,534.41637,534.66659,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,10.0,null,null,null,0.08,0.0,4.0,0.25021444,103,,,0,,False,10,train,0
1864,0.0,534.66659,534.9168,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-30.0,null,null,null,0.08,0.0,4.0,0.25021444,87,,,0,,False,5,test,0
1865,0.0,534.9168,535.16701,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,45.0,4.0,0.25020306,109,,,0,,False,6,train,1
1866,0.0,535.16701,535.41721,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,10.0,null,null,null,0.08,45.0,4.0,0.25020306,216,,,0,,False,2,test,1
1867,0.0,535.41721,535.66741,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,0.0,null,null,null,0.08,45.0,4.0,0.25020306,166,,,0,,False,8,test,1
1868,0.0,535.66741,535.91762,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020306,173,,,0,,False,6,train,1
1869,0.0,535.91762,536.16783,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-30.0,null,null,null,0.08,90.0,4.0,0.25021444,16,,,0,,False,8,test,2
1870,0.0,536.16783,536.41804,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,0.0,null,null,null,0.08,0.0,4.0,0.25021444,44,,,0,,False,9,train,0
1871,0.0,536.41804,536.66826,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,10.0,null,null,null,0.08,45.0,4.0,0.25021444,234,,,0,,False,6,train,1
1872,0.0,536.66826,536.91847,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021444,236,,,0,,False,6,train,0
1873,0.0,536.91847,537.16868,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,30.0,null,null,null,0.08,45.0,4.0,0.25020556,233,,,0,,False,6,train,1
1874,0.0,537.16868,537.41888,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,40.0,null,null,null,0.08,0.0,4.0,0.25020556,165,,,0,,False,7,train,0
1875,0.0,537.41888,537.66909,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-10.0,null,null,null,0.08,0.0,4.0,0.25020556,133,,,0,,False,6,train,0
1876,0.0,537.66909,537.9193,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-10.0,null,null,null,0.08,45.0,4.0,0.25020556,24,,,0,,False,8,test,1
1877,0.0,537.9193,538.1695,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,10.0,null,null,null,0.08,45.0,4.0,0.25020694,84,,,0,,False,5,test,1
1878,0.0,538.1695,538.41971,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,90.0,4.0,0.25020694,15,,,0,,False,7,train,2
1879,0.0,538.41971,538.66992,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,30.0,null,null,null,0.08,45.0,4.0,0.25020694,90,,,0,,False,6,train,1
1880,0.0,538.66992,538.92012,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,40.0,null,null,null,0.08,90.0,4.0,0.25020694,203,,,0,,False,6,train,2
1881,0.0,538.92012,539.17033,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,10.0,null,null,null,0.08,45.0,4.0,0.25020806,115,,,0,,False,7,train,1
1882,0.0,539.17033,539.42054,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,90.0,4.0,0.25020806,171,,,0,,False,9,train,2
1883,0.0,539.42054,539.67075,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020806,173,,,0,,False,7,train,1
1884,0.0,539.67075,539.92096,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,10.0,null,null,null,0.08,0.0,4.0,0.25020806,140,,,0,,False,8,test,0
1885,0.0,539.92096,540.17117,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021194,157,,,0,,False,6,train,0
1886,0.0,540.17117,540.42138,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-40.0,null,null,null,0.08,45.0,4.0,0.25021194,98,,,0,,False,11,test,1
1887,0.0,540.42138,540.67159,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-40.0,null,null,null,0.08,45.0,4.0,0.25021194,98,,,0,,False,12,train,1
1888,0.0,540.67159,540.9218,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,20.0,null,null,null,0.08,45.0,4.0,0.25021194,179,,,0,,False,5,test,1
1889,0.0,540.9218,541.17201,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,0.0,null,null,null,0.08,45.0,4.0,0.25020806,139,,,0,,False,8,test,1
1890,0.0,541.17201,541.42222,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,40.0,null,null,null,0.08,45.0,4.0,0.25020806,37,,,0,,False,7,train,1
1891,0.0,541.42222,541.67243,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,0.0,4.0,0.25020806,135,,,0,,False,8,test,0
1892,0.0,541.67243,541.92264,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,10.0,null,null,null,0.08,0.0,4.0,0.25020806,228,,,0,,False,7,train,0
1893,0.0,541.92264,542.17285,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,20.0,null,null,null,0.08,90.0,4.0,0.25020944,43,,,0,,False,11,test,2
1894,0.0,542.17285,542.42305,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,10.0,null,null,null,0.08,0.0,4.0,0.25020944,140,,,0,,False,9,train,0
1895,0.0,542.42305,542.67326,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,30.0,null,null,null,0.08,0.0,4.0,0.25020944,210,,,0,,False,5,test,0
1896,0.0,542.67326,542.92347,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,10.0,null,null,null,0.08,0.0,4.0,0.25020944,1,,,0,,False,9,train,0
1897,0.0,542.92347,543.17368,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,10.0,null,null,null,0.08,45.0,4.0,0.25020806,234,,,0,,False,7,train,1
1898,0.0,543.17368,543.42389,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,0.0,null,null,null,0.08,0.0,4.0,0.25020806,96,,,0,,False,7,train,0
1899,0.0,543.42389,543.6741,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-10.0,null,null,null,0.08,45.0,4.0,0.25020806,66,,,0,,False,7,train,1
1900,0.0,543.6741,543.92431,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,30.0,null,null,null,0.08,0.0,4.0,0.25020806,210,,,0,,False,6,train,0
1901,0.0,543.92431,544.17452,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,20.0,null,null,null,0.08,0.0,4.0,0.25021444,223,,,0,,False,7,train,0
1902,0.0,544.17452,544.42473,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,0.0,4.0,0.25021444,149,,,0,,False,9,train,0
1903,0.0,544.42473,544.67495,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-30.0,null,null,null,0.08,45.0,4.0,0.25021444,136,,,0,,False,10,train,1
1904,0.0,544.67495,544.92516,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,0.0,null,null,null,0.08,0.0,4.0,0.25021444,117,,,0,,False,4,train,0
1905,0.0,544.92516,545.17537,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020306,3,,,0,,False,9,train,2
1906,0.0,545.17537,545.42557,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020306,33,,,0,,False,8,test,1
1907,0.0,545.42557,545.67577,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-40.0,null,null,null,0.08,0.0,4.0,0.25020306,192,,,0,,False,7,train,0
1908,0.0,545.67577,545.92598,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,10.0,null,null,null,0.08,45.0,4.0,0.25020306,111,,,0,,False,6,train,1
1909,0.0,545.92598,546.17619,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-10.0,null,null,null,0.08,90.0,4.0,0.25021444,218,,,0,,False,7,train,2
1910,0.0,546.17619,546.4264,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-10.0,null,null,null,0.08,90.0,4.0,0.25021444,65,,,0,,False,9,train,2
1911,0.0,546.4264,546.67662,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-20.0,null,null,null,0.08,90.0,4.0,0.25021444,196,,,0,,False,5,test,2
1912,0.0,546.67662,546.92683,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,30.0,null,null,null,0.08,0.0,4.0,0.25021444,230,,,0,,False,9,train,0
1913,0.0,546.92683,547.17704,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-20.0,null,null,null,0.08,90.0,4.0,0.25020556,199,,,0,,False,6,train,2
1914,0.0,547.17704,547.42724,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,20.0,null,null,null,0.08,45.0,4.0,0.25020556,179,,,0,,False,6,train,1
1915,0.0,547.42724,547.67745,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,0.0,null,null,null,0.08,0.0,4.0,0.25020556,117,,,0,,False,5,test,0
1916,0.0,547.67745,547.92766,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-10.0,null,null,null,0.08,0.0,4.0,0.25020556,95,,,0,,False,8,test,0
1917,0.0,547.92766,548.17787,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-10.0,null,null,null,0.08,45.0,4.0,0.25021444,238,,,0,,False,7,train,1
1918,0.0,548.17787,548.42808,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,30.0,null,null,null,0.08,0.0,4.0,0.25021444,230,,,0,,False,10,train,0
1919,0.0,548.42808,548.6783,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,10.0,null,null,null,0.08,0.0,4.0,0.25021444,77,,,0,,False,7,train,0
1920,0.0,548.6783,548.92851,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,20.0,null,null,null,0.08,0.0,4.0,0.25021444,126,,,0,,False,6,train,0
1921,0.0,548.92851,549.17872,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,10.0,null,null,null,0.08,45.0,4.0,0.25020806,216,,,0,,False,3,train,1
1922,0.0,549.17872,549.42893,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-40.0,null,null,null,0.08,0.0,4.0,0.25020806,217,,,0,,False,9,train,0
1923,0.0,549.42893,549.67914,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,10.0,null,null,null,0.08,0.0,4.0,0.25020806,140,,,0,,False,10,train,0
1924,0.0,549.67914,549.92935,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,20.0,null,null,null,0.08,45.0,4.0,0.25020806,197,,,0,,False,9,train,1
1925,0.0,549.92935,550.17956,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-30.0,null,null,null,0.08,45.0,4.0,0.25021194,173,,,0,,False,8,test,1
1926,0.0,550.17956,550.42977,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021194,227,,,0,,False,10,train,0
1927,0.0,550.42977,550.67998,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,30.0,null,null,null,0.08,90.0,4.0,0.25021194,88,,,0,,False,6,train,2
1928,0.0,550.67998,550.93019,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-10.0,null,null,null,0.08,0.0,4.0,0.25021194,226,,,0,,False,7,train,0
1929,0.0,550.93019,551.1804,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-20.0,null,null,null,0.08,0.0,4.0,0.25020556,57,,,0,,False,8,test,0
1930,0.0,551.1804,551.4306,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-20.0,null,null,null,0.08,45.0,4.0,0.25020556,102,,,0,,False,7,train,1
1931,0.0,551.4306,551.68081,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,40.0,null,null,null,0.08,0.0,4.0,0.25020556,120,,,0,,False,5,test,0
