stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,phase,x_position,contrast,stimulus_name,Dir,frame,orientation,spatial_frequency,Speed,color,coherence,size,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3174,0.0,869.24195,869.49216,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021191,235,,,0,,False,12,train,1
3175,0.0,869.49216,869.74238,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021191,117,,,0,,False,12,train,1
3176,0.0,869.74238,869.99259,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021191,216,,,0,,False,14,test,1
3177,0.0,869.99259,870.24279,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020559,84,,,0,,False,12,train,2
3178,0.0,870.24279,870.493,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020559,236,,,0,,False,12,train,0
3179,0.0,870.493,870.74321,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020559,66,,,0,,False,12,train,2
3180,0.0,870.74321,870.99341,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020559,239,,,0,,False,11,test,1
3181,0.0,870.99341,871.24362,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020441,23,,,0,,False,13,train,0
3182,0.0,871.24362,871.49382,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020441,146,,,0,,False,14,test,2
3183,0.0,871.49382,871.74402,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020441,145,,,0,,False,13,train,0
3184,0.0,871.74402,871.99423,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020441,67,,,0,,False,11,test,2
3185,0.0,871.99423,872.24444,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021559,232,,,0,,False,11,test,0
3186,0.0,872.24444,872.49466,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021559,193,,,0,,False,12,train,2
3187,0.0,872.49466,872.74488,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021559,205,,,0,,False,12,train,0
3188,0.0,872.74488,872.99509,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021559,180,,,0,,False,12,train,2
3189,0.0,872.99509,873.2453,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020691,28,,,0,,False,13,train,0
3190,0.0,873.2453,873.4955,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020691,158,,,0,,False,12,train,1
3191,0.0,873.4955,873.74571,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020691,202,,,0,,False,13,train,2
3192,0.0,873.74571,873.99592,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020691,117,,,0,,False,13,train,1
3193,0.0,873.99592,874.24613,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020809,183,,,0,,False,14,test,0
3194,0.0,874.24613,874.49633,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020809,143,,,0,,False,12,train,0
3195,0.0,874.49633,874.74654,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020809,46,,,0,,False,13,train,1
3196,0.0,874.74654,874.99675,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020809,104,,,0,,False,14,test,1
3197,0.0,874.99675,875.24696,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021191,187,,,0,,False,14,test,0
3198,0.0,875.24696,875.49717,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021191,1,,,0,,False,12,train,1
3199,0.0,875.49717,875.74739,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021191,17,,,0,,False,13,train,2
3200,0.0,875.74739,875.9976,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021191,210,,,0,,False,13,train,1
3201,0.0,875.9976,876.2478,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020559,55,,,0,,False,14,test,1
3202,0.0,876.2478,876.49801,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020559,228,,,0,,False,12,train,1
3203,0.0,876.49801,876.74822,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020559,34,,,0,,False,13,train,2
3204,0.0,876.74822,876.99842,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020559,134,,,0,,False,12,train,2
3205,0.0,876.99842,877.24864,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021441,81,,,0,,False,13,train,2
3206,0.0,877.24864,877.49885,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021441,195,,,0,,False,14,test,1
3207,0.0,877.49885,877.74906,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021441,31,,,0,,False,11,test,2
3208,0.0,877.74906,877.99928,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021441,86,,,0,,False,13,train,0
3209,0.0,877.99928,878.24949,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020809,127,,,0,,False,14,test,2
3210,0.0,878.24949,878.49969,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020809,237,,,0,,False,12,train,2
3211,0.0,878.49969,878.7499,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020809,66,,,0,,False,13,train,2
3212,0.0,878.7499,879.00011,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020809,72,,,0,,False,13,train,1
3213,0.0,879.00011,879.25031,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020191,178,,,0,,False,11,test,0
3214,0.0,879.25031,879.50051,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020191,229,,,0,,False,12,train,2
3215,0.0,879.50051,879.75072,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020191,35,,,0,,False,12,train,2
3216,0.0,879.75072,880.00092,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020191,144,,,0,,False,11,test,1
3217,0.0,880.00092,880.25113,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021559,25,,,0,,False,12,train,0
3218,0.0,880.25113,880.50135,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021559,116,,,0,,False,13,train,0
3219,0.0,880.50135,880.75157,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021559,203,,,0,,False,11,test,0
3220,0.0,880.75157,881.00178,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021559,101,,,0,,False,11,test,0
3221,0.0,881.00178,881.25199,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021191,186,,,0,,False,13,train,2
3222,0.0,881.25199,881.5022,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021191,33,,,0,,False,13,train,2
3223,0.0,881.5022,881.75242,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021191,209,,,0,,False,13,train,2
3224,0.0,881.75242,882.00263,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021191,160,,,0,,False,14,test,0
3225,0.0,882.00263,882.25283,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020309,9,,,0,,False,13,train,1
3226,0.0,882.25283,882.50303,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020309,75,,,0,,False,12,train,2
3227,0.0,882.50303,882.75324,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020309,234,,,0,,False,14,test,2
3228,0.0,882.75324,883.00344,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020309,26,,,0,,False,13,train,0
3229,0.0,883.00344,883.25365,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020941,169,,,0,,False,12,train,0
3230,0.0,883.25365,883.50386,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020941,52,,,0,,False,13,train,0
3231,0.0,883.50386,883.75407,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,17,,,0,,False,14,test,2
3232,0.0,883.75407,884.00428,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020941,203,,,0,,False,12,train,0
3233,0.0,884.00428,884.25449,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021309,70,,,0,,False,13,train,0
3234,0.0,884.25449,884.5047,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021309,3,,,0,,False,12,train,1
3235,0.0,884.5047,884.75492,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021309,61,,,0,,False,11,test,2
3236,0.0,884.75492,885.00513,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021309,67,,,0,,False,12,train,2
3237,0.0,885.00513,885.25534,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020441,96,,,0,,False,12,train,0
3238,0.0,885.25534,885.50554,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020441,177,,,0,,False,13,train,2
3239,0.0,885.50554,885.75574,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020441,101,,,0,,False,12,train,0
3240,0.0,885.75574,886.00595,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020441,39,,,0,,False,11,test,1
3241,0.0,886.00595,886.25616,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021559,73,,,0,,False,14,test,1
3242,0.0,886.25616,886.50638,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021559,58,,,0,,False,14,test,0
3243,0.0,886.50638,886.7566,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021559,193,,,0,,False,13,train,2
3244,0.0,886.7566,887.00681,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021559,22,,,0,,False,12,train,2
3245,0.0,887.00681,887.25702,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020441,6,,,0,,False,14,test,2
3246,0.0,887.25702,887.50722,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020441,179,,,0,,False,11,test,0
3247,0.0,887.50722,887.75742,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020441,232,,,0,,False,12,train,0
3248,0.0,887.75742,888.00763,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020441,100,,,0,,False,12,train,1
3249,0.0,888.00763,888.25784,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021059,22,,,0,,False,13,train,2
3250,0.0,888.25784,888.50805,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021059,120,,,0,,False,14,test,0
3251,0.0,888.50805,888.75826,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021059,49,,,0,,False,13,train,1
3252,0.0,888.75826,889.00847,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021059,14,,,0,,False,12,train,0
3253,0.0,889.00847,889.25867,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020191,188,,,0,,False,12,train,1
3254,0.0,889.25867,889.50887,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020191,51,,,0,,False,14,test,1
3255,0.0,889.50887,889.75908,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020191,80,,,0,,False,12,train,1
3256,0.0,889.75908,890.00928,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020191,224,,,0,,False,13,train,0
3257,0.0,890.00928,890.25949,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021559,77,,,0,,False,11,test,1
3258,0.0,890.25949,890.50971,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021559,9,,,0,,False,14,test,1
3259,0.0,890.50971,890.75993,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021559,134,,,0,,False,13,train,2
3260,0.0,890.75993,891.01014,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021559,139,,,0,,False,13,train,1
3261,0.0,891.01014,891.26035,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020941,201,,,0,,False,13,train,0
3262,0.0,891.26035,891.51056,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,179,,,0,,False,12,train,0
3263,0.0,891.51056,891.76077,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020941,98,,,0,,False,12,train,0
3264,0.0,891.76077,892.01098,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020941,14,,,0,,False,13,train,0
3265,0.0,892.01098,892.26119,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020809,128,,,0,,False,13,train,1
3266,0.0,892.26119,892.51139,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020809,119,,,0,,False,11,test,1
3267,0.0,892.51139,892.7616,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020809,26,,,0,,False,14,test,0
3268,0.0,892.7616,893.01181,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020809,33,,,0,,False,14,test,2
3269,0.0,893.01181,893.26202,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021191,153,,,0,,False,13,train,2
3270,0.0,893.26202,893.51223,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021191,228,,,0,,False,13,train,1
3271,0.0,893.51223,893.76245,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021191,119,,,0,,False,12,train,1
3272,0.0,893.76245,894.01266,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021191,5,,,0,,False,14,test,0
3273,0.0,894.01266,894.26287,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,167,,,0,,False,11,test,2
3274,0.0,894.26287,894.51307,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,223,,,0,,False,13,train,2
3275,0.0,894.51307,894.76328,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020809,15,,,0,,False,12,train,2
3276,0.0,894.76328,895.01349,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020809,153,,,0,,False,14,test,2
3277,0.0,895.01349,895.2637,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020941,30,,,0,,False,13,train,1
3278,0.0,895.2637,895.51391,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020941,107,,,0,,False,13,train,2
3279,0.0,895.51391,895.76412,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020941,121,,,0,,False,12,train,0
3280,0.0,895.76412,896.01433,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020941,129,,,0,,False,12,train,1
3281,0.0,896.01433,896.26453,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020559,111,,,0,,False,13,train,2
3282,0.0,896.26453,896.51474,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020559,180,,,0,,False,13,train,2
3283,0.0,896.51474,896.76495,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020559,3,,,0,,False,13,train,1
3284,0.0,896.76495,897.01515,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020559,35,,,0,,False,13,train,2
3285,0.0,897.01515,897.26536,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020941,188,,,0,,False,13,train,1
3286,0.0,897.26536,897.51557,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020941,140,,,0,,False,14,test,2
3287,0.0,897.51557,897.76578,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020941,233,,,0,,False,13,train,2
3288,0.0,897.76578,898.01599,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020941,106,,,0,,False,12,train,2
3289,0.0,898.01599,898.2662,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021309,77,,,0,,False,12,train,1
3290,0.0,898.2662,898.51641,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021309,143,,,0,,False,13,train,0
3291,0.0,898.51641,898.76663,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021309,16,,,0,,False,13,train,2
3292,0.0,898.76663,899.01684,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021309,126,,,0,,False,11,test,1
3293,0.0,899.01684,899.26705,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020941,119,,,0,,False,13,train,1
3294,0.0,899.26705,899.51726,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020941,243,,,0,,False,12,train,1
3295,0.0,899.51726,899.76747,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020941,223,,,0,,False,14,test,2
3296,0.0,899.76747,900.01768,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020941,202,,,0,,False,14,test,2
3297,0.0,900.01768,900.26789,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020809,98,,,0,,False,13,train,0
3298,0.0,900.26789,900.51809,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,84,,,0,,False,13,train,2
3299,0.0,900.51809,900.7683,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020809,39,,,0,,False,12,train,1
3300,0.0,900.7683,901.01851,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020809,196,,,0,,False,11,test,1
3301,0.0,901.01851,901.26873,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021441,133,,,0,,False,12,train,1
3302,0.0,901.26873,901.51894,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021441,42,,,0,,False,14,test,1
