stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,size,spatial_frequency,x_position,temporal_frequency,y_position,phase,stimulus_name,contrast,color,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
138,0.0,115.9078,116.158,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,85,,,0,,False,1,train,2
139,0.0,116.158,116.4082,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,35,,,0,,False,1,train,0
140,0.0,116.4082,116.65841,90.0,"[20.0, 20.0]",0.08,10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,9,,,0,,False,1,train,2
141,0.0,116.65841,116.90862,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,105,,,0,,False,0,train,1
142,0.0,116.90862,117.15883,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,106,,,0,,False,0,train,1
143,0.0,117.15883,117.40905,90.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,107,,,0,,False,0,train,2
144,0.0,117.40905,117.65926,0.0,"[20.0, 20.0]",0.08,10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,108,,,0,,False,0,train,0
145,0.0,117.65926,117.90946,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,100,,,0,,False,1,train,0
146,0.0,117.90946,118.15966,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,109,,,0,,False,0,train,2
147,0.0,118.15966,118.40987,0.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,110,,,0,,False,0,train,0
148,0.0,118.40987,118.66007,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,111,,,0,,False,0,train,2
149,0.0,118.66007,118.91028,45.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,112,,,0,,False,0,train,1
150,0.0,118.91028,119.16049,45.0,"[20.0, 20.0]",0.08,0.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,15,,,0,,False,2,test,1
151,0.0,119.16049,119.41071,45.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,21,,,0,,False,1,train,1
152,0.0,119.41071,119.66092,90.0,"[20.0, 20.0]",0.08,0.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,113,,,0,,False,0,train,2
153,0.0,119.66092,119.91113,0.0,"[20.0, 20.0]",0.08,40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,104,,,0,,False,1,train,0
154,0.0,119.91113,120.16133,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,63,,,0,,False,1,train,2
155,0.0,120.16133,120.41153,90.0,"[20.0, 20.0]",0.08,20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,2,,,0,,False,2,test,2
156,0.0,120.41153,120.66174,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,106,,,0,,False,1,train,1
157,0.0,120.66174,120.91195,90.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,13,,,0,,False,2,test,2
158,0.0,120.91195,121.16216,90.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,114,,,0,,False,0,train,2
159,0.0,121.16216,121.41238,0.0,"[20.0, 20.0]",0.08,10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,97,,,0,,False,1,train,0
160,0.0,121.41238,121.66259,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,115,,,0,,False,0,train,2
161,0.0,121.66259,121.9128,0.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,110,,,0,,False,1,train,0
162,0.0,121.9128,122.163,45.0,"[20.0, 20.0]",0.08,20.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,116,,,0,,False,0,train,1
163,0.0,122.163,122.4132,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,117,,,0,,False,0,train,1
164,0.0,122.4132,122.66341,90.0,"[20.0, 20.0]",0.08,0.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,118,,,0,,False,0,train,2
165,0.0,122.66341,122.91362,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,45,,,0,,False,2,test,2
166,0.0,122.91362,123.16383,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,119,,,0,,False,0,train,1
167,0.0,123.16383,123.41404,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,120,,,0,,False,0,train,0
168,0.0,123.41404,123.66425,0.0,"[20.0, 20.0]",0.08,0.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,121,,,0,,False,0,train,0
169,0.0,123.66425,123.91446,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,12,,,0,,False,1,train,2
170,0.0,123.91446,124.16467,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,122,,,0,,False,0,train,0
171,0.0,124.16467,124.41488,0.0,"[20.0, 20.0]",0.08,40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,123,,,0,,False,0,train,0
172,0.0,124.41488,124.66509,45.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,86,,,0,,False,2,test,1
173,0.0,124.66509,124.91529,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,124,,,0,,False,0,train,2
174,0.0,124.91529,125.16549,0.0,"[20.0, 20.0]",0.08,20.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,125,,,0,,False,0,train,0
175,0.0,125.16549,125.4157,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,74,,,0,,False,1,train,2
176,0.0,125.4157,125.6659,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,92,,,0,,False,2,test,1
177,0.0,125.6659,125.91612,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,126,,,0,,False,0,train,2
178,0.0,125.91612,126.16633,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,127,,,0,,False,0,train,1
179,0.0,126.16633,126.41654,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,128,,,0,,False,0,train,0
180,0.0,126.41654,126.66676,90.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,33,,,0,,False,1,train,2
181,0.0,126.66676,126.91697,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,109,,,0,,False,1,train,2
182,0.0,126.91697,127.16717,0.0,"[20.0, 20.0]",0.08,30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,129,,,0,,False,0,train,0
183,0.0,127.16717,127.41738,0.0,"[20.0, 20.0]",0.08,10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,130,,,0,,False,0,train,0
184,0.0,127.41738,127.66759,90.0,"[20.0, 20.0]",0.08,30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,87,,,0,,False,1,train,2
185,0.0,127.66759,127.9178,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,131,,,0,,False,0,train,0
186,0.0,127.9178,128.16801,90.0,"[20.0, 20.0]",0.08,20.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,64,,,0,,False,1,train,2
187,0.0,128.16801,128.41822,0.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,132,,,0,,False,0,train,0
188,0.0,128.41822,128.66843,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,96,,,0,,False,1,train,1
189,0.0,128.66843,128.91864,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,26,,,0,,False,1,train,1
190,0.0,128.91864,129.16885,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,127,,,0,,False,1,train,1
191,0.0,129.16885,129.41906,90.0,"[20.0, 20.0]",0.08,30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,87,,,0,,False,2,test,2
192,0.0,129.41906,129.66927,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,133,,,0,,False,0,train,0
193,0.0,129.66927,129.91948,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,126,,,0,,False,1,train,2
194,0.0,129.91948,130.16968,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,134,,,0,,False,0,train,0
195,0.0,130.16968,130.41988,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,135,,,0,,False,0,train,0
196,0.0,130.41988,130.67009,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,136,,,0,,False,0,train,1
197,0.0,130.67009,130.9203,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,137,,,0,,False,0,train,0
198,0.0,130.9203,131.17052,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,138,,,0,,False,0,train,1
199,0.0,131.17052,131.42074,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,139,,,0,,False,0,train,1
200,0.0,131.42074,131.67095,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,140,,,0,,False,0,train,0
201,0.0,131.67095,131.92115,45.0,"[20.0, 20.0]",0.08,20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,141,,,0,,False,0,train,1
202,0.0,131.92115,132.17135,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,128,,,0,,False,1,train,0
203,0.0,132.17135,132.42156,90.0,"[20.0, 20.0]",0.08,30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,95,,,0,,False,1,train,2
204,0.0,132.42156,132.67176,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,109,,,0,,False,2,test,2
205,0.0,132.67176,132.92197,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,96,,,0,,False,2,test,1
206,0.0,132.92197,133.17218,0.0,"[20.0, 20.0]",0.08,20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,142,,,0,,False,0,train,0
207,0.0,133.17218,133.42239,90.0,"[20.0, 20.0]",0.08,0.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,118,,,0,,False,1,train,2
208,0.0,133.42239,133.6726,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,143,,,0,,False,0,train,2
209,0.0,133.6726,133.92281,45.0,"[20.0, 20.0]",0.08,0.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,144,,,0,,False,0,train,1
210,0.0,133.92281,134.17302,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,145,,,0,,False,0,train,0
211,0.0,134.17302,134.42324,90.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,114,,,0,,False,1,train,2
212,0.0,134.42324,134.67345,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,18,,,0,,False,1,train,0
213,0.0,134.67345,134.92366,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,146,,,0,,False,0,train,1
214,0.0,134.92366,135.17387,90.0,"[20.0, 20.0]",0.08,20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,22,,,0,,False,1,train,2
215,0.0,135.17387,135.42408,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,109,,,0,,False,3,train,2
216,0.0,135.42408,135.67429,90.0,"[20.0, 20.0]",0.08,10.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,17,,,0,,False,2,test,2
217,0.0,135.67429,135.9245,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,147,,,0,,False,0,train,1
218,0.0,135.9245,136.1747,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,14,,,0,,False,1,train,0
219,0.0,136.1747,136.4249,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,148,,,0,,False,0,train,0
220,0.0,136.4249,136.67511,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,96,,,0,,False,3,train,1
221,0.0,136.67511,136.92532,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,25,,,0,,False,1,train,1
222,0.0,136.92532,137.17553,45.0,"[20.0, 20.0]",0.08,40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,149,,,0,,False,0,train,1
223,0.0,137.17553,137.42574,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,124,,,0,,False,1,train,2
224,0.0,137.42574,137.67595,0.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,103,,,0,,False,1,train,0
225,0.0,137.67595,137.92616,90.0,"[20.0, 20.0]",0.08,30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,10,,,0,,False,1,train,2
226,0.0,137.92616,138.17637,45.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,150,,,0,,False,0,train,1
227,0.0,138.17637,138.42658,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,40,,,0,,False,1,train,1
228,0.0,138.42658,138.67679,45.0,"[20.0, 20.0]",0.08,0.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,151,,,0,,False,0,train,1
229,0.0,138.67679,138.927,90.0,"[20.0, 20.0]",0.08,20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,71,,,0,,False,2,test,2
230,0.0,138.927,139.17721,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,152,,,0,,False,0,train,1
231,0.0,139.17721,139.42743,45.0,"[20.0, 20.0]",0.08,20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,141,,,0,,False,1,train,1
232,0.0,139.42743,139.67764,90.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,58,,,0,,False,1,train,2
233,0.0,139.67764,139.92784,0.0,"[20.0, 20.0]",0.08,10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,153,,,0,,False,0,train,0
234,0.0,139.92784,140.17804,45.0,"[20.0, 20.0]",0.08,30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,154,,,0,,False,0,train,1
235,0.0,140.17804,140.42825,45.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,155,,,0,,False,0,train,1
236,0.0,140.42825,140.67845,0.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,156,,,0,,False,0,train,0
237,0.0,140.67845,140.92866,0.0,"[20.0, 20.0]",0.08,0.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,121,,,0,,False,1,train,0
238,0.0,140.92866,141.17887,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,157,,,0,,False,0,train,1
239,0.0,141.17887,141.42908,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,158,,,0,,False,0,train,2
240,0.0,141.42908,141.67929,90.0,"[20.0, 20.0]",0.08,40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,55,,,0,,False,1,train,2
241,0.0,141.67929,141.9295,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,159,,,0,,False,0,train,1
242,0.0,141.9295,142.1797,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,120,,,0,,False,1,train,0
243,0.0,142.1797,142.42991,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,160,,,0,,False,0,train,2
244,0.0,142.42991,142.68012,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,157,,,0,,False,1,train,1
245,0.0,142.68012,142.93033,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,26,,,0,,False,2,test,1
246,0.0,142.93033,143.18055,45.0,"[20.0, 20.0]",0.08,30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,38,,,0,,False,1,train,1
247,0.0,143.18055,143.43077,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,161,,,0,,False,0,train,1
248,0.0,143.43077,143.68098,45.0,"[20.0, 20.0]",0.08,40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,4,,,0,,False,2,test,1
249,0.0,143.68098,143.93118,90.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,107,,,0,,False,1,train,2
250,0.0,143.93118,144.18138,0.0,"[20.0, 20.0]",0.08,10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,153,,,0,,False,1,train,0
251,0.0,144.18138,144.43159,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,159,,,0,,False,1,train,1
252,0.0,144.43159,144.68179,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,78,,,0,,False,1,train,2
253,0.0,144.68179,144.932,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,63,,,0,,False,2,test,2
254,0.0,144.932,145.18221,90.0,"[20.0, 20.0]",0.08,0.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,118,,,0,,False,2,test,2
255,0.0,145.18221,145.43242,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,162,,,0,,False,0,train,1
256,0.0,145.43242,145.68263,90.0,"[20.0, 20.0]",0.08,40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,163,,,0,,False,0,train,2
257,0.0,145.68263,145.93284,0.0,"[20.0, 20.0]",0.08,20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,164,,,0,,False,0,train,0
258,0.0,145.93284,146.18304,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,1,,,0,,False,1,train,1
259,0.0,146.18304,146.43325,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,1,,,0,,False,2,test,1
260,0.0,146.43325,146.68346,0.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,165,,,0,,False,0,train,0
261,0.0,146.68346,146.93367,45.0,"[20.0, 20.0]",0.08,30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,89,,,0,,False,1,train,1
262,0.0,146.93367,147.18389,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,166,,,0,,False,0,train,0
263,0.0,147.18389,147.43411,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,140,,,0,,False,1,train,0
264,0.0,147.43411,147.68432,45.0,"[20.0, 20.0]",0.08,0.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,151,,,0,,False,1,train,1
265,0.0,147.68432,147.93453,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,48,,,0,,False,1,train,1
266,0.0,147.93453,148.18473,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,1,,,0,,False,3,train,1
267,0.0,148.18473,148.43493,45.0,"[20.0, 20.0]",0.08,20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,167,,,0,,False,0,train,1
268,0.0,148.43493,148.68514,0.0,"[20.0, 20.0]",0.08,10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,108,,,0,,False,1,train,0
269,0.0,148.68514,148.93535,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,168,,,0,,False,0,train,2
270,0.0,148.93535,149.18555,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,147,,,0,,False,1,train,1
271,0.0,149.18555,149.43576,90.0,"[20.0, 20.0]",0.08,10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,169,,,0,,False,0,train,2
272,0.0,149.43576,149.68597,45.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,112,,,0,,False,1,train,1
273,0.0,149.68597,149.93618,0.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,156,,,0,,False,1,train,0
274,0.0,149.93618,150.18638,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,111,,,0,,False,1,train,2
275,0.0,150.18638,150.43659,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,158,,,0,,False,1,train,2
