stimulus_presentation_id,stimulus_block,start_time,stop_time,color,spatial_frequency,stimulus_name,contrast,phase,temporal_frequency,size,frame,y_position,x_position,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2436,0.0,698.5549,698.80511,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,20.0,90.0,0.25021128,230,,,0,,False,10,train,2
2437,0.0,698.80511,699.05533,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-20.0,45.0,0.25021622,121,,,0,,False,12,train,1
2438,0.0,699.05533,699.30555,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-40.0,0.0,0.25021622,173,,,0,,False,10,train,0
2439,0.0,699.30555,699.55576,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,40.0,45.0,0.25021622,29,,,0,,False,7,train,1
2440,0.0,699.55576,699.80598,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,0.0,45.0,0.25021622,26,,,0,,False,9,train,1
2441,0.0,699.80598,700.05618,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,20.0,45.0,0.25020128,148,,,0,,False,7,train,1
2442,0.0,700.05618,700.30638,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,10.0,45.0,0.25020128,236,,,0,,False,8,test,1
2443,0.0,700.30638,700.55658,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-10.0,45.0,0.25020128,97,,,0,,False,8,test,1
2444,0.0,700.55658,700.80678,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,30.0,45.0,0.25020128,226,,,0,,False,7,train,1
2445,0.0,700.80678,701.05699,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-30.0,45.0,0.25020372,86,,,0,,False,8,test,1
2446,0.0,701.05699,701.30719,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-20.0,0.0,0.25020372,16,,,0,,False,8,test,0
2447,0.0,701.30719,701.55739,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-30.0,0.0,0.25020372,58,,,0,,False,10,train,0
2448,0.0,701.55739,701.8076,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-10.0,0.0,0.25020372,193,,,0,,False,10,train,0
2449,0.0,701.8076,702.05782,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-10.0,90.0,0.25021878,187,,,0,,False,14,test,2
2450,0.0,702.05782,702.30804,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-20.0,45.0,0.25021878,214,,,0,,False,8,test,1
2451,0.0,702.30804,702.55825,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,40.0,45.0,0.25021878,29,,,0,,False,8,test,1
2452,0.0,702.55825,702.80847,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-30.0,0.0,0.25021878,85,,,0,,False,10,train,0
2453,0.0,702.80847,703.05867,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,30.0,45.0,0.25020122,104,,,0,,False,7,train,1
2454,0.0,703.05867,703.30888,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-10.0,0.0,0.25020122,79,,,0,,False,10,train,0
2455,0.0,703.30888,703.55908,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,40.0,45.0,0.25020122,191,,,0,,False,13,train,1
2456,0.0,703.55908,703.80928,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,30.0,90.0,0.25020122,134,,,0,,False,10,train,2
2457,0.0,703.80928,704.05949,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,40.0,90.0,0.25021378,32,,,0,,False,10,train,2
2458,0.0,704.05949,704.30971,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,20.0,45.0,0.25021378,81,,,0,,False,13,train,1
2459,0.0,704.30971,704.55992,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,40.0,45.0,0.25021378,29,,,0,,False,9,train,1
2460,0.0,704.55992,704.81013,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,30.0,0.0,0.25021378,131,,,0,,False,10,train,0
2461,0.0,704.81013,705.06034,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,30.0,0.0,0.25020372,130,,,0,,False,11,test,0
2462,0.0,705.06034,705.31054,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,0.0,45.0,0.25020372,184,,,0,,False,11,test,1
2463,0.0,705.31054,705.56074,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-20.0,90.0,0.25020372,239,,,0,,False,10,train,2
2464,0.0,705.56074,705.81095,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,10.0,45.0,0.25020372,236,,,0,,False,9,train,1
2465,0.0,705.81095,706.06116,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-40.0,45.0,0.25021628,195,,,0,,False,7,train,1
2466,0.0,706.06116,706.31138,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-10.0,90.0,0.25021628,56,,,0,,False,11,test,2
2467,0.0,706.31138,706.5616,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,20.0,90.0,0.25021628,146,,,0,,False,8,test,2
2468,0.0,706.5616,706.81181,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,10.0,90.0,0.25021628,103,,,0,,False,13,train,2
2469,0.0,706.81181,707.06203,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,10.0,45.0,0.25021372,55,,,0,,False,12,train,1
2470,0.0,707.06203,707.31224,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-20.0,45.0,0.25021372,90,,,0,,False,8,test,1
2471,0.0,707.31224,707.56245,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,10.0,90.0,0.25021372,180,,,0,,False,7,train,2
2472,0.0,707.56245,707.81267,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-10.0,45.0,0.25021372,125,,,0,,False,9,train,1
2473,0.0,707.81267,708.06287,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,30.0,0.0,0.25020378,209,,,0,,False,8,test,0
2474,0.0,708.06287,708.31308,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-10.0,90.0,0.25020378,202,,,0,,False,6,train,2
2475,0.0,708.31308,708.56328,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,0.0,0.0,0.25020378,50,,,0,,False,12,train,0
2476,0.0,708.56328,708.81348,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,20.0,90.0,0.25020378,146,,,0,,False,9,train,2
2477,0.0,708.81348,709.06369,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,30.0,0.0,0.25020872,99,,,0,,False,6,train,0
2478,0.0,709.06369,709.3139,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,20.0,45.0,0.25020872,77,,,0,,False,11,test,1
2479,0.0,709.3139,709.56411,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,40.0,90.0,0.25020872,53,,,0,,False,9,train,2
2480,0.0,709.56411,709.81432,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,20.0,0.0,0.25020872,207,,,0,,False,11,test,0
2481,0.0,709.81432,710.06452,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-40.0,45.0,0.25020628,20,,,0,,False,8,test,1
2482,0.0,710.06452,710.31473,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-40.0,90.0,0.25020628,189,,,0,,False,8,test,2
2483,0.0,710.31473,710.56494,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-10.0,0.0,0.25020628,15,,,0,,False,10,train,0
2484,0.0,710.56494,710.81514,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-40.0,45.0,0.25020628,14,,,0,,False,11,test,1
2485,0.0,710.81514,711.06537,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,30.0,0.0,0.25022372,35,,,0,,False,8,test,0
2486,0.0,711.06537,711.31559,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,40.0,90.0,0.25022372,152,,,0,,False,8,test,2
2487,0.0,711.31559,711.56581,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,20.0,0.0,0.25022372,44,,,0,,False,7,train,0
2488,0.0,711.56581,711.81604,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-20.0,0.0,0.25022372,220,,,0,,False,8,test,0
2489,0.0,711.81604,712.06623,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,20.0,45.0,0.25019628,62,,,0,,False,11,test,1
2490,0.0,712.06623,712.31643,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,40.0,0.0,0.25019628,140,,,0,,False,8,test,0
