stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,spatial_frequency,x_position,y_position,phase,size,contrast,color,frame,orientation,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
41,0.0,104.84499,105.09519,4.0,0.08,-10.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019324,39,,,0,,False,0,train,2
42,0.0,105.09519,105.34538,4.0,0.08,20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019324,40,,,0,,False,0,train,1
43,0.0,105.34538,105.59557,4.0,0.08,0.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019324,41,,,0,,False,0,train,1
44,0.0,105.59557,105.84577,4.0,0.08,-10.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019324,42,,,0,,False,0,train,0
45,0.0,105.84577,106.09599,4.0,0.08,-10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,43,,,0,,False,0,train,2
46,0.0,106.09599,106.34621,4.0,0.08,30.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022176,44,,,0,,False,0,train,0
47,0.0,106.34621,106.59643,4.0,0.08,-30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022176,45,,,0,,False,0,train,0
48,0.0,106.59643,106.84665,4.0,0.08,30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022176,25,,,0,,False,1,train,0
49,0.0,106.84665,107.09685,4.0,0.08,-30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,46,,,0,,False,0,train,0
50,0.0,107.09685,107.34706,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,35,,,0,,False,1,train,1
51,0.0,107.34706,107.59726,4.0,0.08,0.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,47,,,0,,False,0,train,1
52,0.0,107.59726,107.84746,4.0,0.08,-20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,48,,,0,,False,0,train,1
53,0.0,107.84746,108.09767,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,49,,,0,,False,0,train,0
54,0.0,108.09767,108.34789,4.0,0.08,-10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,50,,,0,,False,0,train,0
55,0.0,108.34789,108.5981,4.0,0.08,30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,51,,,0,,False,0,train,0
56,0.0,108.5981,108.84831,4.0,0.08,-10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,52,,,0,,False,0,train,1
57,0.0,108.84831,109.09852,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,9,,,0,,False,1,train,1
58,0.0,109.09852,109.34872,4.0,0.08,-40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,53,,,0,,False,0,train,0
59,0.0,109.34872,109.59892,4.0,0.08,0.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,54,,,0,,False,0,train,2
60,0.0,109.59892,109.84913,4.0,0.08,40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,55,,,0,,False,0,train,2
61,0.0,109.84913,110.09934,4.0,0.08,0.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021176,7,,,0,,False,1,train,0
62,0.0,110.09934,110.34955,4.0,0.08,30.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,56,,,0,,False,0,train,1
63,0.0,110.34955,110.59976,4.0,0.08,-10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,57,,,0,,False,0,train,1
64,0.0,110.59976,110.84997,4.0,0.08,40.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021176,58,,,0,,False,0,train,2
65,0.0,110.84997,111.10018,4.0,0.08,-10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,59,,,0,,False,0,train,2
66,0.0,111.10018,111.35039,4.0,0.08,20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,60,,,0,,False,0,train,1
67,0.0,111.35039,111.60059,4.0,0.08,0.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,61,,,0,,False,0,train,0
68,0.0,111.60059,111.8508,4.0,0.08,-30.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,62,,,0,,False,0,train,0
69,0.0,111.8508,112.10101,4.0,0.08,-10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,63,,,0,,False,0,train,1
70,0.0,112.10101,112.35123,4.0,0.08,30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,64,,,0,,False,0,train,1
71,0.0,112.35123,112.60145,4.0,0.08,10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021676,11,,,0,,False,1,train,0
72,0.0,112.60145,112.85166,4.0,0.08,40.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,58,,,0,,False,1,train,2
73,0.0,112.85166,113.10186,4.0,0.08,10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,65,,,0,,False,0,train,2
74,0.0,113.10186,113.35207,4.0,0.08,-40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,66,,,0,,False,0,train,2
75,0.0,113.35207,113.60227,4.0,0.08,-20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,67,,,0,,False,0,train,0
76,0.0,113.60227,113.85247,4.0,0.08,20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,68,,,0,,False,0,train,0
77,0.0,113.85247,114.10269,4.0,0.08,-40.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022176,69,,,0,,False,0,train,0
78,0.0,114.10269,114.35291,4.0,0.08,40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,70,,,0,,False,0,train,1
79,0.0,114.35291,114.60313,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022176,71,,,0,,False,0,train,0
80,0.0,114.60313,114.85335,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,72,,,0,,False,0,train,2
81,0.0,114.85335,115.10355,4.0,0.08,10.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019324,73,,,0,,False,0,train,2
82,0.0,115.10355,115.35374,4.0,0.08,20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019324,74,,,0,,False,0,train,2
83,0.0,115.35374,115.60393,4.0,0.08,40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019324,75,,,0,,False,0,train,1
84,0.0,115.60393,115.85413,4.0,0.08,-20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019324,76,,,0,,False,0,train,0
85,0.0,115.85413,116.10435,4.0,0.08,20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,77,,,0,,False,0,train,2
86,0.0,116.10435,116.35457,4.0,0.08,-10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,78,,,0,,False,0,train,1
87,0.0,116.35457,116.60479,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,79,,,0,,False,0,train,1
88,0.0,116.60479,116.85501,4.0,0.08,20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,74,,,0,,False,1,train,2
89,0.0,116.85501,117.10521,4.0,0.08,10.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,80,,,0,,False,0,train,1
90,0.0,117.10521,117.35541,4.0,0.08,-10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019824,81,,,0,,False,0,train,0
91,0.0,117.35541,117.60561,4.0,0.08,0.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,41,,,0,,False,1,train,1
92,0.0,117.60561,117.85581,4.0,0.08,40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,1,,,0,,False,1,train,2
93,0.0,117.85581,118.10603,4.0,0.08,20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,82,,,0,,False,0,train,1
94,0.0,118.10603,118.35625,4.0,0.08,-10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,83,,,0,,False,0,train,0
95,0.0,118.35625,118.60646,4.0,0.08,30.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,84,,,0,,False,0,train,0
96,0.0,118.60646,118.85668,4.0,0.08,20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,85,,,0,,False,0,train,2
97,0.0,118.85668,119.10688,4.0,0.08,10.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,38,,,0,,False,1,train,2
98,0.0,119.10688,119.35709,4.0,0.08,20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,86,,,0,,False,0,train,2
99,0.0,119.35709,119.60729,4.0,0.08,20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,77,,,0,,False,1,train,2
100,0.0,119.60729,119.85749,4.0,0.08,0.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,87,,,0,,False,0,train,1
101,0.0,119.85749,120.1077,4.0,0.08,30.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,56,,,0,,False,1,train,1
102,0.0,120.1077,120.35792,4.0,0.08,40.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,88,,,0,,False,0,train,2
103,0.0,120.35792,120.60813,4.0,0.08,40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,89,,,0,,False,0,train,0
104,0.0,120.60813,120.85834,4.0,0.08,-40.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,90,,,0,,False,0,train,1
105,0.0,120.85834,121.10855,4.0,0.08,-10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,52,,,0,,False,1,train,1
106,0.0,121.10855,121.35875,4.0,0.08,20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,91,,,0,,False,0,train,0
107,0.0,121.35875,121.60895,4.0,0.08,0.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,92,,,0,,False,0,train,2
108,0.0,121.60895,121.85916,4.0,0.08,-40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,93,,,0,,False,0,train,1
109,0.0,121.85916,122.10938,4.0,0.08,-40.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,94,,,0,,False,0,train,2
110,0.0,122.10938,122.3596,4.0,0.08,30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,33,,,0,,False,1,train,2
111,0.0,122.3596,122.60981,4.0,0.08,30.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,95,,,0,,False,0,train,1
112,0.0,122.60981,122.86003,4.0,0.08,-40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,96,,,0,,False,0,train,2
113,0.0,122.86003,123.11023,4.0,0.08,20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,97,,,0,,False,0,train,1
114,0.0,123.11023,123.36043,4.0,0.08,-10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,98,,,0,,False,0,train,1
115,0.0,123.36043,123.61063,4.0,0.08,-30.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,99,,,0,,False,0,train,1
116,0.0,123.61063,123.86083,4.0,0.08,-40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,100,,,0,,False,0,train,2
117,0.0,123.86083,124.11104,4.0,0.08,30.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,6,,,0,,False,1,train,0
118,0.0,124.11104,124.36125,4.0,0.08,0.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,47,,,0,,False,1,train,1
119,0.0,124.36125,124.61145,4.0,0.08,40.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,101,,,0,,False,0,train,1
120,0.0,124.61145,124.86166,4.0,0.08,-20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,37,,,0,,False,1,train,1
121,0.0,124.86166,125.11187,4.0,0.08,-30.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,102,,,0,,False,0,train,0
122,0.0,125.11187,125.36208,4.0,0.08,20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,77,,,0,,False,2,test,2
123,0.0,125.36208,125.61228,4.0,0.08,40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,55,,,0,,False,1,train,2
124,0.0,125.61228,125.86249,4.0,0.08,20.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,103,,,0,,False,0,train,1
125,0.0,125.86249,126.11271,4.0,0.08,-10.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,104,,,0,,False,0,train,1
126,0.0,126.11271,126.36293,4.0,0.08,-40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,105,,,0,,False,0,train,1
127,0.0,126.36293,126.61314,4.0,0.08,30.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,106,,,0,,False,0,train,2
128,0.0,126.61314,126.86336,4.0,0.08,-40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,107,,,0,,False,0,train,1
129,0.0,126.86336,127.11356,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019824,108,,,0,,False,0,train,0
130,0.0,127.11356,127.36376,4.0,0.08,-40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,8,,,0,,False,1,train,2
131,0.0,127.36376,127.61396,4.0,0.08,0.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,109,,,0,,False,0,train,1
132,0.0,127.61396,127.86416,4.0,0.08,40.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,110,,,0,,False,0,train,1
133,0.0,127.86416,128.11437,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,108,,,0,,False,1,train,0
134,0.0,128.11437,128.36459,4.0,0.08,10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,111,,,0,,False,0,train,2
135,0.0,128.36459,128.6148,4.0,0.08,10.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,112,,,0,,False,0,train,0
136,0.0,128.6148,128.86501,4.0,0.08,-40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,113,,,0,,False,0,train,0
137,0.0,128.86501,129.11522,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,114,,,0,,False,0,train,2
138,0.0,129.11522,129.36542,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,108,,,0,,False,2,test,0
139,0.0,129.36542,129.61562,4.0,0.08,10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,111,,,0,,False,1,train,2
140,0.0,129.61562,129.86583,4.0,0.08,-20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,115,,,0,,False,0,train,2
141,0.0,129.86583,130.11605,4.0,0.08,0.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,116,,,0,,False,0,train,1
142,0.0,130.11605,130.36627,4.0,0.08,-20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,67,,,0,,False,1,train,0
143,0.0,130.36627,130.61648,4.0,0.08,0.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,117,,,0,,False,0,train,1
144,0.0,130.61648,130.8667,4.0,0.08,-10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,118,,,0,,False,0,train,2
145,0.0,130.8667,131.1169,4.0,0.08,10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,119,,,0,,False,0,train,1
146,0.0,131.1169,131.36711,4.0,0.08,40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,55,,,0,,False,2,test,2
147,0.0,131.36711,131.61731,4.0,0.08,-30.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,120,,,0,,False,0,train,0
148,0.0,131.61731,131.86751,4.0,0.08,40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,121,,,0,,False,0,train,2
149,0.0,131.86751,132.11772,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,9,,,0,,False,2,test,1
150,0.0,132.11772,132.36794,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,122,,,0,,False,0,train,2
151,0.0,132.36794,132.61816,4.0,0.08,-40.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,123,,,0,,False,0,train,2
152,0.0,132.61816,132.86837,4.0,0.08,10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021676,3,,,0,,False,2,test,0
153,0.0,132.86837,133.11857,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,114,,,0,,False,1,train,2
154,0.0,133.11857,133.36877,4.0,0.08,-30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,124,,,0,,False,0,train,2
155,0.0,133.36877,133.61897,4.0,0.08,-40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,100,,,0,,False,1,train,2
156,0.0,133.61897,133.86917,4.0,0.08,-30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019824,125,,,0,,False,0,train,0
157,0.0,133.86917,134.11939,4.0,0.08,40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,126,,,0,,False,0,train,1
158,0.0,134.11939,134.36961,4.0,0.08,40.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,127,,,0,,False,0,train,1
159,0.0,134.36961,134.61983,4.0,0.08,40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,128,,,0,,False,0,train,1
160,0.0,134.61983,134.87005,4.0,0.08,-40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,17,,,0,,False,1,train,2
161,0.0,134.87005,135.12025,4.0,0.08,-30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,129,,,0,,False,0,train,1
162,0.0,135.12025,135.37046,4.0,0.08,10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,111,,,0,,False,2,test,2
163,0.0,135.37046,135.62066,4.0,0.08,-40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,130,,,0,,False,0,train,1
164,0.0,135.62066,135.87086,4.0,0.08,-30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,45,,,0,,False,1,train,0
165,0.0,135.87086,136.12107,4.0,0.08,30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,64,,,0,,False,1,train,1
166,0.0,136.12107,136.37128,4.0,0.08,-10.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,131,,,0,,False,0,train,0
167,0.0,136.37128,136.62148,4.0,0.08,20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,60,,,0,,False,1,train,1
168,0.0,136.62148,136.87169,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,79,,,0,,False,1,train,1
169,0.0,136.87169,137.1219,4.0,0.08,-40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,132,,,0,,False,0,train,0
170,0.0,137.1219,137.3721,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,133,,,0,,False,0,train,0
171,0.0,137.3721,137.6223,4.0,0.08,40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,134,,,0,,False,0,train,0
172,0.0,137.6223,137.87251,4.0,0.08,-10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,78,,,0,,False,1,train,1
173,0.0,137.87251,138.12273,4.0,0.08,40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,121,,,0,,False,1,train,2
174,0.0,138.12273,138.37295,4.0,0.08,-20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,21,,,0,,False,1,train,2
175,0.0,138.37295,138.62316,4.0,0.08,20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,135,,,0,,False,0,train,0
176,0.0,138.62316,138.87338,4.0,0.08,40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,1,,,0,,False,2,test,2
177,0.0,138.87338,139.12358,4.0,0.08,10.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019824,136,,,0,,False,0,train,0
178,0.0,139.12358,139.37378,4.0,0.08,-10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,52,,,0,,False,2,test,1
179,0.0,139.37378,139.62398,4.0,0.08,20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,137,,,0,,False,0,train,2
180,0.0,139.62398,139.87418,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,138,,,0,,False,0,train,1
