stimulus_presentation_id,stimulus_block,start_time,stop_time,color,contrast,frame,y_position,size,phase,spatial_frequency,orientation,stimulus_name,x_position,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1076,0.0,357.08166,357.33187,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020244,208,,,0,,False,4,train,1
1077,0.0,357.33187,357.58207,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020756,150,,,0,,False,2,test,2
1078,0.0,357.58207,357.83228,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020756,54,,,0,,False,5,test,0
1079,0.0,357.83228,358.08249,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020756,157,,,0,,False,3,train,2
1080,0.0,358.08249,358.3327,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020756,167,,,0,,False,4,train,1
1081,0.0,358.3327,358.58291,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021244,43,,,0,,False,4,train,0
1082,0.0,358.58291,358.83312,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021244,146,,,0,,False,4,train,2
1083,0.0,358.83312,359.08333,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021244,117,,,0,,False,4,train,0
1084,0.0,359.08333,359.33355,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25021244,39,,,0,,False,5,test,2
1085,0.0,359.33355,359.58376,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021256,9,,,0,,False,2,test,1
1086,0.0,359.58376,359.83397,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021256,175,,,0,,False,6,train,2
1087,0.0,359.83397,360.08418,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25021256,198,,,0,,False,4,train,2
1088,0.0,360.08418,360.3344,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25021256,131,,,0,,False,3,train,1
1089,0.0,360.3344,360.5846,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020244,153,,,0,,False,3,train,0
1090,0.0,360.5846,360.8348,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020244,242,,,0,,False,1,train,0
1091,0.0,360.8348,361.085,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020244,109,,,0,,False,4,train,2
1092,0.0,361.085,361.33521,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25020244,53,,,0,,False,6,train,2
1093,0.0,361.33521,361.58542,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021506,38,,,0,,False,7,train,2
1094,0.0,361.58542,361.83564,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021506,81,,,0,,False,4,train,0
1095,0.0,361.83564,362.08585,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021506,243,,,0,,False,0,train,0
1096,0.0,362.08585,362.33607,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25021506,154,,,0,,False,4,train,0
1097,0.0,362.33607,362.58627,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020744,50,,,0,,False,5,test,1
1098,0.0,362.58627,362.83648,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020744,15,,,0,,False,5,test,1
1099,0.0,362.83648,363.08669,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020744,17,,,0,,False,8,test,2
1100,0.0,363.08669,363.3369,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020744,97,,,0,,False,4,train,0
1101,0.0,363.3369,363.58711,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021256,105,,,0,,False,4,train,1
1102,0.0,363.58711,363.83732,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25021256,239,,,0,,False,2,test,2
1103,0.0,363.83732,364.08753,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25021256,44,,,0,,False,7,train,2
1104,0.0,364.08753,364.33775,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25021256,215,,,0,,False,3,train,1
1105,0.0,364.33775,364.58795,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020244,47,,,0,,False,7,train,2
1106,0.0,364.58795,364.83815,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020244,67,,,0,,False,6,train,2
1107,0.0,364.83815,365.08835,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020244,108,,,0,,False,5,test,0
1108,0.0,365.08835,365.33856,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020244,102,,,0,,False,5,test,2
1109,0.0,365.33856,365.58877,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021256,92,,,0,,False,3,train,0
1110,0.0,365.58877,365.83898,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021256,100,,,0,,False,5,test,0
1111,0.0,365.83898,366.08919,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021256,124,,,0,,False,3,train,0
1112,0.0,366.08919,366.33941,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021256,43,,,0,,False,5,test,0
1113,0.0,366.33941,366.58961,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020494,72,,,0,,False,6,train,2
1114,0.0,366.58961,366.83982,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020494,74,,,0,,False,4,train,0
1115,0.0,366.83982,367.09002,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25020494,42,,,0,,False,5,test,2
1116,0.0,367.09002,367.34023,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020494,8,,,0,,False,2,test,0
1117,0.0,367.34023,367.59044,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021006,12,,,0,,False,4,train,2
1118,0.0,367.59044,367.84065,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021006,87,,,0,,False,6,train,2
1119,0.0,367.84065,368.09086,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021006,149,,,0,,False,8,test,1
1120,0.0,368.09086,368.34107,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021006,146,,,0,,False,5,test,2
1121,0.0,368.34107,368.59128,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020994,192,,,0,,False,6,train,2
1122,0.0,368.59128,368.84149,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020994,36,,,0,,False,7,train,0
1123,0.0,368.84149,369.0917,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020994,24,,,0,,False,3,train,1
1124,0.0,369.0917,369.34191,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020994,58,,,0,,False,4,train,0
1125,0.0,369.34191,369.59212,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021256,30,,,0,,False,4,train,0
1126,0.0,369.59212,369.84233,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021256,126,,,0,,False,3,train,1
1127,0.0,369.84233,370.09254,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021256,105,,,0,,False,5,test,1
1128,0.0,370.09254,370.34276,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021256,29,,,0,,False,5,test,1
1129,0.0,370.34276,370.59296,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020494,166,,,0,,False,3,train,0
1130,0.0,370.59296,370.84317,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020494,32,,,0,,False,4,train,0
1131,0.0,370.84317,371.09337,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020494,93,,,0,,False,4,train,2
1132,0.0,371.09337,371.34358,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020494,15,,,0,,False,6,train,1
1133,0.0,371.34358,371.59379,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021006,219,,,0,,False,5,test,1
1134,0.0,371.59379,371.844,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021006,190,,,0,,False,3,train,2
1135,0.0,371.844,372.09421,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021006,76,,,0,,False,4,train,1
1136,0.0,372.09421,372.34442,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021006,86,,,0,,False,4,train,1
1137,0.0,372.34442,372.59462,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020744,166,,,0,,False,4,train,0
1138,0.0,372.59462,372.84483,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020744,84,,,0,,False,3,train,2
1139,0.0,372.84483,373.09504,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020744,88,,,0,,False,3,train,2
1140,0.0,373.09504,373.34525,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020744,186,,,0,,False,1,train,2
1141,0.0,373.34525,373.59545,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020756,147,,,0,,False,5,test,2
1142,0.0,373.59545,373.84566,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020756,179,,,0,,False,5,test,0
1143,0.0,373.84566,374.09587,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020756,206,,,0,,False,6,train,1
1144,0.0,374.09587,374.34608,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020756,122,,,0,,False,2,test,0
1145,0.0,374.34608,374.59629,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25021244,8,,,0,,False,3,train,0
1146,0.0,374.59629,374.8465,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021244,148,,,0,,False,3,train,0
1147,0.0,374.8465,375.09671,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021244,4,,,0,,False,3,train,1
1148,0.0,375.09671,375.34693,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25021244,62,,,0,,False,4,train,1
1149,0.0,375.34693,375.59713,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020506,167,,,0,,False,5,test,1
1150,0.0,375.59713,375.84734,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020506,160,,,0,,False,6,train,2
1151,0.0,375.84734,376.09754,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020506,220,,,0,,False,4,train,2
1152,0.0,376.09754,376.34775,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020506,116,,,0,,False,4,train,2
1153,0.0,376.34775,376.59796,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25021244,8,,,0,,False,4,train,0
1154,0.0,376.59796,376.84817,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021244,18,,,0,,False,4,train,1
1155,0.0,376.84817,377.09838,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25021244,41,,,0,,False,5,test,0
1156,0.0,377.09838,377.3486,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021244,231,,,0,,False,1,train,0
1157,0.0,377.3486,377.59881,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021006,124,,,0,,False,4,train,0
1158,0.0,377.59881,377.84902,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021006,7,,,0,,False,6,train,0
1159,0.0,377.84902,378.09923,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021006,137,,,0,,False,5,test,2
1160,0.0,378.09923,378.34944,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021006,187,,,0,,False,3,train,0
1161,0.0,378.34944,378.59965,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020994,35,,,0,,False,6,train,2
1162,0.0,378.59965,378.84986,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25020994,197,,,0,,False,2,test,1
1163,0.0,378.84986,379.10007,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020994,109,,,0,,False,5,test,2
1164,0.0,379.10007,379.35028,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020994,189,,,0,,False,2,test,1
1165,0.0,379.35028,379.60048,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020756,204,,,0,,False,4,train,0
1166,0.0,379.60048,379.85069,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25020756,38,,,0,,False,8,test,2
1167,0.0,379.85069,380.1009,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25020756,149,,,0,,False,9,train,1
1168,0.0,380.1009,380.35111,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020756,207,,,0,,False,2,test,1
1169,0.0,380.35111,380.60131,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25020744,199,,,0,,False,8,test,0
1170,0.0,380.60131,380.85152,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020744,2,,,0,,False,8,test,0
1171,0.0,380.85152,381.10173,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020744,48,,,0,,False,5,test,1
1172,0.0,381.10173,381.35194,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25020744,10,,,0,,False,2,test,2
1173,0.0,381.35194,381.60215,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25021006,45,,,0,,False,5,test,2
1174,0.0,381.60215,381.85236,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021006,71,,,0,,False,3,train,0
1175,0.0,381.85236,382.10257,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25021006,72,,,0,,False,7,train,2
1176,0.0,382.10257,382.35278,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021006,134,,,0,,False,3,train,1
1177,0.0,382.35278,382.60298,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020744,204,,,0,,False,5,test,0
1178,0.0,382.60298,382.85319,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020744,24,,,0,,False,4,train,1
1179,0.0,382.85319,383.1034,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020744,236,,,0,,False,3,train,1
1180,0.0,383.1034,383.35361,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020744,35,,,0,,False,7,train,2
1181,0.0,383.35361,383.60382,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021006,110,,,0,,False,7,train,2
1182,0.0,383.60382,383.85403,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021006,71,,,0,,False,4,train,0
1183,0.0,383.85403,384.10424,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25021006,131,,,0,,False,4,train,1
1184,0.0,384.10424,384.35445,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021006,148,,,0,,False,4,train,0
1185,0.0,384.35445,384.60465,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020744,132,,,0,,False,5,test,0
1186,0.0,384.60465,384.85486,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020744,97,,,0,,False,5,test,0
1187,0.0,384.85486,385.10507,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020744,81,,,0,,False,5,test,0
1188,0.0,385.10507,385.35528,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020744,209,,,0,,False,4,train,2
1189,0.0,385.35528,385.6055,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25022256,169,,,0,,False,2,test,1
1190,0.0,385.6055,385.85572,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25022256,184,,,0,,False,4,train,1
1191,0.0,385.85572,386.10594,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25022256,60,,,0,,False,5,test,1
1192,0.0,386.10594,386.35617,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25022256,241,,,0,,False,1,train,2
1193,0.0,386.35617,386.60636,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25019244,64,,,0,,False,5,test,2
1194,0.0,386.60636,386.85655,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25019244,212,,,0,,False,5,test,0
1195,0.0,386.85655,387.10674,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25019244,5,,,0,,False,3,train,2
1196,0.0,387.10674,387.35694,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25019244,55,,,0,,False,4,train,0
1197,0.0,387.35694,387.60716,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25022006,161,,,0,,False,6,train,2
1198,0.0,387.60716,387.85738,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25022006,222,,,0,,False,2,test,1
1199,0.0,387.85738,388.1076,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25022006,40,,,0,,False,4,train,1
1200,0.0,388.1076,388.35782,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25022006,99,,,0,,False,5,test,1
1201,0.0,388.35782,388.60802,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020244,134,,,0,,False,4,train,1
1202,0.0,388.60802,388.85822,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020244,71,,,0,,False,5,test,0
1203,0.0,388.85822,389.10842,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020244,29,,,0,,False,6,train,1
1204,0.0,389.10842,389.35863,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020244,25,,,0,,False,5,test,2
1205,0.0,389.35863,389.60883,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020506,110,,,0,,False,8,test,2
1206,0.0,389.60883,389.85904,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020506,171,,,0,,False,3,train,0
1207,0.0,389.85904,390.10924,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020506,179,,,0,,False,6,train,0
1208,0.0,390.10924,390.35945,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020506,182,,,0,,False,5,test,1
1209,0.0,390.35945,390.60966,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021494,65,,,0,,False,4,train,1
1210,0.0,390.60966,390.85988,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25021494,229,,,0,,False,2,test,2
1211,0.0,390.85988,391.11009,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021494,155,,,0,,False,3,train,1
1212,0.0,391.11009,391.36031,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25021494,26,,,0,,False,4,train,2
1213,0.0,391.36031,391.61051,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020506,50,,,0,,False,6,train,1
