ecephys_unit_id,ecephys_session_id,specimen_id,area,group,map,lifetime_sparseness,stimulus_firing_rate_hz,fano_factor,tuning_strength,response_evidence,stability_proxy,raw_tuning_quality_weight,normalized_unit_weight
951113056,798911424,775876828,AL,HVA pooled,sf,0.342701,12.325,1.67753,0.269668,0.924953,0.373479,0.45332,1.35529
951113183,798911424,775876828,AL,HVA pooled,sf,0.213227,5.3835,1.3116,0.125808,0.843346,0.432601,0.358042,1.07044
951113191,798911424,775876828,AL,HVA pooled,sf,0.118091,5.33753,0.445066,0.0201013,0.84221,0.69201,0.307728,0.920014
951113211,798911424,775876828,AL,HVA pooled,sf,0.108629,5.15369,1.19498,0.00958828,0.837496,0.455585,0.267203,0.798855
951113221,798911424,775876828,AL,HVA pooled,sf,0.258218,3.07143,0.864812,0.175798,0.754386,0.536247,0.414309,1.23866
951113271,798911424,775876828,AL,HVA pooled,sf,0.102245,20.5628,1.66619,0.00249477,0.953624,0.375067,0.261508,0.78183
951113280,798911424,775876828,AL,HVA pooled,sf,0.218452,1.6373,1.32885,0.131614,0.620824,0.429396,0.327373,0.978745
951113289,798911424,775876828,AL,HVA pooled,sf,0.517511,0.436302,1.96707,0.463901,0.303767,0.337033,0.362143,1.0827
951113296,798911424,775876828,AL,HVA pooled,sf,0.143558,6.00231,1.72222,0.0483977,0.85719,0.367347,0.250635,0.749322
951113306,798911424,775876828,AL,HVA pooled,sf,0.217797,1.85978,2.63,0.130885,0.650322,0.275482,0.286223,0.855719
951113368,798911424,775876828,AL,HVA pooled,sf,0.174271,7.06276,3.43099,0.0825235,0.875973,0.225683,0.253623,0.758257
951113313,798911424,775876828,AL,HVA pooled,sf,0.279612,3.94736,3.58927,0.199569,0.797872,0.2179,0.326158,0.975112
951113332,798911424,775876828,AL,HVA pooled,sf,0.42855,3.05478,1.63435,0.365055,0.753377,0.3796,0.470868,1.40775
951113338,798911424,775876828,AL,HVA pooled,sf,0.3827,0.959864,0.659592,0.314111,0.48976,0.602558,0.452573,1.35306
951113376,798911424,775876828,AL,HVA pooled,sf,0.279396,1.24229,2.67899,0.199328,0.554028,0.271814,0.310783,0.929148
951113385,798911424,775876828,AL,HVA pooled,sf,0.447408,1.45811,2.05714,0.386008,0.593184,0.327103,0.421525,1.26023
951113399,798911424,775876828,AL,HVA pooled,sf,0.324349,1.93238,2.25077,0.249277,0.65898,0.307619,0.369706,1.10531
951113408,798911424,775876828,AL,HVA pooled,sf,0.237005,2.41731,2.16212,0.152228,0.707372,0.316243,0.324132,0.969055
951113423,798911424,775876828,AL,HVA pooled,sf,0.316963,3.20732,3.44552,0.24107,0.762319,0.224945,0.345769,1.03374
951113464,798911424,775876828,AL,HVA pooled,sf,0.268935,14.5332,1.24866,0.187706,0.935622,0.44471,0.42745,1.27794
951113472,798911424,775876828,AL,HVA pooled,sf,0.203373,4.37967,2.28229,0.114858,0.814115,0.304666,0.305415,0.913099
951113484,798911424,775876828,AL,HVA pooled,sf,0.377941,1.21365,0.559391,0.308823,0.548258,0.641276,0.477068,1.42629
951113497,798911424,775876828,AL,HVA pooled,sf,0.113633,3.62497,1.79986,0.0151482,0.783782,0.357161,0.240996,0.720505
951113506,798911424,775876828,AL,HVA pooled,sf,0.218318,3.30923,3.01481,0.131465,0.76794,0.249078,0.292971,0.875893
951113514,798911424,775876828,AL,HVA pooled,sf,0.215231,13.8591,3.37029,0.128034,0.932701,0.228818,0.301199,0.900492
951113521,798911424,775876828,AL,HVA pooled,sf,0.249452,0.80466,1.78108,0.166058,0.445879,0.359573,0.298599,0.89272
951113530,798911424,775876828,AL,HVA pooled,sf,0.264853,2.4353,3.38414,0.183169,0.708904,0.228095,0.309399,0.925008
951113539,798911424,775876828,AL,HVA pooled,sf,0.259234,3.75752,2.46909,0.176927,0.789807,0.28826,0.342794,1.02485
951113548,798911424,775876828,AL,HVA pooled,sf,0.213014,1.04513,4.48897,0.125571,0.511033,0.182184,0.22696,0.678541
951113578,798911424,775876828,AL,HVA pooled,sf,0.230751,1.0731,1.03367,0.145279,0.517631,0.491721,0.333155,0.996034
951113588,798911424,775876828,AL,HVA pooled,sf,0.207621,7.38116,1.77237,0.119579,0.880685,0.360702,0.336156,1.005
951114236,798911424,775876828,AL,HVA pooled,sf,0.760345,0.303746,1.39818,0.733717,0.232979,0.416984,0.414624,1.2396
951113598,798911424,775876828,AL,HVA pooled,sf,0.47757,1.9124,1.5683,0.419522,0.656641,0.389362,0.47513,1.42049
951113607,798911424,775876828,AL,HVA pooled,sf,0.39008,0.518899,3.42687,0.322311,0.341628,0.225893,0.291907,0.872713
951114140,798911424,775876828,AL,HVA pooled,sf,0.863635,1.08909,2.07043,0.848484,0.521322,0.325687,0.524224,1.56727
951113638,798911424,775876828,AL,HVA pooled,sf,0.110873,5.02313,1.13488,0.0120813,0.833973,0.468411,0.269308,0.80515
951113654,798911424,775876828,AL,HVA pooled,sf,0.6671,0.259117,1.30344,0.630111,0.205792,0.434133,0.383257,1.14582
951113675,798911424,775876828,AL,HVA pooled,sf,0.191871,4.25311,1.75574,0.102079,0.809637,0.362879,0.310692,0.928874
951113682,798911424,775876828,AL,HVA pooled,sf,0.507825,0.891254,2.54286,0.453138,0.47125,0.282258,0.392081,1.1722
951113701,798911424,775876828,AL,HVA pooled,sf,0.325584,4.46227,2.03286,0.250649,0.816926,0.329722,0.407192,1.21738
951113717,798911424,775876828,AL,HVA pooled,sf,0.243602,16.722,2.12406,0.159558,0.943573,0.320096,0.363908,1.08797
951113727,798911424,775876828,AL,HVA pooled,sf,0.706386,0.241132,0.809796,0.673762,0.194284,0.552548,0.41665,1.24566
951114164,798911424,775876828,AL,HVA pooled,sf,0.520037,0.4383,1.30833,0.466708,0.304735,0.433213,0.394963,1.18082
951113751,798911424,775876828,AL,HVA pooled,sf,0.374649,1.95503,1.15597,0.305166,0.661594,0.463829,0.454111,1.35765
951114171,798911424,775876828,AL,HVA pooled,sf,0.652589,1.30557,2.3619,0.613988,0.566269,0.29745,0.469388,1.40333
951113760,798911424,775876828,AL,HVA pooled,sf,0.464738,3.21131,4.32292,0.405264,0.762544,0.187867,0.387214,1.15765
951113768,798911424,775876828,AL,HVA pooled,sf,0.218477,1.42814,1.55851,0.131642,0.588162,0.390852,0.311626,0.931668
951113775,798911424,775876828,AL,HVA pooled,sf,0.483126,0.463612,1.39894,0.425695,0.316759,0.416851,0.383063,1.14524
951113785,798911424,775876828,AL,HVA pooled,sf,0.82038,0.225145,1.65803,0.800422,0.18377,0.376219,0.381076,1.1393
951114305,798911424,775876828,AL,HVA pooled,sf,0.653113,0.217152,3.45076,0.61457,0.17841,0.224681,0.290972,0.869919
951113810,798911424,775876828,AL,HVA pooled,sf,0.263808,0.799331,1.5422,0.182009,0.444238,0.393361,0.316835,0.94724
951113859,798911424,775876828,AL,HVA pooled,sf,0.123338,3.00149,0.780243,0.0259309,0.750093,0.561721,0.276186,0.825713
951092386,798911424,775876828,AM,HVA pooled,sf,0.657281,1.44612,7.14714,0.619202,0.59119,0.122742,0.35551,1.06287
951092398,798911424,775876828,AM,HVA pooled,sf,0.359535,1.32889,6.64631,0.288372,0.570611,0.130782,0.278151,0.831586
951092437,798911424,775876828,AM,HVA pooled,sf,0.111539,15.6476,4.98,0.0128207,0.939931,0.167224,0.198818,0.594405
951092475,798911424,775876828,AM,HVA pooled,sf,0.265597,0.391006,0.88854,0.183996,0.281096,0.52951,0.301425,0.901169
951092642,798911424,775876828,AM,HVA pooled,sf,0.148114,5.19565,1.08217,0.0534605,0.838597,0.480268,0.2782,0.831732
951092695,798911424,775876828,AM,HVA pooled,sf,0.255855,1.76519,3.65575,0.173173,0.638361,0.214788,0.287421,0.859302
951092772,798911424,775876828,AM,HVA pooled,sf,0.112669,2.97551,3.51073,0.0140771,0.74846,0.221694,0.20244,0.605235
951092784,798911424,775876828,AM,HVA pooled,sf,0.603873,0.697417,24.1182,0.559858,0.410869,0.0398118,0.225727,0.674856
951092759,798911424,775876828,AM,HVA pooled,sf,0.146262,8.15318,17.853,0.0514026,0.890748,0.0530419,0.134417,0.401865
951092798,798911424,775876828,AM,HVA pooled,sf,0.217824,11.3891,0.667525,0.130915,0.919284,0.599691,0.416348,1.24475
951094492,798911424,775876828,AM,HVA pooled,sf,0.175756,0.799331,1.7602,0.0841729,0.444238,0.362292,0.238387,0.712704
951092912,798911424,775876828,AM,HVA pooled,sf,0.143882,3.4258,0.7774,0.0487577,0.774052,0.56262,0.279245,0.834857
951093034,798911424,775876828,AM,HVA pooled,sf,0.543787,1.53338,0.780303,0.493096,0.605271,0.561702,0.551395,1.6485
951093094,798911424,775876828,AM,HVA pooled,sf,0.245347,0.364362,0.905797,0.161497,0.267057,0.524715,0.282855,0.84565
951093125,798911424,775876828,AM,HVA pooled,sf,0.373612,7.98399,0.739209,0.304013,0.888691,0.574974,0.537564,1.60715
951093160,798911424,775876828,AM,HVA pooled,sf,0.121567,2.83496,1.43577,0.0239636,0.739241,0.410547,0.247575,0.740173
951093177,798911424,775876828,AM,HVA pooled,sf,0.100498,9.97166,0.763636,0.000553528,0.908856,0.56701,0.29536,0.883037
951093484,798911424,775876828,AM,HVA pooled,sf,0.297756,3.60898,1.02641,0.219728,0.783032,0.493484,0.439521,1.31403
951093238,798911424,775876828,AM,HVA pooled,sf,0.15439,0.424312,0.77551,0.0604333,0.297906,0.563218,0.216443,0.6471
951094529,798911424,775876828,AM,HVA pooled,sf,0.134651,1.09775,1.22342,0.0385015,0.523298,0.449758,0.227457,0.680027
951094543,798911424,775876828,AM,HVA pooled,sf,0.103727,7.63495,1.52286,0.00414113,0.884192,0.396376,0.259741,0.776548
951093302,798911424,775876828,AM,HVA pooled,sf,0.252339,0.865276,1.71368,0.169265,0.463886,0.368503,0.307001,0.91784
951094603,798911424,775876828,AM,HVA pooled,sf,0.441205,0.360365,1.71739,0.379117,0.264903,0.368,0.333096,0.995856
951093336,798911424,775876828,AM,HVA pooled,sf,0.183702,2.88758,1.1701,0.0930024,0.742771,0.460808,0.316925,0.947509
951093349,798911424,775876828,AM,HVA pooled,sf,0.233953,3.78816,0.957959,0.148836,0.791152,0.510736,0.391792,1.17134
951093363,798911424,775876828,AM,HVA pooled,sf,0.209048,5.44811,1.11124,0.121164,0.844916,0.473654,0.364656,1.09021
951093525,798911424,775876828,AM,HVA pooled,sf,0.338735,0.196502,0.847826,0.265261,0.164231,0.541176,0.28674,0.857266
951093390,798911424,775876828,AM,HVA pooled,sf,0.21458,4.20382,1.08171,0.127311,0.807833,0.480375,0.366935,1.09702
951093498,798911424,775876828,AM,HVA pooled,sf,0.124336,1.29558,1.485,0.0270405,0.564381,0.402414,0.22477,0.671994
951093510,798911424,775876828,AM,HVA pooled,sf,0.599806,0.177851,1.2551,0.55534,0.150996,0.443439,0.333774,0.997884
951093595,798911424,775876828,AM,HVA pooled,sf,0.112326,9.54069,5.45486,0.0136956,0.90513,0.154922,0.191395,0.572214
951093608,798911424,775876828,AM,HVA pooled,sf,0.133917,13.4181,1.87277,0.0376853,0.930643,0.348097,0.253018,0.756446
951093635,798911424,775876828,AM,HVA pooled,sf,0.166436,3.5064,1.66176,0.0738183,0.778093,0.375692,0.278404,0.832344
951093676,798911424,775876828,AM,HVA pooled,sf,0.130228,3.6616,1.34154,0.0335872,0.785482,0.427069,0.255977,0.765294
951093846,798911424,775876828,AM,HVA pooled,sf,0.26045,2.63313,1.60137,0.178278,0.724755,0.384412,0.367589,1.09898
951093712,798911424,775876828,AM,HVA pooled,sf,0.470952,1.22164,1.64166,0.412169,0.549883,0.37855,0.441052,1.31861
951093725,798911424,775876828,AM,HVA pooled,sf,0.652092,0.69675,1.32127,0.613435,0.410638,0.430798,0.476981,1.42603
951093749,798911424,775876828,AM,HVA pooled,sf,0.355817,2.17551,2.45714,0.284241,0.68509,0.289256,0.38333,1.14604
951093795,798911424,775876828,AM,HVA pooled,sf,0.11557,12.0419,2.3549,0.0172996,0.923324,0.298071,0.239634,0.716432
951093832,798911424,775876828,AM,HVA pooled,sf,0.131712,1.72855,1.06122,0.0352361,0.633506,0.485149,0.248618,0.743291
951093858,798911424,775876828,AM,HVA pooled,sf,0.318435,0.466277,3.13393,0.242706,0.318,0.241901,0.265286,0.793126
951094654,798911424,775876828,AM,HVA pooled,sf,0.170068,0.797999,5.19917,0.0778537,0.443826,0.161312,0.177304,0.530086
951093892,798911424,775876828,AM,HVA pooled,sf,0.21092,0.654786,0.908347,0.123244,0.395692,0.524014,0.294548,0.880608
951093918,798911424,775876828,AM,HVA pooled,sf,0.254507,4.06194,1.08527,0.171675,0.802447,0.479553,0.404253,1.20859
951093980,798911424,775876828,AM,HVA pooled,sf,0.131749,1.43547,1.60372,0.0352771,0.589401,0.384065,0.224524,0.671257
951093937,798911424,775876828,AM,HVA pooled,sf,0.19642,1.06777,1.89583,0.107134,0.516388,0.345324,0.267327,0.799227
951094009,798911424,775876828,AM,HVA pooled,sf,0.384747,2.06694,1.2237,0.316386,0.673942,0.4497,0.457707,1.3684
951094081,798911424,775876828,AM,HVA pooled,sf,0.631725,5.0964,0.322535,0.590805,0.835969,0.756124,0.720127,2.15296
951097452,798911424,775876828,AM,HVA pooled,sf,0.492719,4.36968,1.12272,0.436354,0.813769,0.471094,0.550997,1.64731
951097467,798911424,775876828,AM,HVA pooled,sf,0.239486,4.99715,1.77786,0.154985,0.833254,0.359989,0.359571,1.07501
951097589,798911424,775876828,AM,HVA pooled,sf,0.177557,2.79633,3.75143,0.0861749,0.736588,0.210463,0.23728,0.709394
951097708,798911424,775876828,AM,HVA pooled,sf,0.130835,2.90823,3.22126,0.0342615,0.74413,0.236896,0.206566,0.61757
951097668,798911424,775876828,AM,HVA pooled,sf,0.133012,1.15637,1.43032,0.0366804,0.536257,0.411469,0.222618,0.66556
951097682,798911424,775876828,AM,HVA pooled,sf,0.102728,7.15535,0.926035,0.00303166,0.877381,0.519201,0.283464,0.847471
951097748,798911424,775876828,AM,HVA pooled,sf,0.129745,5.42146,1.07453,0.03305,0.844272,0.482037,0.27301,0.816215
951097840,798911424,775876828,AM,HVA pooled,sf,0.115526,2.9835,1.00283,0.0172506,0.748965,0.499292,0.265417,0.793516
951097826,798911424,775876828,AM,HVA pooled,sf,0.3489,0.264445,1.79592,0.276555,0.209139,0.357664,0.274514,0.820713
951097894,798911424,775876828,AM,HVA pooled,sf,0.12156,3.92272,1.43278,0.023956,0.79686,0.411052,0.253951,0.759236
951097947,798911424,775876828,AM,HVA pooled,sf,0.112409,13.0304,0.484452,0.0137876,0.928726,0.673649,0.315087,0.942015
951099506,798911424,775876828,AM,HVA pooled,sf,0.244224,0.408325,1.2551,0.160248,0.289937,0.443439,0.274143,0.819604
951099475,798911424,775876828,AM,HVA pooled,sf,0.489505,0.149875,1.14571,0.432783,0.13034,0.466045,0.297344,0.888967
951098195,798911424,775876828,AM,HVA pooled,sf,0.225579,2.10291,1.65682,0.139532,0.677722,0.37639,0.328943,0.983441
951098229,798911424,775876828,AM,HVA pooled,sf,0.188593,1.56336,1.3401,0.098437,0.609887,0.427332,0.294934,0.881762
951098242,798911424,775876828,AM,HVA pooled,sf,0.436583,9.01513,0.977106,0.373981,0.900151,0.50579,0.554258,1.65706
951098265,798911424,775876828,AM,HVA pooled,sf,0.152249,2.77768,1.51195,0.0580541,0.735287,0.398097,0.257095,0.768635
951098279,798911424,775876828,AM,HVA pooled,sf,0.257681,0.41099,1.63333,0.175201,0.291278,0.379747,0.268604,0.803044
951098317,798911424,775876828,AM,HVA pooled,sf,0.472551,3.05345,1.10323,0.413945,0.753296,0.47546,0.529266,1.58235
951099306,798911424,775876828,AM,HVA pooled,sf,0.225075,11.126,0.70411,0.138972,0.917533,0.586817,0.42139,1.25983
951099491,798911424,775876828,AM,HVA pooled,sf,0.17767,3.2253,1.64737,0.0862998,0.763331,0.377734,0.291946,0.87283
951098384,798911424,775876828,AM,HVA pooled,sf,0.237855,2.19483,1.74964,0.153173,0.686994,0.363684,0.336992,1.0075
951098398,798911424,775876828,AM,HVA pooled,sf,0.143303,2.95619,1.00161,0.0481143,0.747232,0.499598,0.265266,0.793065
951098414,798911424,775876828,AM,HVA pooled,sf,0.274882,0.770023,1.33508,0.194314,0.435035,0.42825,0.330808,0.989014
951098430,798911424,775876828,AM,HVA pooled,sf,0.100711,1.33622,1.19415,0.000790259,0.571957,0.455758,0.235336,0.703584
951098461,798911424,775876828,AM,HVA pooled,sf,0.102377,1.59866,2.44538,0.00264163,0.615187,0.290244,0.20745,0.620212
951098487,798911424,775876828,AM,HVA pooled,sf,0.185034,1.28892,2.42022,0.0944825,0.563113,0.292379,0.24963,0.746319
951098573,798911424,775876828,AM,HVA pooled,sf,0.23777,3.01681,1.09842,0.153077,0.751046,0.476549,0.379806,1.1355
951098618,798911424,775876828,AM,HVA pooled,sf,0.345923,0.591505,2.1542,0.273247,0.371664,0.317038,0.318131,0.951115
951098633,798911424,775876828,AM,HVA pooled,sf,0.134512,2.35736,1.33083,0.0383467,0.702147,0.429031,0.246961,0.738339
951098658,798911424,775876828,AM,HVA pooled,sf,0.518473,0.495585,1.28163,0.46497,0.331366,0.438283,0.40722,1.21746
951098672,798911424,775876828,AM,HVA pooled,sf,0.135156,1.46477,1.19295,0.0390624,0.594283,0.456007,0.238403,0.712752
951098742,798911424,775876828,AM,HVA pooled,sf,0.11635,1.8298,0.968827,0.0181669,0.646618,0.507917,0.254177,0.759913
951098685,798911424,775876828,AM,HVA pooled,sf,0.313933,0.484928,1.0771,0.237703,0.326567,0.481441,0.334336,0.999563
951098821,798911424,775876828,AM,HVA pooled,sf,0.143597,1.72456,0.779592,0.048441,0.632968,0.561927,0.261022,0.780376
951098850,798911424,775876828,AM,HVA pooled,sf,0.23859,0.797333,2.40193,0.153988,0.44362,0.293951,0.271805,0.812615
951099347,798911424,775876828,AM,HVA pooled,sf,0.416311,0.283097,1.27356,0.351457,0.220635,0.43984,0.3243,0.969559
951098871,798911424,775876828,AM,HVA pooled,sf,0.144946,0.970521,2.07917,0.04994,0.49252,0.324763,0.19998,0.59788
951098884,798911424,775876828,AM,HVA pooled,sf,0.107808,2.49125,1.21513,0.0086757,0.71357,0.451441,0.252543,0.755027
951098966,798911424,775876828,AM,HVA pooled,sf,0.169078,1.22498,9.93837,0.0767538,0.550557,0.0914213,0.15691,0.469112
951108359,798911424,775876828,LM,HVA pooled,tf,0.139126,14.8101,9.44635,0.0434738,0.936749,0.0957272,0.164896,0.581362
951108370,798911424,775876828,LM,HVA pooled,tf,0.22975,1.40476,6.38408,0.144167,0.584158,0.135426,0.225095,0.793604
951108447,798911424,775876828,LM,HVA pooled,tf,0.119298,7.1763,7.92316,0.0214417,0.877695,0.112068,0.170058,0.599563
951108633,798911424,775876828,LM,HVA pooled,tf,0.176863,4.18092,7.89512,0.0854039,0.806984,0.112421,0.197878,0.697644
951108685,798911424,775876828,LM,HVA pooled,tf,0.161339,7.11064,11.1761,0.0681544,0.876705,0.0821281,0.169934,0.599124
951108850,798911424,775876828,LM,HVA pooled,tf,0.237064,2.88206,4.54822,0.152293,0.742405,0.180238,0.273143,0.963
951108858,798911424,775876828,LM,HVA pooled,tf,0.667599,0.14773,1.92381,0.630666,0.128715,0.34202,0.302803,1.06757
951108886,798911424,775876828,LM,HVA pooled,tf,0.472132,0.307639,3.74848,0.41348,0.235263,0.210593,0.273622,0.96469
951108877,798911424,775876828,LM,HVA pooled,tf,0.16515,16.953,6.68728,0.0723894,0.944299,0.130085,0.207175,0.730422
951108996,798911424,775876828,LM,HVA pooled,tf,0.18536,2.73063,28.1931,0.0948446,0.731948,0.0342547,0.15141,0.533815
951109006,798911424,775876828,LM,HVA pooled,tf,0.222923,8.71714,4.21709,0.136581,0.897089,0.191678,0.286373,1.00965
951108965,798911424,775876828,LM,HVA pooled,tf,0.393615,1.17496,10.8472,0.326239,0.540221,0.0844081,0.245941,0.867097
951108980,798911424,775876828,LM,HVA pooled,tf,0.284336,3.70808,3.97041,0.204818,0.787599,0.201191,0.318978,1.1246
951109014,798911424,775876828,LM,HVA pooled,tf,0.150463,1.52284,4.96738,0.0560698,0.603621,0.167578,0.178335,0.628743
951109037,798911424,775876828,LM,HVA pooled,tf,0.174733,1.97662,3.72381,0.0830363,0.664048,0.211694,0.226843,0.799764
951110032,798911424,775876828,LM,HVA pooled,tf,0.332455,0.164674,1.57778,0.258284,0.141391,0.387931,0.241968,0.853089
951109045,798911424,775876828,LM,HVA pooled,tf,0.119739,14.1519,3.85188,0.0219317,0.934002,0.206106,0.212717,0.749962
951109137,798911424,775876828,LM,HVA pooled,tf,0.256622,11.7919,4.12831,0.174024,0.921826,0.194996,0.315085,1.11087
951109146,798911424,775876828,LM,HVA pooled,tf,0.449721,2.15082,1.35991,0.388578,0.682623,0.423744,0.4826,1.70147
951109103,798911424,775876828,LM,HVA pooled,tf,0.407013,5.52055,1.08455,0.341125,0.846639,0.479719,0.517448,1.82433
951109118,798911424,775876828,LM,HVA pooled,tf,0.242714,6.14907,2.30659,0.158572,0.860122,0.302427,0.345516,1.21816
951109213,798911424,775876828,LM,HVA pooled,tf,0.184772,11.1698,3.34655,0.0941912,0.917829,0.230068,0.270942,0.955241
951109168,798911424,775876828,LM,HVA pooled,tf,0.119244,9.47167,7.31778,0.0213826,0.904504,0.120224,0.175843,0.619956
951109184,798911424,775876828,LM,HVA pooled,tf,0.167669,5.36594,1.38995,0.0751882,0.842914,0.418418,0.298205,1.05136
951109191,798911424,775876828,LM,HVA pooled,tf,0.261845,8.13893,7.07371,0.179828,0.890578,0.123859,0.270698,0.954382
951109205,798911424,775876828,LM,HVA pooled,tf,0.333246,2.23184,5.19874,0.259163,0.690578,0.161323,0.30678,1.08159
951109242,798911424,775876828,LM,HVA pooled,tf,0.187635,3.53387,13.7316,0.0973717,0.779438,0.0678812,0.172712,0.608917
951109253,798911424,775876828,LM,HVA pooled,tf,0.607482,0.523674,2.05455,0.563869,0.343692,0.327381,0.398841,1.40617
951109262,798911424,775876828,LM,HVA pooled,tf,0.12382,2.93925,0.647983,0.0264662,0.746144,0.606802,0.282887,0.997356
951109307,798911424,775876828,LM,HVA pooled,tf,0.248975,23.9005,8.38901,0.165527,0.95984,0.106508,0.256734,0.905149
951109357,798911424,775876828,LM,HVA pooled,tf,0.379479,2.4214,2.11954,0.310532,0.707722,0.32056,0.413009,1.45612
951109380,798911424,775876828,LM,HVA pooled,tf,0.558727,0.716412,1.91783,0.509697,0.417389,0.342721,0.417764,1.47288
951109282,798911424,775876828,LM,HVA pooled,tf,0.25258,9.8635,11.9428,0.169534,0.907949,0.0772633,0.22826,0.804761
951109291,798911424,775876828,LM,HVA pooled,tf,0.230702,5.27381,1.71655,0.145225,0.840607,0.368114,0.355527,1.25346
951109299,798911424,775876828,LM,HVA pooled,tf,0.194154,6.89143,1.84516,0.104615,0.87328,0.351474,0.317844,1.1206
951109329,798911424,775876828,LM,HVA pooled,tf,0.255217,3.89023,1.36504,0.172463,0.795511,0.422826,0.38711,1.36481
951109338,798911424,775876828,LM,HVA pooled,tf,0.222054,4.64688,2.35935,0.135616,0.822911,0.297677,0.321467,1.13337
951109346,798911424,775876828,LM,HVA pooled,tf,0.109275,4.18516,1.26323,0.0103055,0.807142,0.441846,0.261254,0.921087
951110067,798911424,775876828,LM,HVA pooled,tf,0.236141,1.62238,1.90854,0.151268,0.618668,0.343815,0.31806,1.12136
951109399,798911424,775876828,LM,HVA pooled,tf,0.426728,2.54742,4.411,0.363031,0.718105,0.184809,0.363875,1.28289
951109410,798911424,775876828,LM,HVA pooled,tf,0.275872,2.21278,6.0131,0.195413,0.688743,0.14259,0.267732,0.943924
951109447,798911424,775876828,LM,HVA pooled,tf,0.239839,1.5599,2.69266,0.155377,0.60936,0.270808,0.294877,1.03963
951109456,798911424,775876828,LM,HVA pooled,tf,0.632035,3.81663,6.21619,0.59115,0.792386,0.138577,0.401891,1.41692
951109469,798911424,775876828,LM,HVA pooled,tf,0.495534,2.36845,1.96496,0.439482,0.703127,0.337272,0.4706,1.65916
951109494,798911424,775876828,LM,HVA pooled,tf,0.271757,1.59485,5.01144,0.190841,0.614621,0.166349,0.269216,0.949155
951110080,798911424,775876828,LM,HVA pooled,tf,0.453221,1.41906,1.77576,0.392468,0.586616,0.360262,0.436106,1.53755
951109423,798911424,775876828,LM,HVA pooled,tf,0.30641,6.12736,1.6113,0.229345,0.859696,0.382951,0.422661,1.49015
951109435,798911424,775876828,LM,HVA pooled,tf,0.207297,10.9098,20.9333,0.119219,0.916035,0.0455927,0.176093,0.620839
951109506,798911424,775876828,LM,HVA pooled,tf,0.337995,1.0267,4.88627,0.264439,0.506587,0.169887,0.283387,0.999117
951109518,798911424,775876828,LM,HVA pooled,tf,0.392616,1.85642,2.11515,0.325129,0.649912,0.321012,0.407828,1.43785
951110094,798911424,775876828,LM,HVA pooled,tf,0.228612,3.2776,3.71973,0.142902,0.766224,0.211877,0.285206,1.00553
951109537,798911424,775876828,LM,HVA pooled,tf,0.480292,1.89561,4.92385,0.422547,0.654649,0.168809,0.360103,1.26959
951109549,798911424,775876828,LM,HVA pooled,tf,0.154351,2.20801,15.1922,0.0603905,0.68828,0.0617583,0.136923,0.48274
951109560,798911424,775876828,LM,HVA pooled,tf,0.217212,3.47033,1.29028,0.130235,0.776303,0.436627,0.353419,1.24603
951109594,798911424,775876828,LM,HVA pooled,tf,0.667613,6.14377,13.1001,0.630681,0.860018,0.0709213,0.337571,1.19015
951109572,798911424,775876828,LM,HVA pooled,tf,0.507409,3.66043,4.18365,0.452677,0.785427,0.192914,0.409342,1.44319
951109586,798911424,775876828,LM,HVA pooled,tf,0.227331,2.00362,1.54014,0.141479,0.667069,0.39368,0.333684,1.17645
951109626,798911424,775876828,LM,HVA pooled,tf,0.108148,4.70724,5.01942,0.00905317,0.824784,0.166129,0.189926,0.66961
951109646,798911424,775876828,LM,HVA pooled,tf,0.101669,1.92314,3.03964,0.00185456,0.657902,0.247547,0.201185,0.709305
951109614,798911424,775876828,LM,HVA pooled,tf,0.416674,2.48335,5.71847,0.35186,0.71292,0.148844,0.334231,1.17838
951109637,798911424,775876828,LM,HVA pooled,tf,0.845426,0.205975,4.26667,0.828251,0.170795,0.189873,0.29948,1.05586
951109656,798911424,775876828,LM,HVA pooled,tf,0.123544,1.16013,1.1005,0.0261598,0.537065,0.476078,0.233825,0.824382
951110131,798911424,775876828,LM,HVA pooled,tf,0.207002,0.222389,1.18333,0.118891,0.18193,0.458015,0.214772,0.757208
951109664,798911424,775876828,LM,HVA pooled,tf,0.206892,1.68434,27.646,0.118769,0.627468,0.0349089,0.155032,0.546586
951109672,798911424,775876828,LM,HVA pooled,tf,0.240511,1.28298,2.8,0.156124,0.561975,0.263158,0.284752,1.00393
951109682,798911424,775876828,LM,HVA pooled,tf,0.786505,0.747652,4.5838,0.762783,0.427804,0.179089,0.388066,1.36818
951109691,798911424,775876828,LM,HVA pooled,tf,0.329923,0.407714,1.95556,0.25547,0.289628,0.338346,0.292537,1.03138
951109702,798911424,775876828,LM,HVA pooled,tf,0.200266,4.61935,12.5188,0.111407,0.822043,0.073971,0.189215,0.667104
951109711,798911424,775876828,LM,HVA pooled,tf,0.434136,1.52972,11.5162,0.371263,0.6047,0.0798965,0.261768,0.922897
951109750,798911424,775876828,LM,HVA pooled,tf,0.330281,2.34303,2.4753,0.255868,0.70087,0.287745,0.372295,1.31257
951110141,798911424,775876828,LM,HVA pooled,tf,0.372207,0.146671,5.35758,0.302452,0.12791,0.157293,0.182568,0.643666
951109759,798911424,775876828,LM,HVA pooled,tf,0.473275,3.11663,2.90249,0.41475,0.757083,0.256247,0.431714,1.52206
