stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,y_position,stimulus_name,phase,temporal_frequency,frame,orientation,size,color,x_position,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1597,0.0,483.60528,483.85547,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25019759,116,,,0,,False,8,test,1
1598,0.0,483.85547,484.10567,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25019759,126,,,0,,False,5,test,2
1599,0.0,484.10567,484.35587,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019759,54,,,0,,False,4,train,0
1600,0.0,484.35587,484.60607,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25019759,162,,,0,,False,6,train,2
1601,0.0,484.60607,484.85628,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25021741,143,,,0,,False,6,train,2
1602,0.0,484.85628,485.1065,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021741,149,,,0,,False,6,train,0
1603,0.0,485.1065,485.35672,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25021741,81,,,0,,False,7,train,0
1604,0.0,485.35672,485.60694,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021741,238,,,0,,False,7,train,1
1605,0.0,485.60694,485.85715,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021009,185,,,0,,False,5,test,0
1606,0.0,485.85715,486.10736,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021009,13,,,0,,False,11,test,0
1607,0.0,486.10736,486.35757,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25021009,162,,,0,,False,7,train,2
1608,0.0,486.35757,486.60778,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021009,106,,,0,,False,8,test,0
1609,0.0,486.60778,486.85798,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020741,198,,,0,,False,9,train,1
1610,0.0,486.85798,487.10819,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020741,241,,,0,,False,5,test,0
1611,0.0,487.10819,487.3584,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25020741,81,,,0,,False,8,test,0
1612,0.0,487.3584,487.60861,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020741,146,,,0,,False,5,test,1
1613,0.0,487.60861,487.85883,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25022009,200,,,0,,False,7,train,2
1614,0.0,487.85883,488.10905,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25022009,104,,,0,,False,8,test,1
1615,0.0,488.10905,488.35927,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25022009,38,,,0,,False,9,train,0
1616,0.0,488.35927,488.60949,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25022009,164,,,0,,False,4,train,2
1617,0.0,488.60949,488.85969,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25020241,65,,,0,,False,9,train,0
1618,0.0,488.85969,489.10989,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25020241,1,,,0,,False,7,train,2
1619,0.0,489.10989,489.36009,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25020241,49,,,0,,False,3,train,0
1620,0.0,489.36009,489.6103,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020241,206,,,0,,False,9,train,1
1621,0.0,489.6103,489.8605,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020509,138,,,0,,False,9,train,0
1622,0.0,489.8605,490.11071,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25020509,82,,,0,,False,7,train,0
1623,0.0,490.11071,490.36091,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020509,233,,,0,,False,6,train,2
1624,0.0,490.36091,490.61112,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25020509,142,,,0,,False,4,train,0
1625,0.0,490.61112,490.86133,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021241,45,,,0,,False,7,train,0
1626,0.0,490.86133,491.11154,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25021241,27,,,0,,False,7,train,1
1627,0.0,491.11154,491.36175,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25021241,66,,,0,,False,10,train,0
1628,0.0,491.36175,491.61197,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25021241,227,,,0,,False,5,test,2
1629,0.0,491.61197,491.86218,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25021259,158,,,0,,False,8,test,2
1630,0.0,491.86218,492.11239,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021259,194,,,0,,False,7,train,0
1631,0.0,492.11239,492.3626,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,20.0,0.08,0.25021259,229,,,0,,False,3,train,1
1632,0.0,492.3626,492.61282,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021259,141,,,0,,False,8,test,1
1633,0.0,492.61282,492.86302,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25020241,169,,,0,,False,9,train,2
1634,0.0,492.86302,493.11322,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020241,185,,,0,,False,6,train,0
1635,0.0,493.11322,493.36342,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020241,139,,,0,,False,9,train,1
1636,0.0,493.36342,493.61363,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020241,177,,,0,,False,8,test,0
1637,0.0,493.61363,493.86384,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021759,140,,,0,,False,6,train,0
1638,0.0,493.86384,494.11406,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021759,90,,,0,,False,10,train,0
1639,0.0,494.11406,494.36428,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021759,234,,,0,,False,5,test,2
1640,0.0,494.36428,494.6145,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021759,140,,,0,,False,7,train,0
1641,0.0,494.6145,494.8647,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25020241,87,,,0,,False,8,test,1
1642,0.0,494.8647,495.1149,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25020241,57,,,0,,False,8,test,1
1643,0.0,495.1149,495.3651,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25020241,55,,,0,,False,5,test,0
1644,0.0,495.3651,495.61531,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25020241,62,,,0,,False,8,test,0
1645,0.0,495.61531,495.86551,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020509,201,,,0,,False,10,train,0
1646,0.0,495.86551,496.11572,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25020509,225,,,0,,False,7,train,1
1647,0.0,496.11572,496.36592,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25020509,237,,,0,,False,4,train,2
1648,0.0,496.36592,496.61613,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25020509,224,,,0,,False,8,test,0
1649,0.0,496.61613,496.86634,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020991,48,,,0,,False,7,train,2
1650,0.0,496.86634,497.11655,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25020991,116,,,0,,False,9,train,1
1651,0.0,497.11655,497.36676,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,20.0,0.08,0.25020991,229,,,0,,False,4,train,1
1652,0.0,497.36676,497.61697,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020991,74,,,0,,False,4,train,2
1653,0.0,497.61697,497.86718,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021509,132,,,0,,False,4,train,1
1654,0.0,497.86718,498.1174,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021509,187,,,0,,False,7,train,0
1655,0.0,498.1174,498.36761,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25021509,53,,,0,,False,4,train,2
1656,0.0,498.36761,498.61783,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021509,239,,,0,,False,5,test,0
1657,0.0,498.61783,498.86803,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25020491,136,,,0,,False,7,train,0
1658,0.0,498.86803,499.11824,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020491,7,,,0,,False,7,train,1
1659,0.0,499.11824,499.36844,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020491,26,,,0,,False,7,train,1
1660,0.0,499.36844,499.61865,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020491,105,,,0,,False,7,train,2
1661,0.0,499.61865,499.86886,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021509,71,,,0,,False,7,train,1
1662,0.0,499.86886,500.11908,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021509,52,,,0,,False,7,train,1
1663,0.0,500.11908,500.36929,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25021509,195,,,0,,False,3,train,1
1664,0.0,500.36929,500.61951,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021509,149,,,0,,False,7,train,0
1665,0.0,500.61951,500.86971,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020241,74,,,0,,False,5,test,2
1666,0.0,500.86971,501.11991,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25020241,25,,,0,,False,7,train,1
1667,0.0,501.11991,501.37011,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25020241,143,,,0,,False,7,train,2
1668,0.0,501.37011,501.62032,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25020241,163,,,0,,False,5,test,2
1669,0.0,501.62032,501.87053,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25021759,224,,,0,,False,9,train,0
1670,0.0,501.87053,502.12075,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25021759,34,,,0,,False,6,train,2
1671,0.0,502.12075,502.37097,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021759,202,,,0,,False,6,train,2
1672,0.0,502.37097,502.62119,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25021759,157,,,0,,False,5,test,0
1673,0.0,502.62119,502.87139,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019991,61,,,0,,False,8,test,1
1674,0.0,502.87139,503.12159,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019991,6,,,0,,False,6,train,1
1675,0.0,503.12159,503.37179,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25019991,212,,,0,,False,7,train,2
1676,0.0,503.37179,503.62199,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25019991,149,,,0,,False,8,test,0
1677,0.0,503.62199,503.8722,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25021259,37,,,0,,False,9,train,1
1678,0.0,503.8722,504.12241,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021259,165,,,0,,False,7,train,0
1679,0.0,504.12241,504.37262,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,1,,,0,,False,8,test,2
1680,0.0,504.37262,504.62284,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,75,,,0,,False,8,test,0
1681,0.0,504.62284,504.87304,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020491,194,,,0,,False,8,test,0
1682,0.0,504.87304,505.12325,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25020491,195,,,0,,False,4,train,1
1683,0.0,505.12325,505.37345,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25020491,148,,,0,,False,7,train,2
1684,0.0,505.37345,505.62366,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020491,99,,,0,,False,7,train,2
1685,0.0,505.62366,505.87387,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25021759,160,,,0,,False,4,train,2
1686,0.0,505.87387,506.12409,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021759,156,,,0,,False,6,train,2
1687,0.0,506.12409,506.37431,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021759,173,,,0,,False,6,train,0
1688,0.0,506.37431,506.62453,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25021759,227,,,0,,False,6,train,2
1689,0.0,506.62453,506.87473,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,54,,,0,,False,5,test,0
1690,0.0,506.87473,507.12493,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019991,122,,,0,,False,10,train,2
1691,0.0,507.12493,507.37513,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019991,241,,,0,,False,6,train,0
1692,0.0,507.37513,507.62533,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25019991,163,,,0,,False,6,train,2
1693,0.0,507.62533,507.87554,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021759,86,,,0,,False,6,train,1
1694,0.0,507.87554,508.12576,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,20.0,0.08,0.25021759,229,,,0,,False,5,test,1
1695,0.0,508.12576,508.37598,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021759,134,,,0,,False,6,train,1
1696,0.0,508.37598,508.6262,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25021759,73,,,0,,False,6,train,1
1697,0.0,508.6262,508.8764,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25019991,181,,,0,,False,7,train,2
1698,0.0,508.8764,509.1266,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25019991,3,,,0,,False,6,train,2
1699,0.0,509.1266,509.3768,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25019991,197,,,0,,False,3,train,2
1700,0.0,509.3768,509.627,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,129,,,0,,False,6,train,2
1701,0.0,509.627,509.87721,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25021259,186,,,0,,False,3,train,2
1702,0.0,509.87721,510.12742,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,106,,,0,,False,9,train,0
1703,0.0,510.12742,510.37763,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,43,,,0,,False,7,train,0
1704,0.0,510.37763,510.62785,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,125,,,0,,False,7,train,0
1705,0.0,510.62785,510.87805,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020741,118,,,0,,False,6,train,2
1706,0.0,510.87805,511.12826,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25020741,34,,,0,,False,7,train,2
1707,0.0,511.12826,511.37847,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25020741,111,,,0,,False,5,test,1
1708,0.0,511.37847,511.62868,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25020741,170,,,0,,False,4,train,0
1709,0.0,511.62868,511.87889,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021509,92,,,0,,False,6,train,0
1710,0.0,511.87889,512.12911,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25021509,184,,,0,,False,7,train,2
1711,0.0,512.12911,512.37932,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021509,105,,,0,,False,8,test,2
1712,0.0,512.37932,512.62954,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021509,80,,,0,,False,8,test,0
1713,0.0,512.62954,512.87974,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,20.0,0.08,0.25020491,109,,,0,,False,6,train,1
1714,0.0,512.87974,513.12995,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020491,86,,,0,,False,7,train,1
1715,0.0,513.12995,513.38015,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25020491,55,,,0,,False,6,train,0
1716,0.0,513.38015,513.63036,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25020491,2,,,0,,False,5,test,0
1717,0.0,513.63036,513.88057,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021509,86,,,0,,False,8,test,1
1718,0.0,513.88057,514.13079,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25021509,133,,,0,,False,7,train,1
1719,0.0,514.13079,514.381,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25021509,150,,,0,,False,5,test,2
1720,0.0,514.381,514.63122,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021509,149,,,0,,False,9,train,0
1721,0.0,514.63122,514.88142,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25019991,186,,,0,,False,4,train,2
1722,0.0,514.88142,515.13162,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25019991,10,,,0,,False,5,test,0
1723,0.0,515.13162,515.38182,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,20.0,0.08,0.25019991,209,,,0,,False,3,train,1
1724,0.0,515.38182,515.63202,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019991,141,,,0,,False,9,train,1
1725,0.0,515.63202,515.88223,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021259,68,,,0,,False,4,train,2
1726,0.0,515.88223,516.13244,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,170,,,0,,False,5,test,0
1727,0.0,516.13244,516.38265,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021259,141,,,0,,False,10,train,1
1728,0.0,516.38265,516.63287,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,43,,,0,,False,8,test,0
1729,0.0,516.63287,516.88307,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020741,119,,,0,,False,7,train,0
1730,0.0,516.88307,517.13328,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020741,185,,,0,,False,7,train,0
1731,0.0,517.13328,517.38349,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25020741,216,,,0,,False,4,train,2
1732,0.0,517.38349,517.6337,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020741,64,,,0,,False,5,test,2
1733,0.0,517.6337,517.88391,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25021509,235,,,0,,False,9,train,0
