stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,stimulus_name,frame,phase,size,contrast,orientation,spatial_frequency,color,x_position,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1200,0.0,384.78823,385.03844,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,-10.0,0.25021184,77,,,0,,False,5,test,2
1201,0.0,385.03844,385.28864,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,-30.0,0.25020316,176,,,0,,False,3,train,0
1202,0.0,385.28864,385.53885,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,-40.0,0.25020316,242,,,0,,False,1,train,2
1203,0.0,385.53885,385.78905,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,10.0,0.25020316,218,,,0,,False,4,train,0
1204,0.0,385.78905,386.03925,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,30.0,0.25020316,221,,,0,,False,4,train,1
1205,0.0,386.03925,386.28947,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,-10.0,0.25021684,198,,,0,,False,2,test,1
1206,0.0,386.28947,386.53969,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-20.0,0.25021684,14,,,0,,False,4,train,0
1207,0.0,386.53969,386.7899,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,30.0,0.25021684,171,,,0,,False,5,test,2
1208,0.0,386.7899,387.04012,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,40.0,0.25021684,196,,,0,,False,6,train,1
1209,0.0,387.04012,387.29032,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-40.0,0.25020066,141,,,0,,False,6,train,0
1210,0.0,387.29032,387.54052,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,-20.0,0.25020066,118,,,0,,False,6,train,0
1211,0.0,387.54052,387.79072,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-20.0,0.25020066,202,,,0,,False,3,train,0
1212,0.0,387.79072,388.04092,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,10.0,0.25020066,218,,,0,,False,5,test,0
1213,0.0,388.04092,388.29115,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,-30.0,0.25022434,194,,,0,,False,4,train,0
1214,0.0,388.29115,388.54137,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,-20.0,0.25022434,216,,,0,,False,5,test,1
1215,0.0,388.54137,388.79159,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-20.0,0.25022434,74,,,0,,False,7,train,2
1216,0.0,388.79159,389.04182,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,0.0,0.25022434,105,,,0,,False,3,train,1
1217,0.0,389.04182,389.29201,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,30.0,0.25019566,136,,,0,,False,8,test,0
1218,0.0,389.29201,389.54221,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,40.0,0.25019566,61,,,0,,False,5,test,0
1219,0.0,389.54221,389.79241,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,40.0,0.25019566,80,,,0,,False,4,train,2
1220,0.0,389.79241,390.0426,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,10.0,0.25019566,153,,,0,,False,7,train,2
1221,0.0,390.0426,390.29282,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,0.0,0.25021434,114,,,0,,False,3,train,0
1222,0.0,390.29282,390.54303,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,0.0,0.25021434,59,,,0,,False,4,train,2
1223,0.0,390.54303,390.79324,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-30.0,0.25021434,191,,,0,,False,6,train,1
1224,0.0,390.79324,391.04346,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,-10.0,0.25021434,207,,,0,,False,6,train,2
1225,0.0,391.04346,391.29366,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,-20.0,0.25020316,172,,,0,,False,3,train,2
1226,0.0,391.29366,391.54387,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,-20.0,0.25020316,67,,,0,,False,6,train,1
1227,0.0,391.54387,391.79407,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-10.0,0.25020316,162,,,0,,False,4,train,0
1228,0.0,391.79407,392.04427,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,10.0,0.25020316,130,,,0,,False,6,train,1
1229,0.0,392.04427,392.29449,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,10.0,0.25021434,155,,,0,,False,6,train,2
1230,0.0,392.29449,392.5447,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,30.0,0.25021434,178,,,0,,False,6,train,1
1231,0.0,392.5447,392.79491,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,-40.0,0.25021434,28,,,0,,False,6,train,2
1232,0.0,392.79491,393.04513,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,0.0,0.25021434,190,,,0,,False,5,test,1
1233,0.0,393.04513,393.29533,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,-20.0,0.25020316,224,,,0,,False,3,train,1
1234,0.0,393.29533,393.54554,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-20.0,0.25020316,219,,,0,,False,6,train,1
1235,0.0,393.54554,393.79574,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,40.0,0.25020316,21,,,0,,False,5,test,1
1236,0.0,393.79574,394.04594,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,40.0,0.25020316,21,,,0,,False,6,train,1
1237,0.0,394.04594,394.29615,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,0.0,0.25021184,83,,,0,,False,3,train,1
1238,0.0,394.29615,394.54637,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,30.0,0.25021184,177,,,0,,False,6,train,1
1239,0.0,394.54637,394.79658,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,40.0,0.25021184,213,,,0,,False,4,train,2
1240,0.0,394.79658,395.04679,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-40.0,0.25021184,57,,,0,,False,4,train,1
1241,0.0,395.04679,395.29699,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-40.0,0.25020316,57,,,0,,False,5,test,1
1242,0.0,395.29699,395.5472,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,40.0,0.25020316,197,,,0,,False,4,train,2
1243,0.0,395.5472,395.7974,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,10.0,0.25020316,153,,,0,,False,8,test,2
1244,0.0,395.7974,396.0476,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,30.0,0.25020316,229,,,0,,False,2,test,2
1245,0.0,396.0476,396.29782,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,30.0,0.25021684,49,,,0,,False,5,test,0
1246,0.0,396.29782,396.54804,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,10.0,0.25021684,218,,,0,,False,6,train,0
1247,0.0,396.54804,396.79825,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,-30.0,0.25021684,13,,,0,,False,3,train,1
1248,0.0,396.79825,397.04847,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,10.0,0.25021684,124,,,0,,False,6,train,0
1249,0.0,397.04847,397.29867,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,-20.0,0.25020066,224,,,0,,False,4,train,1
1250,0.0,397.29867,397.54887,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,20.0,0.25020066,158,,,0,,False,1,train,0
1251,0.0,397.54887,397.79907,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,0.0,0.25020066,55,,,0,,False,4,train,1
1252,0.0,397.79907,398.04927,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,10.0,0.25020066,19,,,0,,False,4,train,1
1253,0.0,398.04927,398.29949,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,20.0,0.25021434,45,,,0,,False,8,test,1
1254,0.0,398.29949,398.5497,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,-20.0,0.25021434,48,,,0,,False,5,test,0
1255,0.0,398.5497,398.79991,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,20.0,0.25021434,7,,,0,,False,7,train,0
1256,0.0,398.79991,399.05013,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,20.0,0.25021434,4,,,0,,False,7,train,1
1257,0.0,399.05013,399.30033,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,30.0,0.25020566,211,,,0,,False,5,test,0
1258,0.0,399.30033,399.55054,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,0.0,0.25020566,34,,,0,,False,6,train,2
1259,0.0,399.55054,399.80075,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,30.0,0.25020566,229,,,0,,False,3,train,2
1260,0.0,399.80075,400.05095,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,10.0,0.25020566,173,,,0,,False,2,test,2
1261,0.0,400.05095,400.30117,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,0.0,0.25021434,166,,,0,,False,6,train,0
1262,0.0,400.30117,400.55138,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,20.0,0.25021434,94,,,0,,False,5,test,0
1263,0.0,400.55138,400.80159,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,30.0,0.25021434,206,,,0,,False,4,train,1
1264,0.0,400.80159,401.05181,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-40.0,0.25021434,230,,,0,,False,3,train,0
1265,0.0,401.05181,401.30201,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-10.0,0.25020566,162,,,0,,False,5,test,0
1266,0.0,401.30201,401.55222,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,10.0,0.25020566,51,,,0,,False,4,train,1
1267,0.0,401.55222,401.80243,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-10.0,0.25020566,33,,,0,,False,6,train,1
1268,0.0,401.80243,402.05263,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-30.0,0.25020566,191,,,0,,False,7,train,1
1269,0.0,402.05263,402.30285,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,30.0,0.25021934,229,,,0,,False,4,train,2
1270,0.0,402.30285,402.55307,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,-30.0,0.25021934,210,,,0,,False,4,train,2
1271,0.0,402.55307,402.80329,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,20.0,0.25021934,151,,,0,,False,4,train,1
1272,0.0,402.80329,403.05351,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-10.0,0.25021934,238,,,0,,False,2,test,2
1273,0.0,403.05351,403.30371,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,20.0,0.25019816,7,,,0,,False,8,test,0
1274,0.0,403.30371,403.55391,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-30.0,0.25019816,72,,,0,,False,2,test,0
1275,0.0,403.55391,403.8041,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,20.0,0.25019816,63,,,0,,False,4,train,0
1276,0.0,403.8041,404.0543,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,40.0,0.25019816,200,,,0,,False,4,train,1
1277,0.0,404.0543,404.30452,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,30.0,0.25021684,229,,,0,,False,5,test,2
1278,0.0,404.30452,404.55474,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,40.0,0.25021684,119,,,0,,False,5,test,1
1279,0.0,404.55474,404.80495,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,40.0,0.25021684,80,,,0,,False,5,test,2
1280,0.0,404.80495,405.05517,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,-30.0,0.25021684,100,,,0,,False,8,test,1
1281,0.0,405.05517,405.30537,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-10.0,0.25020066,162,,,0,,False,6,train,0
1282,0.0,405.30537,405.55557,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,30.0,0.25020066,221,,,0,,False,5,test,1
1283,0.0,405.55557,405.80577,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,-40.0,0.25020066,129,,,0,,False,9,train,1
1284,0.0,405.80577,406.05597,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,0.0,0.25020066,114,,,0,,False,4,train,0
1285,0.0,406.05597,406.30618,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,-20.0,0.25021184,172,,,0,,False,4,train,2
1286,0.0,406.30618,406.5564,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,20.0,0.25021184,98,,,0,,False,6,train,2
1287,0.0,406.5564,406.80661,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-40.0,0.25021184,125,,,0,,False,4,train,1
1288,0.0,406.80661,407.05682,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,-20.0,0.25021184,172,,,0,,False,5,test,2
1289,0.0,407.05682,407.30702,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,-10.0,0.25020566,227,,,0,,False,2,test,0
1290,0.0,407.30702,407.55723,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,-10.0,0.25020566,175,,,0,,False,3,train,2
1291,0.0,407.55723,407.80744,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,10.0,0.25020566,135,,,0,,False,5,test,1
1292,0.0,407.80744,408.05764,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,10.0,0.25020566,148,,,0,,False,6,train,0
1293,0.0,408.05764,408.30785,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,0.0,0.25021184,147,,,0,,False,7,train,0
1294,0.0,408.30785,408.55807,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,0.0,0.25021184,38,,,0,,False,8,test,2
1295,0.0,408.55807,408.80828,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,20.0,0.25021184,94,,,0,,False,6,train,0
1296,0.0,408.80828,409.05849,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,0.0,0.25021184,53,,,0,,False,4,train,0
1297,0.0,409.05849,409.3087,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,-20.0,0.25020816,107,,,0,,False,5,test,1
1298,0.0,409.3087,409.55891,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-10.0,0.25020816,168,,,0,,False,5,test,2
1299,0.0,409.55891,409.80911,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,30.0,0.25020816,167,,,0,,False,8,test,0
1300,0.0,409.80911,410.05932,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,40.0,0.25020816,160,,,0,,False,2,test,1
1301,0.0,410.05932,410.30953,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,30.0,0.25021184,208,,,0,,False,4,train,1
1302,0.0,410.30953,410.55975,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,-40.0,0.25021184,1,,,0,,False,5,test,0
1303,0.0,410.55975,410.80996,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,40.0,0.25021184,5,,,0,,False,8,test,0
1304,0.0,410.80996,411.06017,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,40.0,0.25021184,197,,,0,,False,5,test,2
1305,0.0,411.06017,411.31037,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-20.0,0.25020316,202,,,0,,False,4,train,0
1306,0.0,411.31037,411.56058,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,30.0,0.25020316,192,,,0,,False,4,train,2
1307,0.0,411.56058,411.81078,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,10.0,0.25020316,135,,,0,,False,6,train,1
1308,0.0,411.81078,412.06098,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,40.0,0.25020316,203,,,0,,False,5,test,0
1309,0.0,412.06098,412.3112,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,-40.0,0.25021684,54,,,0,,False,5,test,0
1310,0.0,412.3112,412.56142,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,0.0,0.25021684,18,,,0,,False,5,test,2
1311,0.0,412.56142,412.81163,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,30.0,0.25021684,206,,,0,,False,5,test,1
1312,0.0,412.81163,413.06185,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,30.0,0.25021684,46,,,0,,False,9,train,1
1313,0.0,413.06185,413.31205,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,40.0,0.25020316,160,,,0,,False,3,train,1
1314,0.0,413.31205,413.56226,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,30.0,0.25020316,123,,,0,,False,5,test,1
1315,0.0,413.56226,413.81246,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,-10.0,0.25020316,198,,,0,,False,3,train,1
1316,0.0,413.81246,414.06266,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,40.0,0.25020316,200,,,0,,False,5,test,1
1317,0.0,414.06266,414.31287,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,0.0,0.25020934,147,,,0,,False,8,test,0
1318,0.0,414.31287,414.56308,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,-10.0,0.25020934,115,,,0,,False,6,train,0
1319,0.0,414.56308,414.81329,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,-10.0,0.25020934,207,,,0,,False,7,train,2
1320,0.0,414.81329,415.0635,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-40.0,0.25020934,121,,,0,,False,6,train,1
1321,0.0,415.0635,415.31371,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,40.0,0.25020816,21,,,0,,False,7,train,1
1322,0.0,415.31371,415.56392,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,30.0,0.25020816,169,,,0,,False,4,train,0
1323,0.0,415.56392,415.81412,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,40.0,0.25020816,5,,,0,,False,9,train,0
1324,0.0,415.81412,416.06433,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,-40.0,0.25020816,234,,,0,,False,2,test,0
1325,0.0,416.06433,416.31454,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-10.0,0.25020934,162,,,0,,False,7,train,0
1326,0.0,416.31454,416.56475,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,20.0,0.25020934,89,,,0,,False,2,test,1
1327,0.0,416.56475,416.81496,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,20.0,0.25020934,10,,,0,,False,7,train,2
1328,0.0,416.81496,417.06517,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,20.0,0.25020934,71,,,0,,False,4,train,0
1329,0.0,417.06517,417.31538,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,20.0,0.25021316,240,,,0,,False,1,train,1
1330,0.0,417.31538,417.5656,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,10.0,0.25021316,218,,,0,,False,7,train,0
1331,0.0,417.5656,417.81581,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,-30.0,0.25021316,194,,,0,,False,5,test,0
1332,0.0,417.81581,418.06602,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,0.0,0.25021316,161,,,0,,False,5,test,2
1333,0.0,418.06602,418.31623,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-20.0,0.25020684,20,,,0,,False,8,test,1
1334,0.0,418.31623,418.56644,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,-10.0,0.25020684,164,,,0,,False,3,train,0
1335,0.0,418.56644,418.81664,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-20.0,0.25020684,202,,,0,,False,5,test,0
1336,0.0,418.81664,419.06685,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,20.0,0.25020684,243,,,0,,False,0,train,2
1337,0.0,419.06685,419.31705,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,10.0,0.25020566,146,,,0,,False,3,train,2
