stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,stimulus_name,frame,phase,spatial_frequency,orientation,x_position,contrast,color,size,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
138,0.0,125.97336,126.22356,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020314,111,,,0,,False,0,train,2
139,0.0,126.22356,126.47376,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",40.0,0.25020314,112,,,0,,False,0,train,1
140,0.0,126.47376,126.72397,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020314,96,,,0,,False,1,train,1
141,0.0,126.72397,126.97418,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",0.0,0.25021686,72,,,0,,False,1,train,1
142,0.0,126.97418,127.2244,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",30.0,0.25021686,75,,,0,,False,2,test,0
143,0.0,127.2244,127.47462,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021686,46,,,0,,False,1,train,0
144,0.0,127.47462,127.72483,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021686,50,,,0,,False,1,train,2
145,0.0,127.72483,127.97503,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020064,113,,,0,,False,0,train,2
146,0.0,127.97503,128.22524,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25020064,114,,,0,,False,0,train,2
147,0.0,128.22524,128.47544,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",10.0,0.25020064,115,,,0,,False,0,train,0
148,0.0,128.47544,128.72564,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",10.0,0.25020064,116,,,0,,False,0,train,1
149,0.0,128.72564,128.97585,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",30.0,0.25021686,67,,,0,,False,2,test,0
150,0.0,128.97585,129.22607,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",0.0,0.25021686,31,,,0,,False,2,test,0
151,0.0,129.22607,129.47629,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021686,117,,,0,,False,0,train,1
152,0.0,129.47629,129.7265,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021686,118,,,0,,False,0,train,1
153,0.0,129.7265,129.97671,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",0.0,0.25020314,71,,,0,,False,1,train,1
154,0.0,129.97671,130.22691,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020314,51,,,0,,False,1,train,2
155,0.0,130.22691,130.47711,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020314,119,,,0,,False,0,train,0
156,0.0,130.47711,130.72732,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020314,120,,,0,,False,0,train,1
157,0.0,130.72732,130.97753,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",40.0,0.25020936,56,,,0,,False,1,train,0
158,0.0,130.97753,131.22774,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020936,111,,,0,,False,1,train,2
159,0.0,131.22774,131.47794,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,121,,,0,,False,0,train,0
160,0.0,131.47794,131.72815,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,122,,,0,,False,0,train,0
161,0.0,131.72815,131.97836,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020814,123,,,0,,False,0,train,2
162,0.0,131.97836,132.22857,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",40.0,0.25020814,124,,,0,,False,0,train,2
163,0.0,132.22857,132.47878,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020814,125,,,0,,False,0,train,1
164,0.0,132.47878,132.72899,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020814,101,,,0,,False,1,train,2
165,0.0,132.72899,132.97921,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021936,126,,,0,,False,0,train,1
166,0.0,132.97921,133.22943,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021936,127,,,0,,False,0,train,0
167,0.0,133.22943,133.47964,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021936,128,,,0,,False,0,train,2
168,0.0,133.47964,133.72986,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021936,129,,,0,,False,0,train,2
169,0.0,133.72986,133.98006,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25019814,130,,,0,,False,0,train,0
170,0.0,133.98006,134.23026,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25019814,131,,,0,,False,0,train,2
171,0.0,134.23026,134.48046,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25019814,113,,,0,,False,1,train,2
172,0.0,134.48046,134.73066,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",30.0,0.25019814,132,,,0,,False,0,train,2
173,0.0,134.73066,134.98087,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",0.0,0.25021686,133,,,0,,False,0,train,1
174,0.0,134.98087,135.23109,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",30.0,0.25021686,75,,,0,,False,3,train,0
175,0.0,135.23109,135.48131,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021686,129,,,0,,False,1,train,2
176,0.0,135.48131,135.73152,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021686,134,,,0,,False,0,train,0
177,0.0,135.73152,135.98172,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",30.0,0.25020064,135,,,0,,False,0,train,1
178,0.0,135.98172,136.23193,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020064,136,,,0,,False,0,train,2
179,0.0,136.23193,136.48213,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",40.0,0.25020064,82,,,0,,False,1,train,0
180,0.0,136.48213,136.73233,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25020064,49,,,0,,False,1,train,1
181,0.0,136.73233,136.98254,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,137,,,0,,False,0,train,2
182,0.0,136.98254,137.23275,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",30.0,0.25021186,132,,,0,,False,1,train,2
183,0.0,137.23275,137.48296,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",10.0,0.25021186,138,,,0,,False,0,train,2
184,0.0,137.48296,137.73317,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",0.0,0.25021186,139,,,0,,False,0,train,0
185,0.0,137.73317,137.98338,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,61,,,0,,False,1,train,0
186,0.0,137.98338,138.23359,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,140,,,0,,False,0,train,1
187,0.0,138.23359,138.48379,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020564,14,,,0,,False,2,test,0
188,0.0,138.48379,138.734,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020564,141,,,0,,False,0,train,2
189,0.0,138.734,138.98422,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25022186,19,,,0,,False,2,test,0
190,0.0,138.98422,139.23444,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",0.0,0.25022186,104,,,0,,False,1,train,2
191,0.0,139.23444,139.48466,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25022186,23,,,0,,False,1,train,2
192,0.0,139.48466,139.73488,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",20.0,0.25022186,142,,,0,,False,0,train,0
193,0.0,139.73488,139.98508,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25019814,143,,,0,,False,0,train,2
194,0.0,139.98508,140.23528,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25019814,131,,,0,,False,1,train,2
195,0.0,140.23528,140.48548,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25019814,144,,,0,,False,0,train,2
196,0.0,140.48548,140.73568,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",30.0,0.25019814,41,,,0,,False,1,train,0
197,0.0,140.73568,140.98589,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021686,145,,,0,,False,0,train,2
198,0.0,140.98589,141.23611,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",0.0,0.25021686,146,,,0,,False,0,train,0
199,0.0,141.23611,141.48633,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",40.0,0.25021686,8,,,0,,False,2,test,1
200,0.0,141.48633,141.73654,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",30.0,0.25021686,34,,,0,,False,2,test,0
201,0.0,141.73654,141.98674,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",10.0,0.25019814,38,,,0,,False,1,train,2
202,0.0,141.98674,142.23694,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25019814,147,,,0,,False,0,train,0
203,0.0,142.23694,142.48714,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",0.0,0.25019814,5,,,0,,False,1,train,2
204,0.0,142.48714,142.73734,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25019814,84,,,0,,False,1,train,0
205,0.0,142.73734,142.98755,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021686,50,,,0,,False,2,test,2
206,0.0,142.98755,143.23777,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",30.0,0.25021686,47,,,0,,False,1,train,2
207,0.0,143.23777,143.48799,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021686,40,,,0,,False,1,train,2
208,0.0,143.48799,143.7382,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25021686,49,,,0,,False,2,test,1
209,0.0,143.7382,143.9884,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",20.0,0.25020064,92,,,0,,False,1,train,0
210,0.0,143.9884,144.23861,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020064,77,,,0,,False,1,train,1
211,0.0,144.23861,144.48881,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020064,77,,,0,,False,2,test,1
212,0.0,144.48881,144.73901,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020064,145,,,0,,False,1,train,2
213,0.0,144.73901,144.98922,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,135,,,0,,False,1,train,1
214,0.0,144.98922,145.23944,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,80,,,0,,False,1,train,2
215,0.0,145.23944,145.48965,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,118,,,0,,False,1,train,1
216,0.0,145.48965,145.73986,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,31,,,0,,False,3,train,0
217,0.0,145.73986,145.99007,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020564,141,,,0,,False,1,train,2
218,0.0,145.99007,146.24028,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,131,,,0,,False,2,test,2
219,0.0,146.24028,146.49048,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020564,44,,,0,,False,1,train,2
220,0.0,146.49048,146.74069,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,148,,,0,,False,0,train,2
221,0.0,146.74069,146.9909,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,64,,,0,,False,1,train,0
222,0.0,146.9909,147.24112,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",40.0,0.25021436,124,,,0,,False,1,train,2
223,0.0,147.24112,147.49133,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021436,59,,,0,,False,1,train,1
224,0.0,147.49133,147.74154,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",10.0,0.25021436,65,,,0,,False,1,train,1
225,0.0,147.74154,147.99174,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",20.0,0.25020064,142,,,0,,False,1,train,0
226,0.0,147.99174,148.24195,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",10.0,0.25020064,103,,,0,,False,1,train,0
227,0.0,148.24195,148.49215,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",10.0,0.25020064,138,,,0,,False,1,train,2
228,0.0,148.49215,148.74235,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020064,128,,,0,,False,1,train,2
229,0.0,148.74235,148.99256,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021686,74,,,0,,False,1,train,2
230,0.0,148.99256,149.24278,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",0.0,0.25021686,21,,,0,,False,1,train,0
231,0.0,149.24278,149.493,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021686,145,,,0,,False,2,test,2
232,0.0,149.493,149.74321,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",10.0,0.25021686,149,,,0,,False,0,train,2
233,0.0,149.74321,149.99341,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020064,106,,,0,,False,1,train,1
234,0.0,149.99341,150.24362,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",10.0,0.25020064,38,,,0,,False,2,test,2
235,0.0,150.24362,150.49382,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020064,150,,,0,,False,0,train,1
236,0.0,150.49382,150.74402,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020064,101,,,0,,False,2,test,2
237,0.0,150.74402,150.99423,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,151,,,0,,False,0,train,2
238,0.0,150.99423,151.24445,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",20.0,0.25021436,152,,,0,,False,0,train,0
239,0.0,151.24445,151.49466,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,153,,,0,,False,0,train,0
240,0.0,151.49466,151.74487,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,21,,,0,,False,2,test,0
241,0.0,151.74487,151.99508,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020814,154,,,0,,False,0,train,1
242,0.0,151.99508,152.24529,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",0.0,0.25020814,148,,,0,,False,1,train,2
243,0.0,152.24529,152.4955,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020814,155,,,0,,False,0,train,1
244,0.0,152.4955,152.74571,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020814,29,,,0,,False,3,train,0
245,0.0,152.74571,152.99592,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,156,,,0,,False,0,train,0
246,0.0,152.99592,153.24613,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020936,150,,,0,,False,1,train,1
247,0.0,153.24613,153.49633,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020936,157,,,0,,False,0,train,1
248,0.0,153.49633,153.74654,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",40.0,0.25020936,158,,,0,,False,0,train,1
249,0.0,153.74654,153.99675,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,159,,,0,,False,0,train,0
250,0.0,153.99675,154.24696,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,33,,,0,,False,1,train,1
251,0.0,154.24696,154.49716,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",30.0,0.25020564,47,,,0,,False,2,test,2
252,0.0,154.49716,154.74737,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020564,105,,,0,,False,1,train,0
253,0.0,154.74737,154.99758,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",30.0,0.25021186,99,,,0,,False,1,train,2
254,0.0,154.99758,155.24779,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,111,,,0,,False,2,test,2
255,0.0,155.24779,155.498,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",30.0,0.25021186,11,,,0,,False,1,train,0
256,0.0,155.498,155.74821,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",0.0,0.25021186,7,,,0,,False,2,test,0
257,0.0,155.74821,155.99842,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,160,,,0,,False,0,train,0
258,0.0,155.99842,156.24863,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020564,161,,,0,,False,0,train,0
259,0.0,156.24863,156.49883,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,104,,,0,,False,2,test,2
260,0.0,156.49883,156.74904,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,33,,,0,,False,2,test,1
261,0.0,156.74904,156.99926,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021936,127,,,0,,False,1,train,0
262,0.0,156.99926,157.24948,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",40.0,0.25021936,2,,,0,,False,1,train,1
263,0.0,157.24948,157.49969,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021936,13,,,0,,False,2,test,1
264,0.0,157.49969,157.74991,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021936,129,,,0,,False,2,test,2
265,0.0,157.74991,158.00011,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020064,162,,,0,,False,0,train,0
266,0.0,158.00011,158.25032,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020064,77,,,0,,False,3,train,1
267,0.0,158.25032,158.50052,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",30.0,0.25020064,89,,,0,,False,1,train,1
268,0.0,158.50052,158.75072,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",0.0,0.25020064,110,,,0,,False,1,train,2
269,0.0,158.75072,159.00093,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",10.0,0.25021186,35,,,0,,False,1,train,1
270,0.0,159.00093,159.25114,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,163,,,0,,False,0,train,0
271,0.0,159.25114,159.50135,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",10.0,0.25021186,164,,,0,,False,0,train,2
272,0.0,159.50135,159.75156,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",0.0,0.25021186,7,,,0,,False,3,train,0
273,0.0,159.75156,160.00177,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020314,165,,,0,,False,0,train,0
274,0.0,160.00177,160.25197,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",10.0,0.25020314,164,,,0,,False,1,train,2
275,0.0,160.25197,160.50217,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020314,126,,,0,,False,1,train,1
