stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,stimulus_name,size,spatial_frequency,color,y_position,orientation,x_position,temporal_frequency,frame,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
131,0.0,117.12481,117.37501,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,20.0,4.0,null,0.8,0.25020012,103,,,0,,False,0,train,1
132,0.0,117.37501,117.62521,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,-30.0,4.0,null,0.8,0.25020012,104,,,0,,False,0,train,1
133,0.0,117.62521,117.87543,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,-10.0,4.0,null,0.8,0.25022238,17,,,0,,False,2,test,0
134,0.0,117.87543,118.12566,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-30.0,4.0,null,0.8,0.25022238,13,,,0,,False,1,train,1
135,0.0,118.12566,118.37588,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,0.0,4.0,null,0.8,0.25022238,105,,,0,,False,0,train,2
136,0.0,118.37588,118.6261,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,40.0,4.0,null,0.8,0.25022238,106,,,0,,False,0,train,1
137,0.0,118.6261,118.87629,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,0.0,4.0,null,0.8,0.25019262,107,,,0,,False,0,train,0
138,0.0,118.87629,119.12649,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,30.0,4.0,null,0.8,0.25019262,108,,,0,,False,0,train,1
139,0.0,119.12649,119.37668,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-40.0,4.0,null,0.8,0.25019262,109,,,0,,False,0,train,0
140,0.0,119.37668,119.62687,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,0.0,4.0,null,0.8,0.25019262,110,,,0,,False,0,train,2
141,0.0,119.62687,119.87709,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-20.0,4.0,null,0.8,0.25022238,37,,,0,,False,1,train,1
142,0.0,119.87709,120.12732,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-10.0,4.0,null,0.8,0.25022238,31,,,0,,False,1,train,0
143,0.0,120.12732,120.37754,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-20.0,4.0,null,0.8,0.25022238,111,,,0,,False,0,train,1
144,0.0,120.37754,120.62776,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,0.0,4.0,null,0.8,0.25022238,112,,,0,,False,0,train,1
145,0.0,120.62776,120.87796,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-20.0,4.0,null,0.8,0.25019512,113,,,0,,False,0,train,1
146,0.0,120.87796,121.12815,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,40.0,4.0,null,0.8,0.25019512,114,,,0,,False,0,train,2
147,0.0,121.12815,121.37835,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,40.0,4.0,null,0.8,0.25019512,115,,,0,,False,0,train,1
148,0.0,121.37835,121.62854,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,40.0,4.0,null,0.8,0.25019512,116,,,0,,False,0,train,2
149,0.0,121.62854,121.87876,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,0.0,4.0,null,0.8,0.25021488,112,,,0,,False,1,train,1
150,0.0,121.87876,122.12897,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,10.0,4.0,null,0.8,0.25021488,117,,,0,,False,0,train,2
151,0.0,122.12897,122.37919,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,40.0,4.0,null,0.8,0.25021488,70,,,0,,False,1,train,1
152,0.0,122.37919,122.6294,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-20.0,4.0,null,0.8,0.25021488,41,,,0,,False,1,train,1
153,0.0,122.6294,122.8796,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,20.0,4.0,null,0.8,0.25020262,118,,,0,,False,0,train,1
154,0.0,122.8796,123.12981,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,0.0,4.0,null,0.8,0.25020262,119,,,0,,False,0,train,1
155,0.0,123.12981,123.38001,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-20.0,4.0,null,0.8,0.25020262,111,,,0,,False,1,train,1
156,0.0,123.38001,123.63021,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,30.0,4.0,null,0.8,0.25020262,50,,,0,,False,1,train,0
157,0.0,123.63021,123.88044,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-20.0,4.0,null,0.8,0.25022488,120,,,0,,False,0,train,1
158,0.0,123.88044,124.13066,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-10.0,4.0,null,0.8,0.25022488,42,,,0,,False,1,train,1
159,0.0,124.13066,124.38089,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-30.0,4.0,null,0.8,0.25022488,121,,,0,,False,0,train,2
160,0.0,124.38089,124.63111,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,30.0,4.0,null,0.8,0.25022488,122,,,0,,False,0,train,2
161,0.0,124.63111,124.8813,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,40.0,4.0,null,0.8,0.25019012,123,,,0,,False,0,train,2
162,0.0,124.8813,125.13149,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,10.0,4.0,null,0.8,0.25019012,124,,,0,,False,0,train,2
163,0.0,125.13149,125.38168,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,10.0,4.0,null,0.8,0.25019012,54,,,0,,False,1,train,0
164,0.0,125.38168,125.63187,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-10.0,4.0,null,0.8,0.25019012,125,,,0,,False,0,train,1
165,0.0,125.63187,125.8821,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-30.0,4.0,null,0.8,0.25022488,73,,,0,,False,1,train,1
166,0.0,125.8821,126.13232,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,0.0,4.0,null,0.8,0.25022488,90,,,0,,False,1,train,2
167,0.0,126.13232,126.38255,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-20.0,4.0,null,0.8,0.25022488,113,,,0,,False,1,train,1
168,0.0,126.38255,126.63277,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,-20.0,4.0,null,0.8,0.25022488,68,,,0,,False,2,test,0
169,0.0,126.63277,126.88297,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-30.0,4.0,null,0.8,0.25019512,14,,,0,,False,2,test,0
170,0.0,126.88297,127.13316,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-40.0,4.0,null,0.8,0.25019512,8,,,0,,False,1,train,0
171,0.0,127.13316,127.38336,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,0.0,4.0,null,0.8,0.25019512,87,,,0,,False,1,train,0
172,0.0,127.38336,127.63355,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,-20.0,4.0,null,0.8,0.25019512,126,,,0,,False,0,train,2
173,0.0,127.63355,127.88377,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-30.0,4.0,null,0.8,0.25021988,13,,,0,,False,2,test,1
174,0.0,127.88377,128.13399,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,0.0,4.0,null,0.8,0.25021988,110,,,0,,False,1,train,2
175,0.0,128.13399,128.38421,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,-40.0,4.0,null,0.8,0.25021988,127,,,0,,False,0,train,0
176,0.0,128.38421,128.63443,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,0.0,4.0,null,0.8,0.25021988,110,,,0,,False,2,test,2
177,0.0,128.63443,128.88463,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,30.0,4.0,null,0.8,0.25019762,7,,,0,,False,1,train,0
178,0.0,128.88463,129.13483,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,-30.0,4.0,null,0.8,0.25019762,128,,,0,,False,0,train,2
179,0.0,129.13483,129.38502,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,10.0,4.0,null,0.8,0.25019762,129,,,0,,False,0,train,0
180,0.0,129.38502,129.63522,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,10.0,4.0,null,0.8,0.25019762,92,,,0,,False,1,train,2
181,0.0,129.63522,129.88544,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,-10.0,4.0,null,0.8,0.25021488,130,,,0,,False,0,train,0
182,0.0,129.88544,130.13565,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,0.0,4.0,null,0.8,0.25021488,131,,,0,,False,0,train,0
183,0.0,130.13565,130.38587,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,10.0,4.0,null,0.8,0.25021488,132,,,0,,False,0,train,0
184,0.0,130.38587,130.63608,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,-10.0,4.0,null,0.8,0.25021488,133,,,0,,False,0,train,0
185,0.0,130.63608,130.88629,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,30.0,4.0,null,0.8,0.25020512,3,,,0,,False,1,train,0
186,0.0,130.88629,131.13649,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,0.0,4.0,null,0.8,0.25020512,134,,,0,,False,0,train,1
187,0.0,131.13649,131.3867,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-20.0,4.0,null,0.8,0.25020512,135,,,0,,False,0,train,0
188,0.0,131.3867,131.6369,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-10.0,4.0,null,0.8,0.25020512,75,,,0,,False,1,train,2
189,0.0,131.6369,131.88712,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,40.0,4.0,null,0.8,0.25022238,136,,,0,,False,0,train,1
190,0.0,131.88712,132.13735,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-10.0,4.0,null,0.8,0.25022238,42,,,0,,False,2,test,1
191,0.0,132.13735,132.38757,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,40.0,4.0,null,0.8,0.25022238,137,,,0,,False,0,train,2
192,0.0,132.38757,132.63779,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-40.0,4.0,null,0.8,0.25022238,138,,,0,,False,0,train,0
193,0.0,132.63779,132.88799,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,10.0,4.0,null,0.8,0.25019512,139,,,0,,False,0,train,0
194,0.0,132.88799,133.13818,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,0.0,4.0,null,0.8,0.25019512,48,,,0,,False,1,train,1
195,0.0,133.13818,133.38838,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-40.0,4.0,null,0.8,0.25019512,140,,,0,,False,0,train,1
196,0.0,133.38838,133.63857,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,-40.0,4.0,null,0.8,0.25019512,141,,,0,,False,0,train,0
197,0.0,133.63857,133.88879,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-40.0,4.0,null,0.8,0.25021738,138,,,0,,False,1,train,0
198,0.0,133.88879,134.13901,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,40.0,4.0,null,0.8,0.25021738,142,,,0,,False,0,train,2
199,0.0,134.13901,134.38922,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,10.0,4.0,null,0.8,0.25021738,44,,,0,,False,1,train,0
200,0.0,134.38922,134.63944,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-40.0,4.0,null,0.8,0.25021738,138,,,0,,False,2,test,0
201,0.0,134.63944,134.88964,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,30.0,4.0,null,0.8,0.25020262,143,,,0,,False,0,train,0
202,0.0,134.88964,135.13985,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-10.0,4.0,null,0.8,0.25020262,144,,,0,,False,0,train,2
203,0.0,135.13985,135.39005,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,30.0,4.0,null,0.8,0.25020262,46,,,0,,False,2,test,2
204,0.0,135.39005,135.64025,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-40.0,4.0,null,0.8,0.25020262,82,,,0,,False,1,train,2
205,0.0,135.64025,135.89048,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,0.0,4.0,null,0.8,0.25022488,90,,,0,,False,2,test,2
206,0.0,135.89048,136.1407,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,10.0,4.0,null,0.8,0.25022488,60,,,0,,False,1,train,0
207,0.0,136.1407,136.39093,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-10.0,4.0,null,0.8,0.25022488,145,,,0,,False,0,train,1
208,0.0,136.39093,136.64115,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,-40.0,4.0,null,0.8,0.25022488,62,,,0,,False,1,train,1
209,0.0,136.64115,136.89134,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-30.0,4.0,null,0.8,0.25019012,102,,,0,,False,1,train,1
210,0.0,136.89134,137.14153,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,30.0,4.0,null,0.8,0.25019012,46,,,0,,False,3,train,2
211,0.0,137.14153,137.39172,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,20.0,4.0,null,0.8,0.25019012,146,,,0,,False,0,train,2
212,0.0,137.39172,137.64191,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,10.0,4.0,null,0.8,0.25019012,147,,,0,,False,0,train,1
213,0.0,137.64191,137.89213,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,0.0,4.0,null,0.8,0.25022238,148,,,0,,False,0,train,2
214,0.0,137.89213,138.14236,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,0.0,4.0,null,0.8,0.25022238,87,,,0,,False,2,test,0
215,0.0,138.14236,138.39258,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-40.0,4.0,null,0.8,0.25022238,149,,,0,,False,0,train,1
216,0.0,138.39258,138.6428,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-30.0,4.0,null,0.8,0.25022238,52,,,0,,False,1,train,0
217,0.0,138.6428,138.893,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-10.0,4.0,null,0.8,0.25019512,145,,,0,,False,1,train,1
218,0.0,138.893,139.14319,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,0.0,4.0,null,0.8,0.25019512,134,,,0,,False,1,train,1
219,0.0,139.14319,139.39339,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-20.0,4.0,null,0.8,0.25019512,150,,,0,,False,0,train,1
220,0.0,139.39339,139.64358,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,0.0,4.0,null,0.8,0.25019512,148,,,0,,False,1,train,2
221,0.0,139.64358,139.89379,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,30.0,4.0,null,0.8,0.25021238,151,,,0,,False,0,train,1
222,0.0,139.89379,140.14401,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,20.0,4.0,null,0.8,0.25021238,103,,,0,,False,1,train,1
223,0.0,140.14401,140.39422,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,40.0,4.0,null,0.8,0.25021238,152,,,0,,False,0,train,0
224,0.0,140.39422,140.64443,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,-40.0,4.0,null,0.8,0.25021238,153,,,0,,False,0,train,2
225,0.0,140.64443,140.89464,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,40.0,4.0,null,0.8,0.25020762,154,,,0,,False,0,train,0
226,0.0,140.89464,141.14485,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-20.0,4.0,null,0.8,0.25020762,120,,,0,,False,1,train,1
227,0.0,141.14485,141.39505,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,30.0,4.0,null,0.8,0.25020762,155,,,0,,False,0,train,2
228,0.0,141.39505,141.64526,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,-10.0,4.0,null,0.8,0.25020762,17,,,0,,False,3,train,0
229,0.0,141.64526,141.89547,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,0.0,4.0,null,0.8,0.25021238,156,,,0,,False,0,train,0
230,0.0,141.89547,142.14569,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-20.0,4.0,null,0.8,0.25021238,4,,,0,,False,1,train,1
231,0.0,142.14569,142.3959,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,10.0,4.0,null,0.8,0.25021238,157,,,0,,False,0,train,1
232,0.0,142.3959,142.64611,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-10.0,4.0,null,0.8,0.25021238,101,,,0,,False,1,train,1
233,0.0,142.64611,142.89631,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,-10.0,4.0,null,0.8,0.25020262,133,,,0,,False,1,train,0
234,0.0,142.89631,143.14652,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,-20.0,4.0,null,0.8,0.25020262,158,,,0,,False,0,train,1
235,0.0,143.14652,143.39672,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,20.0,4.0,null,0.8,0.25020262,33,,,0,,False,1,train,0
236,0.0,143.39672,143.64692,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-30.0,4.0,null,0.8,0.25020262,61,,,0,,False,1,train,2
237,0.0,143.64692,143.89714,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-40.0,4.0,null,0.8,0.25022238,159,,,0,,False,0,train,0
238,0.0,143.89714,144.14737,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-40.0,4.0,null,0.8,0.25022238,160,,,0,,False,0,train,1
239,0.0,144.14737,144.39759,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-20.0,4.0,null,0.8,0.25022238,120,,,0,,False,2,test,1
240,0.0,144.39759,144.64781,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,20.0,4.0,null,0.8,0.25022238,161,,,0,,False,0,train,0
241,0.0,144.64781,144.89801,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-20.0,4.0,null,0.8,0.25019762,37,,,0,,False,2,test,1
242,0.0,144.89801,145.14821,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-20.0,4.0,null,0.8,0.25019762,12,,,0,,False,1,train,2
243,0.0,145.14821,145.3984,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,10.0,4.0,null,0.8,0.25019762,63,,,0,,False,1,train,1
244,0.0,145.3984,145.6486,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,10.0,4.0,null,0.8,0.25019762,60,,,0,,False,2,test,0
245,0.0,145.6486,145.89881,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-40.0,4.0,null,0.8,0.25021238,162,,,0,,False,0,train,2
246,0.0,145.89881,146.14903,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,20.0,4.0,null,0.8,0.25021238,163,,,0,,False,0,train,0
247,0.0,146.14903,146.39924,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,20.0,4.0,null,0.8,0.25021238,15,,,0,,False,2,test,2
248,0.0,146.39924,146.64945,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,30.0,4.0,null,0.8,0.25021238,143,,,0,,False,1,train,0
249,0.0,146.64945,146.89966,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,-10.0,4.0,null,0.8,0.25020512,130,,,0,,False,1,train,0
250,0.0,146.89966,147.14986,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,-10.0,4.0,null,0.8,0.25020512,164,,,0,,False,0,train,2
251,0.0,147.14986,147.40007,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,10.0,4.0,null,0.8,0.25020512,74,,,0,,False,2,test,1
252,0.0,147.40007,147.65027,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,20.0,4.0,null,0.8,0.25020512,165,,,0,,False,0,train,0
253,0.0,147.65027,147.90049,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-10.0,4.0,null,0.8,0.25022238,166,,,0,,False,0,train,2
254,0.0,147.90049,148.15072,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,30.0,4.0,null,0.8,0.25022238,10,,,0,,False,2,test,0
255,0.0,148.15072,148.40094,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-30.0,4.0,null,0.8,0.25022238,34,,,0,,False,1,train,0
256,0.0,148.40094,148.65116,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-30.0,4.0,null,0.8,0.25022238,64,,,0,,False,1,train,2
257,0.0,148.65116,148.90135,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,40.0,4.0,null,0.8,0.25019262,167,,,0,,False,0,train,0
258,0.0,148.90135,149.15155,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,10.0,4.0,null,0.8,0.25019262,168,,,0,,False,0,train,1
259,0.0,149.15155,149.40174,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-20.0,4.0,null,0.8,0.25019262,169,,,0,,False,0,train,2
260,0.0,149.40174,149.65193,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,-30.0,4.0,null,0.8,0.25019262,128,,,0,,False,1,train,2
261,0.0,149.65193,149.90216,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,10.0,4.0,null,0.8,0.25022738,170,,,0,,False,0,train,0
262,0.0,149.90216,150.15239,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,20.0,4.0,null,0.8,0.25022738,171,,,0,,False,0,train,1
263,0.0,150.15239,150.40261,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,30.0,4.0,null,0.8,0.25022738,155,,,0,,False,1,train,2
264,0.0,150.40261,150.65284,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,0.0,4.0,null,0.8,0.25022738,172,,,0,,False,0,train,1
265,0.0,150.65284,150.90303,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,20.0,4.0,null,0.8,0.25019012,103,,,0,,False,2,test,1
266,0.0,150.90303,151.15322,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-10.0,4.0,null,0.8,0.25019012,173,,,0,,False,0,train,0
267,0.0,151.15322,151.40341,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-40.0,4.0,null,0.8,0.25019012,51,,,0,,False,1,train,2
268,0.0,151.40341,151.6536,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-20.0,4.0,null,0.8,0.25019012,174,,,0,,False,0,train,2
