stimulus_presentation_id,stimulus_block,start_time,stop_time,coherence,Speed,y_position,x_position,orientation,Dir,size,spatial_frequency,contrast,frame,stimulus_name,color,temporal_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
131,0.0,101.50882,101.75903,null,null,30.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,109,,,0,,False,0,train,1
132,0.0,101.75903,102.00923,null,null,0.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,110,,,0,,False,0,train,2
133,0.0,102.00923,102.25945,null,null,20.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,111,,,0,,False,0,train,0
134,0.0,102.25945,102.50966,null,null,0.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,110,,,0,,False,1,train,2
135,0.0,102.50966,102.75987,null,null,20.0,10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,112,,,0,,False,0,train,1
136,0.0,102.75987,103.01009,null,null,10.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,113,,,0,,False,0,train,0
137,0.0,103.01009,103.26029,null,null,10.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,92,,,0,,False,1,train,2
138,0.0,103.26029,103.51049,null,null,20.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,114,,,0,,False,0,train,0
139,0.0,103.51049,103.7607,null,null,10.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,92,,,0,,False,2,test,2
140,0.0,103.7607,104.0109,null,null,0.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,88,,,0,,False,1,train,2
141,0.0,104.0109,104.26112,null,null,10.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,41,,,0,,False,1,train,2
142,0.0,104.26112,104.51134,null,null,-20.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,115,,,0,,False,0,train,2
143,0.0,104.51134,104.76156,null,null,40.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,12,,,0,,False,1,train,0
144,0.0,104.76156,105.01178,null,null,-30.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,58,,,0,,False,2,test,1
145,0.0,105.01178,105.26198,null,null,30.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,52,,,0,,False,1,train,0
146,0.0,105.26198,105.51218,null,null,30.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,79,,,0,,False,1,train,2
147,0.0,105.51218,105.76238,null,null,40.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,44,,,0,,False,1,train,1
148,0.0,105.76238,106.01258,null,null,10.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,96,,,0,,False,1,train,0
149,0.0,106.01258,106.26279,null,null,-20.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,57,,,0,,False,1,train,2
150,0.0,106.26279,106.513,null,null,-30.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,99,,,0,,False,1,train,0
151,0.0,106.513,106.76322,null,null,10.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,116,,,0,,False,0,train,2
152,0.0,106.76322,107.01343,null,null,-40.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,117,,,0,,False,0,train,1
153,0.0,107.01343,107.26363,null,null,-10.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,67,,,0,,False,1,train,0
154,0.0,107.26363,107.51383,null,null,-40.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,54,,,0,,False,1,train,1
155,0.0,107.51383,107.76404,null,null,10.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,118,,,0,,False,0,train,2
156,0.0,107.76404,108.01424,null,null,-30.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,119,,,0,,False,0,train,1
157,0.0,108.01424,108.26445,null,null,40.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,120,,,0,,False,0,train,2
158,0.0,108.26445,108.51466,null,null,20.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,45,,,0,,False,1,train,0
159,0.0,108.51466,108.76488,null,null,-30.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,121,,,0,,False,0,train,2
160,0.0,108.76488,109.01509,null,null,-20.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,122,,,0,,False,0,train,1
161,0.0,109.01509,109.26529,null,null,-40.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,98,,,0,,False,1,train,2
162,0.0,109.26529,109.5155,null,null,-30.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,123,,,0,,False,0,train,0
163,0.0,109.5155,109.76571,null,null,20.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,124,,,0,,False,0,train,2
164,0.0,109.76571,110.01591,null,null,40.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,125,,,0,,False,0,train,0
165,0.0,110.01591,110.26613,null,null,20.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,45,,,0,,False,2,test,0
166,0.0,110.26613,110.51635,null,null,-20.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,126,,,0,,False,0,train,1
167,0.0,110.51635,110.76658,null,null,-10.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,23,,,0,,False,1,train,1
168,0.0,110.76658,111.0168,null,null,40.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,127,,,0,,False,0,train,1
169,0.0,111.0168,111.267,null,null,-30.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,123,,,0,,False,1,train,0
170,0.0,111.267,111.51719,null,null,30.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,128,,,0,,False,0,train,0
171,0.0,111.51719,111.76739,null,null,30.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,128,,,0,,False,1,train,0
172,0.0,111.76739,112.01759,null,null,-20.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,129,,,0,,False,0,train,0
173,0.0,112.01759,112.26781,null,null,30.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,130,,,0,,False,0,train,1
174,0.0,112.26781,112.51802,null,null,30.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,131,,,0,,False,0,train,0
175,0.0,112.51802,112.76824,null,null,30.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,132,,,0,,False,0,train,2
176,0.0,112.76824,113.01846,null,null,30.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,1,,,0,,False,1,train,0
177,0.0,113.01846,113.26866,null,null,0.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,82,,,0,,False,1,train,1
178,0.0,113.26866,113.51886,null,null,-40.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,133,,,0,,False,0,train,0
179,0.0,113.51886,113.76907,null,null,-10.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,85,,,0,,False,1,train,1
180,0.0,113.76907,114.01927,null,null,-20.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,134,,,0,,False,0,train,0
181,0.0,114.01927,114.26948,null,null,-30.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020413,135,,,0,,False,0,train,1
182,0.0,114.26948,114.51968,null,null,-20.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020413,108,,,0,,False,1,train,1
183,0.0,114.51968,114.76988,null,null,-20.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020413,74,,,0,,False,2,test,1
184,0.0,114.76988,115.02009,null,null,-20.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020413,108,,,0,,False,2,test,1
185,0.0,115.02009,115.2703,null,null,10.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,136,,,0,,False,0,train,0
186,0.0,115.2703,115.52051,null,null,30.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,42,,,0,,False,1,train,2
187,0.0,115.52051,115.77073,null,null,30.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,81,,,0,,False,2,test,2
188,0.0,115.77073,116.02094,null,null,10.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,137,,,0,,False,0,train,1
189,0.0,116.02094,116.27116,null,null,-30.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,58,,,0,,False,3,train,1
190,0.0,116.27116,116.52137,null,null,-40.0,10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,138,,,0,,False,0,train,1
191,0.0,116.52137,116.77159,null,null,-30.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,40,,,0,,False,1,train,2
192,0.0,116.77159,117.02181,null,null,40.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,139,,,0,,False,0,train,2
193,0.0,117.02181,117.27201,null,null,-30.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,140,,,0,,False,0,train,0
194,0.0,117.27201,117.52221,null,null,-20.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,126,,,0,,False,1,train,1
195,0.0,117.52221,117.77241,null,null,40.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,141,,,0,,False,0,train,0
196,0.0,117.77241,118.02261,null,null,0.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,142,,,0,,False,0,train,0
197,0.0,118.02261,118.27282,null,null,30.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,143,,,0,,False,0,train,1
198,0.0,118.27282,118.52303,null,null,-40.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,144,,,0,,False,0,train,1
199,0.0,118.52303,118.77325,null,null,40.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,12,,,0,,False,2,test,0
200,0.0,118.77325,119.02346,null,null,10.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,137,,,0,,False,1,train,1
201,0.0,119.02346,119.27366,null,null,-20.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,145,,,0,,False,0,train,0
202,0.0,119.27366,119.52386,null,null,10.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,41,,,0,,False,2,test,2
203,0.0,119.52386,119.77407,null,null,40.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,90,,,0,,False,1,train,0
204,0.0,119.77407,120.02427,null,null,-10.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,22,,,0,,False,1,train,2
205,0.0,120.02427,120.27449,null,null,40.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,146,,,0,,False,0,train,1
206,0.0,120.27449,120.52471,null,null,30.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,147,,,0,,False,0,train,0
207,0.0,120.52471,120.77494,null,null,10.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,136,,,0,,False,1,train,0
208,0.0,120.77494,121.02516,null,null,-40.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,117,,,0,,False,1,train,1
209,0.0,121.02516,121.27536,null,null,40.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,12,,,0,,False,3,train,0
210,0.0,121.27536,121.52555,null,null,-10.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,94,,,0,,False,1,train,1
211,0.0,121.52555,121.77575,null,null,40.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,146,,,0,,False,1,train,1
212,0.0,121.77575,122.02595,null,null,30.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,148,,,0,,False,0,train,1
213,0.0,122.02595,122.27615,null,null,0.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,21,,,0,,False,1,train,0
214,0.0,122.27615,122.52635,null,null,-30.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,17,,,0,,False,1,train,1
215,0.0,122.52635,122.77656,null,null,-40.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,98,,,0,,False,2,test,2
216,0.0,122.77656,123.02676,null,null,-40.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,93,,,0,,False,1,train,0
217,0.0,123.02676,123.27697,null,null,-10.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,149,,,0,,False,0,train,0
218,0.0,123.27697,123.52718,null,null,-30.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,121,,,0,,False,1,train,2
219,0.0,123.52718,123.7774,null,null,-10.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,150,,,0,,False,0,train,1
220,0.0,123.7774,124.02761,null,null,40.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021337,151,,,0,,False,0,train,0
221,0.0,124.02761,124.27783,null,null,20.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,111,,,0,,False,1,train,0
222,0.0,124.27783,124.52805,null,null,40.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,49,,,0,,False,1,train,1
223,0.0,124.52805,124.77828,null,null,0.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,21,,,0,,False,2,test,0
224,0.0,124.77828,125.0285,null,null,-10.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022163,27,,,0,,False,1,train,0
225,0.0,125.0285,125.27869,null,null,40.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019587,152,,,0,,False,0,train,2
226,0.0,125.27869,125.52889,null,null,20.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019587,37,,,0,,False,1,train,1
227,0.0,125.52889,125.77909,null,null,-20.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019587,60,,,0,,False,1,train,0
228,0.0,125.77909,126.02928,null,null,0.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019587,68,,,0,,False,1,train,1
229,0.0,126.02928,126.2795,null,null,10.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,116,,,0,,False,1,train,2
230,0.0,126.2795,126.52972,null,null,40.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,153,,,0,,False,0,train,1
231,0.0,126.52972,126.77994,null,null,20.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,13,,,0,,False,1,train,1
232,0.0,126.77994,127.03016,null,null,40.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,154,,,0,,False,0,train,1
233,0.0,127.03016,127.28036,null,null,30.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,147,,,0,,False,1,train,0
234,0.0,127.28036,127.53056,null,null,-40.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,144,,,0,,False,1,train,1
235,0.0,127.53056,127.78076,null,null,-40.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,104,,,0,,False,1,train,1
236,0.0,127.78076,128.03096,null,null,-30.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,100,,,0,,False,1,train,0
237,0.0,128.03096,128.28118,null,null,-10.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,155,,,0,,False,0,train,0
238,0.0,128.28118,128.53139,null,null,-20.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,156,,,0,,False,0,train,0
239,0.0,128.53139,128.7816,null,null,20.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,73,,,0,,False,1,train,2
240,0.0,128.7816,129.03182,null,null,10.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,118,,,0,,False,1,train,2
241,0.0,129.03182,129.28202,null,null,-40.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,95,,,0,,False,1,train,2
242,0.0,129.28202,129.53223,null,null,-40.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,117,,,0,,False,2,test,1
243,0.0,129.53223,129.78244,null,null,20.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,45,,,0,,False,3,train,0
244,0.0,129.78244,130.03264,null,null,30.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,157,,,0,,False,0,train,2
245,0.0,130.03264,130.28286,null,null,10.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,158,,,0,,False,0,train,1
246,0.0,130.28286,130.53307,null,null,40.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,44,,,0,,False,2,test,1
247,0.0,130.53307,130.78329,null,null,20.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,6,,,0,,False,1,train,2
248,0.0,130.78329,131.03351,null,null,-10.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,159,,,0,,False,0,train,2
249,0.0,131.03351,131.28371,null,null,-20.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,115,,,0,,False,1,train,2
250,0.0,131.28371,131.53391,null,null,20.0,10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,112,,,0,,False,1,train,1
251,0.0,131.53391,131.78411,null,null,-30.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,119,,,0,,False,1,train,1
252,0.0,131.78411,132.03431,null,null,20.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,160,,,0,,False,0,train,2
253,0.0,132.03431,132.28452,null,null,30.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,148,,,0,,False,1,train,1
254,0.0,132.28452,132.53473,null,null,20.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,13,,,0,,False,2,test,1
255,0.0,132.53473,132.78495,null,null,30.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,109,,,0,,False,1,train,1
256,0.0,132.78495,133.03516,null,null,-40.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,95,,,0,,False,2,test,2
257,0.0,133.03516,133.28536,null,null,10.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,113,,,0,,False,1,train,0
258,0.0,133.28536,133.53557,null,null,10.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,63,,,0,,False,1,train,0
259,0.0,133.53557,133.78578,null,null,0.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,161,,,0,,False,0,train,0
260,0.0,133.78578,134.03598,null,null,-30.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,135,,,0,,False,1,train,1
