stimulus_presentation_id,stimulus_block,start_time,stop_time,spatial_frequency,size,phase,x_position,contrast,orientation,y_position,color,frame,stimulus_name,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,118.92259,119.17279,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25019616,106,,,0,,False,0,train,2
140,0.0,119.17279,119.42298,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25019616,23,,,0,,False,1,train,1
141,0.0,119.42298,119.6732,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021384,107,,,0,,False,0,train,1
142,0.0,119.6732,119.92341,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021384,75,,,0,,False,1,train,2
143,0.0,119.92341,120.17362,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25021384,108,,,0,,False,0,train,1
144,0.0,120.17362,120.42384,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25021384,69,,,0,,False,1,train,0
145,0.0,120.42384,120.67404,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25020366,39,,,0,,False,2,test,2
146,0.0,120.67404,120.92425,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25020366,109,,,0,,False,0,train,0
147,0.0,120.92425,121.17445,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25020366,110,,,0,,False,0,train,0
148,0.0,121.17445,121.42465,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25020366,36,,,0,,False,1,train,2
149,0.0,121.42465,121.67487,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25021634,111,,,0,,False,0,train,2
150,0.0,121.67487,121.92509,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25021634,112,,,0,,False,0,train,0
151,0.0,121.92509,122.1753,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25021634,113,,,0,,False,0,train,1
152,0.0,122.1753,122.42552,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25021634,113,,,0,,False,1,train,1
153,0.0,122.42552,122.67572,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25019866,114,,,0,,False,0,train,0
154,0.0,122.67572,122.92592,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25019866,115,,,0,,False,0,train,0
155,0.0,122.92592,123.17611,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25019866,26,,,0,,False,2,test,2
156,0.0,123.17611,123.42631,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25019866,116,,,0,,False,0,train,0
157,0.0,123.42631,123.67653,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25022134,117,,,0,,False,0,train,2
158,0.0,123.67653,123.92676,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25022134,118,,,0,,False,0,train,0
159,0.0,123.92676,124.17698,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25022134,106,,,0,,False,1,train,2
160,0.0,124.17698,124.4272,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25022134,119,,,0,,False,0,train,1
161,0.0,124.4272,124.6774,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25019866,120,,,0,,False,0,train,1
162,0.0,124.6774,124.9276,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25019866,66,,,0,,False,2,test,0
163,0.0,124.9276,125.17779,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25019866,121,,,0,,False,0,train,1
164,0.0,125.17779,125.42799,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25019866,122,,,0,,False,0,train,0
165,0.0,125.42799,125.67821,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25022134,123,,,0,,False,0,train,0
166,0.0,125.67821,125.92844,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25022134,103,,,0,,False,1,train,0
167,0.0,125.92844,126.17866,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25022134,75,,,0,,False,2,test,2
168,0.0,126.17866,126.42888,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25022134,116,,,0,,False,1,train,0
169,0.0,126.42888,126.67907,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25019616,121,,,0,,False,1,train,1
170,0.0,126.67907,126.92927,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25019616,83,,,0,,False,1,train,1
171,0.0,126.92927,127.17947,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25019616,47,,,0,,False,2,test,0
172,0.0,127.17947,127.42966,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25019616,22,,,0,,False,1,train,2
173,0.0,127.42966,127.67988,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021884,124,,,0,,False,0,train,1
174,0.0,127.67988,127.9301,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25021884,105,,,0,,False,1,train,1
175,0.0,127.9301,128.18032,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25021884,125,,,0,,False,0,train,2
176,0.0,128.18032,128.43054,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25021884,126,,,0,,False,0,train,0
177,0.0,128.43054,128.68074,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25019866,127,,,0,,False,0,train,2
178,0.0,128.68074,128.93094,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25019866,128,,,0,,False,0,train,0
179,0.0,128.93094,129.18113,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25019866,6,,,0,,False,2,test,0
180,0.0,129.18113,129.43133,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25019866,33,,,0,,False,1,train,0
181,0.0,129.43133,129.68155,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25022134,123,,,0,,False,1,train,0
182,0.0,129.68155,129.93178,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25022134,129,,,0,,False,0,train,1
183,0.0,129.93178,130.182,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25022134,130,,,0,,False,0,train,0
184,0.0,130.182,130.43222,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25022134,131,,,0,,False,0,train,1
185,0.0,130.43222,130.68241,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25019616,78,,,0,,False,1,train,0
186,0.0,130.68241,130.93261,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25019616,132,,,0,,False,0,train,2
187,0.0,130.93261,131.18281,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25019616,133,,,0,,False,0,train,0
188,0.0,131.18281,131.433,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25019616,134,,,0,,False,0,train,1
189,0.0,131.433,131.68323,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25022634,135,,,0,,False,0,train,1
190,0.0,131.68323,131.93346,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25022634,88,,,0,,False,1,train,2
191,0.0,131.93346,132.18368,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25022634,136,,,0,,False,0,train,1
192,0.0,132.18368,132.43391,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25022634,79,,,0,,False,1,train,0
193,0.0,132.43391,132.6841,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25019366,77,,,0,,False,1,train,1
194,0.0,132.6841,132.9343,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25019366,137,,,0,,False,0,train,2
195,0.0,132.9343,133.18449,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25019366,138,,,0,,False,0,train,0
196,0.0,133.18449,133.43468,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25019366,139,,,0,,False,0,train,2
197,0.0,133.43468,133.68491,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25022384,111,,,0,,False,1,train,2
198,0.0,133.68491,133.93513,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25022384,140,,,0,,False,0,train,2
199,0.0,133.93513,134.18535,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25022384,109,,,0,,False,1,train,0
200,0.0,134.18535,134.43558,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25022384,30,,,0,,False,2,test,1
201,0.0,134.43558,134.68577,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25019116,141,,,0,,False,0,train,0
202,0.0,134.68577,134.93596,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25019116,142,,,0,,False,0,train,2
203,0.0,134.93596,135.18615,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25019116,143,,,0,,False,0,train,2
204,0.0,135.18615,135.43634,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25019116,34,,,0,,False,1,train,0
205,0.0,135.43634,135.68656,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25021634,144,,,0,,False,0,train,1
206,0.0,135.68656,135.93678,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25021634,30,,,0,,False,3,train,1
207,0.0,135.93678,136.18699,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021634,77,,,0,,False,2,test,1
208,0.0,136.18699,136.43721,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25021634,82,,,0,,False,1,train,0
209,0.0,136.43721,136.68741,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25020116,86,,,0,,False,1,train,1
210,0.0,136.68741,136.93761,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25020116,145,,,0,,False,0,train,1
211,0.0,136.93761,137.18781,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25020116,146,,,0,,False,0,train,1
212,0.0,137.18781,137.43801,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25020116,67,,,0,,False,1,train,2
213,0.0,137.43801,137.68824,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25022384,98,,,0,,False,1,train,2
214,0.0,137.68824,137.93846,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25022384,147,,,0,,False,0,train,1
215,0.0,137.93846,138.18868,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25022384,107,,,0,,False,1,train,1
216,0.0,138.18868,138.43891,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25022384,89,,,0,,False,2,test,2
217,0.0,138.43891,138.6891,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25019366,57,,,0,,False,2,test,1
218,0.0,138.6891,138.9393,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25019366,132,,,0,,False,1,train,2
219,0.0,138.9393,139.18949,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25019366,148,,,0,,False,0,train,0
220,0.0,139.18949,139.43968,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25019366,30,,,0,,False,4,train,1
221,0.0,139.43968,139.6899,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25022134,59,,,0,,False,1,train,2
222,0.0,139.6899,139.94013,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25022134,89,,,0,,False,3,train,2
223,0.0,139.94013,140.19035,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25022134,77,,,0,,False,3,train,1
224,0.0,140.19035,140.44057,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25022134,95,,,0,,False,1,train,1
225,0.0,140.44057,140.69077,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25019866,135,,,0,,False,1,train,1
226,0.0,140.69077,140.94097,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25019866,149,,,0,,False,0,train,1
227,0.0,140.94097,141.19116,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25019866,37,,,0,,False,1,train,2
228,0.0,141.19116,141.44136,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25019866,150,,,0,,False,0,train,2
229,0.0,141.44136,141.69159,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25022384,144,,,0,,False,1,train,1
230,0.0,141.69159,141.94181,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25022384,151,,,0,,False,0,train,0
231,0.0,141.94181,142.19203,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25022384,71,,,0,,False,1,train,2
232,0.0,142.19203,142.44226,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25022384,152,,,0,,False,0,train,1
233,0.0,142.44226,142.69245,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25019616,99,,,0,,False,1,train,0
234,0.0,142.69245,142.94265,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25019616,88,,,0,,False,2,test,2
235,0.0,142.94265,143.19285,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25019616,2,,,0,,False,1,train,2
236,0.0,143.19285,143.44304,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25019616,153,,,0,,False,0,train,1
237,0.0,143.44304,143.69325,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25020884,28,,,0,,False,1,train,0
238,0.0,143.69325,143.94346,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25020884,91,,,0,,False,1,train,2
239,0.0,143.94346,144.19367,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25020884,69,,,0,,False,2,test,0
240,0.0,144.19367,144.44388,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25020884,123,,,0,,False,2,test,0
241,0.0,144.44388,144.69408,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25020616,43,,,0,,False,2,test,1
242,0.0,144.69408,144.94429,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25020616,154,,,0,,False,0,train,1
243,0.0,144.94429,145.1945,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25020616,155,,,0,,False,0,train,0
244,0.0,145.1945,145.4447,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25020616,64,,,0,,False,1,train,1
245,0.0,145.4447,145.69492,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25021634,39,,,0,,False,3,train,2
246,0.0,145.69492,145.94514,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021634,35,,,0,,False,2,test,1
247,0.0,145.94514,146.19535,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25021634,156,,,0,,False,0,train,2
248,0.0,146.19535,146.44557,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021634,35,,,0,,False,3,train,1
249,0.0,146.44557,146.69577,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25020366,100,,,0,,False,2,test,0
250,0.0,146.69577,146.94598,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25020366,157,,,0,,False,0,train,2
251,0.0,146.94598,147.19618,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25020366,88,,,0,,False,3,train,2
252,0.0,147.19618,147.44638,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25020366,158,,,0,,False,0,train,2
253,0.0,147.44638,147.6966,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021884,124,,,0,,False,1,train,1
254,0.0,147.6966,147.94682,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25021884,135,,,0,,False,2,test,1
255,0.0,147.94682,148.19704,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021884,121,,,0,,False,2,test,1
256,0.0,148.19704,148.44726,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25021884,81,,,0,,False,1,train,0
257,0.0,148.44726,148.69746,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25019866,159,,,0,,False,0,train,1
258,0.0,148.69746,148.94766,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25019866,130,,,0,,False,1,train,0
259,0.0,148.94766,149.19785,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25019866,113,,,0,,False,2,test,1
260,0.0,149.19785,149.44805,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25019866,160,,,0,,False,0,train,1
261,0.0,149.44805,149.69827,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25021884,134,,,0,,False,1,train,1
262,0.0,149.69827,149.94849,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25021884,38,,,0,,False,2,test,0
263,0.0,149.94849,150.19871,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25021884,151,,,0,,False,1,train,0
264,0.0,150.19871,150.44893,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25021884,148,,,0,,False,1,train,0
265,0.0,150.44893,150.69913,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25020116,161,,,0,,False,0,train,1
266,0.0,150.69913,150.94933,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25020116,162,,,0,,False,0,train,1
267,0.0,150.94933,151.19953,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25020116,95,,,0,,False,2,test,1
268,0.0,151.19953,151.44973,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25020116,70,,,0,,False,1,train,1
269,0.0,151.44973,151.69995,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25021884,24,,,0,,False,1,train,1
270,0.0,151.69995,151.95017,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25021884,163,,,0,,False,0,train,0
271,0.0,151.95017,152.20039,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021884,107,,,0,,False,2,test,1
272,0.0,152.20039,152.45061,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25021884,141,,,0,,False,1,train,0
273,0.0,152.45061,152.7008,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25019616,164,,,0,,False,0,train,2
274,0.0,152.7008,152.951,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25019616,165,,,0,,False,0,train,1
275,0.0,152.951,153.2012,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25019616,104,,,0,,False,1,train,2
276,0.0,153.2012,153.45139,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25019616,154,,,0,,False,1,train,1
277,0.0,153.45139,153.70162,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25022384,112,,,0,,False,1,train,0
