stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,size,orientation,spatial_frequency,y_position,stimulus_name,frame,temporal_frequency,color,contrast,x_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
140,0.0,124.65918,124.90938,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-40.0,0.25020393,113,,,0,,False,0,train,0
141,0.0,124.90938,125.1596,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-10.0,0.25021357,114,,,0,,False,0,train,0
142,0.0,125.1596,125.40981,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,10.0,0.25021357,65,,,0,,False,1,train,2
143,0.0,125.40981,125.66002,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,30.0,0.25021357,68,,,0,,False,1,train,2
144,0.0,125.66002,125.91024,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,-40.0,0.25021357,95,,,0,,False,1,train,1
145,0.0,125.91024,126.16044,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,0.0,0.25020643,115,,,0,,False,0,train,1
146,0.0,126.16044,126.41065,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,-30.0,0.25020643,116,,,0,,False,0,train,0
147,0.0,126.41065,126.66086,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-10.0,0.25020643,80,,,0,,False,1,train,0
148,0.0,126.66086,126.91106,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-30.0,0.25020643,117,,,0,,False,0,train,0
149,0.0,126.91106,127.16127,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-20.0,0.25021107,118,,,0,,False,0,train,0
150,0.0,127.16127,127.41149,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,30.0,gabors,null,4.0,null,0.8,20.0,0.25021107,119,,,0,,False,0,train,1
151,0.0,127.41149,127.6617,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,0.0,0.25021107,120,,,0,,False,0,train,0
152,0.0,127.6617,127.91191,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,0.0,0.25021107,89,,,0,,False,1,train,0
153,0.0,127.91191,128.16211,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-20.0,0.25020393,71,,,0,,False,1,train,0
154,0.0,128.16211,128.41232,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,30.0,0.25020393,121,,,0,,False,0,train,1
155,0.0,128.41232,128.66252,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,40.0,0.25020393,122,,,0,,False,0,train,1
156,0.0,128.66252,128.91272,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,-30.0,0.25020393,61,,,0,,False,1,train,2
157,0.0,128.91272,129.16294,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,20.0,0.25022107,123,,,0,,False,0,train,1
158,0.0,129.16294,129.41317,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,0.0,0.25022107,124,,,0,,False,0,train,1
159,0.0,129.41317,129.66339,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,0.0,0.25022107,125,,,0,,False,0,train,2
160,0.0,129.66339,129.91361,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,20.0,0.25022107,56,,,0,,False,1,train,1
161,0.0,129.91361,130.16381,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,0.0,0.25019893,24,,,0,,False,1,train,2
162,0.0,130.16381,130.41401,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,10.0,0.25019893,47,,,0,,False,1,train,1
163,0.0,130.41401,130.6642,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,20.0,0.25019893,126,,,0,,False,0,train,2
164,0.0,130.6642,130.9144,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,40.0,0.25019893,127,,,0,,False,0,train,1
165,0.0,130.9144,131.16461,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-20.0,0.25021107,128,,,0,,False,0,train,2
166,0.0,131.16461,131.41483,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,-20.0,0.25021107,70,,,0,,False,2,test,1
167,0.0,131.41483,131.66504,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,0.0,0.25021107,89,,,0,,False,2,test,0
168,0.0,131.66504,131.91525,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25021107,29,,,0,,False,1,train,2
169,0.0,131.91525,132.16545,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,0.0,gabors,null,4.0,null,0.8,30.0,0.25020393,48,,,0,,False,1,train,0
170,0.0,132.16545,132.41566,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,-10.0,0.25020393,129,,,0,,False,0,train,1
171,0.0,132.41566,132.66586,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25020393,130,,,0,,False,0,train,0
172,0.0,132.66586,132.91606,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,40.0,0.25020393,131,,,0,,False,0,train,0
173,0.0,132.91606,133.16628,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,-20.0,0.25021357,70,,,0,,False,3,train,1
174,0.0,133.16628,133.41649,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,-40.0,0.25021357,132,,,0,,False,0,train,0
175,0.0,133.41649,133.6667,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,20.0,0.25021357,133,,,0,,False,0,train,0
176,0.0,133.6667,133.91692,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-30.0,0.25021357,134,,,0,,False,0,train,0
177,0.0,133.91692,134.16713,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,0.0,0.25020893,35,,,0,,False,2,test,1
178,0.0,134.16713,134.41734,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,10.0,0.25020893,1,,,0,,False,3,train,0
179,0.0,134.41734,134.66754,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,-10.0,0.25020893,108,,,0,,False,1,train,2
180,0.0,134.66754,134.91775,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,30.0,0.25020893,135,,,0,,False,0,train,0
181,0.0,134.91775,135.16796,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,20.0,0.25020607,14,,,0,,False,1,train,2
182,0.0,135.16796,135.41817,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,20.0,0.25020607,3,,,0,,False,2,test,0
183,0.0,135.41817,135.66837,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,20.0,0.25020607,14,,,0,,False,2,test,2
184,0.0,135.66837,135.91858,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-10.0,0.25020607,136,,,0,,False,0,train,2
185,0.0,135.91858,136.16878,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,0.0,0.25020643,7,,,0,,False,2,test,2
186,0.0,136.16878,136.41899,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,0.0,0.25020643,109,,,0,,False,1,train,2
187,0.0,136.41899,136.6692,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,10.0,0.25020643,65,,,0,,False,2,test,2
188,0.0,136.6692,136.9194,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,40.0,0.25020643,53,,,0,,False,2,test,0
189,0.0,136.9194,137.16961,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,-30.0,0.25021107,137,,,0,,False,0,train,2
190,0.0,137.16961,137.41983,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,0.0,gabors,null,4.0,null,0.8,-40.0,0.25021107,19,,,0,,False,1,train,0
191,0.0,137.41983,137.67004,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,10.0,0.25021107,1,,,0,,False,4,train,0
192,0.0,137.67004,137.92025,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,0.0,0.25021107,138,,,0,,False,0,train,2
193,0.0,137.92025,138.17045,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,0.0,0.25020643,86,,,0,,False,1,train,0
194,0.0,138.17045,138.42066,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,0.0,0.25020643,139,,,0,,False,0,train,1
195,0.0,138.42066,138.67087,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,20.0,0.25020643,54,,,0,,False,1,train,1
196,0.0,138.67087,138.92107,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,40.0,0.25020643,140,,,0,,False,0,train,2
197,0.0,138.92107,139.17129,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,40.0,0.25021857,82,,,0,,False,1,train,1
198,0.0,139.17129,139.42151,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,20.0,0.25021857,141,,,0,,False,0,train,2
199,0.0,139.42151,139.67173,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,-10.0,0.25021857,142,,,0,,False,0,train,0
200,0.0,139.67173,139.92195,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,-30.0,0.25021857,74,,,0,,False,1,train,0
201,0.0,139.92195,140.17215,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,0.0,0.25020143,143,,,0,,False,0,train,0
202,0.0,140.17215,140.42235,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,30.0,0.25020143,85,,,0,,False,1,train,2
203,0.0,140.42235,140.67255,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,30.0,0.25020143,69,,,0,,False,1,train,2
204,0.0,140.67255,140.92275,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,-10.0,0.25020143,144,,,0,,False,0,train,2
205,0.0,140.92275,141.17297,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25021857,29,,,0,,False,2,test,2
206,0.0,141.17297,141.42319,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25021857,145,,,0,,False,0,train,1
207,0.0,141.42319,141.67341,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-20.0,0.25021857,62,,,0,,False,1,train,0
208,0.0,141.67341,141.92363,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,30.0,0.25021857,85,,,0,,False,2,test,2
209,0.0,141.92363,142.17382,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,-20.0,0.25019643,146,,,0,,False,0,train,1
210,0.0,142.17382,142.42402,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,-30.0,0.25019643,60,,,0,,False,1,train,1
211,0.0,142.42402,142.67422,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,-20.0,0.25019643,90,,,0,,False,1,train,0
212,0.0,142.67422,142.92441,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,10.0,0.25019643,147,,,0,,False,0,train,1
213,0.0,142.92441,143.17462,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25020857,148,,,0,,False,0,train,1
214,0.0,143.17462,143.42483,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,0.0,0.25020857,149,,,0,,False,0,train,1
215,0.0,143.42483,143.67504,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,-20.0,0.25020857,150,,,0,,False,0,train,0
216,0.0,143.67504,143.92525,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,20.0,0.25020857,126,,,0,,False,1,train,2
217,0.0,143.92525,144.17546,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,-40.0,0.25021143,151,,,0,,False,0,train,2
218,0.0,144.17546,144.42567,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,-20.0,0.25021143,97,,,0,,False,1,train,1
219,0.0,144.42567,144.67588,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,20.0,0.25021143,152,,,0,,False,0,train,1
220,0.0,144.67588,144.92609,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-10.0,0.25021143,80,,,0,,False,2,test,0
221,0.0,144.92609,145.17631,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,10.0,0.25021607,153,,,0,,False,0,train,0
222,0.0,145.17631,145.42653,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,40.0,0.25021607,50,,,0,,False,1,train,2
223,0.0,145.42653,145.67674,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,20.0,0.25021607,133,,,0,,False,1,train,0
224,0.0,145.67674,145.92696,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-20.0,0.25021607,71,,,0,,False,2,test,0
225,0.0,145.92696,146.17716,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,30.0,gabors,null,4.0,null,0.8,10.0,0.25020393,154,,,0,,False,0,train,1
226,0.0,146.17716,146.42737,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,-30.0,0.25020393,155,,,0,,False,0,train,1
227,0.0,146.42737,146.67757,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-20.0,0.25020393,156,,,0,,False,0,train,0
228,0.0,146.67757,146.92777,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,-10.0,0.25020393,157,,,0,,False,0,train,1
229,0.0,146.92777,147.17798,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-10.0,0.25020857,158,,,0,,False,0,train,2
230,0.0,147.17798,147.42819,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,0.0,0.25020857,120,,,0,,False,1,train,0
231,0.0,147.42819,147.6784,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,0.0,0.25020857,12,,,0,,False,1,train,2
232,0.0,147.6784,147.92861,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,30.0,0.25020857,159,,,0,,False,0,train,2
233,0.0,147.92861,148.17881,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,-10.0,0.25020643,83,,,0,,False,1,train,1
234,0.0,148.17881,148.42902,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,-30.0,0.25020643,160,,,0,,False,0,train,1
235,0.0,148.42902,148.67923,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,30.0,0.25020643,69,,,0,,False,2,test,2
236,0.0,148.67923,148.92943,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,-30.0,0.25020643,161,,,0,,False,0,train,1
237,0.0,148.92943,149.17964,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,-40.0,0.25021107,95,,,0,,False,2,test,1
238,0.0,149.17964,149.42986,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,20.0,0.25021107,57,,,0,,False,2,test,1
239,0.0,149.42986,149.68007,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-40.0,0.25021107,162,,,0,,False,0,train,2
240,0.0,149.68007,149.93028,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,-30.0,0.25021107,63,,,0,,False,1,train,0
241,0.0,149.93028,150.18048,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,-10.0,0.25020643,144,,,0,,False,1,train,2
242,0.0,150.18048,150.43069,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,-10.0,0.25020643,144,,,0,,False,2,test,2
243,0.0,150.43069,150.6809,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,0.0,0.25020643,139,,,0,,False,1,train,1
244,0.0,150.6809,150.9311,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,-40.0,0.25020643,44,,,0,,False,2,test,0
245,0.0,150.9311,151.18132,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-30.0,0.25021607,163,,,0,,False,0,train,0
246,0.0,151.18132,151.43154,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-30.0,0.25021607,117,,,0,,False,1,train,0
247,0.0,151.43154,151.68175,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,-40.0,0.25021607,164,,,0,,False,0,train,2
248,0.0,151.68175,151.93197,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-20.0,0.25021607,128,,,0,,False,1,train,2
249,0.0,151.93197,152.18217,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,0.0,0.25019893,12,,,0,,False,2,test,2
250,0.0,152.18217,152.43237,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,20.0,0.25019893,105,,,0,,False,1,train,0
251,0.0,152.43237,152.68256,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,0.0,0.25019893,165,,,0,,False,0,train,2
252,0.0,152.68256,152.93276,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,-30.0,0.25019893,166,,,0,,False,0,train,1
253,0.0,152.93276,153.18297,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,-40.0,0.25020607,167,,,0,,False,0,train,1
254,0.0,153.18297,153.43318,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-40.0,0.25020607,168,,,0,,False,0,train,0
255,0.0,153.43318,153.68338,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,-30.0,0.25020607,155,,,0,,False,1,train,1
256,0.0,153.68338,153.93359,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,10.0,0.25020607,169,,,0,,False,0,train,0
257,0.0,153.93359,154.1838,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,0.0,0.25021393,89,,,0,,False,3,train,0
258,0.0,154.1838,154.43402,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,0.0,0.25021393,149,,,0,,False,1,train,1
259,0.0,154.43402,154.68423,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25021393,36,,,0,,False,1,train,0
260,0.0,154.68423,154.93444,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,-40.0,0.25021393,42,,,0,,False,1,train,2
261,0.0,154.93444,155.18465,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,-20.0,0.25020857,78,,,0,,False,1,train,2
262,0.0,155.18465,155.43486,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,30.0,0.25020857,68,,,0,,False,2,test,2
263,0.0,155.43486,155.68507,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-40.0,0.25020857,170,,,0,,False,0,train,0
264,0.0,155.68507,155.93528,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,-30.0,0.25020857,171,,,0,,False,0,train,1
265,0.0,155.93528,156.18549,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,-30.0,0.25020893,75,,,0,,False,1,train,2
266,0.0,156.18549,156.4357,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,-30.0,0.25020893,172,,,0,,False,0,train,2
267,0.0,156.4357,156.6859,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,30.0,0.25020893,73,,,0,,False,1,train,2
268,0.0,156.6859,156.93611,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,-20.0,0.25020893,173,,,0,,False,0,train,2
269,0.0,156.93611,157.18633,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,0.0,0.25021607,174,,,0,,False,0,train,1
270,0.0,157.18633,157.43655,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,-10.0,0.25021607,129,,,0,,False,1,train,1
271,0.0,157.43655,157.68676,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,-10.0,0.25021607,175,,,0,,False,0,train,2
272,0.0,157.68676,157.93698,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25021607,29,,,0,,False,3,train,2
273,0.0,157.93698,158.18718,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-10.0,0.25019893,67,,,0,,False,2,test,0
274,0.0,158.18718,158.43738,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,10.0,0.25019893,46,,,0,,False,1,train,1
275,0.0,158.43738,158.68757,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25019893,8,,,0,,False,1,train,0
276,0.0,158.68757,158.93777,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,0.0,gabors,null,4.0,null,0.8,-20.0,0.25019893,176,,,0,,False,0,train,0
277,0.0,158.93777,159.18799,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,-10.0,0.25021607,106,,,0,,False,1,train,2
278,0.0,159.18799,159.43821,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,-10.0,0.25021607,177,,,0,,False,0,train,0
