stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,size,x_position,spatial_frequency,color,temporal_frequency,contrast,stimulus_name,orientation,phase,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
606,0.0,236.23553,236.48575,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502174,104,,,0,,False,2,test,0
607,0.0,236.48575,236.73597,-30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502174,113,,,0,,False,3,train,2
608,0.0,236.73597,236.98618,20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502174,138,,,0,,False,3,train,2
609,0.0,236.98618,237.23638,-40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501976,224,,,0,,False,1,train,1
610,0.0,237.23638,237.48658,40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,175,,,0,,False,2,test,0
611,0.0,237.48658,237.73678,10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501976,76,,,0,,False,4,train,1
612,0.0,237.73678,237.98697,30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,157,,,0,,False,4,train,2
613,0.0,237.98697,238.23719,30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,203,,,0,,False,1,train,0
614,0.0,238.23719,238.48741,20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,42,,,0,,False,1,train,1
615,0.0,238.48741,238.73763,0.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,8,,,0,,False,5,test,2
616,0.0,238.73763,238.98785,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,168,,,0,,False,4,train,0
617,0.0,238.98785,239.23805,-40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,120,,,0,,False,3,train,2
618,0.0,239.23805,239.48825,-20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,44,,,0,,False,2,test,2
619,0.0,239.48825,239.73845,-10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501976,228,,,0,,False,0,train,1
620,0.0,239.73845,239.98864,-30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501976,130,,,0,,False,2,test,1
621,0.0,239.98864,240.23888,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502324,225,,,0,,False,1,train,1
622,0.0,240.23888,240.48911,-10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502324,15,,,0,,False,1,train,1
623,0.0,240.48911,240.73934,40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502324,165,,,0,,False,3,train,0
624,0.0,240.73934,240.98957,-40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502324,28,,,0,,False,4,train,1
625,0.0,240.98957,241.23976,-40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501851,216,,,0,,False,1,train,0
626,0.0,241.23976,241.48994,-20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501851,86,,,0,,False,5,test,0
627,0.0,241.48994,241.74013,40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501851,14,,,0,,False,2,test,1
628,0.0,241.74013,241.99031,30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501851,229,,,0,,False,0,train,2
629,0.0,241.99031,242.24054,30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,230,,,0,,False,0,train,0
630,0.0,242.24054,242.49076,30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,60,,,0,,False,3,train,2
631,0.0,242.49076,242.74099,-10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,58,,,0,,False,2,test,1
632,0.0,242.74099,242.99121,20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,138,,,0,,False,4,train,2
633,0.0,242.99121,243.24141,20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,182,,,0,,False,4,train,2
634,0.0,243.24141,243.4916,-40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,103,,,0,,False,2,test,2
635,0.0,243.4916,243.74179,0.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,231,,,0,,False,0,train,0
636,0.0,243.74179,243.99198,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,181,,,0,,False,2,test,0
637,0.0,243.99198,244.24221,20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,198,,,0,,False,2,test,1
638,0.0,244.24221,244.49243,10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,39,,,0,,False,2,test,0
639,0.0,244.49243,244.74266,20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,138,,,0,,False,5,test,2
640,0.0,244.74266,244.99288,30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,61,,,0,,False,2,test,0
641,0.0,244.99288,245.24308,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501926,134,,,0,,False,6,train,1
642,0.0,245.24308,245.49327,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,27,,,0,,False,2,test,0
643,0.0,245.49327,245.74346,0.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,158,,,0,,False,1,train,2
644,0.0,245.74346,245.99365,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,35,,,0,,False,2,test,2
645,0.0,245.99365,246.24389,-40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502349,212,,,0,,False,1,train,1
646,0.0,246.24389,246.49412,40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502349,66,,,0,,False,5,test,2
647,0.0,246.49412,246.74436,-30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502349,178,,,0,,False,2,test,2
648,0.0,246.74436,246.99459,20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502349,135,,,0,,False,3,train,2
649,0.0,246.99459,247.24478,10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501826,167,,,0,,False,1,train,2
650,0.0,247.24478,247.49496,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501826,46,,,0,,False,3,train,2
651,0.0,247.49496,247.74514,-40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501826,212,,,0,,False,2,test,1
652,0.0,247.74514,247.99532,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501826,144,,,0,,False,3,train,1
653,0.0,247.99532,248.24555,-30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502299,40,,,0,,False,3,train,2
654,0.0,248.24555,248.49578,0.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502299,11,,,0,,False,2,test,0
655,0.0,248.49578,248.74601,10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502299,137,,,0,,False,1,train,0
656,0.0,248.74601,248.99624,-30.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502299,72,,,0,,False,4,train,0
657,0.0,248.99624,249.24643,-20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501901,85,,,0,,False,2,test,0
658,0.0,249.24643,249.49662,-20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501901,142,,,0,,False,1,train,0
659,0.0,249.49662,249.74681,-30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501901,130,,,0,,False,3,train,1
660,0.0,249.74681,249.997,-10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501901,210,,,0,,False,2,test,0
661,0.0,249.997,250.24722,30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,61,,,0,,False,3,train,0
662,0.0,250.24722,250.49744,-40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,227,,,0,,False,1,train,2
663,0.0,250.49744,250.74766,0.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,219,,,0,,False,1,train,1
664,0.0,250.74766,250.99788,0.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,151,,,0,,False,3,train,1
665,0.0,250.99788,251.24808,40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,68,,,0,,False,2,test,0
666,0.0,251.24808,251.49828,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,147,,,0,,False,2,test,0
667,0.0,251.49828,251.74848,30.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,55,,,0,,False,2,test,0
668,0.0,251.74848,251.99867,-10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,132,,,0,,False,1,train,2
669,0.0,251.99867,252.2489,0.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502274,141,,,0,,False,1,train,0
670,0.0,252.2489,252.49913,-10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502274,132,,,0,,False,2,test,2
671,0.0,252.49913,252.74936,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502274,168,,,0,,False,5,test,0
672,0.0,252.74936,252.99958,40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502274,92,,,0,,False,5,test,1
673,0.0,252.99958,253.24978,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501926,9,,,0,,False,3,train,1
674,0.0,253.24978,253.49997,-40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501926,70,,,0,,False,1,train,1
675,0.0,253.49997,253.75016,30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501926,179,,,0,,False,1,train,1
676,0.0,253.75016,254.00035,-20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,85,,,0,,False,3,train,0
677,0.0,254.00035,254.25058,-20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,149,,,0,,False,3,train,2
678,0.0,254.25058,254.5008,-10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,36,,,0,,False,2,test,0
679,0.0,254.5008,254.75102,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,169,,,0,,False,2,test,0
680,0.0,254.75102,255.00124,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,46,,,0,,False,4,train,2
681,0.0,255.00124,255.25144,20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,198,,,0,,False,3,train,1
682,0.0,255.25144,255.50163,30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,217,,,0,,False,2,test,1
683,0.0,255.50163,255.75183,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,220,,,0,,False,2,test,2
684,0.0,255.75183,256.00202,-40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,100,,,0,,False,3,train,1
685,0.0,256.00202,256.25225,10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,167,,,0,,False,2,test,2
686,0.0,256.25225,256.50247,0.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,116,,,0,,False,1,train,0
687,0.0,256.50247,256.75269,0.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,52,,,0,,False,3,train,2
688,0.0,256.75269,257.00291,-20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,124,,,0,,False,2,test,1
689,0.0,257.00291,257.25311,30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,203,,,0,,False,2,test,0
690,0.0,257.25311,257.5033,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,51,,,0,,False,2,test,0
691,0.0,257.5033,257.7535,40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,165,,,0,,False,4,train,0
692,0.0,257.7535,258.00369,30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,131,,,0,,False,5,test,1
693,0.0,258.00369,258.25392,20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,232,,,0,,False,0,train,0
694,0.0,258.25392,258.50414,20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,135,,,0,,False,4,train,2
695,0.0,258.50414,258.75436,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,147,,,0,,False,3,train,0
696,0.0,258.75436,259.00458,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,111,,,0,,False,1,train,1
697,0.0,259.00458,259.25478,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,46,,,0,,False,5,test,2
698,0.0,259.25478,259.50497,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,59,,,0,,False,5,test,2
699,0.0,259.50497,259.75517,0.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,127,,,0,,False,7,train,0
700,0.0,259.75517,260.00536,-20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,98,,,0,,False,2,test,2
701,0.0,260.00536,260.25559,-20.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502299,190,,,0,,False,1,train,2
702,0.0,260.25559,260.50582,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502299,104,,,0,,False,3,train,0
703,0.0,260.50582,260.75605,-10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502299,210,,,0,,False,3,train,0
704,0.0,260.75605,261.00628,-40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502299,233,,,0,,False,0,train,0
705,0.0,261.00628,261.25647,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501901,168,,,0,,False,6,train,0
706,0.0,261.25647,261.50666,-20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501901,86,,,0,,False,6,train,0
707,0.0,261.50666,261.75685,30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501901,179,,,0,,False,2,test,1
708,0.0,261.75685,262.00704,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,220,,,0,,False,3,train,2
709,0.0,262.00704,262.25727,0.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,11,,,0,,False,3,train,0
710,0.0,262.25727,262.50749,-30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,226,,,0,,False,1,train,2
711,0.0,262.50749,262.75771,40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,96,,,0,,False,2,test,0
712,0.0,262.75771,263.00793,10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,22,,,0,,False,3,train,2
713,0.0,263.00793,263.25813,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,134,,,0,,False,7,train,1
714,0.0,263.25813,263.50832,0.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,2,,,0,,False,4,train,2
715,0.0,263.50832,263.75852,30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,230,,,0,,False,1,train,0
716,0.0,263.75852,264.00871,-20.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,201,,,0,,False,3,train,0
717,0.0,264.00871,264.25894,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,102,,,0,,False,6,train,1
718,0.0,264.25894,264.50916,-10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,222,,,0,,False,1,train,1
719,0.0,264.50916,264.75939,20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,42,,,0,,False,2,test,1
720,0.0,264.75939,265.00961,-30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,211,,,0,,False,1,train,1
721,0.0,265.00961,265.25981,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,59,,,0,,False,6,train,2
722,0.0,265.25981,265.51,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,35,,,0,,False,3,train,2
723,0.0,265.51,265.76019,30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,157,,,0,,False,5,test,2
724,0.0,265.76019,266.01038,20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,38,,,0,,False,3,train,0
725,0.0,266.01038,266.2606,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,234,,,0,,False,0,train,0
726,0.0,266.2606,266.51082,40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,115,,,0,,False,3,train,0
727,0.0,266.51082,266.76104,-40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,89,,,0,,False,3,train,2
728,0.0,266.76104,267.01126,-20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,204,,,0,,False,2,test,1
729,0.0,267.01126,267.26146,20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,154,,,0,,False,2,test,1
730,0.0,267.26146,267.51166,-10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,228,,,0,,False,1,train,1
731,0.0,267.51166,267.76186,-30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,139,,,0,,False,2,test,1
732,0.0,267.76186,268.01206,-10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,15,,,0,,False,2,test,1
733,0.0,268.01206,268.26228,20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502174,185,,,0,,False,2,test,1
734,0.0,268.26228,268.5125,20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502174,67,,,0,,False,4,train,0
735,0.0,268.5125,268.76272,40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502174,110,,,0,,False,2,test,0
736,0.0,268.76272,269.01293,-40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502174,43,,,0,,False,5,test,2
737,0.0,269.01293,269.26313,-30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,226,,,0,,False,2,test,2
738,0.0,269.26313,269.51333,-20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501976,170,,,0,,False,3,train,1
739,0.0,269.51333,269.76353,10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501976,79,,,0,,False,3,train,1
740,0.0,269.76353,270.01372,10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,192,,,0,,False,4,train,0
741,0.0,270.01372,270.26394,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,194,,,0,,False,4,train,2
742,0.0,270.26394,270.51416,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,102,,,0,,False,7,train,1
743,0.0,270.51416,270.76438,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,220,,,0,,False,4,train,2
