stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,color,size,stimulus_name,y_position,contrast,phase,frame,orientation,temporal_frequency,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,119.14619,119.3964,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,108,,,0,,False,0,train,0
140,0.0,119.3964,119.6466,40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,29,,,0,,False,1,train,2
141,0.0,119.6466,119.89681,-30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020733,109,,,0,,False,0,train,1
142,0.0,119.89681,120.14702,-40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020733,110,,,0,,False,0,train,0
143,0.0,120.14702,120.39722,0.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020733,63,,,0,,False,1,train,1
144,0.0,120.39722,120.64743,20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020733,40,,,0,,False,1,train,1
145,0.0,120.64743,120.89764,-40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,22,,,0,,False,1,train,1
146,0.0,120.89764,121.14784,-20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,111,,,0,,False,0,train,0
147,0.0,121.14784,121.39805,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,112,,,0,,False,0,train,1
148,0.0,121.39805,121.64825,0.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,113,,,0,,False,0,train,1
149,0.0,121.64825,121.89846,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,89,,,0,,False,1,train,2
150,0.0,121.89846,122.14868,30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,114,,,0,,False,0,train,1
151,0.0,122.14868,122.39889,0.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,115,,,0,,False,0,train,2
152,0.0,122.39889,122.6491,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,21,,,0,,False,1,train,2
153,0.0,122.6491,122.89931,-20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,116,,,0,,False,0,train,2
154,0.0,122.89931,123.14952,0.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,117,,,0,,False,0,train,0
155,0.0,123.14952,123.39973,-30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,118,,,0,,False,0,train,2
156,0.0,123.39973,123.64994,10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,24,,,0,,False,2,test,2
157,0.0,123.64994,123.90016,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021983,42,,,0,,False,1,train,1
158,0.0,123.90016,124.15038,10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021983,48,,,0,,False,2,test,0
159,0.0,124.15038,124.4006,-30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021983,5,,,0,,False,2,test,0
160,0.0,124.4006,124.65082,40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021983,119,,,0,,False,0,train,1
161,0.0,124.65082,124.90102,-10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019517,58,,,0,,False,1,train,0
162,0.0,124.90102,125.15121,20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25019517,105,,,0,,False,1,train,1
163,0.0,125.15121,125.40141,20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25019517,54,,,0,,False,2,test,1
164,0.0,125.40141,125.6516,-40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019517,120,,,0,,False,0,train,0
165,0.0,125.6516,125.90182,20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,40,,,0,,False,2,test,1
166,0.0,125.90182,126.15204,-30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,121,,,0,,False,0,train,2
167,0.0,126.15204,126.40225,-30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,122,,,0,,False,0,train,1
168,0.0,126.40225,126.65247,-20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,123,,,0,,False,0,train,1
169,0.0,126.65247,126.90267,0.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,18,,,0,,False,1,train,1
170,0.0,126.90267,127.15288,-20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,124,,,0,,False,0,train,0
171,0.0,127.15288,127.40308,-20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,125,,,0,,False,0,train,2
172,0.0,127.40308,127.65328,-10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,126,,,0,,False,0,train,2
173,0.0,127.65328,127.90349,-10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,31,,,0,,False,1,train,1
174,0.0,127.90349,128.15371,-20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,127,,,0,,False,0,train,0
175,0.0,128.15371,128.40392,-40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,128,,,0,,False,0,train,1
176,0.0,128.40392,128.65413,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,129,,,0,,False,0,train,1
177,0.0,128.65413,128.90433,40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,130,,,0,,False,0,train,2
178,0.0,128.90433,129.15454,30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,131,,,0,,False,0,train,0
179,0.0,129.15454,129.40474,30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,132,,,0,,False,0,train,1
180,0.0,129.40474,129.65494,-40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,77,,,0,,False,1,train,1
181,0.0,129.65494,129.90515,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,79,,,0,,False,1,train,2
182,0.0,129.90515,130.15537,-20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,133,,,0,,False,0,train,1
183,0.0,130.15537,130.40558,-20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,33,,,0,,False,1,train,2
184,0.0,130.40558,130.65579,-40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,91,,,0,,False,1,train,0
185,0.0,130.65579,130.906,-10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,134,,,0,,False,0,train,2
186,0.0,130.906,131.1562,-30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,20,,,0,,False,2,test,2
187,0.0,131.1562,131.40641,40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,119,,,0,,False,1,train,1
188,0.0,131.40641,131.65661,-30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,135,,,0,,False,0,train,2
189,0.0,131.65661,131.90684,10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25022483,66,,,0,,False,1,train,2
190,0.0,131.90684,132.15706,0.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25022483,83,,,0,,False,1,train,2
191,0.0,132.15706,132.40729,-30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25022483,35,,,0,,False,2,test,1
192,0.0,132.40729,132.65751,-20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25022483,136,,,0,,False,0,train,0
193,0.0,132.65751,132.9077,30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019267,137,,,0,,False,0,train,2
194,0.0,132.9077,133.1579,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019267,138,,,0,,False,0,train,2
195,0.0,133.1579,133.40809,-30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25019267,85,,,0,,False,2,test,1
196,0.0,133.40809,133.65828,30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25019267,139,,,0,,False,0,train,1
197,0.0,133.65828,133.9085,-20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25022233,136,,,0,,False,1,train,0
198,0.0,133.9085,134.15873,-20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25022233,140,,,0,,False,0,train,2
199,0.0,134.15873,134.40895,0.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25022233,97,,,0,,False,1,train,0
200,0.0,134.40895,134.65917,-30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25022233,122,,,0,,False,1,train,1
201,0.0,134.65917,134.90937,-20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019767,99,,,0,,False,1,train,0
202,0.0,134.90937,135.15957,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019767,108,,,0,,False,1,train,0
203,0.0,135.15957,135.40976,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019767,53,,,0,,False,1,train,0
204,0.0,135.40976,135.65996,20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019767,10,,,0,,False,2,test,2
205,0.0,135.65996,135.91017,20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,141,,,0,,False,0,train,0
206,0.0,135.91017,136.16038,30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,142,,,0,,False,0,train,1
207,0.0,136.16038,136.41059,40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,143,,,0,,False,0,train,1
208,0.0,136.41059,136.6608,-20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,59,,,0,,False,1,train,2
209,0.0,136.6608,136.91101,0.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,15,,,0,,False,2,test,0
210,0.0,136.91101,137.16122,0.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,144,,,0,,False,0,train,2
211,0.0,137.16122,137.41143,0.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,63,,,0,,False,2,test,1
212,0.0,137.41143,137.66164,0.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,11,,,0,,False,2,test,0
213,0.0,137.66164,137.91185,-10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,145,,,0,,False,0,train,0
214,0.0,137.91185,138.16207,0.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,63,,,0,,False,3,train,1
215,0.0,138.16207,138.41228,-40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,146,,,0,,False,0,train,0
216,0.0,138.41228,138.66249,40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,143,,,0,,False,1,train,1
217,0.0,138.66249,138.91269,40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,70,,,0,,False,2,test,1
218,0.0,138.91269,139.1629,10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,147,,,0,,False,0,train,1
219,0.0,139.1629,139.4131,20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,148,,,0,,False,0,train,1
220,0.0,139.4131,139.6633,10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,149,,,0,,False,0,train,2
221,0.0,139.6633,139.91352,-40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,150,,,0,,False,0,train,2
222,0.0,139.91352,140.16373,10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,151,,,0,,False,0,train,2
223,0.0,140.16373,140.41395,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,12,,,0,,False,1,train,0
224,0.0,140.41395,140.66416,-30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,118,,,0,,False,1,train,2
225,0.0,140.66416,140.91436,-40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,4,,,0,,False,2,test,2
226,0.0,140.91436,141.16457,30.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,152,,,0,,False,0,train,0
227,0.0,141.16457,141.41477,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,153,,,0,,False,0,train,2
228,0.0,141.41477,141.66497,-30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,85,,,0,,False,3,train,1
229,0.0,141.66497,141.91518,-30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,19,,,0,,False,1,train,0
230,0.0,141.91518,142.16539,-20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,116,,,0,,False,1,train,2
231,0.0,142.16539,142.4156,10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,154,,,0,,False,0,train,0
232,0.0,142.4156,142.66581,0.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,97,,,0,,False,2,test,0
233,0.0,142.66581,142.91602,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,79,,,0,,False,2,test,2
234,0.0,142.91602,143.16622,20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,155,,,0,,False,0,train,0
235,0.0,143.16622,143.41643,-20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,65,,,0,,False,1,train,1
236,0.0,143.41643,143.66663,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,156,,,0,,False,0,train,1
237,0.0,143.66663,143.91685,30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,137,,,0,,False,1,train,2
238,0.0,143.91685,144.16706,10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,157,,,0,,False,0,train,1
239,0.0,144.16706,144.41728,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,53,,,0,,False,2,test,0
240,0.0,144.41728,144.66749,0.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,158,,,0,,False,0,train,0
241,0.0,144.66749,144.9177,-30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,159,,,0,,False,0,train,2
242,0.0,144.9177,145.1679,40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,104,,,0,,False,1,train,1
243,0.0,145.1679,145.41811,-20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,124,,,0,,False,1,train,0
244,0.0,145.41811,145.66831,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,129,,,0,,False,1,train,1
245,0.0,145.66831,145.91853,20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,10,,,0,,False,3,train,2
246,0.0,145.91853,146.16875,-20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021733,124,,,0,,False,2,test,0
247,0.0,146.16875,146.41896,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,93,,,0,,False,1,train,2
248,0.0,146.41896,146.66918,-30.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,67,,,0,,False,1,train,1
249,0.0,146.66918,146.91938,10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,151,,,0,,False,1,train,2
250,0.0,146.91938,147.16959,10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,48,,,0,,False,3,train,0
251,0.0,147.16959,147.41979,0.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,8,,,0,,False,1,train,0
252,0.0,147.41979,147.66999,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,160,,,0,,False,0,train,0
253,0.0,147.66999,147.92021,0.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021983,161,,,0,,False,0,train,2
254,0.0,147.92021,148.17043,40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021983,2,,,0,,False,2,test,2
255,0.0,148.17043,148.42065,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021983,162,,,0,,False,0,train,2
256,0.0,148.42065,148.67087,0.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021983,83,,,0,,False,2,test,2
257,0.0,148.67087,148.92107,20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019767,155,,,0,,False,1,train,0
258,0.0,148.92107,149.17127,-20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019767,163,,,0,,False,0,train,0
259,0.0,149.17127,149.42146,-20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019767,1,,,0,,False,2,test,2
260,0.0,149.42146,149.67166,-20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25019767,65,,,0,,False,2,test,1
261,0.0,149.67166,149.92187,30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,164,,,0,,False,0,train,0
262,0.0,149.92187,150.17208,0.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,165,,,0,,False,0,train,2
263,0.0,150.17208,150.42229,-40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,4,,,0,,False,3,train,2
264,0.0,150.42229,150.6725,-30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,166,,,0,,False,0,train,1
265,0.0,150.6725,150.92271,-20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020767,33,,,0,,False,2,test,2
266,0.0,150.92271,151.17292,10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020767,149,,,0,,False,1,train,2
267,0.0,151.17292,151.42312,20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,39,,,0,,False,1,train,0
268,0.0,151.42312,151.67333,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,167,,,0,,False,0,train,0
269,0.0,151.67333,151.92355,-30.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,168,,,0,,False,0,train,2
270,0.0,151.92355,152.17377,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,89,,,0,,False,2,test,2
271,0.0,152.17377,152.42398,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,21,,,0,,False,2,test,2
272,0.0,152.42398,152.6742,-30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,121,,,0,,False,1,train,2
273,0.0,152.6742,152.9244,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019767,153,,,0,,False,1,train,2
274,0.0,152.9244,153.1746,-40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019767,169,,,0,,False,0,train,2
275,0.0,153.1746,153.42479,-20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019767,170,,,0,,False,0,train,0
276,0.0,153.42479,153.67499,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019767,171,,,0,,False,0,train,2
