ecephys_session_id,ecephys_probe_id,baseline_dispersion_deg2,candidate_dispersion_deg2,improvement_deg2
789848216,805002035,590.4092792223362,331.60222447884587,258.8070547434903
791319847,805008600,597.8652359341705,573.0259781582275,24.839257775942997
791319847,805008602,125.7162898831522,123.5385678894402,2.177721993711998
791319847,805008604,251.56259098912733,254.985865817963,-3.423274828835673
791319847,805008606,1163.5419220002595,1165.297573093259,-1.7556510929994147
791319847,805008608,790.9940173542886,758.4540752131993,32.53994214108934
791319847,805008610,585.864935425721,584.819621229588,1.0453141961329493
793224716,805124806,185.48318511856192,185.69317434149113,-0.20998922292920952
793224716,805124809,726.2996104347245,726.0234093430528,0.27620109167173723
793224716,805124812,1350.619630548895,1355.7901491922203,-5.170518643325295
793224716,805124815,439.5910718705454,441.2092961356478,-1.6182242651023557
794812542,810758777,490.6780106402668,500.8188924971656,-10.14088185689883
794812542,810758779,1058.6352090224286,1057.8483369950384,0.7868720273902454
794812542,810758781,238.96491291532575,243.3408992457851,-4.375986330459341
794812542,810758783,933.1153780499533,930.1944865099207,2.920891540032585
794812542,810758785,605.8109965693711,624.9755053902386,-19.164508820867468
794812542,810758787,423.62484885032933,427.6548208992819,-4.0299720489525725
797828357,805579734,922.9486316351832,966.3705092861093,-43.421877650926035
797828357,805579738,1513.0289088347317,1518.3016669352671,-5.272758100535384
797828357,805579741,204.5113933217726,207.09376084387347,-2.582367522100867
797828357,805579745,991.1634990385601,1001.6617072349261,-10.498208196366022
797828357,805579749,1236.7499916314084,1210.50801929015,26.24197234125836
797828357,805579753,625.7246435224839,612.982985735656,12.741657786827886
798911424,800036196,877.5967083611217,893.2907982653353,-15.69408990421357
798911424,800036198,628.7245429330051,630.2581428010361,-1.5335998680310468
798911424,800036200,201.55450212097793,203.2888895178453,-1.734387396867362
798911424,800036202,524.0717696959226,503.0422012963054,21.029568399617233
798911424,800036204,710.4304268293666,699.3379477620537,11.09247906731298
798911424,800036206,474.31242078439436,470.6195335583645,3.6928872260298817
799864342,805579698,708.9577089067517,704.7198192581302,4.23788964862149
799864342,805579703,299.84751155848335,300.1011464541749,-0.2536348956915617
799864342,805579706,727.5975503976007,733.392366774406,-5.794816376805329
799864342,805579710,538.0882511598729,571.5980277325442,-33.509776572671285
799864342,805579713,554.6299586430116,555.4058354893486,-0.7758768463370416
816200189,836943713,513.3656681141498,514.4460401142788,-1.0803720001290458
816200189,836943715,433.5423252455831,436.1958806900908,-2.653555444507731
816200189,836943717,223.48995418524666,224.52824423174877,-1.0382900465021123
816200189,836943719,763.2085496989597,800.2165702945665,-37.00802059560681
829720705,832129149,685.4868034492478,680.2844067850243,5.202396664223443
829720705,832129154,151.22064492294592,152.31802743306716,-1.0973825101212356
829720705,832129157,807.5183185235908,809.3093478846813,-1.7910293610905228
829720705,832129159,910.1334153975758,912.5925559769746,-2.4591405793987633
829720705,832129161,635.88875689626,634.959782979723,0.9289739165370747
831882777,832810573,837.9810246972535,852.1991102772521,-14.218085579998615
831882777,832810576,1266.9897006250767,1266.6737159720915,0.3159846529852075
831882777,832810578,249.13328419886076,252.38126840388978,-3.247984205029013
831882777,832810582,658.7928226666335,681.0896958907779,-22.296873224144406
835479236,837761710,513.0779774791785,476.5807995947886,36.497177884389885
835479236,837761712,633.4470461835044,643.7916819426366,-10.344635759132188
835479236,837761714,1569.4975334636351,1589.7240652341266,-20.22653177049142
835479236,837761716,537.4542943392471,536.4856094187234,0.9686849205237422
839068429,841435557,733.6766288963605,739.5030155063682,-5.826386610007717
839068429,841435559,471.73118371677504,483.1469822607553,-11.415798543980259
839068429,868929135,798.4761559220668,797.7654180268813,0.7107378951855026
839068429,868929138,253.90747049067684,256.15586953244264,-2.2483990417657935
839068429,868929142,375.0337783639444,351.21360483839663,23.820173525547773
840012044,841431754,470.07770835275073,464.35983247468215,5.7178758780685826
840012044,841431758,394.71228426608826,393.4244642536528,1.2878200124354748
840012044,868297127,601.3652476518807,587.9405628133733,13.42468483850746
840012044,868297129,233.14422486946887,235.026647164489,-1.8824222950201204
840012044,868297131,357.9196847091998,307.4173734399636,50.5023112692362
840012044,868297133,374.4019459456645,345.0675594522349,29.334386493429633
847657808,848037568,545.8072140271969,549.3204099001157,-3.5131958729188
847657808,848037570,528.6923617669779,526.8856925721956,1.8066691947823301
847657808,848037572,155.14011563068476,156.1418859029471,-1.0017702722623483
847657808,848037574,367.4684023171812,366.80594546734346,0.6624568498377243
847657808,848037576,477.01277650742816,454.4285392158875,22.58423729154066
847657808,848037578,345.1254013880527,364.0908619841282,-18.965460596075502
