stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,stimulus_name,x_position,temporal_frequency,color,size,spatial_frequency,phase,orientation,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,126.05774,126.30794,40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,104,,,0,,False,0,train,0
140,0.0,126.30794,126.55815,-10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,105,,,0,,False,0,train,2
141,0.0,126.55815,126.80836,40.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,19,,,0,,False,1,train,1
142,0.0,126.80836,127.05857,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,106,,,0,,False,0,train,2
143,0.0,127.05857,127.30878,10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,107,,,0,,False,0,train,2
144,0.0,127.30878,127.559,-30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,108,,,0,,False,0,train,1
145,0.0,127.559,127.8092,30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,109,,,0,,False,0,train,1
146,0.0,127.8092,128.05941,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,110,,,0,,False,0,train,1
147,0.0,128.05941,128.30961,0.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,111,,,0,,False,0,train,1
148,0.0,128.30961,128.55982,0.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,34,,,0,,False,1,train,2
149,0.0,128.55982,128.81003,-30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021744,112,,,0,,False,0,train,2
150,0.0,128.81003,129.06025,10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021744,62,,,0,,False,1,train,1
151,0.0,129.06025,129.31047,-10.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021744,113,,,0,,False,0,train,2
152,0.0,129.31047,129.56069,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021744,64,,,0,,False,1,train,0
153,0.0,129.56069,129.81088,20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25019756,39,,,0,,False,1,train,2
154,0.0,129.81088,130.06108,0.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25019756,61,,,0,,False,1,train,0
155,0.0,130.06108,130.31128,-40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019756,114,,,0,,False,0,train,1
156,0.0,130.31128,130.56148,-30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25019756,115,,,0,,False,0,train,2
157,0.0,130.56148,130.81169,-40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,116,,,0,,False,0,train,2
158,0.0,130.81169,131.06191,10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,117,,,0,,False,0,train,1
159,0.0,131.06191,131.31212,-20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,14,,,0,,False,1,train,0
160,0.0,131.31212,131.56234,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,106,,,0,,False,1,train,2
161,0.0,131.56234,131.81254,40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,29,,,0,,False,2,test,2
162,0.0,131.81254,132.06275,20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,46,,,0,,False,1,train,0
163,0.0,132.06275,132.31295,-20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,52,,,0,,False,1,train,1
164,0.0,132.31295,132.56316,-20.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,118,,,0,,False,0,train,0
165,0.0,132.56316,132.81337,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,64,,,0,,False,2,test,0
166,0.0,132.81337,133.06358,-10.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,85,,,0,,False,1,train,1
167,0.0,133.06358,133.31379,10.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,58,,,0,,False,1,train,2
168,0.0,133.31379,133.56401,30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,119,,,0,,False,0,train,0
169,0.0,133.56401,133.81421,0.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,120,,,0,,False,0,train,1
170,0.0,133.81421,134.06441,-20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,121,,,0,,False,0,train,1
171,0.0,134.06441,134.31461,-30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,108,,,0,,False,1,train,1
172,0.0,134.31461,134.56482,20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,122,,,0,,False,0,train,1
173,0.0,134.56482,134.81504,20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25022244,122,,,0,,False,1,train,1
174,0.0,134.81504,135.06526,-10.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25022244,123,,,0,,False,0,train,0
175,0.0,135.06526,135.31548,20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25022244,124,,,0,,False,0,train,1
176,0.0,135.31548,135.56571,-10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25022244,125,,,0,,False,0,train,1
177,0.0,135.56571,135.8159,0.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25019506,89,,,0,,False,1,train,2
178,0.0,135.8159,136.0661,0.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019506,73,,,0,,False,1,train,1
179,0.0,136.0661,136.31629,20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019506,100,,,0,,False,1,train,1
180,0.0,136.31629,136.56649,0.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019506,23,,,0,,False,1,train,1
181,0.0,136.56649,136.81671,10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021994,126,,,0,,False,0,train,2
182,0.0,136.81671,137.06693,-40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021994,127,,,0,,False,0,train,0
183,0.0,137.06693,137.31715,20.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021994,128,,,0,,False,0,train,0
184,0.0,137.31715,137.56737,-10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021994,38,,,0,,False,2,test,1
185,0.0,137.56737,137.81757,10.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020006,129,,,0,,False,0,train,0
186,0.0,137.81757,138.06777,10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020006,130,,,0,,False,0,train,0
187,0.0,138.06777,138.31797,30.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020006,88,,,0,,False,1,train,0
188,0.0,138.31797,138.56817,-40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,13,,,0,,False,3,train,1
189,0.0,138.56817,138.81837,-30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020744,131,,,0,,False,0,train,2
190,0.0,138.81837,139.06858,0.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020744,132,,,0,,False,0,train,1
191,0.0,139.06858,139.31879,40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020744,133,,,0,,False,0,train,1
192,0.0,139.31879,139.569,-30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020744,134,,,0,,False,0,train,0
193,0.0,139.569,139.81921,-30.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,135,,,0,,False,0,train,0
194,0.0,139.81921,140.06942,10.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021006,136,,,0,,False,0,train,1
195,0.0,140.06942,140.31963,0.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021006,17,,,0,,False,1,train,2
196,0.0,140.31963,140.56984,-20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,137,,,0,,False,0,train,0
197,0.0,140.56984,140.82005,10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021744,68,,,0,,False,2,test,2
198,0.0,140.82005,141.07027,0.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021744,138,,,0,,False,0,train,0
199,0.0,141.07027,141.32049,0.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021744,24,,,0,,False,3,train,1
200,0.0,141.32049,141.57071,20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021744,139,,,0,,False,0,train,1
201,0.0,141.57071,141.82091,-30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,10,,,0,,False,2,test,1
202,0.0,141.82091,142.07111,-40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,140,,,0,,False,0,train,2
203,0.0,142.07111,142.32131,20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,43,,,0,,False,2,test,1
204,0.0,142.32131,142.57152,30.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,1,,,0,,False,3,train,1
205,0.0,142.57152,142.82172,10.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020744,136,,,0,,False,1,train,1
206,0.0,142.82172,143.07193,20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020744,141,,,0,,False,0,train,0
207,0.0,143.07193,143.32214,0.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020744,47,,,0,,False,1,train,2
208,0.0,143.32214,143.57235,0.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020744,17,,,0,,False,2,test,2
209,0.0,143.57235,143.82256,-10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,18,,,0,,False,1,train,0
210,0.0,143.82256,144.07277,-10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,142,,,0,,False,0,train,0
211,0.0,144.07277,144.32298,-40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021006,116,,,0,,False,1,train,2
212,0.0,144.32298,144.57319,20.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021006,143,,,0,,False,0,train,1
213,0.0,144.57319,144.8234,-40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,90,,,0,,False,1,train,1
214,0.0,144.8234,145.07361,40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,144,,,0,,False,0,train,0
215,0.0,145.07361,145.32382,-40.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,145,,,0,,False,0,train,0
216,0.0,145.32382,145.57404,-30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,21,,,0,,False,1,train,1
217,0.0,145.57404,145.82424,-30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020756,108,,,0,,False,2,test,1
218,0.0,145.82424,146.07445,-40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,127,,,0,,False,1,train,0
219,0.0,146.07445,146.32466,10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,146,,,0,,False,0,train,0
220,0.0,146.32466,146.57487,30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,147,,,0,,False,0,train,0
221,0.0,146.57487,146.82508,-20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,7,,,0,,False,1,train,2
222,0.0,146.82508,147.07529,30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,148,,,0,,False,0,train,1
223,0.0,147.07529,147.3255,20.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,28,,,0,,False,2,test,2
224,0.0,147.3255,147.57572,40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,149,,,0,,False,0,train,1
225,0.0,147.57572,147.82592,40.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,19,,,0,,False,2,test,1
226,0.0,147.82592,148.07612,20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,141,,,0,,False,1,train,0
227,0.0,148.07612,148.32632,30.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,150,,,0,,False,0,train,2
228,0.0,148.32632,148.57653,-40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,151,,,0,,False,0,train,1
229,0.0,148.57653,148.82674,30.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,82,,,0,,False,1,train,1
230,0.0,148.82674,149.07695,-20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,77,,,0,,False,1,train,1
231,0.0,149.07695,149.32716,-30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,152,,,0,,False,0,train,0
232,0.0,149.32716,149.57738,30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,153,,,0,,False,0,train,1
233,0.0,149.57738,149.82758,-20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,154,,,0,,False,0,train,1
234,0.0,149.82758,150.07779,30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,155,,,0,,False,0,train,2
235,0.0,150.07779,150.32799,20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,156,,,0,,False,0,train,1
236,0.0,150.32799,150.5782,30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,147,,,0,,False,1,train,0
237,0.0,150.5782,150.82841,-20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,157,,,0,,False,0,train,0
238,0.0,150.82841,151.07862,10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,158,,,0,,False,0,train,1
239,0.0,151.07862,151.32883,-30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,60,,,0,,False,2,test,2
240,0.0,151.32883,151.57905,-30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,159,,,0,,False,0,train,1
241,0.0,151.57905,151.82925,-10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,160,,,0,,False,0,train,2
242,0.0,151.82925,152.07945,-10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,142,,,0,,False,1,train,0
243,0.0,152.07945,152.32965,10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,40,,,0,,False,2,test,0
244,0.0,152.32965,152.57986,-30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,161,,,0,,False,0,train,0
245,0.0,152.57986,152.83008,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021994,110,,,0,,False,1,train,1
246,0.0,152.83008,153.0803,-30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021994,21,,,0,,False,2,test,1
247,0.0,153.0803,153.33052,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021994,106,,,0,,False,2,test,2
248,0.0,153.33052,153.58074,-30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021994,162,,,0,,False,0,train,2
249,0.0,153.58074,153.83094,30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,55,,,0,,False,2,test,0
250,0.0,153.83094,154.08114,-30.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,163,,,0,,False,0,train,1
251,0.0,154.08114,154.33134,-40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,87,,,0,,False,1,train,2
252,0.0,154.33134,154.58155,10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,117,,,0,,False,1,train,1
253,0.0,154.58155,154.83176,20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,164,,,0,,False,0,train,1
254,0.0,154.83176,155.08197,-40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,165,,,0,,False,0,train,2
255,0.0,155.08197,155.33218,30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,166,,,0,,False,0,train,0
256,0.0,155.33218,155.5824,10.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,167,,,0,,False,0,train,0
257,0.0,155.5824,155.8326,-20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,168,,,0,,False,0,train,2
258,0.0,155.8326,156.0828,-30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,152,,,0,,False,1,train,0
259,0.0,156.0828,156.333,20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,141,,,0,,False,2,test,0
260,0.0,156.333,156.58321,30.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,169,,,0,,False,0,train,2
261,0.0,156.58321,156.83343,-30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25022244,112,,,0,,False,1,train,2
262,0.0,156.83343,157.08365,20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25022244,81,,,0,,False,1,train,2
263,0.0,157.08365,157.33387,-20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25022244,12,,,0,,False,1,train,1
264,0.0,157.33387,157.5841,30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25022244,36,,,0,,False,2,test,2
265,0.0,157.5841,157.83429,-30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25019256,161,,,0,,False,1,train,0
266,0.0,157.83429,158.08448,20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019256,156,,,0,,False,1,train,1
267,0.0,158.08448,158.33467,-10.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25019256,170,,,0,,False,0,train,2
268,0.0,158.33467,158.58487,30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25019256,49,,,0,,False,1,train,0
269,0.0,158.58487,158.83509,-10.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021994,171,,,0,,False,0,train,1
270,0.0,158.83509,159.08531,-40.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021994,172,,,0,,False,0,train,1
271,0.0,159.08531,159.33553,-30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021994,60,,,0,,False,3,train,2
272,0.0,159.33553,159.58575,-40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021994,87,,,0,,False,2,test,2
273,0.0,159.58575,159.83595,40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,37,,,0,,False,1,train,1
274,0.0,159.83595,160.08615,-40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,173,,,0,,False,0,train,1
275,0.0,160.08615,160.33635,20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,164,,,0,,False,1,train,1
276,0.0,160.33635,160.58656,10.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,31,,,0,,False,1,train,2
