map,probe,azimuth_deg,elevation_deg,estimate,estimate_log2,effective_sessions,local_units,supported,source_units,source_sessions
sf,E,20,0,0.0949866,-3.39613,7.29047,75,True,133,8
sf,E,22,0,0.0941839,-3.40838,7.23109,70,True,133,8
sf,E,24,0,0.0931192,-3.42478,7.11428,66,True,133,8
sf,E,26,0,0.0917946,-3.44545,6.94412,67,True,133,8
sf,E,28,0,0.0902249,-3.47033,6.72905,59,True,133,8
sf,E,30,0,0.0884388,-3.49918,6.48138,56,True,133,8
sf,E,32,0,0.0864777,-3.53153,6.21567,45,True,133,8
sf,E,34,0,0.0843944,-3.56671,5.94677,36,True,133,8
sf,E,36,0,0.0822509,-3.60382,5.68813,29,True,133,8
sf,E,38,0,0.0801162,-3.64176,5.45075,25,True,133,8
sf,E,40,0,0.0780641,-3.6792,5.24295,24,True,133,8
sf,E,42,0,0.076172,-3.7146,5.07062,20,True,133,8
sf,E,44,0,,,4.93778,15,False,133,8
sf,E,46,0,,,4.84711,13,False,133,8
sf,E,48,0,,,4.80027,10,False,133,8
sf,E,50,0,,,4.79783,8,False,133,8
sf,E,52,0,,,4.83858,4,False,133,8
sf,E,54,0,,,4.91789,4,False,133,8
sf,E,56,0,,,5.02443,5,False,133,8
sf,E,58,0,,,5.13502,5,False,133,8
sf,E,60,0,,,5.20806,4,False,133,8
sf,E,62,0,,,5.18033,3,False,133,8
sf,E,64,0,,,4.97994,2,False,133,8
sf,E,66,0,,,4.56779,2,False,133,8
sf,E,68,0,,,3.98538,2,False,133,8
sf,E,70,0,,,3.34613,2,False,133,8
sf,E,72,0,,,2.76295,2,False,133,8
sf,E,74,0,,,2.29315,2,False,133,8
sf,E,76,0,,,1.94139,2,False,133,8
sf,E,78,0,,,1.68749,2,False,133,8
sf,E,80,0,,,1.50675,2,False,133,8
sf,E,82,0,,,1.37825,2,False,133,8
sf,E,84,0,,,1.28646,2,False,133,8
sf,E,86,0,,,1.2204,1,False,133,8
sf,E,88,0,,,1.17247,1,False,133,8
sf,E,90,0,,,1.13742,1,False,133,8
sf,E,10,2,0.0966753,-3.37071,6.82286,81,True,133,8
sf,E,12,2,0.0971153,-3.36416,7.06454,84,True,133,8
sf,E,14,2,0.0974377,-3.35938,7.24379,84,True,133,8
sf,E,16,2,0.0976083,-3.35685,7.35998,86,True,133,8
sf,E,18,2,0.0975941,-3.35706,7.41335,83,True,133,8
sf,E,20,2,0.0973653,-3.36045,7.40453,81,True,133,8
sf,E,22,2,0.0968981,-3.36739,7.33512,78,True,133,8
sf,E,24,2,0.0961773,-3.37816,7.20879,72,True,133,8
sf,E,26,2,0.0951989,-3.39291,7.0323,70,True,133,8
sf,E,28,2,0.0939716,-3.41163,6.81576,65,True,133,8
sf,E,30,2,0.0925175,-3.43413,6.57199,61,True,133,8
sf,E,32,2,0.0908724,-3.46001,6.3151,53,True,133,8
sf,E,34,2,0.0890844,-3.48868,6.05888,40,True,133,8
sf,E,36,2,0.0872126,-3.51932,5.81553,35,True,133,8
sf,E,38,2,0.0853255,-3.55088,5.59496,29,True,133,8
sf,E,40,2,0.0834988,-3.5821,5.40463,26,True,133,8
sf,E,42,2,0.0818139,-3.61151,5.24983,23,True,133,8
sf,E,44,2,,,5.134,18,False,133,8
sf,E,46,2,,,5.05899,12,False,133,8
sf,E,48,2,,,5.02495,11,False,133,8
sf,E,50,2,,,5.02977,6,False,133,8
sf,E,52,2,,,5.06781,4,False,133,8
sf,E,54,2,,,5.1281,4,False,133,8
sf,E,56,2,,,5.19234,5,False,133,8
sf,E,58,2,,,5.23403,5,False,133,8
sf,E,60,2,,,5.22008,5,False,133,8
sf,E,62,2,,,5.1161,4,False,133,8
sf,E,64,2,,,4.89457,3,False,133,8
sf,E,66,2,,,4.54475,2,False,133,8
sf,E,68,2,,,4.08342,2,False,133,8
sf,E,70,2,,,3.55886,2,False,133,8
sf,E,72,2,,,3.03676,2,False,133,8
sf,E,74,2,,,2.57259,2,False,133,8
sf,E,76,2,,,2.19353,2,False,133,8
sf,E,78,2,,,1.90081,2,False,133,8
sf,E,80,2,,,1.68188,2,False,133,8
sf,E,82,2,,,1.52061,2,False,133,8
sf,E,84,2,,,1.40238,1,False,133,8
sf,E,86,2,,,1.31561,1,False,133,8
sf,E,88,2,,,1.25169,1,False,133,8
sf,E,90,2,,,1.20435,1,False,133,8
sf,E,10,4,0.0975532,-3.35767,6.87031,86,True,133,8
sf,E,12,4,0.098212,-3.34796,7.14092,88,True,133,8
sf,E,14,4,0.0987758,-3.3397,7.3408,92,True,133,8
sf,E,16,4,0.0992097,-3.33338,7.46843,96,True,133,8
sf,E,18,4,0.0994789,-3.32947,7.52482,95,True,133,8
sf,E,20,4,0.0995514,-3.32841,7.51272,87,True,133,8
sf,E,22,4,0.0994001,-3.33061,7.43659,79,True,133,8
sf,E,24,4,0.0990059,-3.33634,7.30307,72,True,133,8
sf,E,26,4,0.0983603,-3.34578,7.12142,72,True,133,8
sf,E,28,4,0.0974668,-3.35894,6.90342,70,True,133,8
sf,E,30,4,0.0963426,-3.37568,6.66255,65,True,133,8
sf,E,32,4,0.0950184,-3.39565,6.41275,56,True,133,8
sf,E,34,4,0.0935384,-3.4183,6.16711,45,True,133,8
sf,E,36,4,0.0919592,-3.44286,5.93695,39,True,133,8
sf,E,38,4,0.0903478,-3.46837,5.73129,32,True,133,8
sf,E,40,4,0.088781,-3.49361,5.55683,27,True,133,8
sf,E,42,4,0.087343,-3.51716,5.41814,25,True,133,8
sf,E,44,4,,,5.31774,19,False,133,8
sf,E,46,4,,,5.25609,13,False,133,8
sf,E,48,4,,,5.23095,11,False,133,8
sf,E,50,4,,,5.23632,6,False,133,8
sf,E,52,4,,,5.26095,4,False,133,8
sf,E,54,4,,,5.28715,4,False,133,8
sf,E,56,4,,,5.29167,4,False,133,8
sf,E,58,4,,,5.25006,5,False,133,8
sf,E,60,4,,,5.14439,5,False,133,8
sf,E,62,4,,,4.96969,4,False,133,8
sf,E,64,4,,,4.73284,3,False,133,8
sf,E,66,4,,,4.44377,3,False,133,8
sf,E,68,4,,,4.10771,2,False,133,8
sf,E,70,4,,,3.7282,2,False,133,8
sf,E,72,4,,,3.31859,2,False,133,8
sf,E,74,4,,,2.90731,2,False,133,8
sf,E,76,4,,,2.52776,2,False,133,8
sf,E,78,4,,,2.20329,2,False,133,8
sf,E,80,4,,,1.94141,2,False,133,8
sf,E,82,4,,,1.73781,2,False,133,8
sf,E,84,4,,,1.58287,1,False,133,8
sf,E,86,4,,,1.46615,1,False,133,8
sf,E,88,4,,,1.37852,1,False,133,8
sf,E,90,4,,,1.31269,1,False,133,8
sf,E,10,6,0.0983551,-3.34586,6.8858,90,True,133,8
sf,E,12,6,0.0992115,-3.33335,7.18693,93,True,133,8
sf,E,14,6,0.099994,-3.32201,7.41077,97,True,133,8
sf,E,16,6,0.100667,-3.31233,7.55426,101,True,133,8
sf,E,18,6,0.101195,-3.30479,7.61862,100,True,133,8
sf,E,20,6,0.101544,-3.29983,7.6082,92,True,133,8
sf,E,22,6,0.101683,-3.29784,7.5299,86,True,133,8
sf,E,24,6,0.101592,-3.29914,7.39301,79,True,133,8
sf,E,26,6,0.101258,-3.30389,7.20905,74,True,133,8
sf,E,28,6,0.100681,-3.31214,6.9913,71,True,133,8
sf,E,30,6,0.0998726,-3.32377,6.75396,66,True,133,8
sf,E,32,6,0.0988612,-3.33845,6.51097,60,True,133,8
sf,E,34,6,0.097687,-3.35569,6.27499,53,True,133,8
sf,E,36,6,0.096404,-3.37476,6.05665,42,True,133,8
sf,E,38,6,0.095078,-3.39475,5.8643,37,True,133,8
sf,E,40,6,0.0937851,-3.4145,5.7039,30,True,133,8
sf,E,42,6,0.0926106,-3.43268,5.57917,25,True,133,8
sf,E,44,6,0.0916464,-3.44778,5.49142,20,True,133,8
sf,E,46,6,,,5.43911,12,False,133,8
sf,E,48,6,,,5.41681,11,False,133,8
sf,E,50,6,,,5.41378,7,False,133,8
sf,E,52,6,,,5.41287,4,False,133,8
sf,E,54,6,,,5.3912,4,False,133,8
sf,E,56,6,,,5.32492,4,False,133,8
sf,E,58,6,,,5.19797,4,False,133,8
sf,E,60,6,,,5.01094,4,False,133,8
sf,E,62,6,,,4.78222,4,False,133,8
sf,E,64,6,,,4.53841,4,False,133,8
sf,E,66,6,,,4.29967,3,False,133,8
sf,E,68,6,,,4.06912,2,False,133,8
sf,E,70,6,,,3.83228,2,False,133,8
sf,E,72,6,,,3.56796,2,False,133,8
sf,E,74,6,,,3.2659,2,False,133,8
sf,E,76,6,,,2.93808,2,False,133,8
sf,E,78,6,,,2.61263,2,False,133,8
sf,E,80,6,,,2.31697,1,False,133,8
sf,E,82,6,,,2.06655,1,False,133,8
sf,E,84,6,,,1.86436,1,False,133,8
sf,E,86,6,,,1.70585,1,False,133,8
sf,E,88,6,,,1.58355,1,False,133,8
sf,E,90,6,,,1.4899,0,False,133,8
sf,E,10,8,0.0990975,-3.33501,6.86543,91,True,133,8
sf,E,12,8,0.100128,-3.32008,7.19649,95,True,133,8
sf,E,14,8,0.101105,-3.30608,7.44611,97,True,133,8
sf,E,16,8,0.10199,-3.29349,7.60914,103,True,133,8
sf,E,18,8,0.102749,-3.2828,7.68636,105,True,133,8
sf,E,20,8,0.103345,-3.27446,7.68311,97,True,133,8
sf,E,22,8,0.103747,-3.26886,7.60819,89,True,133,8
sf,E,24,8,0.10393,-3.26632,7.47302,82,True,133,8
sf,E,26,8,0.103879,-3.26702,7.29101,76,True,133,8
sf,E,28,8,0.103592,-3.27101,7.07677,71,True,133,8
sf,E,30,8,0.103078,-3.27819,6.84512,62,True,133,8
sf,E,32,8,0.10236,-3.28828,6.61009,59,True,133,8
sf,E,34,8,0.101476,-3.30079,6.38403,53,True,133,8
sf,E,36,8,0.100478,-3.31505,6.17712,43,True,133,8
sf,E,38,8,0.0994288,-3.33019,5.99709,37,True,133,8
sf,E,40,8,0.0984033,-3.34515,5.84921,31,True,133,8
sf,E,42,8,0.0974849,-3.35868,5.73618,24,True,133,8
sf,E,44,8,,,5.65777,19,False,133,8
sf,E,46,8,,,5.6099,14,False,133,8
sf,E,48,8,,,5.58336,11,False,133,8
sf,E,50,8,,,5.56246,8,False,133,8
sf,E,52,8,,,5.5251,4,False,133,8
sf,E,54,8,,,5.44649,4,False,133,8
sf,E,56,8,,,5.30747,4,False,133,8
sf,E,58,8,,,5.10493,4,False,133,8
sf,E,60,8,,,4.85657,2,False,133,8
sf,E,62,8,,,4.59478,3,False,133,8
sf,E,64,8,,,4.35291,3,False,133,8
sf,E,66,8,,,4.15284,4,False,133,8
sf,E,68,8,,,3.99853,3,False,133,8
sf,E,70,8,,,3.87506,2,False,133,8
sf,E,72,8,,,3.75234,2,False,133,8
sf,E,74,8,,,3.59563,2,False,133,8
sf,E,76,8,,,3.38271,1,False,133,8
sf,E,78,8,,,3.11764,1,False,133,8
sf,E,80,8,,,2.82753,1,False,133,8
sf,E,82,8,,,2.54509,1,False,133,8
sf,E,84,8,,,2.29353,1,False,133,8
sf,E,86,8,,,2.08269,1,False,133,8
sf,E,88,8,,,1.91256,0,False,133,8
sf,E,90,8,,,1.77827,0,False,133,8
sf,E,10,10,0.0997999,-3.32482,6.8076,88,True,133,8
sf,E,12,10,0.10098,-3.30786,7.16552,93,True,133,8
sf,E,14,10,0.102122,-3.29163,7.44064,96,True,133,8
sf,E,16,10,0.103192,-3.2766,7.6255,105,True,133,8
sf,E,18,10,0.10415,-3.26326,7.71983,104,True,133,8
sf,E,20,10,0.104962,-3.25207,7.72927,98,True,133,8
sf,E,22,10,0.105593,-3.24342,7.66377,91,True,133,8
sf,E,24,10,0.106017,-3.23763,7.5363,83,True,133,8
sf,E,26,10,0.106218,-3.2349,7.36164,79,True,133,8
sf,E,28,10,0.10619,-3.23528,7.15541,66,True,133,8
sf,E,30,10,0.105939,-3.23869,6.9329,63,True,133,8
sf,E,32,10,0.105487,-3.24487,6.70823,58,True,133,8
sf,E,34,10,0.104867,-3.25336,6.49354,53,True,133,8
sf,E,36,10,0.104129,-3.26356,6.29862,43,True,133,8
sf,E,38,10,0.103332,-3.27464,6.13068,37,True,133,8
sf,E,40,10,0.102548,-3.28563,5.99425,32,True,133,8
sf,E,42,10,0.101855,-3.29541,5.89087,27,True,133,8
sf,E,44,10,,,5.81841,19,False,133,8
sf,E,46,10,,,5.76992,15,False,133,8
sf,E,48,10,,,5.73215,11,False,133,8
sf,E,50,10,,,5.68497,8,False,133,8
sf,E,52,10,,,5.60353,4,False,133,8
sf,E,54,10,,,5.46511,4,False,133,8
sf,E,56,10,,,5.25974,4,False,133,8
sf,E,58,10,,,4.99829,4,False,133,8
sf,E,60,10,,,4.71077,2,False,133,8
sf,E,62,10,,,4.43463,2,False,133,8
sf,E,64,10,,,4.20171,2,False,133,8
sf,E,66,10,,,4.03073,3,False,133,8
sf,E,68,10,,,3.9258,2,False,133,8
sf,E,70,10,,,3.87701,1,False,133,8
sf,E,72,10,,,3.86069,1,False,133,8
sf,E,74,10,,,3.84088,1,False,133,8
sf,E,76,10,,,3.77704,1,False,133,8
sf,E,78,10,,,3.6401,1,False,133,8
sf,E,80,10,,,3.42815,1,False,133,8
sf,E,82,10,,,3.1666,1,False,133,8
sf,E,84,10,,,2.89194,1,False,133,8
sf,E,86,10,,,2.63409,0,False,133,8
sf,E,88,10,,,2.40942,0,False,133,8
sf,E,90,10,,,2.22265,0,False,133,8
sf,E,10,12,0.100485,-3.31495,6.71349,88,True,133,8
sf,E,12,12,0.101786,-3.29638,7.09273,92,True,133,8
sf,E,14,12,0.103066,-3.27836,7.39068,98,True,133,8
sf,E,16,12,0.104287,-3.26137,7.59765,102,True,133,8
sf,E,18,12,0.105412,-3.24589,7.71199,103,True,133,8
sf,E,20,12,0.106404,-3.23237,7.73892,97,True,133,8
sf,E,22,12,0.107229,-3.22124,7.68879,89,True,133,8
sf,E,24,12,0.107859,-3.21279,7.57531,81,True,133,8
sf,E,26,12,0.108275,-3.20723,7.41406,76,True,133,8
sf,E,28,12,0.10847,-3.20464,7.22118,69,True,133,8
sf,E,30,12,0.108447,-3.20494,7.01223,64,True,133,8
sf,E,32,12,0.108225,-3.2079,6.80131,60,True,133,8
sf,E,34,12,0.107835,-3.2131,6.60036,54,True,133,8
sf,E,36,12,0.107321,-3.22,6.41884,46,True,133,8
sf,E,38,12,0.106738,-3.22785,6.26346,38,True,133,8
sf,E,40,12,0.106152,-3.2358,6.13794,34,True,133,8
sf,E,42,12,0.105631,-3.24289,6.04253,26,True,133,8
sf,E,44,12,0.105248,-3.24814,5.97296,20,True,133,8
sf,E,46,12,,,5.91919,13,False,133,8
sf,E,48,12,,,5.86416,9,False,133,8
sf,E,50,12,,,5.78458,7,False,133,8
sf,E,52,12,,,5.65556,5,False,133,8
sf,E,54,12,,,5.46021,4,False,133,8
sf,E,56,12,,,5.19989,4,False,133,8
sf,E,58,12,,,4.89749,3,False,133,8
sf,E,60,12,,,4.5894,2,False,133,8
sf,E,62,12,,,4.31195,2,False,133,8
sf,E,64,12,,,4.09146,2,False,133,8
sf,E,66,12,,,3.9416,2,False,133,8
sf,E,68,12,,,3.86511,1,False,133,8
sf,E,70,12,,,3.85584,2,False,133,8
sf,E,72,12,,,3.89864,1,False,133,8
sf,E,74,12,,,3.96758,1,False,133,8
sf,E,76,12,,,4.02552,1,False,133,8
sf,E,78,12,,,4.03055,1,False,133,8
sf,E,80,12,,,3.95119,1,False,133,8
sf,E,82,12,,,3.78234,0,False,133,8
sf,E,84,12,,,3.54736,0,False,133,8
sf,E,86,12,,,3.28349,0,False,133,8
sf,E,88,12,,,3.02419,0,False,133,8
sf,E,90,12,,,2.79031,0,False,133,8
sf,E,10,14,0.101176,-3.30506,6.58716,84,True,133,8
sf,E,12,14,0.102571,-3.2853,6.98013,90,True,133,8
sf,E,14,14,0.103956,-3.26596,7.29584,96,True,133,8
sf,E,16,14,0.105295,-3.2475,7.52287,99,True,133,8
sf,E,18,14,0.10655,-3.23039,7.6581,99,True,133,8
sf,E,20,14,0.107686,-3.2151,7.70583,95,True,133,8
sf,E,22,14,0.108666,-3.20203,7.67602,89,True,133,8
sf,E,24,14,0.109462,-3.1915,7.58236,80,True,133,8
sf,E,26,14,0.110055,-3.18371,7.44049,76,True,133,8
sf,E,28,14,0.110433,-3.17875,7.26656,71,True,133,8
sf,E,30,14,0.1106,-3.17658,7.07603,63,True,133,8
sf,E,32,14,0.110568,-3.17699,6.88281,59,True,133,8
sf,E,34,14,0.110366,-3.17963,6.69859,52,True,133,8
sf,E,36,14,0.110032,-3.18401,6.53249,44,True,133,8
sf,E,38,14,0.109614,-3.1895,6.39069,36,True,133,8
sf,E,40,14,0.109166,-3.1954,6.27608,33,True,133,8
sf,E,42,14,0.108747,-3.20095,6.18744,25,True,133,8
sf,E,44,14,,,6.11831,18,False,133,8
sf,E,46,14,,,6.05556,12,False,133,8
sf,E,48,14,,,5.97898,9,False,133,8
sf,E,50,14,,,5.86374,6,False,133,8
sf,E,52,14,,,5.68766,6,False,133,8
sf,E,54,14,,,5.44202,5,False,133,8
sf,E,56,14,,,5.13933,4,False,133,8
sf,E,58,14,,,4.81084,4,False,133,8
sf,E,60,14,,,4.49446,3,False,133,8
sf,E,62,14,,,4.22199,3,False,133,8
sf,E,64,14,,,4.01322,3,False,133,8
sf,E,66,14,,,3.8765,2,False,133,8
sf,E,68,14,,,3.81216,1,False,133,8
sf,E,70,14,,,3.81495,1,False,133,8
sf,E,72,14,,,3.87422,0,False,133,8
sf,E,74,14,,,3.97198,0,False,133,8
sf,E,76,14,,,4.08037,0,False,133,8
sf,E,78,14,,,4.16228,0,False,133,8
sf,E,80,14,,,4.17928,0,False,133,8
sf,E,82,14,,,4.10654,0,False,133,8
sf,E,84,14,,,3.94519,0,False,133,8
sf,E,86,14,,,3.72077,0,False,133,8
sf,E,88,14,,,3.46897,0,False,133,8
sf,E,90,14,,,3.22065,0,False,133,8
sf,E,10,16,0.101902,-3.29475,6.43515,82,True,133,8
sf,E,12,16,0.103358,-3.27427,6.83297,88,True,133,8
sf,E,14,16,0.104814,-3.25409,7.15942,92,True,133,8
sf,E,16,16,0.106235,-3.23467,7.40209,95,True,133,8
sf,E,18,16,0.107583,-3.21648,7.55663,93,True,133,8
sf,E,20,16,0.108822,-3.19996,7.62617,90,True,133,8
sf,E,22,16,0.109917,-3.18551,7.61973,83,True,133,8
sf,E,24,16,0.110839,-3.17346,7.55022,82,True,133,8
sf,E,26,16,0.111567,-3.16401,7.43265,77,True,133,8
sf,E,28,16,0.112089,-3.15729,7.28261,71,True,133,8
sf,E,30,16,0.112402,-3.15326,7.11505,61,True,133,8
sf,E,32,16,0.112518,-3.15177,6.94345,56,True,133,8
sf,E,34,16,0.112458,-3.15254,6.77909,49,True,133,8
sf,E,36,16,0.112253,-3.15517,6.63068,43,True,133,8
sf,E,38,16,0.11194,-3.1592,6.50387,34,True,133,8
sf,E,40,16,0.111561,-3.16409,6.40063,32,True,133,8
sf,E,42,16,0.111156,-3.16935,6.31828,25,True,133,8
sf,E,44,16,,,6.24811,18,False,133,8
sf,E,46,16,,,6.17425,14,False,133,8
sf,E,48,16,,,6.07413,11,False,133,8
sf,E,50,16,,,5.92302,7,False,133,8
sf,E,52,16,,,5.70331,6,False,133,8
sf,E,54,16,,,5.41519,4,False,133,8
sf,E,56,16,,,5.08053,4,False,133,8
sf,E,58,16,,,4.73534,4,False,133,8
sf,E,60,16,,,4.41596,3,False,133,8
sf,E,62,16,,,4.14867,3,False,133,8
sf,E,64,16,,,3.94711,3,False,133,8
sf,E,66,16,,,3.81498,3,False,133,8
sf,E,68,16,,,3.74984,2,False,133,8
sf,E,70,16,,,3.74534,1,False,133,8
sf,E,72,16,,,3.79144,0,False,133,8
sf,E,74,16,,,3.8727,0,False,133,8
sf,E,76,16,,,3.96612,0,False,133,8
sf,E,78,16,,,4.04095,0,False,133,8
sf,E,80,16,,,4.06383,0,False,133,8
sf,E,82,16,,,4.00999,0,False,133,8
sf,E,84,16,,,3.87464,0,False,133,8
sf,E,86,16,,,3.67508,0,False,133,8
sf,E,88,16,,,3.44135,0,False,133,8
sf,E,90,16,,,3.20301,0,False,133,8
sf,E,10,18,0.102688,-3.28367,6.26574,74,True,133,8
sf,E,12,18,0.104174,-3.26293,6.65922,79,True,133,8
sf,E,14,18,0.105666,-3.24242,6.98812,85,True,133,8
sf,E,16,18,0.107129,-3.22258,7.23994,86,True,133,8
sf,E,18,18,0.108529,-3.20384,7.40959,88,True,133,8
sf,E,20,18,0.109831,-3.18665,7.49909,85,True,133,8
sf,E,22,18,0.110999,-3.17138,7.51619,78,True,133,8
sf,E,24,18,0.112005,-3.15836,7.47255,78,True,133,8
sf,E,26,18,0.112826,-3.14783,7.38198,77,True,133,8
sf,E,28,18,0.113448,-3.13989,7.25899,70,True,133,8
sf,E,30,18,0.113866,-3.13459,7.11764,57,True,133,8
sf,E,32,18,0.114085,-3.13181,6.97065,52,True,133,8
sf,E,34,18,0.114119,-3.13139,6.82875,47,True,133,8
sf,E,36,18,0.113987,-3.13305,6.70013,39,True,133,8
sf,E,38,18,0.113715,-3.13651,6.58984,31,True,133,8
sf,E,40,18,0.113324,-3.14147,6.49898,28,True,133,8
sf,E,42,18,0.112832,-3.14775,6.42341,20,True,133,8
sf,E,44,18,,,6.35236,17,False,133,8
sf,E,46,18,,,6.26748,13,False,133,8
sf,E,48,18,,,6.14458,11,False,133,8
sf,E,50,18,,,5.95999,6,False,133,8
sf,E,52,18,,,5.70138,6,False,133,8
sf,E,54,18,,,5.37725,5,False,133,8
sf,E,56,18,,,5.01671,5,False,133,8
sf,E,58,18,,,4.65815,4,False,133,8
sf,E,60,18,,,4.3352,3,False,133,8
sf,E,62,18,,,4.06903,3,False,133,8
sf,E,64,18,,,3.86834,3,False,133,8
sf,E,66,18,,,3.73313,3,False,133,8
sf,E,68,18,,,3.65845,3,False,133,8
sf,E,70,18,,,3.63623,2,False,133,8
sf,E,72,18,,,3.65529,1,False,133,8
sf,E,74,18,,,3.69995,1,False,133,8
sf,E,76,18,,,3.74866,1,False,133,8
sf,E,78,18,,,3.77482,1,False,133,8
sf,E,80,18,,,3.75202,0,False,133,8
sf,E,82,18,,,3.66318,0,False,133,8
sf,E,84,18,,,3.50845,0,False,133,8
sf,E,86,18,,,3.30513,0,False,133,8
sf,E,88,18,,,3.07916,0,False,133,8
sf,E,90,18,,,2.85483,0,False,133,8
sf,E,10,20,0.10356,-3.27147,6.08796,69,True,133,8
sf,E,12,20,0.105042,-3.25096,6.46845,73,True,133,8
sf,E,14,20,0.106532,-3.23064,6.7911,76,True,133,8
sf,E,16,20,0.107999,-3.21091,7.04408,79,True,133,8
sf,E,18,20,0.109409,-3.19219,7.22216,83,True,133,8
sf,E,20,20,0.11073,-3.17488,7.32655,77,True,133,8
sf,E,22,20,0.111929,-3.15935,7.36377,72,True,133,8
sf,E,24,20,0.112976,-3.14591,7.34404,71,True,133,8
sf,E,26,20,0.113849,-3.13481,7.27968,68,True,133,8
sf,E,28,20,0.11453,-3.1262,7.18384,60,True,133,8
sf,E,30,20,0.11501,-3.12016,7.06937,54,True,133,8
sf,E,32,20,0.115288,-3.11669,6.94804,48,True,133,8
sf,E,34,20,0.115366,-3.11571,6.82982,44,True,133,8
sf,E,36,20,0.115251,-3.11715,6.72235,35,True,133,8
sf,E,38,20,0.114949,-3.12094,6.63008,28,True,133,8
sf,E,40,20,0.11446,-3.12708,6.55329,22,True,133,8
sf,E,42,20,,,6.48655,19,False,133,8
sf,E,44,20,,,6.4171,14,False,133,8
sf,E,46,20,,,6.32426,13,False,133,8
sf,E,48,20,,,6.18225,8,False,133,8
sf,E,50,20,,,5.96837,7,False,133,8
sf,E,52,20,,,5.67515,6,False,133,8
sf,E,54,20,,,5.31845,5,False,133,8
sf,E,56,20,,,4.93338,5,False,133,8
sf,E,58,20,,,4.56007,4,False,133,8
sf,E,60,20,,,4.22988,3,False,133,8
sf,E,62,20,,,3.96002,3,False,133,8
sf,E,64,20,,,3.75545,4,False,133,8
sf,E,66,20,,,3.61336,4,False,133,8
sf,E,68,20,,,3.52673,3,False,133,8
sf,E,70,20,,,3.48587,2,False,133,8
sf,E,72,20,,,3.47825,2,False,133,8
sf,E,74,20,,,3.48744,1,False,133,8
sf,E,76,20,,,3.49271,1,False,133,8
sf,E,78,20,,,3.47095,1,False,133,8
sf,E,80,20,,,3.40232,1,False,133,8
sf,E,82,20,,,3.27766,1,False,133,8
sf,E,84,20,,,3.10288,0,False,133,8
sf,E,86,20,,,2.89618,0,False,133,8
sf,E,88,20,,,2.67992,0,False,133,8
sf,E,90,20,,,2.4729,0,False,133,8
sf,E,10,22,0.104538,-3.2579,5.91053,65,True,133,8
sf,E,12,22,0.105982,-3.23811,6.27047,69,True,133,8
sf,E,14,22,0.107432,-3.2185,6.57836,72,True,133,8
sf,E,16,22,0.108861,-3.19944,6.82355,76,True,133,8
sf,E,18,22,0.11024,-3.18128,7.0012,73,True,133,8
sf,E,20,22,0.111538,-3.1644,7.11217,71,True,133,8
sf,E,22,22,0.112724,-3.14913,7.16204,72,True,133,8
sf,E,24,22,0.113771,-3.13579,7.1598,69,True,133,8
sf,E,26,22,0.114655,-3.12463,7.11639,61,True,133,8
sf,E,28,22,0.115356,-3.11583,7.04357,55,True,133,8
sf,E,30,22,0.115859,-3.10956,6.95296,50,True,133,8
sf,E,32,22,0.116153,-3.10591,6.85532,48,True,133,8
sf,E,34,22,0.116228,-3.10497,6.75989,43,True,133,8
sf,E,36,22,0.116073,-3.10689,6.67372,30,True,133,8
sf,E,38,22,0.115672,-3.11188,6.60082,26,True,133,8
sf,E,40,22,,,6.54083,18,False,133,8
sf,E,42,22,,,6.48715,16,False,133,8
sf,E,44,22,,,6.42496,15,False,133,8
sf,E,46,22,,,6.33076,13,False,133,8
sf,E,48,22,,,6.17607,7,False,133,8
sf,E,50,22,,,5.93796,7,False,133,8
sf,E,52,22,,,5.61288,6,False,133,8
sf,E,54,22,,,5.22387,5,False,133,8
sf,E,56,22,,,4.81264,4,False,133,8
sf,E,58,22,,,4.422,4,False,133,8
sf,E,60,22,,,4.08213,4,False,133,8
sf,E,62,22,,,3.80715,4,False,133,8
sf,E,64,22,,,3.59891,4,False,133,8
sf,E,66,22,,,3.45213,4,False,133,8
sf,E,68,22,,,3.35792,3,False,133,8
sf,E,70,22,,,3.30508,2,False,133,8
sf,E,72,22,,,3.2799,2,False,133,8
sf,E,74,22,,,3.26541,1,False,133,8
sf,E,76,22,,,3.24175,1,False,133,8
sf,E,78,22,,,3.18898,1,False,133,8
sf,E,80,22,,,3.09259,1,False,133,8
sf,E,82,22,,,2.94925,1,False,133,8
sf,E,84,22,,,2.76838,1,False,133,8
sf,E,86,22,,,2.56779,0,False,133,8
sf,E,88,22,,,2.36636,0,False,133,8
sf,E,90,22,,,2.17852,0,False,133,8
sf,E,10,24,0.105635,-3.24284,5.74073,62,True,133,8
sf,E,12,24,0.107005,-3.22425,6.07375,66,True,133,8
sf,E,14,24,0.108377,-3.20587,6.35877,68,True,133,8
sf,E,16,24,0.109728,-3.18799,6.58655,68,True,133,8
sf,E,18,24,0.111034,-3.17093,6.75302,63,True,133,8
sf,E,20,24,0.112267,-3.15499,6.85916,65,True,133,8
sf,E,22,24,0.113401,-3.14049,6.91022,63,True,133,8
sf,E,24,24,0.11441,-3.12771,6.91443,62,True,133,8
sf,E,26,24,0.115269,-3.11692,6.88184,55,True,133,8
sf,E,28,24,0.115955,-3.10836,6.82322,52,True,133,8
sf,E,30,24,0.116446,-3.10227,6.74927,48,True,133,8
sf,E,32,24,0.116719,-3.09889,6.66994,43,True,133,8
