site,probe,unit_id,inferred_row,inferred_col,predicted_azimuth_deg,predicted_elevation_deg,observed_azimuth_deg,observed_elevation_deg,log2_rf_area,delta_azimuth_deg,delta_elevation_deg,fit_residual_deg
site3,C,3001486,326.327394167552,178.97062238224993,59.5573100571131,-0.8872935175895691,28.70486646972656,19.601239781036377,6.87017991920732,-12.117740737816087,6.531845126938655,50.759605900781054
site3,C,3001488,327.3269246058593,178.29180881341193,58.41540819778838,-0.8872935175895692,43.715809469726565,18.30591978103638,9.979643439694478,-12.117740737816087,6.531845126938655,37.1611131026352
site3,C,3001493,328.317409519838,177.6191383537942,57.23831858835524,-0.8872935175895691,31.360506469726563,14.644229781036378,10.380151351843603,-12.117740737816087,6.531845126938655,43.93693506776604
site3,C,3001496,327.5093426798188,178.16792277747015,58.201119008749515,-0.8872935175895691,43.45900646972656,17.91681978103638,10.02231008190076,-12.117740737816087,6.531845126938655,36.92373907657863
site3,C,3001501,329.0990935805656,177.0882713320106,56.300594226408734,-0.8872935175895691,36.237006469726566,23.071669781036377,7.234812868194668,-12.117740737816087,6.531845126938655,44.332012159559
site3,C,3001507,329.7089126790502,176.6741233854119,55.59190057606017,-0.8872935175895691,33.84068646972656,13.837129781036378,9.249000945314554,-12.117740737816087,6.531845126938655,39.986685904369544
site3,C,3001512,333.13339743110913,174.34844461977764,51.81044431120214,-0.8872935175895692,41.06872546972656,36.71703978103638,6.610321752470327,-12.117740737816087,6.531845126938655,49.70469935801386
site3,C,3001517,334.12840510725215,173.67270260554977,50.66775124490351,-0.887293517589569,41.61407146972656,22.770869781036374,8.38672960073548,-12.117740737816087,6.531845126938655,36.873644453371355
site3,C,3001532,336.22772054517515,172.24698934068266,48.54713235130567,-0.8872935175895691,41.91938146972656,23.87094978103638,6.812541845579771,-12.117740737816087,6.531845126938655,36.4755135636562
site3,C,3001533,333.9889532738533,173.76740887269534,50.8233732308808,-0.8872935175895692,29.28640646972656,21.112339781036376,8.666978198483415,-12.117740737816087,6.531845126938655,44.12124882627086
site3,C,3001536,334.4608281263272,173.4469433417055,50.301076740987156,-0.8872935175895691,39.981105469726565,21.54859978103638,8.976307029787298,-12.117740737816087,6.531845126938655,36.641244379717726
site3,C,3001538,336.6294925841026,171.97413290614975,48.193306955890435,-0.8872935175895691,29.653836469726564,13.296219781036378,10.066745638244592,-12.117740737816087,6.531845126938655,36.999873982641255
site3,C,3001542,339.8172861162305,169.80919883177882,45.270460416473384,-0.8872948503779539,29.49445646972656,20.99419978103638,7.484516318204957,-12.117740737816087,6.531845126938655,39.81681640652833
site3,C,3001547,339.1675159519614,170.25047884410031,45.897164450436996,-0.8872935175895691,37.330326469726565,12.327069781036377,10.411349691463586,-12.117740737816087,6.531845126938655,28.596582732011154
site3,C,3001552,339.9258324081734,169.73548152113574,45.16558935656276,-0.8872953447729024,27.470586469726562,22.54467978103638,7.5439659395344805,-12.117740737816087,6.531845126938655,42.268548668817964
site3,C,3001553,337.7594293314802,171.20675617938642,47.204243628006736,-0.8872935175895691,35.23412646972656,23.481939781036374,7.7408326479740595,-12.117740737816087,6.531845126938655,39.18037194674677
site3,C,3001558,340.32232789124254,169.46620856698132,44.78911787245231,-0.8872969406086121,23.935766469726563,21.203029781036378,7.664766871772758,-12.117740737816087,6.531845126938655,43.661443382805764
site3,C,3001563,345.7398431703637,165.7869980698179,40.54559013403741,-0.8882579786332852,36.87503646972656,21.458759781036377,8.704978435426508,-12.117740737816087,6.531845126938655,32.91289962540153
site3,C,3001564,344.4832690823861,166.64037832566478,41.49746939357605,-0.8876522573219856,38.08296446972656,18.144709781036376,7.506624302466703,-12.117740737816087,6.531845126938655,29.912862505693973
site3,C,3001570,344.1531074443932,166.86460181220406,41.73893009010589,-0.8875345860162527,40.59254746972656,23.121899781036376,8.340919922133153,-12.117740737816087,6.531845126938655,33.29724795822498
site3,C,3001572,347.43135621980684,164.63823664563054,39.19521277390332,-0.8907984099232141,28.92256646972656,10.701939781036378,6.13138363904513,-12.117740737816087,6.531845126938655,28.806769210337983
site3,C,3001576,347.80900686052473,164.38176183568498,38.89605366457711,-0.8917008925832248,22.806436469726563,36.69096978103638,8.43463094901394,-12.117740737816087,6.531845126938655,52.36168012830829
site3,C,3001577,349.4907205919453,163.2396554464862,37.68517808199934,-0.8993513053802991,39.63859146972656,20.503049781036374,8.455417821155564,-12.117740737816087,6.531845126938655,29.72600985648967
site3,C,3001578,347.38537480446996,164.66946411750018,39.231805988376564,-0.8906767898730378,41.361646469726566,20.55842978103638,9.27103030219869,-12.117740737816087,6.531845126938655,29.710129744759147
site3,C,3001579,349.50353508474416,163.23095270842418,37.676932532886035,-0.8994112379105605,34.722276469726566,19.719369781036377,10.966320229178493,-12.117740737816087,6.531845126938655,31.053721925716157
site3,C,3001581,350.3417536725252,162.66169125401404,37.18116230578138,-0.9074622452010185,38.51959446972656,18.21129978103638,8.57729896945881,-12.117740737816087,6.531845126938655,27.82349979167418
site3,C,3001583,347.3672837558128,164.68175033594065,39.246213354557796,-0.8906282409383833,29.92163646972656,21.979599781036377,11.313547210197434,-12.117740737816087,6.531845126938655,36.390313140787164
site3,C,3001587,352.21945376439817,161.3864841650431,36.30409129498786,-0.9385000806180326,28.647366469726563,21.50451978103638,7.678353525897205,-12.117740737816087,6.531845126938655,35.07951381379921
site3,C,3001588,349.72138146232396,163.08300616136972,37.537902465855474,-0.900372883632351,44.83052246972656,8.126985781036378,8.903778431871793,-12.117740737816087,6.531845126938655,16.29019989827981
site3,C,3001589,350.22340806255977,162.7420635996457,37.24435453462094,-0.9059688705439836,39.429392469726565,17.39970978103638,9.154662240485168,-12.117740737816087,6.531845126938655,26.749975185324374
site3,C,3001591,352.0053763552886,161.5318710832558,36.39331908180541,-0.9339532076160949,50.77876746972656,13.123599781036377,7.6411871480638975,-12.117740737816087,6.531845126938655,20.713903851004343
site3,C,3001593,351.1053466845956,162.143110450671,36.791726904738375,-0.915812590466062,42.07931846972656,19.507399781036376,8.07496005667197,-12.117740737816087,6.531845126938655,27.806942702629986
site3,C,3001598,350.3191398617038,162.67704902706467,37.193193496669906,-0.9071812437173387,41.419548469726564,21.093419781036374,8.320912976180995,-12.117740737816087,6.531845126938655,29.603622289974457
site3,C,3001599,352.51041813030065,161.1888808184583,36.183260042254474,-0.944249307891514,41.59054846972656,16.49883978103638,9.848752504841809,-12.117740737816087,6.531845126938655,24.89633790067386
site3,C,3001600,351.93376595435404,161.58050403124946,36.42429651963286,-0.9324134680907974,39.52878446972656,17.95979978103638,8.566828261190823,-12.117740737816087,6.531845126938655,26.97445958911853
site3,C,3001603,353.77905291738296,160.32730975031777,35.65746292411412,-0.9853073461390958,42.93973346972656,20.117199781036376,8.888892517152604,-12.117740737816087,6.531845126938655,28.054218871395307
site3,C,3001614,356.76181456472995,158.30161948493924,34.40370824302869,-1.1473951863113856,31.070586469726564,22.83929978103638,8.299361632442226,-12.117740737816087,6.531845126938655,34.20687711300238
site3,C,3001616,356.5545212988668,158.4423990712367,34.490277289362844,-1.133494903393407,41.942698469726565,17.843039781036374,8.59845575649432,-12.117740737816087,6.531845126938655,25.93149913086739
site3,C,3001617,355.7042420119809,159.0198513379405,34.84632719818852,-1.0737225955559948,41.11553746972656,20.666219781036375,8.470066704567419,-12.117740737816087,6.531845126938655,28.87038754952547
site3,C,3001619,360.6822955674723,155.63909356372778,32.81655664406796,-1.5012058295699116,37.332296469726565,19.03482978103638,8.543298899146976,-12.117740737816087,6.531845126938655,28.115130899400057
site3,C,3001623,359.31792898124587,156.5656792044493,33.35741529725003,-1.3645674107499346,36.31098646972656,18.370739781036377,7.265494226281183,-12.117740737816087,6.531845126938655,27.819872299444405
site3,C,3001625,359.1754619730708,156.6624331746683,33.41467032359967,-1.3505701447662937,41.99311846972656,20.352139781036378,9.353797453758709,-12.117740737816087,6.531845126938655,28.45552127577119
site3,C,3001626,359.28777723348395,156.5861562351835,33.36952321773113,-1.3616147843075297,39.99506346972656,19.455869781036377,7.975973147896658,-12.117740737816087,6.531845126938655,27.895341919281382
site3,C,3001631,361.23256496412716,155.265387752829,32.60285870465725,-1.5592009019721296,64.72438646972657,24.312179781036377,8.969099982906236,-12.117740737816087,6.531845126938655,38.08044824213773
site3,E,3001810,203.3034569340209,260.3890676225447,30.3988579692345,8.398004800339416,87.59189646972656,-23.749430218963624,8.9479374613896,-12.117740737816087,6.531845126938655,51.84535576045074
site3,E,3001811,203.31177640531908,260.4753698654245,30.417970665997473,8.436059411643075,38.14000246972656,-17.30975021896362,9.692604932823059,-12.117740737816087,6.531845126938655,19.710370087378564
site3,E,3001885,197.78795109364881,203.17383031012392,17.433705646093596,-10.368382657520533,12.058676469726564,-9.620406218963623,9.832406021379589,-12.117740737816087,6.531845126938655,18.94710535401132
site3,E,3001993,195.2519697733245,176.8667648728702,14.027281782320179,-21.228710879514416,80.17396646972657,-1.6929414189636225,11.993576084567305,-12.117740737816087,6.531845126938655,59.98872656249558
site3,E,3002037,194.06356062510613,164.53877295200977,13.217376686750196,-26.09162876037781,10.927826469726561,-9.876678218963622,7.986020196366376,-12.117740737816087,6.531845126938655,26.925577910886187
site3,E,3002056,193.28614550423276,156.4742378180876,13.106294946549896,-29.273947126232592,16.75853646972656,-4.461140218963623,8.458205183341539,-12.117740737816087,6.531845126938655,32.46770531002487
site3,E,3002066,192.96690856543952,153.1626254763419,13.150082365331926,-30.261368895956196,8.775436469726564,-19.63639021896362,8.630837622518335,-12.117740737816087,6.531845126938655,23.798223040920508
site3,E,3002080,192.8132716137281,151.5688687282695,13.139956871885733,-30.878075573075094,11.45873646972656,-10.192070218963623,9.221763131321097,-12.117740737816087,6.531845126938655,30.515941954187618
site3,E,3002086,192.73675676821173,150.7751400711267,13.141835135038189,-31.198864845454676,12.591066469726563,-0.19472321896362255,8.391938067034282,-12.117740737816087,6.531845126938655,39.616176393624684
site3,E,3002110,192.333110595079,146.5879064330092,13.244178661511722,-32.90488122068443,10.67571646972656,-6.047520218963623,8.05060940570011,-12.117740737816087,6.531845126938655,36.476343599537756
site3,E,3002146,191.575188541992,138.7255831236449,13.599457096352596,-35.76090317674225,11.495296469726561,-25.32351021896362,6.3655254880229,-12.117740737816087,6.531845126938655,22.140856342873015
site3,E,3002149,191.43989086277733,137.32206927593526,13.70468637823772,-36.038422424153836,12.347106469726562,-17.59885021896362,6.32327830038425,-12.117740737816087,6.531845126938655,28.375270044471463
site3,E,3002172,190.9480097130293,132.21952790858882,14.333884825440505,-36.28606355184993,12.791256469726562,-15.377110218963622,7.1882027959536385,-12.117740737816087,6.531845126938655,30.652946088169116
site3,E,3002189,190.68822359468092,129.5246301345755,14.796373540626146,-36.288047934438254,16.307826469726564,-11.986750218963623,9.22144463497189,-12.117740737816087,6.531845126938655,32.60638033609331
site3,E,3002191,190.8026922326161,130.71207340339623,14.581971493515885,-36.28784415040962,14.311616469726559,-24.809780218963624,6.711986718333696,-12.117740737816087,6.531845126938655,21.85913403797121
site4,A,4000368,168.95014282739916,211.55310349885877,4.096654372633057,-5.911314963456274,28.708856469726562,-33.023650218963624,8.974594262262814,7.198210721256382,3.5929903530063427,39.5608638469465
site4,A,4000372,168.40782426491128,211.95923166278203,3.8834152426294217,-5.7045083099257985,76.53530646972656,-29.18170021896362,9.080318013884012,7.198210721256382,3.5929903530063427,82.28863987625105
site4,A,4000379,165.79455978318796,213.91623697150558,2.9115310122130036,-4.716438528368284,34.66128646972656,-31.498460218963622,6.704909173816223,7.198210721256382,3.5929903530063427,45.32852571878211
site4,A,4000385,165.72043534926354,213.97174681817847,2.887426468929446,-4.6892166522917575,65.87503646972657,-40.56929021896362,8.658024525163661,7.198210721256382,3.5929903530063427,77.25610120161642
site4,A,4000386,164.362748013607,214.98848329550376,2.4721550787290685,-4.193927076194141,33.590086469726565,-37.55071021896362,10.223411443689844,7.198210721256382,3.5929903530063427,48.51814204602636
site4,A,4000390,164.45010895358934,214.92306097621068,2.496989101597494,-4.225561359209311,28.291326469726563,-38.43502021896362,8.407703489061271,7.198210721256382,3.5929903530063427,45.00973642730094
site4,A,4000398,163.0576285162948,215.9658530958518,2.148349713564932,-3.718745364000139,16.578846469726564,-21.02536021896362,10.298717862436881,7.198210721256382,3.5929903530063427,25.609851310079822
site4,A,4000410,162.2812128895252,216.5472904184002,1.9902059779024275,-3.4307134444366225,16.34795646972656,-14.047670218963622,8.158869658530685,7.198210721256382,3.5929903530063427,22.671470356165287
site4,A,4000427,160.36305406878705,217.9837493078135,1.6215749654218217,-2.706900829232957,23.165486469726563,-8.626766218963622,8.122271319100477,7.198210721256382,3.5929903530063427,28.836156773495766
site4,A,4000429,158.23651482410827,219.5762588376185,1.1898097916200665,-1.924301581571482,10.95846646972656,-37.16753021896362,9.508068231505954,7.198210721256382,3.5929903530063427,35.9111705852923
site4,A,4000430,158.79736449507726,219.15625321202702,1.3086267406521945,-2.1228823640345595,24.597056469726564,-40.09541021896362,8.31131964155225,7.198210721256382,3.5929903530063427,45.949840530668375
site4,A,4000435,158.48914299687112,219.3870722173251,1.2430261641696574,-2.0133319995554286,15.750526469726559,-28.68667021896362,9.094806880969081,7.198210721256382,3.5929903530063427,31.683439661969217
site4,A,4000438,157.18780535843263,220.36160988263882,0.962350436419665,-1.5780593744990041,30.858506469726564,-40.41566021896362,8.947806420274047,7.198210721256382,3.5929903530063427,51.168101524452325
site4,A,4000439,157.23091854959276,220.32932354324743,0.9716714028882619,-1.5912667970188963,14.05425646972656,-24.21631021896362,10.78319582347307,7.198210721256382,3.5929903530063427,27.812402302161633
site4,A,4000447,157.5886823990443,220.0614035689996,1.0495298712990677,-1.7020386034805968,30.538906469726562,-38.84589021896362,7.975227499101869,7.198210721256382,3.5929903530063427,49.71558462688926
site4,A,4000452,156.14665961050434,221.1412966575905,0.7331380808601325,-1.2773271378792257,54.719364469726564,-17.186020218963623,9.010900698556306,7.198210721256382,3.5929903530063427,62.41163255490889
site4,A,4000454,155.67997822549037,221.49078212082708,0.6307196729728151,-1.1619101685693747,16.36787646972656,-31.866300218963623,9.395027594744548,7.198210721256382,3.5929903530063427,35.51139361863625
site4,A,4000471,153.337873025011,223.244723347589,0.120496670064543,-0.6151948445410083,41.83362046972656,-25.243540218963624,10.395026010325118,7.198210721256382,3.5929903530063427,53.24288502226572
site4,A,4000472,152.19272615805613,224.1022938359848,-0.12931697933969932,-0.30780607368523843,57.65498946972656,-31.895000218963624,8.332378094677896,7.198210721256382,3.5929903530063427,70.75593956520213
site4,A,4000481,152.46010358042636,223.9020618890575,-0.07079071715583302,-0.38543287971804835,19.329696469726564,-32.378660218963624,8.526420311251682,7.198210721256382,3.5929903530063427,38.910977773412185
site4,A,4000485,150.8993304232524,225.07088401772643,-0.41289507668097225,0.10860933817929952,35.18419646972656,-28.79358021896362,9.209500978667661,7.198210721256382,3.5929903530063427,49.71914581461942
site4,A,4000498,151.4548854917982,224.654843381183,-0.2912299013833323,-0.07475694165696377,43.11668846972656,-34.700360218963624,10.03257599439747,7.198210721256382,3.5929903530063427,59.36331667471664
site4,A,4000516,145.92845511966752,228.79344230685268,-1.388733407060842,2.063183495799819,46.640712469726566,-29.83802021896362,8.971795614557866,7.198210721256382,3.5929903530063427,62.06004348247118
site4,A,4000532,144.6974600562798,229.7153022605278,-1.59102562544125,2.5833477744381623,49.04420346972656,-33.017560218963624,7.813895086290142,7.198210721256382,3.5929903530063427,66.10002687347635
site4,A,4000540,143.6540451930273,230.49668831650007,-1.765708091875025,3.0321233232539306,27.309146469726564,-29.60586021896362,9.753480605061647,7.198210721256382,3.5929903530063427,46.46877332549033
site4,A,4000541,143.06029334985718,230.9413335168902,-1.867202801322484,3.2899572542481983,20.111226469726564,-30.077110218963625,7.434563953760883,7.198210721256382,3.5929903530063427,41.68659244410054
site4,A,4000549,142.20218957141574,231.5839449561802,-2.015536653436877,3.6655775315708476,37.87824246972656,-34.18033021896362,8.875142077668047,7.198210721256382,3.5929903530063427,58.23158814379721
site4,A,4000568,141.04985717260084,232.44689650114123,-2.2058282964400684,4.170037454622097,46.10620746972656,-31.64020021896362,8.247454228937865,7.198210721256382,3.5929903530063427,64.18207296441771
site4,B,4000633,160.60412062599667,287.94335556330645,12.441855208901384,23.449534980776328,79.96544646972657,-24.14808021896362,10.25054601071895,7.198210721256382,3.5929903530063427,86.71651918378167
site4,B,4000839,246.36530649006465,275.65846326110886,64.71092040982687,12.121053175017568,74.48996646972657,-7.623428218963623,9.37885882610829,7.198210721256382,3.5929903530063427,23.432838297141917
site4,B,4000842,247.6250101515963,275.47801655134526,65.54427145398355,12.01310290161219,65.40594646972656,-34.59624021896362,9.94634264923625,7.198210721256382,3.5929903530063427,43.59184088844459
site4,B,4000946,272.3059306711555,271.9425891030534,81.90754953768719,8.986014507776417,86.53412646972656,0.7491467810363774,8.844268404267611,7.198210721256382,3.5929903530063427,12.7039836314367
site4,B,4000947,273.68529809514325,271.7450011140568,82.70323218405493,8.813621332449062,83.14974646972657,-12.773630218963623,7.8094436497759085,7.198210721256382,3.5929903530063427,19.550837744404273
site4,B,4000976,279.7078351128124,270.88230060563177,86.40159685084197,8.068898101915803,84.06234646972656,-19.54376021896362,6.498565183077048,7.198210721256382,3.5929903530063427,24.506202171571406
site4,B,4000977,279.88032341905557,270.857592455386,86.51787396242162,8.04342902493007,86.23167646972657,4.416984781036377,7.613753919944321,7.198210721256382,3.5929903530063427,6.912094185890583
site4,B,4000979,278.20503074466944,271.09757036464805,85.38988004092892,8.286540349314897,86.95250646972656,-0.4953722189636225,7.413395913853233,7.198210721256382,3.5929903530063427,10.182199238176
site4,B,4000986,280.83817254466175,270.7203850085524,87.1359169458733,7.903003797897516,85.17118646972656,0.8715187810363774,7.171569705364006,7.198210721256382,3.5929903530063427,6.2619933750612375
site4,B,4000988,281.6095186891426,270.6098932491721,87.58858320297982,7.794616366823217,21.067526469726563,25.547439781036374,9.875132788844494,7.198210721256382,3.5929903530063427,63.04636249894129
site4,B,4001017,284.03729159951416,270.2621260344629,88.69155651385353,7.476145811752343,81.52552646972657,-16.977400218963624,7.594223522686294,7.198210721256382,3.5929903530063427,20.860580499564332
site4,B,4001020,284.94285520729045,270.1324082456726,88.99852148701925,7.359038309476693,68.50371646972656,13.822779781036377,7.98661511490302,7.198210721256382,3.5929903530063427,16.671450892607528
site4,B,4001072,295.12828969094534,268.67339197365976,94.24996125276634,6.354898993188768,86.34313646972656,17.437349781036374,9.36524632597189,7.198210721256382,3.5929903530063427,14.69253914635676
site4,B,4001079,297.12322475783816,268.3876267734735,94.82185232877445,6.248493969252519,78.24361646972656,-10.358280218963623,8.833003017712194,7.198210721256382,3.5929903530063427,16.0419276053462
site4,B,4001092,295.15038975518274,268.6702262419095,94.25701658509155,6.353634408111096,79.02420646972656,4.403627781036377,8.895183023353766,7.198210721256382,3.5929903530063427,8.200864768272087
site4,B,4001098,298.4724067282334,268.1943627107699,95.17265615950085,6.183901762575486,77.69222646972656,-6.4253712189636225,9.405146076643023,7.198210721256382,3.5929903530063427,13.675429768534915
site4,B,4001101,298.8675127547215,268.13776560411316,95.28181490997719,6.165610146646576,86.18523646972656,10.032699781036378,8.194149502222576,7.198210721256382,3.5929903530063427,7.697830435575198
site4,B,4001114,300.98318963598444,267.8347046987549,95.97790934231071,6.058827753553887,59.09950646972656,9.268059781036378,7.548206444725054,7.198210721256382,3.5929903530063427,30.44969680396442
site4,B,4001115,301.41441040159225,267.7729343231404,96.13683040171472,6.032423146536049,75.22441646972656,-4.940219218963623,9.073916639634056,7.198210721256382,3.5929903530063427,15.573651900910793
site4,B,4001118,299.9870696674306,267.9773942664242,95.6305048035831,6.113112115660914,58.56497646972656,30.951859781036376,9.787087760878665,7.198210721256382,3.5929903530063427,41.23615389579673
site4,B,4001120,301.68176727626906,267.7346366902595,96.23547895064871,6.015648621942516,75.71579646972657,24.646279781036377,7.838501676419836,7.198210721256382,3.5929903530063427,25.91044119571597
site4,B,4001127,302.9565636645969,267.55202801734936,96.7143052672954,5.926545219086444,83.65235646972656,-4.845099218963623,7.102909696713561,7.198210721256382,3.5929903530063427,9.269115313788662
site4,B,4001129,302.792160747709,267.57557797305236,96.65221331619637,5.938652943709416,79.05715646972656,-4.439380218963622,8.957688855304568,7.198210721256382,3.5929903530063427,12.414959334624296
site4,B,4001147,307.3911302129155,266.9167969171245,98.37793187670337,5.5374685256386575,84.00338646972656,-2.2733421189636225,6.441896266112008,7.198210721256382,3.5929903530063427,8.324048746473824
site4,B,4001163,309.8259104607282,266.5680259338115,99.21302946104097,5.266967119155751,85.14107646972656,-12.310470218963623,8.037259635985567,7.198210721256382,3.5929903530063427,15.582460982611812
site4,B,4001168,311.0241651631608,266.3963815025729,99.56954489667282,5.114444930076252,83.63592646972657,-13.660390218963622,6.2894921609791075,7.198210721256382,3.5929903530063427,17.51558617904283
site4,B,4001172,312.42239849564385,266.1960910596431,99.90305191064957,4.942409909272406,73.77913646972657,-8.140260218963622,8.29744083435105,7.198210721256382,3.5929903530063427,21.171592320192037
site4,B,4001182,313.39587937400336,266.05664443669355,100.08482117705773,4.836995144588484,84.51900646972656,-21.211840218963623,7.83997358065652,7.198210721256382,3.5929903530063427,23.964176839721155
site4,C,4001482,317.12042328803227,183.94950517984054,69.65010103527803,-1.414353797788217,33.43549646972656,24.06260978103638,9.59693594093498,7.198210721256382,3.5929903530063427,41.07326786762917
site4,C,4001485,315.76083219124575,185.5174441310661,71.48901751392276,-2.0475248844147718,39.16072746972657,25.405299781036376,8.97548352832133,7.198210721256382,3.5929903530063427,39.942001914495066
site4,C,4001508,311.836131165713,190.0435782197581,76.46271654706898,-4.457944995341045,45.15716146972656,31.694829781036383,7.86766392489821,7.198210721256382,3.5929903530063427,46.48537294271233
site4,C,4001509,310.2854683713278,191.831869273796,78.04586239932942,-5.368071939589404,43.588206469726565,24.457899781036375,7.144663337592568,7.198210721256382,3.5929903530063427,43.126608713713
site4,C,4001522,306.71419476331874,195.95041565786403,81.38137104773577,-7.07702637934519,44.764860469726564,29.349339781036377,8.682317027511955,7.198210721256382,3.5929903530063427,49.668755392172514
site4,C,4001529,305.44903505465186,197.40945226926033,82.33829299248914,-7.530860561867731,36.39724646972656,26.50366978103638,8.752778554788927,7.198210721256382,3.5929903530063427,54.007755365906846
site4,C,4001540,303.9806545809089,199.10285181081542,83.02910011020836,-7.951486817576174,42.37521646972656,27.421509781036377,8.344950235302607,7.198210721256382,3.5929903530063427,51.35786395082964
site4,C,4001550,301.807628193478,201.60887933846465,83.53312368418216,-8.530141447993387,44.02474546972656,29.356359781036375,8.817471680907332,7.198210721256382,3.5929903530063427,52.57846655564225
site4,C,4001557,300.31218843308085,203.33348481365508,83.91037183755861,-8.971693164269473,36.13934646972656,24.05425978103638,8.524010800989041,7.198210721256382,3.5929903530063427,54.654371249062855
site4,C,4001558,300.17965315150946,203.48633020288906,83.94895072095913,-9.009864612592752,34.39788646972656,22.674599781036378,9.353659933254253,7.198210721256382,3.5929903530063427,55.12044099544678
site4,C,4001569,300.3028005173029,203.34431136205913,83.91311819994253,-8.974409734661682,42.520227469726564,25.18348978103638,11.349059762913223,7.198210721256382,3.5929903530063427,50.93531021594144
site4,C,4001570,301.46690207377156,202.00181935995377,83.60360087655191,-8.63117729007114,50.31313846972656,27.477039781036375,9.30099043321881,7.198210721256382,3.5929903530063427,47.50780429524806
site4,C,4001572,296.5608877342707,207.65964618476593,85.0368464819999,-9.857702758457453,29.74961646972656,12.020789781036378,10.60046440919671,7.198210721256382,3.5929903530063427,54.418289362260644
site4,C,4001576,298.1783703997815,205.79429558032257,84.56981205694461,-9.544788926055272,31.008506469726562,22.22763978103638,11.094630064628522,7.198210721256382,3.5929903530063427,58.31165776109013
site4,C,4001583,296.63764775151407,207.57112323016793,85.01866504979223,-9.84605322819213,39.98201546972656,25.24798978103638,10.909715205046684,7.198210721256382,3.5929903530063427,54.1150072128104
site4,C,4001592,295.1952221037455,209.2345905496647,85.23705074197589,-10.00980976796835,32.91477646972656,18.111959781036376,9.348476310340695,7.198210721256382,3.5929903530063427,55.15439336078549
site4,C,4001622,289.092524617723,216.27248386810226,84.2186217146078,-9.836772716133515,29.48573646972656,25.608379781036376,7.385797110095829,7.198210721256382,3.5929903530063427,61.510339612602664
site4,C,4001632,285.8409923765049,220.02229075064324,83.13843696765942,-9.175765798980397,16.646546469726562,1.5080877810363775,8.088519767963769,7.198210721256382,3.5929903530063427,60.98826718432777
site4,C,4001642,283.83860516409715,222.33152983965368,82.35733318222566,-8.66304484663086,48.66500186972656,21.382379781036377,7.451990487797284,7.198210721256382,3.5929903530063427,42.81917080368694
site4,C,4001645,283.7623973771936,222.41941593846323,82.32340055135785,-8.64415494995782,21.701596469726564,10.678539781036378,7.226486288558052,7.198210721256382,3.5929903530063427,58.13096378354463
site4,C,4001649,284.5769371285178,221.48005365046257,82.66032308574057,-8.851542353848936,70.29345646972656,13.428159781036378,7.677739189478673,7.198210721256382,3.5929903530063427,26.383919730233753
site4,C,4001656,282.6214894949999,223.73515999745268,81.80192968533416,-8.370201621637444,41.14961246972656,21.151499781036378,8.353554985476503,7.198210721256382,3.5929903530063427,47.07186050507355
site4,C,4001663,279.897337228368,226.876769602,80.34920133094323,-7.73605744065237,46.73945046972656,20.73663978103638,9.729908659384382,7.198210721256382,3.5929903530063427,41.54248153640666
site4,C,4001664,279.6052073785711,227.21366631410328,80.18390998652251,-7.651504705757215,52.62981746972656,19.045989781036376,8.080520968244368,7.198210721256382,3.5929903530063427,36.49486807078673
site4,C,4001666,279.41027006859315,227.43847640743496,80.07403404413392,-7.591574750279021,62.757906469726564,21.128729781036377,8.429169614663694,7.198210721256382,3.5929903530063427,33.860319959037746
site4,C,4001668,278.87957671196773,228.05049482015946,79.77500605030261,-7.425319741207924,44.193697469726565,13.227939781036378,7.714917708875363,7.198210721256382,3.5929903530063427,37.329356773252975
site4,C,4001669,280.08233439222806,226.66342291286085,80.45363600638724,-7.783707666156,52.04611946972656,17.995539781036378,9.373868975668879,7.198210721256382,3.5929903530063427,36.229311428217414
site4,C,4001680,279.0678872578671,227.8333269962895,79.88063480660624,-7.486024384033063,69.45116646972656,22.040949781036375,8.884255308612122,7.198210721256382,3.5929903530063427,33.27721556045701
site5,A,5000445,222.68595801456723,200.7658131594021,33.51514449372287,-14.132795256530667,13.24739646972656,-5.013234218963623,8.536952834666536,4.694597072283456,-6.760707263833632,15.75078479602497
site5,A,5000453,218.4704888222883,202.58173394511724,30.66891174626928,-12.881780604266098,61.57128646972656,16.12736978103638,12.12026298586984,4.694597072283456,-6.760707263833632,41.97782298257016
site5,A,5000455,218.76582408905276,202.45451075234556,30.83921775764747,-12.97574607176729,10.62906646972656,-13.578820218963623,9.143351787102787,4.694597072283456,-6.760707263833632,17.17433257182985
site5,A,5000464,215.44393339621496,203.88549982659774,28.635687894783786,-11.919670869960246,12.620436469726563,-16.153550218963623,8.998090410901455,4.694597072283456,-6.760707263833632,15.780942613232911
site5,A,5000473,216.83562721737852,203.28599224584468,29.650888132755796,-12.360253211407839,42.902622469726566,-5.428763218963622,8.955848067967706,4.694597072283456,-6.760707263833632,17.947144000959497
site5,A,5000480,213.963891418327,204.5230656274107,27.514519190063783,-11.458033031906707,15.37969646972656,-17.991480218963623,8.19509029544887,4.694597072283456,-6.760707263833632,15.234549558752635
site5,A,5000482,213.64415523208626,204.66080013810367,27.286300137193557,-11.359954212095452,9.730146469726563,-17.926160218963624,8.810574194472323,4.694597072283456,-6.760707263833632,18.520967992411112
site5,A,5000492,208.66636765892815,206.80510899404993,24.47820573083363,-9.858809671925396,18.26576646972656,5.866732781036378,10.600716379929114,4.694597072283456,-6.760707263833632,9.092420738087467
