stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,x_position,stimulus_name,Dir,frame,color,Speed,contrast,size,temporal_frequency,orientation,y_position,spatial_frequency,coherence,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
768,0.0,260.43424,260.68446,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25021883,97,,,0,,False,4,train,1
769,0.0,260.68446,260.93466,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25020117,48,,,0,,False,6,train,0
770,0.0,260.93466,261.18486,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25020117,108,,,0,,False,2,test,2
771,0.0,261.18486,261.43507,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020117,40,,,0,,False,6,train,2
772,0.0,261.43507,261.68527,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020117,65,,,0,,False,3,train,2
773,0.0,261.68527,261.93548,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25020883,48,,,0,,False,7,train,0
774,0.0,261.93548,262.18568,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020883,66,,,0,,False,3,train,2
775,0.0,262.18568,262.43589,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020883,119,,,0,,False,2,test,0
776,0.0,262.43589,262.6861,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020883,229,,,0,,False,1,train,1
777,0.0,262.6861,262.93632,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25021367,149,,,0,,False,3,train,2
778,0.0,262.93632,263.18653,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021367,98,,,0,,False,6,train,2
779,0.0,263.18653,263.43674,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021367,118,,,0,,False,2,test,2
780,0.0,263.43674,263.68696,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021367,186,,,0,,False,4,train,2
781,0.0,263.68696,263.93717,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020883,99,,,0,,False,1,train,1
782,0.0,263.93717,264.18737,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020883,175,,,0,,False,2,test,0
783,0.0,264.18737,264.43758,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25020883,136,,,0,,False,4,train,0
784,0.0,264.43758,264.68779,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25020883,204,,,0,,False,1,train,1
785,0.0,264.68779,264.938,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020617,32,,,0,,False,2,test,2
786,0.0,264.938,265.1882,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020617,191,,,0,,False,3,train,0
787,0.0,265.1882,265.43841,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25020617,160,,,0,,False,4,train,2
788,0.0,265.43841,265.68862,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25020617,160,,,0,,False,5,test,2
789,0.0,265.68862,265.93883,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021133,110,,,0,,False,4,train,0
790,0.0,265.93883,266.18904,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25021133,135,,,0,,False,3,train,1
791,0.0,266.18904,266.43925,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25021133,114,,,0,,False,4,train,2
792,0.0,266.43925,266.68946,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25021133,72,,,0,,False,5,test,0
793,0.0,266.68946,266.93967,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020617,70,,,0,,False,4,train,1
794,0.0,266.93967,267.18987,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25020617,16,,,0,,False,4,train,1
795,0.0,267.18987,267.44008,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020617,134,,,0,,False,3,train,0
796,0.0,267.44008,267.69029,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020617,139,,,0,,False,2,test,2
797,0.0,267.69029,267.94051,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021883,99,,,0,,False,2,test,1
798,0.0,267.94051,268.19072,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021883,226,,,0,,False,1,train,0
799,0.0,268.19072,268.44094,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021883,26,,,0,,False,5,test,1
800,0.0,268.44094,268.69116,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021883,179,,,0,,False,3,train,0
801,0.0,268.69116,268.94136,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25019867,158,,,0,,False,3,train,2
802,0.0,268.94136,269.19156,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25019867,183,,,0,,False,3,train,2
803,0.0,269.19156,269.44176,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25019867,165,,,0,,False,3,train,0
804,0.0,269.44176,269.69196,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25019867,56,,,0,,False,3,train,0
805,0.0,269.69196,269.94216,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020383,84,,,0,,False,6,train,0
806,0.0,269.94216,270.19236,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25020383,152,,,0,,False,1,train,2
807,0.0,270.19236,270.44257,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020383,181,,,0,,False,2,test,0
808,0.0,270.44257,270.69277,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020383,41,,,0,,False,6,train,0
809,0.0,270.69277,270.94299,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25021367,155,,,0,,False,2,test,0
810,0.0,270.94299,271.1932,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021367,231,,,0,,False,1,train,0
811,0.0,271.1932,271.44341,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25021367,237,,,0,,False,0,train,1
812,0.0,271.44341,271.69363,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25021367,10,,,0,,False,4,train,2
813,0.0,271.69363,271.94384,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25021633,71,,,0,,False,1,train,1
814,0.0,271.94384,272.19406,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021633,222,,,0,,False,2,test,2
815,0.0,272.19406,272.44428,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25021633,140,,,0,,False,2,test,1
816,0.0,272.44428,272.69449,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25021633,115,,,0,,False,3,train,2
817,0.0,272.69449,272.9447,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020367,8,,,0,,False,3,train,1
818,0.0,272.9447,273.1949,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020367,177,,,0,,False,4,train,1
819,0.0,273.1949,273.4451,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020367,114,,,0,,False,5,test,2
820,0.0,273.4451,273.69531,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020367,142,,,0,,False,1,train,0
821,0.0,273.69531,273.94553,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25021883,120,,,0,,False,1,train,2
822,0.0,273.94553,274.19574,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021883,130,,,0,,False,2,test,1
823,0.0,274.19574,274.44596,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021883,218,,,0,,False,1,train,0
824,0.0,274.44596,274.69618,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25021883,30,,,0,,False,3,train,0
825,0.0,274.69618,274.94638,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25019867,202,,,0,,False,1,train,2
826,0.0,274.94638,275.19658,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25019867,120,,,0,,False,2,test,2
827,0.0,275.19658,275.44678,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25019867,103,,,0,,False,3,train,2
828,0.0,275.44678,275.69698,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25019867,54,,,0,,False,3,train,0
829,0.0,275.69698,275.94719,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021633,110,,,0,,False,5,test,0
830,0.0,275.94719,276.19741,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021633,177,,,0,,False,5,test,1
831,0.0,276.19741,276.44763,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021633,196,,,0,,False,1,train,0
832,0.0,276.44763,276.69784,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021633,59,,,0,,False,6,train,2
833,0.0,276.69784,276.94805,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020367,113,,,0,,False,3,train,0
834,0.0,276.94805,277.19825,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020367,142,,,0,,False,2,test,0
835,0.0,277.19825,277.44845,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020367,70,,,0,,False,5,test,1
836,0.0,277.44845,277.69866,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020367,69,,,0,,False,4,train,1
837,0.0,277.69866,277.94887,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021383,203,,,0,,False,1,train,0
838,0.0,277.94887,278.19908,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25021383,16,,,0,,False,5,test,1
839,0.0,278.19908,278.4493,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25021383,221,,,0,,False,2,test,0
840,0.0,278.4493,278.69951,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25021383,183,,,0,,False,4,train,2
841,0.0,278.69951,278.94972,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020367,187,,,0,,False,2,test,1
842,0.0,278.94972,279.19992,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020367,101,,,0,,False,3,train,0
843,0.0,279.19992,279.45012,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020367,52,,,0,,False,4,train,2
844,0.0,279.45012,279.70033,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020367,126,,,0,,False,4,train,1
845,0.0,279.70033,279.95054,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25021383,197,,,0,,False,1,train,0
846,0.0,279.95054,280.20075,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25021383,238,,,0,,False,0,train,0
847,0.0,280.20075,280.45097,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25021383,159,,,0,,False,4,train,2
848,0.0,280.45097,280.70118,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25021383,71,,,0,,False,2,test,1
849,0.0,280.70118,280.95139,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020367,168,,,0,,False,1,train,1
850,0.0,280.95139,281.20159,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020367,181,,,0,,False,3,train,0
851,0.0,281.20159,281.45179,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020367,238,,,0,,False,1,train,0
852,0.0,281.45179,281.702,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25020367,199,,,0,,False,1,train,1
853,0.0,281.702,281.95221,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021383,58,,,0,,False,5,test,2
854,0.0,281.95221,282.20242,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021383,85,,,0,,False,5,test,2
855,0.0,282.20242,282.45264,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021383,50,,,0,,False,4,train,0
856,0.0,282.45264,282.70285,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25021383,220,,,0,,False,2,test,0
857,0.0,282.70285,282.95306,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25020367,185,,,0,,False,3,train,0
858,0.0,282.95306,283.20326,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020367,229,,,0,,False,2,test,1
859,0.0,283.20326,283.45346,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25020367,147,,,0,,False,6,train,0
860,0.0,283.45346,283.70367,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020367,99,,,0,,False,3,train,1
861,0.0,283.70367,283.95388,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021133,180,,,0,,False,4,train,1
862,0.0,283.95388,284.20409,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25021133,211,,,0,,False,3,train,2
863,0.0,284.20409,284.4543,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021133,231,,,0,,False,2,test,0
864,0.0,284.4543,284.70451,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25021133,112,,,0,,False,3,train,1
865,0.0,284.70451,284.95472,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25020617,236,,,0,,False,1,train,1
866,0.0,284.95472,285.20492,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020617,194,,,0,,False,2,test,1
867,0.0,285.20492,285.45513,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020617,85,,,0,,False,6,train,2
868,0.0,285.45513,285.70534,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020617,239,,,0,,False,0,train,2
869,0.0,285.70534,285.95555,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021383,85,,,0,,False,7,train,2
870,0.0,285.95555,286.20576,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25021383,240,,,0,,False,0,train,1
871,0.0,286.20576,286.45598,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021383,218,,,0,,False,2,test,0
872,0.0,286.45598,286.70619,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25021383,223,,,0,,False,1,train,1
873,0.0,286.70619,286.9564,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020617,145,,,0,,False,4,train,1
874,0.0,286.9564,287.2066,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020617,139,,,0,,False,3,train,2
875,0.0,287.2066,287.45681,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020617,38,,,0,,False,6,train,0
876,0.0,287.45681,287.70702,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020617,71,,,0,,False,3,train,1
877,0.0,287.70702,287.95724,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25022133,88,,,0,,False,1,train,2
878,0.0,287.95724,288.20746,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25022133,53,,,0,,False,1,train,2
879,0.0,288.20746,288.45768,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25022133,124,,,0,,False,2,test,2
880,0.0,288.45768,288.7079,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25022133,108,,,0,,False,3,train,2
881,0.0,288.7079,288.9581,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25019617,109,,,0,,False,2,test,0
882,0.0,288.9581,289.20829,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25019617,126,,,0,,False,5,test,1
883,0.0,289.20829,289.45849,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25019617,96,,,0,,False,4,train,0
884,0.0,289.45849,289.70869,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25019617,171,,,0,,False,3,train,2
885,0.0,289.70869,289.9589,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25020883,25,,,0,,False,3,train,1
886,0.0,289.9589,290.2091,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25020883,83,,,0,,False,2,test,2
887,0.0,290.2091,290.45931,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020883,240,,,0,,False,1,train,1
888,0.0,290.45931,290.70952,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25020883,95,,,0,,False,2,test,0
889,0.0,290.70952,290.95973,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020867,134,,,0,,False,4,train,0
890,0.0,290.95973,291.20994,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25020867,133,,,0,,False,2,test,0
891,0.0,291.20994,291.46015,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020867,8,,,0,,False,4,train,1
892,0.0,291.46015,291.71036,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020867,51,,,0,,False,3,train,2
893,0.0,291.71036,291.96058,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25022383,234,,,0,,False,2,test,0
894,0.0,291.96058,292.2108,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25022383,57,,,0,,False,4,train,2
895,0.0,292.2108,292.46103,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25022383,92,,,0,,False,3,train,2
896,0.0,292.46103,292.71125,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25022383,190,,,0,,False,3,train,0
897,0.0,292.71125,292.96145,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25019367,92,,,0,,False,4,train,2
