group,model,azimuth_deg,elevation_deg,halfmax_area_deg2,effective_local_units
V1,allen,85,-20,131701.07,5.8369476
V1,allen,86.25,-20,157638.02,5.4308327
V1,allen,87.5,-20,185496.44,5.0917348
V1,allen,88.75,-20,214767.44,4.807338
V1,allen,90,-20,244944.43,4.5677185
V1,allen,10,-18.75,27300.414,4.5394056
V1,allen,11.25,-18.75,26325.957,4.7004298
V1,allen,12.5,-18.75,25288.292,4.8706117
V1,allen,13.75,-18.75,24195.608,5.0514139
V1,allen,15,-18.75,23057.184,5.2445465
V1,allen,16.25,-18.75,21883.188,5.4519913
V1,allen,17.5,-18.75,20684.428,5.6760305
V1,allen,18.75,-18.75,19472.089,5.9192789
V1,allen,20,-18.75,18257.435,6.1847212
V1,allen,21.25,-18.75,17051.517,6.475756
V1,allen,22.5,-18.75,15864.892,6.7962449
V1,allen,23.75,-18.75,14707.354,7.1505699
V1,allen,25,-18.75,13587.706,7.5436966
V1,allen,26.25,-18.75,12513.585,7.9812435
V1,allen,27.5,-18.75,11491.324,8.4695557
V1,allen,28.75,-18.75,10525.884,9.01578
V1,allen,30,-18.75,9620.8428,9.627935
V1,allen,31.25,-18.75,8778.4269,10.314971
V1,allen,32.5,-18.75,7999.6039,11.086807
V1,allen,33.75,-18.75,7284.2043,11.954327
V1,allen,35,-18.75,6631.0744,12.929322
V1,allen,36.25,-18.75,6038.2456,14.024341
V1,allen,37.5,-18.75,5503.1097,15.252423
V1,allen,38.75,-18.75,5022.5921,16.626666
V1,allen,40,-18.75,4593.3151,18.1596
V1,allen,41.25,-18.75,4211.7456,19.862308
V1,allen,42.5,-18.75,3874.3242,21.743273
V1,allen,43.75,-18.75,3577.575,23.806951
V1,allen,45,-18.75,3318.1964,26.052079
V1,allen,46.25,-18.75,3093.1342,28.469821
V1,allen,47.5,-18.75,2899.6407,31.041867
V1,allen,48.75,-18.75,2735.324,33.73867
V1,allen,50,-18.75,2598.1911,36.51802
V1,allen,51.25,-18.75,2486.6914,39.32411
V1,allen,52.5,-18.75,2399.7651,42.087194
V1,allen,53.75,-18.75,2336.9053,44.723843
V1,allen,55,-18.75,2298.2422,47.137781
V1,allen,56.25,-18.75,2284.6603,49.221426
V1,allen,57.5,-18.75,2297.9662,50.85858
V1,allen,58.75,-18.75,2341.1273,51.92928
V1,allen,60,-18.75,2418.6132,52.318197
V1,allen,61.25,-18.75,2536.8835,51.92793
V1,allen,62.5,-18.75,2705.0863,50.697111
V1,allen,63.75,-18.75,2936.0552,48.620506
V1,allen,65,-18.75,3247.7309,45.764782
V1,allen,66.25,-18.75,3665.1769,42.271904
V1,allen,67.5,-18.75,4223.4076,38.344669
V1,allen,68.75,-18.75,4971.2927,34.216028
V1,allen,70,-18.75,5976.8078,30.11155
V1,allen,71.25,-18.75,7333.8202,26.217414
V1,allen,72.5,-18.75,9170.3445,22.662637
V1,allen,73.75,-18.75,11657.664,19.517011
V1,allen,75,-18.75,15018.815,16.800405
V1,allen,76.25,-18.75,19533.736,14.49711
V1,allen,77.5,-18.75,25537.185,12.57013
V1,allen,78.75,-18.75,33405.122,10.972625
V1,allen,80,-18.75,43526.444,9.6557798
V1,allen,81.25,-18.75,56260.488,8.573493
V1,allen,82.5,-18.75,71885.908,7.6847105
V1,allen,83.75,-18.75,90551.627,6.954226
V1,allen,85,-18.75,112242.68,6.3525911
V1,allen,86.25,-18.75,136771.17,5.8555767
V1,allen,87.5,-18.75,163795.72,5.4434597
V1,allen,88.75,-18.75,192864.81,5.1002876
V1,allen,90,-18.75,223472.99,4.8132009
V1,allen,10,-17.5,20765.033,4.9707098
V1,allen,11.25,-17.5,19948.919,5.1975814
V1,allen,12.5,-17.5,19096.189,5.4387512
V1,allen,13.75,-17.5,18213.323,5.6959256
V1,allen,15,-17.5,17307.424,5.9711196
V1,allen,16.25,-17.5,16386.048,6.2666957
V1,allen,17.5,-17.5,15457.014,6.5854059
V1,allen,18.75,-17.5,14528.204,6.9304366
V1,allen,20,-17.5,13607.354,7.3054567
V1,allen,21.25,-17.5,12701.864,7.7146687
V1,allen,22.5,-17.5,11818.609,8.1628625
V1,allen,23.75,-17.5,10963.786,8.6554716
V1,allen,25,-17.5,10142.787,9.1986288
V1,allen,26.25,-17.5,9360.1075,9.7992191
V1,allen,27.5,-17.5,8619.2976,10.464924
V1,allen,28.75,-17.5,7922.9464,11.204249
V1,allen,30,-17.5,7272.7076,12.026528
V1,allen,31.25,-17.5,6669.355,12.941887
V1,allen,32.5,-17.5,6112.8648,13.961141
V1,allen,33.75,-17.5,5602.5168,15.095626
V1,allen,35,-17.5,5137.0081,16.356902
V1,allen,36.25,-17.5,4714.5715,17.756333
V1,allen,37.5,-17.5,4333.0937,19.304493
V1,allen,38.75,-17.5,3990.2272,21.010379
V1,allen,40,-17.5,3683.4919,22.88043
V1,allen,41.25,-17.5,3410.3664,24.917361
V1,allen,42.5,-17.5,3168.365,27.118868
V1,allen,43.75,-17.5,2955.1023,29.476306
V1,allen,45,-17.5,2768.3465,31.973474
V1,allen,46.25,-17.5,2606.0623,34.585705
V1,allen,47.5,-17.5,2466.4462,37.279413
V1,allen,48.75,-17.5,2347.957,40.012247
V1,allen,50,-17.5,2249.3449,42.733862
V1,allen,51.25,-17.5,2169.6817,45.387188
V1,allen,52.5,-17.5,2108.3984,47.909923
V1,allen,53.75,-17.5,2065.3323,50.235881
V1,allen,55,-17.5,2040.7927,52.295861
V1,allen,56.25,-17.5,2035.6518,54.017897
V1,allen,57.5,-17.5,2051.4729,55.3271
V1,allen,58.75,-17.5,2090.6915,56.145826
V1,allen,60,-17.5,2156.8716,56.395371
V1,allen,61.25,-17.5,2255.0703,56.000767
V1,allen,62.5,-17.5,2392.3565,54.89999
V1,allen,63.75,-17.5,2578.5504,53.057802
V1,allen,65,-17.5,2827.2794,50.482138
V1,allen,66.25,-17.5,3157.482,47.238148
V1,allen,67.5,-17.5,3595.5412,43.453176
V1,allen,68.75,-17.5,4178.2801,39.307382
V1,allen,70,-17.5,4957.0972,35.009911
V1,allen,71.25,-17.5,6003.5276,30.767139
V1,allen,72.5,-17.5,7416.4231,26.753322
V1,allen,73.75,-17.5,9330.6653,23.092192
V1,allen,75,-17.5,11926.749,19.852461
V1,allen,76.25,-17.5,15439.61,17.054566
V1,allen,77.5,-17.5,20163.817,14.68331
V1,allen,78.75,-17.5,26451.042,12.701426
V1,allen,80,-17.5,34695.374,11.061003
V1,allen,81.25,-17.5,45303.45,9.7116208
V1,allen,82.5,-17.5,58650.14,8.6053677
V1,allen,83.75,-17.5,75025.945,7.6994207
V1,allen,85,-17.5,94587.314,6.9569935
V1,allen,86.25,-17.5,117322.87,6.3473083
V1,allen,87.5,-17.5,143045.57,5.8450629
V1,allen,88.75,-17.5,171413.59,5.4296926
V1,allen,90,-17.5,201974.8,5.0845987
V1,allen,10,-16.25,16111.888,5.3270415
V1,allen,11.25,-16.25,15425.286,5.6235187
V1,allen,12.5,-16.25,14719.962,5.9418246
V1,allen,13.75,-16.25,14000.864,6.2841209
V1,allen,15,-16.25,13273.269,6.6529084
V1,allen,16.25,-16.25,12542.645,7.0510778
V1,allen,17.5,-16.25,11814.503,7.4819618
V1,allen,18.75,-16.25,11094.26,7.9493912
V1,allen,20,-16.25,10387.098,8.4577497
V1,allen,21.25,-16.25,9697.8406,9.0120289
V1,allen,22.5,-16.25,9030.8416,9.6178786
V1,allen,23.75,-16.25,8389.898,10.28165
V1,allen,25,-16.25,7778.1875,11.010424
V1,allen,26.25,-16.25,7198.2305,11.812026
V1,allen,27.5,-16.25,6651.8802,12.695
V1,allen,28.75,-16.25,6140.3365,13.668551
V1,allen,30,-16.25,5664.1822,14.742423
V1,allen,31.25,-16.25,5223.4372,15.926702
V1,allen,32.5,-16.25,4817.6265,17.231522
V1,allen,33.75,-16.25,4445.8562,18.666649
V1,allen,35,-16.25,4106.8945,20.240926
V1,allen,36.25,-16.25,3799.2526,21.961566
V1,allen,37.5,-16.25,3521.2612,23.833295
V1,allen,38.75,-16.25,3271.1426,25.857379
V1,allen,40,-16.25,3047.0744,28.030576
V1,allen,41.25,-16.25,2847.2441,30.344121
V1,allen,42.5,-16.25,2669.8966,32.782877
V1,allen,43.75,-16.25,2513.372,35.324793
V1,allen,45,-16.25,2376.1383,37.940832
V1,allen,46.25,-16.25,2256.8163,40.595475
V1,allen,47.5,-16.25,2154.2026,43.247829
V1,allen,48.75,-16.25,2067.2893,45.853235
V1,allen,50,-16.25,1995.2847,48.365144
V1,allen,51.25,-16.25,1937.6361,50.736934
V1,allen,52.5,-16.25,1894.0583,52.923279
V1,allen,53.75,-16.25,1864.5717,54.880748
V1,allen,55,-16.25,1849.5531,56.567434
V1,allen,56.25,-16.25,1849.8072,57.941629
V1,allen,57.5,-16.25,1866.665,58.959819
V1,allen,58.75,-16.25,1902.1227,59.574548
V1,allen,60,-16.25,1959.0354,59.733029
V1,allen,61.25,-16.25,2041.3913,59.377622
V1,allen,62.5,-16.25,2154.6994,58.449529
V1,allen,63.75,-16.25,2306.54,56.896817
V1,allen,65,-16.25,2507.3503,54.687029
V1,allen,66.25,-16.25,2771.5452,51.822845
V1,allen,67.5,-16.25,3119.1167,48.356703
V1,allen,68.75,-16.25,3577.9046,44.398346
V1,allen,70,-16.25,4186.7885,40.109675
V1,allen,71.25,-16.25,5000.0999,35.685299
V1,allen,72.5,-16.25,6093.5553,31.32345
V1,allen,73.75,-16.25,7571.9139,27.196551
V1,allen,75,-16.25,9578.2504,23.430605
V1,allen,76.25,-16.25,12304.111,20.097867
V1,allen,77.5,-16.25,15998.783,17.221473
V1,allen,78.75,-16.25,20974.581,14.78718
V1,allen,80,-16.25,27603.82,12.757002
V1,allen,81.25,-16.25,36302.886,11.081183
V1,allen,82.5,-16.25,47500.433,9.7069622
V1,allen,83.75,-16.25,61590.815,8.5840558
V1,allen,85,-16.25,78879.533,7.6675206
V1,allen,86.25,-16.25,99532.479,6.9188184
V1,allen,87.5,-16.25,123542.3,6.3057999
V1,allen,88.75,-16.25,150721.66,5.8021304
V1,allen,90,-16.25,180725.77,5.3864901
V1,allen,10,-15,12788.401,5.5947294
V1,allen,11.25,-15,12205.618,5.9568349
V1,allen,12.5,-15,11615.934,6.3499324
V1,allen,13.75,-15,11023.012,6.7769733
V1,allen,15,-15,10430.662,7.2412675
V1,allen,16.25,-15,9842.7399,7.7465308
V1,allen,17.5,-15,9263.0416,8.296934
V1,allen,18.75,-15,8695.2018,8.8971517
V1,allen,20,-15,8142.6061,9.5524086
V1,allen,21.25,-15,7608.3132,10.268517
V1,allen,22.5,-15,7094.9924,11.051904
V1,allen,23.75,-15,6604.8789,11.909613
V1,allen,25,-15,6139.747,12.849281
V1,allen,26.25,-15,5700.9014,13.879069
V1,allen,27.5,-15,5289.1856,15.007541
V1,allen,28.75,-15,4905.0058,16.243466
V1,allen,30,-15,4548.3673,17.595536
V1,allen,31.25,-15,4218.9201,19.071976
V1,allen,32.5,-15,3916.0112,20.680036
V1,allen,33.75,-15,3638.7402,22.42536
V1,allen,35,-15,3386.0156,24.311243
V1,allen,36.25,-15,3156.6081,26.337792
V1,allen,37.5,-15,2949.202,28.501068
V1,allen,38.75,-15,2762.4399,30.792267
V1,allen,40,-15,2594.9626,33.197067
V1,allen,41.25,-15,2445.4435,35.695268
V1,allen,42.5,-15,2312.6169,38.260841
V1,allen,43.75,-15,2195.3012,40.862487
V1,allen,45,-15,2092.4188,43.464724
V1,allen,46.25,-15,2003.012,46.029439
V1,allen,47.5,-15,1926.2579,48.51774
V1,allen,48.75,-15,1861.4822,50.891846
V1,allen,50,-15,1808.1743,53.116719
V1,allen,51.25,-15,1766.0053,55.161169
V1,allen,52.5,-15,1734.8502,56.998195
V1,allen,53.75,-15,1714.8186,58.604478
V1,allen,55,-15,1706.2947,59.959039
V1,allen,56.25,-15,1709.9937,61.041184
V1,allen,57.5,-15,1727.0383,61.827993
V1,allen,58.75,-15,1759.0658,62.291671
V1,allen,60,-15,1808.376,62.397238
V1,allen,61.25,-15,1878.1392,62.101197
V1,allen,62.5,-15,1972.6882,61.352067
V1,allen,63.75,-15,2097.9306,60.093862
V1,allen,65,-15,2261.9363,58.273564
V1,allen,66.25,-15,2475.7743,55.853108
V1,allen,67.5,-15,2754.7105,52.824871
V1,allen,68.75,-15,3119.9186,49.227324
V1,allen,70,-15,3600.9148,45.155166
V1,allen,71.25,-15,4238.9849,40.757753
V1,allen,72.5,-15,5091.929,36.222739
V1,allen,73.75,-15,6240.4447,31.747968
V1,allen,75,-15,7796.3627,27.510484
V1,allen,76.25,-15,9912.6019,23.642831
V1,allen,77.5,-15,12794.024,20.222805
V1,allen,78.75,-15,16707.247,17.276472
V1,allen,80,-15,21986.055,14.789759
V1,allen,81.25,-15,29027.784,12.722833
V1,allen,82.5,-15,38275.886,11.023063
V1,allen,83.75,-15,50185.766,9.6346035
V1,allen,85,-15,65175.426,8.5043774
V1,allen,86.25,-15,83568.412,7.585159
V1,allen,87.5,-15,105541.58,6.8366735
V1,allen,88.75,-15,131091.36,6.2255188
V1,allen,90,-15,160028.21,5.7244941
V1,allen,10,-13.75,10397.301,5.779382
V1,allen,11.25,-13.75,9896.6785,6.1974404
V1,allen,12.5,-13.75,9396.9082,6.6559806
V1,allen,13.75,-13.75,8900.5945,7.1590356
V1,allen,15,-13.75,8410.4018,7.7110378
V1,allen,16.25,-13.75,7928.9706,8.3168482
V1,allen,17.5,-13.75,7458.8404,8.9817818
V1,allen,18.75,-13.75,7002.3813,9.7116272
V1,allen,20,-13.75,6561.7355,10.512653
V1,allen,21.25,-13.75,6138.771,11.391599
V1,allen,22.5,-13.75,5735.048,12.355637
V1,allen,23.75,-13.75,5351.7989,13.412299
V1,allen,25,-13.75,4989.9205,14.569351
V1,allen,26.25,-13.75,4649.9794,15.834612
V1,allen,27.5,-13.75,4332.2277,17.215688
V1,allen,28.75,-13.75,4036.6276,18.719617
V1,allen,30,-13.75,3762.8836,20.352419
V1,allen,31.25,-13.75,3510.4786,22.118536
V1,allen,32.5,-13.75,3278.7129,24.020186
V1,allen,33.75,-13.75,3066.744,26.056648
V1,allen,35,-13.75,2873.6251,28.223526
V1,allen,36.25,-13.75,2698.3415,30.512071
V1,allen,37.5,-13.75,2539.8432,32.908643
V1,allen,38.75,-13.75,2397.0741,35.394435
V1,allen,40,-13.75,2268.9973,37.945537
V1,allen,41.25,-13.75,2154.616,40.533448
V1,allen,42.5,-13.75,2052.9917,43.126033
V1,allen,43.75,-13.75,1963.2578,45.688908
V1,allen,45,-13.75,1884.633,48.187103
V1,allen,46.25,-13.75,1816.431,50.586844
V1,allen,47.5,-13.75,1758.0708,52.857189
V1,allen,48.75,-13.75,1709.0872,54.97132
V1,allen,50,-13.75,1669.1417,56.907293
V1,allen,51.25,-13.75,1638.0369,58.648151
V1,allen,52.5,-13.75,1615.7349,60.181376
V1,allen,53.75,-13.75,1602.3808,61.497742
V1,allen,55,-13.75,1598.336,62.589664
V1,allen,56.25,-13.75,1604.2218,63.449199
V1,allen,57.5,-13.75,1620.9804,64.065797
V1,allen,58.75,-13.75,1649.9573,64.423988
V1,allen,60,-13.75,1693.0165,64.501149
V1,allen,61.25,-13.75,1752.6986,64.265656
V1,allen,62.5,-13.75,1832.4437,63.675858
V1,allen,63.75,-13.75,1936.9023,62.680598
V1,allen,65,-13.75,2072.3779,61.22229
V1,allen,66.25,-13.75,2247.4547,59.243714
V1,allen,67.5,-13.75,2473.8968,56.69937
V1,allen,68.75,-13.75,2767.9361,53.570992
V1,allen,70,-13.75,3152.1172,49.884513
V1,allen,71.25,-13.75,3657.9285,45.722914
V1,allen,72.5,-13.75,4329.5142,41.227978
V1,allen,73.75,-13.75,5228.819,36.586204
V1,allen,75,-13.75,6442.5171,32.000519
V1,allen,76.25,-13.75,8090.9467,27.656593
V1,allen,77.5,-13.75,10338.889,23.695462
V1,allen,78.75,-13.75,13407.261,20.20049
V1,allen,80,-13.75,17583.58,17.199454
V1,allen,81.25,-13.75,23227.495,14.676778
V1,allen,82.5,-13.75,30766.435,12.589269
V1,allen,83.75,-13.75,40676.302,10.88036
V1,allen,85,-13.75,53444.417,9.4905462
V1,allen,86.25,-13.75,69516.734,8.3637806
V1,allen,87.5,-13.75,89237.693,7.4506365
V1,allen,88.75,-13.75,112796.09,6.709323
V1,allen,90,-13.75,140191.12,6.1054587
V1,allen,10,-12.5,8659.5872,5.8996615
V1,allen,11.25,-12.5,8223.4856,6.3618128
V1,allen,12.5,-12.5,7793.3469,6.8730817
V1,allen,13.75,-12.5,7370.9134,7.4386956
V1,allen,15,-12.5,6957.9545,8.0643544
V1,allen,16.25,-12.5,6556.1974,8.7562358
V1,allen,17.5,-12.5,6167.268,9.5209851
V1,allen,18.75,-12.5,5792.6411,10.365687
V1,allen,20,-12.5,5433.6022,11.297807
V1,allen,21.25,-12.5,5091.2192,12.325107
V1,allen,22.5,-12.5,4766.3252,13.4555
V1,allen,23.75,-12.5,4459.5116,14.696866
V1,allen,25,-12.5,4171.1295,16.056788
V1,allen,26.25,-12.5,3901.3008,17.542209
V1,allen,27.5,-12.5,3649.9351,19.159016
V1,allen,28.75,-12.5,3416.7518,20.911519
V1,allen,30,-12.5,3201.3064,22.801869
V1,allen,31.25,-12.5,3003.0183,24.82941
V1,allen,32.5,-12.5,2821.2,26.990022
V1,allen,33.75,-12.5,2655.0846,29.275513
V1,allen,35,-12.5,2503.8526,31.673134
V1,allen,36.25,-12.5,2366.6565,34.165315
V1,allen,37.5,-12.5,2242.6423,36.729707
V1,allen,38.75,-12.5,2130.968,39.339599
V1,allen,40,-12.5,2030.8203,41.964751
V1,allen,41.25,-12.5,1941.4273,44.572601
V1,allen,42.5,-12.5,1862.0701,47.129774
V1,allen,43.75,-12.5,1792.0917,49.603731
V1,allen,45,-12.5,1730.9049,51.964365
V1,allen,46.25,-12.5,1678,54.185368
V1,allen,47.5,-12.5,1632.9509,56.24519
V1,allen,48.75,-12.5,1595.4238,58.127499
V1,allen,50,-12.5,1565.1852,59.821096
V1,allen,51.25,-12.5,1542.114,61.319343
V1,allen,52.5,-12.5,1526.2157,62.619173
V1,allen,53.75,-12.5,1517.6421,63.719794
V1,allen,55,-12.5,1516.7178,64.621189
V1,allen,56.25,-12.5,1523.9752,65.322488
V1,allen,57.5,-12.5,1540.2024,65.820265
V1,allen,58.75,-12.5,1566.5089,66.106771
V1,allen,60,-12.5,1604.4145,66.168145
V1,allen,61.25,-12.5,1655.9725,65.982638
V1,allen,62.5,-12.5,1723.9397,65.519037
V1,allen,63.75,-12.5,1812.015,64.735632
V1,allen,65,-12.5,1925.1741,63.580394
V1,allen,66.25,-12.5,2070.1451,61.993386
V1,allen,67.5,-12.5,2256.086,59.912765
V1,allen,68.75,-12.5,2495.5567,57.285599
V1,allen,70,-12.5,2805.9159,54.083722
V1,allen,71.25,-12.5,3211.3273,50.322377
V1,allen,72.5,-12.5,3745.6278,46.076034
V1,allen,73.75,-12.5,4456.3833,41.483285
V1,allen,75,-12.5,5410.5186,36.734269
V1,allen,76.25,-12.5,6701.9051,32.04102
V1,allen,77.5,-12.5,8461.1376,27.600042
V1,allen,78.75,-12.5,10867.3,23.560902
V1,allen,80,-12.5,14160.654,20.010889
V1,allen,81.25,-12.5,18653.843,16.977105
V1,allen,82.5,-12.5,24737.521,14.440227
V1,allen,83.75,-12.5,32875.014,12.352087
V1,allen,85,-12.5,43580.691,10.651313
V1,allen,86.25,-12.5,57379.329,9.2744858
V1,allen,87.5,-12.5,74749.173,8.1627249
V1,allen,88.75,-12.5,96058.044,7.2647453
V1,allen,90,-12.5,121506.94,6.5376517
V1,allen,10,-11.25,7381.907,5.9786306
V1,allen,11.25,-11.25,6996.2189,6.4738188
V1,allen,12.5,-11.25,6619.949,7.0252759
V1,allen,13.75,-11.25,6254.1237,7.6393422
V1,allen,15,-11.25,5899.8032,8.3229234
V1,allen,16.25,-11.25,5558.0191,9.0834713
V1,allen,17.5,-11.25,5229.7244,9.9289369
V1,allen,18.75,-11.25,4915.7547,10.867688
V1,allen,20,-11.25,4616.8003,11.90838
V1,allen,21.25,-11.25,4333.3878,13.05977
V1,allen,22.5,-11.25,4065.8712,14.330463
V1,allen,23.75,-11.25,3814.4304,15.728579
V1,allen,25,-11.25,3579.0769,17.261338
V1,allen,26.25,-11.25,3359.6654,18.934549
V1,allen,27.5,-11.25,3155.909,20.752031
V1,allen,28.75,-11.25,2967.3984,22.714968
V1,allen,30,-11.25,2793.6218,24.821237
V1,allen,31.25,-11.25,2633.9868,27.064769
V1,allen,32.5,-11.25,2487.8406,29.435018
V1,allen,33.75,-11.25,2354.4905,31.916605
V1,allen,35,-11.25,2233.2221,34.489241
V1,allen,36.25,-11.25,2123.3157,37.128007
V1,allen,37.5,-11.25,2024.0608,39.804014
V1,allen,38.75,-11.25,1934.7685,42.485461
V1,allen,40,-11.25,1854.7814,45.139022
V1,allen,41.25,-11.25,1783.4827,47.731429
V1,allen,42.5,-11.25,1720.3029,50.231103
V1,allen,43.75,-11.25,1664.7256,52.609641
V1,allen,45,-11.25,1616.2933,54.842988
V1,allen,46.25,-11.25,1574.6118,56.912187
V1,allen,47.5,-11.25,1539.3556,58.803645
V1,allen,48.75,-11.25,1510.2737,60.508923
V1,allen,50,-11.25,1487.1968,62.024131
V1,allen,51.25,-11.25,1470.0463,63.349023
V1,allen,52.5,-11.25,1458.8467,64.485904
V1,allen,53.75,-11.25,1453.7411,65.438455
V1,allen,55,-11.25,1455.0126,66.210522
V1,allen,56.25,-11.25,1463.1133,66.804931
V1,allen,57.5,-11.25,1478.7021,67.222291
V1,allen,58.75,-11.25,1502.6969,67.45977
V1,allen,60,-11.25,1536.3449,67.509784
V1,allen,61.25,-11.25,1581.3186,67.358548
V1,allen,62.5,-11.25,1639.8485,66.984495
V1,allen,63.75,-11.25,1714.9063,66.356665
V1,allen,65,-11.25,1810.4621,65.433378
V1,allen,66.25,-11.25,1931.8467,64.161842
V1,allen,67.5,-11.25,2086.2666,62.479793
V1,allen,68.75,-11.25,2283.5412,60.32076
V1,allen,70,-11.25,2537.1621,57.62461
V1,allen,71.25,-11.25,2865.8217,54.354149
V1,allen,72.5,-11.25,3295.614,50.515928
V1,allen,73.75,-11.25,3863.1905,46.179253
V1,allen,75,-11.25,4620.2315,41.48388
V1,allen,76.25,-11.25,5639.6629,36.627922
V1,allen,77.5,-11.25,7024.0376,31.835441
V1,allen,78.75,-11.25,8916.3235,27.314328
V1,allen,80,-11.25,11512.84,23.220914
V1,allen,81.25,-11.25,15077.11,19.643287
V1,allen,82.5,-11.25,19951.877,16.604641
V1,allen,83.75,-11.25,26564.749,14.079433
V1,allen,85,-11.25,35421.534,12.013119
V1,allen,86.25,-11.25,47081.677,10.33905
V1,allen,87.5,-11.25,62113.248,8.9900437
V1,allen,88.75,-11.25,81030.985,7.9048599
V1,allen,90,-11.25,104228.01,7.0309367
V1,allen,10,-10,6431.0299,6.0373742
V1,allen,11.25,-10,6084.5236,6.5568962
V1,allen,12.5,-10,5749.9102,7.1382667
V1,allen,13.75,-10,5427.5956,7.7887408
V1,allen,15,-10,5118.056,8.5162275
V1,allen,16.25,-10,4821.7748,9.3292503
V1,allen,17.5,-10,4539.1949,10.236868
V1,allen,18.75,-10,4270.6834,11.248542
V1,allen,20,-10,4016.5079,12.373938
V1,allen,21.25,-10,3776.8216,13.62265
V1,allen,22.5,-10,3551.6572,15.003831
V1,allen,23.75,-10,3340.9273,16.525726
V1,allen,25,-10,3144.4298,18.195108
V1,allen,26.25,-10,2961.8584,20.016623
V1,allen,27.5,-10,2792.8152,21.99207
V1,allen,28.75,-10,2636.8257,24.119667
V1,allen,30,-10,2493.3541,26.393356
V1,allen,31.25,-10,2361.8196,28.802241
V1,allen,32.5,-10,2241.611,31.330243
V1,allen,33.75,-10,2132.1014,33.956072
V1,allen,35,-10,2032.6606,36.653585
V1,allen,36.25,-10,1942.6663,39.392567
V1,allen,37.5,-10,1861.5141,42.139914
V1,allen,38.75,-10,1788.6251,44.86114
V1,allen,40,-10,1723.4527,47.522056
V1,allen,41.25,-10,1665.4885,50.090453
V1,allen,42.5,-10,1614.2662,52.537596
V1,allen,43.75,-10,1569.3658,54.839372
V1,allen,45,-10,1530.4172,56.976982
V1,allen,46.25,-10,1497.1036,58.937149
V1,allen,47.5,-10,1469.1651,60.71187
V1,allen,48.75,-10,1446.4038,62.297799
V1,allen,50,-10,1428.6891,63.695377
V1,allen,51.25,-10,1415.9653,64.907829
V1,allen,52.5,-10,1408.2617,65.940134
V1,allen,53.75,-10,1405.7056,66.798032
V1,allen,55,-10,1408.5395,67.487117
V1,allen,56.25,-10,1417.1448,68.01201
V1,allen,57.5,-10,1432.0726,68.375577
V1,allen,58.75,-10,1454.0851,68.578138
V1,allen,60,-10,1484.2122,68.616584
V1,allen,61.25,-10,1523.8275,68.483305
V1,allen,62.5,-10,1574.7517,68.164861
V1,allen,63.75,-10,1639.3966,67.64035
V1,allen,65,-10,1720.9635,66.879547
V1,allen,66.25,-10,1823.7228,65.841113
V1,allen,67.5,-10,1953.4085,64.471547
V1,allen,68.75,-10,2117.7814,62.70609
V1,allen,70,-10,2327.4367,60.473447
V1,allen,71.25,-10,2596.9706,57.706444
V1,allen,72.5,-10,2946.6664,54.359913
V1,allen,73.75,-10,3404.9325,50.434139
V1,allen,75,-10,4011.805,45.997156
V1,allen,76.25,-10,4823.9238,41.194559
V1,allen,77.5,-10,5921.457,36.236422
V1,allen,78.75,-10,7417.4367,31.360563
V1,allen,80,-10,9469.7523,26.785011
V1,allen,81.25,-10,12295.465,22.669297
V1,allen,82.5,-10,16185.99,19.097985
V1,allen,83.75,-10,21519.985,16.086705
V1,allen,85,-10,28768.83,13.601419
V1,allen,86.25,-10,38488.183,11.5803
V1,allen,87.5,-10,51289.711,9.9514895
V1,allen,88.75,-10,67790.74,8.6446316
V1,allen,90,-10,88546.351,7.5969028
V1,allen,10,-8.75,5715.2097,6.0921912
V1,allen,11.25,-8.75,5398.8631,6.6299834
V1,allen,12.5,-8.75,5096.3728,7.2338695
V1,allen,13.75,-8.75,4807.5702,7.9117871
V1,allen,15,-8.75,4532.4194,8.672397
V1,allen,16.25,-8.75,4270.9465,9.5250272
V1,allen,17.5,-8.75,4023.1872,10.479566
V1,allen,18.75,-8.75,3789.149,11.54629
V1,allen,20,-8.75,3568.7864,12.735602
V1,allen,21.25,-8.75,3361.9856,14.057687
V1,allen,22.5,-8.75,3168.5568,15.522042
V1,allen,23.75,-8.75,2988.2337,17.136903
V1,allen,25,-8.75,2820.6773,18.908561
V1,allen,26.25,-8.75,2665.4833,20.840594
V1,allen,27.5,-8.75,2522.1914,22.933058
V1,allen,28.75,-8.75,2390.297,25.181702
V1,allen,30,-8.75,2269.2622,27.577295
V1,allen,31.25,-8.75,2158.5274,30.105165
V1,allen,32.5,-8.75,2057.5225,32.745067
V1,allen,33.75,-8.75,1965.6763,35.471448
V1,allen,35,-8.75,1882.4256,38.254168
V1,allen,36.25,-8.75,1807.2231,41.059676
V1,allen,37.5,-8.75,1739.5432,43.852536
V1,allen,38.75,-8.75,1678.8878,46.597186
V1,allen,40,-8.75,1624.7905,49.259723
V1,allen,41.25,-8.75,1576.8198,51.809522
V1,allen,42.5,-8.75,1534.5825,54.22051
V1,allen,43.75,-8.75,1497.7258,56.471984
V1,allen,45,-8.75,1465.9399,58.548909
V1,allen,46.25,-8.75,1438.9606,60.441753
V1,allen,47.5,-8.75,1416.5719,62.145921
V1,allen,48.75,-8.75,1398.6099,63.660925
V1,allen,50,-8.75,1384.9675,64.989419
V1,allen,51.25,-8.75,1375.6003,66.136202
V1,allen,52.5,-8.75,1370.5352,67.107296
