stimulus_presentation_id,stimulus_block,start_time,stop_time,size,spatial_frequency,y_position,coherence,phase,stimulus_name,color,Dir,orientation,Speed,contrast,x_position,temporal_frequency,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
129,0.0,100.83089,101.08109,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25019768,102,,,0,,False,0,train,0
130,0.0,101.08109,101.33129,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25019768,32,,,0,,False,1,train,1
131,0.0,101.33129,101.58148,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25019768,103,,,0,,False,0,train,2
132,0.0,101.58148,101.83168,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25019768,89,,,0,,False,1,train,2
133,0.0,101.83168,102.0819,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021482,104,,,0,,False,0,train,1
134,0.0,102.0819,102.33211,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25021482,105,,,0,,False,0,train,0
135,0.0,102.33211,102.58232,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25021482,50,,,0,,False,2,test,1
136,0.0,102.58232,102.83254,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021482,106,,,0,,False,0,train,0
137,0.0,102.83254,103.08274,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020018,107,,,0,,False,0,train,1
138,0.0,103.08274,103.33294,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25020018,108,,,0,,False,0,train,0
139,0.0,103.33294,103.58314,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25020018,109,,,0,,False,0,train,2
140,0.0,103.58314,103.83334,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25020018,110,,,0,,False,0,train,0
141,0.0,103.83334,104.08356,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25021982,111,,,0,,False,0,train,1
142,0.0,104.08356,104.33378,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25021982,56,,,0,,False,1,train,2
143,0.0,104.33378,104.584,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021982,42,,,0,,False,1,train,1
144,0.0,104.584,104.83422,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25021982,91,,,0,,False,1,train,2
145,0.0,104.83422,105.08442,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25020018,112,,,0,,False,0,train,2
146,0.0,105.08442,105.33462,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25020018,113,,,0,,False,0,train,0
147,0.0,105.33462,105.58482,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25020018,114,,,0,,False,0,train,0
148,0.0,105.58482,105.83502,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25020018,4,,,0,,False,2,test,2
149,0.0,105.83502,106.08524,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021732,21,,,0,,False,2,test,1
150,0.0,106.08524,106.33546,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25021732,50,,,0,,False,3,train,1
151,0.0,106.33546,106.58567,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25021732,115,,,0,,False,0,train,2
152,0.0,106.58567,106.83589,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021732,116,,,0,,False,0,train,0
153,0.0,106.83589,107.08609,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25019768,43,,,0,,False,1,train,0
154,0.0,107.08609,107.33629,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25019768,49,,,0,,False,1,train,0
155,0.0,107.33629,107.58648,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25019768,117,,,0,,False,0,train,2
156,0.0,107.58648,107.83668,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25019768,118,,,0,,False,0,train,2
157,0.0,107.83668,108.08689,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020982,79,,,0,,False,1,train,1
158,0.0,108.08689,108.3371,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25020982,119,,,0,,False,0,train,0
159,0.0,108.3371,108.58731,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020982,83,,,0,,False,1,train,1
160,0.0,108.58731,108.83752,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25020982,117,,,0,,False,1,train,2
161,0.0,108.83752,109.08773,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25021018,98,,,0,,False,1,train,1
162,0.0,109.08773,109.33794,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25021018,120,,,0,,False,0,train,1
163,0.0,109.33794,109.58815,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021018,121,,,0,,False,0,train,2
164,0.0,109.58815,109.83836,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021018,86,,,0,,False,1,train,1
165,0.0,109.83836,110.08857,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021232,122,,,0,,False,0,train,0
166,0.0,110.08857,110.33879,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021232,122,,,0,,False,1,train,0
167,0.0,110.33879,110.589,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021232,123,,,0,,False,0,train,1
168,0.0,110.589,110.83921,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021232,102,,,0,,False,1,train,0
169,0.0,110.83921,111.08942,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020768,124,,,0,,False,0,train,2
170,0.0,111.08942,111.33963,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020768,30,,,0,,False,1,train,2
171,0.0,111.33963,111.58983,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020768,125,,,0,,False,0,train,1
172,0.0,111.58983,111.84004,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020768,126,,,0,,False,0,train,1
173,0.0,111.84004,112.09026,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25021982,2,,,0,,False,2,test,1
174,0.0,112.09026,112.34048,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021982,35,,,0,,False,2,test,1
175,0.0,112.34048,112.5907,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25021982,127,,,0,,False,0,train,0
176,0.0,112.5907,112.84092,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25021982,128,,,0,,False,0,train,1
177,0.0,112.84092,113.09111,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25019518,104,,,0,,False,1,train,1
178,0.0,113.09111,113.34131,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25019518,72,,,0,,False,2,test,0
179,0.0,113.34131,113.59151,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25019518,129,,,0,,False,0,train,1
180,0.0,113.59151,113.8417,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25019518,130,,,0,,False,0,train,0
181,0.0,113.8417,114.09192,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25022232,131,,,0,,False,0,train,2
182,0.0,114.09192,114.34215,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25022232,84,,,0,,False,1,train,0
183,0.0,114.34215,114.59237,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25022232,90,,,0,,False,1,train,1
184,0.0,114.59237,114.84259,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25022232,101,,,0,,False,1,train,2
185,0.0,114.84259,115.09279,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25019768,57,,,0,,False,1,train,1
186,0.0,115.09279,115.34299,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25019768,132,,,0,,False,0,train,0
187,0.0,115.34299,115.59318,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25019768,12,,,0,,False,1,train,1
188,0.0,115.59318,115.84338,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25019768,80,,,0,,False,1,train,0
189,0.0,115.84338,116.0936,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25021732,133,,,0,,False,0,train,1
190,0.0,116.0936,116.34382,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25021732,27,,,0,,False,1,train,1
191,0.0,116.34382,116.59403,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25021732,134,,,0,,False,0,train,0
192,0.0,116.59403,116.84425,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25021732,82,,,0,,False,1,train,2
193,0.0,116.84425,117.09445,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020018,135,,,0,,False,0,train,2
194,0.0,117.09445,117.34465,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25020018,136,,,0,,False,0,train,1
195,0.0,117.34465,117.59485,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25020018,88,,,0,,False,1,train,2
196,0.0,117.59485,117.84505,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25020018,12,,,0,,False,2,test,1
197,0.0,117.84505,118.09527,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25021482,91,,,0,,False,2,test,2
198,0.0,118.09527,118.34548,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021482,49,,,0,,False,2,test,0
199,0.0,118.34548,118.59569,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25021482,120,,,0,,False,1,train,1
200,0.0,118.59569,118.84591,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021482,42,,,0,,False,2,test,1
201,0.0,118.84591,119.09611,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25020268,131,,,0,,False,1,train,2
202,0.0,119.09611,119.34632,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25020268,69,,,0,,False,1,train,0
203,0.0,119.34632,119.59652,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25020268,116,,,0,,False,1,train,0
204,0.0,119.59652,119.84672,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020268,137,,,0,,False,0,train,2
205,0.0,119.84672,120.09693,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021232,71,,,0,,False,1,train,1
206,0.0,120.09693,120.34715,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25021232,96,,,0,,False,1,train,0
207,0.0,120.34715,120.59736,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25021232,138,,,0,,False,0,train,0
208,0.0,120.59736,120.84757,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25021232,134,,,0,,False,1,train,0
209,0.0,120.84757,121.09777,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020518,139,,,0,,False,0,train,1
210,0.0,121.09777,121.34798,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020518,21,,,0,,False,3,train,1
211,0.0,121.34798,121.59819,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25020518,140,,,0,,False,0,train,2
212,0.0,121.59819,121.84839,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25020518,141,,,0,,False,0,train,2
213,0.0,121.84839,122.09861,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25022232,49,,,0,,False,3,train,0
214,0.0,122.09861,122.34884,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25022232,42,,,0,,False,3,train,1
215,0.0,122.34884,122.59906,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25022232,142,,,0,,False,0,train,0
216,0.0,122.59906,122.84928,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25022232,143,,,0,,False,0,train,0
217,0.0,122.84928,123.09947,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25019518,101,,,0,,False,2,test,2
218,0.0,123.09947,123.34967,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25019518,79,,,0,,False,2,test,1
219,0.0,123.34967,123.59987,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25019518,144,,,0,,False,0,train,2
220,0.0,123.59987,123.85006,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25019518,145,,,0,,False,0,train,1
221,0.0,123.85006,124.10028,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25022232,146,,,0,,False,0,train,2
222,0.0,124.10028,124.35051,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25022232,119,,,0,,False,1,train,0
223,0.0,124.35051,124.60073,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25022232,147,,,0,,False,0,train,0
224,0.0,124.60073,124.85095,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25022232,148,,,0,,False,0,train,1
225,0.0,124.85095,125.10114,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25019268,93,,,0,,False,1,train,2
226,0.0,125.10114,125.35134,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25019268,85,,,0,,False,1,train,0
227,0.0,125.35134,125.60153,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25019268,149,,,0,,False,0,train,0
228,0.0,125.60153,125.85172,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25019268,99,,,0,,False,1,train,0
229,0.0,125.85172,126.10195,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25022732,92,,,0,,False,1,train,2
230,0.0,126.10195,126.35218,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25022732,150,,,0,,False,0,train,2
231,0.0,126.35218,126.6024,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25022732,151,,,0,,False,0,train,0
232,0.0,126.6024,126.85263,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25022732,152,,,0,,False,0,train,1
233,0.0,126.85263,127.10282,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25019518,142,,,0,,False,1,train,0
234,0.0,127.10282,127.35302,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25019518,130,,,0,,False,1,train,0
235,0.0,127.35302,127.60322,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25019518,113,,,0,,False,1,train,0
236,0.0,127.60322,127.85341,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25019518,153,,,0,,False,0,train,1
237,0.0,127.85341,128.10363,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25021732,133,,,0,,False,1,train,1
238,0.0,128.10363,128.35385,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25021732,154,,,0,,False,0,train,2
239,0.0,128.35385,128.60406,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25021732,1,,,0,,False,1,train,0
240,0.0,128.60406,128.85428,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021732,131,,,0,,False,2,test,2
241,0.0,128.85428,129.10448,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25020018,155,,,0,,False,0,train,0
242,0.0,129.10448,129.35468,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020018,150,,,0,,False,1,train,2
243,0.0,129.35468,129.60488,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020018,156,,,0,,False,0,train,1
244,0.0,129.60488,129.85508,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25020018,157,,,0,,False,0,train,0
245,0.0,129.85508,130.10529,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021232,158,,,0,,False,0,train,1
246,0.0,130.10529,130.35551,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25021232,80,,,0,,False,2,test,0
247,0.0,130.35551,130.60572,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25021232,159,,,0,,False,0,train,0
248,0.0,130.60572,130.85593,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25021232,117,,,0,,False,2,test,2
249,0.0,130.85593,131.10614,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020768,160,,,0,,False,0,train,1
250,0.0,131.10614,131.35635,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020768,67,,,0,,False,1,train,0
251,0.0,131.35635,131.60655,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020768,63,,,0,,False,1,train,2
252,0.0,131.60655,131.85676,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25020768,161,,,0,,False,0,train,0
253,0.0,131.85676,132.10698,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25021982,137,,,0,,False,1,train,2
254,0.0,132.10698,132.3572,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25021982,77,,,0,,False,2,test,1
255,0.0,132.3572,132.60742,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25021982,130,,,0,,False,2,test,0
256,0.0,132.60742,132.85764,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021982,76,,,0,,False,1,train,2
257,0.0,132.85764,133.10783,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25019518,64,,,0,,False,2,test,2
258,0.0,133.10783,133.35803,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25019518,162,,,0,,False,0,train,0
