stimulus_presentation_id,stimulus_block,start_time,stop_time,spatial_frequency,stimulus_name,Speed,temporal_frequency,phase,orientation,y_position,x_position,size,Dir,color,coherence,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
727,0.0,256.91629,257.16651,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,230,,,0,,False,0,train,2
728,0.0,257.16651,257.41672,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,43,,,0,,False,3,train,2
729,0.0,257.41672,257.66692,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,147,,,0,,False,2,test,0
730,0.0,257.66692,257.91712,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,92,,,0,,False,6,train,2
731,0.0,257.91712,258.16733,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,207,,,0,,False,1,train,2
732,0.0,258.16733,258.41753,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,164,,,0,,False,2,test,0
733,0.0,258.41753,258.66775,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,109,,,0,,False,3,train,1
734,0.0,258.66775,258.91796,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,175,,,0,,False,1,train,1
735,0.0,258.91796,259.16818,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,36,,,0,,False,3,train,2
736,0.0,259.16818,259.4184,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,170,,,0,,False,2,test,2
737,0.0,259.4184,259.6686,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,96,,,0,,False,4,train,1
738,0.0,259.6686,259.9188,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,136,,,0,,False,1,train,0
739,0.0,259.9188,260.169,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,34,,,0,,False,2,test,1
740,0.0,260.169,260.4192,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,207,,,0,,False,2,test,2
741,0.0,260.4192,260.66941,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,230,,,0,,False,1,train,2
742,0.0,260.66941,260.91963,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,83,,,0,,False,3,train,2
743,0.0,260.91963,261.16985,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,198,,,0,,False,2,test,2
744,0.0,261.16985,261.42006,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,25,,,0,,False,6,train,0
745,0.0,261.42006,261.67026,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,122,,,0,,False,4,train,0
746,0.0,261.67026,261.92046,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,15,,,0,,False,4,train,0
747,0.0,261.92046,262.17067,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,130,,,0,,False,4,train,0
748,0.0,262.17067,262.42087,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,212,,,0,,False,3,train,1
749,0.0,262.42087,262.67109,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,150,,,0,,False,5,test,2
750,0.0,262.67109,262.92131,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,104,,,0,,False,3,train,0
751,0.0,262.92131,263.17153,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,78,,,0,,False,5,test,2
752,0.0,263.17153,263.42175,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,173,,,0,,False,2,test,2
753,0.0,263.42175,263.67195,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,71,,,0,,False,5,test,0
754,0.0,263.67195,263.92215,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,225,,,0,,False,2,test,2
755,0.0,263.92215,264.17236,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,212,,,0,,False,4,train,1
756,0.0,264.17236,264.42256,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,182,,,0,,False,4,train,0
757,0.0,264.42256,264.67277,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,70,,,0,,False,4,train,0
758,0.0,264.67277,264.92298,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,231,,,0,,False,0,train,1
759,0.0,264.92298,265.17319,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,181,,,0,,False,3,train,0
760,0.0,265.17319,265.4234,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,143,,,0,,False,5,test,0
761,0.0,265.4234,265.67361,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,71,,,0,,False,6,train,0
762,0.0,265.67361,265.92381,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,137,,,0,,False,5,test,0
763,0.0,265.92381,266.17401,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,229,,,0,,False,1,train,1
764,0.0,266.17401,266.42422,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,31,,,0,,False,1,train,1
765,0.0,266.42422,266.67443,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,73,,,0,,False,3,train,2
766,0.0,266.67443,266.92465,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,143,,,0,,False,6,train,0
767,0.0,266.92465,267.17487,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,70,,,0,,False,5,test,0
768,0.0,267.17487,267.42508,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,232,,,0,,False,0,train,1
769,0.0,267.42508,267.67529,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,47,,,0,,False,7,train,2
770,0.0,267.67529,267.92549,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,64,,,0,,False,3,train,1
771,0.0,267.92549,268.17569,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,14,,,0,,False,1,train,0
772,0.0,268.17569,268.4259,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,27,,,0,,False,4,train,1
773,0.0,268.4259,268.67611,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,159,,,0,,False,1,train,1
774,0.0,268.67611,268.92632,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,30,,,0,,False,2,test,2
775,0.0,268.92632,269.17654,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,156,,,0,,False,3,train,0
776,0.0,269.17654,269.42675,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,233,,,0,,False,0,train,2
777,0.0,269.42675,269.67695,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,101,,,0,,False,3,train,0
778,0.0,269.67695,269.92715,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,208,,,0,,False,2,test,1
779,0.0,269.92715,270.17736,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,234,,,0,,False,0,train,0
780,0.0,270.17736,270.42756,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,70,,,0,,False,6,train,0
781,0.0,270.42756,270.67778,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,180,,,0,,False,1,train,2
782,0.0,270.67778,270.928,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,217,,,0,,False,3,train,0
783,0.0,270.928,271.17822,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,159,,,0,,False,2,test,1
784,0.0,271.17822,271.42844,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,230,,,0,,False,2,test,2
785,0.0,271.42844,271.67864,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,156,,,0,,False,4,train,0
786,0.0,271.67864,271.92884,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,228,,,0,,False,1,train,0
787,0.0,271.92884,272.17904,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,90,,,0,,False,1,train,2
788,0.0,272.17904,272.42924,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,54,,,0,,False,5,test,1
789,0.0,272.42924,272.67945,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,232,,,0,,False,1,train,1
790,0.0,272.67945,272.92965,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,201,,,0,,False,3,train,0
791,0.0,272.92965,273.17986,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,103,,,0,,False,5,test,2
792,0.0,273.17986,273.43007,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,233,,,0,,False,1,train,2
793,0.0,273.43007,273.68028,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,194,,,0,,False,4,train,0
794,0.0,273.68028,273.93049,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,64,,,0,,False,4,train,1
795,0.0,273.93049,274.18071,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,167,,,0,,False,2,test,2
796,0.0,274.18071,274.43092,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021132,114,,,0,,False,2,test,0
797,0.0,274.43092,274.68113,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,42,,,0,,False,3,train,0
798,0.0,274.68113,274.93134,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,133,,,0,,False,2,test,2
799,0.0,274.93134,275.18156,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,235,,,0,,False,0,train,2
800,0.0,275.18156,275.43177,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,226,,,0,,False,2,test,2
801,0.0,275.43177,275.68198,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,138,,,0,,False,3,train,2
802,0.0,275.68198,275.93218,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,88,,,0,,False,3,train,0
803,0.0,275.93218,276.18238,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,57,,,0,,False,5,test,1
804,0.0,276.18238,276.43259,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,159,,,0,,False,3,train,1
805,0.0,276.43259,276.6828,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,99,,,0,,False,2,test,1
806,0.0,276.6828,276.93302,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,120,,,0,,False,3,train,1
807,0.0,276.93302,277.18324,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,40,,,0,,False,3,train,2
808,0.0,277.18324,277.43345,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,162,,,0,,False,1,train,0
809,0.0,277.43345,277.68365,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,153,,,0,,False,3,train,0
810,0.0,277.68365,277.93385,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,176,,,0,,False,4,train,2
811,0.0,277.93385,278.18405,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,132,,,0,,False,4,train,1
812,0.0,278.18405,278.43425,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,142,,,0,,False,3,train,1
813,0.0,278.43425,278.68446,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,34,,,0,,False,3,train,1
814,0.0,278.68446,278.93468,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,59,,,0,,False,3,train,2
815,0.0,278.93468,279.1849,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,2,,,0,,False,5,test,0
816,0.0,279.1849,279.43511,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,157,,,0,,False,2,test,1
817,0.0,279.43511,279.68532,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,22,,,0,,False,3,train,2
818,0.0,279.68532,279.93552,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,136,,,0,,False,2,test,0
819,0.0,279.93552,280.18572,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,78,,,0,,False,6,train,2
820,0.0,280.18572,280.43593,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,124,,,0,,False,2,test,1
821,0.0,280.43593,280.68614,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,25,,,0,,False,7,train,0
822,0.0,280.68614,280.93636,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,45,,,0,,False,2,test,1
823,0.0,280.93636,281.18658,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,33,,,0,,False,1,train,0
824,0.0,281.18658,281.43679,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,102,,,0,,False,3,train,1
825,0.0,281.43679,281.687,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,184,,,0,,False,3,train,2
826,0.0,281.687,281.9372,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,42,,,0,,False,4,train,0
827,0.0,281.9372,282.1874,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,236,,,0,,False,0,train,1
828,0.0,282.1874,282.43761,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,2,,,0,,False,6,train,0
829,0.0,282.43761,282.68783,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,36,,,0,,False,4,train,2
830,0.0,282.68783,282.93804,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,99,,,0,,False,3,train,1
831,0.0,282.93804,283.18826,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,141,,,0,,False,2,test,0
832,0.0,283.18826,283.43848,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,204,,,0,,False,3,train,1
833,0.0,283.43848,283.68868,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,105,,,0,,False,5,test,2
834,0.0,283.68868,283.93887,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,215,,,0,,False,2,test,0
835,0.0,283.93887,284.18907,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,230,,,0,,False,3,train,2
836,0.0,284.18907,284.43927,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,33,,,0,,False,2,test,0
837,0.0,284.43927,284.68948,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,234,,,0,,False,1,train,0
838,0.0,284.68948,284.9397,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,183,,,0,,False,5,test,2
839,0.0,284.9397,285.18992,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,129,,,0,,False,3,train,1
840,0.0,285.18992,285.44013,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,151,,,0,,False,3,train,0
841,0.0,285.44013,285.69033,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,79,,,0,,False,5,test,0
842,0.0,285.69033,285.94053,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,139,,,0,,False,4,train,2
843,0.0,285.94053,286.19074,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,228,,,0,,False,2,test,0
844,0.0,286.19074,286.44094,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,16,,,0,,False,1,train,2
845,0.0,286.44094,286.69116,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022368,155,,,0,,False,3,train,1
846,0.0,286.69116,286.94138,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022368,199,,,0,,False,1,train,1
847,0.0,286.94138,287.19161,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022368,199,,,0,,False,2,test,1
848,0.0,287.19161,287.44183,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022368,127,,,0,,False,4,train,1
849,0.0,287.44183,287.69203,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,163,,,0,,False,3,train,2
850,0.0,287.69203,287.94223,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,151,,,0,,False,4,train,0
851,0.0,287.94223,288.19243,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,46,,,0,,False,3,train,0
852,0.0,288.19243,288.44263,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,130,,,0,,False,5,test,0
853,0.0,288.44263,288.69284,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,170,,,0,,False,3,train,2
854,0.0,288.69284,288.94306,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,27,,,0,,False,5,test,1
855,0.0,288.94306,289.19328,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,56,,,0,,False,3,train,1
856,0.0,289.19328,289.44349,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,135,,,0,,False,2,test,0
