ecephys_session_id,null_repeat,real_residual_full_minimum_loss,null_residual_full_minimum_loss,real_residual_physical_half_difference_deg,null_residual_physical_half_difference_deg
715093703,71,0.3771542086859788,0.6493134041506684,19.79898987322333,10.770329614269007
715093703,72,0.3771542086859788,0.7065192995478293,19.79898987322333,27.202941017470888
715093703,73,0.3771542086859788,0.6351012170327083,19.79898987322333,58.240879114244144
715093703,74,0.3771542086859788,0.731622472022584,19.79898987322333,30.265491900843113
715093703,75,0.3771542086859788,0.7158234926263467,19.79898987322333,14.142135623730951
715093703,76,0.3771542086859788,0.7022200860367626,19.79898987322333,14.422205101855956
715093703,77,0.3771542086859788,0.6543357208438855,19.79898987322333,17.88854381999832
715093703,78,0.3771542086859788,0.7209363305492541,19.79898987322333,24.08318915758459
715093703,79,0.3771542086859788,0.6687289066446839,19.79898987322333,20.396078054371138
715093703,80,0.3771542086859788,0.6943357046176569,19.79898987322333,39.84971769034255
715093703,81,0.3771542086859788,0.6321896653959724,19.79898987322333,24.0
715093703,82,0.3771542086859788,0.6792782004275029,19.79898987322333,37.20215047547655
715093703,83,0.3771542086859788,0.665570159461989,19.79898987322333,20.0
715093703,84,0.3771542086859788,0.7027612093491434,19.79898987322333,18.0
715093703,85,0.3771542086859788,0.6842419662439011,19.79898987322333,24.0
715093703,86,0.3771542086859788,0.6628540944159209,19.79898987322333,12.649110640673518
715093703,87,0.3771542086859788,0.6802397066618958,19.79898987322333,18.867962264113206
715093703,88,0.3771542086859788,0.6861478383203786,19.79898987322333,14.422205101855956
715093703,89,0.3771542086859788,0.6642215203853585,19.79898987322333,29.120439557122072
715093703,90,0.3771542086859788,0.6837609374516125,19.79898987322333,31.304951684997057
715093703,91,0.3771542086859788,0.6611449935237839,19.79898987322333,26.0
715093703,92,0.3771542086859788,0.6452046969644145,19.79898987322333,17.88854381999832
715093703,93,0.3771542086859788,0.5691635750522063,19.79898987322333,26.076809620810597
715093703,94,0.3771542086859788,0.6867540805651732,19.79898987322333,28.635642126552707
715093703,95,0.3771542086859788,0.7161402276186606,19.79898987322333,52.49761899362675
715093703,96,0.3771542086859788,0.5746427612711189,19.79898987322333,21.2602916254693
715093703,97,0.3771542086859788,0.7284310170472382,19.79898987322333,20.396078054371138
715093703,98,0.3771542086859788,0.7020934739893996,19.79898987322333,20.396078054371138
715093703,99,0.3771542086859788,0.7342751426617291,19.79898987322333,15.231546211727817
760345702,0,0.23930918049605204,0.4577766585925197,21.633307652783937,17.88854381999832
760345702,1,0.23930918049605204,0.4157539940646041,21.633307652783937,10.198039027185569
760345702,2,0.23930918049605204,0.4720200877337498,21.633307652783937,38.0
760345702,3,0.23930918049605204,0.42590653418152635,21.633307652783937,4.47213595499958
760345702,4,0.23930918049605204,0.3974915972893972,21.633307652783937,36.22154055254967
760345702,5,0.23930918049605204,0.4141117340499485,21.633307652783937,39.84971769034255
760345702,6,0.23930918049605204,0.4420258175759597,21.633307652783937,8.94427190999916
760345702,7,0.23930918049605204,0.436369417101229,21.633307652783937,39.84971769034255
760345702,8,0.23930918049605204,0.4222510567080848,21.633307652783937,34.9857113690718
760345702,9,0.23930918049605204,0.433612189166826,21.633307652783937,39.293765408777
760345702,10,0.23930918049605204,0.4105946780116214,21.633307652783937,39.293765408777
760345702,11,0.23930918049605204,0.4205732180533083,21.633307652783937,10.198039027185569
760345702,12,0.23930918049605204,0.4137823626474594,21.633307652783937,36.49657518178932
760345702,13,0.23930918049605204,0.42410159646187817,21.633307652783937,30.0
760345702,14,0.23930918049605204,0.3958518679724343,21.633307652783937,28.635642126552707
760345702,15,0.23930918049605204,0.4048758553882984,21.633307652783937,18.439088914585774
760345702,16,0.23930918049605204,0.4458198847029782,21.633307652783937,29.732137494637012
760345702,17,0.23930918049605204,0.3962241065905452,21.633307652783937,14.0
760345702,18,0.23930918049605204,0.44762923758767637,21.633307652783937,34.92849839314596
760345702,19,0.23930918049605204,0.39789640784893626,21.633307652783937,32.31098884280702
760345702,20,0.23930918049605204,0.43782393011112253,21.633307652783937,10.0
760345702,21,0.23930918049605204,0.4295480727940748,21.633307652783937,19.697715603592208
760345702,22,0.23930918049605204,0.39535819164321384,21.633307652783937,8.48528137423857
760345702,23,0.23930918049605204,0.4326554970547277,21.633307652783937,23.323807579381203
