site,subject_id,map,azimuth_deg,elevation_deg,estimate,estimate_log2,local_units,supported,source_units,source_probes
site9,817335,sf,26,26,0.106238,-3.23462,31,True,128,4
site9,817335,sf,28,26,0.108196,-3.20828,28,True,128,4
site9,817335,sf,30,26,0.109941,-3.18519,18,True,128,4
site9,817335,sf,32,26,0.111169,-3.16918,12,True,128,4
site9,817335,sf,34,26,0.111467,-3.16532,11,True,128,4
site9,817335,sf,36,26,,,8,False,128,4
site9,817335,sf,38,26,,,6,False,128,4
site9,817335,sf,40,26,,,5,False,128,4
site9,817335,sf,42,26,,,4,False,128,4
site9,817335,sf,44,26,,,7,False,128,4
site9,817335,sf,46,26,0.0868519,-3.5253,10,True,128,4
site9,817335,sf,48,26,0.0825526,-3.59854,12,True,128,4
site9,817335,sf,50,26,0.0792758,-3.65697,12,True,128,4
site9,817335,sf,52,26,0.0769035,-3.70081,14,True,128,4
site9,817335,sf,54,26,0.0752366,-3.73242,14,True,128,4
site9,817335,sf,56,26,0.0740752,-3.75487,16,True,128,4
site9,817335,sf,58,26,0.0732523,-3.77098,16,True,128,4
site9,817335,sf,60,26,0.0726398,-3.7831,17,True,128,4
site9,817335,sf,62,26,0.0721445,-3.79297,19,True,128,4
site9,817335,sf,64,26,0.0717008,-3.80187,20,True,128,4
site9,817335,sf,66,26,0.0712642,-3.81068,19,True,128,4
site9,817335,sf,68,26,0.070806,-3.81998,22,True,128,4
site9,817335,sf,70,26,0.0703091,-3.83014,23,True,128,4
site9,817335,sf,72,26,0.069765,-3.84135,26,True,128,4
site9,817335,sf,74,26,0.0691714,-3.85368,24,True,128,4
site9,817335,sf,76,26,0.0685299,-3.86712,23,True,128,4
site9,817335,sf,78,26,0.0678445,-3.88162,23,True,128,4
site9,817335,sf,80,26,0.0671201,-3.89711,18,True,128,4
site9,817335,sf,82,26,0.0663616,-3.91351,17,True,128,4
site9,817335,sf,84,26,0.0655739,-3.93073,15,True,128,4
site9,817335,sf,86,26,0.0647616,-3.94872,15,True,128,4
site9,817335,sf,88,26,0.0639289,-3.96739,15,True,128,4
site9,817335,sf,90,26,0.06308,-3.98667,13,True,128,4
site9,817335,sf,10,28,0.0949549,-3.39661,31,True,128,4
site9,817335,sf,12,28,0.0959398,-3.38173,32,True,128,4
site9,817335,sf,14,28,0.0970735,-3.36478,34,True,128,4
site9,817335,sf,16,28,0.0983733,-3.34559,35,True,128,4
site9,817335,sf,18,28,0.0998537,-3.32404,35,True,128,4
site9,817335,sf,20,28,0.101523,-3.30013,34,True,128,4
site9,817335,sf,22,28,0.103374,-3.27405,34,True,128,4
site9,817335,sf,24,28,0.105378,-3.24635,33,True,128,4
site9,817335,sf,26,28,0.107461,-3.21811,29,True,128,4
site9,817335,sf,28,28,0.109483,-3.19122,25,True,128,4
site9,817335,sf,30,28,0.111205,-3.1687,18,True,128,4
site9,817335,sf,32,28,0.11227,-3.15496,12,True,128,4
site9,817335,sf,34,28,,,9,False,128,4
site9,817335,sf,36,28,,,7,False,128,4
site9,817335,sf,38,28,,,6,False,128,4
site9,817335,sf,40,28,,,5,False,128,4
site9,817335,sf,42,28,,,5,False,128,4
site9,817335,sf,44,28,0.090233,-3.4702,10,True,128,4
site9,817335,sf,46,28,0.0850227,-3.55601,12,True,128,4
site9,817335,sf,48,28,0.0808757,-3.62815,13,True,128,4
site9,817335,sf,50,28,0.0777969,-3.68414,14,True,128,4
site9,817335,sf,52,28,0.0756118,-3.72524,15,True,128,4
site9,817335,sf,54,28,0.0740958,-3.75447,17,True,128,4
site9,817335,sf,56,28,0.0730413,-3.77514,19,True,128,4
site9,817335,sf,58,28,0.0722822,-3.79022,18,True,128,4
site9,817335,sf,60,28,0.0716947,-3.80199,19,True,128,4
site9,817335,sf,62,28,0.0711909,-3.81216,21,True,128,4
site9,817335,sf,64,28,0.070711,-3.82192,23,True,128,4
site9,817335,sf,66,28,0.0702165,-3.83205,22,True,128,4
site9,817335,sf,68,28,0.0696851,-3.84301,22,True,128,4
site9,817335,sf,70,28,0.0691066,-3.85503,25,True,128,4
site9,817335,sf,72,28,0.0684794,-3.86819,27,True,128,4
site9,817335,sf,74,28,0.0678079,-3.8824,28,True,128,4
site9,817335,sf,76,28,0.0670995,-3.89755,26,True,128,4
site9,817335,sf,78,28,0.0663626,-3.91349,24,True,128,4
site9,817335,sf,80,28,0.0656048,-3.93006,21,True,128,4
site9,817335,sf,82,28,0.0648321,-3.94715,20,True,128,4
site9,817335,sf,84,28,0.064049,-3.96468,16,True,128,4
site9,817335,sf,86,28,0.0632584,-3.9826,16,True,128,4
site9,817335,sf,88,28,0.0624622,-4.00087,16,True,128,4
site9,817335,sf,90,28,0.061662,-4.01947,15,True,128,4
site9,817335,sf,10,30,0.0954026,-3.38983,31,True,128,4
site9,817335,sf,12,30,0.096468,-3.37381,31,True,128,4
site9,817335,sf,14,30,0.0976925,-3.35561,34,True,128,4
site9,817335,sf,16,30,0.0990932,-3.33507,34,True,128,4
site9,817335,sf,18,30,0.100684,-3.3121,34,True,128,4
site9,817335,sf,20,30,0.102468,-3.28675,34,True,128,4
site9,817335,sf,22,30,0.104434,-3.25933,32,True,128,4
site9,817335,sf,24,30,0.10654,-3.23054,30,True,128,4
site9,817335,sf,26,30,0.10869,-3.2017,27,True,128,4
site9,817335,sf,28,30,0.110714,-3.17509,20,True,128,4
site9,817335,sf,30,30,0.112331,-3.15417,17,True,128,4
site9,817335,sf,32,30,0.113136,-3.14387,12,True,128,4
site9,817335,sf,34,30,0.11264,-3.15021,11,True,128,4
site9,817335,sf,36,30,,,8,False,128,4
site9,817335,sf,38,30,,,6,False,128,4
site9,817335,sf,40,30,,,5,False,128,4
site9,817335,sf,42,30,,,7,False,128,4
site9,817335,sf,44,30,0.0886213,-3.4962,11,True,128,4
site9,817335,sf,46,30,0.0835871,-3.58058,13,True,128,4
site9,817335,sf,48,30,0.0796891,-3.64947,14,True,128,4
site9,817335,sf,50,30,0.0768563,-3.70169,17,True,128,4
site9,817335,sf,52,30,0.074878,-3.73931,20,True,128,4
site9,817335,sf,54,30,0.0735186,-3.76575,20,True,128,4
site9,817335,sf,56,30,0.0725723,-3.78444,21,True,128,4
site9,817335,sf,58,30,0.0718784,-3.7983,20,True,128,4
site9,817335,sf,60,30,0.0713192,-3.80957,21,True,128,4
site9,817335,sf,62,30,0.070812,-3.81986,24,True,128,4
site9,817335,sf,64,30,0.0703016,-3.8303,23,True,128,4
site9,817335,sf,66,30,0.069754,-3.84158,23,True,128,4
site9,817335,sf,68,30,0.0691516,-3.85409,23,True,128,4
site9,817335,sf,70,30,0.068489,-3.86798,26,True,128,4
site9,817335,sf,72,30,0.0677705,-3.8832,28,True,128,4
site9,817335,sf,74,30,0.0670062,-3.89956,29,True,128,4
site9,817335,sf,76,30,0.0662093,-3.91682,28,True,128,4
site9,817335,sf,78,30,0.0653932,-3.93472,23,True,128,4
site9,817335,sf,80,30,0.0645696,-3.953,21,True,128,4
site9,817335,sf,82,30,0.0637473,-3.97149,20,True,128,4
site9,817335,sf,84,30,0.0629317,-3.99007,19,True,128,4
site9,817335,sf,86,30,0.0621257,-4.00866,16,True,128,4
site9,817335,sf,88,30,0.0613302,-4.02726,16,True,128,4
site9,817335,sf,90,30,0.060545,-4.04585,15,True,128,4
site9,817335,sf,10,32,0.0959809,-3.38111,29,True,128,4
site9,817335,sf,12,32,0.0971286,-3.36396,31,True,128,4
site9,817335,sf,14,32,0.0984439,-3.34455,32,True,128,4
site9,817335,sf,16,32,0.0999431,-3.32275,33,True,128,4
site9,817335,sf,18,32,0.101637,-3.2985,32,True,128,4
site9,817335,sf,20,32,0.103526,-3.27194,32,True,128,4
site9,817335,sf,22,32,0.105587,-3.2435,28,True,128,4
site9,817335,sf,24,32,0.107762,-3.21407,28,True,128,4
site9,817335,sf,26,32,0.109935,-3.18528,25,True,128,4
site9,817335,sf,28,32,0.111899,-3.15974,17,True,128,4
site9,817335,sf,30,32,0.113332,-3.14137,14,True,128,4
site9,817335,sf,32,32,0.113795,-3.13549,13,True,128,4
site9,817335,sf,34,32,,,9,False,128,4
site9,817335,sf,36,32,,,7,False,128,4
site9,817335,sf,38,32,,,6,False,128,4
site9,817335,sf,40,32,,,7,False,128,4
site9,817335,sf,42,32,,,9,False,128,4
site9,817335,sf,44,32,0.0873482,-3.51708,12,True,128,4
site9,817335,sf,46,32,0.0825845,-3.59798,14,True,128,4
site9,817335,sf,48,32,0.0789779,-3.66241,17,True,128,4
site9,817335,sf,50,32,0.076402,-3.71025,19,True,128,4
site9,817335,sf,52,32,0.0746267,-3.74416,20,True,128,4
site9,817335,sf,54,32,0.0734166,-3.76775,20,True,128,4
site9,817335,sf,56,32,0.0725727,-3.78443,21,True,128,4
site9,817335,sf,58,32,0.0719421,-3.79702,22,True,128,4
site9,817335,sf,60,32,0.0714131,-3.80767,25,True,128,4
site9,817335,sf,62,32,0.0709081,-3.81791,27,True,128,4
site9,817335,sf,64,32,0.0703752,-3.82879,26,True,128,4
site9,817335,sf,66,32,0.0697834,-3.84097,25,True,128,4
site9,817335,sf,68,32,0.0691182,-3.85479,27,True,128,4
site9,817335,sf,70,32,0.0683778,-3.87033,30,True,128,4
site9,817335,sf,72,32,0.0675702,-3.88747,30,True,128,4
site9,817335,sf,74,32,0.0667105,-3.90594,31,True,128,4
site9,817335,sf,76,32,0.0658168,-3.9254,30,True,128,4
site9,817335,sf,78,32,0.0649075,-3.94547,27,True,128,4
site9,817335,sf,80,32,0.0639989,-3.96581,23,True,128,4
site9,817335,sf,82,32,0.0631034,-3.98614,20,True,128,4
site9,817335,sf,84,32,0.0622287,-4.00628,20,True,128,4
site9,817335,sf,86,32,0.0613789,-4.02611,18,True,128,4
site9,817335,sf,88,32,0.0605548,-4.04562,16,True,128,4
site9,817335,sf,90,32,0.0597553,-4.06479,15,True,128,4
site9,817335,sf,10,34,0.0967008,-3.37033,25,True,128,4
site9,817335,sf,12,34,0.0979316,-3.35208,28,True,128,4
site9,817335,sf,14,34,0.0993366,-3.33153,28,True,128,4
site9,817335,sf,16,34,0.10093,-3.30857,30,True,128,4
site9,817335,sf,18,34,0.102719,-3.28322,28,True,128,4
site9,817335,sf,20,34,0.104697,-3.25571,28,True,128,4
site9,817335,sf,22,34,0.106829,-3.22662,27,True,128,4
site9,817335,sf,24,34,0.10904,-3.19707,24,True,128,4
site9,817335,sf,26,34,0.111186,-3.16895,19,True,128,4
site9,817335,sf,28,34,0.113029,-3.14524,16,True,128,4
site9,817335,sf,30,34,0.114211,-3.13023,11,True,128,4
site9,817335,sf,32,34,0.114273,-3.12944,12,True,128,4
site9,817335,sf,34,34,,,9,False,128,4
site9,817335,sf,36,34,,,7,False,128,4
site9,817335,sf,38,34,,,6,False,128,4
site9,817335,sf,40,34,,,9,False,128,4
site9,817335,sf,42,34,0.0919916,-3.44235,13,True,128,4
site9,817335,sf,44,34,0.0864527,-3.53194,12,True,128,4
site9,817335,sf,46,34,0.0820034,-3.60817,18,True,128,4
site9,817335,sf,48,34,0.0786953,-3.66758,18,True,128,4
site9,817335,sf,50,34,0.0763661,-3.71092,19,True,128,4
site9,817335,sf,52,34,0.0747792,-3.74122,20,True,128,4
site9,817335,sf,54,34,0.0737057,-3.76208,20,True,128,4
site9,817335,sf,56,34,0.0729563,-3.77682,22,True,128,4
site9,817335,sf,58,34,0.072386,-3.78815,25,True,128,4
site9,817335,sf,60,34,0.0718893,-3.79808,25,True,128,4
site9,817335,sf,62,34,0.0713922,-3.80809,27,True,128,4
site9,817335,sf,64,34,0.0708459,-3.81917,28,True,128,4
site9,817335,sf,66,34,0.070221,-3.83195,27,True,128,4
site9,817335,sf,68,34,0.0695049,-3.84674,28,True,128,4
site9,817335,sf,70,34,0.0686979,-3.86359,30,True,128,4
site9,817335,sf,72,34,0.0678108,-3.88234,31,True,128,4
site9,817335,sf,74,34,0.0668619,-3.90267,30,True,128,4
site9,817335,sf,76,34,0.0658735,-3.92416,29,True,128,4
site9,817335,sf,78,34,0.0648684,-3.94634,27,True,128,4
site9,817335,sf,80,34,0.0638671,-3.96878,23,True,128,4
site9,817335,sf,82,34,0.0628858,-3.99112,21,True,128,4
site9,817335,sf,84,34,0.0619355,-4.01309,19,True,128,4
site9,817335,sf,86,34,0.0610221,-4.03452,17,True,128,4
site9,817335,sf,88,34,0.0601475,-4.05535,16,True,128,4
site9,817335,sf,90,34,0.0593106,-4.07557,12,True,128,4
site9,817335,sf,10,36,0.0975625,-3.35753,20,True,128,4
site9,817335,sf,12,36,0.0988752,-3.33825,23,True,128,4
site9,817335,sf,14,36,0.100366,-3.31666,23,True,128,4
site9,817335,sf,16,36,0.102046,-3.2927,24,True,128,4
site9,817335,sf,18,36,0.103918,-3.26648,24,True,128,4
site9,817335,sf,20,36,0.105965,-3.23834,25,True,128,4
site9,817335,sf,22,36,0.108141,-3.20902,22,True,128,4
site9,817335,sf,24,36,0.110349,-3.17985,21,True,128,4
site9,817335,sf,26,36,0.112421,-3.15302,15,True,128,4
site9,817335,sf,28,36,0.114086,-3.13181,14,True,128,4
site9,817335,sf,30,36,0.114963,-3.12076,11,True,128,4
site9,817335,sf,32,36,0.114593,-3.12541,10,True,128,4
site9,817335,sf,34,36,,,9,False,128,4
site9,817335,sf,36,36,,,8,False,128,4
site9,817335,sf,38,36,,,8,False,128,4
site9,817335,sf,40,36,0.0972034,-3.36285,10,True,128,4
site9,817335,sf,42,36,0.0911674,-3.45534,13,True,128,4
site9,817335,sf,44,36,0.0859304,-3.54069,13,True,128,4
site9,817335,sf,46,36,0.0818051,-3.61167,17,True,128,4
site9,817335,sf,48,36,0.0787826,-3.66598,19,True,128,4
site9,817335,sf,50,36,0.0766802,-3.705,19,True,128,4
site9,817335,sf,52,36,0.0752633,-3.73191,20,True,128,4
site9,817335,sf,54,36,0.0743129,-3.75024,21,True,128,4
site9,817335,sf,56,36,0.0736498,-3.76318,22,True,128,4
site9,817335,sf,58,36,0.073137,-3.77325,25,True,128,4
site9,817335,sf,60,36,0.0726744,-3.78241,26,True,128,4
site9,817335,sf,62,36,0.0721912,-3.79203,26,True,128,4
site9,817335,sf,64,36,0.0716404,-3.80308,29,True,128,4
site9,817335,sf,66,36,0.070994,-3.81616,30,True,128,4
site9,817335,sf,68,36,0.0702402,-3.83156,28,True,128,4
site9,817335,sf,70,36,0.0693805,-3.84933,30,True,128,4
site9,817335,sf,72,36,0.0684274,-3.86928,30,True,128,4
site9,817335,sf,74,36,0.0674013,-3.89108,29,True,128,4
site9,817335,sf,76,36,0.0663276,-3.91425,28,True,128,4
site9,817335,sf,78,36,0.0652324,-3.93827,25,True,128,4
site9,817335,sf,80,36,0.0641401,-3.96263,22,True,128,4
site9,817335,sf,82,36,0.0630703,-3.9869,18,True,128,4
site9,817335,sf,84,36,0.0620372,-4.01072,17,True,128,4
site9,817335,sf,86,36,0.0610491,-4.03389,16,True,128,4
site9,817335,sf,88,36,0.0601096,-4.05626,15,True,128,4
site9,817335,sf,90,36,0.0592183,-4.07781,11,True,128,4
site9,817335,sf,10,38,0.0985538,-3.34294,16,True,128,4
site9,817335,sf,12,38,0.0999442,-3.32273,18,True,128,4
site9,817335,sf,14,38,0.101513,-3.30026,19,True,128,4
site9,817335,sf,16,38,0.103269,-3.27552,20,True,128,4
site9,817335,sf,18,38,0.105206,-3.24871,18,True,128,4
site9,817335,sf,20,38,0.107299,-3.22029,20,True,128,4
site9,817335,sf,22,38,0.109487,-3.19117,19,True,128,4
site9,817335,sf,24,38,0.111653,-3.16291,15,True,128,4
site9,817335,sf,26,38,0.113604,-3.13791,13,True,128,4
site9,817335,sf,28,38,0.115046,-3.11972,10,True,128,4
site9,817335,sf,30,38,,,9,False,128,4
site9,817335,sf,32,38,,,9,False,128,4
site9,817335,sf,34,38,,,9,False,128,4
site9,817335,sf,36,38,,,8,False,128,4
site9,817335,sf,38,38,0.102539,-3.28575,10,True,128,4
site9,817335,sf,40,38,0.0964587,-3.37395,11,True,128,4
site9,817335,sf,42,38,0.0906677,-3.46327,12,True,128,4
site9,817335,sf,44,38,0.0857522,-3.54368,14,True,128,4
site9,817335,sf,46,38,0.0819403,-3.60928,16,True,128,4
site9,817335,sf,48,38,0.079181,-3.6587,19,True,128,4
site9,817335,sf,50,38,0.0772824,-3.69372,19,True,128,4
site9,817335,sf,52,38,0.076017,-3.71754,21,True,128,4
site9,817335,sf,54,38,0.0751768,-3.73357,21,True,128,4
site9,817335,sf,56,38,0.0745927,-3.74482,24,True,128,4
site9,817335,sf,58,38,0.0741351,-3.7537,25,True,128,4
site9,817335,sf,60,38,0.0737082,-3.76203,26,True,128,4
site9,817335,sf,62,38,0.073244,-3.77114,27,True,128,4
site9,817335,sf,64,38,0.072697,-3.78196,28,True,128,4
site9,817335,sf,66,38,0.0720399,-3.79506,31,True,128,4
site9,817335,sf,68,38,0.0712613,-3.81074,30,True,128,4
site9,817335,sf,70,38,0.0703633,-3.82903,30,True,128,4
site9,817335,sf,72,38,0.0693592,-3.84977,30,True,128,4
site9,817335,sf,74,38,0.068271,-3.87258,27,True,128,4
site9,817335,sf,76,38,0.0671258,-3.89699,25,True,128,4
site9,817335,sf,78,38,0.0659522,-3.92244,23,True,128,4
site9,817335,sf,80,38,0.0647773,-3.94837,22,True,128,4
site9,817335,sf,82,38,0.0636239,-3.97429,16,True,128,4
site9,817335,sf,84,38,0.0625089,-3.9998,16,True,128,4
site9,817335,sf,86,38,0.061443,-4.02461,16,True,128,4
site9,817335,sf,88,38,0.0604316,-4.04855,14,True,128,4
site9,817335,sf,90,38,0.0594757,-4.07155,13,True,128,4
site9,817335,sf,10,40,0.0996501,-3.32698,14,True,128,4
site9,817335,sf,12,40,0.10111,-3.306,14,True,128,4
site9,817335,sf,14,40,0.102746,-3.28284,15,True,128,4
site9,817335,sf,16,40,0.104561,-3.25758,15,True,128,4
site9,817335,sf,18,40,0.106543,-3.2305,16,True,128,4
site9,817335,sf,20,40,0.108654,-3.20218,12,True,128,4
site9,817335,sf,22,40,0.110821,-3.1737,12,True,128,4
site9,817335,sf,24,40,0.112908,-3.14679,11,True,128,4
site9,817335,sf,26,40,0.1147,-3.12406,10,True,128,4
site9,817335,sf,28,40,0.115887,-3.1092,10,True,128,4
site9,817335,sf,30,40,,,9,False,128,4
site9,817335,sf,32,40,,,9,False,128,4
site9,817335,sf,34,40,,,8,False,128,4
site9,817335,sf,36,40,,,8,False,128,4
site9,817335,sf,38,40,,,9,False,128,4
site9,817335,sf,40,40,0.0959841,-3.38106,10,True,128,4
site9,817335,sf,42,40,0.090474,-3.46635,13,True,128,4
site9,817335,sf,44,40,0.0858781,-3.54157,13,True,128,4
site9,817335,sf,46,40,0.0823585,-3.60194,16,True,128,4
site9,817335,sf,48,40,0.0798368,-3.6468,18,True,128,4
site9,817335,sf,50,40,0.0781194,-3.67818,20,True,128,4
site9,817335,sf,52,40,0.0769883,-3.69922,21,True,128,4
site9,817335,sf,54,40,0.076247,-3.71318,21,True,128,4
site9,817335,sf,56,40,0.0757356,-3.72288,24,True,128,4
site9,817335,sf,58,40,0.0753307,-3.73062,26,True,128,4
site9,817335,sf,60,40,0.0749408,-3.73811,26,True,128,4
site9,817335,sf,62,40,0.0744999,-3.74662,27,True,128,4
site9,817335,sf,64,40,0.0739636,-3.75704,27,True,128,4
site9,817335,sf,66,40,0.0733051,-3.76994,30,True,128,4
site9,817335,sf,68,40,0.0725133,-3.78561,30,True,128,4
site9,817335,sf,70,40,0.0715905,-3.80409,30,True,128,4
site9,817335,sf,72,40,0.0705505,-3.8252,29,True,128,4
site9,817335,sf,74,40,0.069416,-3.84859,26,True,128,4
site9,817335,sf,76,40,0.0682152,-3.87376,24,True,128,4
site9,817335,sf,78,40,0.0669783,-3.90016,21,True,128,4
site9,817335,sf,80,40,0.0657342,-3.92721,22,True,128,4
site9,817335,sf,82,40,0.0645077,-3.95438,16,True,128,4
site9,817335,sf,84,40,0.063318,-3.98124,16,True,128,4
site9,817335,sf,86,40,0.0621778,-4.00746,15,True,128,4
site9,817335,sf,88,40,0.0610944,-4.03282,15,True,128,4
site9,817335,sf,90,40,0.0600702,-4.05721,12,True,128,4
site9,817335,sf,10,42,0.100816,-3.31021,10,True,128,4
site9,817335,sf,12,42,0.102334,-3.28865,11,True,128,4
site9,817335,sf,14,42,0.104022,-3.26504,11,True,128,4
site9,817335,sf,16,42,0.105877,-3.23955,10,True,128,4
site9,817335,sf,18,42,0.107879,-3.21252,10,True,128,4
site9,817335,sf,20,42,0.109982,-3.18467,10,True,128,4
site9,817335,sf,22,42,0.112096,-3.1572,10,True,128,4
site9,817335,sf,24,42,,,9,False,128,4
site9,817335,sf,26,42,,,9,False,128,4
site9,817335,sf,28,42,,,9,False,128,4
site9,817335,sf,30,42,,,7,False,128,4
site9,817335,sf,32,42,,,7,False,128,4
site9,817335,sf,34,42,,,7,False,128,4
site9,817335,sf,36,42,,,8,False,128,4
site9,817335,sf,38,42,,,9,False,128,4
site9,817335,sf,40,42,0.0957717,-3.38426,10,True,128,4
site9,817335,sf,42,42,0.0905559,-3.46505,13,True,128,4
site9,817335,sf,44,42,0.0862654,-3.53507,13,True,128,4
site9,817335,sf,46,42,0.0830128,-3.59052,15,True,128,4
site9,817335,sf,48,42,0.0807031,-3.63123,16,True,128,4
site9,817335,sf,50,42,0.079146,-3.65934,19,True,128,4
site9,817335,sf,52,42,0.0781342,-3.6779,20,True,128,4
site9,817335,sf,54,42,0.0774819,-3.69,21,True,128,4
site9,817335,sf,56,42,0.0770375,-3.6983,24,True,128,4
site9,817335,sf,58,42,0.0766832,-3.70495,26,True,128,4
site9,817335,sf,60,42,0.0763308,-3.71159,27,True,128,4
site9,817335,sf,62,42,0.0759163,-3.71945,27,True,128,4
site9,817335,sf,64,42,0.075396,-3.72937,27,True,128,4
site9,817335,sf,66,42,0.0747437,-3.7419,29,True,128,4
site9,817335,sf,68,42,0.0739484,-3.75734,28,True,128,4
site9,817335,sf,70,42,0.0730126,-3.77571,28,True,128,4
site9,817335,sf,72,42,0.0719505,-3.79685,28,True,128,4
site9,817335,sf,74,42,0.070785,-3.82041,26,True,128,4
site9,817335,sf,76,42,0.0695449,-3.84591,22,True,128,4
site9,817335,sf,78,42,0.0682611,-3.87279,20,True,128,4
site9,817335,sf,80,42,0.0669635,-3.90048,19,True,128,4
site9,817335,sf,82,42,0.0656782,-3.92844,15,True,128,4
site9,817335,sf,84,42,0.0644257,-3.95622,15,True,128,4
site9,817335,sf,86,42,0.0632202,-3.98347,13,True,128,4
site9,817335,sf,88,42,0.0620704,-4.00995,12,True,128,4
site9,817335,sf,90,42,0.06098,-4.03552,10,True,128,4
site9,817335,sf,10,44,,,7,False,128,4
site9,817335,sf,12,44,,,8,False,128,4
site9,817335,sf,14,44,,,9,False,128,4
site9,817335,sf,16,44,,,9,False,128,4
site9,817335,sf,18,44,0.109164,-3.19543,10,True,128,4
site9,817335,sf,20,44,,,9,False,128,4
site9,817335,sf,22,44,,,9,False,128,4
site9,817335,sf,24,44,,,9,False,128,4
site9,817335,sf,26,44,,,8,False,128,4
site9,817335,sf,28,44,,,8,False,128,4
site9,817335,sf,30,44,,,6,False,128,4
site9,817335,sf,32,44,,,7,False,128,4
site9,817335,sf,34,44,,,7,False,128,4
site9,817335,sf,36,44,,,8,False,128,4
site9,817335,sf,38,44,,,9,False,128,4
site9,817335,sf,40,44,0.0958025,-3.38379,10,True,128,4
site9,817335,sf,42,44,0.0908793,-3.4599,12,True,128,4
site9,817335,sf,44,44,0.0868734,-3.52494,13,True,128,4
site9,817335,sf,46,44,0.0838613,-3.57585,14,True,128,4
site9,817335,sf,48,44,0.0817397,-3.61282,16,True,128,4
site9,817335,sf,50,44,0.0803243,-3.63802,17,True,128,4
site9,817335,sf,52,44,0.0794185,-3.65438,17,True,128,4
site9,817335,sf,54,44,0.0788466,-3.66481,20,True,128,4
site9,817335,sf,56,44,0.0784641,-3.67182,23,True,128,4
site9,817335,sf,58,44,0.0781582,-3.67746,24,True,128,4
site9,817335,sf,60,44,0.0778433,-3.68328,26,True,128,4
site9,817335,sf,62,44,0.0774571,-3.69046,26,True,128,4
site9,817335,sf,64,44,0.0769566,-3.69981,27,True,128,4
site9,817335,sf,66,44,0.0763161,-3.71187,27,True,128,4
site9,817335,sf,68,44,0.0755249,-3.7269,26,True,128,4
site9,817335,sf,70,44,0.0745859,-3.74495,26,True,128,4
site9,817335,sf,72,44,0.0735134,-3.76585,26,True,128,4
site9,817335,sf,74,44,0.0723307,-3.78925,24,True,128,4
site9,817335,sf,76,44,0.0710665,-3.81469,20,True,128,4
site9,817335,sf,78,44,0.0697523,-3.84162,17,True,128,4
site9,817335,sf,80,44,0.0684179,-3.86948,18,True,128,4
site9,817335,sf,82,44,0.06709,-3.89776,14,True,128,4
site9,817335,sf,84,44,0.0657894,-3.926,13,True,128,4
site9,817335,sf,86,44,0.0645314,-3.95385,11,True,128,4
site9,817335,sf,88,44,0.0633254,-3.98107,10,True,128,4
site9,817335,sf,90,44,0.0621759,-4.0075,10,True,128,4
site9,817335,sf,10,46,,,4,False,128,4
site9,817335,sf,12,46,,,6,False,128,4
site9,817335,sf,14,46,,,6,False,128,4
site9,817335,sf,16,46,,,9,False,128,4
site9,817335,sf,18,46,,,9,False,128,4
site9,817335,sf,20,46,,,9,False,128,4
site9,817335,sf,22,46,,,8,False,128,4
site9,817335,sf,24,46,,,7,False,128,4
site9,817335,sf,26,46,,,7,False,128,4
site9,817335,sf,28,46,,,6,False,128,4
site9,817335,sf,30,46,,,6,False,128,4
site9,817335,sf,32,46,,,7,False,128,4
site9,817335,sf,34,46,,,7,False,128,4
site9,817335,sf,36,46,,,7,False,128,4
site9,817335,sf,38,46,,,8,False,128,4
site9,817335,sf,40,46,0.0960517,-3.38004,10,True,128,4
site9,817335,sf,42,46,0.0914099,-3.45151,11,True,128,4
site9,817335,sf,44,46,0.0876646,-3.51186,12,True,128,4
site9,817335,sf,46,46,0.0848676,-3.55864,12,True,128,4
site9,817335,sf,48,46,0.0829122,-3.59227,16,True,128,4
site9,817335,sf,50,46,0.0816221,-3.6149,17,True,128,4
site9,817335,sf,52,46,0.080811,-3.62931,16,True,128,4
site9,817335,sf,54,46,0.0803118,-3.63824,17,True,128,4
site9,817335,sf,56,46,0.0799866,-3.6441,22,True,128,4
site9,817335,sf,58,46,0.0797266,-3.64879,22,True,128,4
site9,817335,sf,60,46,0.0794486,-3.65384,25,True,128,4
site9,817335,sf,62,46,0.0790914,-3.66034,25,True,128,4
site9,817335,sf,64,46,0.078613,-3.66909,25,True,128,4
site9,817335,sf,66,46,0.0779881,-3.6806,26,True,128,4
site9,817335,sf,68,46,0.0772066,-3.69513,26,True,128,4
site9,817335,sf,70,46,0.0762718,-3.71271,25,True,128,4
site9,817335,sf,72,46,0.0751985,-3.73315,24,True,128,4
site9,817335,sf,74,46,0.0740102,-3.75613,21,True,128,4
site9,817335,sf,76,46,0.0727357,-3.78119,17,True,128,4
site9,817335,sf,78,46,0.0714061,-3.80781,16,True,128,4
site9,817335,sf,80,46,0.0700513,-3.83544,14,True,128,4
site9,817335,sf,82,46,0.0686973,-3.8636,12,True,128,4
site9,817335,sf,84,46,0.0673651,-3.89185,10,True,128,4
site9,817335,sf,86,46,0.0660698,-3.91987,10,True,128,4
site9,817335,sf,88,46,0.0648208,-3.9474,10,True,128,4
site9,817335,sf,90,46,0.0636234,-3.9743,10,True,128,4
site9,817335,sf,10,48,,,4,False,128,4
site9,817335,sf,12,48,,,4,False,128,4
site9,817335,sf,14,48,,,5,False,128,4
site9,817335,sf,16,48,,,6,False,128,4
site9,817335,sf,18,48,,,7,False,128,4
site9,817335,sf,20,48,,,7,False,128,4
site9,817335,sf,22,48,,,7,False,128,4
