unit_id,site,site_number,subject_id,probe,pilot_qc,default_qc,rf_baseline_spikes,rf_amplitude_spikes,rf_center_x_deg,rf_center_y_deg,rf_sigma_major_deg,rf_sigma_minor_deg,rf_theta_deg,rf_deviance,rf_null_deviance,rf_pseudo_r2,rf_lrt_p,rf_fit_success,rf_fit_evaluations,rf_center_on_screen,rf_split_half_r,rf_split_half_spearman_brown,rf_reliability_p,rf_presentations,rf_position_cells,rf_lrt_q,rf_reliability_q,rf_model_supported,supported_rf_center_x_deg,supported_rf_center_y_deg,azimuth_deg,elevation_deg,rf_area_deg2,log2_rf_area,inferred_row,inferred_col
2001167,site2,2,816305,B,True,True,0.3445252,0.3925308,19.6883,20.6917,19.45058,15.52534,-21.03505,349.8861,466.3881,0.2497962,8.838984000000001e-23,True,13,True,0.5912492,0.7431258,3.09567e-09,4860,81,2.632528e-22,1.122852e-08,True,19.6883,20.6917,67.51709646972657,19.166179781036377,948.6883091115803,9.889790358410874,294,244
2001184,site2,2,816305,B,True,True,2.484946,1.324996,-2.986705,3.501306,35.76432,5.595291,-59.17942,841.0533,1011.281,0.1683288,4.024329e-34,True,52,True,0.6003756,0.7502934,1.567706e-09,4860,81,1.420334e-33,5.786786e-09,True,-2.986705,3.501306,44.84209146972656,1.9757857810363775,628.669691087057,9.296158400525208,248,229
2001187,site2,2,816305,B,True,True,1.055533,1.131905,27.9602,33.99205,30.50621,9.496755,4.064907,271.4945,565.0925,0.5195575,1.924556e-60,True,17,True,0.5221131,0.6860372,2.881677e-07,4860,81,8.886973000000001e-60,9.363988e-07,True,27.9602,33.99205,75.78899646972656,32.46652978103638,910.1508150496865,9.82996181431287,333,250
2001189,site2,2,816305,B,True,True,0.5410439,1.179548,16.35546,29.23782,9.915953,6.500456,47.32913,242.075,438.5872,0.4480572,1.0482380000000001e-39,True,14,True,0.5674541,0.7240456,1.658089e-08,4860,81,3.9582730000000003e-39,5.770293e-08,True,16.35546,29.23782,64.18425646972656,27.71229978103638,202.5014583975256,7.661788487971005,317,232
2001213,site2,2,816305,B,True,True,1.176943,0.9551986,21.98199,19.05435,7.521548,5.130681,-44.214,208.457,254.4247,0.1806729,3.00479e-08,True,19,True,0.4929378,0.6603595,1.469351e-06,4860,81,6.349022e-08,4.552998e-06,True,21.98199,19.05435,69.81078646972657,17.52882978103638,121.23614467916943,6.921676069900736,290,249
2001218,site2,2,816305,B,True,True,0.3856225,1.994219,22.24485,24.16702,9.797027,3.556563,18.87832,278.6081,569.7095,0.5109647,6.593149000000001e-60,True,24,True,0.6300871,0.7730717,1.46479e-10,4860,81,3.024167e-59,5.737393e-10,True,22.24485,24.16702,70.07364646972655,22.64149978103638,109.46484935149762,6.7743238650120485,305,245
2001227,site2,2,816305,B,True,True,0.3220638,4.033262,16.09275,15.29325,7.523156,5.727425,-16.50275,222.6892,1518.08,0.8533087,1.077509e-276,True,25,True,0.8872243,0.9402426,1.441418e-28,4860,81,1.3014029999999999e-275,1.4707970000000001e-27,True,16.09275,15.29325,63.921546469726565,13.767729781036378,135.36592365975403,7.080720797561829,281,243
2001229,site2,2,816305,B,True,True,0.476082,0.8611814,-18.49218,34.63946,10.4099,4.26859,-21.48346,283.6173,365.9262,0.2249332,1.190529e-15,True,31,True,0.3523048,0.5210435,0.0006286685,4860,81,3.160061e-15,0.001588528,True,-18.49218,34.63946,29.33661646972656,33.11393978103638,139.59853893869663,7.125140031917366,315,180
2001261,site2,2,816305,B,True,True,0.02746525,0.2979044,19.12266,20.95415,9.88994,6.289674,-90.0,132.9885,255.8926,0.4802958,3.998307e-24,True,21,True,0.5692978,0.7255446,1.462803e-08,4860,81,1.2210840000000001e-23,5.101764e-08,True,19.12266,20.95415,66.95145646972657,19.428629781036378,195.42119544362313,7.610443140720043,295,243
2001265,site2,2,816305,B,True,True,0.04578359,2.450247,32.37111,22.19862,9.851351,6.099914,61.53429,132.2522,1816.655,0.9272002,0.0,True,12,True,0.9592365,0.9791942,2.048641e-45,4860,81,0.0,5.128002999999999e-44,True,32.37111,22.19862,80.19990646972656,20.673099781036377,188.78582316201428,7.560606619613303,304,262
2001294,site2,2,816305,B,True,True,2.624882,2.019995,27.7726,1.347929,21.82942,6.467529,9.441382,308.9852,565.2841,0.4533983,1.84752e-52,True,20,True,0.44575,0.616635,1.521294e-05,4860,81,7.943675000000001e-52,4.38067e-05,True,27.7726,1.347929,75.60139646972657,-0.17759121896362262,443.53761234315516,8.79291264117841,248,269
2001300,site2,2,816305,B,True,True,0.0246942,0.3503795,23.37095,17.83166,12.65636,9.095123,-7.485998,161.155,412.6736,0.6094856,1.942607e-51,True,21,True,0.5630832,0.7204776,2.224892e-08,4860,81,8.227411e-51,7.698224e-08,True,23.37095,17.83166,71.19974646972656,16.30613978103638,361.63234611511666,8.498379914797773,288,251
2001301,site2,2,816305,B,True,True,0.05282652,1.16233,29.72557,16.15095,15.29832,8.599427,-8.469127,319.4904,1315.977,0.7572218,5.144026e-212,True,20,True,0.8205174,0.9014112,3.5127579999999996e-21,4860,81,5.067076000000001e-211,2.3878809999999998e-20,True,29.72557,16.15095,77.55436646972656,14.62542978103638,413.29783262427395,8.69103798786799,286,262
2001302,site2,2,816305,B,True,True,0.9574802,11.26925,28.28992,12.1435,11.34638,8.77155,14.34454,266.9298,7134.894,0.9625881,0.0,True,9,True,0.9754925,0.9875942,5.220819e-54,4860,81,0.0,2.6692830000000003e-52,True,28.28992,12.1435,76.11871646972656,10.617979781036377,312.6680753846725,8.28848811183442,274,263
2001303,site2,2,816305,B,True,True,0.00511779,0.2928344,27.66469,16.81052,9.608779,8.193443,45.25305,100.5162,340.3874,0.7047006,5.98045e-49,True,22,True,0.8581867,0.9236819,6.872162e-25,4860,81,2.469761e-48,5.6361109999999995e-24,True,27.66469,16.81052,75.49348646972656,15.284999781036378,247.33439473079778,7.950319067016518,287,258
2001306,site2,2,816305,B,True,True,0.2200001,0.5362273,25.54618,15.15347,20.22751,6.883518,17.72097,416.8692,585.5636,0.288089,8.508904e-34,True,16,True,0.519325,0.6836259,3.389449e-07,4860,81,2.9877500000000002e-33,1.095473e-06,True,25.54618,15.15347,73.37497646972656,13.627949781036378,437.4241430245289,8.772889039928717,282,257
2001316,site2,2,816305,B,True,True,6.516309e-47,0.0211418,27.73277,16.31462,23.47637,4.718023,25.10386,14.04236,39.82472,0.647396,0.0002444127,True,24,True,0.242622,0.3905001,0.01454079,4860,81,0.0003943913,0.03067737,True,27.73277,16.31462,75.56156646972656,14.789099781036379,347.96925393814655,8.44281602702524,285,259
2001319,site2,2,816305,B,True,True,0.00456408,0.2153641,23.14059,9.325447,11.43044,7.535603,-83.28498,119.0664,297.9941,0.6004405,5.7320149999999996e-36,True,20,True,0.585757,0.7387727,4.615288e-09,4860,81,2.073273e-35,1.652837e-08,True,23.14059,9.325447,70.96938646972656,7.799926781036378,270.60189360749513,8.080028124760217,268,257
2001839,site2,2,816305,C,True,True,2.300321,1.607987,-13.29745,38.48574,19.4821,14.4698,-73.57498,157.8315,415.9171,0.6205217,7.666293e-53,True,14,True,0.4435034,0.6144819,1.686168e-05,4860,81,3.302139e-52,4.826519e-05,True,-13.29745,38.48574,34.531346469726564,36.96021978103638,885.6215367977323,9.79054649619126,331,183
2001845,site2,2,816305,C,True,True,0.2761344,0.5222351,-37.97385,35.24417,15.17745,5.000425,6.964574,167.5357,231.6341,0.2767225,6.590269e-12,True,21,True,0.2766516,0.4334019,0.006206711,4860,81,1.590332e-11,0.01384197,True,-37.97385,35.24417,9.854946469726563,33.718649781036376,238.42709168143563,7.897404363552235,313,145
2001917,site2,2,816305,C,True,True,0.05150988,0.1008105,-21.32887,-4.978984,35.93581,9.537569,33.92569,133.1712,177.6961,0.2505676,5.816051e-08,True,22,True,0.2852816,0.4439208,0.00491842,4860,81,1.213971e-07,0.01116475,True,-21.32887,-4.978984,26.499926469726564,-6.504504218963622,1076.7503062974088,10.07246801863767,219,210
2001937,site2,2,816305,C,True,True,0.1856257,1.264426,-33.83643,26.45631,10.02515,6.939823,-14.44011,147.1532,592.8283,0.7517776,4.1854480000000005e-93,True,15,True,0.6423294,0.7822175,5.115636e-11,4860,81,2.426954e-92,2.050521e-10,True,-33.83643,26.45631,13.992366469726562,24.930789781036374,218.5692922785282,7.771946914712185,292,163
2001990,site2,2,816305,C,True,True,1.226884,15.82395,-9.202901,38.33706,8.482169,4.567826,0.8168996,252.7538,5408.013,0.9532631,0.0,True,27,True,0.9763464,0.9880316,1.307356e-54,4860,81,0.0,7.139945e-53,True,-9.202901,38.33706,38.62589546972656,36.81153978103638,121.72123385518343,6.927437053022916,331,189
2001996,site2,2,816305,C,True,True,0.4834907,0.3647206,-13.61488,3.246315,20.05089,10.24004,15.2089,165.8734,227.5379,0.2710077,2.064677e-11,True,20,True,0.4281609,0.5995976,3.340569e-05,4860,81,4.903607e-11,9.366848e-05,True,-13.61488,3.246315,34.21391646972656,1.7207947810363775,645.0378217817843,9.333239945190103,244,215
2001998,site2,2,816305,C,True,True,1.288074,0.9716125,-5.215389,39.1098,15.15263,7.542369,-19.69434,138.3686,238.7259,0.420387,2.1135429999999997e-19,True,15,True,0.478294,0.6470891,3.150423e-06,4860,81,5.993981999999999e-19,9.469003e-06,True,-5.215389,39.1098,42.61340746972656,37.58427978103638,359.04234125634844,8.488010178442998,335,194
2002002,site2,2,816305,C,True,True,1.921704,1.206904,7.897756,30.5954,34.7672,5.847845,53.26439,329.9144,483.2796,0.3173426,1.502652e-30,True,30,True,0.4006837,0.5721259,0.0001049975,4860,81,5.0022509999999996e-30,0.0002819095,True,7.897756,30.5954,55.72655246972656,29.069879781036377,638.7272450803111,9.319056180138805,317,219
2002015,site2,2,816305,C,True,True,2.224538,0.8884675,-24.93677,15.02916,38.91683,7.165634,27.46839,141.0393,239.95,0.4122139,4.234124e-19,True,16,True,0.4247166,0.596212,3.877401e-05,4860,81,1.195152e-18,0.0001083418,True,-24.93677,15.02916,22.892026469726563,13.503639781036377,876.0763404602686,9.774912780154525,270,187
2002029,site2,2,816305,C,True,True,1.366372,1.404239,-25.07187,27.656,17.58532,8.684414,-57.94418,174.0597,431.019,0.596167,1.334735e-52,True,43,True,0.5972375,0.747838,1.985696e-09,4860,81,5.744022e-52,7.290492e-09,True,-25.07187,27.656,22.75692646972656,26.130479781036378,479.77837268397377,8.906224315466062,297,177
2002033,site2,2,816305,C,True,True,0.8494099,6.124025,-23.6308,22.4049,8.755542,6.640064,49.35258,386.8979,2342.606,0.8348429,0.0,True,15,True,0.888018,0.940688,1.107835e-28,4860,81,0.0,1.142544e-27,True,-23.6308,22.4049,24.19799646972656,20.879379781036377,182.64390067080654,7.512889765982698,287,182
2002042,site2,2,816305,C,True,True,0.3344563,1.32522,-16.38112,34.05911,8.354964,5.553804,-36.89394,165.2318,412.2597,0.5992047,1.7700889999999998e-50,True,11,True,0.3638189,0.5335297,0.0004208946,4860,81,7.4183229999999995e-50,0.001077688,True,-16.38112,34.05911,31.447676469726563,32.533589781036376,145.775656041873,7.187606005186979,315,184
2002045,site2,2,816305,C,True,True,1.476723,5.846656,-13.09254,37.29353,7.502337,3.73341,-0.3757133,324.0127,968.4293,0.6654245,6.0904869999999994e-136,True,87,True,0.6935589,0.819055,3.567364e-13,4860,81,4.462953e-135,1.600817e-12,True,-13.09254,37.29353,34.73625646972656,35.768009781036376,87.99381104675322,6.459330151749252,326,185
2002054,site2,2,816305,C,True,True,0.6634428,2.661896,-23.70676,34.23624,10.02268,7.198728,-78.36089,228.9909,932.0851,0.7543241,1.3135319999999999e-148,True,17,True,0.7919349,0.883888,6.668071e-19,4860,81,1.016771e-147,4.000843e-18,True,-23.70676,34.23624,24.122036469726563,32.71071978103638,226.66762888219122,7.824434559742806,313,172
2002107,site2,2,816305,C,True,True,3.138798,1.808021,-11.26703,34.85081,30.76503,14.01247,46.66546,205.0154,543.387,0.6227084,4.834539e-70,True,9,True,0.5961257,0.7469659,2.157814e-09,4860,81,2.420795e-69,7.898289e-09,True,-11.26703,34.85081,36.561766469726564,33.32528978103638,1354.3219316637508,10.4033550029022,318,191
2002120,site2,2,816305,C,True,True,0.02124364,0.9569047,-11.06328,34.86875,13.07545,6.186943,2.574418,123.0731,889.3208,0.86161,3.015402e-162,True,19,True,0.7957285,0.8862459,3.48831e-19,4860,81,2.4651429999999998e-161,2.119446e-18,True,-11.06328,34.86875,36.76551646972656,33.34322978103638,254.1456214861024,7.989511565496353,318,191
2002157,site2,2,816305,C,True,True,0.1240886,1.812663,-6.036286,37.23765,13.30537,6.59015,72.47672,165.1194,1109.642,0.8511958,8.884006e-201,True,15,True,0.797746,0.8874958,2.4578169999999996e-19,4860,81,8.456517999999999e-200,1.506667e-18,True,-6.036286,37.23765,41.792510469726565,35.71212978103638,275.46861694038444,8.105744157342677,329,194
2002290,site2,2,816305,E,True,True,3.789325,0.8507424,-22.96047,7.979965,48.09339,9.065202,-34.94403,228.4117,298.6907,0.23529,3.584183e-13,True,35,True,0.291704,0.4516576,0.004117719,4860,81,8.996954e-13,0.009468784,True,-22.96047,7.979965,24.86832646972656,6.454444781036377,1369.6599261860476,10.41960201455707,254,197
2002489,site2,2,816305,E,True,True,5.349777,0.9618404,-4.10748,-21.35685,16.29314,5.152277,-26.05322,81.80765,104.5477,0.2175092,0.0008883655,True,42,True,0.239141,0.3859787,0.0157729,4860,81,0.001357398,0.03310242,True,-4.10748,-21.35685,43.72131646972656,-22.882370218963622,263.7265574318654,8.042899048599686,179,236
2002553,site2,2,816305,E,True,True,0.4713968,8.318185,-28.82625,7.703369,11.11635,10.51391,-12.64349,106.3869,6590.423,0.9838574,0.0,True,8,True,0.9794636,0.9896253,5.222225e-57,4860,81,0.0,3.485835e-55,True,-28.82625,7.703369,19.00254646972656,6.177848781036378,367.1777362297072,8.520334773567939,250,188
2002560,site2,2,816305,E,True,True,0.01415961,0.2611671,-17.89276,16.96235,15.72767,9.569877,5.389833,99.85786,334.0877,0.7011028,9.577636999999999e-48,True,14,True,0.6433905,0.7830038,4.659443e-11,4860,81,3.904979e-47,1.872348e-10,True,-17.89276,16.96235,29.936036469726563,15.436829781036378,472.84697689120827,8.885229562771693,277,196
2002564,site2,2,816305,E,True,True,0.01316166,0.2312977,-24.53562,12.89561,14.45672,10.23155,-82.10013,104.5069,307.7996,0.660471,3.777948e-41,True,12,True,0.6355976,0.7772054,9.175533e-11,4860,81,1.440174e-40,3.629433e-10,True,-24.53562,12.89561,23.29317646972656,11.370089781036377,464.6875888441453,8.860117302770302,264,190
2002566,site2,2,816305,E,True,True,0.1711449,6.125527,-21.71369,5.255148,11.18528,9.614008,14.33526,177.7205,5649.838,0.9685441,0.0,True,9,True,0.9847475,0.9923151,4.555783e-62,4860,81,0.0,5.391269e-60,True,-21.71369,5.255148,26.115106469726562,3.7296277810363776,337.8323327983271,8.400163600020447,245,202
2002577,site2,2,816305,E,True,True,0.003329067,0.1715925,-23.72565,6.381919,6.537855,5.174258,-46.09017,81.11793,155.9978,0.4800059,4.063251e-14,True,28,True,0.4286241,0.6000516,3.273892e-05,4860,81,1.042265e-13,9.185246e-05,True,-23.72565,6.381919,24.10314646972656,4.856398781036377,106.2755195641569,6.731665501876257,246,198
2002581,site2,2,816305,E,True,True,3.808799,24.15382,-24.69776,9.467982,12.28688,9.89811,12.28242,379.8683,13029.63,0.9708458,0.0,True,8,True,0.9695657,0.9845477,2.4226539999999996e-50,4860,81,0.0,9.240695e-49,True,-24.69776,9.467982,23.131036469726563,7.942461781036377,382.07072753806636,8.577695919196387,256,193
2002593,site2,2,816305,E,True,True,4.614547,15.70283,-36.37275,8.045141,24.29115,14.30621,1.503101,512.4278,9163.852,0.9440816,0.0,True,13,True,0.9488857,0.9737725,1.279119e-41,4860,81,0.0,2.615935e-40,True,-36.37275,8.045141,11.456046469726559,6.519620781036377,1091.748350036627,10.092424635431481,248,174
2002598,site2,2,816305,E,True,True,2.968696,2.496035,-8.178163,16.44385,20.92136,9.738986,-76.8092,358.3171,827.059,0.5667575,4.53407e-98,True,28,True,0.7374457,0.8488849,2.061816e-15,4860,81,2.721008e-97,1.05192e-14,True,-8.178163,16.44385,39.650633469726564,14.918329781036379,640.1084006021542,9.322172432025463,280,210
2002601,site2,2,816305,E,True,True,0.33652,3.619857,-28.775,5.164657,8.807537,5.905168,6.011022,125.8973,1407.681,0.910564,9.509005e-274,True,11,True,0.9256673,0.961399,2.167442e-35,4860,81,1.137059e-272,3.185543e-34,True,-28.775,5.164657,19.053796469726564,3.6391367810363775,163.39418883517072,7.352212864275675,242,191
2002607,site2,2,816305,E,True,True,8.029593,4.680066,-31.31194,8.21119,14.79407,13.19023,-42.10034,55.68523,671.9387,0.9171275,7.26948e-130,True,11,True,0.9184079,0.9574689,7.463780000000001e-34,4860,81,5.192331e-129,9.991901000000001e-33,True,-31.31194,8.21119,16.516856469726562,6.685669781036378,613.0415497790372,9.259841047750712,251,183
2002611,site2,2,816305,E,True,True,3.642879,9.813528,-24.04437,8.439086,18.71016,14.00674,15.82148,497.0151,5315.025,0.9064887,0.0,True,9,True,0.8803988,0.9363959,1.2821050000000002e-27,4860,81,0.0,1.239798e-26,True,-24.04437,8.439086,23.78442646972656,6.913565781036377,823.311992034966,9.685295429737488,254,195
2002614,site2,2,816305,E,True,True,0.423756,1.053835,-35.58148,12.0165,15.1884,12.89451,-85.11773,131.0206,538.9861,0.7569129,5.417902e-85,True,11,True,0.7797016,0.8762161,4.932484e-18,4860,81,2.996991e-84,2.8458e-17,True,-35.58148,12.0165,12.247316469726563,10.490979781036378,615.2714200366332,9.265079169264661,257,172
2002615,site2,2,816305,E,True,True,2.479241,2.296866,-12.39893,-0.6005432,11.13795,4.956188,29.23741,574.9994,741.6115,0.2246622,2.351733e-33,True,23,True,0.7784074,0.8753983,6.050041e-18,4860,81,8.19781e-33,3.47805e-17,True,-12.39893,-0.6005432,35.42986646972656,-2.1260634189636227,173.42148808638242,7.438138859009109,233,220
2002617,site2,2,816305,E,True,True,7.170415,1.527002,-17.57288,3.926736,40.28649,17.47797,11.64373,41.29555,162.9486,0.7465731,7.325198e-24,True,15,True,0.6987114,0.822637,2.044132e-13,4860,81,2.222994e-23,9.303122e-13,True,-17.57288,3.926736,30.25591646972656,2.4012157810363775,2212.0772686863415,11.111186064992232,243,209
2002619,site2,2,816305,E,True,True,1.291355,2.648124,-22.46467,11.72542,14.47323,11.86388,-84.38173,235.648,1107.839,0.7872905,3.856359e-185,True,10,True,0.7525037,0.8587756,2.758586e-16,4860,81,3.4714459999999996e-184,1.466567e-15,True,-22.46467,11.72542,25.36412646972656,10.199899781036377,539.4386771677465,9.075315154725473,262,195
2002628,site2,2,816305,E,True,True,0.2818362,1.431035,-29.36138,3.758329,20.25837,12.03484,4.932824,307.6595,1252.77,0.7544166,6.631235e-201,True,12,True,0.745886,0.8544498,6.794078e-16,4860,81,6.324672e-200,3.541469e-15,True,-29.36138,3.758329,18.46741646972656,2.2328087810363773,765.9398975438274,9.581087379682952,238,191
2002647,site2,2,816305,E,True,True,1.040546,2.761998,-23.3494,7.236671,16.16272,12.74118,-43.78382,243.8311,1434.237,0.8299924,5.7080839999999996e-254,True,10,True,0.7979983,0.8876519,2.351883e-19,4860,81,6.381107e-253,1.443569e-18,True,-23.3494,7.236671,24.479396469726563,5.711150781036378,646.9548504399758,9.337521222982959,249,198
3000306,site3,3,810531,A,True,True,1.570052,3.878956,-37.16071,-23.30929,10.06392,6.707938,-15.29725,150.084,809.745,0.8146528,3.123286e-139,True,14,True,0.8761549,0.9339899,4.670531e-27,4860,81,2.306242e-138,4.384096e-26,True,-37.16071,-23.30929,10.66808646972656,-24.834810218963625,212.08311248611707,7.7284859379298405,166,190
3000310,site3,3,810531,A,True,True,0.5808006,1.058965,-39.97328,-21.0418,13.25808,3.851916,-80.99559,250.8205,409.5944,0.387637,1.07666e-31,True,99,True,0.4378866,0.6090697,2.173999e-05,4860,81,3.6498620000000003e-31,6.175083e-05,True,-39.97328,-21.0418,7.85551646972656,-22.567320218963623,160.43802815408938,7.325872329864278,170,184
3000321,site3,3,810531,A,True,True,0.3597719,4.810153,-27.48833,-23.88221,11.81617,9.779437,14.67054,167.197,3599.728,0.9535529,0.0,True,9,True,0.9743726,0.98702,2.985212e-53,4860,81,0.0,1.406562e-51,True,-27.48833,-23.88221,20.34046646972656,-25.40773021896362,363.0282787684727,8.503938123808402,168,206
3000331,site3,3,810531,A,True,True,1.381518,11.77482,-37.99001,-19.34534,14.26153,11.12736,-29.41423,246.1373,7594.611,0.9675905,0.0,True,9,True,0.9798487,0.9898218,2.490423e-57,4860,81,0.0,1.7601430000000002e-55,True,-37.99001,-19.34534,9.838786469726564,-20.87086021896362,498.5493236272633,8.961592433480051,176,188
3000350,site3,3,810531,A,True,True,0.138672,5.139184,-24.22829,-20.26674,10.04762,8.745634,-24.58891,197.4933,4322.776,0.9543133,0.0,True,9,True,0.9448581,0.9716474,2.367565e-40,4860,81,0.0,4.551406e-39,True,-24.22829,-20.26674,23.60050646972656,-21.79226021896362,276.06056520765003,8.108841005833053,178,210
3000352,site3,3,810531,A,True,True,0.2860294,8.008958,-30.65319,-20.78345,12.04357,10.01492,-13.98659,173.4138,7446.64,0.9767125,0.0,True,8,True,0.9820827,0.9909604,2.505822e-59,4860,81,0.0,2.189633e-57,True,-30.65319,-20.78345,17.175606469726564,-22.308970218963623,378.9244233361864,8.565766320622759,174,200
3000353,site3,3,810531,A,True,True,0.09596737,2.232399,-32.26022,-20.52007,12.744,7.086972,-8.040817,214.6892,1748.771,0.8772342,0.0,True,23,True,0.8554533,0.9220963,1.382564e-24,4860,81,0.0,1.1223990000000001e-23,True,-32.26022,-20.52007,15.568576469726565,-22.045590218963625,283.7372481602778,8.148411745422942,175,198
3000357,site3,3,810531,A,True,True,0.1077923,2.258044,-27.67798,-23.56232,9.310445,7.374685,36.68109,153.3634,1472.523,0.8958498,7.710232e-282,True,12,True,0.9407242,0.9694569,3.80013e-39,4860,81,9.430811e-281,6.865949e-38,True,-27.67798,-23.56232,20.15081646972656,-25.08784021896362,215.70677526861388,7.752927681492931,169,206
3000366,site3,3,810531,A,True,True,0.5761018,8.822619,-38.62931,-16.58169,18.16885,11.81698,-5.847753,167.0438,7766.621,0.9784921,0.0,True,7,True,0.9844533,0.9921657,9.636127e-62,4860,81,0.0,1.052528e-59,True,-38.62931,-16.58169,9.199486469726565,-18.107210218963623,674.5028866273811,9.39768080717228,182,186
3000368,site3,3,810531,A,True,True,0.1089851,1.785472,-32.84985,-31.0622,9.557766,6.341741,-5.485133,143.4454,1001.192,0.8567254,5.108494e-182,True,9,True,0.8488448,0.9182434,7.073198e-24,4860,81,4.5223810000000005e-181,5.536448e-23,True,-32.84985,-31.0622,14.978946469726559,-32.587720218963625,190.42096755866515,7.573048534636012,148,196
3000370,site3,3,810531,A,True,True,0.2951189,1.494721,-30.63169,-23.90041,11.17191,7.868776,30.1349,268.2728,823.5349,0.6742424,1.036082e-116,True,13,True,0.5994553,0.7495743,1.68068e-09,4860,81,6.888587e-116,6.194284e-09,True,-30.63169,-23.90041,17.197106469726563,-25.42593021896362,276.1750768601689,8.10943932069358,167,201
3000379,site3,3,810531,A,True,True,2.122005,14.18046,-25.0163,-24.76457,15.13763,9.459123,-8.958007,277.7492,8859.47,0.9686495,0.0,True,9,True,0.9806353,0.990223,5.244141e-58,4860,81,0.0,3.9905269999999997e-56,True,-25.0163,-24.76457,22.81249646972656,-26.29009021896362,449.8405808728589,8.813270004699238,167,209
3000391,site3,3,810531,A,True,True,12.08971,7.79066,-28.99563,-19.88523,21.95934,15.2318,44.35803,389.7142,1920.888,0.7971177,0.0,True,15,True,0.761798,0.8647961,7.407871000000001e-17,4860,81,0.0,4.068826e-16,True,-28.99563,-19.88523,18.833166469726564,-21.41075021896362,1050.800774748393,10.037273453936079,178,203
3000393,site3,3,810531,A,True,True,0.1112401,4.807654,-20.1164,-19.54138,8.323606,7.452613,12.87978,274.4208,3456.35,0.9206039,0.0,True,10,True,0.9156726,0.9559802,2.602653e-33,4860,81,0.0,3.426945e-32,True,-20.1164,-19.54138,27.712396469726563,-21.066900218963625,194.88120531280217,7.606451151024798,181,216
3000394,site3,3,810531,A,True,True,4.059305,5.359907,-18.63431,-24.21894,22.45022,13.53353,-23.20508,112.7678,1949.376,0.9421518,0.0,True,11,True,0.941218,0.969719,2.7570110000000003e-39,4860,81,0.0,5.038097999999999e-38,True,-18.63431,-24.21894,29.194486469726563,-25.744460218963624,954.5123763487809,9.898620093722695,169,218
3000397,site3,3,810531,A,True,True,1.925516,1.182192,-18.73643,-24.84016,31.09624,10.24991,-20.92882,100.2739,325.5491,0.6919853,7.80128e-46,True,22,True,0.5908335,0.7427974,3.191508e-09,4860,81,3.114681e-45,1.155869e-08,True,-18.73643,-24.84016,29.092366469726564,-26.365680218963625,1001.3313289124945,9.967703708872778,168,218
