stimulus_presentation_id,stimulus_block,start_time,stop_time,color,phase,y_position,contrast,temporal_frequency,size,orientation,spatial_frequency,frame,stimulus_name,x_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,119.10258,119.35278,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25020209,103,,,0,,False,1,train,0
140,0.0,119.35278,119.60298,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020209,105,,,0,,False,0,train,0
141,0.0,119.60298,119.85318,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020041,104,,,0,,False,1,train,0
142,0.0,119.85318,120.10338,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25020041,106,,,0,,False,0,train,1
143,0.0,120.10338,120.35358,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020041,107,,,0,,False,0,train,2
144,0.0,120.35358,120.60378,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020041,19,,,0,,False,1,train,0
145,0.0,120.60378,120.854,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25021459,76,,,0,,False,1,train,1
146,0.0,120.854,121.10421,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25021459,108,,,0,,False,0,train,0
147,0.0,121.10421,121.35442,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25021459,109,,,0,,False,0,train,1
148,0.0,121.35442,121.60464,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25021459,98,,,0,,False,1,train,2
149,0.0,121.60464,121.85485,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25021541,99,,,0,,False,1,train,1
150,0.0,121.85485,122.10507,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021541,91,,,0,,False,1,train,2
151,0.0,122.10507,122.35529,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021541,110,,,0,,False,0,train,2
152,0.0,122.35529,122.6055,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021541,111,,,0,,False,0,train,0
153,0.0,122.6055,122.8557,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020209,99,,,0,,False,2,test,1
154,0.0,122.8557,123.10591,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25020209,36,,,0,,False,1,train,1
155,0.0,123.10591,123.35611,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020209,74,,,0,,False,1,train,0
156,0.0,123.35611,123.60631,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020209,19,,,0,,False,2,test,0
157,0.0,123.60631,123.85652,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25021291,52,,,0,,False,1,train,2
158,0.0,123.85652,124.10674,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25021291,78,,,0,,False,1,train,2
159,0.0,124.10674,124.35695,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25021291,112,,,0,,False,0,train,0
160,0.0,124.35695,124.60716,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021291,113,,,0,,False,0,train,2
161,0.0,124.60716,124.85737,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020709,105,,,0,,False,1,train,0
162,0.0,124.85737,125.10758,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020709,101,,,0,,False,1,train,0
163,0.0,125.10758,125.35778,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020709,114,,,0,,False,0,train,0
164,0.0,125.35778,125.60799,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020709,115,,,0,,False,0,train,0
165,0.0,125.60799,125.85819,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25020541,116,,,0,,False,0,train,2
166,0.0,125.85819,126.1084,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020541,48,,,0,,False,1,train,0
167,0.0,126.1084,126.35861,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25020541,53,,,0,,False,1,train,2
168,0.0,126.35861,126.60881,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020541,13,,,0,,False,2,test,2
169,0.0,126.60881,126.85902,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020959,78,,,0,,False,2,test,2
170,0.0,126.85902,127.10923,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25020959,82,,,0,,False,2,test,2
171,0.0,127.10923,127.35944,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020959,117,,,0,,False,0,train,2
172,0.0,127.35944,127.60965,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25020959,118,,,0,,False,0,train,2
173,0.0,127.60965,127.85987,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25022291,119,,,0,,False,0,train,1
174,0.0,127.85987,128.1101,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25022291,99,,,0,,False,3,train,1
175,0.0,128.1101,128.36032,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25022291,120,,,0,,False,0,train,0
176,0.0,128.36032,128.61054,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25022291,93,,,0,,False,1,train,2
177,0.0,128.61054,128.86074,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25019459,121,,,0,,False,0,train,1
178,0.0,128.86074,129.11093,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25019459,68,,,0,,False,1,train,1
179,0.0,129.11093,129.36112,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25019459,61,,,0,,False,1,train,1
180,0.0,129.36112,129.61132,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25019459,37,,,0,,False,1,train,1
181,0.0,129.61132,129.86153,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021541,120,,,0,,False,1,train,0
182,0.0,129.86153,130.11175,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25021541,122,,,0,,False,0,train,2
183,0.0,130.11175,130.36197,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25021541,123,,,0,,False,0,train,1
184,0.0,130.36197,130.61218,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021541,124,,,0,,False,0,train,1
185,0.0,130.61218,130.86239,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020459,83,,,0,,False,2,test,2
186,0.0,130.86239,131.11259,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020459,72,,,0,,False,1,train,2
187,0.0,131.11259,131.36279,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020459,125,,,0,,False,0,train,1
188,0.0,131.36279,131.613,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020459,39,,,0,,False,2,test,0
189,0.0,131.613,131.8632,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020541,126,,,0,,False,0,train,2
190,0.0,131.8632,132.11341,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020541,127,,,0,,False,0,train,0
191,0.0,132.11341,132.36362,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020541,5,,,0,,False,1,train,0
192,0.0,132.36362,132.61382,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020541,128,,,0,,False,0,train,1
193,0.0,132.61382,132.86404,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021459,27,,,0,,False,1,train,2
194,0.0,132.86404,133.11425,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021459,104,,,0,,False,2,test,0
195,0.0,133.11425,133.36446,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021459,80,,,0,,False,1,train,0
196,0.0,133.36446,133.61468,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25021459,129,,,0,,False,0,train,1
197,0.0,133.61468,133.86489,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25021291,50,,,0,,False,1,train,2
198,0.0,133.86489,134.11511,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25021291,4,,,0,,False,2,test,2
199,0.0,134.11511,134.36532,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25021291,11,,,0,,False,3,train,0
200,0.0,134.36532,134.61553,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25021291,106,,,0,,False,1,train,1
201,0.0,134.61553,134.86574,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25020459,43,,,0,,False,1,train,1
202,0.0,134.86574,135.11594,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25020459,102,,,0,,False,1,train,1
203,0.0,135.11594,135.36614,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020459,112,,,0,,False,1,train,0
204,0.0,135.36614,135.61635,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020459,117,,,0,,False,1,train,2
205,0.0,135.61635,135.86656,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020791,125,,,0,,False,1,train,1
206,0.0,135.86656,136.11677,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020791,92,,,0,,False,1,train,1
207,0.0,136.11677,136.36697,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020791,74,,,0,,False,2,test,0
208,0.0,136.36697,136.61718,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25020791,52,,,0,,False,2,test,2
209,0.0,136.61718,136.86739,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020709,70,,,0,,False,1,train,0
210,0.0,136.86739,137.1176,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020709,130,,,0,,False,0,train,1
211,0.0,137.1176,137.3678,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25020709,67,,,0,,False,1,train,1
212,0.0,137.3678,137.61801,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25020709,66,,,0,,False,1,train,0
213,0.0,137.61801,137.86822,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25021291,131,,,0,,False,0,train,0
214,0.0,137.86822,138.11844,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25021291,126,,,0,,False,1,train,2
215,0.0,138.11844,138.36865,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25021291,132,,,0,,False,0,train,1
216,0.0,138.36865,138.61886,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25021291,133,,,0,,False,0,train,2
217,0.0,138.61886,138.86907,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020459,134,,,0,,False,0,train,2
218,0.0,138.86907,139.11927,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25020459,135,,,0,,False,0,train,1
219,0.0,139.11927,139.36947,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020459,136,,,0,,False,0,train,2
220,0.0,139.36947,139.61968,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020459,46,,,0,,False,1,train,0
221,0.0,139.61968,139.86989,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25021541,137,,,0,,False,0,train,1
222,0.0,139.86989,140.12011,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25021541,108,,,0,,False,1,train,0
223,0.0,140.12011,140.37033,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25021541,138,,,0,,False,0,train,1
224,0.0,140.37033,140.62054,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25021541,139,,,0,,False,0,train,0
225,0.0,140.62054,140.87075,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020709,14,,,0,,False,1,train,1
226,0.0,140.87075,141.12096,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25020709,28,,,0,,False,2,test,0
227,0.0,141.12096,141.37116,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020709,132,,,0,,False,1,train,1
228,0.0,141.37116,141.62137,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020709,8,,,0,,False,1,train,2
229,0.0,141.62137,141.87158,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020791,140,,,0,,False,0,train,0
230,0.0,141.87158,142.12179,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020791,141,,,0,,False,0,train,2
231,0.0,142.12179,142.37199,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020791,74,,,0,,False,3,train,0
232,0.0,142.37199,142.6222,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25020791,3,,,0,,False,2,test,2
233,0.0,142.6222,142.87241,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25020709,142,,,0,,False,0,train,2
234,0.0,142.87241,143.12262,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020709,132,,,0,,False,2,test,1
235,0.0,143.12262,143.37282,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25020709,20,,,0,,False,3,train,0
236,0.0,143.37282,143.62303,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020709,143,,,0,,False,0,train,2
237,0.0,143.62303,143.87324,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021291,3,,,0,,False,3,train,2
238,0.0,143.87324,144.12346,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25021291,81,,,0,,False,1,train,0
239,0.0,144.12346,144.37367,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021291,127,,,0,,False,1,train,0
240,0.0,144.37367,144.62388,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25021291,144,,,0,,False,0,train,2
241,0.0,144.62388,144.87409,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25020459,145,,,0,,False,0,train,2
242,0.0,144.87409,145.12429,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020459,104,,,0,,False,3,train,0
243,0.0,145.12429,145.37449,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25020459,146,,,0,,False,0,train,2
244,0.0,145.37449,145.6247,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25020459,147,,,0,,False,0,train,0
245,0.0,145.6247,145.87492,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25022041,5,,,0,,False,2,test,0
246,0.0,145.87492,146.12514,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25022041,115,,,0,,False,1,train,0
247,0.0,146.12514,146.37536,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25022041,131,,,0,,False,1,train,0
248,0.0,146.37536,146.62558,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25022041,148,,,0,,False,0,train,2
249,0.0,146.62558,146.87578,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25019709,98,,,0,,False,2,test,2
250,0.0,146.87578,147.12598,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25019709,70,,,0,,False,2,test,0
251,0.0,147.12598,147.37617,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25019709,69,,,0,,False,1,train,1
252,0.0,147.37617,147.62637,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25019709,149,,,0,,False,0,train,2
253,0.0,147.62637,147.87658,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021541,82,,,0,,False,3,train,2
254,0.0,147.87658,148.1268,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25021541,150,,,0,,False,0,train,1
255,0.0,148.1268,148.37702,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25021541,109,,,0,,False,1,train,1
256,0.0,148.37702,148.62723,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25021541,30,,,0,,False,1,train,2
257,0.0,148.62723,148.87744,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020459,151,,,0,,False,0,train,0
258,0.0,148.87744,149.12764,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25020459,150,,,0,,False,1,train,1
259,0.0,149.12764,149.37784,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25020459,77,,,0,,False,1,train,0
260,0.0,149.37784,149.62805,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020459,152,,,0,,False,0,train,0
261,0.0,149.62805,149.87826,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021041,147,,,0,,False,1,train,0
262,0.0,149.87826,150.12847,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021041,46,,,0,,False,2,test,0
263,0.0,150.12847,150.37868,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021041,74,,,0,,False,4,train,0
264,0.0,150.37868,150.62889,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25021041,153,,,0,,False,0,train,0
265,0.0,150.62889,150.8791,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020459,88,,,0,,False,1,train,1
266,0.0,150.8791,151.1293,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020459,154,,,0,,False,0,train,0
267,0.0,151.1293,151.3795,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020459,97,,,0,,False,1,train,0
268,0.0,151.3795,151.62971,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25020459,155,,,0,,False,0,train,2
269,0.0,151.62971,151.87992,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25021291,156,,,0,,False,0,train,1
270,0.0,151.87992,152.13014,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021291,157,,,0,,False,0,train,0
271,0.0,152.13014,152.38035,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021291,96,,,0,,False,1,train,2
272,0.0,152.38035,152.63056,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021291,158,,,0,,False,0,train,2
273,0.0,152.63056,152.88077,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25020459,159,,,0,,False,0,train,1
274,0.0,152.88077,153.13097,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25020459,160,,,0,,False,0,train,0
275,0.0,153.13097,153.38117,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25020459,161,,,0,,False,0,train,1
276,0.0,153.38117,153.63138,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020459,104,,,0,,False,4,train,0
